,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
39,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-09-21 14:13:30.000000,2023-09-19 19:57:44,32499.0,341.0,4280.0,347.0,6166.0,1.0,6642.0,17012.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,41,True,2023-09-15 15:35:46.000,3.6.9,100.0,rasa,,,,['tensorflow'],3652.0,3652.0,https://pypi.org/project/rasa,,,122531.0,122531.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-09-01 12:48:33.000000,2023-08-27 14:14:44,4506.0,37.0,4140.0,434.0,1676.0,374.0,1442.0,14636.0,Topic Modelling for Humans.,447.0,41,True,2023-08-24 08:44:46.000,4.3.2,43.0,gensim,conda-forge/gensim,,,,50264.0,50264.0,https://pypi.org/project/gensim,,,4092426.0,4130469.0,https://anaconda.org/conda-forge/gensim,2023-08-24 12:30:21.806,1139904.0,,,,,1.0,4450.0,,,,,,,,,,,,,,,,,,,
41,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-08-22 21:50:47.000000,2023-06-02 02:45:47,14445.0,,2650.0,467.0,1427.0,246.0,1484.0,12344.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,441.0,41,True,,,17.0,nltk,conda-forge/nltk,,,,220394.0,220394.0,https://pypi.org/project/nltk,,,12114119.0,12140220.0,https://anaconda.org/conda-forge/nltk,2023-06-16 13:20:53.756,2218669.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2023-09-21 13:42:29.000000,2023-09-21 13:42:29,1310.0,296.0,860.0,155.0,1451.0,319.0,487.0,8292.0,Development repository for the Triton language and compiler.,166.0,41,True,2023-09-01 07:26:13.000,2.1.0,191.0,triton,,,,,7604.0,7551.0,https://pypi.org/project/triton,2023-09-01 07:26:13.000,53.0,4807720.0,4807720.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-09-21 14:45:03.000000,2023-09-20 22:40:52,5823.0,385.0,547.0,54.0,3589.0,726.0,2017.0,7244.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,158.0,41,True,2023-09-06 20:06:57.000,0.15.10,262.0,wandb,conda-forge/wandb,,,,30031.0,29451.0,https://pypi.org/project/wandb,2023-09-18 20:47:57.000,580.0,6620535.0,6630102.0,https://anaconda.org/conda-forge/wandb,2023-09-07 01:26:49.644,363553.0,,,,,1.0,,,,,,,,,wandb/wandb,,,,,,,,,,,
44,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-08-01 15:41:14.000000,2023-01-30 18:15:21,1757.0,,8561.0,1055.0,1448.0,68.0,1715.0,32743.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,40,True,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,48310.0,45647.0,https://pypi.org/project/gym,2022-10-04 23:58:42.348,2663.0,371028.0,377077.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,248045.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
45,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-09-21 07:03:48.000000,2023-09-19 15:19:14,2019.0,105.0,4269.0,302.0,382.0,65.0,730.0,26841.0,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT),..",110.0,40,True,2023-09-02 19:49:58.000,0.9.7,50.0,timm,conda-forge/timm,,,['pytorch'],16523.0,16230.0,https://pypi.org/project/timm,2023-09-02 18:21:09.000,293.0,4105309.0,4212528.0,https://anaconda.org/conda-forge/timm,2023-09-05 19:27:45.010,95181.0,,,,,1.0,5445212.0,,,,,,,,huggingface/pytorch-image-models,,,,,,,,,,,
46,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-09-21 14:28:42.000000,2023-09-21 06:53:25,18044.0,692.0,2451.0,343.0,16954.0,674.0,8378.0,23040.0,"A cloud-native vector database, storage for next generation AI applications.",255.0,40,True,2023-09-15 10:07:12.000,2.2.16,100.0,pymilvus,,milvusdb/milvus,,,34.0,,https://pypi.org/project/pymilvus,2023-09-15 10:07:12.000,34.0,463254.0,582155.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-09-21 12:37:26.588913,36.0,5506940.0,1.0,41748.0,,,,,,,,,,,,,,,,,,,
47,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-09-11 15:57:15.000000,2023-08-29 16:49:04,7007.0,114.0,1936.0,412.0,988.0,764.0,830.0,19367.0,Data Apps & Dashboards for Python. No JavaScript Required.,140.0,40,True,2023-08-28 15:33:00.000,2.13.0,171.0,dash,conda-forge/dash,,,,53121.0,51723.0,https://pypi.org/project/dash,2023-08-28 15:28:35.000,1398.0,2078779.0,2106846.0,https://anaconda.org/conda-forge/dash,2023-08-29 07:58:10.918,1094644.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-09-21 14:16:00.806613,2023-09-21 12:57:49,8445.0,86.0,2115.0,205.0,4098.0,10.0,1887.0,19104.0,Build multimodal AI applications with cloud-native stack.,172.0,40,True,2023-09-07 08:48:14.000,3.20.3,100.0,jina,conda-forge/jina-core,jinaai/jina,,,1066.0,1066.0,https://pypi.org/project/jina,,,74037.0,105567.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,55001.0,https://hub.docker.com/r/jinaai/jina,2023-09-21 14:16:00.806613,8.0,1257315.0,2.0,,,,,,,,,,,,,,,,,,,,
49,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-09-20 11:07:36.000000,2023-09-20 11:07:36,8225.0,23.0,3243.0,479.0,673.0,47.0,2107.0,12252.0,A toolkit for making real world machine learning and data analysis applications in C++.,190.0,40,False,2023-06-03 20:05:00.841,19.24.2,34.0,dlib,conda-forge/dlib,,,,22900.0,22108.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,792.0,122657.0,130280.0,https://anaconda.org/conda-forge/dlib,2023-06-05 15:05:40.278,618969.0,,,,,2.0,25293.0,,,,,,,,,,,,,,,,,,,
50,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-09-21 06:22:07.000000,2023-09-21 06:20:27,8990.0,167.0,1077.0,136.0,5165.0,568.0,3902.0,11980.0,Data Version Control | Git for Data & Models | ML Experiments Management.,288.0,40,True,2023-09-18 22:30:40.000,3.22.0,473.0,dvc,conda-forge/dvc,,,,9511.0,9429.0,https://pypi.org/project/dvc,2023-09-18 22:31:40.000,82.0,683048.0,729542.0,https://anaconda.org/conda-forge/dvc,2023-09-19 03:30:10.806,1692275.0,,,,,1.0,37242.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
51,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-09-21 12:47:28.000000,2023-09-18 07:22:41,9639.0,82.0,1800.0,228.0,3703.0,207.0,2907.0,7785.0,Bayesian Modeling in Python.,464.0,40,True,2023-09-21 12:47:28.000,5.8.2,70.0,pymc3,conda-forge/pymc3,,,,2239.0,1991.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,248.0,445143.0,451627.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,536782.0,,,,,1.0,1923.0,,,,,,,,,,,,,,,,,,,
52,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-09-21 14:12:45.000000,2023-09-20 14:16:25,5499.0,134.0,702.0,58.0,4707.0,1419.0,2240.0,1489.0,A distributed task scheduler for Dask.,317.0,40,True,2023-09-15 20:51:01.000,2023.9.2,212.0,distributed,conda-forge/distributed,,,,31788.0,30500.0,https://pypi.org/project/distributed,2023-09-15 20:51:01.000,1288.0,6784359.0,7086359.0,https://anaconda.org/conda-forge/distributed,2023-09-16 00:08:40.621,12080037.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-09-21 14:19:32.000000,2023-09-21 11:48:41,3434.0,305.0,2884.0,171.0,3983.0,417.0,2049.0,12200.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",278.0,39,True,2023-08-15 07:31:40.000,1.1.2,448.0,dgl,,,,,220.0,144.0,https://pypi.org/project/dgl,2023-08-30 08:45:26.000,76.0,101386.0,101386.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-09-20 20:32:59.000000,2023-09-17 20:47:57,1042.0,70.0,1963.0,230.0,456.0,171.0,998.0,10256.0,Download market data from Yahoo! Finances API.,91.0,39,True,2023-08-13 12:07:59.000,0.2.28,97.0,yfinance,ranaroussi/yfinance,,,,27628.0,27369.0,https://pypi.org/project/yfinance,2023-08-13 12:07:59.000,259.0,1195485.0,1198578.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,80440.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2023-07-01 12:19:02.000000,2022-12-20 16:49:55,28132.0,,2511.0,547.0,4118.0,685.0,2087.0,9785.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,39,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,17118.0,14280.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,496931.0,524432.0,https://anaconda.org/conda-forge/theano,2023-06-16 13:23:49.668,2365136.0,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,
56,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-09-21 13:21:22.000000,2023-09-21 11:45:16,16453.0,356.0,855.0,124.0,3218.0,128.0,1400.0,8647.0,A hyperparameter optimization framework.,237.0,39,False,2023-08-07 07:14:37.000,3.3.0,60.0,optuna,conda-forge/optuna,,,,10081.0,9689.0,https://pypi.org/project/optuna,2023-08-07 07:14:37.000,392.0,1981183.0,1994364.0,https://anaconda.org/conda-forge/optuna,2023-08-07 10:47:33.490,514079.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-09-21 14:01:07.000000,2023-09-17 11:19:41,3906.0,259.0,1134.0,104.0,3005.0,666.0,1258.0,6806.0,A unified framework for machine learning with time series.,289.0,39,True,2023-09-17 10:49:06.000,0.23.0,54.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1699.0,1649.0,https://pypi.org/project/sktime,2023-09-17 10:49:06.000,50.0,742370.0,776883.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-09-17 14:15:56.348,897331.0,,,,,1.0,84.0,,,,,,,,sktime/sktime,,,,,,,,,,,
58,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-09-21 12:58:09.000000,2023-09-21 11:32:23,1809.0,42.0,872.0,105.0,1446.0,430.0,1140.0,3846.0,Python tools for geographic data.,211.0,39,True,2023-09-15 08:26:19.000,0.14.0,49.0,geopandas,conda-forge/geopandas,,,['pandas'],27535.0,25874.0,https://pypi.org/project/geopandas,2023-09-15 08:26:16.000,1661.0,5723236.0,5804275.0,https://anaconda.org/conda-forge/geopandas,2023-09-15 09:56:01.050,3159571.0,,,,,1.0,2174.0,,,,,,,,,,,,,,,,,,,
59,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-09-21 14:02:34.000000,2023-09-21 11:52:40,38164.0,1021.0,27668.0,2045.0,43004.0,262.0,,36777.0,Apache Spark Python API.,2941.0,38,True,,,32.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,,,24600536.0,24672995.0,https://anaconda.org/conda-forge/pyspark,2023-06-27 13:31:45.123,2825912.0,,,,,2.0,,-7.0,,,,,,stable/spark,,,,,,,,,,,,
60,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-09-21 12:22:59.000000,2023-06-30 07:37:44,2613.0,9.0,8981.0,375.0,3030.0,1011.0,6528.0,25557.0,OpenMMLab Detection Toolbox and Benchmark.,411.0,38,True,2023-06-30 07:44:00.633,3.1.0,51.0,mmdet,,,,['pytorch'],1734.0,1707.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,27.0,160024.0,160024.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
61,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-09-18 20:50:48.000000,2023-09-18 20:50:48,2703.0,35.0,7232.0,611.0,2194.0,169.0,1579.0,24511.0,The fastai deep learning library.,242.0,38,True,2023-03-28 20:28:42.000,2.7.12,49.0,fastai,,,,['pytorch'],14714.0,14714.0,https://pypi.org/project/fastai,,,318110.0,318110.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
62,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-09-07 08:17:05.000000,2023-01-26 21:28:45,11896.0,,6526.0,1078.0,11121.0,1801.0,7763.0,20561.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",983.0,38,True,2022-05-10 20:10:05.000,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6730.0,6730.0,https://pypi.org/project/mxnet,,,369046.0,369492.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10162.0,,,,,2.0,26375.0,,,,,,,,apache/mxnet,,,,,,,,,,,
63,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2023-09-21 09:11:08.000000,2023-09-18 14:31:31,5678.0,131.0,2027.0,204.0,1139.0,77.0,2141.0,13088.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,249.0,38,True,2023-03-30 15:49:56.000,0.12.2,30.0,flair,conda-forge/python-flair,,,['pytorch'],2802.0,2715.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,87.0,87675.0,88220.0,https://anaconda.org/conda-forge/python-flair,2023-07-23 11:04:16.024,20721.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
64,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-09-21 12:48:37.000000,2023-09-21 06:06:54,2537.0,78.0,857.0,124.0,1616.0,252.0,575.0,8599.0,Computer Vision and Robotics Library for AI.,225.0,38,True,2023-08-02 10:18:58.000,0.7.0,37.0,kornia,conda-forge/kornia,,,['pytorch'],6405.0,6299.0,https://pypi.org/project/kornia,2023-08-02 10:18:58.000,106.0,2357367.0,2360399.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,99614.0,,,,,1.0,829.0,,,,,,,,,,,,,,,,,,,
65,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-09-21 06:10:16.000000,2023-09-21 06:10:16,1733.0,60.0,617.0,118.0,522.0,244.0,569.0,7577.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,78.0,38,True,2023-09-07 13:59:19.000,0.14.0,78.0,tokenizers,conda-forge/tokenizers,,,,42185.0,42185.0,https://pypi.org/project/tokenizers,,,12981419.0,13014481.0,https://anaconda.org/conda-forge/tokenizers,2023-06-16 19:20:53.569,1256381.0,,,,,1.0,32.0,,,,,,,,,,,,,,,,,,,
66,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-09-21 14:12:06.000000,2023-09-21 10:59:07,46539.0,482.0,1098.0,196.0,365.0,503.0,1620.0,7349.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1171.0,38,True,2023-09-19 20:01:10.000,1.2.2,84.0,catboost,conda-forge/catboost,,,,9.0,9.0,https://pypi.org/project/catboost,,,2069120.0,2112416.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1387860.0,,,,,2.0,178383.0,-3.0,,,,,,,,,,,,,,,,,,
67,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2023-09-21 14:33:14.000000,2023-09-21 14:19:28,9159.0,622.0,1115.0,123.0,976.0,168.0,848.0,6580.0,A PyTorch-based Speech Toolkit.,220.0,38,True,2023-07-22 18:07:47.000,0.5.15,14.0,speechbrain,,,,['pytorch'],968.0,954.0,https://pypi.org/project/speechbrain,2023-07-22 18:08:45.000,14.0,154041.0,154041.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
68,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-09-08 13:17:29.000000,2023-09-06 11:17:10,1742.0,32.0,2195.0,170.0,774.0,57.0,970.0,6396.0,Python Data. Leaflet.js Maps.,153.0,38,True,2022-12-12 20:39:34.303,0.14.0,28.0,folium,conda-forge/folium,,,,29629.0,28846.0,https://pypi.org/project/folium,2022-12-12 20:39:34.303,783.0,633965.0,659746.0,https://anaconda.org/conda-forge/folium,2023-06-16 13:15:52.865,2320341.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2023-09-20 20:12:01.000000,2023-09-20 20:11:56,6010.0,112.0,1459.0,111.0,3984.0,643.0,690.0,4010.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",294.0,38,True,2023-09-08 09:07:53.000,4.9.3,36.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],14607.0,14401.0,https://pypi.org/project/tensorflow-datasets,2023-09-08 09:07:47.000,206.0,1875164.0,1875980.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,22867.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-09-21 14:13:07.000000,2023-09-20 16:44:04,17603.0,158.0,1217.0,85.0,7433.0,531.0,4074.0,2340.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,350.0,38,True,2023-09-06 17:49:45.000,1.5.1,75.0,mne,conda-forge/mne,,,,3271.0,2999.0,https://pypi.org/project/mne,2023-09-06 17:48:48.000,272.0,106055.0,114217.0,https://anaconda.org/conda-forge/mne,2023-09-06 18:39:29.631,326518.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-09-21 14:34:15.000000,2023-09-20 16:11:51,3265.0,120.0,1042.0,135.0,2637.0,489.0,852.0,1923.0,A library for training and deploying machine learning models on Amazon SageMaker.,395.0,38,True,2023-09-19 18:21:04.000,2.187.0,540.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3090.0,3007.0,https://pypi.org/project/sagemaker,2023-09-19 18:21:04.000,83.0,34935409.0,34953729.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-09-20 00:17:21.671,677857.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
72,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-09-19 06:42:20.000000,2023-09-19 06:42:20,1504.0,14.0,264.0,32.0,466.0,85.0,480.0,1315.0,Python library for reading and writing image data.,107.0,38,True,2023-09-04 02:23:53.000,2.31.3,58.0,imageio,conda-forge/imageio,,,,101470.0,101470.0,https://pypi.org/project/imageio,,,16004532.0,16074732.0,https://anaconda.org/conda-forge/imageio,2023-06-12 06:54:47.545,5614895.0,,,,,1.0,847.0,,,,,,,,,,,,,,,,,,,
73,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-09-21 13:19:39.000000,2023-09-21 02:32:43,6098.0,60.0,6539.0,412.0,2730.0,768.0,7215.0,33309.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",147.0,37,True,2022-08-24 09:04:27.000,2.6.0,6.0,paddleocr,,,,['paddle'],1788.0,1788.0,https://pypi.org/project/paddleocr,,,70133.0,70133.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
74,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-09-20 12:21:50.000000,2023-09-15 23:15:19,2316.0,5.0,5825.0,413.0,1305.0,993.0,3022.0,27511.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,421.0,37,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],2038.0,2038.0,https://pypi.org/project/fairseq,,,592498.0,593763.0,https://anaconda.org/conda-forge/fairseq,2023-06-16 19:21:01.221,47900.0,,,,,1.0,317.0,,,,,,,,,,,,,,,,,,,
75,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-09-15 10:07:12.000000,2023-09-14 07:50:50,883.0,40.0,3089.0,464.0,799.0,347.0,1837.0,24494.0,A library for efficient similarity search and clustering of dense vectors.,138.0,37,True,2023-09-15 10:07:12.000,2.2.16,84.0,pymilvus,conda-forge/faiss,,,,3175.0,3141.0,https://pypi.org/project/pymilvus,2023-09-15 10:07:12.000,34.0,463254.0,485564.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,892439.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
