,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
38,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2025-05-16 17:32:55.000000,2025-05-16 17:32:55,19226.0,315.0,1087.0,117.0,3921.0,63.0,1676.0,11989.0,A hyperparameter optimization framework.,292.0,43,True,2025-04-14 05:07:40.000,4.3.0,73.0,optuna,conda-forge/optuna,,,,28355.0,27108.0,https://pypi.org/project/optuna,2025-04-14 05:07:40.000,1247.0,4107218.0,4153647.0,https://anaconda.org/conda-forge/optuna,2025-04-22 14:57:16.783,2739328.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
39,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2025-05-06 15:40:27.000000,2025-05-06 15:40:27,15698.0,36.0,3091.0,286.0,4007.0,2851.0,2829.0,10670.0,Statsmodels: statistical modeling and econometrics in Python.,456.0,43,True,2024-10-03 16:13:31.000,0.14.4,39.0,statsmodels,conda-forge/statsmodels,,,,176317.0,171848.0,https://pypi.org/project/statsmodels,2024-10-03 16:13:31.000,4469.0,17414744.0,17741133.0,https://anaconda.org/conda-forge/statsmodels,2025-04-22 14:56:24.492,19256989.0,,,,,2.0,35.0,,,,,,,,,,,,,,,,,,,
40,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-05-22 14:38:42.000000,2025-05-21 23:47:05,7968.0,229.0,739.0,61.0,6295.0,639.0,2936.0,9880.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",212.0,43,True,2025-05-07 20:51:36.000,0.19.11,309.0,wandb,conda-forge/wandb,,,,80701.0,78848.0,https://pypi.org/project/wandb,2025-05-07 20:49:33.000,1853.0,18273147.0,18291568.0,https://anaconda.org/conda-forge/wandb,2025-05-08 16:58:12.513,1067601.0,,,,,1.0,722.0,,,,,,,wandb/wandb,,,,,,,,,,,,
41,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-05-22 14:26:38.000000,2025-05-22 14:26:31,1761.0,93.0,1103.0,97.0,1766.0,105.0,1711.0,8739.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",351.0,43,True,2025-05-15 12:33:48.000,1.7.0,73.0,accelerate,conda-forge/accelerate,,,['pytorch'],97064.0,94903.0,https://pypi.org/project/accelerate,2025-05-15 10:00:49.000,2161.0,11733554.0,11742958.0,https://anaconda.org/conda-forge/accelerate,2025-05-15 15:07:37.157,404410.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-05-09 19:01:02.000000,2025-05-09 19:01:02,5899.0,11.0,1667.0,187.0,5079.0,699.0,1243.0,6881.0,TensorFlows Visualization Toolkit.,327.0,43,True,2025-02-12 08:17:27.000,2.19.0,64.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],325762.0,323308.0,https://pypi.org/project/tensorboard,2025-02-12 08:17:27.000,2454.0,26538356.0,26632508.0,https://anaconda.org/conda-forge/tensorboard,2025-04-22 14:56:43.843,5554968.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2025-05-22 13:06:48.000000,2025-05-22 13:05:42,6562.0,148.0,8215.0,456.0,3442.0,123.0,9482.0,49410.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",296.0,42,True,2025-05-20 12:17:47.000,3.0.0,51.0,paddleocr,,,,['paddle'],5801.0,5652.0,https://pypi.org/project/paddleocr,2025-05-20 12:17:47.000,149.0,334889.0,370257.0,,,,,,,,1.0,1980632.0,,,,,,,,,,,,,,,,,,,
44,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2025-04-22 14:57:24.136000,2023-01-30 18:15:21,1757.0,,8670.0,1059.0,1462.0,125.0,1726.0,35997.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,42,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,68378.0,66830.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,34502007.0,34508348.0,https://anaconda.org/conda-forge/gym,2025-04-22 14:57:24.136,386847.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
45,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-05-22 14:11:53.130033,2025-05-22 13:38:28,22381.0,534.0,3220.0,304.0,25511.0,758.0,12793.0,34927.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",313.0,42,True,2025-05-19 08:58:56.000,2.5.12,119.0,pymilvus,,milvusdb/milvus,,,269.0,,https://pypi.org/project/pymilvus,2025-05-19 03:56:58.000,269.0,1804568.0,2827569.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-05-22 14:11:53.130033,81.0,69080196.0,1.0,355836.0,,,,,,1.0,,,,,,,,,,,,,
46,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-05-22 08:13:05.000000,2025-05-22 08:13:05,2837.0,37.0,3362.0,245.0,1065.0,664.0,1960.0,23897.0,A game theoretic approach to explain the output of any machine learning model.,270.0,42,True,2025-04-17 18:14:16.000,0.47.2,107.0,shap,conda-forge/shap,,,,33728.0,32769.0,https://pypi.org/project/shap,2025-04-17 18:14:16.000,959.0,7156351.0,7271973.0,https://anaconda.org/conda-forge/shap,2025-04-22 14:56:53.980,6127967.0,,,,,1.0,,,,,,,,shap/shap,,,,,,,,,,,,
47,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-05-22 10:01:22.000000,2025-05-22 10:01:20,3666.0,19.0,3880.0,434.0,3380.0,444.0,3134.0,17234.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",329.0,42,True,2025-02-15 04:02:50.000,4.6.0,39.0,lightgbm,conda-forge/lightgbm,,,,54307.0,52929.0,https://pypi.org/project/lightgbm,2025-02-15 04:02:50.000,1378.0,10744399.0,10811115.0,https://anaconda.org/conda-forge/lightgbm,2025-04-22 14:56:38.692,3567959.0,,,,,2.0,291330.0,,,,,,,,,,,,,,,,,,,
48,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-05-22 11:35:15.000000,2025-05-09 19:48:45,4051.0,47.0,7046.0,471.0,5576.0,1099.0,2590.0,16844.0,"Datasets, Transforms and Models specific to Computer Vision.",635.0,42,True,2025-04-23 16:03:55.000,0.22.0,51.0,torchvision,conda-forge/torchvision,,,['pytorch'],7068.0,21.0,https://pypi.org/project/torchvision,2025-04-23 14:41:49.000,7047.0,17030159.0,17083538.0,https://anaconda.org/conda-forge/torchvision,2025-04-22 14:56:44.476,2648023.0,,,,,1.0,40659.0,,,,,,,,,,,,,,,,,,,
49,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-05-22 13:37:20.000000,2025-05-22 13:37:15,49453.0,350.0,1215.0,190.0,412.0,614.0,1831.0,8401.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1322.0,42,True,2025-04-13 10:45:50.000,1.2.8,114.0,catboost,conda-forge/catboost,,,,672.0,18.0,https://pypi.org/project/catboost,2025-04-13 10:12:07.000,654.0,2618074.0,2659873.0,https://anaconda.org/conda-forge/catboost,2025-05-19 13:19:55.807,2029879.0,,,,,2.0,387253.0,,,,,,,,,,,,,,,,,,,
50,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-05-18 03:52:23.497000,2025-05-15 16:37:25,14332.0,45.0,2254.0,183.0,4654.0,809.0,2166.0,6249.0,Image processing in Python.,683.0,42,False,2025-02-18 18:05:27.000,0.25.2,74.0,scikit-image,conda-forge/scikit-image,,,,239548.0,232597.0,https://pypi.org/project/scikit-image,2025-02-18 18:04:11.000,6951.0,13100570.0,13235855.0,https://anaconda.org/conda-forge/scikit-image,2025-05-18 03:52:23.497,7981862.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-05-22 05:16:40.000000,2025-05-22 04:01:12,2778.0,82.0,4373.0,351.0,3296.0,1061.0,2032.0,38506.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",382.0,41,True,2025-05-19 16:17:15.000,0.16.8,107.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],13683.0,13403.0,https://pypi.org/project/deepspeed,2025-05-19 16:17:15.000,280.0,756576.0,756921.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22097.0,1.0,,,,,,,,deepspeedai/DeepSpeed,,,,,,,,,,,,
52,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-05-21 16:30:00.000000,2025-05-21 16:27:12,1458.0,67.0,3801.0,483.0,1450.0,254.0,2401.0,35059.0,A library for efficient similarity search and clustering of dense vectors.,223.0,41,True,2025-05-19 03:56:58.000,2.5.9,119.0,pymilvus,conda-forge/faiss,,,,5117.0,4848.0,https://pypi.org/project/pymilvus,2025-05-19 03:56:58.000,269.0,1804568.0,1847918.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2557666.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-05-21 14:32:06.000000,2025-05-21 14:31:36,2743.0,41.0,4867.0,314.0,613.0,51.0,924.0,34205.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",172.0,41,True,2025-02-23 05:07:06.000,1.0.15,66.0,timm,conda-forge/timm,,,['pytorch'],58524.0,57423.0,https://pypi.org/project/timm,2025-02-23 05:05:53.000,1101.0,7896690.0,8011563.0,https://anaconda.org/conda-forge/timm,2025-04-22 14:57:29.925,390245.0,,,,,1.0,7786471.0,,,,,,-1.0,huggingface/pytorch-image-models,,,,,,,,,,,,
54,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-04-19 19:47:43.000000,2025-04-19 19:47:43,2849.0,39.0,7590.0,609.0,2251.0,244.0,1597.0,26976.0,The fastai deep learning library.,674.0,41,True,2025-04-18 21:15:10.000,2.8.1,155.0,fastai,,,,['pytorch'],22998.0,22670.0,https://pypi.org/project/fastai,2025-04-18 21:15:10.000,328.0,613063.0,613063.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
55,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-05-21 23:15:41.000000,2025-05-21 23:15:38,1305.0,68.0,1685.0,126.0,1228.0,220.0,1026.0,14939.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,169.0,41,True,2025-05-16 00:31:08.000,2.0.7,87.0,albumentations,conda-forge/albumentations,,,['pytorch'],38395.0,37679.0,https://pypi.org/project/albumentations,2025-05-16 00:31:34.000,716.0,6277367.0,6282362.0,https://anaconda.org/conda-forge/albumentations,2025-05-16 10:32:46.251,289710.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
56,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-05-20 05:19:02.000000,2025-05-20 05:19:00,9406.0,19.0,1209.0,134.0,5589.0,262.0,4520.0,14481.0,Data Versioning and ML Experiments.,311.0,41,True,2025-05-06 10:58:56.000,3.59.2,544.0,dvc,conda-forge/dvc,,,,23656.0,23514.0,https://pypi.org/project/dvc,2025-05-06 10:58:56.000,142.0,662851.0,710707.0,https://anaconda.org/conda-forge/dvc,2025-05-06 12:44:09.242,2823525.0,,,,,1.0,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
57,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-05-21 19:31:50.000000,2025-05-21 17:57:45,1435.0,10.0,1779.0,253.0,750.0,43.0,1582.0,13439.0,Video editing with Python.,182.0,41,True,2025-05-21 19:31:50.000,2.2.1,91.0,moviepy,conda-forge/moviepy,,,,64550.0,63358.0,https://pypi.org/project/moviepy,2025-05-21 19:31:50.000,1192.0,3220102.0,3223311.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,301703.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
58,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-05-21 15:11:25.000000,2025-05-21 15:11:25,10254.0,66.0,2073.0,223.0,4232.0,359.0,3108.0,9026.0,Bayesian Modeling and Probabilistic Programming in Python.,525.0,41,True,2025-04-03 15:02:31.000,5.21.2,100.0,pymc3,conda-forge/pymc3,,,,7383.0,7191.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,274434.0,285723.0,https://anaconda.org/conda-forge/pymc3,2025-04-22 14:56:28.348,665207.0,,,,,1.0,1971.0,,,,,,,,,,,,,,,,,,,
59,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-05-19 14:51:52.024000,2025-05-19 10:40:46,2396.0,45.0,587.0,89.0,954.0,237.0,1042.0,4120.0,Manipulation and analysis of geometric objects.,170.0,41,True,2025-05-19 11:03:43.000,2.1.1,129.0,shapely,conda-forge/shapely,,,,112245.0,108084.0,https://pypi.org/project/shapely,2025-05-19 11:03:43.000,4161.0,49854204.0,50067078.0,https://anaconda.org/conda-forge/shapely,2025-05-19 14:51:52.024,12128785.0,,,,,1.0,3842.0,,,,,,,,,,,,,,,,,,,
60,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-05-22 01:02:48.000000,2025-05-22 01:02:48,4190.0,116.0,1174.0,134.0,3415.0,330.0,1270.0,2161.0,A library for training and deploying machine learning models on Amazon SageMaker.,483.0,41,True,2025-05-19 20:52:06.000,2.244.2,633.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",6154.0,5969.0,https://pypi.org/project/sagemaker,2025-05-19 20:52:06.000,185.0,25493578.0,25520318.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-05-21 01:00:39.647,1524235.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
61,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2025-05-22 12:06:13.000000,2025-05-22 11:56:21,36811.0,257.0,13537.0,933.0,26574.0,198.0,,24879.0,Apache Flink Python API.,2016.0,40,True,2025-02-12 19:13:03.000,1.19.2,52.0,apache-flink,,,,,56.0,21.0,https://pypi.org/project/apache-flink,2025-02-12 19:13:03.000,35.0,7247284.0,7247284.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
62,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-05-20 19:26:27.000000,2025-05-20 16:08:15,7809.0,82.0,3824.0,254.0,3489.0,1192.0,2712.0,22369.0,Graph Neural Network Library for PyTorch.,545.0,40,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],9886.0,9531.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,631169.0,633856.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,155874.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-04-22 14:56:41.039000,2025-02-14 14:36:27,4536.0,,4379.0,425.0,1716.0,396.0,1466.0,16027.0,Topic Modelling for Humans.,458.0,40,True,2024-07-19 14:39:26.000,4.3.3,94.0,gensim,conda-forge/gensim,,,,77449.0,76072.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1377.0,4876203.0,4908310.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1602757.0,,,,,1.0,6040.0,,,,,,,piskvorky/gensim,,,,,,,,,,,,
64,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2025-05-20 02:32:55.000000,2025-04-27 18:08:38,6658.0,80.0,2114.0,199.0,1290.0,75.0,2306.0,14172.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,276.0,40,True,2025-02-05 14:46:22.000,0.15.1,35.0,flair,conda-forge/python-flair,,,['pytorch'],4155.0,4001.0,https://pypi.org/project/flair,2025-02-05 14:45:41.000,154.0,102748.0,103491.0,https://anaconda.org/conda-forge/python-flair,2025-04-22 14:57:32.879,43100.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
65,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2025-05-15 11:53:34.000000,2025-05-09 23:30:13,8310.0,14.0,3427.0,479.0,749.0,46.0,2193.0,13998.0,A toolkit for making real world machine learning and data analysis applications in C++.,204.0,40,False,2025-05-15 11:53:34.000,19.24.9,41.0,dlib,conda-forge/dlib,,,,38835.0,38597.0,https://pypi.org/project/dlib,2025-05-15 11:53:34.000,238.0,222558.0,241954.0,https://anaconda.org/conda-forge/dlib,2025-04-22 14:56:27.771,1131752.0,,,,,2.0,25580.0,,,,,,,,,,,,,,,,,,,
66,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-05-07 23:51:35.000000,2025-04-22 06:53:11,3873.0,8.0,802.0,137.0,1579.0,141.0,1945.0,9778.0,Declarative visualization library for Python.,176.0,40,True,2024-11-24 00:12:10.000,5.5.0,43.0,altair,conda-forge/altair,,,,234025.0,233109.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,28582986.0,28649339.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2720395.0,,,,,1.0,231.0,,,,,,-1.0,vega/altair,,,,,,,,,,,,
67,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-05-21 16:43:37.000000,2025-05-20 21:51:59,5392.0,179.0,1525.0,106.0,4919.0,1118.0,1760.0,8394.0,A unified framework for machine learning with time series.,461.0,40,True,2025-04-12 14:37:46.000,0.37.0,89.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4613.0,4468.0,https://pypi.org/project/sktime,2025-04-12 14:37:46.000,145.0,952286.0,976386.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-04-22 14:57:58.124,1108566.0,,,,,1.0,111.0,,,,,,,sktime/sktime,,,,,,,,,,,,
68,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2025-05-22 13:19:29.000000,2025-05-17 10:40:22,1986.0,44.0,2237.0,161.0,957.0,75.0,1094.0,7135.0,Python Data. Leaflet.js Maps.,174.0,40,True,2025-05-15 18:57:32.000,0.19.6,40.0,folium,conda-forge/folium,,,,62320.0,61335.0,https://pypi.org/project/folium,2025-05-15 18:57:32.000,985.0,2240829.0,2313562.0,https://anaconda.org/conda-forge/folium,2025-05-16 08:36:01.571,3782118.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2025-04-22 15:32:24.964000,2023-01-26 21:28:45,11896.0,,6788.0,1066.0,11124.0,1805.0,7758.0,20799.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",985.0,39,False,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],8084.0,7958.0,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,120.0,713910.0,714309.0,https://anaconda.org/anaconda/mxnet,2025-04-22 15:32:24.964,12115.0,,,,,2.0,28405.0,,,,,,,apache/mxnet,,,,,6.0,,,,,,,
70,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-05-12 12:58:43.000000,2025-01-14 10:26:14,32383.0,,4779.0,358.0,6439.0,142.0,6644.0,20170.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,39,True,2025-01-14 10:40:21.000,3.6.21,374.0,rasa,,,,['tensorflow'],5341.0,5281.0,https://pypi.org/project/rasa,2025-01-14 10:40:10.000,60.0,134744.0,134744.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-05-17 21:07:21.000000,2025-05-17 21:07:21,1998.0,129.0,2569.0,176.0,283.0,6.0,1180.0,19122.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",89.0,39,True,2024-08-17 07:30:49.000,0.0.93,92.0,deepface,,,,,7820.0,7776.0,https://pypi.org/project/deepface,2024-08-17 07:24:30.000,44.0,621782.0,621782.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
72,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-05-21 20:03:49.000000,2025-05-21 20:03:49,10528.0,81.0,1461.0,133.0,1376.0,146.0,1035.0,9847.0,A PyTorch-based Speech Toolkit.,260.0,39,True,2025-04-07 17:05:07.000,1.0.3,19.0,speechbrain,,,,['pytorch'],3634.0,3555.0,https://pypi.org/project/speechbrain,2025-04-07 17:17:04.000,79.0,1067363.0,1067363.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-05-22 03:32:25.000000,2025-05-21 17:03:45,23462.0,655.0,629.0,66.0,4311.0,572.0,1119.0,9505.0,"Visualize, create, and debug image and video datasets and model predictions.",154.0,39,True,2025-05-09 13:28:22.000,1.5.2,160.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1007.0,980.0,https://pypi.org/project/fiftyone,2025-05-09 13:09:15.000,27.0,110999.0,110999.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
