,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
38,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2022-02-24 13:58:35.000000,2022-02-24 08:27:35,2481.0,214.0,5588,362.0,3324.0,650.0,1621.0,10925,"Datasets, Transforms and Models specific to Computer Vision.",462.0,41,True,2022-01-27 22:31:01.000,0.11.3,29.0,torchvision,conda-forge/torchvision,,,['pytorch'],3482.0,,https://pypi.org/project/torchvision,2022-01-27 20:36:45.000,3482.0,3235702.0,3239261.0,https://anaconda.org/conda-forge/torchvision,2022-02-06 13:13:27.836,177950.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
39,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2022-02-24 01:50:19.000000,2022-01-18 12:50:58,2814.0,6.0,1498,247.0,773.0,103.0,1868.0,9180,Statistical data visualization in Python.,162.0,41,True,2021-08-16 00:42:18.000,0.11.2,25.0,seaborn,conda-forge/seaborn,,,,149771.0,140929.0,https://pypi.org/project/seaborn,2021-08-16 00:42:18.000,8842.0,7451829.0,7502699.0,https://anaconda.org/conda-forge/seaborn,2021-08-16 06:42:17.619,3357341.0,,,,,1.0,211.0,,,,,,,,,,,,,,,,,,,
40,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-02-24 13:59:34.000000,2022-02-24 13:59:32,21752.0,2241.0,954,193.0,281.0,348.0,1387.0,6377,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",963.0,41,True,2022-01-14 11:45:18.000,1.0.4,101.0,catboost,conda-forge/catboost,,,,212.0,,https://pypi.org/project/catboost,2022-01-14 00:21:12.000,212.0,3335230.0,3357147.0,https://anaconda.org/conda-forge/catboost,2022-02-04 07:12:46.792,923239.0,,,,,2.0,74274.0,,,,,,,,,,,,,,,,,,,
41,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-02-24 11:22:11.000000,2022-02-24 02:15:47,11794.0,50.0,6882,1099.0,10941.0,1953.0,7707.0,19864,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",974.0,40,True,2021-12-18 21:55:54.000,1.9.0,981.0,mxnet,mxnet,,,['mxnet'],286.0,,https://pypi.org/project/mxnet,2021-12-18 21:55:54.000,281.0,276486.0,276981.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007,6989.0,,,,,2.0,24602.0,,,,,,,,5.0,,,,,,,,,,,
42,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-02-24 13:55:14.000000,2022-02-24 01:06:54,2509.0,140.0,2485,278.0,3348.0,984.0,1210.0,11339,Open source platform for the machine learning lifecycle.,359.0,40,True,2022-01-27 05:28:31.000,1.23.1,54.0,mlflow,conda-forge/mlflow,,,,278.0,,https://pypi.org/project/mlflow,2022-01-27 05:11:35.000,278.0,10120939.0,10135138.0,https://anaconda.org/conda-forge/mlflow,2022-01-27 09:59:52.670,482790.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,h5py,h5py/h5py,data-containers,,https://github.com/h5py/h5py,https://github.com/h5py/h5py,BSD-3-Clause,2012-09-21 00:40:02.000,2022-02-24 10:43:12.000000,2022-02-24 10:35:11,3891.0,48.0,431,51.0,775.0,221.0,1068.0,1682,HDF5 for Python -- The h5py package is a Pythonic interface to the HDF5 binary data format.,177.0,40,True,2021-11-16 13:35:22.000,3.6.0,31.0,h5py,conda-forge/h5py,,,,164131.0,150601.0,https://pypi.org/project/h5py,2021-11-16 13:35:22.000,13530.0,11912273.0,12012128.0,https://anaconda.org/conda-forge/h5py,2021-11-26 22:25:41.747,7087646.0,,,,,1.0,1718.0,,,,,,,,,,,,,,,,,,,
44,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-02-24 12:04:44.000000,2022-02-24 10:02:22,4394.0,162.0,586,66.0,3357.0,919.0,1718.0,1302,A distributed task scheduler for Dask.,262.0,40,True,2022-01-28 20:32:37.000,2022.1.1,167.0,distributed,conda-forge/distributed,,,,23393.0,22239.0,https://pypi.org/project/distributed,2022-02-11 17:53:23.000,1154.0,5341803.0,5432957.0,https://anaconda.org/conda-forge/distributed,2022-02-11 21:19:14.450,6289644.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
45,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-02-21 08:43:37.000000,2021-12-04 17:24:08,2011.0,3.0,2297,247.0,423.0,1270.0,571.0,15565,A game theoretic approach to explain the output of any machine learning model.,162.0,39,True,2021-10-20 18:36:57.000,0.40.0,94.0,shap,conda-forge/shap,,,,4801.0,4580.0,https://pypi.org/project/shap,2021-10-20 19:13:31.000,221.0,4515156.0,4537092.0,https://anaconda.org/conda-forge/shap,2022-01-23 08:45:26.945,921331.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
46,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-02-24 12:44:12.000000,2022-02-24 09:47:13,29909.0,472.0,3851,337.0,4454.0,979.0,5575.0,13625,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",527.0,39,True,2022-02-21 09:53:54.000,3.0.7,246.0,rasa,,,,['tensorflow'],57.0,,https://pypi.org/project/rasa,2022-02-11 14:26:24.000,57.0,246641.0,246641.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-02-23 15:22:05.000000,2022-02-16 10:06:12,4312.0,315.0,1769,202.0,882.0,88.0,1686.0,11276,A very simple framework for state-of-the-art Natural Language Processing (NLP).,218.0,39,True,2021-11-18 08:33:59.000,0.10,23.0,flair,conda-forge/python-flair,,,['pytorch'],1243.0,1177.0,https://pypi.org/project/flair,2021-11-18 08:22:02.000,66.0,76376.0,76731.0,https://anaconda.org/conda-forge/python-flair,2021-11-18 16:11:16.757,6751.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-02-22 09:08:37.000000,2022-02-21 13:33:21,8036.0,44.0,3038,478.0,526.0,43.0,1947.0,10950,A toolkit for making real world machine learning and data analysis applications in C++.,173.0,39,False,2022-01-25 03:42:43.000,19.23.0,30.0,dlib,conda-forge/dlib,,,,13871.0,13105.0,https://pypi.org/project/dlib,2022-01-25 03:42:43.000,766.0,113492.0,119741.0,https://anaconda.org/conda-forge/dlib,2022-02-21 22:15:12.630,385977.0,,,,,2.0,24882.0,,,,,,,,,,,,,,,,,,,
49,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-02-24 13:21:39.000000,2022-02-24 12:01:10,14215.0,2590.0,1440,194.0,10728.0,280.0,4252.0,9556,An open-source vector database for scalable similarity search and AI applications.,190.0,39,True,2022-02-23 10:39:40.000,2.0.1,100.0,pymilvus,,milvusdb/milvus,,,15.0,,https://pypi.org/project/pymilvus,2022-02-23 08:41:19.000,15.0,33902.0,64958.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-02-23 06:45:57.476160,18.0,840570.0,1.0,8284.0,,,,,,,,,,,,,,,,,,,
50,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000,2022-02-13 09:15:07.000000,2022-02-13 09:15:07,1622.0,10.0,1261,218.0,667.0,169.0,776.0,8153,Simple job queues for Python.,251.0,39,True,2021-12-07 12:48:17.000,1.10.1,68.0,rq,conda-forge/rq,,,,11433.0,9698.0,https://pypi.org/project/rq,2021-12-07 12:46:58.000,1735.0,547347.0,548365.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,68211.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-02-20 19:22:50.000000,2022-02-07 13:53:02,3111.0,14.0,630,151.0,961.0,240.0,1359.0,7289,Declarative statistical visualization library for Python.,135.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,22894.0,22550.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,5181261.0,5197318.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1075849.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2022-02-24 14:45:58.000000,2022-02-24 05:27:02,34724.0,1028.0,3369,255.0,16915.0,126.0,,5311,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1224.0,39,True,2022-02-10 06:49:13.000,2.29.0,57.0,apache-beam,conda-forge/apache-beam-with-aws,,,,146.0,,https://pypi.org/project/apache-beam,2022-02-19 00:41:13.000,146.0,19634088.0,19634912.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2022-02-08 20:12:09.852,4121.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-02-24 06:34:39.000000,2022-02-23 19:24:18,4589.0,107.0,1584,254.0,2099.0,553.0,1730.0,17821,Streamlit The fastest way to build data apps in Python.,135.0,38,True,2022-02-09 16:13:01.000,1.5.1,149.0,streamlit,,,,,536.0,233.0,https://pypi.org/project/streamlit,2022-02-09 16:09:41.000,303.0,831317.0,831317.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-02-24 01:34:48.000000,2022-02-18 14:48:16,5699.0,134.0,1647,397.0,677.0,584.0,629.0,15978,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",105.0,38,True,2022-02-18 20:34:34.000,2.2.0,145.0,dash,conda-forge/dash,,,,1338.0,178.0,https://pypi.org/project/dash,2022-02-18 20:30:12.000,1160.0,932874.0,940956.0,https://anaconda.org/conda-forge/dash,2022-02-19 13:46:45.593,363704.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
55,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2022-02-21 22:08:47.000000,2022-01-16 15:01:41,4022.0,12.0,2314,488.0,2213.0,103.0,864.0,15408,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",580.0,38,True,2021-11-06 14:59:15.000,3.0.3,73.0,luigi,luigi,,,,2054.0,1655.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000,397.0,618621.0,618744.0,https://anaconda.org/anaconda/luigi,2022-01-20 12:21:28.388,8913.0,,,,,1.0,,stable/luigi,,,,,,,2.0,,,,,,,,,,,
56,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-02-24 13:52:47.000000,2022-02-24 08:05:00,7095.0,342.0,1796,176.0,3058.0,40.0,1267.0,13545,Cloud-native neural search framework for kind of data.,139.0,38,True,2022-02-22 15:08:47.000,3.0.2,1606.0,jina,conda-forge/jina-core,jinaai/jina,,,226.0,226.0,https://pypi.org/project/jina,2022-02-23 14:08:02.000,,49052.0,92604.0,https://anaconda.org/conda-forge/jina-core,2022-02-23 12:30:08.877,2367.0,https://hub.docker.com/r/jinaai/jina,2022-02-23 14:34:35.814745,6.0,1033898.0,2.0,,,,,,,,,,,,,,,,,,,,
57,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-02-24 01:03:13.000000,2022-02-24 01:03:12,2661.0,45.0,2156,280.0,3022.0,108.0,2406.0,10814,"An open-source NLP research library, built on PyTorch.",259.0,38,True,2022-01-27 18:12:46.000,2.9.0,260.0,allennlp,conda-forge/allennlp,,,['pytorch'],2428.0,2252.0,https://pypi.org/project/allennlp,2022-01-27 18:12:46.000,176.0,40061.0,41131.0,https://anaconda.org/conda-forge/allennlp,2022-02-06 21:44:10.661,40695.0,,,,,1.0,44.0,,,,,,,,,,,,,,,,,,,
58,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2021-12-01 00:24:43.000000,2021-11-23 08:52:10,28127.0,,2509,561.0,4114.0,679.0,2086.0,9534,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,14971.0,12133.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,297810.0,325407.0,https://anaconda.org/conda-forge/theano,2021-11-10 16:59:17.809,1849062.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
59,Prefect,PrefectHQ/prefect,data-pipelines,,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000,2022-02-23 22:06:49.000000,2022-02-23 21:44:50,14418.0,209.0,814,143.0,3011.0,431.0,1646.0,8325,The easiest way to automate your data.,299.0,38,True,2022-02-23 22:06:49.000,1.0.0,122.0,prefect,conda-forge/prefect,,,,658.0,615.0,https://pypi.org/project/prefect,2022-02-23 22:06:49.000,43.0,185111.0,192038.0,https://anaconda.org/conda-forge/prefect,2022-01-25 22:44:23.145,242447.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-02-24 14:47:19.000000,2022-02-24 14:15:14,8440.0,206.0,1505,230.0,2925.0,217.0,2365.0,6385,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,371.0,38,True,2021-08-24 01:17:21.000,3.11.4,35.0,pymc3,conda-forge/pymc3,,,,819.0,589.0,https://pypi.org/project/pymc3,2021-08-24 01:17:21.000,230.0,297925.0,303984.0,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553,386440.0,,,,,1.0,1851.0,,,,,,,,,,,,,,,,,,,
61,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-02-24 14:19:52.000000,2022-02-22 06:06:57,11643.0,547.0,656,131.0,2263.0,142.0,966.0,6005,A hyperparameter optimization framework.,176.0,38,True,2021-10-04 06:37:16.000,2.10.0,44.0,optuna,conda-forge/optuna,,,,2887.0,2707.0,https://pypi.org/project/optuna,2022-02-14 04:42:41.000,180.0,920587.0,926304.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864,154378.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
62,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-02-24 02:12:43.000000,2022-02-24 02:12:28,24673.0,696.0,558,121.0,4867.0,387.0,1300.0,5772,NumPy & SciPy for GPU.,295.0,38,True,2022-01-20 08:11:40.000,10.1.0,107.0,cupy,conda-forge/cupy,cupy/cupy,,,1085.0,937.0,https://pypi.org/project/cupy,2022-01-20 07:46:45.000,148.0,78410.0,121591.0,https://anaconda.org/conda-forge/cupy,2022-02-03 02:22:51.812,1171815.0,https://hub.docker.com/r/cupy/cupy,2022-01-20 08:15:25.232919,7.0,54409.0,1.0,25311.0,,,,,,,,,,,,,,,,,,,
63,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2022-02-24 15:01:57.000000,2022-02-23 14:45:40,1400.0,15.0,315,63.0,597.0,332.0,389.0,2688,Computing with Python functions.,108.0,38,True,2021-10-07 14:42:42.000,1.1.0,102.0,joblib,conda-forge/joblib,,,,168335.0,163444.0,https://pypi.org/project/joblib,2021-10-07 14:42:42.000,4891.0,22150761.0,22259099.0,https://anaconda.org/conda-forge/joblib,2021-10-07 20:15:36.705,7258693.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
64,xarray,pydata/xarray,data-containers,,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000,2022-02-23 17:54:46.000000,2022-02-23 17:54:46,4031.0,112.0,763,106.0,2824.0,927.0,2245.0,2415,N-D labeled arrays and datasets in Python.,363.0,38,True,2022-02-01 05:41:40.000,0.21.1,65.0,xarray,conda-forge/xarray,,,,10499.0,9189.0,https://pypi.org/project/xarray,2022-02-01 05:41:40.000,1310.0,1051439.0,1116940.0,https://anaconda.org/conda-forge/xarray,2022-02-01 14:46:25.966,4650574.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
65,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-02-24 05:30:48.000000,2022-02-24 05:30:48,1872.0,22.0,7126,629.0,2020.0,99.0,1455.0,21966,The fastai deep learning library.,605.0,37,True,2021-10-23 07:16:08.000,2.5.3,126.0,fastai,,,,['pytorch'],288.0,,https://pypi.org/project/fastai,2021-10-23 07:16:08.000,288.0,233706.0,233706.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
66,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-02-24 13:58:50.000000,2022-02-24 08:52:04,1926.0,112.0,6635,351.0,2001.0,509.0,4760.0,18403,OpenMMLab Detection Toolbox and Benchmark.,306.0,37,True,2022-02-08 14:05:27.000,2.21.0,29.0,mmdet,,,,['pytorch'],265.0,259.0,https://pypi.org/project/mmdet,2022-02-08 14:05:27.000,6.0,37937.0,37937.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-02-24 13:45:49.000000,2022-02-24 13:39:29,30093.0,1107.0,10071,929.0,18895.0,690.0,,18238,Apache Flink Python API.,1472.0,37,True,2022-01-17 18:51:51.000,1.14.3,29.0,apache-flink,,,,,13.0,,https://pypi.org/project/apache-flink,2022-01-17 18:51:51.000,13.0,11597.0,11597.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
68,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-02-24 04:10:52.000000,2022-02-02 17:15:20,1266.0,51.0,2677,263.0,209.0,68.0,399.0,16634,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",65.0,37,True,2022-01-31 23:25:04.000,0.1-mit-weights,29.0,timm,conda-forge/timm,,,['pytorch'],2096.0,2029.0,https://pypi.org/project/timm,2022-01-17 04:57:50.000,67.0,758805.0,787630.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,12552.0,,,,,1.0,929471.0,,,,,,,,,,,,,,,,,,,
69,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2022-02-24 09:51:51.000000,2022-02-23 08:31:49,2505.0,110.0,1565,270.0,2922.0,277.0,1247.0,11024,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",159.0,37,True,2022-02-18 09:41:45.000,2.6.1,48.0,nni,,,,,215.0,187.0,https://pypi.org/project/nni,2022-02-18 09:41:45.000,28.0,24104.0,24104.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2022-02-24 13:57:49.000000,2022-02-24 02:33:09,9767.0,628.0,533,80.0,2920.0,922.0,2816.0,4390,"An orchestration platform for the development, production, and observation of data assets.",186.0,37,True,2022-02-18 23:24:19.000,0.14.1,428.0,dagster,conda-forge/dagster,,,,399.0,314.0,https://pypi.org/project/dagster,2022-02-18 20:30:20.000,85.0,203380.0,220144.0,https://anaconda.org/conda-forge/dagster,2022-02-19 01:32:49.080,452643.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
71,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-02-24 08:39:52.000000,2022-02-24 08:39:50,11301.0,134.0,967,171.0,394.0,550.0,643.0,3601,Probabilistic reasoning and statistical analysis in TensorFlow.,438.0,37,True,2022-02-14 17:24:33.000,0.16.0,42.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],311.0,,https://pypi.org/project/tensorflow-probability,2022-02-14 17:03:04.000,311.0,710603.0,711992.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-01-26 19:31:32.633,50013.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
72,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2022-02-24 13:20:25.000000,2022-02-22 07:33:36,1546.0,47.0,682,108.0,1145.0,400.0,897.0,3022,Python tools for geographic data.,163.0,37,True,2021-10-16 06:59:55.000,0.10.2,40.0,geopandas,conda-forge/geopandas,,,['pandas'],13320.0,12230.0,https://pypi.org/project/geopandas,2021-10-16 06:59:50.000,1090.0,2296825.0,2315988.0,https://anaconda.org/conda-forge/geopandas,2021-12-01 18:19:27.710,1359143.0,,,,,1.0,1431.0,,,,,,,,,,,,,,,,,,,
73,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-02-23 20:09:25.000000,2022-02-23 20:09:24,16693.0,233.0,973,77.0,6440.0,354.0,3599.0,1815,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,280.0,37,True,2021-12-01 22:27:11.000,0.24.1,58.0,mne,conda-forge/mne,,,,1598.0,1406.0,https://pypi.org/project/mne,2021-12-01 22:27:11.000,192.0,34831.0,37904.0,https://anaconda.org/conda-forge/mne,2022-02-22 18:12:34.645,184388.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
74,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-02-24 06:26:41.000000,2022-02-24 01:52:44,2369.0,104.0,744,101.0,1855.0,332.0,655.0,1576,A library for training and deploying machine learning models on Amazon SageMaker.,248.0,37,True,2022-02-22 22:00:55.000,2.77.0,404.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1228.0,1182.0,https://pypi.org/project/sagemaker,2022-02-22 22:00:55.000,46.0,3504668.0,3513408.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-02-23 00:20:45.358,236002.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
