,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-11-03 15:05:18.000000,2022-11-03 14:34:26,6476.0,147.0,1782,408.0,832.0,693.0,715.0,17588,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",130.0,40,True,2022-09-23 14:50:19.000,2.6.2,154.0,dash,conda-forge/dash,,,,37780.0,36563.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,1073815.0,1086440.0,https://anaconda.org/conda-forge/dash,2022-09-24 00:38:13.848,681788.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-11-03 13:49:57.000000,2022-11-03 13:49:57,4393.0,10.0,4272,435.0,1627.0,396.0,1405.0,13667,Topic Modelling for Humans.,433.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,,,40436.0,37535.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4853211.0,4867936.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,910085.0,,,,,1.0,,3982.0,,,,,,,,,,,,,,,,,,
41,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-11-03 11:16:35.000000,2022-11-03 11:14:18,8096.0,291.0,990,136.0,4317.0,664.0,3320.0,10614,Data Version Control | Git for Data & Models | ML Experiments Management.,275.0,40,True,2022-11-03 07:01:09.804,2.33.2,386.0,dvc,conda-forge/dvc,,,,5289.0,5242.0,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,1306202.0,1343933.0,https://anaconda.org/conda-forge/dvc,2022-10-21 18:58:55.063,1278711.0,,,,,1.0,3.0,126825.0,,,,,,,dvc,dvc,dvc,,,,,,,,,
42,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-11-02 10:40:56.000000,2022-11-02 08:35:40,14083.0,340.0,763,124.0,2739.0,101.0,1204.0,7123,A hyperparameter optimization framework.,207.0,40,True,2022-10-11 07:19:02.279,3.0.3,52.0,optuna,conda-forge/optuna,,,,4785.0,4545.0,https://pypi.org/project/optuna,2022-06-13 05:39:20.000,240.0,1904964.0,1914546.0,https://anaconda.org/conda-forge/optuna,2022-10-13 04:36:59.724,344974.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-11-03 14:59:43.000000,2022-11-03 13:38:36,9020.0,201.0,1690,224.0,3325.0,185.0,2695.0,7099,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,422.0,40,True,2022-10-31 09:04:40.000,4.3.0,49.0,pymc3,conda-forge/pymc3,,,,1064.0,826.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,322437.0,328804.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,463405.0,,,,,1.0,,1904.0,,,,,,,,,,,,,,,,,,
44,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-11-03 14:04:30.000000,2022-11-03 14:00:21,5007.0,184.0,658,59.0,4132.0,1282.0,2022.0,1415,A distributed task scheduler for Dask.,293.0,40,True,2022-10-31 16:11:16.397,2022.10.2,187.0,distributed,conda-forge/distributed,,,,26639.0,25452.0,https://pypi.org/project/distributed,2022-06-24 16:00:19.000,1187.0,3788614.0,3898013.0,https://anaconda.org/conda-forge/distributed,2022-11-01 16:02:59.286,8533153.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
45,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-11-03 13:11:28.000000,2022-10-28 04:02:35,1584.0,114.0,3579,288.0,271.0,76.0,540.0,21771,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",83.0,39,True,2022-10-03 21:44:35.000,0.6.11,36.0,timm,conda-forge/timm,,,['pytorch'],5636.0,5530.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1668975.0,1723602.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,34103.0,,,,,1.0,,2243245.0,,,,,,,,,,,,,,,,,,
46,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-10-31 15:15:43.000000,2022-06-16 14:46:20,2277.0,,2625,257.0,489.0,1461.0,619.0,17828,A game theoretic approach to explain the output of any machine learning model.,205.0,39,True,2022-06-16 00:31:04.000,0.41.0,95.0,shap,conda-forge/shap,,,,7377.0,7102.0,https://pypi.org/project/shap,2022-06-16 00:43:28.000,275.0,3803883.0,3835219.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1598175.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-11-03 14:23:48.000000,2022-11-03 08:37:23,7989.0,255.0,1978,184.0,3611.0,28.0,1656.0,16500,Build cross-modal and multimodal applications on the cloud Neural Search Creative AI Cloud Native MLOps.,157.0,39,True,2022-10-24 14:44:26.000,3.11.0,2093.0,jina,conda-forge/jina-core,jinaai/jina,,,382.0,380.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,78875.0,115259.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,29183.0,https://hub.docker.com/r/jinaai/jina,2022-11-03 09:00:05.935213,7.0,1131911.0,2.0,,,,,,,,,,,,,,,,,,,,
48,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-11-03 10:39:36.000000,2022-11-02 15:23:26,30768.0,340.0,4134,341.0,5102.0,736.0,5974.0,15019,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",562.0,39,True,2022-10-24 13:07:58.000,3.3.0,277.0,rasa,,,,['tensorflow'],60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,189147.0,189147.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
49,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-11-02 11:25:06.000000,2022-10-20 19:10:48,1141.0,116.0,1389,151.0,506.0,133.0,487.0,9780,Create HTML profiling reports from pandas DataFrame objects.,101.0,39,True,2022-10-20 17:20:10.567,3.4.0,34.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",9617.0,9453.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,164.0,1022322.0,1026346.0,https://anaconda.org/conda-forge/pandas-profiling,2022-10-21 13:45:24.192,301861.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
50,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-11-03 13:33:47.000000,2022-11-03 13:33:45,24214.0,573.0,1059,192.0,314.0,450.0,1476.0,6790,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1032.0,39,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,238.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,238.0,2474322.0,2497328.0,https://anaconda.org/conda-forge/catboost,2022-11-01 21:17:44.021,1159913.0,,,,,2.0,1.0,94727.0,,,,,,,,,,,,,,,,,,
51,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-11-02 08:24:13.000000,2022-10-28 11:39:33,5929.0,578.0,5342,391.0,2362.0,1189.0,4589.0,26345,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",136.0,38,True,2022-08-24 09:04:27.000,2.6.0,32.0,paddleocr,,,,['paddle'],930.0,921.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,39255.0,39255.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-11-02 21:28:55.000000,2022-09-26 12:15:06,11893.0,12.0,6879,1089.0,11096.0,1985.0,7751.0,20137,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,38,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,378388.0,378859.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8408.0,,,,,2.0,,25669.0,,,,,,,,,,5.0,,,,,,,,
53,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-11-02 22:03:14.000000,2022-11-02 22:03:14,2266.0,44.0,4941,352.0,1203.0,784.0,2922.0,19721,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,409.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1056.0,1017.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,57908.0,58652.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,20692.0,,,,,1.0,-1.0,275.0,,,,,,,,,,,,,,,,,,
54,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-11-03 13:56:45.000000,2022-11-02 15:12:40,5972.0,273.0,2904,242.0,1272.0,650.0,2177.0,15981,Graph Neural Network Library for PyTorch.,334.0,38,True,2022-08-17 10:35:01.175,2.1.0,35.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,106888.0,107352.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-08-19 23:46:40.777,12995.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-11-03 14:59:15.534310,2022-11-03 14:47:35,15964.0,681.0,1854,308.0,13098.0,361.0,5968.0,14154,Vector database for scalable similarity search and AI applications.,227.0,38,True,2022-09-29 11:28:14.000,2.1.4,100.0,pymilvus,,milvusdb/milvus,,,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,193717.0,259493.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-11-03 14:59:15.534310,23.0,2301296.0,1.0,,52168.0,,,,,,,,,,,,,,,,,,
56,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-10-30 15:16:26.000000,2022-10-30 15:16:24,1265.0,52.0,2128,331.0,1484.0,336.0,1762.0,12821,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",161.0,38,True,2022-10-14 08:23:01.251,0.26.1,74.0,horovod,,,,,719.0,689.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,84956.0,84956.0,,,,,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,
57,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-11-03 11:56:45.000000,2022-10-30 06:17:20,4732.0,129.0,1955,201.0,983.0,125.0,1906.0,12169,A very simple framework for state-of-the-art Natural Language Processing (NLP).,234.0,38,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,,,['pytorch'],1742.0,1666.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,207918.0,208396.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,13391.0,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,
58,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-11-02 11:55:58.000000,2022-11-02 11:55:58,8126.0,18.0,3069,469.0,588.0,47.0,2049.0,11495,A toolkit for making real world machine learning and data analysis applications in C++.,178.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,,,17202.0,16433.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,115416.0,122349.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,492284.0,,,,,2.0,,25064.0,,,,,,,,,,,,,,,,,,
59,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-11-02 13:12:22.000000,2022-11-01 12:00:41,3256.0,27.0,695,153.0,1026.0,253.0,1430.0,7840,Declarative statistical visualization library for Python.,141.0,38,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,35929.0,35585.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,8920589.0,8939498.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1437102.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
60,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-11-03 09:17:24.000000,2022-11-02 09:48:01,26057.0,378.0,635,122.0,5353.0,439.0,1424.0,6437,NumPy & SciPy for GPU.,316.0,38,True,2022-10-06 07:15:07.000,11.2.0,122.0,cupy,conda-forge/cupy,cupy/cupy,,,1409.0,1244.0,https://pypi.org/project/cupy,2022-06-30 05:15:19.000,165.0,20067.0,76859.0,https://anaconda.org/conda-forge/cupy,2022-10-12 16:16:01.311,2040520.0,https://hub.docker.com/r/cupy/cupy,2022-10-06 08:15:29.464754,8.0,55549.0,1.0,13.0,48007.0,,,,,,,,,,,,,,,,,,
61,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-10-30 10:37:09.000000,2022-10-10 15:03:40,1547.0,19.0,2137,170.0,687.0,244.0,735.0,5946,Python Data. Leaflet.js Maps.,131.0,38,True,2022-10-07 19:35:37.609,0.13.0,27.0,folium,conda-forge/folium,,,,19459.0,18784.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000,675.0,911952.0,928041.0,https://anaconda.org/conda-forge/folium,2022-10-07 23:31:22.691,1287193.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
62,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-11-03 13:37:33.000000,2022-10-25 08:06:32,2147.0,34.0,7958,362.0,2536.0,636.0,5939.0,21954,OpenMMLab Detection Toolbox and Benchmark.,372.0,37,True,2022-10-25 09:31:00.856,2.25.3,40.0,mmdet,,,,['pytorch'],687.0,677.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,77246.0,77246.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-11-03 14:24:15.000000,2022-11-03 11:51:48,32184.0,700.0,11338,947.0,21220.0,975.0,,20087,Apache Flink Python API.,1647.0,37,True,2022-09-27 20:53:12.584,1.14.6,36.0,apache-flink,,,,,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,63983.0,63983.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-10-23 19:42:13.000000,2022-10-18 23:31:00,2718.0,7.0,2226,280.0,3095.0,95.0,2466.0,11271,"An open-source NLP research library, built on PyTorch.",264.0,37,True,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,,,['pytorch'],3009.0,2825.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,97774.0,99651.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,88232.0,,,,,1.0,,47.0,,,,,,,,,,,,,,,,,,
65,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-10-29 19:02:49.000000,2022-10-10 15:42:36,1084.0,5.0,1287,244.0,618.0,322.0,975.0,9744,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,,19689.0,18907.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,782.0,2010319.0,2012495.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,139291.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,549.0,4114.0,679.0,2086.0,9629,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,15853.0,13015.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,274411.0,303268.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2193176.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
67,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-11-03 03:03:36.000000,2022-10-31 15:38:22,1175.0,33.0,1735,112.0,191.0,825.0,744.0,8736,Multilingual Sentence & Image Embeddings with BERT.,102.0,37,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],4644.0,4517.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,127.0,1922897.0,1924597.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,44210.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
68,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-11-02 21:25:24.000000,2022-10-26 21:39:41,558.0,100.0,1692,202.0,275.0,466.0,422.0,7852,Download market data from Yahoo! Finances API.,62.0,37,True,2022-10-25 23:18:02.057,0.1.84,48.0,yfinance,ranaroussi/yfinance,,,,14763.0,14620.0,https://pypi.org/project/yfinance,2022-06-16 15:33:16.000,143.0,569971.0,573691.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,59520.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
69,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-11-03 14:36:01.000000,2022-11-02 19:37:41,4868.0,137.0,373,36.0,2381.0,522.0,1528.0,4934,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,131.0,37,True,2022-10-05 22:11:22.980,0.13.4,238.0,wandb,conda-forge/wandb,,,,13178.0,12907.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1931672.0,1935846.0,https://anaconda.org/conda-forge/wandb,2022-10-06 21:34:19.473,116888.0,,,,,1.0,,,,,,,,,,,,,wandb/wandb,,,,,,,
70,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-11-03 05:31:42.000000,2022-11-03 05:31:40,11689.0,121.0,1028,170.0,419.0,590.0,702.0,3802,Probabilistic reasoning and statistical analysis in TensorFlow.,461.0,37,True,2022-09-19 18:56:12.656,0.18.0,44.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],339.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,339.0,935850.0,937599.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-08-08 13:42:52.189,78740.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2022-11-03 10:00:42.000000,2022-11-03 08:13:38,1653.0,48.0,758,106.0,1263.0,451.0,993.0,3395,Python tools for geographic data.,182.0,37,True,2022-10-29 07:28:03.601,0.12.1,44.0,geopandas,conda-forge/geopandas,,,['pandas'],1245.0,,https://pypi.org/project/geopandas,2022-06-21 06:10:17.000,1245.0,3269115.0,3295960.0,https://anaconda.org/conda-forge/geopandas,2022-11-01 14:31:55.562,2145945.0,,,,,1.0,-1.0,1649.0,,,,,,,,,,,,,,,,,,
72,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-11-03 07:08:45.000000,2022-11-03 07:08:44,2102.0,54.0,489,84.0,622.0,181.0,778.0,3033,Manipulation and analysis of geometric objects.,136.0,37,True,2022-10-13 16:38:01.000,1.8.5.post1,111.0,shapely,conda-forge/shapely,,,,34466.0,34466.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,8443270.0,8499267.0,https://anaconda.org/conda-forge/shapely,2022-10-29 13:16:36.864,4757853.0,,,,,1.0,,305.0,,,,,,,,,,,,,,,,,,
73,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2022-11-03 15:13:55.000000,2022-11-03 10:39:26,25524.0,2913.0,612,94.0,12174.0,52.0,691.0,2987,State of the Art Natural Language Processing.,132.0,37,True,2022-10-27 18:07:26.000,4.2.2,109.0,spark-nlp,,,,['spark'],204.0,191.0,https://pypi.org/project/spark-nlp,2022-07-01 14:01:34.000,13.0,2874075.0,2874075.0,,,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,
74,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-11-03 14:48:50.000000,2022-11-02 16:37:43,17208.0,183.0,1124,80.0,6997.0,457.0,3877.0,2054,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,319.0,37,True,2022-10-19 22:35:33.780,1.2.1,66.0,mne,conda-forge/mne,,,,2156.0,1934.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,42804.0,46330.0,https://anaconda.org/conda-forge/mne,2022-10-20 05:11:32.881,243322.0,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,
