,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
39,pytorch-lightning,PyTorchLightning/pytorch-lightning,,ml-frameworks,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000000,2021-03-11 13:57:33.000000,2021-03-11 11:19:48.000000,1444,312.0,2737.0,12472,4535.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",407.0,33,True,2021-03-09 17:28:37.000000,1.2.3,156.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],2168.0,2154.0,https://pypi.org/project/pytorch-lightning,2021-03-05 15:23:55.000000,14.0,96265.0,103284.0,https://anaconda.org/conda-forge/pytorch-lightning,2021-03-10 09:33:22.825000,63108.0,,,,,2.0,152.0,,,,,,,,,,,,,,,,,,,,,
40,onnx,onnx/onnx,,model-serialisation,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000000,2021-03-11 11:08:21.822000,2021-03-10 06:32:45.000000,1838,521.0,971.0,9888,1690.0,Open standard for machine learning interoperability.,192.0,33,True,2021-01-30 01:25:24.000000,1.8.1,20.0,onnx,conda-forge/onnx,,,,2954.0,2658.0,https://pypi.org/project/onnx,2021-01-29 23:57:20.000000,296.0,242236.0,247497.0,https://anaconda.org/conda-forge/onnx,2021-03-11 11:08:21.822000,199968.0,,,,,1.0,10762.0,,,,,,,,,,,,,,,,,,,,,
41,networkx,networkx/networkx,,graph,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000000,2021-03-11 07:17:36.000000,2021-03-09 05:19:46.000000,2233,274.0,2321.0,8759,,Network Analysis in Python.,501.0,33,True,2020-08-22 20:10:33.000000,networkx-2.5,52.0,networkx,conda-forge/networkx,,,,89456.0,68638.0,https://pypi.org/project/networkx,2020-08-22 20:38:37.000000,20818.0,4191962.0,4251690.0,https://anaconda.org/conda-forge/networkx,2020-08-23 19:29:02.065000,3165627.0,,,,,1.0,51.0,-3.0,,,,,,,,,,,,,,,,,,,,
42,pydeck,visgl/deck.gl,,geospatial-data,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000000,2021-03-11 06:58:43.000000,2021-03-11 06:58:40.000000,1520,85.0,1995.0,8506,3588.0,WebGL2 powered geospatial visualization layers.,156.0,33,True,2021-02-25 21:59:29.561000,8.4.9,459.0,pydeck,conda-forge/pydeck,,,['jupyter'],2019.0,1457.0,https://pypi.org/project/pydeck,2021-02-12 18:57:45.000000,2.0,94305.0,295819.0,https://anaconda.org/conda-forge/pydeck,2021-02-12 20:05:23.366000,18334.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2021-02-25 22:12:06.416000,560.0,200104.0,,,,,,,,,,,,,,
43,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-03-10 21:01:41.000000,2021-02-24 11:33:58.000000,1192,139.0,685.0,7574,1555.0,Simple job queues for Python.,228.0,33,True,2020-11-29 09:48:18.000000,1.7.0,63.0,rq,conda-forge/rq,,,,10774.0,7450.0,https://pypi.org/project/rq,2020-11-29 09:47:08.000000,3324.0,212582.0,213413.0,https://anaconda.org/conda-forge/rq,2020-11-29 15:11:15.371000,46541.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
44,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-03-11 13:05:20.000000,2021-03-11 13:05:20.000000,1776,674.0,1496.0,4233,,Image processing in Python.,483.0,33,True,2021-01-19 08:17:34.000000,0.18.1,35.0,scikit-image,conda-forge/scikit-image,,,,77451.0,62677.0,https://pypi.org/project/scikit-image,2020-12-23 06:36:46.000000,14774.0,1170926.0,1209558.0,https://anaconda.org/conda-forge/scikit-image,2021-01-21 20:53:16.554000,2240668.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
45,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-03-11 07:41:53.000000,2021-03-07 21:19:00.000000,6947,83.0,1325.0,20547,1683.0,The fastai deep learning library.,472.0,32,True,2021-02-22 04:01:24.000000,2.2.7,117.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-02-21 04:12:12.000000,368.0,113928.0,113928.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
46,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-03-11 15:00:59.000000,2021-03-11 06:47:28.000000,2442,1371.0,4884.0,15155,7484.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",449.0,32,True,2021-02-13 01:42:06.000000,ray-1.2.0,44.0,ray,,,,,1872.0,1712.0,https://pypi.org/project/ray,2021-02-13 01:38:33.000000,160.0,145856.0,145856.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
47,luigi,spotify/luigi,,data-pipelines,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000000,2021-03-11 13:31:26.000000,2021-02-23 17:07:44.000000,2234,71.0,840.0,14305,3948.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",551.0,32,True,2020-09-23 11:57:43.000000,3.0.2,72.0,luigi,luigi,,,,2026.0,1350.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000000,676.0,319458.0,319567.0,https://anaconda.org/anaconda/luigi,2021-02-20 16:21:48.759000,6709.0,,,,,2.0,,,stable/luigi,,,,,,,,,,,,,,,,,,,
48,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-03-11 10:57:46.000000,2021-03-11 07:19:44.000000,1039,769.0,1482.0,11811,7223.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",263.0,32,True,2021-03-05 18:24:29.000000,0.2.10,89.0,jax,conda-forge/jaxlib,,,,1266.0,1220.0,https://pypi.org/project/jax,2021-03-05 18:24:29.000000,46.0,69583.0,73902.0,https://anaconda.org/conda-forge/jaxlib,2021-03-10 06:02:02.585000,86387.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
49,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-03-08 03:59:53.000000,2021-03-08 03:59:53.000000,2876,47.0,1824.0,9960,7919.0,A toolkit for making real world machine learning and data analysis applications in C++.,164.0,32,False,2020-12-04 19:23:04.000000,19.21.1,28.0,dlib,conda-forge/dlib,,,,10035.0,8677.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,40753.0,46298.0,https://anaconda.org/conda-forge/dlib,2021-01-14 21:24:20.585000,280416.0,,,,,2.0,24413.0,,,,,,,,,,,,,,,,,,,,,
50,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-03-11 01:42:05.000000,2021-03-10 21:47:22.000000,1992,111.0,2183.0,9755,2357.0,"An open-source NLP research library, built on PyTorch.",234.0,32,True,2021-03-01 23:30:13.000000,1.5.0,175.0,allennlp,,,,['pytorch'],1721.0,1487.0,https://pypi.org/project/allennlp,2021-02-24 21:30:54.000000,234.0,13219.0,13219.0,,,,,,,,1.0,36.0,,,,,,,,,,,,,,,,,,,,,
51,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-03-11 00:24:37.000000,2021-03-11 00:24:37.000000,1914,729.0,1054.0,8560,1923.0,Open source platform for the machine learning lifecycle.,284.0,32,True,2021-03-02 01:00:55.000000,1.14.1,42.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-03-01 23:55:56.000000,154.0,1954057.0,1964558.0,https://anaconda.org/conda-forge/mlflow,2021-03-02 11:17:56.478000,241525.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
52,dask,dask/dask,,distributed-ml,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000000,2021-03-11 14:53:32.000000,2021-03-11 13:58:36.000000,1238,759.0,2874.0,8040,,Parallel computing with task scheduling.,432.0,32,True,2021-03-05 23:40:58.000000,2021.3.0,113.0,dask,conda-forge/dask,,,,29722.0,25806.0,https://pypi.org/project/dask,2021-03-05 23:40:58.000000,3916.0,1530050.0,1583146.0,https://anaconda.org/conda-forge/dask,2021-03-06 06:32:30.735000,3079571.0,,,,,1.0,,-3.0,stable/dask,,,,,,,,,,,,,,,,,,,
53,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-03-11 06:28:48.000000,2021-03-10 15:47:04.000000,1346,151.0,2014.0,5613,7682.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Theano.,309.0,32,True,2021-02-12 18:40:12.000000,3.11.1,32.0,pymc3,conda-forge/pymc3,,,,2431.0,2145.0,https://pypi.org/project/pymc3,2021-02-12 18:40:12.000000,286.0,93632.0,98453.0,https://anaconda.org/conda-forge/pymc3,2021-02-14 13:44:24.828000,255493.0,,,,,1.0,150.0,,,,,,,,,,,,,,,,,,,,,
54,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-03-09 08:57:05.000000,2021-03-09 08:53:19.000000,1923,154.0,691.0,5183,1474.0,Python Data. Leaflet.js Maps.,121.0,32,True,2021-01-18 17:29:40.000000,0.12.1,25.0,folium,conda-forge/folium,,,,9837.0,8869.0,https://pypi.org/project/folium,2021-01-18 17:29:40.000000,968.0,160884.0,166485.0,https://anaconda.org/conda-forge/folium,2021-01-06 21:06:10.173000,336092.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
55,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-03-11 12:45:37.000000,2021-03-11 11:27:00.000000,2895,140.0,,4642,31018.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1022.0,32,True,2021-02-22 21:19:14.000000,2.28.0,30.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-01-08 20:08:17.000000,186.0,1157300.0,1157300.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
56,xmltodict,martinblech/xmltodict,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000000,2021-02-08 17:46:25.000000,2020-04-26 05:15:03.000000,418,70.0,135.0,4301,205.0,Python module that makes working with XML feel like you are working with JSON.,41.0,32,True,2019-02-11 07:00:26.000000,0.12.0,27.0,xmltodict,conda-forge/xmltodict,,,,30507.0,22273.0,https://pypi.org/project/xmltodict,2019-02-11 07:00:26.000000,8234.0,3380138.0,3393324.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803000,725255.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
57,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-02-20 06:25:44.000000,2020-12-27 16:15:28.000000,535,25.0,213.0,3243,1004.0,Geocoding library for Python.,117.0,32,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,,24713.0,17469.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,2644534.0,2653199.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,519908.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
58,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-03-11 09:40:00.000000,2021-03-11 09:39:58.000000,1461,45.0,522.0,2752,853.0,A library for transfer learning by reusing parts of TensorFlow models.,69.0,32,True,2021-01-06 16:20:30.000000,0.11.0,14.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],5970.0,5656.0,https://pypi.org/project/tensorflow-hub,2021-01-06 16:20:30.000000,314.0,612511.0,614029.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:36.561000,50115.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
59,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-03-10 21:03:40.000000,2021-03-10 21:03:31.000000,955,396.0,549.0,2701,3840.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",191.0,32,True,2021-01-07 09:50:58.000000,4.2.0,21.0,tensorflow-datasets,,,,['tensorflow'],3986.0,3884.0,https://pypi.org/project/tensorflow-datasets,2021-01-07 09:50:58.000000,102.0,374063.0,374063.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
60,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-03-11 09:08:45.723000,2021-03-09 12:00:12.000000,197,12.0,90.0,2220,4913.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",36.0,32,True,2021-03-09 14:57:52.000000,8.0.2,189.0,thinc,conda-forge/thinc,,,,12800.0,11662.0,https://pypi.org/project/thinc,2021-03-09 12:42:58.000000,1138.0,733080.0,751739.0,https://anaconda.org/conda-forge/thinc,2021-03-11 09:08:45.723000,914323.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
61,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-03-07 06:33:12.000000,2021-03-03 21:49:44.000000,388,118.0,607.0,2175,1499.0,Manipulation and analysis of geometric objects.,109.0,32,True,2020-08-20 23:31:01.000000,1.7.1,100.0,shapely,conda-forge/shapely,,,,22312.0,16854.0,https://pypi.org/project/shapely,2021-03-04 00:27:13.000000,5458.0,1632646.0,1665610.0,https://anaconda.org/conda-forge/shapely,2021-03-05 11:50:12.482000,2142672.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
62,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-03-11 09:21:43.000000,2021-03-10 12:59:40.000000,638,783.0,1945.0,1969,3558.0,N-D labeled arrays and datasets in Python.,300.0,32,True,2021-02-26 06:45:07.000000,0.17.0,56.0,xarray,conda-forge/xarray,,,,6529.0,5397.0,https://pypi.org/project/xarray,2021-02-26 06:36:47.000000,1132.0,219845.0,262029.0,https://anaconda.org/conda-forge/xarray,2021-02-26 13:38:06.610000,2531079.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
63,python-magic,ahupp/python-magic,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000000,2021-03-05 04:33:25.716000,2021-02-17 04:01:28.000000,218,28.0,132.0,1844,279.0,A python wrapper for libmagic.,49.0,32,True,2021-02-17 06:19:13.000000,0.4.22,22.0,python-magic,conda-forge/python-magic,,,,17588.0,12456.0,https://pypi.org/project/python-magic,2021-02-17 06:19:13.000000,5132.0,1135399.0,1137086.0,https://anaconda.org/conda-forge/python-magic,2021-03-05 04:33:25.716000,79295.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
64,DeepSpeech,mozilla/DeepSpeech,,audio,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000000,2021-03-04 15:57:54.000000,2021-03-04 15:57:31.000000,3094,102.0,1852.0,16749,3368.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",158.0,31,True,2020-12-10 17:22:09.000000,0.9.3,100.0,deepspeech,,,,['tensorflow'],476.0,418.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000000,58.0,6648.0,22064.0,,,,,,,,1.0,462488.0,,,,,,,,,,,,,,,,,,,,,
65,fairseq,pytorch/fairseq,,nlp,https://github.com/pytorch/fairseq,https://github.com/pytorch/fairseq,MIT,2017-08-29 16:26:12.000000,2021-03-11 04:34:22.000000,2021-03-11 04:34:15.000000,2929,694.0,1832.0,11466,1824.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,315.0,31,True,2021-01-05 20:26:45.000000,0.10.2,13.0,fairseq,,,,['pytorch'],338.0,318.0,https://pypi.org/project/fairseq,2021-01-05 20:26:45.000000,20.0,10396.0,10399.0,,,,,,,,1.0,106.0,,,,,,,,,,,,,,,,,,,,,
66,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-03-05 08:15:36.000000,2021-03-05 08:15:30.000000,2831,554.0,664.0,11028,4348.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,231.0,31,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1089.0,925.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,33881.0,33881.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
67,ChatterBot,gunthercox/ChatterBot,,nlp,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000000,2021-02-22 16:29:16.000000,2020-08-20 21:16:14.000000,3700,246.0,1227.0,10930,1847.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,31,True,2020-08-22 18:42:43.000000,1.0.8,86.0,chatterbot,,,,,3904.0,3224.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000000,680.0,25358.0,25358.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
68,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2020-10-19 12:23:22.000000,2020-06-01 14:58:26.000000,1964,221.0,207.0,10793,2913.0,Image augmentation for machine learning experiments.,36.0,31,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,6098.0,5542.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,96541.0,98208.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,35021.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
69,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2021-02-08 07:14:13.000000,2021-01-19 10:14:13.000000,2368,29.0,1358.0,10676,1512.0,Python Echarts Plotting Library.,30.0,31,True,2020-10-29 15:14:08.000000,1.9.0,66.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],1796.0,1514.0,https://pypi.org/project/pyecharts,2020-10-29 15:14:08.000000,282.0,13309.0,13309.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
70,wordcloud,amueller/word_cloud,,data-viz,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000000,2021-03-01 23:14:14.000000,2021-03-01 23:14:14.000000,2025,97.0,349.0,7933,543.0,A little word cloud generator in Python.,61.0,31,True,2020-11-11 21:41:02.000000,1.8.1,16.0,wordcloud,conda-forge/wordcloud,,,,10459.0,9355.0,https://pypi.org/project/wordcloud,2020-11-11 21:41:02.000000,1104.0,179396.0,182934.0,https://anaconda.org/conda-forge/wordcloud,2021-01-14 18:03:24.960000,194601.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
71,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2021-02-24 22:24:08.000000,2021-02-24 21:20:32.000000,580,292.0,1306.0,6475,3063.0,Declarative statistical visualization library for Python.,126.0,31,True,2020-04-01 13:29:16.000000,4.1.0,26.0,altair,conda-forge/altair,,,,9169.0,8799.0,https://pypi.org/project/altair,2020-04-01 13:23:10.000000,370.0,464814.0,476296.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,643041.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
72,Catboost,catboost/catboost,,ml-frameworks,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000000,2021-03-11 12:15:51.000000,2021-03-11 12:15:48.000000,861,319.0,1063.0,5751,15165.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",747.0,31,True,2020-12-27 09:12:53.000000,0.24.4,91.0,catboost,conda-forge/catboost,,,,162.0,,https://pypi.org/project/catboost,2020-12-27 06:58:33.000000,162.0,789276.0,808169.0,https://anaconda.org/conda-forge/catboost,2020-12-29 11:38:06.128000,601257.0,,,,,2.0,50788.0,,,,,,,,,,,,,,,,,,,,,
73,Chainer,chainer/chainer,,ml-frameworks,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000000,2021-02-17 11:20:21.000000,2021-02-17 11:20:21.000000,1370,18.0,2019.0,5536,30575.0,A flexible framework of neural networks for deep learning.,318.0,31,True,2021-01-13 10:14:54.000000,7.0.0.post1,109.0,chainer,,,,,2689.0,1947.0,https://pypi.org/project/chainer,2021-01-13 09:29:55.000000,742.0,12109.0,12109.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
74,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-03-02 21:30:35.000000,2021-03-02 21:30:35.000000,1075,32.0,421.0,5088,736.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,55.0,31,True,2021-02-18 14:00:33.000000,0.8.0,27.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],4648.0,4368.0,https://pypi.org/project/imbalanced-learn,2021-02-18 13:50:00.000000,280.0,619706.0,622469.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-02-18 15:40:00.937000,113301.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
75,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-03-11 10:54:19.000000,2021-03-11 01:25:22.000000,440,338.0,944.0,4888,21105.0,A NumPy-compatible array library accelerated by CUDA.,257.0,31,True,2021-02-26 07:53:12.000000,8.5.0,89.0,cupy,conda-forge/cupy,cupy/cupy,,,869.0,677.0,https://pypi.org/project/cupy,2021-02-26 07:06:23.000000,192.0,24112.0,50533.0,https://anaconda.org/conda-forge/cupy,2021-03-01 21:41:15.959000,429748.0,https://hub.docker.com/r/cupy/cupy,2021-03-11 01:33:39.355793,6.0,48939.0,1.0,9894.0,,,,,,,,,,,,,,,,,,,,,
