,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-12-29 14:46:38.000000,2022-12-28 10:43:37,8245,257.0,1010,137.0,4437.0,657.0,3421.0,10835,Data Version Control | Git for Data & Models | ML Experiments Management.,276.0,41,True,2022-12-15 07:19:01.084,2.38.1,397.0,dvc,conda-forge/dvc,,,,5792.0,5745.0,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,1609967.0,1648664.0,https://anaconda.org/conda-forge/dvc,2022-12-16 11:26:34.758,1363314.0,,,,,1.0,,114367.0,,,,,,,dvc,dvc,dvc,,,,,,,,,
40,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-12-23 17:49:47.000000,2022-12-23 17:49:47,2607,55.0,7319,613.0,2149.0,131.0,1564.0,23166,The fastai deep learning library.,647.0,40,True,2022-11-02 03:05:36.811,2.7.10,144.0,fastai,,,,['pytorch'],12251.0,11950.0,https://pypi.org/project/fastai,2022-07-04 04:05:22.000,301.0,373012.0,373012.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
41,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-12-29 07:54:56.000000,2022-12-23 13:00:27,5166,186.0,1970,285.0,2876.0,584.0,2354.0,21945,Streamlit The fastest way to build data apps in Python.,160.0,40,True,2022-12-15 00:04:04.781,1.16.0,191.0,streamlit,,,,,960.0,539.0,https://pypi.org/project/streamlit,2022-07-27 21:22:03.770,421.0,1037259.0,1037259.0,,,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,
42,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-12-23 18:04:21.000000,2022-12-17 15:12:48,6518,97.0,1816,411.0,868.0,724.0,725.0,17867,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",132.0,40,True,2022-12-12 16:06:19.000,2.7.1,156.0,dash,conda-forge/dash,,,,39946.0,38729.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,925690.0,939378.0,https://anaconda.org/conda-forge/dash,2022-12-13 01:45:25.956,752857.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-12-29 14:16:58.000000,2022-12-22 17:55:29,8127,209.0,1992,183.0,3755.0,40.0,1724.0,17004,Build multimodal AI services via cloud native technologies Neural Search Generative AI Cloud Native.,161.0,40,True,2022-12-21 13:00:10.156,3.13.1,2199.0,jina,conda-forge/jina-core,jinaai/jina,,,428.0,426.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,54651.0,91293.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,34639.0,https://hub.docker.com/r/jinaai/jina,2022-12-22 20:41:23.535790,7.0,1167346.0,2.0,,,,,,,,,,,,,,,,,,,,
44,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-12-28 19:20:28.000000,2022-12-28 19:20:28,3341,87.0,695,150.0,1057.0,253.0,1449.0,7961,Declarative statistical visualization library for Python.,150.0,40,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,40971.0,40627.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,9303420.0,9323298.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1530656.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
45,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-12-29 12:31:07.000000,2022-12-28 00:07:04,14764,720.0,785,120.0,2860.0,99.0,1239.0,7338,A hyperparameter optimization framework.,222.0,40,True,2022-12-19 08:03:02.691,3.0.5,55.0,optuna,conda-forge/optuna,,,,5303.0,5063.0,https://pypi.org/project/optuna,2022-06-13 05:39:20.000,240.0,1635942.0,1645847.0,https://anaconda.org/conda-forge/optuna,2022-12-20 01:55:52.642,366489.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
46,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-12-29 11:20:17.000000,2022-12-29 11:20:17,9318,210.0,1711,226.0,3410.0,169.0,2758.0,7215,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with PyTensor.,431.0,40,True,2022-12-21 09:52:07.000,5.0.1,52.0,pymc3,conda-forge/pymc3,,,,1230.0,992.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,362337.0,368857.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,481084.0,,,,,1.0,,1905.0,,,,,,,,,,,,,,,,,,
47,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-12-29 14:10:29.000000,2022-12-29 14:10:28,27394,3406.0,1072,192.0,320.0,479.0,1484.0,6854,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1040.0,40,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,238.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,238.0,2062484.0,2086040.0,https://anaconda.org/conda-forge/catboost,2022-11-01 21:17:44.021,1200503.0,,,,,2.0,,108951.0,,,,,,,,,,,,,,,,,,
48,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-12-29 08:12:51.000000,2022-12-28 12:10:06,5105,170.0,666,59.0,4241.0,1311.0,2068.0,1432,A distributed task scheduler for Dask.,302.0,40,True,2022-12-16 22:19:04.075,2022.12.1,191.0,distributed,conda-forge/distributed,,,,27450.0,26265.0,https://pypi.org/project/distributed,2022-06-24 16:00:19.000,1185.0,4384125.0,4498645.0,https://anaconda.org/conda-forge/distributed,2022-12-16 23:06:36.734,9047154.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
49,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-12-29 06:04:23.000000,2022-12-29 01:11:35,1649,114.0,3767,292.0,289.0,90.0,563.0,22697,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",89.0,39,True,2022-11-23 22:11:26.000,0.6.12,38.0,timm,conda-forge/timm,,,['pytorch'],6802.0,6696.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1373186.0,1437215.0,https://anaconda.org/conda-forge/timm,2022-11-24 16:33:10.061,40920.0,,,,,1.0,,2692615.0,,,,,,,,,,,,,,,,,,
50,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-12-29 14:18:20.000000,2022-12-23 10:00:14,1209,96.0,1417,149.0,582.0,137.0,497.0,9978,Create HTML profiling reports from pandas DataFrame objects.,106.0,39,True,2022-12-23 10:06:10.779,3.6.1,37.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",10353.0,10189.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,164.0,978543.0,982762.0,https://anaconda.org/conda-forge/pandas-profiling,2022-12-23 14:12:50.899,320647.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
51,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-12-22 14:00:11.000000,2022-12-20 11:57:04,724,244.0,1745,213.0,333.0,445.0,469.0,8378,Download market data from Yahoo! Finances API.,69.0,39,True,2022-12-20 20:54:02.999,0.1.96,65.0,yfinance,ranaroussi/yfinance,,,,16039.0,15896.0,https://pypi.org/project/yfinance,2022-06-16 15:33:16.000,143.0,520969.0,524938.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,67479.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-12-28 19:23:55.000000,2022-12-28 19:23:55,1625,97.0,2156,166.0,721.0,45.0,916.0,6034,Python Data. Leaflet.js Maps.,148.0,39,True,2022-12-12 20:39:34.303,0.14.0,28.0,folium,conda-forge/folium,,,,20858.0,20183.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000,675.0,929770.0,948009.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,1477430.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-12-29 14:19:35.000000,2022-12-22 08:00:30,2169,32.0,8188,362.0,2641.0,618.0,6074.0,22489,OpenMMLab Detection Toolbox and Benchmark.,383.0,38,True,2022-11-23 15:04:00.847,2.26.0,44.0,mmdet,,,,['pytorch'],809.0,799.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,89169.0,89169.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-12-23 18:30:58.000000,2022-09-26 12:15:06,11893,,6881,1088.0,11099.0,1784.0,7754.0,20209,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,38,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,541799.0,542268.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8672.0,,,,,2.0,2.0,25706.0,,,,,,,,,,apache/mxnet,5.0,,,,,,,
55,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-12-20 14:07:03.000000,2022-06-16 14:46:20,2277,,2673,260.0,501.0,1499.0,625.0,18225,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:31:04.000,0.41.0,95.0,shap,conda-forge/shap,,,,8120.0,7845.0,https://pypi.org/project/shap,2022-06-16 00:43:28.000,275.0,6402027.0,6434667.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1697327.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
56,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-12-29 14:01:50.000000,2022-12-28 16:35:24,6133,291.0,3004,247.0,1446.0,687.0,2222.0,16442,Graph Neural Network Library for PyTorch.,355.0,38,True,2022-12-01 07:31:52.000,2.2.0,36.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,88613.0,89130.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-12-16 09:30:37.218,15011.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-12-29 13:52:41.000000,2022-12-29 09:33:31,16290,657.0,1905,307.0,13722.0,301.0,6450.0,14610,Vector database for scalable similarity search and AI applications.,229.0,38,True,2022-12-22 11:00:02.000,2.2.2,100.0,pymilvus,,milvusdb/milvus,,,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,207190.0,274970.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-12-29 09:39:45.101813,23.0,2546048.0,1.0,,24974.0,,,,,,,,,,,,,,,,,,
58,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-12-26 12:43:02.000000,2022-12-20 15:03:00,4945,167.0,1960,206.0,1009.0,96.0,1936.0,12328,A very simple framework for state-of-the-art Natural Language Processing (NLP).,237.0,38,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,,,['pytorch'],1860.0,1784.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,81543.0,82060.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,14993.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
59,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-12-16 03:15:29.000000,2022-12-16 03:15:18,8137,14.0,3159,474.0,596.0,38.0,2060.0,11614,A toolkit for making real world machine learning and data analysis applications in C++.,180.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,,,18050.0,17281.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,119576.0,126746.0,https://anaconda.org/conda-forge/dlib,2022-12-03 02:02:47.387,516936.0,,,,,2.0,,25108.0,,,,,,,,,,,,,,,,,,
60,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-12-20 16:49:55.000000,2022-12-20 16:49:55,28132,5.0,2509,551.0,4116.0,679.0,2086.0,9640,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,16107.0,13269.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,253519.0,283003.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2270309.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-12-27 23:42:30.000000,2022-12-27 11:44:16,26403,491.0,642,127.0,5424.0,451.0,1437.0,6559,NumPy & SciPy for GPU.,322.0,38,True,2022-12-08 08:31:27.000,11.4.0,126.0,cupy,conda-forge/cupy,cupy/cupy,,,1482.0,1317.0,https://pypi.org/project/cupy,2022-06-30 05:15:19.000,165.0,15397.0,76321.0,https://anaconda.org/conda-forge/cupy,2022-12-09 05:33:36.626,2249902.0,https://hub.docker.com/r/cupy/cupy,2022-12-08 08:45:08.632665,8.0,55812.0,1.0,13.0,51471.0,,,,,,,,,,,,,,,,,,
62,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-12-28 18:20:00.000000,2022-12-28 10:15:59,2152,69.0,504,82.0,678.0,198.0,812.0,3116,Manipulation and analysis of geometric objects.,141.0,38,True,2022-12-12 13:18:01.253,2.0.0,115.0,shapely,conda-forge/shapely,,,,36776.0,36776.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,9042250.0,9102375.0,https://anaconda.org/conda-forge/shapely,2022-12-12 15:00:24.005,5168544.0,,,,,1.0,,366.0,,,,,,,,,,,,,,,,,,
63,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-12-29 02:21:12.000000,2022-12-27 19:21:12,3649,48.0,490,152.0,1005.0,158.0,1488.0,1864,Rasterio reads and writes geospatial raster datasets.,140.0,38,True,2022-11-17 03:51:43.000,1.3.4,144.0,rasterio,conda-forge/rasterio,,,,6913.0,6112.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,837935.0,862346.0,https://anaconda.org/conda-forge/rasterio,2022-11-17 03:45:10.234,1976712.0,,,,,1.0,,763.0,,,,,,,,,,,,,,,,,,
64,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-12-27 09:53:38.000000,2022-12-27 09:53:38,1444,26.0,237,31.0,420.0,72.0,436.0,1175,Python library for reading and writing image data.,95.0,38,True,2022-12-19 02:46:04.879,2.23.0,69.0,imageio,conda-forge/imageio,,,,77921.0,75272.0,https://pypi.org/project/imageio,2022-05-30 03:37:43.000,2649.0,10769544.0,10827275.0,https://anaconda.org/conda-forge/imageio,2022-12-20 10:42:11.759,4098366.0,,,,,1.0,,425.0,,,,,,,,,,,,,,,,,,
65,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-12-29 07:07:18.000000,2022-12-28 09:15:15,5964,185.0,5602,402.0,2438.0,1349.0,4921.0,27374,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",142.0,37,True,2022-08-24 09:04:27.000,2.6.0,34.0,paddleocr,,,,['paddle'],1053.0,1044.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,39287.0,39287.0,,,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,
66,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-12-29 13:47:48.000000,2022-12-29 12:55:47,32485,516.0,11484,949.0,21564.0,924.0,,20370,Apache Flink Python API.,1669.0,37,True,2022-10-26 10:00:15.052,1.16.0,37.0,apache-flink,,,,,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,62516.0,62516.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
67,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-12-14 17:44:16.000000,2022-12-10 09:53:59,1276,29.0,2142,331.0,1499.0,343.0,1779.0,12918,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",163.0,37,True,2022-10-14 08:23:01.251,0.26.1,74.0,horovod,,,,,760.0,730.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,82090.0,82090.0,,,,,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,
68,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-12-28 13:30:29.000000,2022-10-10 15:42:36,1084,5.0,1305,247.0,624.0,273.0,980.0,9940,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,,20981.0,20199.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,782.0,769103.0,771389.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,148627.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2022-12-23 22:20:54.000000,2022-12-23 17:39:25,5829,138.0,2668,239.0,1293.0,808.0,3390.0,8638,Open-source simulator for autonomous driving research.,150.0,37,True,2022-12-24 18:31:33.838,0.9.14,25.0,carla,,,,,316.0,313.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,24710.0,24710.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,
70,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-12-29 14:47:22.000000,2022-12-28 00:14:46,4302,205.0,1530,126.0,805.0,267.0,1608.0,6696,"An open-source, low-code machine learning library in Python.",107.0,37,True,2022-04-10 22:13:37.000,2.3.10,85.0,pycaret,conda-forge/pycaret,,,,2985.0,2972.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,795930.0,796850.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,25179.0,,,,,1.0,,621.0,,,,,,,,,,,,,,,,,,
71,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-12-29 00:53:47.000000,2022-12-27 21:31:20,4965,137.0,390,38.0,2540.0,579.0,1585.0,5157,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,135.0,37,True,2022-12-14 19:49:33.469,0.13.7,241.0,wandb,conda-forge/wandb,,,,14894.0,14623.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1367855.0,1372602.0,https://anaconda.org/conda-forge/wandb,2022-12-15 01:26:32.610,137669.0,,,,,1.0,,,,,,,,,,,,wandb/wandb,,,,,,,,
72,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-12-29 14:30:25.000000,2022-12-22 19:29:23,11743,78.0,1042,173.0,429.0,602.0,706.0,3831,Probabilistic reasoning and statistical analysis in TensorFlow.,462.0,37,True,2022-12-06 22:34:10.000,0.19.0,45.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],338.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,338.0,740505.0,742365.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-12-07 15:29:11.499,85588.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-12-28 14:23:20.000000,2022-12-28 14:23:20,17264,104.0,1142,82.0,7054.0,459.0,3901.0,2093,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,324.0,37,True,2022-12-22 16:38:01.174,1.3.0,69.0,mne,conda-forge/mne,,,,2297.0,2075.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,50679.0,54360.0,https://anaconda.org/conda-forge/mne,2022-12-22 19:47:50.411,257701.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
74,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-12-23 16:02:24.000000,2022-12-22 21:11:30,2815,139.0,907,131.0,2254.0,438.0,752.0,1753,A library for training and deploying machine learning models on Amazon SageMaker.,309.0,37,True,2022-12-22 18:51:02.574,2.126.0,469.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1922.0,1870.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,18635634.0,18649014.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,495061.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
75,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2022-12-28 16:13:21.000000,2022-12-27 21:08:12,1447,56.0,188,30.0,612.0,22.0,515.0,831,Python interface to PROJ (cartographic projections and coordinate transformations library).,58.0,37,True,2022-12-13 02:06:03.231,3.4.1,50.0,pyproj,conda-forge/pyproj,,,,18983.0,17269.0,https://pypi.org/project/pyproj,2022-04-22 02:02:50.000,1714.0,4658491.0,4717316.0,https://anaconda.org/conda-forge/pyproj,2022-12-13 11:47:16.815,4941379.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
