,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
39,dask,dask/dask,,distributed-ml,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000000,2021-06-03 12:56:40.000000,2021-06-03 12:56:40.000000,1279,773.0,3030.0,8397,,Parallel computing with task scheduling.,451.0,34,True,2021-05-28 20:40:50.000000,2021.5.1,118.0,dask,conda-forge/dask,,,,31914.0,27998.0,https://pypi.org/project/dask,2021-05-28 20:40:50.000000,3916.0,3942850.0,3999732.0,https://anaconda.org/conda-forge/dask,2021-05-29 00:34:52.618000,3469841.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,,,
40,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-06-02 18:47:57.000000,2021-05-30 11:49:28.000000,1231,150.0,713.0,7753,1574.0,Simple job queues for Python.,238.0,34,True,2021-05-17 07:11:04.000000,1.8.1,65.0,rq,conda-forge/rq,,,,11389.0,8065.0,https://pypi.org/project/rq,2021-05-17 07:07:17.000000,3324.0,484622.0,485519.0,https://anaconda.org/conda-forge/rq,2021-03-31 04:46:34.734000,52973.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
41,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-05-31 14:40:49.000000,2021-05-21 16:19:52.000000,1809,702.0,1532.0,4363,,Image processing in Python.,491.0,34,True,2021-01-19 08:17:34.000000,0.18.1,36.0,scikit-image,conda-forge/scikit-image,,,,85124.0,70350.0,https://pypi.org/project/scikit-image,2021-05-06 06:29:38.000000,14774.0,5784750.0,5826143.0,https://anaconda.org/conda-forge/scikit-image,2021-01-21 20:53:16.554000,2525003.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
42,PyFlink,apache/flink,,ml-frameworks,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000000,2021-06-03 12:44:57.000000,2021-06-03 11:00:08.000000,9068,573.0,,16361,27023.0,Apache Flink Python API.,1283.0,33,True,2021-05-28 14:53:34.000000,1.13.1,18.0,apache-flink,,,,,289.0,289.0,https://pypi.org/project/apache-flink,2021-05-28 14:53:34.000000,0.0,5842.0,5842.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
43,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-06-03 14:39:12.000000,2021-06-03 14:17:58.000000,2664,1651.0,5326.0,16141,8225.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",491.0,33,True,2021-04-22 22:28:01.000000,ray-1.3.0,45.0,ray,,,,,2369.0,2209.0,https://pypi.org/project/ray,2021-04-22 20:25:11.000000,160.0,360979.0,360979.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
44,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-06-03 03:59:39.000000,2021-05-29 10:39:35.000000,3723,687.0,5904.0,15170,,"Interactive Data Visualization in the browser, from Python.",559.0,33,True,2021-05-10 16:59:13.000000,2.3.2,96.0,bokeh,conda-forge/bokeh,,,,40715.0,34843.0,https://pypi.org/project/bokeh,2021-05-10 16:59:13.000000,5872.0,1470865.0,1561983.0,https://anaconda.org/conda-forge/bokeh,2021-05-11 13:20:48.298000,4555931.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
45,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-05-11 16:44:05.000000,2021-05-11 16:44:00.000000,2872,559.0,666.0,11304,4350.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,232.0,33,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1144.0,980.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,605073.0,605073.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
46,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-06-03 14:23:37.000000,2021-06-02 23:02:27.000000,2053,808.0,1080.0,9510,2023.0,Open source platform for the machine learning lifecycle.,292.0,33,True,2021-05-08 17:36:31.000000,1.17.0,45.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-05-08 17:03:08.000000,154.0,4821768.0,4833960.0,https://anaconda.org/conda-forge/mlflow,2021-05-17 17:37:53.532000,316994.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
47,StatsModels,statsmodels/statsmodels,,ml-frameworks,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000000,2021-06-02 00:52:29.000000,2021-06-02 00:52:29.000000,2256,2115.0,2324.0,6364,,Statsmodels: statistical modeling and econometrics in Python.,318.0,33,True,2021-02-02 11:08:49.000000,0.12.2,25.0,statsmodels,conda-forge/statsmodels,,,,50185.0,43529.0,https://pypi.org/project/statsmodels,2021-02-02 11:08:49.000000,6656.0,4285965.0,4354398.0,https://anaconda.org/conda-forge/statsmodels,2021-02-15 17:38:00.380000,4106013.0,,,,,2.0,25.0,,,,,,,,,,,,,,,,,,,,,
48,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-05-24 22:09:16.000000,2021-03-09 08:53:19.000000,1951,167.0,695.0,5291,1474.0,Python Data. Leaflet.js Maps.,121.0,33,True,2021-01-18 17:29:40.000000,0.12.1,25.0,folium,conda-forge/folium,,,,11220.0,10252.0,https://pypi.org/project/folium,2021-01-18 17:29:40.000000,968.0,466365.0,472151.0,https://anaconda.org/conda-forge/folium,2021-03-12 17:41:57.124000,364570.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
49,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-06-03 15:22:19.000000,2021-06-03 14:10:36.000000,1032,454.0,568.0,2863,4016.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",207.0,33,True,2021-05-07 13:09:09.000000,4.3.0,22.0,tensorflow-datasets,,,,['tensorflow'],4991.0,4889.0,https://pypi.org/project/tensorflow-datasets,2021-05-07 11:42:04.000000,102.0,1745666.0,1745666.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
50,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-06-03 05:27:08.000000,2021-05-28 09:10:42.000000,410,138.0,616.0,2291,1517.0,Manipulation and analysis of geometric objects.,114.0,33,True,2020-12-15 18:27:01.000000,1.7.1,100.0,shapely,conda-forge/shapely,,,,24723.0,19265.0,https://pypi.org/project/shapely,2021-03-04 00:27:13.000000,5458.0,4251047.0,4286139.0,https://anaconda.org/conda-forge/shapely,2021-06-02 19:34:35.262000,2386299.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
51,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-06-03 07:32:31.000000,2021-06-03 03:18:28.000000,676,818.0,2059.0,2082,3717.0,N-D labeled arrays and datasets in Python.,319.0,33,True,2021-05-19 21:37:33.000000,0.18.2,59.0,xarray,conda-forge/xarray,,,,7515.0,6383.0,https://pypi.org/project/xarray,2021-05-19 21:37:33.000000,1132.0,594790.0,641298.0,https://anaconda.org/conda-forge/xarray,2021-05-20 01:43:54.980000,2930015.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
52,Airflow,apache/airflow,,data-pipelines,https://github.com/apache/airflow,https://github.com/apache/airflow,Apache-2.0,2015-04-13 18:04:58.000000,2021-06-03 15:24:59.000000,2021-06-03 14:01:39.000000,8538,952.0,2592.0,21930,,"Platform to programmatically author, schedule, and monitor workflows.",1879.0,32,True,2021-05-21 12:48:02.000000,2.1.0,78.0,apache-airflow,conda-forge/airflow,apache/airflow,,,294.0,,https://pypi.org/project/apache-airflow,2021-05-21 12:48:02.000000,294.0,1721952.0,2056574.0,https://anaconda.org/conda-forge/airflow,2021-05-22 00:33:35.005000,333321.0,https://hub.docker.com/r/apache/airflow,2021-06-01 10:15:53.944320,250.0,24116379.0,2.0,134638.0,-4.0,stable/airflow,,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-06-03 09:55:52.000000,2021-05-20 23:27:00.000000,7034,103.0,1373.0,20969,1744.0,The fastai deep learning library.,472.0,32,True,2021-05-04 02:13:56.000000,2.3.1,120.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-05-04 02:13:56.000000,368.0,187806.0,187806.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
54,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2021-04-15 01:52:46.000000,2020-06-01 14:58:26.000000,2054,241.0,213.0,11234,2913.0,Image augmentation for machine learning experiments.,36.0,32,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,7095.0,6539.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,268629.0,270371.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,41811.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
55,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-05-23 15:51:09.000000,2021-05-12 11:05:44.000000,2933,39.0,1871.0,10206,7944.0,A toolkit for making real world machine learning and data analysis applications in C++.,166.0,32,False,2021-03-28 13:36:18.000000,19.22,28.0,dlib,conda-forge/dlib,,,,11454.0,10096.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,115832.0,121746.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,317675.0,,,,,2.0,24573.0,,,,,,,,,,,,,,,,,,,,,
56,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-06-03 12:09:08.000000,2021-06-02 23:14:01.000000,2062,96.0,2276.0,10069,2357.0,"An open-source NLP research library, built on PyTorch.",243.0,32,True,2021-04-23 00:31:09.000000,2.4.0,191.0,allennlp,,,,['pytorch'],1941.0,1707.0,https://pypi.org/project/allennlp,2021-06-03 12:09:08.000000,234.0,38531.0,38531.0,,,,,,,,1.0,39.0,,,,,,,,,,,,,,,,,,,,,
57,Datasets,huggingface/datasets,,data-loading,https://github.com/huggingface/datasets,https://github.com/huggingface/datasets,Apache-2.0,2020-03-26 09:23:22.000000,2021-06-03 14:32:27.000000,2021-06-03 14:32:27.000000,933,296.0,485.0,8318,1653.0,"The largest hub of ready-to-use NLP datasets for ML models with fast, easy-to-use and efficient data manipulation tools.",273.0,32,True,2021-05-27 10:00:14.000000,1.7.0,21.0,datasets,,,,,900.0,882.0,https://pypi.org/project/datasets,2021-05-27 09:58:41.000000,18.0,152856.0,152856.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
58,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-06-02 15:35:40.000000,2021-04-05 13:26:07.000000,1371,194.0,2059.0,5808,7691.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,313.0,32,True,2021-03-14 22:31:10.000000,3.11.2,33.0,pymc3,conda-forge/pymc3,,,,2851.0,2565.0,https://pypi.org/project/pymc3,2021-03-14 22:31:10.000000,286.0,235633.0,240701.0,https://anaconda.org/conda-forge/pymc3,2021-03-15 13:12:28.868000,283719.0,,,,,1.0,161.0,,,,,,,,,,,,,,,,,,,,,
59,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-05-31 12:19:53.000000,2021-05-25 16:10:30.000000,1097,37.0,431.0,5267,740.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,58.0,32,True,2021-02-18 14:00:33.000000,0.8.0,27.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],5925.0,5645.0,https://pypi.org/project/imbalanced-learn,2021-02-18 13:50:00.000000,280.0,1408111.0,1411136.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-02-18 15:40:00.937000,133113.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
60,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-06-03 14:47:53.000000,2021-06-03 09:30:11.000000,474,337.0,1049.0,5158,21974.0,NumPy & SciPy for GPU.,263.0,32,True,2021-05-27 07:48:21.000000,9.1.0,94.0,cupy,conda-forge/cupy,cupy/cupy,,,934.0,742.0,https://pypi.org/project/cupy,2021-05-27 01:27:15.000000,192.0,77189.0,110176.0,https://anaconda.org/conda-forge/cupy,2021-06-02 18:48:53.391000,635009.0,https://hub.docker.com/r/cupy/cupy,2021-06-03 09:36:39.282848,6.0,50670.0,1.0,16432.0,,,,,,,,,,,,,,,,,,,,,
61,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-06-03 14:47:27.000000,2021-06-02 21:26:25.000000,3026,158.0,,4839,32142.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1060.0,32,True,2021-04-27 17:14:41.000000,2.29.0,34.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-05-27 02:02:51.000000,186.0,2933042.0,2933042.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
62,Optuna,optuna/optuna,,hyperopt,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000000,2021-06-03 12:52:17.000000,2021-06-03 00:16:55.000000,512,164.0,667.0,4621,10060.0,A hyperparameter optimization framework.,138.0,32,True,2021-04-05 03:39:39.000000,2.7.0,37.0,optuna,conda-forge/optuna,,,,1411.0,1359.0,https://pypi.org/project/optuna,2021-04-05 03:39:39.000000,52.0,549096.0,550531.0,https://anaconda.org/conda-forge/optuna,2021-04-05 06:39:55.179000,27280.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
63,xmltodict,martinblech/xmltodict,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000000,2021-05-14 13:25:29.000000,2020-04-26 05:15:03.000000,420,70.0,136.0,4421,205.0,Python module that makes working with XML feel like you are working with JSON.,41.0,32,False,2019-02-11 07:00:26.000000,0.12.0,27.0,xmltodict,conda-forge/xmltodict,,,,34054.0,25820.0,https://pypi.org/project/xmltodict,2019-02-11 07:00:26.000000,8234.0,9937887.0,9953261.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803000,891703.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
64,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-05-09 12:07:12.000000,2021-04-17 15:44:06.000000,535,25.0,223.0,3330,1061.0,Geocoding library for Python.,122.0,32,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,,28837.0,21593.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,4290431.0,4299142.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,548801.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
65,tensorflow-probability,tensorflow/probability,,probabilistics,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000000,2021-06-03 09:52:59.000000,2021-06-03 03:22:37.000000,889,462.0,580.0,3329,10773.0,Probabilistic reasoning and statistical analysis in TensorFlow.,415.0,32,True,2021-04-19 23:03:58.000000,0.12.2,37.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],254.0,2.0,https://pypi.org/project/tensorflow-probability,2021-05-21 15:22:50.000000,252.0,1413480.0,1414775.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-04-30 15:17:15.055000,36277.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
66,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-05-31 12:04:20.000000,2021-05-31 12:04:17.000000,1496,34.0,555.0,2828,894.0,A library for transfer learning by reusing parts of TensorFlow models.,69.0,32,True,2021-04-14 13:17:26.000000,0.12.0,15.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],7270.0,6956.0,https://pypi.org/project/tensorflow-hub,2021-04-14 12:54:13.000000,314.0,2474038.0,2475511.0,https://anaconda.org/conda-forge/tensorflow-hub,2021-04-18 18:01:14.779000,53031.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
67,GeoPandas,geopandas/geopandas,,geospatial-data,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000000,2021-06-03 13:17:47.000000,2021-06-03 05:58:10.000000,594,324.0,740.0,2641,1398.0,Python tools for geographic data.,141.0,32,True,2021-02-28 21:10:46.000000,0.9.0,37.0,geopandas,conda-forge/geopandas,,,['pandas'],9841.0,8675.0,https://pypi.org/project/geopandas,2021-02-28 21:10:43.000000,1166.0,1195261.0,1211148.0,https://anaconda.org/conda-forge/geopandas,2021-03-01 09:07:56.799000,999851.0,,,,,2.0,1031.0,,,,,,,,,,,,,,,,,,,,,
68,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-06-02 07:01:43.000000,2021-06-01 15:19:28.000000,207,16.0,91.0,2295,4937.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",39.0,32,True,2021-04-19 13:57:59.000000,8.0.3,189.0,thinc,conda-forge/thinc,,,,14820.0,13682.0,https://pypi.org/project/thinc,2021-03-09 12:42:58.000000,1138.0,2092867.0,2121014.0,https://anaconda.org/conda-forge/thinc,2021-04-23 21:53:35.709000,1463677.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
69,python-magic,ahupp/python-magic,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000000,2021-06-03 13:49:22.000000,2021-06-03 13:44:28.000000,221,28.0,136.0,1899,294.0,A python wrapper for libmagic.,52.0,32,True,2021-06-03 13:49:22.000000,0.4.24,24.0,python-magic,conda-forge/python-magic,,,,19912.0,14780.0,https://pypi.org/project/python-magic,2021-06-03 13:49:22.000000,5132.0,2549996.0,2551799.0,https://anaconda.org/conda-forge/python-magic,2021-03-05 04:33:25.716000,90194.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
70,xlrd,python-excel/xlrd,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000000,2021-01-09 20:35:27.639000,2020-12-12 15:24:25.000000,414,3.0,,1896,502.0,Please use openpyxl where you can...,50.0,32,True,2020-12-11 10:14:20.000000,2.0.1,24.0,xlrd,conda-forge/xlrd,,,,86809.0,73235.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000000,13574.0,9546644.0,9574831.0,https://anaconda.org/conda-forge/xlrd,2021-01-09 20:35:27.639000,1437570.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
71,Rasterio,mapbox/rasterio,,geospatial-data,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000000,2021-06-03 12:54:14.000000,2021-05-31 23:14:37.000000,412,138.0,1255.0,1503,3339.0,Rasterio reads and writes geospatial raster datasets.,109.0,32,True,2021-05-31 22:14:34.000000,1.2.4,125.0,rasterio,conda-forge/rasterio,,,,4089.0,3239.0,https://pypi.org/project/rasterio,2021-05-31 22:14:34.000000,850.0,582906.0,599798.0,https://anaconda.org/conda-forge/rasterio,2021-06-01 21:29:07.640000,1063592.0,,,,,2.0,732.0,,,,,,,,,,,,,,,,,,,,,
72,TF Addons,tensorflow/addons,,tensorflow-utils,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000000,2021-06-02 18:29:42.000000,2021-05-29 13:22:09.000000,430,172.0,653.0,1297,1365.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,165.0,32,True,2021-05-15 16:45:30.000000,0.13.0,26.0,tensorflow-addons,,,,['tensorflow'],3193.0,3175.0,https://pypi.org/project/tensorflow-addons,2021-05-15 17:10:13.000000,18.0,2615130.0,2615130.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
73,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2021-06-03 10:22:08.000000,2021-05-23 04:54:53.000000,178,73.0,287.0,879,1150.0,Python library for reading and writing image data.,78.0,32,True,2020-07-10 07:45:22.000000,2.9.0,31.0,imageio,conda-forge/imageio,,,,46266.0,42428.0,https://pypi.org/project/imageio,2020-07-06 13:20:41.000000,3838.0,6306138.0,6343614.0,https://anaconda.org/conda-forge/imageio,2020-07-06 14:13:25.518000,1986239.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
74,jieba,fxsjy/jieba,,chinese-nlp,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000000,2021-05-30 19:33:02.597000,2020-02-15 08:33:35.000000,6267,609.0,200.0,26399,523.0,Chinese Words Segmentation Utilities.,48.0,31,False,2020-01-20 14:27:23.000000,0.42.1,32.0,jieba,conda-forge/jieba,,,,12787.0,10271.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000000,2516.0,382969.0,384582.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597000,80690.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
