,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
39,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-08-22 12:56:01.000000,2022-08-22 12:56:01,4389.0,6.0,4251,432.0,1620.0,395.0,1398.0,13469,Topic Modelling for Humans.,431.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,3831.0,4915000.0,38690.0,35789.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4900332.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,862652.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-08-25 09:36:29.000000,2022-08-18 08:53:48,4694.0,202.0,1893,202.0,971.0,120.0,1828.0,11962,A very simple framework for state-of-the-art Natural Language Processing (NLP).,232.0,40,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,['pytorch'],,170516.0,1633.0,1557.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,170079.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,10932.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-08-25 15:03:29.000000,2022-08-25 00:34:21,4885.0,159.0,1816,270.0,2513.0,607.0,2023.0,20413,Streamlit The fastest way to build data apps in Python.,151.0,39,True,2022-08-11 17:33:04.237,1.12.0,175.0,streamlit,,,,815653.0,794.0,373.0,https://pypi.org/project/streamlit,2022-07-27 21:22:03.770,421.0,815653.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-08-25 12:39:40.000000,2022-08-23 13:33:02,11886.0,47.0,6883,1092.0,11088.0,1991.0,7742.0,20069,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,39,True,2022-05-17 21:11:13.000,1.9.1,983.0,mxnet,mxnet,['mxnet'],25387.0,408689.0,290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,408208.0,https://anaconda.org/anaconda/mxnet,2022-05-02 19:57:38.379,8025.0,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
43,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-08-25 14:10:53.000000,2022-08-25 08:45:01,7469.0,486.0,2547,225.0,6845.0,586.0,4842.0,19811,"The most intuitive, flexible, way to build PyTorch models and lightning apps that glue together everything around the..",742.0,39,True,2022-08-22 15:57:31.000,app/0.5.7,216.0,pytorch-lightning,conda-forge/pytorch-lightning,['pytorch'],7970.0,1860998.0,396.0,,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,396.0,1840859.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-08-18 05:29:54.287,518027.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-08-22 20:02:59.000000,2022-08-19 16:00:04,6344.0,224.0,1743,403.0,798.0,648.0,692.0,17193,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",121.0,39,True,2022-08-02 18:10:36.000,2.6.1,153.0,dash,conda-forge/dash,,,1015735.0,1434.0,217.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,1004202.0,https://anaconda.org/conda-forge/dash,2022-08-03 10:34:17.016,588184.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-08-25 13:28:59.000000,2022-08-25 13:22:42,7806.0,304.0,1938,183.0,3449.0,30.0,1562.0,15767,Build cross-modal and multimodal applications on the cloud Neural Search Creative AI Cloud Native MLOps.,151.0,39,True,2022-08-22 13:54:46.606,3.7.14,1967.0,jina,conda-forge/jina-core,,,125104.0,349.0,347.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,86865.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,18926.0,2.0,,,,,,,,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2022-08-23 15:45:34.900444,7.0,1095575.0,,,,,,,,,,,,
46,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-08-25 13:31:17.000000,2022-08-24 18:38:11,30439.0,294.0,4086,340.0,4883.0,900.0,5778.0,14736,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",548.0,39,True,2022-08-16 06:58:05.382,2.8.32,269.0,rasa,,['tensorflow'],,169458.0,60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,169458.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-08-24 05:08:11.000000,2022-08-23 02:54:34,3232.0,82.0,665,151.0,1014.0,230.0,1415.0,7706,Declarative statistical visualization library for Python.,138.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,7323903.0,32104.0,31760.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,7305906.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1313835.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-08-25 14:47:32.000000,2022-08-25 10:33:01,8840.0,179.0,1662,230.0,3215.0,198.0,2599.0,6943,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,407.0,39,True,2022-08-25 10:36:57.000,4.1.6,44.0,pymc3,conda-forge/pymc3,,1904.0,412175.0,930.0,692.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,405881.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,439198.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-08-23 10:34:43.000000,2022-08-21 14:01:38,23728.0,553.0,1016,194.0,302.0,409.0,1446.0,6697,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1015.0,39,True,2022-05-19 07:31:43.000,1.0.6,103.0,catboost,conda-forge/catboost,,85654.0,2682883.0,229.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,229.0,2659757.0,https://anaconda.org/conda-forge/catboost,2022-05-19 10:30:35.525,1105464.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-08-24 19:42:32.000000,2022-08-24 19:24:32,1476.0,90.0,3300,279.0,254.0,66.0,513.0,20496,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",79.0,38,True,2022-08-24 18:03:56.000,0.1-weights-maxx,35.0,timm,conda-forge/timm,['pytorch'],1650610.0,1095541.0,4382.0,4276.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1052169.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,26246.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-08-25 08:29:41.000000,2022-08-24 18:06:45,2224.0,48.0,4783,343.0,1124.0,693.0,2896.0,18982,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,399.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,['pytorch'],261.0,40303.0,956.0,917.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,39583.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,17876.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-08-25 08:44:58.000000,2022-08-25 08:44:57,5749.0,192.0,2766,243.0,1037.0,1007.0,1692.0,15343,Graph Neural Network Library for PyTorch.,303.0,38,True,2022-08-17 10:35:01.175,2.1.0,35.0,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,93349.0,50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,92956.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-08-19 23:46:40.777,9842.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
53,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-08-25 14:45:06.000000,2022-08-25 13:24:55,15377.0,573.0,1616,210.0,12317.0,304.0,5446.0,11731,Vector database for scalable similarity search and AI applications.,219.0,38,True,2022-08-15 01:20:34.000,2.1.1,100.0,pymilvus,,,44106.0,167202.0,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,125636.0,,,,1.0,,,,,,,,,,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2022-08-25 13:36:17.013194,21.0,1261857.0,,,,,,,,,,,,
54,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-08-24 16:28:47.000000,2022-08-17 23:29:04,8112.0,31.0,3069,473.0,575.0,47.0,2036.0,11359,A toolkit for making real world machine learning and data analysis applications in C++.,177.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,25006.0,97613.0,16485.0,15716.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,90835.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,460653.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-08-24 22:15:06.000000,2022-08-24 22:14:09,2713.0,23.0,2188,281.0,3091.0,91.0,2452.0,11159,"An open-source NLP research library, built on PyTorch.",264.0,38,True,2022-07-14 18:35:21.000,2.10.0,264.0,allennlp,conda-forge/allennlp,['pytorch'],47.0,73956.0,2877.0,2693.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,72150.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,79480.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-08-21 19:19:14.000000,2022-08-15 13:13:10,1142.0,49.0,1616,111.0,172.0,773.0,730.0,8317,Multilingual Sentence & Image Embeddings with BERT.,93.0,38,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,['pytorch'],,1473496.0,4129.0,4002.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,127.0,1472083.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,32501.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-08-25 11:45:01.000000,2022-08-23 06:54:37,25688.0,451.0,614,121.0,5241.0,440.0,1391.0,6266,NumPy & SciPy for GPU.,308.0,38,True,2022-07-28 07:58:34.000,11.0.0,119.0,cupy,conda-forge/cupy,,42135.0,74399.0,1349.0,1184.0,https://pypi.org/project/cupy,2022-06-30 05:15:19.000,165.0,20437.0,https://anaconda.org/conda-forge/cupy,2022-07-29 02:06:47.365,1781066.0,1.0,,,,,,,,,,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2022-07-28 08:01:43.084374,8.0,55087.0,,,,,,,,,,,,
58,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-08-25 10:01:17.000000,2022-08-13 12:22:59,3997.0,299.0,1408,114.0,748.0,269.0,1447.0,6147,"An open-source, low-code machine learning library in Python.",99.0,38,True,2022-04-10 22:13:37.000,2.3.10,82.0,pycaret,conda-forge/pycaret,,606.0,580334.0,2450.0,2437.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,579634.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,16233.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-08-25 15:12:25.000000,2022-08-25 14:42:20,4788.0,193.0,348,35.0,2251.0,477.0,1452.0,4607,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,120.0,38,True,2022-08-22 20:05:05.714,0.13.2,236.0,wandb,conda-forge/wandb,,,1672065.0,11546.0,11275.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1668524.0,https://anaconda.org/conda-forge/wandb,2022-08-06 04:22:31.208,88540.0,1.0,,1.0,,,,,,,,,,,,,wandb/wandb,,,,,,,,,,,
60,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-08-25 05:49:02.000000,2022-08-18 03:59:02,3588.0,46.0,478,153.0,956.0,142.0,1430.0,1800,Rasterio reads and writes geospatial raster datasets.,130.0,38,True,2022-08-19 18:48:01.000,1.3.2,142.0,rasterio,conda-forge/rasterio,,761.0,625038.0,6199.0,5398.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,602871.0,https://anaconda.org/conda-forge/rasterio,2022-08-19 22:33:35.528,1706241.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-08-25 13:28:20.000000,2022-08-25 10:59:27,5610.0,642.0,4960,379.0,2174.0,1434.0,3771.0,24163,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",110.0,37,True,2022-08-24 09:04:27.000,2.6.0,28.0,paddleocr,,['paddle'],,37918.0,786.0,777.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,37918.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
62,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-08-25 12:51:32.000000,2022-07-28 06:57:27,2113.0,29.0,7578,362.0,2344.0,647.0,5650.0,21009,OpenMMLab Detection Toolbox and Benchmark.,350.0,37,True,2022-07-28 16:04:00.658,2.25.1,35.0,mmdet,,['pytorch'],,78998.0,560.0,550.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,78998.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-08-25 08:37:51.000000,2022-08-17 22:09:44,1225.0,39.0,2102,334.0,1439.0,329.0,1735.0,12675,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",155.0,37,True,2022-06-21 09:28:07.000,0.25.0,72.0,horovod,,,,75101.0,681.0,651.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,75101.0,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,,,,,,,
64,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-08-25 14:12:19.000000,2022-08-25 13:44:43,7861.0,310.0,969,135.0,4123.0,649.0,3205.0,10198,Data Version Control | Git for Data & Models | ML Experiments Management.,272.0,37,True,2022-08-25 11:44:48.000,2.21.0,362.0,dvc,conda-forge/dvc,,116602.0,549307.0,47.0,,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,512468.0,https://anaconda.org/conda-forge/dvc,2022-08-25 07:40:46.431,1175511.0,2.0,,,,,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
65,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,554.0,4114.0,679.0,2086.0,9609,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,294926.0,15639.0,12801.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,266200.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2097033.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-08-25 13:23:38.000000,2022-08-24 22:34:05,1027.0,18.0,1335,156.0,427.0,114.0,469.0,9412,Create HTML profiling reports from pandas DataFrame objects.,92.0,37,True,2022-05-02 02:53:44.000,3.2.0,32.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,1173084.0,8985.0,8827.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,158.0,1169315.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,271438.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2022-08-21 03:44:43.000000,2022-08-21 03:44:31,816.0,97.0,835,110.0,236.0,31.0,523.0,6123,Unsupervised text tokenizer for Neural Network-based text generation.,68.0,37,True,2022-08-07 07:57:04.639,0.1.97,32.0,sentencepiece,conda-forge/sentencepiece,,21586.0,5599986.0,17775.0,17364.0,https://pypi.org/project/sentencepiece,2021-06-18 09:34:31.000,411.0,5590595.0,https://anaconda.org/conda-forge/sentencepiece,2022-04-08 22:58:03.701,223562.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
68,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-08-24 08:15:45.000000,2022-08-24 08:15:43,11594.0,139.0,1011,169.0,412.0,568.0,687.0,3757,Probabilistic reasoning and statistical analysis in TensorFlow.,458.0,37,True,2022-06-07 18:01:34.000,0.17.0,43.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,916527.0,339.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,339.0,914870.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-08-08 13:42:52.189,69624.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-08-25 10:48:19.000000,2022-08-23 22:31:31,2054.0,40.0,474,86.0,566.0,178.0,749.0,2939,Manipulation and analysis of geometric objects.,134.0,37,True,2022-08-17 21:23:55.000,1.8.4,110.0,shapely,conda-forge/shapely,,219.0,7979140.0,32393.0,32393.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,7927069.0,https://anaconda.org/conda-forge/shapely,2022-08-18 05:54:21.849,4268132.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-08-25 14:40:14.000000,2022-08-25 09:24:20,17073.0,203.0,1092,79.0,6865.0,459.0,3793.0,2003,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,310.0,37,True,2022-08-24 15:29:00.997,1.1.1,64.0,mne,conda-forge/mne,,,51250.0,2033.0,1811.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,47867.0,https://anaconda.org/conda-forge/mne,2022-08-24 16:35:15.426,223303.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
71,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-08-25 11:24:04.000000,2022-08-24 15:57:53,2643.0,130.0,837,115.0,2102.0,387.0,722.0,1683,A library for training and deploying machine learning models on Amazon SageMaker.,279.0,37,True,2022-08-24 02:22:06.000,2.106.0,444.0,sagemaker,conda-forge/sagemaker-python-sdk,"['mxnet', 'tensorflow']",,8555821.0,1666.0,1614.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,8544795.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-08-24 15:40:09.419,363869.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
72,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6593,1292.0,164.0,644.0,212.0,29126,Chinese Words Segmentation Utilities.,48.0,36,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,446078.0,15892.0,14333.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,1559.0,444266.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,116022.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-08-25 14:08:48.000000,2022-08-25 13:59:02,31719.0,789.0,10990,938.0,20666.0,980.0,,19614,Apache Flink Python API.,1608.0,36,True,2022-07-05 17:28:53.000,1.15.1,34.0,apache-flink,,,,54019.0,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,54019.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
74,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2022-08-03 21:53:09.000000,2021-06-01 10:43:00,1848.0,,4105,556.0,699.0,340.0,1254.0,12482,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,36,False,2020-08-22 18:42:43.000,1.0.8,86.0,chatterbot,,,,71266.0,4893.0,4542.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000,351.0,71266.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
