,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
39,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-09-08 02:35:08.000000,2022-09-08 02:35:08,2514.0,153.0,7273,608.0,2112.0,112.0,1547.0,22720,The fastai deep learning library.,613.0,40,True,2022-08-03 23:18:02.359,2.7.9,143.0,fastai,,['pytorch'],,250115.0,11338.0,11037.0,https://pypi.org/project/fastai,2022-07-04 04:05:22.000,301.0,250115.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-09-08 00:50:27.000000,2022-09-08 00:50:27,4390.0,7.0,4251,432.0,1622.0,395.0,1400.0,13507,Topic Modelling for Humans.,431.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,3831.0,4855615.0,39030.0,36129.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4841049.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,871255.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
41,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-09-08 10:01:43.000000,2022-09-03 21:04:49,4705.0,209.0,1893,203.0,976.0,123.0,1837.0,11997,A very simple framework for state-of-the-art Natural Language Processing (NLP).,233.0,40,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,['pytorch'],,150253.0,1658.0,1582.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,149813.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,11451.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
42,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-09-08 08:08:03.000000,2022-09-08 08:08:03,4925.0,176.0,1824,274.0,2571.0,624.0,2045.0,20542,Streamlit The fastest way to build data apps in Python.,151.0,39,True,2022-08-26 00:36:51.000,1.12.2,179.0,streamlit,,,,824809.0,820.0,399.0,https://pypi.org/project/streamlit,2022-07-27 21:22:03.770,421.0,824809.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
43,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-09-08 08:04:27.000000,2022-09-08 08:04:27,11890.0,47.0,6883,1092.0,11092.0,1988.0,7743.0,20068,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,39,True,2022-05-17 21:11:13.000,1.9.1,983.0,mxnet,mxnet,['mxnet'],25407.0,430374.0,290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,429899.0,https://anaconda.org/anaconda/mxnet,2022-05-02 19:57:38.379,8089.0,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,
44,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-09-08 14:12:59.000000,2022-09-08 14:12:58,7585.0,573.0,2568,224.0,6983.0,612.0,4878.0,19945,"Build and train PyTorch models and connect them to the ML lifecycle using Lightning App templates, without handling..",754.0,39,True,2022-09-08 12:44:57.000,app/0.6.0,219.0,pytorch-lightning,conda-forge/pytorch-lightning,['pytorch'],8257.0,2008707.0,396.0,,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,396.0,1988648.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-09-07 15:56:25.837,535592.0,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
45,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-09-08 14:28:01.657643,2022-09-08 14:10:50,7868.0,266.0,1938,181.0,3490.0,32.0,1578.0,15927,Build cross-modal and multimodal applications on the cloud Neural Search Creative AI Cloud Native MLOps.,152.0,39,True,2022-09-08 14:14:43.000,3.9.1,2002.0,jina,conda-forge/jina-core,,,125058.0,357.0,355.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,87547.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,22025.0,2.0,,,,,,,,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2022-09-08 14:28:01.657643,7.0,1105982.0,,,,,,,,,,,
46,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-09-08 14:16:17.000000,2022-09-08 12:24:14,30495.0,285.0,4086,339.0,4938.0,900.0,5783.0,14801,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",553.0,39,True,2022-08-31 17:22:11.000,3.2.7,273.0,rasa,,['tensorflow'],,175054.0,60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,175054.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
47,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-09-05 12:30:00.000000,2022-08-23 02:54:34,3232.0,82.0,665,151.0,1015.0,230.0,1415.0,7734,Declarative statistical visualization library for Python.,138.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,7527634.0,32848.0,32504.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,7509465.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1344518.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-09-07 12:34:48.000000,2022-09-07 12:11:44,8883.0,181.0,1662,229.0,3240.0,193.0,2626.0,6966,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,408.0,39,True,2022-08-26 06:51:02.000,4.1.7,45.0,pymc3,conda-forge/pymc3,,1904.0,399036.0,949.0,711.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,392775.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,443119.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-09-08 14:05:38.000000,2022-09-08 14:05:33,23791.0,478.0,1016,194.0,304.0,409.0,1448.0,6716,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1020.0,39,True,2022-05-19 07:31:43.000,1.0.6,103.0,catboost,conda-forge/catboost,,86731.0,2579977.0,229.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,229.0,2557070.0,https://anaconda.org/conda-forge/catboost,2022-05-19 10:30:35.525,1116033.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-09-07 23:55:09.000000,2022-09-07 19:37:37,1512.0,123.0,3342,281.0,255.0,66.0,525.0,20757,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",79.0,38,True,2022-08-24 18:03:56.000,0.1-weights-maxx,35.0,timm,conda-forge/timm,['pytorch'],1743819.0,1074026.0,4589.0,4483.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1029374.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,27503.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-09-08 14:05:58.000000,2022-09-08 09:30:48,5782.0,212.0,2766,242.0,1073.0,1007.0,1708.0,15438,Graph Neural Network Library for PyTorch.,307.0,38,True,2022-08-17 10:35:01.175,2.1.0,35.0,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,90307.0,50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,89904.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-08-19 23:46:40.777,10500.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-09-08 14:26:18.000000,2022-09-08 12:38:35,15461.0,548.0,1616,216.0,12465.0,304.0,5531.0,12279,Vector database for scalable similarity search and AI applications.,221.0,38,True,2022-08-15 01:20:34.000,2.1.1,100.0,pymilvus,,,46372.0,194778.0,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,151080.0,,,,1.0,,,,,,,,,,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2022-09-08 12:54:10.335025,22.0,1387683.0,,,,,,,,,,,
53,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-09-07 02:02:12.000000,2022-09-05 20:00:46,8119.0,36.0,3069,470.0,583.0,47.0,2042.0,11383,A toolkit for making real world machine learning and data analysis applications in C++.,177.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,25011.0,103739.0,16614.0,15845.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,96974.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,466421.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-08-24 22:15:06.000000,2022-08-24 22:14:09,2713.0,22.0,2188,281.0,3091.0,91.0,2456.0,11186,"An open-source NLP research library, built on PyTorch.",264.0,38,True,2022-07-14 18:35:21.000,2.10.0,264.0,allennlp,conda-forge/allennlp,['pytorch'],47.0,73736.0,2906.0,2722.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,71936.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,81013.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-09-08 12:29:16.000000,2022-09-06 20:30:51,1064.0,54.0,1367,156.0,442.0,131.0,470.0,9462,Create HTML profiling reports from pandas DataFrame objects.,94.0,38,True,2022-09-07 14:35:41.482,3.3.0,33.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,1163692.0,9113.0,8949.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,164.0,1159895.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,277194.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
56,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-09-08 13:10:11.000000,2022-09-01 12:54:34,1150.0,52.0,1637,112.0,179.0,773.0,733.0,8402,Multilingual Sentence & Image Embeddings with BERT.,96.0,38,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,['pytorch'],,1545532.0,4225.0,4098.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,127.0,1544119.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,33935.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
57,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-09-04 12:50:50.000000,2022-09-04 12:50:47,4065.0,257.0,1410,116.0,751.0,271.0,1462.0,6208,"An open-source, low-code machine learning library in Python.",100.0,38,True,2022-04-10 22:13:37.000,2.3.10,82.0,pycaret,conda-forge/pycaret,,608.0,791648.0,2507.0,2494.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,790929.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,17405.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
58,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-09-07 22:51:45.000000,2022-09-07 19:34:28,4809.0,195.0,352,35.0,2280.0,502.0,1466.0,4701,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,126.0,38,True,2022-08-22 20:05:05.714,0.13.2,236.0,wandb,conda-forge/wandb,,,1645950.0,11810.0,11539.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1642348.0,https://anaconda.org/conda-forge/wandb,2022-08-06 04:22:31.208,93675.0,1.0,,,,,,,,,,,,,,,wandb/wandb,,,,,,,,,,
59,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-09-08 14:54:23.000000,2022-09-08 00:28:24,17109.0,214.0,1092,79.0,6898.0,459.0,3811.0,2015,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,312.0,38,True,2022-08-24 15:29:00.997,1.1.1,64.0,mne,conda-forge/mne,,,59967.0,2058.0,1836.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,56570.0,https://anaconda.org/conda-forge/mne,2022-08-24 16:35:15.426,227664.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
60,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-09-06 16:42:27.000000,2022-09-02 20:10:13,3591.0,45.0,478,153.0,962.0,142.0,1432.0,1809,Rasterio reads and writes geospatial raster datasets.,131.0,38,True,2022-08-19 18:48:01.000,1.3.2,142.0,rasterio,conda-forge/rasterio,,761.0,691942.0,6270.0,5469.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,669737.0,https://anaconda.org/conda-forge/rasterio,2022-08-19 22:33:35.528,1731431.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-09-08 12:12:33.000000,2022-09-08 12:12:33,5648.0,616.0,5043,380.0,2215.0,1031.0,4294.0,24566,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",112.0,37,True,2022-08-24 09:04:27.000,2.6.0,29.0,paddleocr,,['paddle'],,37590.0,821.0,812.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,37590.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-09-08 14:17:21.000000,2022-09-05 02:47:19,2115.0,22.0,7703,361.0,2388.0,665.0,5693.0,21234,OpenMMLab Detection Toolbox and Benchmark.,351.0,37,True,2022-07-28 16:04:00.658,2.25.1,36.0,mmdet,,['pytorch'],,82867.0,585.0,575.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,82867.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
63,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-09-08 13:48:30.000000,2022-09-08 12:09:39,2228.0,41.0,4783,347.0,1135.0,693.0,2901.0,19115,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,401.0,37,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,['pytorch'],262.0,39435.0,968.0,929.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,38724.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,18357.0,1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
64,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-09-08 13:58:28.000000,2022-09-08 13:50:12,1231.0,40.0,2102,334.0,1453.0,329.0,1739.0,12703,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",156.0,37,True,2022-06-21 09:28:07.000,0.25.0,72.0,horovod,,,,64317.0,686.0,656.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,64317.0,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,,,,,,
65,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2022-09-06 11:26:52.000000,2022-09-02 10:54:52,749.0,43.0,1374,127.0,597.0,296.0,386.0,10803,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,112.0,37,True,2022-07-12 13:45:05.504,1.2.1,51.0,albumentations,conda-forge/albumentations,['pytorch'],,508413.0,9438.0,9219.0,https://pypi.org/project/albumentations,2022-06-15 08:27:32.000,219.0,507008.0,https://anaconda.org/conda-forge/albumentations,2022-07-12 19:10:52.763,54809.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
66,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-09-08 14:39:33.000000,2022-09-08 14:39:32,7922.0,348.0,970,134.0,4172.0,659.0,3230.0,10247,Data Version Control | Git for Data & Models | ML Experiments Management.,273.0,37,True,2022-09-01 04:45:28.509,2.24.0,369.0,dvc,conda-forge/dvc,,120834.0,1904537.0,47.0,,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,1867839.0,https://anaconda.org/conda-forge/dvc,2022-09-01 12:08:31.702,1194919.0,2.0,,,,,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,
67,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,551.0,4114.0,679.0,2086.0,9612,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,322919.0,15687.0,12849.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,294353.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2113886.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
68,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-08-24 10:25:05.000000,2022-06-01 11:58:49,1079.0,,1270,247.0,614.0,316.0,896.0,9572,Video editing with Python.,149.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,2851467.0,18736.0,17954.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,782.0,2849374.0,https://anaconda.org/conda-forge/moviepy,2022-04-16 23:09:18.943,129815.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-09-08 13:40:35.000000,2022-09-08 01:18:36,11613.0,137.0,1011,170.0,412.0,568.0,690.0,3770,Probabilistic reasoning and statistical analysis in TensorFlow.,458.0,37,True,2022-06-07 18:01:34.000,0.17.0,43.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,983945.0,339.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,339.0,982280.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-08-08 13:42:52.189,71629.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
70,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2022-09-05 17:29:44.000000,2022-09-02 06:15:15,1612.0,28.0,729,105.0,1218.0,430.0,966.0,3310,Python tools for geographic data.,176.0,37,True,2022-07-24 11:20:27.908,0.11.1,42.0,geopandas,conda-forge/geopandas,['pandas'],1587.0,3294324.0,16642.0,15397.0,https://pypi.org/project/geopandas,2022-06-21 06:10:17.000,1245.0,3269272.0,https://anaconda.org/conda-forge/geopandas,2022-07-24 18:57:53.018,1952443.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
71,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-09-05 18:42:14.000000,2022-09-05 18:17:33,2060.0,41.0,474,86.0,580.0,178.0,755.0,2967,Manipulation and analysis of geometric objects.,135.0,37,True,2022-08-17 21:23:55.000,1.8.4,110.0,shapely,conda-forge/shapely,,254.0,8244936.0,32806.0,32806.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,8192383.0,https://anaconda.org/conda-forge/shapely,2022-08-18 05:54:21.849,4360036.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
72,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-09-08 14:49:26.000000,2022-09-07 16:52:34,2659.0,124.0,837,120.0,2114.0,387.0,728.0,1690,A library for training and deploying machine learning models on Amazon SageMaker.,279.0,37,True,2022-09-02 18:12:49.000,2.108.0,446.0,sagemaker,conda-forge/sagemaker-python-sdk,"['mxnet', 'tensorflow']",,7428920.0,1692.0,1640.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,7417826.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-09-02 22:29:08.042,377222.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
73,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-09-06 06:40:02.000000,2022-09-06 06:40:02,1415.0,34.0,221,30.0,398.0,67.0,415.0,1107,Python library for reading and writing image data.,92.0,37,True,2022-08-29 04:20:39.375,2.21.2,62.0,imageio,conda-forge/imageio,,366.0,12360115.0,70578.0,67929.0,https://pypi.org/project/imageio,2022-05-30 03:37:43.000,2649.0,12308257.0,https://anaconda.org/conda-forge/imageio,2022-08-29 16:14:50.352,3525876.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
74,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2022-09-08 04:38:24.000000,2022-09-08 04:30:02,1380.0,50.0,182,29.0,557.0,11.0,498.0,787,Python interface to PROJ (cartographic projections and coordinate transformations library).,52.0,37,True,2022-04-22 02:02:50.000,3.3.1,46.0,pyproj,conda-forge/pyproj,,,5355370.0,17405.0,15691.0,https://pypi.org/project/pyproj,2022-04-22 02:02:50.000,1714.0,5304518.0,https://anaconda.org/conda-forge/pyproj,2022-06-17 07:26:21.099,4119020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
