,name,github_id,pypi_id,conda_id,docs_url,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_dependent_project_count,show,projectrank_placing,github_release_downloads,helm_id,brew_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,apt_id,yum_id,snap_id,cargo_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
42,Arrow,apache/arrow,pyarrow,,,data-containers,,https://github.com/apache/arrow,https://github.com/apache/arrow,Apache-2.0,2016-02-17 08:00:23+00:00,2020-11-30 17:38:01+00:00,2020-11-30 15:18:28+00:00,1654.0,109.0,533.0,6643.0,7997.0,2020-10-19 21:15:12+00:00,2.0.0,29.0,Apache Arrow is a cross-language development platform for in-memory data. It specifies a standardized language-..,1012.0,26.0,589.0,34,https://pypi.org/project/pyarrow,2020-10-19 21:15:12+00:00,986.0,9522129.0,9522129.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
43,kafka-python,dpkp/kafka-python,kafka-python,,,db-clients,,https://github.com/dpkp/kafka-python,https://github.com/dpkp/kafka-python,Apache-2.0,2012-09-24 13:00:26+00:00,2020-11-25 22:07:50+00:00,2020-11-19 21:51:14+00:00,1099.0,135.0,1148.0,4107.0,2150.0,2020-09-30 07:33:37+00:00,2.0.1,36.0,Python client for Apache Kafka.,7335.0,5315.0,202.0,34,https://pypi.org/project/kafka-python,2020-09-30 07:24:01+00:00,2020.0,2530726.0,2530748.0,,,,True,2,1662.0,,,,,,,,,,,,,,,,,,,,,,
44,Bokeh,bokeh/bokeh,bokeh,,,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01+00:00,2020-11-29 19:42:09+00:00,2020-11-28 23:25:45+00:00,3568.0,592.0,5693.0,14303.0,,2020-10-21 02:39:03+00:00,2.2.3,80.0,"Interactive Data Visualization in the browser, from Python.",34209.0,28337.0,538.0,33,https://pypi.org/project/bokeh,2020-11-28 23:30:21+00:00,5872.0,1260923.0,1260923.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
45,luigi,spotify/luigi,luigi,luigi,,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38+00:00,2020-11-27 15:16:56+00:00,2020-11-18 22:03:13+00:00,2172.0,52.0,831.0,13969.0,3934.0,2020-09-23 11:57:43+00:00,3.0.2,72.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",1923.0,1247.0,545.0,33,https://pypi.org/project/luigi,2020-09-23 11:57:12+00:00,676.0,436593.0,436593.0,https://anaconda.org/anaconda/luigi,2020-07-20 20:26:45+00:00,,True,1,,stable/luigi,,,,,,,,,,,,,,,,,,,,,
46,shap,slundberg/shap,shap,,,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08+00:00,2020-11-29 00:54:26+00:00,2020-11-24 05:23:01+00:00,1566.0,820.0,488.0,10982.0,1448.0,2020-11-04 21:38:32+00:00,0.37.0,92.0,A game theoretic approach to explain the output of any machine learning model.,1826.0,1690.0,134.0,33,https://pypi.org/project/shap,2020-11-04 21:38:32+00:00,136.0,793563.0,793563.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
47,pytorch-lightning,PyTorchLightning/pytorch-lightning,pytorch-lightning,conda-forge/pytorch-lightning,,ml-frameworks,['pytorch'],https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57+00:00,2020-11-30 17:17:45+00:00,2020-11-30 13:29:49+00:00,1185.0,313.0,2196.0,10450.0,3865.0,2020-11-24 16:55:10+00:00,1.0.8,137.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",1328.0,1314.0,331.0,33,https://pypi.org/project/pytorch-lightning,2020-11-24 17:06:12+00:00,14.0,112333.0,112333.0,https://anaconda.org/conda-forge/pytorch-lightning,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
48,onnx,onnx/onnx,onnx,,,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,MIT,2017-09-07 04:53:45+00:00,2020-11-30 17:41:49+00:00,2020-11-30 16:58:04+00:00,1698.0,486.0,891.0,9392.0,1645.0,2020-11-07 00:55:30+00:00,1.8.0,19.0,Open standard for machine learning interoperability.,2265.0,2117.0,188.0,33,https://pypi.org/project/onnx,2020-11-06 22:46:10+00:00,148.0,326349.0,326582.0,,,,True,1,8639.0,,,,,,,,,,,,,,,,,,,,,,
49,peewee,coleifer/peewee,peewee,,,db-clients,,https://github.com/coleifer/peewee,https://github.com/coleifer/peewee,MIT,2010-10-11 20:14:11+00:00,2020-11-26 16:40:21+00:00,2020-11-26 16:31:52+00:00,1254.0,1.0,1898.0,7965.0,4280.0,2020-11-07 18:48:43+00:00,3.14.0,165.0,"a small, expressive orm -- supports postgresql, mysql and sqlite.",17750.0,11286.0,144.0,33,https://pypi.org/project/peewee,2020-11-07 18:47:45+00:00,6464.0,224397.0,224397.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
50,mlflow,mlflow/mlflow,mlflow,,,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58+00:00,2020-11-30 15:28:03+00:00,2020-11-30 09:27:51+00:00,1761.0,587.0,1003.0,7911.0,1756.0,2020-11-19 07:43:19+00:00,1.12.1,38.0,Open source platform for the machine learning lifecycle.,1720.0,1566.0,263.0,33,https://pypi.org/project/mlflow,2020-11-19 07:30:38+00:00,154.0,2723793.0,2723793.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
51,Ray,ray-project/ray,ray,,,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30+00:00,2020-11-30 16:05:09+00:00,2020-11-30 11:41:24+00:00,2193.0,1402.0,4134.0,13936.0,6519.0,2020-11-19 22:43:00+00:00,ray-1.0.1.post1,42.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",1379.0,1299.0,402.0,32,https://pypi.org/project/ray,2020-11-19 22:42:38+00:00,80.0,301945.0,301945.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
52,tensor2tensor,tensorflow/tensor2tensor,tensor2tensor,,,tensorflow-utils,['tensorflow'],https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39+00:00,2020-11-16 14:28:15+00:00,2020-11-16 14:28:10+00:00,2682.0,542.0,661.0,10624.0,4345.0,2020-06-17 16:15:36+00:00,1.15.7,79.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,917.0,835.0,230.0,32,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36+00:00,82.0,25192.0,25192.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
53,imgaug,aleju/imgaug,imgaug,,,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33+00:00,2020-10-19 12:23:22+00:00,2020-06-01 14:58:26+00:00,1927.0,209.0,203.0,10307.0,2913.0,2020-02-06 06:18:40+00:00,0.4.0,11.0,Image augmentation for machine learning experiments.,4866.0,4588.0,36.0,32,https://pypi.org/project/imgaug,2020-02-05 20:54:22+00:00,278.0,219711.0,219711.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
54,AllenNLP,allenai/allennlp,allennlp,,,nlp,['pytorch'],https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41+00:00,2020-11-30 16:56:30+00:00,2020-11-23 02:34:51+00:00,1905.0,132.0,2086.0,9425.0,2339.0,2020-11-17 18:26:44+00:00,1.2.2,154.0,"An open-source NLP research library, built on PyTorch.",1400.0,1283.0,228.0,32,https://pypi.org/project/allennlp,2020-11-17 18:37:28+00:00,117.0,20879.0,20879.0,,,,True,1,36.0,,,,,,,,,,,,,,,,,,,,,,
55,Chainer,chainer/chainer,chainer,,,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37+00:00,2020-11-25 04:04:52+00:00,2020-11-19 02:38:55+00:00,1371.0,16.0,2013.0,5488.0,30534.0,2020-07-30 09:01:53+00:00,7.7.0,108.0,A flexible framework of neural networks for deep learning.,2433.0,1691.0,317.0,32,https://pypi.org/project/chainer,2020-07-30 09:01:53+00:00,742.0,22767.0,22767.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
56,PyMC3,pymc-devs/pymc3,pymc3,,,probabilistics,,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50+00:00,2020-11-30 16:46:00+00:00,2020-11-30 07:16:25+00:00,1313.0,151.0,1916.0,5396.0,7558.0,2020-08-11 03:31:00+00:00,3.9.3,29.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Theano.,2058.0,1772.0,298.0,32,https://pypi.org/project/pymc3,2020-08-11 03:31:00+00:00,286.0,127532.0,127533.0,,,,True,1,133.0,,,,,,,,,,,,,,,,,,,,,,
57,Beam,apache/beam,apache-beam,,,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06+00:00,2020-11-30 17:54:14+00:00,2020-11-30 17:07:18+00:00,2739.0,115.0,,4404.0,29797.0,2020-11-06 18:05:27+00:00,2.25.0,28.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",186.0,,965.0,32,https://pypi.org/project/apache-beam,2020-10-23 21:15:53+00:00,186.0,2151081.0,2151081.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
58,xmltodict,martinblech/xmltodict,xmltodict,,,data-loading,,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21+00:00,2020-11-05 01:54:38+00:00,2020-04-26 05:15:03+00:00,393.0,63.0,134.0,4175.0,205.0,2019-02-11 07:00:26+00:00,0.12.0,27.0,Python module that makes working with XML feel like you are working with JSON.,26861.0,18627.0,41.0,32,https://pypi.org/project/xmltodict,2019-02-11 07:00:26+00:00,8234.0,4577803.0,4577803.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
59,geopy,geopy/geopy,geopy,,,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28+00:00,2020-11-16 12:27:47+00:00,2020-09-13 20:17:58+00:00,521.0,27.0,203.0,3082.0,970.0,2020-06-27 20:47:54+00:00,2.0.0,56.0,Geocoding library for Python.,21326.0,14082.0,115.0,32,https://pypi.org/project/geopy,2020-06-27 20:42:36+00:00,7244.0,1783246.0,1783246.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
60,tensorflow-hub,tensorflow/hub,tensorflow-hub,,,tensorflow-utils,['tensorflow'],https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42+00:00,2020-11-25 20:15:49+00:00,2020-11-23 13:15:51+00:00,1405.0,41.0,484.0,2636.0,795.0,2020-10-29 15:10:15+00:00,0.10.0,13.0,A library for transfer learning by reusing parts of TensorFlow models.,4757.0,4443.0,64.0,32,https://pypi.org/project/tensorflow-hub,2020-10-29 14:53:02+00:00,314.0,1109317.0,1109317.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
61,TensorFlow Datasets,tensorflow/datasets,tensorflow-datasets,,,data-loading,['tensorflow'],https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22+00:00,2020-11-30 16:54:57+00:00,2020-11-30 15:34:46+00:00,866.0,380.0,488.0,2546.0,3509.0,2020-11-04 12:02:52+00:00,4.1.0,19.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",3035.0,2933.0,172.0,32,https://pypi.org/project/tensorflow-datasets,2020-10-09 17:47:49+00:00,102.0,539876.0,539876.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
62,GeoPandas,geopandas/geopandas,geopandas,,,geospatial-data,['pandas'],https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47+00:00,2020-11-29 15:41:49+00:00,2020-11-27 10:30:23+00:00,503.0,254.0,636.0,2365.0,1298.0,2020-07-15 17:59:00+00:00,0.8.1,34.0,Python tools for geographic data.,7512.0,6346.0,124.0,32,https://pypi.org/project/geopandas,2020-06-24 13:38:40+00:00,1166.0,485306.0,485321.0,,,,True,1,814.0,,,,,,,,,,,,,,,,,,,,,,
63,Thinc,explosion/thinc,thinc,,,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59+00:00,2020-11-30 14:15:32+00:00,2020-11-19 12:52:58+00:00,185.0,13.0,79.0,2108.0,4847.0,2020-11-23 10:19:51+00:00,7.4.3,179.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",10790.0,9652.0,33.0,32,https://pypi.org/project/thinc,2020-11-23 10:19:51+00:00,1138.0,1201813.0,1201813.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
64,xarray,pydata/xarray,xarray,,,data-containers,,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10+00:00,2020-11-30 17:25:43+00:00,2020-11-30 17:25:41+00:00,603.0,760.0,1818.0,1865.0,3397.0,2020-09-20 19:43:05+00:00,0.16.1,54.0,N-D labeled arrays and datasets in Python.,5583.0,4451.0,283.0,32,https://pypi.org/project/xarray,2020-09-20 19:38:59+00:00,1132.0,299046.0,299046.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
65,Cassandra Driver,datastax/python-driver,cassandra-driver,conda-forge/cassandra-driver,,db-clients,,https://github.com/datastax/python-driver,https://github.com/datastax/python-driver,Apache-2.0,2013-07-08 19:02:31+00:00,2020-11-30 17:16:16+00:00,2020-11-11 00:22:01+00:00,446.0,13.0,,1194.0,5939.0,2020-06-18 14:44:49+00:00,3.24.0,70.0,DataStax Python Driver for Apache Cassandra.,3426.0,2240.0,174.0,32,https://pypi.org/project/cassandra-driver,2020-06-18 14:44:49+00:00,1186.0,596172.0,596172.0,https://anaconda.org/conda-forge/cassandra-driver,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
66,imageio,imageio/imageio,imageio,,,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45+00:00,2020-11-30 16:37:54+00:00,2020-11-20 21:22:15+00:00,153.0,58.0,266.0,801.0,1122.0,2020-07-10 07:45:22+00:00,2.9.0,31.0,Python library for reading and writing image data.,36224.0,32386.0,67.0,32,https://pypi.org/project/imageio,2020-07-06 13:20:41+00:00,3838.0,1765481.0,1765481.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
67,Fastai,fastai/fastai,fastai,,,ml-frameworks,['pytorch'],https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36+00:00,2020-11-27 22:01:21+00:00,2020-11-26 17:58:04+00:00,6842.0,43.0,1246.0,19982.0,1558.0,2020-11-23 18:06:15+00:00,2.1.7,107.0,"The fastai deep learning library, plus lessons and tutorials.",184.0,,472.0,31,https://pypi.org/project/fastai,2020-11-23 18:06:15+00:00,184.0,119580.0,119580.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
68,ChatterBot,gunthercox/ChatterBot,chatterbot,,,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00+00:00,2020-11-22 14:10:06+00:00,2020-08-20 21:16:14+00:00,3563.0,190.0,1217.0,10575.0,1847.0,2020-08-22 18:42:43+00:00,1.0.8,86.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",3575.0,2895.0,103.0,31,https://pypi.org/project/chatterbot,2020-08-22 18:40:36+00:00,680.0,19141.0,19141.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
69,fairseq,pytorch/fairseq,fairseq,,,nlp,['pytorch'],https://github.com/pytorch/fairseq,https://github.com/pytorch/fairseq,MIT,2017-08-29 16:26:12+00:00,2020-11-30 12:41:16+00:00,2020-11-26 07:05:41+00:00,2600.0,530.0,1682.0,10508.0,1634.0,2020-11-21 20:52:27+00:00,0.10.1,12.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,241.0,221.0,267.0,31,https://pypi.org/project/fairseq,2020-11-21 20:52:43+00:00,20.0,11274.0,11274.0,,,,True,1,14.0,,,,,,,,,,,,,,,,,,,,,,
70,pyecharts,pyecharts/pyecharts,pyecharts,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,data-viz,['jupyter'],https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25+00:00,2020-10-30 03:17:30+00:00,2020-10-29 15:09:15+00:00,2256.0,31.0,1296.0,10119.0,1509.0,2020-10-29 15:14:08+00:00,1.9.0,66.0,Python Echarts Plotting Library.,1626.0,1344.0,28.0,31,https://pypi.org/project/pyecharts,2020-10-29 15:14:08+00:00,282.0,25471.0,25471.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
71,flair,flairNLP/flair,flair,,,nlp,['pytorch'],https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18+00:00,2020-11-30 14:55:58+00:00,2020-11-25 13:45:59+00:00,1369.0,110.0,1261.0,9617.0,2844.0,2020-09-23 10:40:31+00:00,0.6.1,18.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,567.0,543.0,155.0,31,https://pypi.org/project/flair,2020-11-05 01:34:12+00:00,24.0,37792.0,37792.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
72,wordcloud,amueller/word_cloud,wordcloud,,,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59+00:00,2020-11-11 22:07:32+00:00,2020-11-11 21:35:51+00:00,1983.0,92.0,343.0,7653.0,540.0,2020-11-11 21:41:02+00:00,1.8.1,16.0,A little word cloud generator in Python.,8669.0,7565.0,58.0,31,https://pypi.org/project/wordcloud,2020-11-11 21:41:02+00:00,1104.0,270391.0,270391.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
73,Catboost,catboost/catboost,catboost,,,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04+00:00,2020-11-30 16:47:26+00:00,2020-11-30 16:47:21+00:00,843.0,279.0,1017.0,5544.0,13594.0,2020-11-18 14:56:33+00:00,0.24.3,89.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",81.0,,693.0,31,https://pypi.org/project/catboost,2020-08-26 22:16:16+00:00,81.0,662829.0,663985.0,,,,True,2,43964.0,,,,,,,,,,,,,,,,,,,,,,
74,Hyperopt,hyperopt/hyperopt,hyperopt,,,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59+00:00,2020-11-18 08:38:03+00:00,2020-11-18 08:38:01+00:00,841.0,320.0,219.0,5227.0,1167.0,2020-10-07 09:52:56+00:00,0.2.5,11.0,Distributed Asynchronous Hyperparameter Optimization in Python.,2773.0,2269.0,83.0,31,https://pypi.org/project/hyperopt,2020-10-07 09:52:56+00:00,504.0,484232.0,484232.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
75,folium,python-visualization/folium,folium,,,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35+00:00,2020-11-29 14:52:50+00:00,2020-11-29 11:59:51+00:00,1854.0,143.0,679.0,5011.0,1460.0,2020-05-07 13:33:22+00:00,0.11.0,22.0,Python Data. Leaflet.js Maps.,8439.0,7471.0,116.0,31,https://pypi.org/project/folium,2020-05-07 13:33:22+00:00,968.0,293281.0,293281.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
76,sentencepiece,google/sentencepiece,sentencepiece,,,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48+00:00,2020-11-19 00:59:39+00:00,2020-11-13 16:04:54+00:00,590.0,30.0,354.0,4577.0,637.0,2020-10-24 05:57:45+00:00,0.1.94,29.0,Unsupervised text tokenizer for Neural Network-based text generation.,4780.0,4660.0,45.0,31,https://pypi.org/project/sentencepiece,2020-10-24 05:57:45+00:00,120.0,1571440.0,1571757.0,,,,True,1,8585.0,,,,,,,,,,,,,,,,,,,,,,
77,Tablib,jazzband/tablib,tablib,,,data-loading,,https://github.com/jazzband/tablib,https://github.com/jazzband/tablib,MIT,2011-03-28 02:36:50+00:00,2020-11-29 21:15:35+00:00,2020-11-29 21:11:46+00:00,551.0,36.0,196.0,3807.0,1116.0,2020-05-16 12:46:12+00:00,2.0.0,37.0,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",10914.0,8556.0,109.0,31,https://pypi.org/project/tablib,2020-05-16 12:15:01+00:00,2358.0,625511.0,625511.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
78,Tesseract,madmaze/pytesseract,pytesseract,conda-forge/pytesseract,,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49+00:00,2020-11-30 10:17:42+00:00,2020-11-30 10:17:42+00:00,492.0,9.0,230.0,3279.0,343.0,2020-11-20 07:45:12+00:00,0.3.7,23.0,Python-tesseract is an optical character recognition (OCR) tool for python.,8957.0,7529.0,34.0,31,https://pypi.org/project/pytesseract,2020-09-04 13:45:04+00:00,1428.0,789621.0,789621.0,https://anaconda.org/conda-forge/pytesseract,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
79,tensorflow-probability,tensorflow/probability,tensorflow-probability,,,probabilistics,['tensorflow'],https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54+00:00,2020-11-27 14:37:31+00:00,2020-11-25 23:36:28+00:00,822.0,409.0,500.0,3141.0,10054.0,2020-10-09 23:49:08+00:00,0.11.1,32.0,Probabilistic reasoning and statistical analysis in TensorFlow.,253.0,1.0,394.0,31,https://pypi.org/project/tensorflow-probability,2020-11-11 05:06:46+00:00,252.0,263495.0,263495.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
80,Elasticsearch DSL,elastic/elasticsearch-dsl-py,elasticsearch-dsl,,,db-clients,,https://github.com/elastic/elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,Apache-2.0,2014-03-05 16:19:39+00:00,2020-10-31 19:47:58+00:00,2020-10-02 20:29:54+00:00,645.0,97.0,1039.0,3099.0,995.0,2020-09-17 13:45:33+00:00,7.3.0,32.0,High level Python client for Elasticsearch.,5481.0,3925.0,120.0,31,https://pypi.org/project/elasticsearch-dsl,2020-09-17 13:41:36+00:00,1556.0,1094865.0,1094874.0,,,,True,2,18.0,,,,,,,,,,,,,,,,,,,,,,
81,scikit-optimize,scikit-optimize/scikit-optimize,scikit-optimize,,,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54+00:00,2020-11-18 22:50:07+00:00,2020-09-29 13:32:21+00:00,366.0,160.0,352.0,1974.0,1540.0,2020-09-04 09:08:10+00:00,0.8.1,22.0,Sequential model-based optimization with a `scipy.optimize` interface.,1358.0,1198.0,67.0,31,https://pypi.org/project/scikit-optimize,2020-09-04 09:08:10+00:00,160.0,584418.0,584418.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
82,Prometheus Client,prometheus/client_python,prometheus_client,conda-forge/prometheus_client,,db-clients,,https://github.com/prometheus/client_python,https://github.com/prometheus/client_python,Apache-2.0,2015-02-10 22:47:25+00:00,2020-11-24 10:28:49+00:00,2020-11-24 10:28:43+00:00,487.0,27.0,281.0,1906.0,406.0,2020-11-16 13:40:13+00:00,0.9.0,33.0,Prometheus instrumentation library for Python applications.,3738.0,,95.0,31,https://pypi.org/project/prometheus_client,2019-06-20 13:35:09+00:00,3738.0,10790153.0,10790153.0,https://anaconda.org/conda-forge/prometheus_client,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
83,xlrd,python-excel/xlrd,xlrd,,,data-loading,,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48+00:00,2020-05-01 23:33:10+00:00,2020-02-22 14:03:05+00:00,406.0,3.0,,1823.0,465.0,2018-12-15 17:47:45+00:00,1.2.0,22.0,Please use openpyxl where you can...,71114.0,57540.0,50.0,31,https://pypi.org/project/xlrd,2018-12-15 17:47:45+00:00,13574.0,5876605.0,5876605.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
84,opencv-python,skvark/opencv-python,opencv-python,,,image,,https://github.com/skvark/opencv-python,https://github.com/skvark/opencv-python,MIT,2016-04-08 13:36:40+00:00,2020-11-28 12:14:08+00:00,2020-11-28 12:05:37+00:00,292.0,16.0,349.0,1605.0,607.0,2020-11-03 19:09:10+00:00,46,46.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",12560.0,,26.0,31,https://pypi.org/project/opencv-python,2020-11-02 16:36:07+00:00,12560.0,3515815.0,3515815.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
