,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
39,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-08-04 14:17:50.000000,2022-08-04 12:40:19,7324.0,387.0,2531,232.0,6643.0,560.0,4756.0,19608,"The most intuitive, flexible, way for researchers, ML engineers and data scientists to build models (with PyTorch),..",729.0,40,True,2022-08-02 16:21:13.000,1.7.0,214.0,pytorch-lightning,conda-forge/pytorch-lightning,['pytorch'],7554.0,1740784.0,397.0,1.0,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,396.0,1721333.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-08-03 17:34:50.226,500434.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
40,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-08-04 14:11:26.000000,2022-05-06 00:53:28,4383.0,,4236,433.0,1615.0,383.0,1397.0,13419,Topic Modelling for Humans.,430.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,3831.0,4687210.0,38177.0,35276.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4672799.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,847497.0,1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
41,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-08-01 04:14:40.000000,2022-08-01 04:13:56,1469.0,109.0,3293,278.0,251.0,66.0,498.0,20102,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",79.0,39,True,2022-07-27 21:12:16.000,0.6.7,33.0,timm,conda-forge/timm,['pytorch'],1547954.0,1038488.0,4081.0,3975.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,997819.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,24456.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
42,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-08-04 08:41:48.000000,2022-08-04 08:41:47,11880.0,48.0,6901,1094.0,11078.0,1989.0,7740.0,20041,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",977.0,39,True,2022-05-17 21:11:13.000,1.9.1,983.0,mxnet,mxnet,['mxnet'],25314.0,367358.0,290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,366880.0,https://anaconda.org/anaconda/mxnet,2022-05-02 19:57:38.379,7923.0,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,
43,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-08-03 17:16:01.000000,2022-08-02 17:11:12,6320.0,257.0,1741,404.0,793.0,646.0,686.0,17086,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",121.0,39,True,2022-08-02 18:10:36.000,2.6.1,153.0,dash,conda-forge/dash,,,1022413.0,1425.0,208.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,1011468.0,https://anaconda.org/conda-forge/dash,2022-08-03 10:34:17.016,558216.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
44,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-08-04 12:23:35.000000,2022-08-03 23:04:12,7734.0,307.0,1928,178.0,3422.0,54.0,1547.0,15234,Build cross-modal and multimodal applications on the cloud.,151.0,39,True,2022-08-03 12:32:43.000,3.7.4,1932.0,jina,conda-forge/jina-core,,,109693.0,331.0,329.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,71961.0,https://anaconda.org/conda-forge/jina-core,2022-08-03 18:18:16.270,16482.0,2.0,,,,,,,,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2022-08-03 12:49:23.833416,7.0,1087044.0,,,,,,,,,,,
45,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-08-04 10:29:45.000000,2022-08-04 07:33:54,30397.0,277.0,4051,339.0,4821.0,892.0,5764.0,14647,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",548.0,39,True,2022-07-21 16:00:49.000,3.2.4,266.0,rasa,,['tensorflow'],,162047.0,60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,162047.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
46,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-08-04 08:57:41.000000,2022-07-26 11:48:57,4589.0,123.0,1893,203.0,957.0,104.0,1823.0,11899,A very simple framework for state-of-the-art Natural Language Processing (NLP).,232.0,39,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,['pytorch'],,210163.0,1600.0,1524.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,209750.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,10334.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
47,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-07-18 20:56:33.000000,2022-07-12 05:07:11,3229.0,79.0,665,151.0,1011.0,230.0,1413.0,7670,Declarative statistical visualization library for Python.,137.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,7574039.0,31032.0,30688.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,7556515.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1279294.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-08-04 14:09:42.000000,2022-08-04 14:09:41,8812.0,189.0,1652,230.0,3192.0,198.0,2589.0,6873,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,402.0,39,True,2022-07-26 16:21:52.000,4.1.4,42.0,pymc3,conda-forge/pymc3,,1904.0,409794.0,915.0,677.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,403594.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,432667.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-08-04 11:52:02.000000,2022-08-04 11:52:00,23632.0,608.0,1016,193.0,300.0,409.0,1442.0,6671,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1011.0,39,True,2022-05-19 07:31:43.000,1.0.6,103.0,catboost,conda-forge/catboost,,84428.0,2534202.0,229.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,229.0,2511421.0,https://anaconda.org/conda-forge/catboost,2022-05-19 10:30:35.525,1088909.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-08-04 14:00:38.000000,2022-07-28 06:57:27,2113.0,55.0,7551,360.0,2293.0,651.0,5569.0,20765,OpenMMLab Detection Toolbox and Benchmark.,350.0,38,True,2022-07-28 16:04:00.658,2.25.1,35.0,mmdet,,['pytorch'],,68152.0,519.0,509.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,68152.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-08-04 14:46:08.000000,2022-08-04 14:46:07,4835.0,150.0,1807,273.0,2436.0,595.0,1986.0,20168,Streamlit The fastest way to build data apps in Python.,147.0,38,True,2022-07-27 21:22:03.770,1.11.1,171.0,streamlit,,,,874035.0,772.0,351.0,https://pypi.org/project/streamlit,2022-07-27 21:22:03.770,421.0,874035.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-08-02 22:57:44.000000,2022-08-01 21:26:36,2222.0,56.0,4763,345.0,1117.0,674.0,2890.0,18803,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,399.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,['pytorch'],260.0,46506.0,937.0,898.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,45814.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,17193.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
53,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-08-04 13:49:51.000000,2022-08-04 11:47:06,5699.0,192.0,2700,244.0,988.0,981.0,1670.0,15196,Graph Neural Network Library for PyTorch.,290.0,38,True,2022-03-12 16:46:16.000,2.0.4,33.0,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,99660.0,50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,99295.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-05-16 23:57:36.692,9147.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
54,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-08-04 14:52:52.000000,2022-08-04 09:50:37,15281.0,646.0,1616,209.0,12165.0,304.0,5346.0,11513,Vector database for scalable similarity search and AI applications.,218.0,38,True,2022-07-27 11:33:05.000,2.1.0,100.0,pymilvus,,,40244.0,105046.0,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,67629.0,,,,1.0,,,,,,,,,,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2022-08-04 09:59:37.438184,21.0,1133558.0,,,,,,,,,,,
55,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-08-04 14:37:41.000000,2022-08-01 12:27:15,8106.0,31.0,3069,474.0,569.0,47.0,2022.0,11322,A toolkit for making real world machine learning and data analysis applications in C++.,176.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,24999.0,105200.0,16262.0,15493.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,98551.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,451540.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
56,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-08-01 13:11:42.000000,2022-07-15 23:01:06,2711.0,25.0,2188,279.0,3089.0,91.0,2448.0,11134,"An open-source NLP research library, built on PyTorch.",263.0,38,True,2022-07-14 18:35:21.000,2.10.0,264.0,allennlp,conda-forge/allennlp,['pytorch'],47.0,82240.0,2849.0,2665.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,80499.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,76631.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
57,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-08-03 13:54:35.000000,2022-08-03 13:54:31,1023.0,43.0,1316,153.0,421.0,115.0,465.0,9335,Create HTML profiling reports from pandas DataFrame objects.,89.0,38,True,2022-05-02 02:53:44.000,3.2.0,32.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,1271254.0,8799.0,8641.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,158.0,1267808.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,248121.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
58,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-08-04 03:42:26.000000,2022-07-18 12:19:47,1140.0,54.0,1616,110.0,171.0,773.0,726.0,8185,Multilingual Sentence & Image Embeddings with BERT.,93.0,38,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,['pytorch'],,1342957.0,3959.0,3832.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,127.0,1341639.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,30319.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
59,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-08-04 14:01:08.000000,2022-08-04 07:21:13,25594.0,452.0,610,122.0,5210.0,438.0,1383.0,6241,NumPy & SciPy for GPU.,308.0,38,True,2022-07-28 07:58:34.000,11.0.0,119.0,cupy,conda-forge/cupy,,39895.0,75534.0,1286.0,1121.0,https://pypi.org/project/cupy,2022-06-30 05:15:19.000,165.0,23895.0,https://anaconda.org/conda-forge/cupy,2022-07-29 02:06:47.365,1703537.0,1.0,,,,,,,,,,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2022-07-28 08:01:43.084374,7.0,55013.0,,,,,,,,,,,
60,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-08-03 02:06:16.000000,2022-08-02 20:34:37,3950.0,375.0,1386,114.0,733.0,264.0,1411.0,6051,"An open-source, low-code machine learning library in Python.",97.0,38,True,2022-04-10 22:13:37.000,2.3.10,82.0,pycaret,conda-forge/pycaret,,600.0,505203.0,2387.0,2374.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,504557.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,14941.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-08-02 23:11:22.000000,2022-08-02 21:39:55,3578.0,48.0,468,153.0,946.0,150.0,1416.0,1779,Rasterio reads and writes geospatial raster datasets.,129.0,38,True,2022-07-06 01:50:13.000,1.3.0,139.0,rasterio,conda-forge/rasterio,,761.0,673952.0,6088.0,5287.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,652310.0,https://anaconda.org/conda-forge/rasterio,2022-07-06 11:11:40.160,1665763.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-08-04 08:14:20.000000,2022-08-03 02:36:10,5046.0,277.0,4808,375.0,2080.0,1234.0,3740.0,23773,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",118.0,37,True,2022-05-09 11:48:13.000,2.5.0,27.0,paddleocr,,['paddle'],,35671.0,758.0,749.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,35671.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
63,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-08-04 14:36:32.000000,2022-08-04 08:26:28,1213.0,30.0,2076,334.0,1424.0,312.0,1728.0,12624,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",152.0,37,True,2022-06-21 09:28:07.000,0.25.0,72.0,horovod,,,,111582.0,669.0,639.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,111582.0,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,,,,,,
64,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-08-04 14:41:19.000000,2022-08-04 14:41:18,7795.0,320.0,964,135.0,4070.0,632.0,3179.0,10097,Data Version Control | Git for Data & Models | ML Experiments Management.,270.0,37,True,2022-08-01 20:43:18.647,2.16.0,355.0,dvc,conda-forge/dvc,,108331.0,525356.0,47.0,,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,489602.0,https://anaconda.org/conda-forge/dvc,2022-08-02 10:26:26.714,1148646.0,1.0,,,,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
65,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,555.0,4114.0,679.0,2086.0,9599,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,307292.0,15593.0,12755.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,278943.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2069507.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
66,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-07-06 10:06:00.000000,2022-06-01 11:58:49,1079.0,5.0,1260,244.0,614.0,308.0,894.0,9455,Video editing with Python.,149.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,1901169.0,18131.0,17349.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,782.0,1899127.0,https://anaconda.org/conda-forge/moviepy,2022-04-16 23:09:18.943,124591.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
67,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-08-04 14:30:49.000000,2022-08-04 03:50:20,4727.0,163.0,338,36.0,2172.0,452.0,1426.0,4352,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,119.0,37,True,2022-08-03 17:25:36.000,0.13.0,233.0,wandb,conda-forge/wandb,,,1520503.0,11116.0,10845.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1517261.0,https://anaconda.org/conda-forge/wandb,2022-07-08 12:16:48.570,81071.0,1.0,,,,,,,,,,,,,,,,,,wandb/wandb,,,,,,,
68,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-08-03 22:22:51.000000,2022-08-03 22:22:49,11555.0,120.0,990,166.0,409.0,552.0,686.0,3749,Probabilistic reasoning and statistical analysis in TensorFlow.,457.0,37,True,2022-06-07 18:01:34.000,0.17.0,43.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,982966.0,333.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,333.0,981366.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-06-09 10:00:06.955,67221.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-08-04 07:46:25.252000,2022-08-03 08:47:16,2047.0,39.0,469,86.0,546.0,179.0,730.0,2901,Manipulation and analysis of geometric objects.,133.0,37,True,2022-05-03 21:29:09.000,1.8.2,109.0,shapely,conda-forge/shapely,,154.0,7775848.0,35623.0,31785.0,https://pypi.org/project/shapely,2022-05-03 21:29:09.000,3838.0,7725469.0,https://anaconda.org/conda-forge/shapely,2022-08-04 07:46:25.252,4129866.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
70,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2022-08-04 11:11:21.000000,2022-08-04 11:11:21,5150.0,61.0,255,84.0,615.0,25.0,105.0,2565,"A refreshing functional take on deep learning, compatible with your favorite libraries.",53.0,37,True,2022-07-08 13:54:53.000,8.1.0,209.0,thinc,conda-forge/thinc,,,3999344.0,23616.0,22996.0,https://pypi.org/project/thinc,2022-06-22 20:24:21.000,620.0,3966321.0,https://anaconda.org/conda-forge/thinc,2022-07-08 17:40:18.742,2179561.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
71,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-08-04 14:36:47.000000,2022-08-03 21:33:46,17021.0,194.0,1080,79.0,6810.0,465.0,3763.0,1992,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,303.0,37,True,2022-08-03 16:42:20.499,1.1.0,63.0,mne,conda-forge/mne,,,39240.0,1985.0,1763.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,35941.0,https://anaconda.org/conda-forge/mne,2022-08-03 18:14:13.080,217799.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
72,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-08-04 06:11:44.699000,2022-08-04 02:09:29,2608.0,126.0,810,115.0,2069.0,369.0,718.0,1673,A library for training and deploying machine learning models on Amazon SageMaker.,274.0,37,True,2022-08-04 02:09:32.000,2.102.0,440.0,sagemaker,conda-forge/sagemaker-python-sdk,"['mxnet', 'tensorflow']",,9931911.0,1623.0,1571.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,9921559.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-08-04 06:11:44.699,341647.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
73,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6557,1294.0,164.0,642.0,211.0,29019,Chinese Words Segmentation Utilities.,48.0,36,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,529973.0,15702.0,14162.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,1540.0,528189.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,114195.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
74,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-08-04 13:54:04.000000,2022-08-04 12:33:34,31461.0,666.0,10990,937.0,20442.0,980.0,,19495,Apache Flink Python API.,1593.0,36,True,2022-07-05 17:28:53.000,1.15.1,33.0,apache-flink,,,,54643.0,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,54643.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
