,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
38,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-05-02 11:34:26.000000,2024-04-29 13:34:48,3837.0,54.0,6847.0,408.0,5236.0,993.0,2368.0,15467.0,"Datasets, Transforms and Models specific to Computer Vision.",586.0,42,True,2024-04-24 16:20:12.000,0.18.0,44.0,torchvision,conda-forge/torchvision,,,['pytorch'],5356.0,21.0,https://pypi.org/project/torchvision,2024-04-24 15:47:57.000,5335.0,12388997.0,12417876.0,https://anaconda.org/conda-forge/torchvision,2024-02-26 00:12:18.834,1080622.0,,,,,1.0,37599.0,,,,,,,,,,,,,,,,,,,
39,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,MIT,2023-07-27 00:09:52.000,2024-05-02 15:26:12.000000,2024-05-02 15:26:12,10830.0,4192.0,929.0,56.0,1181.0,570.0,1661.0,8427.0,"Call all LLM APIs using the OpenAI format. Use Bedrock, Azure, OpenAI, Cohere, Anthropic, Ollama, Sagemaker,..",207.0,42,True,2024-05-02 04:57:23.000,1.35.35,786.0,litellm,,,,others,1758.0,1600.0,https://pypi.org/project/litellm,2024-05-02 04:44:52.000,158.0,565799.0,565923.0,,,,,,,,1.0,248.0,,,,,,,,,,,,,,,,,,,
40,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-05-02 15:24:34.000000,2024-05-02 03:24:59,6436.0,348.0,602.0,55.0,4437.0,819.0,2281.0,8227.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,176.0,42,True,2024-04-03 20:37:46.000,0.16.6,273.0,wandb,conda-forge/wandb,,,,44991.0,44183.0,https://pypi.org/project/wandb,2024-04-19 19:29:06.000,808.0,12679798.0,12690464.0,https://anaconda.org/conda-forge/wandb,2024-03-25 23:14:36.046,490670.0,,,,,1.0,,,wandb/wandb,,,,,,,,,,,,,,,,,
41,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-04-30 05:39:15.000000,2024-04-30 05:39:15,13931.0,101.0,2190.0,186.0,4403.0,766.0,2072.0,5875.0,Image processing in Python.,660.0,42,False,2024-04-20 19:25:20.000,0.23.2,65.0,scikit-image,conda-forge/scikit-image,,,,189912.0,179201.0,https://pypi.org/project/scikit-image,2024-04-20 19:25:20.000,10711.0,13679023.0,13810418.0,https://anaconda.org/conda-forge/scikit-image,2023-10-11 16:58:18.971,6175605.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-05-02 06:30:52.000000,2024-04-29 23:39:12,2280.0,172.0,3836.0,330.0,2705.0,1032.0,1606.0,32815.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",306.0,41,True,2024-04-23 23:26:47.000,0.14.2,90.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],6934.0,6825.0,https://pypi.org/project/deepspeed,2024-04-23 23:26:47.000,109.0,508056.0,508400.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,17907.0,1.0,,,,,,,,,,,,,,,,,,,,
43,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-04-30 23:59:10.000000,2024-04-30 17:13:38,2214.0,69.0,4568.0,304.0,463.0,65.0,801.0,29834.0,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT),..",135.0,41,True,2024-02-19 19:35:21.000,0.9.16,56.0,timm,conda-forge/timm,,,['pytorch'],33196.0,27576.0,https://pypi.org/project/timm,2024-02-19 19:33:42.000,5620.0,5175402.0,5286934.0,https://anaconda.org/conda-forge/timm,2024-02-21 16:25:26.726,142310.0,,,,,1.0,6506362.0,,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,,
44,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-04-30 15:05:51.000000,2024-04-30 09:37:27,19696.0,662.0,2578.0,274.0,20173.0,723.0,10036.0,27024.0,"A cloud-native vector database, storage for next generation AI applications.",272.0,41,True,2024-04-29 11:34:02.000,2.4.1,94.0,pymilvus,,milvusdb/milvus,,,96.0,,https://pypi.org/project/pymilvus,2024-04-29 11:34:02.000,96.0,548086.0,808780.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-04-30 13:26:02.874294,43.0,14381384.0,1.0,213652.0,,,,,,,,,,,,,,,,,,,
45,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-05-02 15:41:16.000000,2024-05-01 12:57:32,1383.0,66.0,2322.0,132.0,405.0,1049.0,926.0,13828.0,Multilingual Sentence & Image Embeddings with BERT.,157.0,41,True,2024-04-17 13:16:06.000,2.7.0,51.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],32267.0,31446.0,https://pypi.org/project/sentence-transformers,2024-04-17 13:15:42.000,821.0,4276014.0,4281367.0,https://anaconda.org/conda-forge/sentence-transformers,2024-04-17 14:59:51.983,235544.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
46,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-04-29 19:48:20.000000,2024-04-26 15:01:03,9260.0,85.0,1137.0,140.0,5438.0,210.0,4411.0,13140.0,ML Experiments and Data Management with Git.,295.0,41,True,2024-04-26 15:04:08.000,3.50.1,523.0,dvc,conda-forge/dvc,,,,14785.0,14685.0,https://pypi.org/project/dvc,2024-04-26 15:04:08.000,100.0,485792.0,527842.0,https://anaconda.org/conda-forge/dvc,2024-04-26 20:12:41.589,1824156.0,,,,,1.0,42112.0,,,,,,,,dvc,dvc,dvc,,,,,,,,,
47,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-04-19 08:49:48.000000,2024-04-05 06:11:40,14511.0,2.0,2832.0,465.0,1456.0,266.0,1516.0,13046.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,454.0,41,True,2023-07-20 15:52:53.307,0.9.9,59.0,nltk,conda-forge/nltk,,,,283256.0,270159.0,https://pypi.org/project/nltk,2023-07-20 15:52:53.307,13097.0,20498585.0,20525539.0,https://anaconda.org/conda-forge/nltk,2023-06-16 13:20:53.756,2506738.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-04-27 14:57:29.000000,2024-04-27 14:57:23,8262.0,26.0,3320.0,478.0,703.0,54.0,2138.0,13045.0,A toolkit for making real world machine learning and data analysis applications in C++.,193.0,41,False,2024-04-03 23:33:43.000,19.24.4,37.0,dlib,conda-forge/dlib,,,,26921.0,26721.0,https://pypi.org/project/dlib,2024-04-03 23:33:43.000,200.0,541030.0,555909.0,https://anaconda.org/conda-forge/dlib,2024-04-04 08:17:12.401,688220.0,,,,,2.0,25427.0,,,,,,,,,,,,,,,,,,,
49,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-04-26 19:27:51.000000,2024-04-26 19:27:51,3661.0,40.0,761.0,142.0,1356.0,168.0,1773.0,8929.0,Declarative statistical visualization library for Python.,163.0,41,True,2024-03-30 15:36:52.000,5.3.0,40.0,altair,conda-forge/altair,,,,127900.0,127213.0,https://pypi.org/project/altair,2024-03-30 15:24:57.000,687.0,23558729.0,23635243.0,https://anaconda.org/conda-forge/altair,2024-03-30 18:57:22.082,2218894.0,,,,,1.0,120.0,,vega/altair,,,,,,,,,,,,,,,,,
50,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-05-02 01:48:40.000000,2024-04-30 14:35:44,9855.0,122.0,1924.0,225.0,3919.0,267.0,3014.0,8170.0,Bayesian Modeling and Probabilistic Programming in Python.,488.0,41,True,2024-04-30 14:58:33.000,5.14.0,83.0,pymc3,conda-forge/pymc3,,,,3427.0,3177.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,250.0,880581.0,886726.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,557744.0,,,,,1.0,1937.0,,,,,,,,,,,,,,,,,,,
51,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-05-02 07:37:51.000000,2024-05-02 07:37:47,47828.0,518.0,1147.0,192.0,384.0,502.0,1757.0,7754.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1228.0,41,True,2024-04-18 20:19:33.000,1.2.5,111.0,catboost,conda-forge/catboost,,,,399.0,13.0,https://pypi.org/project/catboost,2024-04-18 18:24:32.000,386.0,2043202.0,2081597.0,https://anaconda.org/conda-forge/catboost,2024-04-18 20:39:24.300,1483999.0,,,,,2.0,245018.0,,,,,,,,,,,,,,,,,,,
52,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-04-06 17:21:54.000000,2023-01-30 18:15:21,1757.0,,8546.0,1062.0,1451.0,90.0,1721.0,33906.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,40,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,55395.0,52671.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,2724.0,500948.0,506563.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,275138.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-04-27 22:14:28.000000,2024-04-27 22:14:00,2765.0,18.0,7514.0,609.0,2225.0,216.0,1589.0,25635.0,The fastai deep learning library.,667.0,40,True,2024-04-27 22:14:28.000,2.7.15,149.0,fastai,,,,['pytorch'],17429.0,17075.0,https://pypi.org/project/fastai,2024-04-27 22:14:28.000,354.0,394640.0,394640.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
54,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-04-28 12:04:35.000000,2024-03-21 15:05:22,32610.0,18.0,4517.0,349.0,6359.0,115.0,6642.0,17989.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,40,True,2024-04-18 15:06:29.000,3.6.20,373.0,rasa,,,,['tensorflow'],4188.0,4121.0,https://pypi.org/project/rasa,2024-04-18 15:06:12.000,67.0,109708.0,109708.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-04-28 18:42:17.000000,2024-04-28 11:51:15,1194.0,14.0,2197.0,240.0,551.0,139.0,1133.0,11887.0,Download market data from Yahoo! Finances API.,110.0,40,True,2024-04-16 21:20:42.000,0.2.38,110.0,yfinance,ranaroussi/yfinance,,,,37642.0,37281.0,https://pypi.org/project/yfinance,2024-04-16 21:20:42.000,361.0,1454603.0,1457237.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,89568.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
56,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-05-02 14:15:26.000000,2024-05-02 11:37:24,1410.0,149.0,788.0,99.0,1358.0,128.0,1253.0,7005.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",245.0,40,True,2024-04-17 15:46:08.000,0.29.3,48.0,accelerate,conda-forge/accelerate,,,['pytorch'],35183.0,34500.0,https://pypi.org/project/accelerate,2024-04-17 15:42:33.000,683.0,8490614.0,8494662.0,https://anaconda.org/conda-forge/accelerate,2024-04-11 13:57:39.766,125501.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-05-02 05:29:59.000000,2024-04-23 18:16:27,1840.0,63.0,2202.0,164.0,846.0,86.0,1007.0,6688.0,Python Data. Leaflet.js Maps.,166.0,40,True,2024-02-29 08:58:17.000,0.16.0,31.0,folium,conda-forge/folium,,,,37714.0,36854.0,https://pypi.org/project/folium,2024-02-29 08:58:17.000,860.0,1130337.0,1197212.0,https://anaconda.org/conda-forge/folium,2024-02-29 12:23:49.642,2675010.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
58,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-04-30 14:38:00.000000,2024-04-29 11:36:56,1937.0,61.0,895.0,105.0,1599.0,440.0,1218.0,4191.0,Python tools for geographic data.,223.0,40,True,2024-04-28 13:49:29.000,0.14.4,54.0,geopandas,conda-forge/geopandas,,,['pandas'],36523.0,34483.0,https://pypi.org/project/geopandas,2024-04-28 13:49:24.000,2040.0,6732409.0,6807960.0,https://anaconda.org/conda-forge/geopandas,2024-04-28 20:22:12.956,3549704.0,,,,,1.0,2528.0,,,,,,,,,,,,,,,,,,,
59,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-05-02 14:31:22.000000,2024-04-26 16:47:14,6262.0,102.0,1506.0,105.0,4243.0,667.0,719.0,4186.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",305.0,40,True,2023-12-18 13:28:11.000,4.9.4,37.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],17668.0,17369.0,https://pypi.org/project/tensorflow-datasets,2023-12-18 13:28:06.000,299.0,3744074.0,3744867.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,28568.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-05-02 14:31:51.000000,2024-05-01 21:14:32,3650.0,161.0,1089.0,136.0,2999.0,281.0,1185.0,2043.0,A library for training and deploying machine learning models on Amazon SageMaker.,436.0,40,True,2024-05-01 21:14:37.000,2.218.0,582.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",4037.0,3905.0,https://pypi.org/project/sagemaker,2024-05-01 21:14:37.000,132.0,27714879.0,27731637.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-05-01 22:11:33.857,754152.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-05-02 11:54:30.000000,2024-04-30 15:11:04,5755.0,78.0,707.0,55.0,4994.0,1509.0,2327.0,1543.0,A distributed task scheduler for Dask.,323.0,40,True,2024-04-22 08:34:19.000,2024.4.2,227.0,distributed,conda-forge/distributed,,,,35414.0,34061.0,https://pypi.org/project/distributed,2024-04-19 21:09:55.000,1353.0,3821498.0,4102635.0,https://anaconda.org/conda-forge/distributed,2024-04-19 23:27:47.312,13494606.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
62,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-05-02 08:02:01.000000,2024-05-02 00:25:17,1078.0,75.0,3404.0,476.0,939.0,456.0,1928.0,28279.0,A library for efficient similarity search and clustering of dense vectors.,172.0,39,True,2024-04-29 11:34:02.000,2.4.1,94.0,pymilvus,conda-forge/faiss,,,,3699.0,3603.0,https://pypi.org/project/pymilvus,2024-04-29 11:34:02.000,96.0,548086.0,571725.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,1134703.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-04-19 12:21:16.000000,2024-04-10 23:04:20,8539.0,28.0,2176.0,208.0,4172.0,22.0,1924.0,20081.0,Build multimodal AI applications with cloud-native stack.,176.0,39,True,2024-04-10 14:42:19.000,3.25.1,2461.0,jina,conda-forge/jina-core,jinaai/jina,,,1731.0,1714.0,https://pypi.org/project/jina,2024-04-10 14:39:06.000,17.0,32604.0,60149.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,61959.0,https://hub.docker.com/r/jinaai/jina,2024-04-10 14:51:03.408997,8.0,1306061.0,2.0,,,,,,,,,,,,,,,,,,,,
64,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-04-24 11:04:13.000000,2024-04-08 03:19:54,4515.0,6.0,4375.0,436.0,1691.0,382.0,1452.0,15257.0,Topic Modelling for Humans.,451.0,39,True,2023-08-24 08:48:21.000,4.3.2,93.0,gensim,conda-forge/gensim,,,,62043.0,58843.0,https://pypi.org/project/gensim,2023-08-24 08:48:21.000,3200.0,5385185.0,5417896.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1241354.0,,,,,1.0,4556.0,,piskvorky/gensim,,,,,,,,,,,,,,,,,
65,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2024-05-01 16:39:01.000000,2024-04-05 10:50:52,5935.0,132.0,2066.0,202.0,1188.0,74.0,2186.0,13579.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,260.0,39,True,2023-12-18 09:34:55.000,0.13.1,32.0,flair,conda-forge/python-flair,,,['pytorch'],3299.0,3200.0,https://pypi.org/project/flair,2023-12-18 09:34:55.000,99.0,146667.0,147183.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,23759.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2024-01-15 03:16:24.000000,2024-01-15 03:16:24,28133.0,,2511.0,541.0,4118.0,685.0,2087.0,9852.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,39,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,17844.0,15005.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2839.0,425571.0,451134.0,https://anaconda.org/conda-forge/theano,2023-06-16 13:23:49.668,2402998.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
67,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2024-05-01 09:01:41.000000,2024-05-01 07:09:35,17564.0,557.0,948.0,118.0,3500.0,104.0,1524.0,9688.0,A hyperparameter optimization framework.,263.0,39,False,2024-04-01 06:04:15.000,3.6.1,64.0,optuna,conda-forge/optuna,,,,14672.0,14142.0,https://pypi.org/project/optuna,2024-04-01 06:04:15.000,530.0,2416679.0,2435514.0,https://anaconda.org/conda-forge/optuna,2024-03-29 06:40:40.525,885263.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
68,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-04-30 13:53:47.000000,2024-04-30 13:53:47,1772.0,17.0,709.0,120.0,586.0,104.0,854.0,8450.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,87.0,39,True,2024-04-17 21:37:50.000,0.19.1,95.0,tokenizers,conda-forge/tokenizers,,,,74623.0,74149.0,https://pypi.org/project/tokenizers,2024-04-17 21:36:02.000,474.0,24281938.0,24316184.0,https://anaconda.org/conda-forge/tokenizers,2024-04-18 01:39:43.525,1575358.0,,,,,1.0,47.0,,,,,,,,,,,,,,,,,,,
69,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-05-02 14:32:56.000000,2024-05-02 11:42:13,9802.0,158.0,1279.0,127.0,1192.0,124.0,945.0,7902.0,A PyTorch-based Speech Toolkit.,234.0,39,True,2024-02-26 20:55:33.000,1.0.0,16.0,speechbrain,,,,['pytorch'],1833.0,1802.0,https://pypi.org/project/speechbrain,2024-02-26 20:55:33.000,31.0,3617192.0,3617192.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-05-02 09:36:48.000000,2024-05-01 13:08:51,4501.0,252.0,1284.0,102.0,3713.0,803.0,1451.0,7410.0,A unified framework for machine learning with time series.,357.0,39,True,2024-05-01 13:08:23.000,0.29.0,67.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],3298.0,2579.0,https://pypi.org/project/sktime,2024-05-01 13:08:23.000,719.0,924404.0,952268.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-04-28 15:54:46.689,947369.0,,,,,1.0,87.0,,sktime/sktime,,,,,,,,,,,,,,,,,
71,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-05-02 14:01:28.000000,2024-05-02 10:52:39,4389.0,221.0,592.0,84.0,2339.0,219.0,704.0,5532.0,Flax is a neural network library for JAX that is designed for flexibility.,219.0,39,True,2024-04-30 09:57:17.000,0.8.3,44.0,flax,conda-forge/flax,,,['jax'],7357.0,7117.0,https://pypi.org/project/flax,2024-04-30 09:57:17.000,240.0,3720024.0,3721250.0,https://anaconda.org/conda-forge/flax,2024-04-30 18:49:11.574,46585.0,,,,,2.0,50.0,,,,,,,,,,,,,,,,,,,
72,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-05-02 14:43:59.000000,2024-05-02 00:01:13,17957.0,129.0,1283.0,83.0,7822.0,514.0,4285.0,2555.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,369.0,39,True,2024-04-19 18:04:01.000,1.7.0,78.0,mne,conda-forge/mne,,,,4134.0,3789.0,https://pypi.org/project/mne,2024-04-19 18:04:01.000,345.0,113589.0,121060.0,https://anaconda.org/conda-forge/mne,2024-04-19 20:25:11.111,358630.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-05-02 11:15:45.000000,2024-04-30 07:15:14,6154.0,20.0,7192.0,433.0,2885.0,1207.0,7709.0,38636.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",195.0,38,True,2024-03-29 09:49:07.000,2.7.5,44.0,paddleocr,,,,['paddle'],2570.0,2524.0,https://pypi.org/project/paddleocr,2024-03-29 09:49:07.000,46.0,154441.0,154441.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
