,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
38,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-02-24 22:11:52.385000,2025-02-23 05:04:13,2705.0,118.0,4850.0,320.0,595.0,49.0,907.0,33293.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",169.0,42,True,2025-02-23 05:07:06.000,1.0.15,66.0,timm,conda-forge/timm,,,['pytorch'],49220.0,48119.0,https://pypi.org/project/timm,2025-02-23 05:05:53.000,1101.0,6629253.0,6744407.0,https://anaconda.org/conda-forge/timm,2025-02-24 22:11:52.385,321476.0,,,,,1.0,7542323.0,,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,,
39,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-02-27 14:24:30.575432,2025-02-27 14:05:58,21889.0,553.0,3048.0,288.0,24611.0,720.0,12185.0,32850.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",306.0,42,True,2025-02-27 03:57:59.000,2.5.5,114.0,pymilvus,,milvusdb/milvus,,,223.0,,https://pypi.org/project/pymilvus,2025-02-24 03:02:02.000,223.0,1691100.0,2740034.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-02-27 14:24:30.575432,74.0,67821593.0,1.0,314938.0,,,,,,,,,,,,,,,,,,,
40,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2025-02-24 14:07:56.000000,2025-02-24 14:07:56,1651.0,45.0,2533.0,145.0,652.0,1222.0,1108.0,16079.0,State-of-the-Art Text Embeddings.,209.0,42,True,2025-01-29 14:26:29.000,3.4.1,61.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],76843.0,74763.0,https://pypi.org/project/sentence-transformers,2025-01-29 14:25:53.000,2080.0,7399942.0,7410351.0,https://anaconda.org/conda-forge/sentence-transformers,2025-01-30 04:29:36.337,551712.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
41,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-02-24 19:54:04.000000,2025-02-23 21:33:26,1455.0,82.0,2563.0,247.0,692.0,151.0,1348.0,15992.0,Download market data from Yahoo! Finances API.,131.0,42,True,2025-02-18 22:19:19.000,0.2.54,126.0,yfinance,ranaroussi/yfinance,,,,63680.0,62834.0,https://pypi.org/project/yfinance,2025-02-18 22:19:19.000,846.0,4366763.0,4369036.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,97774.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-02-06 21:30:02.000000,2025-02-06 21:30:01,1425.0,144.0,1645.0,252.0,736.0,475.0,1564.0,13086.0,Video editing with Python.,182.0,42,True,2025-01-10 11:54:12.000,2.1.2,89.0,moviepy,conda-forge/moviepy,,,,56371.0,55323.0,https://pypi.org/project/moviepy,2025-01-10 11:54:12.000,1048.0,2628002.0,2631176.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,288873.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-01-26 16:55:15.000000,2025-01-26 16:55:13,3242.0,5.0,1949.0,263.0,1137.0,168.0,2448.0,12897.0,Statistical data visualization in Python.,215.0,42,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,584576.0,573733.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,22213103.0,22422656.0,https://anaconda.org/conda-forge/seaborn,2024-12-09 07:42:09.249,11734804.0,,,,,1.0,466.0,,,,,,,,,,,,,,,,,,,
44,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-02-27 14:25:10.000000,2025-02-27 14:13:25,3866.0,36.0,794.0,138.0,1567.0,133.0,1941.0,9612.0,Declarative visualization library for Python.,175.0,42,True,2024-11-24 00:12:10.000,5.5.0,43.0,altair,conda-forge/altair,,,,203667.0,202751.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,25157272.0,25226033.0,https://anaconda.org/conda-forge/altair,2024-12-15 06:41:29.283,2612850.0,,,,,1.0,224.0,,vega/altair,,,,,,,,,,,,,,,,,
45,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-02-27 04:40:50.000000,2025-02-27 01:02:38,7753.0,384.0,705.0,63.0,6010.0,629.0,2870.0,9557.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",209.0,42,True,2025-02-21 01:57:44.000,0.19.7,305.0,wandb,conda-forge/wandb,,,,69147.0,67447.0,https://pypi.org/project/wandb,2025-02-21 01:40:18.000,1700.0,16474074.0,16491564.0,https://anaconda.org/conda-forge/wandb,2025-02-21 17:55:15.458,961266.0,,,,,1.0,641.0,,wandb/wandb,,,,,,,,,,,,,,,,,
46,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-02-25 22:29:47.861000,2025-02-25 18:02:28,5889.0,14.0,1662.0,189.0,5064.0,695.0,1242.0,6808.0,TensorFlows Visualization Toolkit.,322.0,42,True,2025-02-12 08:17:27.000,2.19.0,64.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],299190.0,296736.0,https://pypi.org/project/tensorboard,2025-02-12 08:17:27.000,2454.0,23361414.0,23457289.0,https://anaconda.org/conda-forge/tensorboard,2025-02-25 22:29:47.861,5369029.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-02-27 10:00:27.000000,2025-02-27 10:00:26,14302.0,89.0,2254.0,184.0,4603.0,809.0,2149.0,6185.0,Image processing in Python.,681.0,42,False,2025-02-18 18:05:27.000,0.25.2,74.0,scikit-image,conda-forge/scikit-image,,,,223249.0,216298.0,https://pypi.org/project/scikit-image,2025-02-18 18:04:11.000,6951.0,12087858.0,12223790.0,https://anaconda.org/conda-forge/scikit-image,2025-02-19 08:45:36.562,7612230.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2025-02-26 07:40:05.000000,2025-02-26 07:38:16,6419.0,56.0,7937.0,451.0,3240.0,169.0,9420.0,46807.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",266.0,41,True,2024-10-22 05:57:58.000,2.9.1,48.0,paddleocr,,,,['paddle'],4563.0,4455.0,https://pypi.org/project/paddleocr,2024-10-22 05:57:58.000,108.0,349483.0,374678.0,,,,,,,,1.0,1335344.0,,,,,,,,,,,,,,,,,,,
49,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-02-27 13:55:04.000000,2025-02-26 23:56:05,2703.0,119.0,4250.0,347.0,3200.0,1004.0,1984.0,37073.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",374.0,41,True,2025-02-20 15:26:25.000,0.16.4,103.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],11586.0,11330.0,https://pypi.org/project/deepspeed,2025-02-20 15:26:25.000,256.0,565132.0,565488.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,21763.0,1.0,,,deepspeedai/DeepSpeed,,,,,,,,,,,,,,,,,
50,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-02-27 06:14:37.000000,2025-02-27 06:09:54,1396.0,80.0,3688.0,482.0,1376.0,254.0,2351.0,33292.0,A library for efficient similarity search and clustering of dense vectors.,210.0,41,True,2025-02-24 03:02:02.000,2.4.15,114.0,pymilvus,conda-forge/faiss,,,,4691.0,4468.0,https://pypi.org/project/pymilvus,2025-02-24 03:02:02.000,223.0,1691100.0,1731360.0,https://anaconda.org/conda-forge/faiss,2024-12-20 08:17:21.787,2254592.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-02-14 17:29:24.000000,2025-02-14 17:29:24,2800.0,25.0,3289.0,245.0,1019.0,692.0,1897.0,23440.0,A game theoretic approach to explain the output of any machine learning model.,258.0,41,True,2024-06-27 10:16:34.000,0.46.0,104.0,shap,conda-forge/shap,,,,26608.0,25860.0,https://pypi.org/project/shap,2024-06-27 10:16:34.000,748.0,7838468.0,7942125.0,https://anaconda.org/conda-forge/shap,2024-12-10 12:59:40.676,5182896.0,,,,,1.0,,,shap/shap,,,,,,,,,,,,,,,,,
52,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-02-27 07:48:23.000000,2025-02-27 07:48:22,7742.0,81.0,3767.0,254.0,3339.0,1146.0,2692.0,21936.0,Graph Neural Network Library for PyTorch.,536.0,41,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],8383.0,8028.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,524840.0,527416.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-02-25 21:09:14.563,141721.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-02-27 11:34:45.000000,2025-02-26 11:05:05,4011.0,42.0,7001.0,454.0,5513.0,1107.0,2550.0,16587.0,"Datasets, Transforms and Models specific to Computer Vision.",631.0,41,True,2025-01-29 17:46:46.000,0.21.0,50.0,torchvision,conda-forge/torchvision,,,['pytorch'],6499.0,21.0,https://pypi.org/project/torchvision,2025-01-29 16:28:54.000,6478.0,14883833.0,14934957.0,https://anaconda.org/conda-forge/torchvision,2025-02-16 02:15:29.172,2382853.0,,,,,1.0,39999.0,,,,,,,,,,,,,,,,,,,
54,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-02-27 13:59:55.000000,2025-02-27 13:59:55,1254.0,144.0,1663.0,128.0,1167.0,159.0,994.0,14628.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,164.0,41,True,2025-02-11 21:50:25.000,2.0.4,84.0,albumentations,conda-forge/albumentations,,,['pytorch'],33377.0,32729.0,https://pypi.org/project/albumentations,2025-02-11 21:50:44.000,648.0,6477600.0,6481899.0,https://anaconda.org/conda-forge/albumentations,2025-02-12 01:13:45.760,236494.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-02-15 13:56:28.714000,2025-02-09 06:31:53,9387.0,23.0,1202.0,134.0,5568.0,252.0,4501.0,14199.0,Data Versioning and ML Experiments.,309.0,41,True,2025-02-15 11:14:43.000,3.59.1,543.0,dvc,conda-forge/dvc,,,,21499.0,21362.0,https://pypi.org/project/dvc,2025-02-15 11:14:43.000,137.0,1036949.0,1084050.0,https://anaconda.org/conda-forge/dvc,2025-02-15 13:56:28.714,2637709.0,,,,,1.0,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
56,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-02-27 13:27:19.000000,2025-02-27 13:27:18,10206.0,70.0,2054.0,225.0,4168.0,348.0,3096.0,8889.0,Bayesian Modeling and Probabilistic Programming in Python.,511.0,41,True,2025-02-26 13:10:14.000,5.21.0,98.0,pymc3,conda-forge/pymc3,,,,5873.0,5681.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,296624.0,308167.0,https://anaconda.org/conda-forge/pymc3,2024-12-21 13:26:06.624,645594.0,,,,,1.0,1968.0,,,,,,,,,,,,,,,,,,,
57,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-02-27 15:00:00.000000,2025-02-25 14:52:26,1671.0,51.0,1038.0,97.0,1674.0,122.0,1629.0,8393.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",315.0,41,True,2025-02-17 17:18:10.000,1.4.0,68.0,accelerate,conda-forge/accelerate,,,['pytorch'],75658.0,73803.0,https://pypi.org/project/accelerate,2025-02-17 17:10:14.000,1855.0,9541234.0,9548930.0,https://anaconda.org/conda-forge/accelerate,2025-02-18 16:49:36.527,307847.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
58,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-02-27 05:27:10.000000,2025-02-27 05:27:05,49133.0,315.0,1189.0,190.0,407.0,578.0,1798.0,8260.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1305.0,41,True,2024-12-07 11:22:32.000,node-package-v1.26.0,113.0,catboost,conda-forge/catboost,,,,551.0,16.0,https://pypi.org/project/catboost,2024-09-07 16:51:57.000,535.0,2947591.0,2989343.0,https://anaconda.org/conda-forge/catboost,2025-02-22 08:28:59.876,1923944.0,,,,,2.0,358514.0,,,,,,,,,,,,,,,,,,,
59,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2025-02-27 13:43:54.000000,2025-02-27 13:43:54,36577.0,433.0,13520.0,929.0,26209.0,1216.0,,24565.0,Apache Flink Python API.,1986.0,40,True,2025-02-12 18:41:59.000,1.20.1,51.0,apache-flink,,,,,56.0,21.0,https://pypi.org/project/apache-flink,2025-02-12 19:13:03.000,35.0,9658934.0,9658934.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
60,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-02-27 10:54:42.000000,2025-02-27 10:54:42,1882.0,196.0,2456.0,168.0,273.0,7.0,1161.0,17943.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",83.0,40,True,2024-08-17 07:30:49.000,0.0.93,92.0,deepface,,,,,5773.0,5729.0,https://pypi.org/project/deepface,2024-08-17 07:24:30.000,44.0,532647.0,532647.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
61,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2025-02-27 10:10:24.000000,2025-02-05 20:21:39,6578.0,148.0,2108.0,202.0,1267.0,115.0,2239.0,14087.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,276.0,40,True,2025-02-05 14:46:22.000,0.15.1,35.0,flair,conda-forge/python-flair,,,['pytorch'],3954.0,3805.0,https://pypi.org/project/flair,2025-02-05 14:45:41.000,149.0,147236.0,147949.0,https://anaconda.org/conda-forge/python-flair,2024-12-26 18:30:16.572,39250.0,,,,,1.0,,,,,,,,,-1.0,,,,,,,,,,,
62,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-02-16 16:36:34.000000,2025-02-11 09:57:05,1858.0,12.0,827.0,123.0,691.0,63.0,972.0,9423.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,106.0,40,True,2024-11-27 13:11:07.000,0.21.0,108.0,tokenizers,conda-forge/tokenizers,,,,142119.0,141023.0,https://pypi.org/project/tokenizers,2024-11-27 13:11:07.000,1096.0,38532325.0,38580480.0,https://anaconda.org/conda-forge/tokenizers,2024-11-27 19:20:00.476,2648481.0,,,,,1.0,73.0,,,,,,,,,,,,,,,,,,,
63,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-02-25 11:27:08.000000,2025-02-25 11:27:08,10390.0,58.0,1408.0,134.0,1326.0,146.0,1025.0,9419.0,A PyTorch-based Speech Toolkit.,257.0,40,True,2024-10-31 10:06:07.000,1.0.2,18.0,speechbrain,,,,['pytorch'],2979.0,2912.0,https://pypi.org/project/speechbrain,2024-10-30 18:31:32.000,67.0,3638179.0,3638179.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
64,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-02-26 20:36:43.000000,2025-02-25 18:13:29,5223.0,173.0,1464.0,110.0,4696.0,1054.0,1686.0,8224.0,A unified framework for machine learning with time series.,446.0,40,True,2025-02-05 08:20:19.000,0.36.0,87.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4111.0,3980.0,https://pypi.org/project/sktime,2025-02-05 08:20:19.000,131.0,830499.0,855461.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-02-18 07:45:48.283,1073323.0,,,,,1.0,111.0,,sktime/sktime,,,,,,,,,,,,,,,,,
65,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-02-25 15:41:02.000000,2025-02-25 15:40:54,2357.0,32.0,573.0,89.0,918.0,294.0,1001.0,4033.0,Manipulation and analysis of geometric objects.,168.0,40,True,2025-01-31 02:55:48.000,2.0.7,126.0,shapely,conda-forge/shapely,,,,99252.0,95665.0,https://pypi.org/project/shapely,2025-01-31 01:10:20.000,3587.0,40685108.0,40896468.0,https://anaconda.org/conda-forge/shapely,2025-01-31 07:52:57.392,11408401.0,,,,,1.0,3770.0,,,,,,,,,,,,,,,,,,,
66,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-02-26 09:50:56.439000,2025-02-25 22:50:01,4082.0,184.0,1155.0,138.0,3322.0,340.0,1240.0,2136.0,A library for training and deploying machine learning models on Amazon SageMaker.,474.0,40,True,2025-02-25 22:50:08.000,2.240.0,622.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",5533.0,5363.0,https://pypi.org/project/sagemaker,2025-02-25 22:50:08.000,170.0,22374686.0,22400232.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-02-26 09:50:56.439,1379526.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
67,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-02-27 08:09:53.000000,2025-02-25 11:17:38,5986.0,43.0,726.0,57.0,5248.0,1546.0,2431.0,1604.0,A distributed task scheduler for Dask.,332.0,40,True,2025-02-13 23:03:41.000,2025.2.0,248.0,distributed,conda-forge/distributed,,,,39496.0,38581.0,https://pypi.org/project/distributed,2025-02-13 23:03:41.000,915.0,3907191.0,4198444.0,https://anaconda.org/conda-forge/distributed,2025-02-14 00:09:47.645,16601440.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
68,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-10-11 20:07:05.000000,2023-01-30 18:15:21,1757.0,,8614.0,1057.0,1458.0,121.0,1726.0,35480.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,39,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,63900.0,62352.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,1049501.0,1055827.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,366930.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-12-14 04:24:44.000000,2024-12-14 04:24:41,2802.0,2.0,7565.0,605.0,2243.0,226.0,1594.0,26681.0,The fastai deep learning library.,670.0,39,True,2024-10-19 03:20:25.000,2.7.18,152.0,fastai,,,,['pytorch'],21210.0,20902.0,https://pypi.org/project/fastai,2024-10-19 03:20:25.000,308.0,449393.0,449393.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
70,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-02-24 15:31:31.000000,2025-01-14 10:26:14,32383.0,6.0,4709.0,358.0,6421.0,138.0,6643.0,19541.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,39,True,2025-01-14 10:40:21.000,3.6.21,374.0,rasa,,,,['tensorflow'],4909.0,4849.0,https://pypi.org/project/rasa,2025-01-14 10:40:10.000,60.0,238071.0,238071.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2025-02-27 03:48:16.000000,2025-02-27 03:48:15,8298.0,10.0,3366.0,480.0,740.0,53.0,2189.0,13801.0,A toolkit for making real world machine learning and data analysis applications in C++.,201.0,39,False,2024-08-09 19:26:11.000,19.24.6,39.0,dlib,conda-forge/dlib,,,,34887.0,34674.0,https://pypi.org/project/dlib,2024-08-09 19:21:06.000,213.0,195263.0,214068.0,https://anaconda.org/conda-forge/dlib,2024-09-11 22:57:26.780,1040768.0,,,,,2.0,25565.0,,,,,,,,1.0,,,,,,,,,,,
72,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-02-27 09:46:37.000000,2025-02-27 00:52:58,22770.0,672.0,599.0,65.0,3916.0,534.0,1100.0,9224.0,"Visualize, create, and debug image and video datasets and model predictions.",152.0,39,True,2025-01-24 21:02:31.000,1.3.0,153.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",863.0,838.0,https://pypi.org/project/fiftyone,2025-01-24 21:02:31.000,25.0,71187.0,71187.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
73,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2025-02-03 17:02:25.000000,2025-02-03 16:57:44,1942.0,27.0,2229.0,162.0,924.0,89.0,1060.0,7044.0,Python Data. Leaflet.js Maps.,173.0,39,True,2025-01-06 09:17:10.000,0.19.4,38.0,folium,conda-forge/folium,,,,53220.0,52403.0,https://pypi.org/project/folium,2025-01-06 09:17:10.000,817.0,1740643.0,1811743.0,https://anaconda.org/conda-forge/folium,2025-01-07 11:07:31.883,3483904.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
