,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
38,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-12-05 14:17:32.000000,2024-12-04 23:29:45,2588.0,114.0,4139.0,345.0,3071.0,1090.0,1877.0,35764.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",356.0,41,True,2024-11-25 20:11:51.000,0.16.0,99.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],10114.0,9888.0,https://pypi.org/project/deepspeed,2024-11-25 20:11:51.000,226.0,579883.0,580233.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,20677.0,1.0,,,,,,,,,,,,,,,,,,,,,
39,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-12-05 08:17:12.000000,2024-12-05 07:55:58,1322.0,97.0,3649.0,480.0,1287.0,254.0,2309.0,31795.0,A library for efficient similarity search and clustering of dense vectors.,198.0,41,True,2024-11-26 08:17:49.000,2.4.10,105.0,pymilvus,conda-forge/faiss,,,,4399.0,4211.0,https://pypi.org/project/pymilvus,2024-11-26 08:17:49.000,188.0,1419968.0,1455541.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1920985.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
40,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-12-05 12:56:41.000000,2024-12-05 11:26:40,21378.0,701.0,2950.0,284.0,23459.0,766.0,11632.0,31217.0,"A cloud-native vector database, storage for next generation AI applications.",297.0,41,True,2024-11-26 08:17:49.000,2.4.10,105.0,pymilvus,,milvusdb/milvus,,,188.0,,https://pypi.org/project/pymilvus,2024-11-26 08:17:49.000,188.0,1419968.0,2489989.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-12-05 12:38:36.977662,65.0,67120219.0,1.0,286561.0,,,,,,,,,,,,,,,,,,,,
41,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-11-26 16:19:25.000000,2024-11-26 16:19:22,10465.0,50.0,3390.0,251.0,10328.0,827.0,6332.0,28565.0,"Pretrain, finetune ANY AI model of ANY size on multiple GPUs, TPUs with zero code changes.",985.0,41,True,2024-08-07 09:46:38.000,2.4.0,277.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],40766.0,39323.0,https://pypi.org/project/pytorch-lightning,2024-08-07 09:46:38.000,1443.0,,25413.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-08-07 15:45:27.965,1358809.0,,,,,2.0,10512.0,Lightning-AI/pytorch-lightning,,,,,,,,,,,,,,,,,,,
42,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-11-17 08:15:57.000000,2024-11-17 08:15:54,2800.0,12.0,7565.0,603.0,2236.0,226.0,1594.0,26363.0,The fastai deep learning library.,670.0,41,True,2024-10-19 03:20:25.000,2.7.18,152.0,fastai,,,,['pytorch'],20044.0,19736.0,https://pypi.org/project/fastai,2024-10-19 03:20:25.000,308.0,642037.0,642037.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
43,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-12-05 11:34:43.000000,2024-12-02 17:11:38,3973.0,40.0,6966.0,440.0,5449.0,1048.0,2476.0,16340.0,"Datasets, Transforms and Models specific to Computer Vision.",616.0,41,True,2024-10-29 17:40:34.000,0.20.1,49.0,torchvision,conda-forge/torchvision,,,['pytorch'],5875.0,21.0,https://pypi.org/project/torchvision,2024-10-29 17:40:34.000,5854.0,16535538.0,16577793.0,https://anaconda.org/conda-forge/torchvision,2024-11-05 11:38:14.193,1882241.0,,,,,1.0,39400.0,,,,,,,,,,,,,,,,,,,,
44,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-12-04 12:41:49.000000,2024-12-04 12:41:49,1612.0,79.0,2496.0,143.0,608.0,1193.0,1062.0,15493.0,State-of-the-Art Text Embeddings.,199.0,41,True,2024-11-18 14:38:20.000,3.3.1,59.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],60089.0,58252.0,https://pypi.org/project/sentence-transformers,2024-11-18 14:37:38.000,1837.0,7391324.0,7400692.0,https://anaconda.org/conda-forge/sentence-transformers,2024-11-18 19:12:20.997,477768.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
45,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2024-12-05 04:43:18.000000,2024-12-05 04:43:18,7838.0,61.0,3253.0,277.0,3940.0,344.0,3042.0,15032.0,Network Analysis in Python.,754.0,41,True,2024-10-21 12:40:41.000,networkx-3.4.2,98.0,networkx,conda-forge/networkx,,,,332784.0,323154.0,https://pypi.org/project/networkx,2024-10-21 12:39:36.000,9630.0,,364779.0,https://anaconda.org/conda-forge/networkx,2024-11-13 18:04:48.334,18968558.0,,,,,1.0,76.0,,,,,,,,,,,,,,,,,,,,
46,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-11-11 06:24:40.000000,2024-11-11 06:24:40,14683.0,5.0,2887.0,461.0,1496.0,276.0,1567.0,13673.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,462.0,41,True,2024-08-18 19:48:21.000,3.9.1,63.0,nltk,conda-forge/nltk,,,,331558.0,326861.0,https://pypi.org/project/nltk,2024-08-18 19:48:21.000,4697.0,,64553.0,https://anaconda.org/conda-forge/nltk,2024-08-18 23:14:52.073,2904914.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
47,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-08-14 20:01:50.000000,2024-07-22 11:32:48,3237.0,,1929.0,263.0,1127.0,185.0,2426.0,12641.0,Statistical data visualization in Python.,213.0,41,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,528120.0,517277.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,20031777.0,20234493.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,10946511.0,,,,,1.0,457.0,,,,,,,,,,,,,,,,,,,,
48,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-12-05 05:35:35.000000,2024-12-04 16:58:19,5020.0,42.0,2087.0,1667.0,4887.0,362.0,2736.0,12306.0,WebGL2 powered visualization framework.,276.0,41,True,2024-11-24 22:09:40.230,9.0.36,677.0,pydeck,conda-forge/pydeck,,,['jupyter'],8806.0,8382.0,https://pypi.org/project/pydeck,2024-05-10 15:36:17.000,120.0,,626831.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,654456.0,,,,,1.0,,,deck.gl,https://www.npmjs.com/package/deck.gl,2024-11-24 22:09:40.230,304.0,615548.0,,,,,,,,,,,,,,
49,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-12-05 11:54:47.000000,2024-12-05 11:54:44,10140.0,108.0,2024.0,226.0,4114.0,325.0,3077.0,8754.0,Bayesian Modeling and Probabilistic Programming in Python.,506.0,41,True,2024-12-03 15:06:59.000,5.19.0,94.0,pymc3,conda-forge/pymc3,,,,5034.0,4842.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,261027.0,272520.0,https://anaconda.org/conda-forge/pymc3,2024-06-02 18:14:42.309,619810.0,,,,,1.0,1961.0,,,,,,,,,,,,,,,,,,,,
50,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-12-05 03:00:39.000000,2024-12-05 03:00:34,3993.0,163.0,1134.0,137.0,3235.0,337.0,1205.0,2107.0,A library for training and deploying machine learning models on Amazon SageMaker.,464.0,41,True,2024-12-05 03:00:39.000,2.237.0,615.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",5043.0,4886.0,https://pypi.org/project/sagemaker,2024-12-05 03:00:39.000,157.0,24264837.0,24288206.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,1215203.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
51,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-10-11 20:07:05.000000,2023-01-30 18:15:21,1757.0,,8614.0,1061.0,1458.0,121.0,1724.0,34920.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,40,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,61051.0,59503.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,2882396.0,2888426.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,337706.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
52,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-12-05 06:03:16.000000,2024-12-03 18:34:52,2591.0,136.0,4773.0,313.0,549.0,46.0,888.0,32489.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",159.0,40,True,2024-12-03 19:05:39.000,1.0.12,63.0,timm,conda-forge/timm,,,['pytorch'],42877.0,41870.0,https://pypi.org/project/timm,2024-12-03 18:46:09.000,1007.0,,113861.0,https://anaconda.org/conda-forge/timm,2024-12-04 15:48:02.472,275765.0,,,,,1.0,7280134.0,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,,,,
53,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-11-18 11:53:59.000000,2024-11-18 11:53:59,8288.0,12.0,3366.0,479.0,727.0,53.0,2183.0,13595.0,A toolkit for making real world machine learning and data analysis applications in C++.,197.0,40,False,2024-08-09 19:26:11.000,19.24.6,39.0,dlib,conda-forge/dlib,,,,32399.0,32186.0,https://pypi.org/project/dlib,2024-08-09 19:21:06.000,213.0,180272.0,198049.0,https://anaconda.org/conda-forge/dlib,2024-09-11 22:57:26.780,947911.0,,,,,2.0,25536.0,,,,,,,,,,,,,,,,,,,,
54,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2024-12-05 02:11:12.000000,2024-12-05 02:11:12,18573.0,341.0,1042.0,118.0,3757.0,66.0,1624.0,11029.0,A hyperparameter optimization framework.,281.0,40,True,2024-11-12 05:51:56.000,4.1.0,67.0,optuna,conda-forge/optuna,,,,20701.0,19666.0,https://pypi.org/project/optuna,2024-11-12 05:51:56.000,1035.0,,36179.0,https://anaconda.org/conda-forge/optuna,2024-11-13 05:15:17.167,1953668.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
55,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-11-27 19:20:00.476000,2024-11-27 15:01:48,1846.0,33.0,807.0,122.0,671.0,58.0,959.0,9102.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,101.0,40,True,2024-11-27 13:11:07.000,0.21.0,108.0,tokenizers,conda-forge/tokenizers,,,,120959.0,119863.0,https://pypi.org/project/tokenizers,2024-11-27 13:11:07.000,1096.0,34627822.0,34671277.0,https://anaconda.org/conda-forge/tokenizers,2024-11-27 19:20:00.476,2303088.0,,,,,1.0,69.0,,,,,,,,,,,,,,,,,,,,
56,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-12-05 13:35:19.000000,2024-12-05 13:35:18,10282.0,277.0,1404.0,134.0,1301.0,146.0,1010.0,9015.0,A PyTorch-based Speech Toolkit.,248.0,40,True,2024-10-31 10:06:07.000,1.0.2,18.0,speechbrain,,,,['pytorch'],2632.0,2565.0,https://pypi.org/project/speechbrain,2024-10-30 18:31:32.000,67.0,3253754.0,3253754.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
57,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-12-03 12:44:59.000000,2024-12-03 12:44:59,1628.0,78.0,977.0,98.0,1611.0,134.0,1553.0,8025.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",306.0,40,True,2024-11-07 01:12:33.000,1.1.1,64.0,accelerate,conda-forge/accelerate,,,['pytorch'],62654.0,61058.0,https://pypi.org/project/accelerate,2024-11-07 01:12:33.000,1596.0,8769631.0,8776324.0,https://anaconda.org/conda-forge/accelerate,2024-11-07 15:47:30.581,254363.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
58,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-12-02 17:48:38.000000,2024-12-02 17:48:38,5876.0,21.0,1657.0,189.0,5053.0,684.0,1241.0,6735.0,TensorFlows Visualization Toolkit.,322.0,40,True,2024-09-25 21:21:50.000,2.18.0,63.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],279318.0,277092.0,https://pypi.org/project/tensorboard,2024-09-25 21:21:50.000,2226.0,,96279.0,https://anaconda.org/conda-forge/tensorboard,2024-09-27 11:17:28.293,5199113.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
59,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-12-03 08:34:38.000000,2024-12-03 08:34:38,2327.0,28.0,568.0,89.0,890.0,288.0,956.0,3933.0,Manipulation and analysis of geometric objects.,163.0,40,True,2024-08-19 21:56:13.000,2.0.6,125.0,shapely,conda-forge/shapely,,,,89975.0,87040.0,https://pypi.org/project/shapely,2024-08-19 21:56:13.000,2935.0,34237899.0,34445712.0,https://anaconda.org/conda-forge/shapely,2024-09-25 14:46:10.973,10801274.0,,,,,1.0,3722.0,,,,,,,,,,,,,,,,,,,,
60,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-12-05 08:15:20.000000,2024-12-03 22:39:30,5945.0,60.0,720.0,57.0,5205.0,1576.0,2388.0,1581.0,A distributed task scheduler for Dask.,329.0,40,True,2024-12-03 22:42:56.000,2024.12.0,245.0,distributed,conda-forge/distributed,,,,38423.0,37539.0,https://pypi.org/project/distributed,2024-12-03 22:42:56.000,884.0,6160747.0,6445616.0,https://anaconda.org/conda-forge/distributed,2024-12-04 00:49:17.270,15667839.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
61,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-12-05 14:19:39.000000,2024-12-05 05:58:56,36168.0,410.0,13369.0,941.0,25729.0,1242.0,,24217.0,Apache Flink Python API.,1950.0,39,True,2024-06-14 14:43:26.000,1.19.1,49.0,apache-flink,,,,,56.0,21.0,https://pypi.org/project/apache-flink,2024-08-01 04:14:17.000,35.0,4937382.0,4937382.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
62,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-12-03 17:48:37.000000,2024-11-20 10:49:35,2775.0,19.0,3289.0,245.0,988.0,721.0,1830.0,23018.0,A game theoretic approach to explain the output of any machine learning model.,253.0,39,True,2024-06-27 10:16:34.000,0.46.0,104.0,shap,conda-forge/shap,,,,23378.0,22630.0,https://pypi.org/project/shap,2024-06-27 10:16:34.000,748.0,,93001.0,https://anaconda.org/conda-forge/shap,2024-11-20 09:50:28.114,4464076.0,,,,,1.0,,shap/shap,,,,,,,,,,,,,,,,,,,
63,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2024-12-02 12:39:06.000000,2024-12-02 12:39:06,1687.0,54.0,2231.0,152.0,250.0,5.0,1134.0,14942.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",71.0,39,True,2024-08-17 07:30:49.000,0.0.93,92.0,deepface,,,,,4778.0,4734.0,https://pypi.org/project/deepface,2024-08-17 07:24:30.000,44.0,307570.0,307570.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
64,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-12-02 20:18:07.000000,2024-12-01 16:21:46,9366.0,36.0,1191.0,134.0,5548.0,238.0,4486.0,13984.0,Data Versioning and ML Experiments.,308.0,39,True,2024-12-01 16:53:49.000,3.58.0,541.0,dvc,conda-forge/dvc,,,,19596.0,19462.0,https://pypi.org/project/dvc,2024-12-01 16:53:49.000,134.0,,44677.0,https://anaconda.org/conda-forge/dvc,2024-12-01 20:24:37.522,2412584.0,,,,,2.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,,,
65,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-12-02 16:44:17.000000,2024-12-02 16:34:58,1917.0,37.0,2228.0,163.0,894.0,87.0,1046.0,6949.0,Python Data. Leaflet.js Maps.,172.0,39,True,2024-10-22 13:40:31.000,0.18.0,33.0,folium,conda-forge/folium,,,,48012.0,47245.0,https://pypi.org/project/folium,2024-10-22 13:40:31.000,767.0,1713827.0,1783493.0,https://anaconda.org/conda-forge/folium,2024-10-23 06:24:47.661,3274318.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
66,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-11-30 18:59:30.000000,2024-11-30 18:59:30,14214.0,105.0,2236.0,186.0,4536.0,813.0,2120.0,6111.0,Image processing in Python.,676.0,39,False,2024-06-18 19:05:37.000,0.24.0,69.0,scikit-image,conda-forge/scikit-image,,,,211945.0,205643.0,https://pypi.org/project/scikit-image,2024-10-07 07:58:05.000,6302.0,,133937.0,https://anaconda.org/conda-forge/scikit-image,2024-11-09 20:51:08.980,7232639.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
67,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-12-04 21:53:02.000000,2024-12-04 21:53:02,18203.0,97.0,1313.0,84.0,8098.0,532.0,4395.0,2766.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,382.0,39,True,2024-08-19 02:18:45.000,1.8.0,80.0,mne,conda-forge/mne,,,,5136.0,4748.0,https://pypi.org/project/mne,2024-08-19 02:18:45.000,388.0,171799.0,179983.0,https://anaconda.org/conda-forge/mne,2024-08-19 02:39:24.602,450121.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
68,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,BSD-3-Clause,2011-01-09 19:02:23.000,2024-12-05 14:47:52.000000,2024-12-05 14:47:52,10580.0,229.0,595.0,67.0,2728.0,298.0,1895.0,1201.0,Machine learning for NeuroImaging in Python.,251.0,39,True,2024-12-02 12:17:24.000,0.11.0,48.0,nilearn,conda-forge/nilearn,,,['sklearn'],3918.0,3610.0,https://pypi.org/project/nilearn,2024-12-02 12:11:28.000,308.0,67932.0,74144.0,https://anaconda.org/conda-forge/nilearn,2024-12-02 18:36:47.819,304116.0,,,,,1.0,265.0,,,,,,,,,,,1.0,,,,,,,,,
69,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-11-28 16:19:36.000000,2024-11-28 16:19:36,7661.0,48.0,3691.0,253.0,3182.0,1061.0,2671.0,21524.0,Graph Neural Network Library for PyTorch.,530.0,38,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],7482.0,7127.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,,2292.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-09-26 16:16:39.995,121510.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
70,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-10-18 03:43:55.000000,2024-10-18 03:43:55,4410.0,22.0,3018.0,176.0,5053.0,539.0,2358.0,13579.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,38,True,2024-09-03 04:16:25.000,2.4.0,453.0,dgl,,,,,469.0,321.0,https://pypi.org/project/dgl,2024-05-13 01:10:39.000,148.0,1003871.0,1003871.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
71,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-12-05 14:14:59.000000,2024-12-05 14:13:33,1262.0,75.0,1583.0,254.0,705.0,498.0,1069.0,12677.0,Video editing with Python.,167.0,38,True,2024-11-25 04:33:19.000,2.1.1,88.0,moviepy,conda-forge/moviepy,,,,50778.0,49773.0,https://pypi.org/project/moviepy,2024-11-25 04:33:19.000,1005.0,,3107.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,276607.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
72,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2024-11-24 05:25:05.032000,2024-10-18 16:40:02,2327.0,3.0,6414.0,425.0,1348.0,1291.0,3052.0,30638.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,428.0,37,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],3884.0,3767.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,117.0,130634.0,132621.0,https://anaconda.org/conda-forge/fairseq,2024-11-24 05:25:05.032,105103.0,,,,,1.0,367.0,,,,,,,,,,,,,,,,,,,,
73,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2024-12-05 08:36:02.000000,2024-12-05 08:35:47,8668.0,267.0,2801.0,304.0,237.0,21.0,1142.0,28543.0,"Visualizer for neural network, deep learning and machine learning models.",2.0,37,True,2024-11-29 19:43:06.000,8.0.4,680.0,netron,,,,"['pytorch', 'tensorflow']",686.0,603.0,https://pypi.org/project/netron,2024-11-29 19:43:06.000,83.0,31065.0,113928.0,,,,,,,,1.0,82863.0,,,,,,,,,,,,,,,,,,,,
74,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/serve,https://github.com/jina-ai/serve,Apache-2.0,2020-02-13 17:04:44.000,2024-11-12 23:03:58.000000,2024-11-12 23:03:56,8624.0,54.0,2215.0,214.0,4218.0,4.0,1939.0,21169.0,Build multimodal AI applications with cloud-native stack.,178.0,37,True,2024-11-12 08:26:45.000,3.28.0,2485.0,jina,conda-forge/jina-core,jinaai/jina,,,27.0,,https://pypi.org/project/jina,2024-11-08 13:26:22.000,27.0,98122.0,130499.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,80825.0,https://hub.docker.com/r/jinaai/jina,2024-11-12 08:35:13.555896,8.0,1757720.0,2.0,,jina-ai/serve,,,,,,,,,,,,,,,,,,,
