,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-11-09 05:20:40.000000,2022-11-07 15:13:24,6478.0,136.0,1796,408.0,838.0,702.0,717.0,17611,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",130.0,40,True,2022-11-03 16:58:26.780,2.7.0,155.0,dash,conda-forge/dash,,,1097952.0,38003.0,36786.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,1085144.0,https://anaconda.org/conda-forge/dash,2022-11-03 21:10:14.341,691685.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-11-10 14:27:50.000000,2022-11-03 13:49:57,4393.0,10.0,4280,433.0,1629.0,396.0,1405.0,13684,Topic Modelling for Humans.,433.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,3982.0,4864621.0,40646.0,37745.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4849820.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,914796.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
41,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-11-10 12:55:05.000000,2022-11-10 06:28:25,14241.0,443.0,767,124.0,2774.0,101.0,1218.0,7150,A hyperparameter optimization framework.,214.0,40,True,2022-10-11 07:19:02.279,3.0.3,52.0,optuna,conda-forge/optuna,,,1928832.0,4837.0,4597.0,https://pypi.org/project/optuna,2022-06-13 05:39:20.000,240.0,1919159.0,https://anaconda.org/conda-forge/optuna,2022-10-13 04:36:59.724,348231.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
42,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-11-10 14:12:19.000000,2022-11-10 12:01:09,9041.0,218.0,1690,225.0,3336.0,185.0,2703.0,7115,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,424.0,40,True,2022-10-31 09:04:40.000,4.3.0,49.0,pymc3,conda-forge/pymc3,,1904.0,362212.0,1087.0,849.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,355813.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,465740.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
43,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-11-10 15:02:14.000000,2022-11-10 14:40:41,5027.0,181.0,659,59.0,4161.0,1292.0,2025.0,1419,A distributed task scheduler for Dask.,295.0,40,True,2022-10-31 16:11:16.397,2022.10.2,187.0,distributed,conda-forge/distributed,,,4004350.0,26735.0,25548.0,https://pypi.org/project/distributed,2022-06-24 16:00:19.000,1187.0,3894116.0,https://anaconda.org/conda-forge/distributed,2022-11-01 16:02:59.286,8598295.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
44,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-11-10 08:07:21.000000,2022-11-08 23:41:10,1589.0,116.0,3628,289.0,272.0,80.0,543.0,21869,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",85.0,39,True,2022-10-03 21:44:35.000,0.6.11,36.0,timm,conda-forge/timm,['pytorch'],2302626.0,1686242.0,5773.0,5667.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1630166.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,35072.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
45,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-11-09 15:38:23.000000,2022-06-16 14:46:20,2277.0,,2633,259.0,489.0,1466.0,620.0,17899,A game theoretic approach to explain the output of any machine learning model.,205.0,39,True,2022-06-16 00:31:04.000,0.41.0,95.0,shap,conda-forge/shap,,,3844197.0,7457.0,7182.0,https://pypi.org/project/shap,2022-06-16 00:43:28.000,275.0,3812588.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1612064.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
46,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-11-10 14:01:01.000000,2022-11-10 09:00:25,8002.0,255.0,1978,184.0,3625.0,26.0,1669.0,16586,Build cross-modal and multimodal applications on the cloud Neural Search Creative AI Cloud Native MLOps.,157.0,39,True,2022-10-24 14:44:26.000,3.11.0,2101.0,jina,conda-forge/jina-core,,,120475.0,385.0,383.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,83917.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,29974.0,2.0,,,,,,,,,,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2022-11-10 07:38:03.411608,7.0,1135782.0,,,,,,,,,
47,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-11-10 11:51:15.000000,2022-11-08 16:51:09,30797.0,348.0,4154,342.0,5118.0,712.0,5976.0,15048,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",563.0,39,True,2022-11-10 10:23:00.995,3.3.1,278.0,rasa,,['tensorflow'],,185182.0,60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,185182.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-11-10 12:08:18.000000,2022-10-20 19:10:48,1141.0,116.0,1389,151.0,511.0,133.0,488.0,9809,Create HTML profiling reports from pandas DataFrame objects.,101.0,39,True,2022-10-20 17:20:10.567,3.4.0,34.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,1007942.0,9731.0,9567.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,164.0,1003884.0,https://anaconda.org/conda-forge/pandas-profiling,2022-10-21 13:45:24.192,304369.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-11-06 00:08:39.000000,2022-11-06 00:08:33,3312.0,64.0,695,152.0,1030.0,253.0,1432.0,7864,Declarative statistical visualization library for Python.,144.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,9125507.0,36490.0,36146.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,9106448.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1448516.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-11-10 10:18:21.000000,2022-11-10 10:18:19,24242.0,556.0,1059,192.0,315.0,451.0,1476.0,6799,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1034.0,39,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,96376.0,2446241.0,238.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,238.0,2423100.0,https://anaconda.org/conda-forge/catboost,2022-11-01 21:17:44.021,1165706.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-11-10 13:49:52.000000,2022-11-10 13:49:52,1583.0,55.0,2137,168.0,691.0,244.0,748.0,5966,Python Data. Leaflet.js Maps.,140.0,39,True,2022-10-07 19:35:37.609,0.13.0,27.0,folium,conda-forge/folium,,,948481.0,19607.0,18932.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000,675.0,932088.0,https://anaconda.org/conda-forge/folium,2022-10-07 23:31:22.691,1311467.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-11-10 03:17:45.000000,2022-11-09 12:26:32,5931.0,538.0,5406,394.0,2367.0,1246.0,4619.0,26517,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",136.0,38,True,2022-08-24 09:04:27.000,2.6.0,32.0,paddleocr,,['paddle'],,41729.0,949.0,940.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,41729.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
53,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-11-07 20:30:12.000000,2022-09-26 12:15:06,11893.0,10.0,6881,1089.0,11096.0,1780.0,7752.0,20156,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,38,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,['mxnet'],25670.0,401415.0,290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,400943.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8454.0,2.0,,,,,,,,,,,,,,,,,apache/mxnet,5.0,,,,,,,
54,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-11-10 14:10:44.000000,2022-11-08 19:03:01,2267.0,45.0,4986,352.0,1206.0,805.0,2923.0,19795,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,409.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,['pytorch'],277.0,59046.0,1065.0,1026.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,58294.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,20943.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-11-10 14:43:18.000000,2022-11-10 14:43:16,5992.0,276.0,2915,241.0,1291.0,663.0,2181.0,16051,Graph Neural Network Library for PyTorch.,338.0,38,True,2022-08-17 10:35:01.175,2.1.0,35.0,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,114742.0,50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,114268.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-08-19 23:46:40.777,13280.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
56,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-11-10 14:49:44.000000,2022-11-10 14:13:04,16022.0,711.0,1854,309.0,13212.0,361.0,6058.0,14208,Vector database for scalable similarity search and AI applications.,227.0,38,True,2022-09-29 11:28:14.000,2.1.4,100.0,pymilvus,,,23741.0,252026.0,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,188591.0,,,,1.0,,,,,,,,,,,,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2022-11-10 14:45:57.115409,23.0,2320336.0,,,,,,,,,
57,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-11-04 15:45:58.000000,2022-10-30 15:16:24,1265.0,47.0,2129,331.0,1484.0,336.0,1764.0,12831,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",161.0,38,True,2022-10-14 08:23:01.251,0.26.1,74.0,horovod,,,,89484.0,723.0,693.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,89484.0,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,,,,,,
58,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-11-10 12:26:36.000000,2022-11-09 14:57:52,4831.0,144.0,1960,203.0,988.0,96.0,1907.0,12193,A very simple framework for state-of-the-art Natural Language Processing (NLP).,234.0,38,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,['pytorch'],,195533.0,1755.0,1679.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,195046.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,13637.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
59,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-11-10 03:12:31.000000,2022-11-10 03:11:57,8129.0,19.0,3069,471.0,589.0,47.0,2051.0,11505,A toolkit for making real world machine learning and data analysis applications in C++.,178.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,25069.0,125612.0,17291.0,16522.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,118642.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,494992.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
60,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-11-10 06:39:09.000000,2022-10-25 08:06:32,2147.0,34.0,7998,363.0,2555.0,606.0,5973.0,22043,OpenMMLab Detection Toolbox and Benchmark.,372.0,37,True,2022-10-25 09:31:00.856,2.25.3,41.0,mmdet,,['pytorch'],,81603.0,700.0,690.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,81603.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-11-10 14:13:14.000000,2022-11-10 13:56:00,32252.0,620.0,11338,945.0,21276.0,975.0,,20118,Apache Flink Python API.,1651.0,37,True,2022-09-27 20:53:12.584,1.14.6,36.0,apache-flink,,,,67096.0,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,67096.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-10-23 19:42:13.000000,2022-10-18 23:31:00,2718.0,7.0,2226,280.0,3095.0,95.0,2468.0,11287,"An open-source NLP research library, built on PyTorch.",264.0,37,True,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,['pytorch'],47.0,99568.0,3023.0,2839.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,97674.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,89028.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
63,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-10-29 19:02:49.000000,2022-10-10 15:42:36,1084.0,5.0,1287,244.0,618.0,322.0,976.0,9770,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,2098878.0,19818.0,19036.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,782.0,2096683.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,140519.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
64,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,548.0,4114.0,679.0,2086.0,9628,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,297632.0,15872.0,13034.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,268694.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2199296.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-11-10 07:21:44.000000,2022-11-08 19:31:04,1177.0,35.0,1735,113.0,195.0,825.0,745.0,8784,Multilingual Sentence & Image Embeddings with BERT.,103.0,37,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,['pytorch'],,1981106.0,4710.0,4583.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,127.0,1979313.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,46641.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
66,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-11-10 14:22:36.000000,2022-10-26 21:39:41,558.0,100.0,1701,203.0,286.0,439.0,429.0,7883,Download market data from Yahoo! Finances API.,62.0,37,True,2022-11-03 19:08:09.244,0.1.85,49.0,yfinance,ranaroussi/yfinance,,,568796.0,14938.0,14795.0,https://pypi.org/project/yfinance,2022-06-16 15:33:16.000,143.0,565023.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,60378.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
67,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-11-10 15:30:11.000000,2022-11-10 15:30:09,4882.0,130.0,377,37.0,2403.0,539.0,1534.0,4960,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,131.0,37,True,2022-11-03 20:34:30.000,0.13.5,239.0,wandb,conda-forge/wandb,,,1634082.0,13356.0,13085.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1629806.0,https://anaconda.org/conda-forge/wandb,2022-11-04 11:42:29.774,119752.0,1.0,,,,,,,,,,,,,,,,,wandb/wandb,,,,,,,,
68,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-11-10 11:31:25.744000,2022-11-09 00:37:01,11697.0,122.0,1033,169.0,419.0,593.0,703.0,3805,Probabilistic reasoning and statistical analysis in TensorFlow.,461.0,37,True,2022-09-19 18:56:12.656,0.18.0,44.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,940368.0,339.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,339.0,938600.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-11-10 11:31:25.744,79597.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-11-09 22:19:09.000000,2022-11-03 07:08:44,2102.0,53.0,489,84.0,623.0,181.0,778.0,3044,Manipulation and analysis of geometric objects.,136.0,37,True,2022-10-13 16:38:01.000,1.8.5.post1,111.0,shapely,conda-forge/shapely,,315.0,8393820.0,34732.0,34732.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,8337201.0,https://anaconda.org/conda-forge/shapely,2022-10-29 13:16:36.864,4810598.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
70,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2022-11-10 15:22:02.000000,2022-11-10 09:50:20,25539.0,1566.0,614,94.0,12209.0,43.0,694.0,2992,State of the Art Natural Language Processing.,132.0,37,True,2022-10-27 18:07:26.000,4.2.2,110.0,spark-nlp,,['spark'],,2868329.0,207.0,194.0,https://pypi.org/project/spark-nlp,2022-07-01 14:01:34.000,13.0,2868329.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
71,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-11-10 12:36:43.000000,2022-11-09 18:15:34,17218.0,186.0,1124,81.0,7009.0,457.0,3883.0,2058,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,319.0,37,True,2022-10-19 22:35:33.780,1.2.1,66.0,mne,conda-forge/mne,,,46254.0,2168.0,1946.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,42704.0,https://anaconda.org/conda-forge/mne,2022-10-20 05:11:32.881,244978.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
72,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-11-10 14:59:04.000000,2022-11-10 14:59:03,3615.0,32.0,488,154.0,980.0,161.0,1446.0,1846,Rasterio reads and writes geospatial raster datasets.,135.0,37,True,2022-10-19 21:49:30.000,1.3.3,143.0,rasterio,conda-forge/rasterio,,762.0,1502117.0,6585.0,5784.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,1478721.0,https://anaconda.org/conda-forge/rasterio,2022-11-07 13:04:54.560,1871050.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
73,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-11-09 17:59:44.000000,2022-10-28 03:25:51,2726.0,111.0,879,129.0,2190.0,438.0,735.0,1726,A library for training and deploying machine learning models on Amazon SageMaker.,293.0,37,True,2022-10-28 03:28:01.101,2.116.0,456.0,sagemaker,conda-forge/sagemaker-python-sdk,"['mxnet', 'tensorflow']",,7576246.0,1810.0,1758.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,7563841.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,446582.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
74,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-11-07 03:33:28.000000,2022-11-07 03:33:26,1438.0,33.0,230,31.0,413.0,67.0,428.0,1146,Python library for reading and writing image data.,94.0,37,True,2022-11-07 03:34:30.716,2.22.4,68.0,imageio,conda-forge/imageio,,394.0,12751911.0,74193.0,71544.0,https://pypi.org/project/imageio,2022-05-30 03:37:43.000,2649.0,12696653.0,https://anaconda.org/conda-forge/imageio,2022-09-19 07:30:20.061,3867555.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
