,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,apt_id,yum_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition,bitbucket_id
39,luigi,spotify/luigi,,data-pipelines,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000000,2021-10-21 14:16:48.000000,2021-10-13 01:30:26.000000,2303,92.0,848.0,15085.0,4006.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",565.0,33,True,2021-04-16 09:12:59.000000,3.0.3,72.0,luigi,luigi,,,,2243.0,1567.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000000,676.0,741525.0,741646.0,https://anaconda.org/anaconda/luigi,2021-04-17 18:49:18.708000,8252.0,,,,,1.0,,stable/luigi,,,,,,,0.0,,,,,,,,,,,,,
40,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-10-20 20:32:17.000000,2021-10-13 10:59:29.000000,2971,43.0,1924.0,10646.0,7975.0,A toolkit for making real world machine learning and data analysis applications in C++.,169.0,33,False,2021-08-14 14:21:18.000000,19.22.1,29.0,dlib,conda-forge/dlib,,,,13172.0,11814.0,https://pypi.org/project/dlib,2021-08-14 14:21:18.000000,1358.0,112722.0,119015.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,364087.0,,,,,2.0,24758.0,,,,,,,,,,,,,,,,,,,,,
41,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-10-21 14:35:44.000000,2021-10-21 06:41:58.000000,2311,904.0,1150.0,10445.0,2261.0,Open source platform for the machine learning lifecycle.,324.0,33,True,2021-09-04 00:56:33.000000,1.20.2,50.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-09-04 00:28:41.000000,154.0,20894582.0,20908571.0,https://anaconda.org/conda-forge/mlflow,2021-09-27 09:21:08.622000,419693.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
42,networkx,networkx/networkx,,graph,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000000,2021-10-21 08:54:20.000000,2021-10-19 23:47:59.000000,2407,316.0,2441.0,9781.0,,Network Analysis in Python.,552.0,33,True,2021-09-09 22:09:39.000000,2.6.3,59.0,networkx,conda-forge/networkx,,,,108795.0,87977.0,https://pypi.org/project/networkx,2021-09-09 22:09:39.000000,20818.0,,78872.0,https://anaconda.org/conda-forge/networkx,2021-09-10 02:08:18.047000,4732376.0,,,,,1.0,56.0,,,,,,,,,,,,,,,,,,,,,
43,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-10-16 09:43:08.000000,2021-10-11 00:49:18.000000,1254,169.0,756.0,7930.0,1611.0,Simple job queues for Python.,246.0,33,True,2021-09-09 11:33:34.000000,1.10,67.0,rq,conda-forge/rq,,,,12277.0,8953.0,https://pypi.org/project/rq,2021-09-09 11:32:32.000000,3324.0,506123.0,507110.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099000,62193.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
44,StatsModels,statsmodels/statsmodels,,ml-frameworks,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000000,2021-10-21 13:11:51.000000,2021-10-21 13:11:50.000000,2331,2181.0,2421.0,6756.0,,Statsmodels: statistical modeling and econometrics in Python.,341.0,33,True,2021-10-01 23:25:24.000000,0.13.0,27.0,statsmodels,conda-forge/statsmodels,,,,58151.0,51495.0,https://pypi.org/project/statsmodels,2021-10-01 23:25:24.000000,6656.0,6383882.0,6462648.0,https://anaconda.org/conda-forge/statsmodels,2021-10-03 23:23:33.298000,5041063.0,,,,,2.0,26.0,,,,,,,,,,,,,,,,,,,,,
45,Optuna,optuna/optuna,,hyperopt,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000000,2021-10-21 11:32:25.000000,2021-10-21 10:50:23.000000,574,142.0,835.0,5308.0,10666.0,A hyperparameter optimization framework.,153.0,33,True,2021-10-04 06:37:16.000000,2.10.0,41.0,optuna,conda-forge/optuna,,,,2101.0,2049.0,https://pypi.org/project/optuna,2021-10-04 06:37:16.000000,52.0,834341.0,836242.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864000,43725.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
46,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-10-21 14:56:59.000000,2021-10-21 02:16:38.000000,3214,180.0,,5032.0,33296.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1147.0,33,True,2021-10-12 16:53:57.000000,2.33.0,42.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-10-07 23:38:20.000000,186.0,2833567.0,2833567.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
47,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-10-21 10:43:19.567000,2021-10-19 16:44:36.000000,221,16.0,96.0,2389.0,4987.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",42.0,33,True,2021-10-20 07:16:04.000000,8.0.11,197.0,thinc,conda-forge/thinc,,,,17715.0,16577.0,https://pypi.org/project/thinc,2021-10-20 07:15:04.000000,1138.0,2931238.0,2960571.0,https://anaconda.org/conda-forge/thinc,2021-10-21 10:43:19.567000,1642697.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
48,Airflow,apache/airflow,,data-pipelines,https://github.com/apache/airflow,https://github.com/apache/airflow,Apache-2.0,2015-04-13 18:04:58.000000,2021-10-21 14:10:21.000000,2021-10-21 13:27:02.000000,9380,905.0,3483.0,23767.0,,"Platform to programmatically author, schedule, and monitor workflows.",2095.0,32,True,2021-10-11 17:48:06.000000,2.2.0,91.0,apache-airflow,conda-forge/airflow,apache/airflow,,,294.0,,https://pypi.org/project/apache-airflow,2021-10-11 16:42:06.000000,294.0,2407366.0,3009550.0,https://anaconda.org/conda-forge/airflow,2021-10-12 14:39:46.522000,413780.0,https://hub.docker.com/r/apache/airflow,2021-10-11 19:01:55.671019,292.0,46157002.0,2.0,193978.0,stable/airflow,,,,,,,,,,,,,,,,,,,,
49,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-10-20 23:03:25.000000,2021-10-20 23:03:25.000000,7087,96.0,1421.0,21534.0,1833.0,The fastai deep learning library.,472.0,32,True,2021-08-11 05:11:59.000000,2.5.1,125.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-08-21 17:43:31.000000,368.0,265336.0,265336.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
50,MXNet,apache/incubator-mxnet,,ml-frameworks,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000000,2021-10-20 23:33:50.000000,2021-10-20 23:33:50.000000,6875,1944.0,7681.0,19695.0,11699.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",967.0,32,True,2021-03-21 14:56:00.000000,1.8.0,980.0,mxnet,mxnet,,,['mxnet'],444.0,,https://pypi.org/project/mxnet,2021-03-31 20:05:38.000000,444.0,389685.0,390201.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007000,6636.0,,,,,2.0,24213.0,,,,,,,,0.0,,,,,,,,,,,,,
51,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-10-21 14:57:13.000000,2021-10-21 14:37:05.000000,2969,1958.0,6368.0,17830.0,9948.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",577.0,32,True,2021-10-07 17:32:23.000000,ray-1.7.0,55.0,ray,,,,,160.0,,https://pypi.org/project/ray,2021-10-07 17:21:50.000000,160.0,536256.0,536256.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
52,shap,slundberg/shap,,interpretability,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000000,2021-10-21 08:40:42.000000,2021-10-20 18:24:29.000000,2103,1170.0,556.0,14342.0,2008.0,A game theoretic approach to explain the output of any machine learning model.,162.0,32,True,2021-10-20 18:36:57.000000,0.40.0,94.0,shap,conda-forge/shap,,,,3740.0,3604.0,https://pypi.org/project/shap,2021-10-20 19:13:31.000000,136.0,,17452.0,https://anaconda.org/conda-forge/shap,2021-04-29 12:11:05.706000,663187.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
53,ChatterBot,gunthercox/ChatterBot,,nlp,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000000,2021-10-14 18:11:07.000000,2021-06-01 10:43:00.000000,3810,276.0,1246.0,11630.0,1848.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,32,True,2020-08-22 18:42:43.000000,1.0.8,86.0,chatterbot,,,,,4577.0,3897.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000000,680.0,71093.0,71093.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
54,flair,flairNLP/flair,,nlp,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000000,2021-10-20 18:55:43.000000,2021-10-07 13:32:44.000000,1703,86.0,1579.0,10859.0,3810.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,207.0,32,True,2021-08-29 23:23:01.000000,0.9,22.0,flair,,,,['pytorch'],1031.0,983.0,https://pypi.org/project/flair,2021-08-29 22:33:59.000000,48.0,106534.0,106534.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
55,MoviePy,Zulko/moviepy,,image,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000000,2021-10-03 20:05:16.000000,2021-08-19 21:18:03.000000,1142,321.0,759.0,8632.0,1067.0,Video editing with Python.,143.0,32,True,2020-05-07 16:29:35.000000,1.0.3,84.0,moviepy,conda-forge/moviepy,,,,12285.0,11155.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000000,1130.0,1348208.0,1350070.0,https://anaconda.org/conda-forge/moviepy,2020-02-23 19:57:49.975000,94978.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
56,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2021-10-17 14:02:50.000000,2021-10-17 14:02:50.000000,630,240.0,1336.0,7007.0,3079.0,Declarative statistical visualization library for Python.,131.0,32,True,2020-04-01 13:29:16.000000,4.1.0,26.0,altair,conda-forge/altair,,,,17239.0,16869.0,https://pypi.org/project/altair,2020-04-01 13:23:10.000000,370.0,2954884.0,2970110.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,959277.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
57,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-10-21 08:42:45.000000,2021-10-21 08:42:39.000000,1131,56.0,436.0,5521.0,745.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,58.0,32,True,2021-09-29 13:11:34.000000,0.8.1,28.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],7880.0,7600.0,https://pypi.org/project/imbalanced-learn,2021-09-29 12:58:22.000000,280.0,2196655.0,2200032.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-09-29 14:10:14.261000,162131.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
58,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-10-21 13:22:35.000000,2021-10-21 09:16:34.000000,501,367.0,1191.0,5430.0,23394.0,NumPy & SciPy for GPU.,274.0,32,True,2021-09-30 08:29:55.000000,9.5.0,102.0,cupy,conda-forge/cupy,cupy/cupy,,,1037.0,845.0,https://pypi.org/project/cupy,2021-09-30 05:27:21.000000,192.0,104946.0,146499.0,https://anaconda.org/conda-forge/cupy,2021-10-02 07:43:41.119000,966112.0,https://hub.docker.com/r/cupy/cupy,2021-09-30 08:45:27.705195,7.0,52684.0,1.0,22022.0,,,,,,,,,,,,,,,,,,,,,
59,MLxtend,rasbt/mlxtend,,sklearn-utils,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000000,2021-10-05 16:53:18.000000,2021-09-02 23:52:39.000000,729,99.0,295.0,3667.0,1232.0,A library of extension and helper modules for Python's data analysis and machine learning libraries.,85.0,32,True,2021-09-03 00:02:55.000000,0.19.0,47.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],4533.0,4343.0,https://pypi.org/project/mlxtend,2021-09-03 00:02:55.000000,190.0,1281490.0,1285120.0,https://anaconda.org/conda-forge/mlxtend,2021-09-03 13:27:33.719000,185146.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
60,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-10-21 01:23:06.000000,2021-10-19 16:41:12.000000,425,135.0,645.0,2459.0,1543.0,Manipulation and analysis of geometric objects.,120.0,32,True,2020-12-15 18:27:01.000000,1.7.1,104.0,shapely,conda-forge/shapely,,,,5458.0,,https://pypi.org/project/shapely,2021-10-19 20:48:19.000000,5458.0,5358237.0,5397156.0,https://anaconda.org/conda-forge/shapely,2021-10-05 14:11:54.425000,2802190.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
61,Rasterio,mapbox/rasterio,,geospatial-data,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000000,2021-10-20 20:23:04.000000,2021-10-20 20:22:47.000000,449,154.0,1323.0,1586.0,3438.0,Rasterio reads and writes geospatial raster datasets.,114.0,32,True,2021-10-11 17:10:13.000000,1.2.10,133.0,rasterio,conda-forge/rasterio,,,,4682.0,3832.0,https://pypi.org/project/rasterio,2021-10-15 02:04:49.000000,850.0,713853.0,733029.0,https://anaconda.org/conda-forge/rasterio,2021-10-12 17:34:54.567000,1284146.0,,,,,1.0,742.0,,,,,,,,,,,,,,,,,,,,,
62,SageMaker SDK,aws/sagemaker-python-sdk,,ml-experiments,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000000,2021-10-21 11:56:06.000000,2021-10-21 11:55:04.000000,691,294.0,634.0,1492.0,2233.0,A library for training and deploying machine learning models on Amazon SageMaker.,229.0,32,True,2021-10-20 22:59:17.000000,2.64.0,384.0,sagemaker,,,,"['mxnet', 'tensorflow']",924.0,896.0,https://pypi.org/project/sagemaker,2021-10-20 22:59:17.000000,28.0,1545382.0,1545382.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
63,dask.distributed,dask/distributed,,distributed-ml,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000000,2021-10-21 14:58:18.000000,2021-10-20 23:05:16.000000,555,938.0,1596.0,1256.0,,A distributed task scheduler for Dask.,253.0,32,True,2021-09-03 20:38:38.000000,2021.9.0,159.0,distributed,conda-forge/distributed,,,,22307.0,20529.0,https://pypi.org/project/distributed,2021-09-21 22:39:42.000000,1778.0,5695074.0,5779588.0,https://anaconda.org/conda-forge/distributed,2021-09-22 03:53:10.531000,5493439.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
64,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2021-10-21 08:08:26.000000,2021-09-08 07:47:03.000000,185,70.0,310.0,936.0,1275.0,Python library for reading and writing image data.,80.0,32,True,2020-07-10 07:45:22.000000,2.9.0,31.0,imageio,conda-forge/imageio,,,,53488.0,49650.0,https://pypi.org/project/imageio,2020-07-06 13:20:41.000000,3838.0,18448938.0,18489155.0,https://anaconda.org/conda-forge/imageio,2020-07-06 14:13:25.518000,2292411.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
65,Keras,keras-team/keras,,ml-frameworks,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000000,2021-10-21 13:20:29.000000,2021-10-21 13:20:23.000000,18831,309.0,10610.0,52910.0,6106.0,Deep Learning for humans.,992.0,31,True,2021-08-09 17:27:44.000000,2.6.0,56.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],0.0,,https://pypi.org/project/keras,2021-09-27 17:40:44.000000,0.0,6003922.0,6034432.0,https://anaconda.org/conda-forge/keras,2021-09-03 20:13:43.700000,1891663.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
66,jieba,fxsjy/jieba,,chinese-nlp,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000000,2021-07-25 14:17:48.000000,2020-02-15 08:33:35.000000,6355,621.0,206.0,27180.0,523.0,Chinese Words Segmentation Utilities.,48.0,31,False,2020-01-20 14:27:23.000000,0.42.1,32.0,jieba,conda-forge/jieba,,,,13986.0,11470.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000000,2516.0,471756.0,473520.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597000,95308.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
67,PaddlePaddle,PaddlePaddle/Paddle,,ml-frameworks,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000000,2021-10-21 14:04:45.000000,2021-10-21 11:31:19.000000,3988,2753.0,11496.0,16747.0,15069.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,654.0,31,True,2021-10-21 10:49:48.000000,2.2.0-rc0,49.0,paddlepaddle,,,,['paddle'],88.0,72.0,https://pypi.org/project/paddlepaddle,2021-10-08 02:56:17.000000,16.0,36699.0,36945.0,,,,,,,,2.0,15306.0,,,,,,,,,,,,,,,,,,,,,
68,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-10-21 13:12:40.000000,2021-10-21 05:14:09.000000,1363,885.0,1906.0,14639.0,,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",336.0,31,True,2021-10-19 15:07:50.000000,0.2.24,103.0,jax,conda-forge/jaxlib,,,,2671.0,2625.0,https://pypi.org/project/jax,2021-10-19 15:07:50.000000,46.0,738768.0,746412.0,https://anaconda.org/conda-forge/jaxlib,2021-10-19 09:01:01.221000,206391.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
69,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2021-07-09 08:52:02.000000,2020-06-01 14:58:26.000000,2137,252.0,218.0,11876.0,2913.0,Image augmentation for machine learning experiments.,36.0,31,False,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,8436.0,7880.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,252037.0,253991.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,54713.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
70,wordcloud,amueller/word_cloud,,data-viz,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000000,2021-10-07 11:05:40.000000,2021-09-15 02:18:48.000000,2135,111.0,356.0,8362.0,544.0,A little word cloud generator in Python.,62.0,31,True,2020-11-11 21:41:02.000000,1.8.1,16.0,wordcloud,conda-forge/wordcloud,,,,1104.0,,https://pypi.org/project/wordcloud,2020-11-11 21:41:02.000000,1104.0,642158.0,646060.0,https://anaconda.org/conda-forge/wordcloud,2021-08-30 18:56:36.869000,241933.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
71,glfw,glfw/glfw,,image,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000000,2021-10-21 04:13:38.000000,2021-10-13 19:47:11.000000,3110,463.0,1046.0,8203.0,4327.0,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",172.0,31,False,2021-10-01 15:42:57.000000,2.3.0,40.0,glfw,conda-forge/glfw,,,,215.0,1.0,https://pypi.org/project/glfw,2021-10-01 15:42:57.000000,214.0,62799.0,95550.0,https://anaconda.org/conda-forge/glfw,2021-04-08 18:43:30.580000,39316.0,,,,,1.0,2490334.0,,,,,,,,,,,,,,,,,,,,,
72,TextBlob,sloria/TextBlob,,nlp,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000000,2021-10-03 16:36:20.000000,2021-05-10 13:15:20.000000,1000,86.0,152.0,7907.0,535.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",34.0,31,True,2019-02-24 23:03:17.000000,0.15.3,55.0,textblob,conda-forge/textblob,,,,17657.0,15165.0,https://pypi.org/project/textblob,2019-02-24 23:03:17.000000,2492.0,641493.0,643707.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233000,137301.0,,,,,1.0,96.0,,,,,,,,,,,,,,,,,,,,,
73,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,,ml-frameworks,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000000,2021-10-21 13:56:52.000000,2021-10-20 21:34:18.000000,1746,157.0,942.0,7748.0,9457.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,304.0,31,True,2021-07-14 18:02:58.000000,8.11.0,18.0,vowpalwabbit,,,,,191.0,175.0,https://pypi.org/project/vowpalwabbit,2021-07-14 18:02:58.000000,16.0,24430.0,24430.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
74,Prefect,PrefectHQ/prefect,,data-pipelines,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000000,2021-10-20 21:58:19.000000,2021-10-19 22:18:15.000000,708,391.0,1553.0,7592.0,14162.0,The easiest way to automate your data.,255.0,31,True,2021-09-21 22:23:21.000000,0.15.6,104.0,prefect,conda-forge/prefect,,,,469.0,467.0,https://pypi.org/project/prefect,2021-10-14 19:31:06.000000,2.0,174143.0,181074.0,https://anaconda.org/conda-forge/prefect,2021-09-22 03:44:58.348000,214872.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
