,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-01-05 14:17:09.000000,2023-01-05 14:17:06,28311.0,4293.0,1072,192.0,322.0,479.0,1484.0,6859,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1040.0,41,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,238.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,238.0,1964539.0,1987754.0,https://anaconda.org/conda-forge/catboost,2022-11-01 21:17:44.021,1203299.0,,,,,2.0,110643.0,,,,,,,,,,,,,,,,,,,
40,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2022-11-23 06:34:20.000000,2022-10-25 17:01:14,1755.0,1.0,8137,1002.0,1433.0,33.0,1699.0,29616,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,40,True,2022-10-04 23:58:42.348,0.26.2,107.0,gym,conda-forge/gym,,,,38022.0,35552.0,https://pypi.org/project/gym,2022-06-07 21:55:01.000,2470.0,740727.0,746020.0,https://anaconda.org/conda-forge/gym,2022-07-10 13:48:52.471,174679.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
41,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-01-04 22:11:43.000000,2023-01-04 22:11:43,2609.0,51.0,7319,614.0,2151.0,131.0,1565.0,23205,The fastai deep learning library.,647.0,40,True,2022-11-02 03:05:36.811,2.7.10,144.0,fastai,,,,['pytorch'],12303.0,12002.0,https://pypi.org/project/fastai,2022-07-04 04:05:22.000,301.0,380399.0,380399.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
42,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2023-01-05 12:31:27.000000,2023-01-05 12:31:27,5175.0,174.0,1972,286.0,2889.0,579.0,2360.0,22007,Streamlit The fastest way to build data apps in Python.,160.0,40,True,2023-01-04 19:42:37.000,1.16.0,191.0,streamlit,,,,,972.0,551.0,https://pypi.org/project/streamlit,2022-07-27 21:22:03.770,421.0,967274.0,967274.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-01-04 14:03:24.000000,2022-12-17 15:12:48,6518.0,90.0,1826,411.0,868.0,732.0,727.0,17889,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",132.0,40,True,2022-12-12 16:06:19.000,2.7.1,156.0,dash,conda-forge/dash,,,,40188.0,38971.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,866033.0,879597.0,https://anaconda.org/conda-forge/dash,2022-12-13 01:45:25.956,759632.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
44,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-01-05 13:52:11.000000,2023-01-03 15:19:08,8133.0,201.0,1992,183.0,3766.0,40.0,1729.0,17058,Build multimodal AI services via cloud native technologies Neural Search Generative AI Cloud Native.,161.0,40,True,2023-01-02 17:00:34.299,3.13.2,2206.0,jina,conda-forge/jina-core,jinaai/jina,,,434.0,432.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,64051.0,99720.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,34999.0,https://hub.docker.com/r/jinaai/jina,2023-01-03 18:09:20.207618,7.0,1171876.0,2.0,,,,,,,,,,,,,,,,,,,,
45,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2023-01-05 13:23:40.000000,2023-01-05 08:36:44,14774.0,705.0,788,119.0,2870.0,104.0,1241.0,7385,A hyperparameter optimization framework.,224.0,40,True,2022-12-19 08:03:02.691,3.0.5,55.0,optuna,conda-forge/optuna,,,,5397.0,5157.0,https://pypi.org/project/optuna,2022-06-13 05:39:20.000,240.0,1509129.0,1518820.0,https://anaconda.org/conda-forge/optuna,2022-12-20 01:55:52.642,368265.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
46,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-01-05 14:21:14.000000,2023-01-05 14:21:13,5113.0,159.0,665,59.0,4250.0,1311.0,2071.0,1434,A distributed task scheduler for Dask.,302.0,40,True,2022-12-16 22:19:04.075,2022.12.1,191.0,distributed,conda-forge/distributed,,,,27548.0,26363.0,https://pypi.org/project/distributed,2022-06-24 16:00:19.000,1185.0,4428041.0,4541658.0,https://anaconda.org/conda-forge/distributed,2022-12-16 23:06:36.734,9089406.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-01-05 06:24:01.000000,2023-01-04 17:42:05,1653.0,99.0,3774,293.0,292.0,90.0,563.0,22784,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",89.0,39,True,2022-11-23 22:11:26.000,0.6.12,38.0,timm,conda-forge/timm,,,['pytorch'],6928.0,6822.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1306697.0,1370291.0,https://anaconda.org/conda-forge/timm,2022-11-24 16:33:10.061,41564.0,,,,,1.0,2737218.0,,,,,,,,,,,,,,,,,,,
48,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-01-04 12:10:52.000000,2023-01-04 12:09:23,11894.0,1.0,6881,1089.0,11102.0,1783.0,7755.0,20219,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,39,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],3940.0,3650.0,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,568920.0,569384.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8731.0,,,,,2.0,25721.0,,,,,,,,,,apache/mxnet,5.0,,,,,,,,
49,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2023-01-05 10:35:22.000000,2023-01-05 10:34:41,1215.0,94.0,1419,149.0,585.0,138.0,497.0,9995,Create HTML profiling reports from pandas DataFrame objects.,106.0,39,True,2023-01-02 21:54:41.797,3.6.2,38.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",10453.0,10289.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,164.0,941487.0,945672.0,https://anaconda.org/conda-forge/pandas-profiling,2023-01-02 15:57:51.198,322292.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
50,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-01-04 23:10:22.000000,2022-12-20 11:57:04,724.0,233.0,1763,214.0,336.0,455.0,497.0,8429,Download market data from Yahoo! Finances API.,69.0,39,True,2022-12-20 20:54:02.999,0.1.96,65.0,yfinance,ranaroussi/yfinance,,,,16233.0,16090.0,https://pypi.org/project/yfinance,2022-06-16 15:33:16.000,143.0,512037.0,515832.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,68326.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2023-01-05 13:23:29.000000,2023-01-05 13:23:29,3354.0,100.0,695,148.0,1070.0,253.0,1462.0,7976,Declarative statistical visualization library for Python.,150.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,41431.0,41087.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,9783724.0,9803531.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1544948.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-01-05 11:13:07.000000,2023-01-05 11:11:56,9322.0,189.0,1711,226.0,3422.0,169.0,2760.0,7227,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with PyTensor.,431.0,39,True,2022-12-21 09:52:07.000,5.0.1,52.0,pymc3,conda-forge/pymc3,,,,1248.0,1010.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,349908.0,356354.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,482036.0,,,,,1.0,1905.0,,,,,,,,,,,,,,,,,,,
53,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-01-05 08:35:17.000000,2023-01-02 08:21:43,1626.0,91.0,2156,164.0,722.0,45.0,921.0,6041,Python Data. Leaflet.js Maps.,148.0,39,True,2022-12-12 20:39:34.303,0.14.0,28.0,folium,conda-forge/folium,,,,21008.0,20333.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000,675.0,844103.0,862335.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,1495090.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-01-05 13:25:29.000000,2023-01-05 07:27:03,2173.0,36.0,8211,364.0,2651.0,621.0,6080.0,22535,OpenMMLab Detection Toolbox and Benchmark.,384.0,38,True,2023-01-05 10:45:00.913,2.27.0,45.0,mmdet,,,,['pytorch'],818.0,808.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,79004.0,79004.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2023-01-02 17:32:41.000000,2022-06-16 14:46:20,2277.0,,2677,261.0,502.0,1507.0,626.0,18265,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:31:04.000,0.41.0,95.0,shap,conda-forge/shap,,,,8221.0,7946.0,https://pypi.org/project/shap,2022-06-16 00:43:28.000,275.0,6117019.0,6149197.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1705435.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
56,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2023-01-05 14:40:15.000000,2023-01-05 14:40:14,6159.0,305.0,3008,249.0,1466.0,684.0,2226.0,16491,Graph Neural Network Library for PyTorch.,359.0,38,True,2022-12-01 07:31:52.000,2.2.0,36.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,76209.0,76714.0,https://anaconda.org/conda-forge/pytorch_geometric,2023-01-04 22:19:58.105,15172.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-01-05 14:52:46.000000,2023-01-05 07:33:39,16314.0,679.0,1905,306.0,13788.0,301.0,6479.0,14643,Vector database for scalable similarity search and AI applications.,232.0,38,True,2022-12-22 11:00:02.000,2.2.2,100.0,pymilvus,,milvusdb/milvus,,,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,219059.0,286086.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-01-05 12:18:09.919786,23.0,2588091.0,1.0,25582.0,,,,,,,,,,,,,,,,,,,
58,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2023-01-04 20:03:43.000000,2022-12-20 15:03:00,4945.0,167.0,1960,206.0,1012.0,96.0,1936.0,12345,A very simple framework for state-of-the-art Natural Language Processing (NLP).,237.0,38,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,,,['pytorch'],1867.0,1791.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,74707.0,75209.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,15081.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
59,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-01-04 12:38:36.000000,2023-01-04 12:38:36,8139.0,16.0,3159,473.0,598.0,38.0,2062.0,11633,A toolkit for making real world machine learning and data analysis applications in C++.,180.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,,,18144.0,17375.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,109040.0,116134.0,https://anaconda.org/conda-forge/dlib,2022-12-03 02:02:47.387,518239.0,,,,,2.0,25120.0,,,,,,,,,,,,,,,,,,,
60,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-12-20 16:49:55.000000,2022-12-20 16:49:55,28132.0,5.0,2509,551.0,4116.0,679.0,2086.0,9642,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,16148.0,13310.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,243530.0,272710.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2276071.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-01-05 07:14:17.000000,2023-01-04 17:39:40,1683.0,63.0,772,105.0,1300.0,466.0,1008.0,3489,Python tools for geographic data.,187.0,38,True,2022-12-10 18:41:03.313,0.12.2,45.0,geopandas,conda-forge/geopandas,,,['pandas'],18807.0,17562.0,https://pypi.org/project/geopandas,2022-06-21 06:10:17.000,1245.0,2618387.0,2647085.0,https://anaconda.org/conda-forge/geopandas,2022-12-10 19:00:54.177,2351514.0,,,,,1.0,1710.0,,,,,,,,,,,,2.0,,,,,,,
62,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-01-05 09:54:10.000000,2023-01-03 12:38:31,2153.0,69.0,506,84.0,682.0,202.0,814.0,3126,Manipulation and analysis of geometric objects.,141.0,38,True,2022-12-12 13:18:01.253,2.0.0,115.0,shapely,conda-forge/shapely,,,,37032.0,37032.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,8560911.0,8620769.0,https://anaconda.org/conda-forge/shapely,2022-12-12 15:00:24.005,5205558.0,,,,,1.0,370.0,,,,,,,,,,,,,,,,,,,
63,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2023-01-04 22:44:25.000000,2022-12-27 19:21:12,3649.0,47.0,496,152.0,1009.0,133.0,1488.0,1865,Rasterio reads and writes geospatial raster datasets.,140.0,38,True,2022-11-17 03:51:43.000,1.3.4,144.0,rasterio,conda-forge/rasterio,,,,6960.0,6159.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,797982.0,822199.0,https://anaconda.org/conda-forge/rasterio,2022-11-17 03:45:10.234,1985201.0,,,,,1.0,765.0,,,,,,,,,,,,,,,,,,,
64,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-12-27 09:53:38.000000,2022-12-27 09:53:38,1444.0,17.0,237,31.0,420.0,72.0,436.0,1178,Python library for reading and writing image data.,95.0,38,True,2022-12-19 02:46:04.879,2.23.0,69.0,imageio,conda-forge/imageio,,,,78405.0,75756.0,https://pypi.org/project/imageio,2022-05-30 03:37:43.000,2649.0,10674890.0,10732162.0,https://anaconda.org/conda-forge/imageio,2022-12-20 10:42:11.759,4123043.0,,,,,1.0,434.0,,,,,,,,,,,,,,,,,,,
65,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-01-05 05:01:09.000000,2023-01-04 08:25:06,5965.0,186.0,5657,401.0,2446.0,1358.0,4945.0,27491,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",142.0,37,True,2022-08-24 09:04:27.000,2.6.0,34.0,paddleocr,,,,['paddle'],1070.0,1061.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,38749.0,38749.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-01-05 14:33:34.000000,2023-01-04 10:35:18,717.0,45.0,2763,449.0,623.0,271.0,1721.0,18781,A library for efficient similarity search and clustering of dense vectors.,117.0,37,True,2022-12-15 08:27:00.978,2.2.1,67.0,pymilvus,conda-forge/faiss,,,,867.0,850.0,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,219059.0,238018.0,https://anaconda.org/conda-forge/faiss,2022-11-02 00:42:12.198,606708.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2023-01-05 07:13:01.000000,2023-01-05 07:12:55,1582.0,24.0,2755,380.0,441.0,1.0,1660.0,13084,Python Echarts Plotting Library.,38.0,37,True,2023-01-03 08:15:03.458,2.0.0,68.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],2942.0,2722.0,https://pypi.org/project/pyecharts,2021-11-16 06:27:35.000,220.0,64792.0,64792.0,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,
68,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2023-01-05 10:58:56.000000,2023-01-03 19:04:58,1277.0,29.0,2145,331.0,1500.0,342.0,1780.0,12926,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",163.0,37,True,2022-10-14 08:23:01.251,0.26.1,74.0,horovod,,,,,765.0,735.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,72867.0,72867.0,,,,,,,,1.0,,stable/horovod,,,,,,,,,,,,,,,,,,
69,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-11-22 23:28:35.000000,2022-11-22 00:42:46,2719.0,5.0,2230,280.0,3096.0,93.0,2477.0,11358,"An open-source NLP research library, built on PyTorch.",265.0,37,True,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,,,['pytorch'],3147.0,2963.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,95044.0,96966.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,94221.0,,,,,1.0,53.0,,,,,,,,,,,,2.0,,,,,,,
70,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-01-05 13:12:33.000000,2023-01-05 12:59:39,2710.0,196.0,2648,174.0,3133.0,345.0,1710.0,10940,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",241.0,37,True,2022-09-20 07:13:00.000,0.9.1,441.0,dgl,,,,,92.0,46.0,https://pypi.org/project/dgl,2022-03-16 02:32:44.000,46.0,29107.0,29107.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2023-01-04 10:08:07.000000,2022-12-23 17:39:25,5829.0,138.0,2668,239.0,1294.0,808.0,3391.0,8660,Open-source simulator for autonomous driving research.,150.0,37,True,2022-12-24 18:31:33.838,0.9.14,25.0,carla,,,,,321.0,318.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,22797.0,22797.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
72,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-01-05 13:52:18.000000,2022-12-31 13:42:03,4316.0,209.0,1530,126.0,807.0,267.0,1618.0,6726,"An open-source, low-code machine learning library in Python.",107.0,37,True,2022-04-10 22:13:37.000,2.3.10,85.0,pycaret,conda-forge/pycaret,,,,3010.0,2997.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,737330.0,738227.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,25440.0,,,,,1.0,621.0,,,,,,,,,,,,,,,,,,,
73,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-01-05 14:42:14.000000,2023-01-05 11:12:50,4973.0,125.0,402,38.0,2548.0,585.0,1592.0,5224,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,135.0,37,True,2022-12-14 19:49:33.469,0.13.7,241.0,wandb,conda-forge/wandb,,,,15107.0,14836.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1284205.0,1288850.0,https://anaconda.org/conda-forge/wandb,2022-12-15 01:26:32.610,139373.0,,,,,1.0,,,,,,,,,,,wandb/wandb,,,,,,,,,
74,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2023-01-04 23:14:04.000000,2023-01-04 23:14:02,11764.0,91.0,1044,172.0,433.0,603.0,707.0,3834,Probabilistic reasoning and statistical analysis in TensorFlow.,465.0,37,True,2022-12-06 22:34:10.000,0.19.0,45.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],338.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,338.0,701376.0,703210.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-12-07 15:29:11.499,86213.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
