,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
38,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-05-01 06:04:28.000000,2025-04-30 23:41:58,7902.0,262.0,734.0,62.0,6219.0,636.0,2919.0,9824.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",211.0,43,True,2025-04-22 21:53:22.000,0.19.10,308.0,wandb,conda-forge/wandb,,,,77330.0,75518.0,https://pypi.org/project/wandb,2025-04-22 21:50:14.000,1812.0,17261445.0,17279369.0,https://anaconda.org/conda-forge/wandb,2025-04-23 18:02:45.083,1038811.0,,,,,1.0,695.0,1.0,,,,,,wandb/wandb,,,,,,,,,,,,,
39,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-04-28 17:31:53.000000,2025-04-28 17:31:52,5897.0,14.0,1666.0,187.0,5074.0,695.0,1243.0,6860.0,TensorFlows Visualization Toolkit.,326.0,43,True,2025-02-12 08:17:27.000,2.19.0,64.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],318879.0,316425.0,https://pypi.org/project/tensorboard,2025-02-12 08:17:27.000,2454.0,25928121.0,26021484.0,https://anaconda.org/conda-forge/tensorboard,2025-04-22 14:56:43.843,5508475.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
40,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2025-04-22 14:57:24.136000,2023-01-30 18:15:21,1757.0,,8614.0,1057.0,1458.0,121.0,1726.0,35898.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,42,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,67180.0,65632.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,29422275.0,29428536.0,https://anaconda.org/conda-forge/gym,2025-04-22 14:57:24.136,381955.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
41,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-04-22 14:56:53.980000,2025-04-22 14:37:19,2828.0,34.0,3357.0,246.0,1050.0,672.0,1946.0,23806.0,A game theoretic approach to explain the output of any machine learning model.,267.0,42,True,2025-04-17 18:14:16.000,0.47.2,107.0,shap,conda-forge/shap,,,,31701.0,30742.0,https://pypi.org/project/shap,2025-04-17 18:14:16.000,959.0,7239945.0,7351452.0,https://anaconda.org/conda-forge/shap,2025-04-22 14:56:53.980,5909875.0,,,,,1.0,,,,,,,,shap/shap,,,,,,,,,,,,,
42,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2025-04-29 18:24:12.000000,2025-04-29 17:54:34,3147.0,167.0,3728.0,438.0,3737.0,338.0,2646.0,18878.0,Open standard for machine learning interoperability.,344.0,42,True,2024-10-01 21:45:45.000,1.17.0,35.0,onnx,conda-forge/onnx,,,,46072.0,44808.0,https://pypi.org/project/onnx,2024-10-01 21:45:45.000,1264.0,6955721.0,6985375.0,https://anaconda.org/conda-forge/onnx,2025-04-22 14:56:43.974,1734440.0,,,,,1.0,23406.0,,,,,,,,,,,,,,,,,,,,
43,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-04-29 04:28:13.000000,2025-04-29 02:47:11,3660.0,26.0,3873.0,436.0,3372.0,422.0,3129.0,17166.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",327.0,42,True,2025-02-15 04:02:50.000,4.6.0,39.0,lightgbm,conda-forge/lightgbm,,,,52012.0,50764.0,https://pypi.org/project/lightgbm,2025-02-15 04:02:50.000,1248.0,10165934.0,10231074.0,https://anaconda.org/conda-forge/lightgbm,2025-04-22 14:56:38.692,3480944.0,,,,,2.0,289170.0,,,,,,,,,,,,,,,,,,,,
44,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-05-01 11:34:55.000000,2025-04-23 16:31:23,4050.0,65.0,7046.0,472.0,5569.0,1095.0,2589.0,16791.0,"Datasets, Transforms and Models specific to Computer Vision.",635.0,42,True,2025-04-23 16:03:55.000,0.22.0,51.0,torchvision,conda-forge/torchvision,,,['pytorch'],7039.0,21.0,https://pypi.org/project/torchvision,2025-04-23 14:41:49.000,7018.0,16730303.0,16782338.0,https://anaconda.org/conda-forge/torchvision,2025-04-22 14:56:44.476,2580905.0,,,,,1.0,40506.0,,,,,,,,,,,,,,,,,,,,
45,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-04-29 11:24:48.000000,2025-04-29 08:48:39,1733.0,74.0,1066.0,99.0,1739.0,120.0,1691.0,8672.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",341.0,42,True,2025-04-01 13:48:21.000,1.6.0,72.0,accelerate,conda-forge/accelerate,,,['pytorch'],90840.0,88845.0,https://pypi.org/project/accelerate,2025-04-01 11:53:01.000,1995.0,11002765.0,11011530.0,https://anaconda.org/conda-forge/accelerate,2025-04-22 14:58:02.306,376930.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
46,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-04-30 22:18:20.000000,2025-04-30 22:18:16,49409.0,384.0,1215.0,189.0,411.0,614.0,1829.0,8371.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1320.0,42,True,2025-04-13 10:45:50.000,1.2.8,114.0,catboost,conda-forge/catboost,,,,670.0,16.0,https://pypi.org/project/catboost,2025-04-13 10:12:07.000,654.0,2848146.0,2889330.0,https://anaconda.org/conda-forge/catboost,2025-04-22 14:56:50.403,2000943.0,,,,,2.0,380048.0,,,,,,,,,,,,,,,,,,,,
47,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-04-28 16:30:12.000000,2025-04-28 16:30:12,14323.0,56.0,2254.0,183.0,4645.0,809.0,2162.0,6236.0,Image processing in Python.,683.0,42,False,2025-02-18 18:05:27.000,0.25.2,74.0,scikit-image,conda-forge/scikit-image,,,,234987.0,228036.0,https://pypi.org/project/scikit-image,2025-02-18 18:04:11.000,6951.0,13172374.0,13306090.0,https://anaconda.org/conda-forge/scikit-image,2025-04-22 14:56:23.748,7889302.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2025-04-29 12:39:40.000000,2025-04-29 12:38:00,6456.0,59.0,8070.0,454.0,3289.0,93.0,9464.0,48794.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",284.0,41,True,2025-03-07 07:04:27.000,2.10.0,49.0,paddleocr,,,,['paddle'],5459.0,5324.0,https://pypi.org/project/paddleocr,2025-03-07 07:04:27.000,135.0,358984.0,391890.0,,,,,,,,1.0,1842765.0,,,,,,,,,,,,,,,,,,,,
49,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-04-30 22:24:43.000000,2025-04-27 05:16:34,2764.0,98.0,4338.0,351.0,3281.0,1047.0,2028.0,38184.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",381.0,41,True,2025-04-18 15:37:44.000,0.16.7,106.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],13076.0,12804.0,https://pypi.org/project/deepspeed,2025-04-18 15:37:44.000,272.0,653821.0,654165.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22051.0,1.0,,,,,,,,deepspeedai/DeepSpeed,,,,,,,,,,,,,
50,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-04-29 22:49:50.000000,2025-04-29 22:47:07,1448.0,74.0,3770.0,481.0,1433.0,254.0,2393.0,34642.0,A library for efficient similarity search and clustering of dense vectors.,219.0,41,True,2025-04-28 09:27:53.000,2.5.8,118.0,pymilvus,conda-forge/faiss,,,,5017.0,4762.0,https://pypi.org/project/pymilvus,2025-04-28 09:27:53.000,255.0,1790635.0,1832675.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2480384.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
51,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-04-30 21:28:52.364914,2025-04-30 08:50:54,22268.0,539.0,3174.0,303.0,25327.0,739.0,12655.0,34522.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",312.0,41,True,2025-04-30 07:18:23.000,client/v2.5.3,118.0,pymilvus,,milvusdb/milvus,,,255.0,,https://pypi.org/project/pymilvus,2025-04-28 09:27:53.000,255.0,1790635.0,2809482.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-04-30 21:28:52.364914,79.0,68818664.0,1.0,347238.0,-1.0,,,,,,,,,,,,,,,,,,,
52,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-04-29 17:45:14.000000,2025-04-22 15:50:11,2711.0,17.0,4867.0,316.0,603.0,50.0,917.0,33997.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",170.0,41,True,2025-02-23 05:07:06.000,1.0.15,66.0,timm,conda-forge/timm,,,['pytorch'],55913.0,54812.0,https://pypi.org/project/timm,2025-02-23 05:05:53.000,1101.0,6910516.0,7024020.0,https://anaconda.org/conda-forge/timm,2025-04-22 14:57:29.925,373234.0,,,,,1.0,7708980.0,,,,,,,huggingface/pytorch-image-models,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-04-19 19:47:43.000000,2025-04-19 19:47:43,2849.0,39.0,7590.0,608.0,2251.0,244.0,1596.0,26910.0,The fastai deep learning library.,674.0,41,True,2025-04-18 21:15:10.000,2.8.1,155.0,fastai,,,,['pytorch'],22495.0,22167.0,https://pypi.org/project/fastai,2025-04-18 21:15:10.000,328.0,518361.0,518361.0,,,,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,,
54,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-04-28 20:55:26.000000,2025-04-28 20:54:13,1510.0,78.0,2621.0,250.0,718.0,167.0,1391.0,16850.0,Download market data from Yahoo! Finances API.,131.0,41,True,2025-04-28 20:55:26.000,0.2.57,129.0,yfinance,ranaroussi/yfinance,,,,75653.0,74710.0,https://pypi.org/project/yfinance,2025-04-28 20:55:26.000,943.0,3134161.0,3136291.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,98002.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
55,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-04-30 19:59:12.000000,2025-04-30 19:59:09,1296.0,76.0,1681.0,126.0,1218.0,232.0,1007.0,14873.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,169.0,41,True,2025-04-29 01:37:09.000,2.0.6,86.0,albumentations,conda-forge/albumentations,,,['pytorch'],37008.0,36305.0,https://pypi.org/project/albumentations,2025-04-29 01:37:34.000,703.0,6420059.0,6424816.0,https://anaconda.org/conda-forge/albumentations,2025-04-22 14:57:06.407,275927.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
56,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-04-30 06:35:09.000000,2025-04-30 06:35:09,9400.0,17.0,1202.0,135.0,5582.0,259.0,4514.0,14417.0,Data Versioning and ML Experiments.,311.0,41,True,2025-02-15 11:14:43.000,3.59.1,543.0,dvc,conda-forge/dvc,,,,23042.0,22905.0,https://pypi.org/project/dvc,2025-02-15 11:14:43.000,137.0,720346.0,767386.0,https://anaconda.org/conda-forge/dvc,2025-04-22 14:57:08.979,2775418.0,,,,,1.0,,,,,,,,,,dvc,dvc,dvc,,,,,,,,,
57,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-05-01 13:39:20.000000,2025-04-22 06:53:11,3873.0,18.0,802.0,137.0,1577.0,138.0,1944.0,9740.0,Declarative visualization library for Python.,176.0,41,True,2024-11-24 00:12:10.000,5.5.0,43.0,altair,conda-forge/altair,,,,226070.0,225154.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,28162351.0,28228024.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2692551.0,,,,,1.0,231.0,-1.0,,,,,,vega/altair,,,,,,,,,,,,,
58,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-05-01 07:12:09.000000,2025-05-01 07:12:02,10247.0,64.0,2073.0,223.0,4216.0,359.0,3105.0,8989.0,Bayesian Modeling and Probabilistic Programming in Python.,513.0,41,True,2025-04-03 15:02:31.000,5.21.2,100.0,pymc3,conda-forge/pymc3,,,,6938.0,6746.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,299241.0,310442.0,https://anaconda.org/conda-forge/pymc3,2025-04-22 14:56:28.348,660020.0,,,,,1.0,1971.0,,,,,,,,,,,,,,,,,,,,
59,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-05-01 13:59:52.000000,2025-04-30 15:36:32,5381.0,216.0,1525.0,106.0,4893.0,1115.0,1748.0,8364.0,A unified framework for machine learning with time series.,459.0,41,True,2025-04-12 14:37:46.000,0.37.0,89.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4483.0,4338.0,https://pypi.org/project/sktime,2025-04-12 14:37:46.000,145.0,1021058.0,1044956.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-04-22 14:57:58.124,1099264.0,,,,,1.0,111.0,,,,,,,sktime/sktime,,,,,,,,,,,,,
60,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-04-28 23:50:56.000000,2025-04-28 23:50:52,2388.0,54.0,582.0,89.0,947.0,257.0,1036.0,4099.0,Manipulation and analysis of geometric objects.,168.0,41,True,2025-04-03 09:13:56.000,2.1.0,128.0,shapely,conda-forge/shapely,,,,108522.0,104599.0,https://pypi.org/project/shapely,2025-04-03 09:13:56.000,3923.0,44754446.0,44963667.0,https://anaconda.org/conda-forge/shapely,2025-04-22 14:56:20.144,11920589.0,,,,,1.0,3821.0,,,,,,,,,,,,,,,,,,,,
61,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2025-04-30 18:21:18.000000,2025-04-30 18:19:13,36766.0,287.0,13469.0,932.0,26508.0,1239.0,,24816.0,Apache Flink Python API.,2009.0,40,True,2025-02-12 19:13:03.000,1.19.2,52.0,apache-flink,,,,,56.0,21.0,https://pypi.org/project/apache-flink,2025-02-12 19:13:03.000,35.0,7567075.0,7567075.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
62,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-04-30 16:57:10.000000,2025-04-30 14:43:16,7793.0,94.0,3809.0,255.0,3458.0,1182.0,2709.0,22282.0,Graph Neural Network Library for PyTorch.,542.0,40,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],9436.0,9081.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,630931.0,633541.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,151397.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
63,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2025-04-27 18:36:30.000000,2025-04-27 18:08:38,6658.0,102.0,2108.0,199.0,1287.0,115.0,2306.0,14153.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,276.0,40,True,2025-02-05 14:46:22.000,0.15.1,35.0,flair,conda-forge/python-flair,,,['pytorch'],4100.0,3951.0,https://pypi.org/project/flair,2025-02-05 14:45:41.000,149.0,96505.0,97226.0,https://anaconda.org/conda-forge/python-flair,2025-04-22 14:57:32.879,41840.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
64,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2025-04-22 14:56:27.771000,2025-04-05 11:47:41,8308.0,14.0,3419.0,480.0,747.0,46.0,2193.0,13976.0,A toolkit for making real world machine learning and data analysis applications in C++.,204.0,40,False,2025-04-19 23:36:04.000,19.24.8,40.0,dlib,conda-forge/dlib,,,,37810.0,37577.0,https://pypi.org/project/dlib,2025-04-19 23:36:04.000,233.0,215419.0,234405.0,https://anaconda.org/conda-forge/dlib,2025-04-22 14:56:27.771,1107568.0,,,,,2.0,25576.0,,,,,,,,,,,,,,,,,,,,
65,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-04-22 14:56:38.733000,2025-02-06 21:30:01,1425.0,3.0,1716.0,253.0,744.0,475.0,1569.0,13358.0,Video editing with Python.,182.0,40,True,2025-01-10 11:54:12.000,2.1.2,89.0,moviepy,conda-forge/moviepy,,,,62228.0,61180.0,https://pypi.org/project/moviepy,2025-01-10 11:54:12.000,1048.0,2951509.0,2954685.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,298620.0,,,,,1.0,,-1.0,,,,,,,,,,,,,,,,,,,
66,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-04-30 21:43:36.000000,2025-04-28 16:18:07,4152.0,112.0,1163.0,135.0,3387.0,334.0,1260.0,2156.0,A library for training and deploying machine learning models on Amazon SageMaker.,477.0,40,True,2025-04-23 13:36:09.000,2.243.3,629.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",5995.0,5816.0,https://pypi.org/project/sagemaker,2025-04-23 13:36:09.000,179.0,23505874.0,23531939.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-04-22 14:57:16.707,1485717.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
67,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-05-01 08:14:37.000000,2025-04-30 14:14:47,6016.0,43.0,730.0,56.0,5278.0,1546.0,2443.0,1626.0,A distributed task scheduler for Dask.,335.0,40,True,2025-04-25 20:39:22.000,2025.4.1,251.0,distributed,conda-forge/distributed,,,,41186.0,40226.0,https://pypi.org/project/distributed,2025-04-25 20:39:22.000,960.0,3771114.0,4061138.0,https://anaconda.org/conda-forge/distributed,2025-04-25 21:27:18.717,17401487.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
68,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2025-04-22 15:32:24.964000,2023-01-26 21:28:45,11896.0,,6788.0,1068.0,11124.0,1805.0,7758.0,20801.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",984.0,39,False,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],8010.0,7884.0,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,120.0,634727.0,635123.0,https://anaconda.org/anaconda/mxnet,2025-04-22 15:32:24.964,11999.0,,,,,2.0,28359.0,,,,,,,apache/mxnet,,,,,6.0,,,,,,,,
69,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-04-28 14:08:51.000000,2025-01-14 10:26:14,32383.0,,4770.0,360.0,6437.0,141.0,6644.0,20067.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,39,True,2025-01-14 10:40:21.000,3.6.21,374.0,rasa,,,,['tensorflow'],5218.0,5158.0,https://pypi.org/project/rasa,2025-01-14 10:40:10.000,60.0,199759.0,199759.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
70,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-04-29 10:31:32.000000,2025-04-29 10:31:32,1994.0,159.0,2547.0,176.0,280.0,6.0,1178.0,18860.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",87.0,39,True,2024-08-17 07:30:49.000,0.0.93,92.0,deepface,,,,,7236.0,7192.0,https://pypi.org/project/deepface,2024-08-17 07:24:30.000,44.0,641927.0,641927.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
71,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-04-26 16:29:21.000000,2025-04-26 16:29:21,10505.0,71.0,1451.0,135.0,1350.0,146.0,1034.0,9762.0,A PyTorch-based Speech Toolkit.,257.0,39,True,2025-04-07 17:05:07.000,1.0.3,19.0,speechbrain,,,,['pytorch'],3459.0,3380.0,https://pypi.org/project/speechbrain,2025-04-07 17:17:04.000,79.0,1331552.0,1331552.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
72,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-04-22 14:57:31.323000,2025-03-18 16:33:44,1860.0,4.0,869.0,122.0,708.0,78.0,978.0,9644.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,106.0,39,True,2025-03-13 10:50:56.000,0.21.1,110.0,tokenizers,conda-forge/tokenizers,,,,164632.0,163338.0,https://pypi.org/project/tokenizers,2025-03-13 10:50:56.000,1294.0,50875647.0,50925515.0,https://anaconda.org/conda-forge/tokenizers,2025-04-22 14:57:31.323,2892329.0,,,,,1.0,74.0,,,,,,,,,,,,,,,,,,,,
73,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-05-01 14:59:16.000000,2025-04-30 21:01:49,23308.0,670.0,619.0,65.0,4196.0,564.0,1114.0,9437.0,"Visualize, create, and debug image and video datasets and model predictions.",153.0,39,True,2025-04-04 20:25:17.000,1.4.1,157.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",962.0,936.0,https://pypi.org/project/fiftyone,2025-04-04 20:23:16.000,26.0,155774.0,155774.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
