,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
39,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-12-02 03:21:53.000000,2021-11-30 04:17:53.000000,3826,705.0,6084.0,15759.0,,"Interactive Data Visualization in the browser, from Python.",583.0,33,True,2021-11-22 17:49:14.000000,2.4.2,115.0,bokeh,conda-forge/bokeh,,,1711877.0,47314.0,41442.0,https://pypi.org/project/bokeh,2021-11-22 17:49:14.000000,5872.0,1602464.0,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205000,6127147.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,dash,plotly/dash,,data-viz,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000000,2021-11-29 19:39:00.000000,2021-11-17 13:37:24.000000,1589,541.0,613.0,15495.0,5518.0,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",101.0,33,True,2021-09-04 01:00:46.000000,2.0.0,142.0,dash,conda-forge/dash,,,696931.0,1762.0,154.0,https://pypi.org/project/dash,2021-09-04 00:32:40.000000,1608.0,689262.0,https://anaconda.org/conda-forge/dash,2021-09-21 14:47:05.413000,329799.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-12-02 14:46:54.000000,2021-12-02 11:52:36.000000,2397,946.0,1165.0,10803.0,2385.0,Open source platform for the machine learning lifecycle.,339.0,33,True,2021-11-30 01:37:44.000000,1.22.0,52.0,mlflow,conda-forge/mlflow,,,11268112.0,154.0,,https://pypi.org/project/mlflow,2021-11-30 00:54:31.000000,154.0,11254106.0,https://anaconda.org/conda-forge/mlflow,2021-11-30 08:15:18.947000,448219.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-11-25 15:37:13.000000,2021-11-25 15:37:13.000000,2987,36.0,1930.0,10741.0,7992.0,A toolkit for making real world machine learning and data analysis applications in C++.,171.0,33,False,2021-08-14 14:21:18.000000,19.22.1,29.0,dlib,conda-forge/dlib,,24802.0,98761.0,13639.0,12281.0,https://pypi.org/project/dlib,2021-08-14 14:21:18.000000,1358.0,92502.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,374348.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,pandas-profiling,pandas-profiling/pandas-profiling,,data-viz,https://github.com/pandas-profiling/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,MIT,2016-01-09 23:47:55.000000,2021-12-01 15:36:51.000000,2021-11-25 17:52:32.000000,1194,94.0,432.0,8269.0,922.0,Create HTML profiling reports from pandas DataFrame objects.,82.0,33,True,2021-09-27 23:12:22.000000,3.1.0,31.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,2691887.0,6083.0,5923.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000000,160.0,2689088.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966000,179170.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,StatsModels,statsmodels/statsmodels,,ml-frameworks,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000000,2021-12-02 13:35:22.000000,2021-12-02 13:35:22.000000,2358,2216.0,2437.0,6890.0,,Statsmodels: statistical modeling and econometrics in Python.,346.0,33,True,2021-11-12 23:27:25.000000,0.13.1,28.0,statsmodels,conda-forge/statsmodels,,26.0,5613737.0,60489.0,53833.0,https://pypi.org/project/statsmodels,2021-11-12 23:27:25.000000,6656.0,5532746.0,https://anaconda.org/conda-forge/statsmodels,2021-11-13 01:23:06.115000,5345410.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Optuna,optuna/optuna,,hyperopt,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000000,2021-12-02 07:30:53.000000,2021-12-02 07:30:53.000000,610,142.0,877.0,5588.0,11040.0,A hyperparameter optimization framework.,167.0,33,True,2021-10-04 06:37:16.000000,2.10.0,41.0,optuna,conda-forge/optuna,,,724091.0,2320.0,2268.0,https://pypi.org/project/optuna,2021-10-04 06:37:16.000000,52.0,722199.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864000,47303.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-12-02 14:40:18.000000,2021-12-02 14:03:55.000000,3269,189.0,,5120.0,33749.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1177.0,33,True,2021-11-11 20:03:02.000000,2.34.0,45.0,apache-beam,,,,2300532.0,186.0,,https://pypi.org/project/apache-beam,2021-11-11 18:47:17.000000,186.0,2300532.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47,GeoPandas,geopandas/geopandas,,geospatial-data,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000000,2021-12-02 14:07:41.000000,2021-11-27 14:06:14.000000,648,403.0,828.0,2892.0,1501.0,Python tools for geographic data.,156.0,33,True,2021-10-16 06:59:55.000000,0.10.2,40.0,geopandas,conda-forge/geopandas,['pandas'],1283.0,1422723.0,12276.0,11110.0,https://pypi.org/project/geopandas,2021-10-16 06:59:50.000000,1166.0,1404787.0,https://anaconda.org/conda-forge/geopandas,2021-12-01 18:19:27.710000,1236293.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-11-23 12:33:17.000000,2021-11-08 07:50:00.000000,223,18.0,97.0,2412.0,5003.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",42.0,33,True,2021-11-05 12:27:02.000000,8.0.13,199.0,thinc,conda-forge/thinc,,,2435188.0,18590.0,17452.0,https://pypi.org/project/thinc,2021-11-05 12:27:02.000000,1138.0,2405252.0,https://anaconda.org/conda-forge/thinc,2021-10-29 09:02:13.534000,1736344.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2021-12-02 08:49:30.453000,2021-12-01 04:54:00.000000,191,69.0,328.0,956.0,1303.0,Python library for reading and writing image data.,83.0,33,True,2021-12-01 04:54:15.000000,2.13.1,41.0,imageio,conda-forge/imageio,,21.0,7596807.0,55822.0,51984.0,https://pypi.org/project/imageio,2021-12-01 04:54:12.000000,3838.0,7556316.0,https://anaconda.org/conda-forge/imageio,2021-12-02 08:49:30.453000,2388982.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Airflow,apache/airflow,,data-pipelines,https://github.com/apache/airflow,https://github.com/apache/airflow,Apache-2.0,2015-04-13 18:04:58.000000,2021-12-02 15:20:11.000000,2021-12-01 19:29:40.000000,9657,937.0,3713.0,24235.0,,"Platform to programmatically author, schedule, and monitor workflows.",2162.0,32,True,2021-11-15 18:37:15.000000,2.2.2,97.0,apache-airflow,conda-forge/airflow,,213393.0,3260582.0,294.0,,https://pypi.org/project/apache-airflow,2021-11-15 16:45:23.000000,294.0,2585549.0,https://anaconda.org/conda-forge/airflow,2021-11-15 23:14:59.448000,496149.0,1.0,,apache/airflow,https://hub.docker.com/r/apache/airflow,2021-11-16 16:55:54.259054,304.0,53056551.0,,stable/airflow,,,,,,,,,,,,,,,,,,
51,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-11-29 12:45:30.000000,2021-11-29 01:25:55.000000,7126,96.0,1442.0,21675.0,1851.0,The fastai deep learning library.,605.0,32,True,2021-10-23 07:16:08.000000,2.5.3,126.0,fastai,,['pytorch'],,332172.0,368.0,,https://pypi.org/project/fastai,2021-10-23 07:16:08.000000,368.0,332172.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-12-02 14:56:59.000000,2021-12-02 12:17:10.000000,3068,2108.0,6711.0,18351.0,10595.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",596.0,32,True,2021-11-02 18:33:14.000000,ray-1.8.0,59.0,ray,,,,580217.0,160.0,,https://pypi.org/project/ray,2021-11-25 06:50:56.000000,160.0,580217.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PaddlePaddle,PaddlePaddle/Paddle,,ml-frameworks,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000000,2021-12-02 14:04:55.000000,2021-12-02 13:15:57.000000,4158,2798.0,11828.0,17099.0,15069.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,666.0,32,True,2021-12-02 06:01:39.000000,2.2.1,51.0,paddlepaddle,,['paddle'],15306.0,72142.0,96.0,80.0,https://pypi.org/project/paddlepaddle,2021-12-02 06:01:39.000000,16.0,71903.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2021-10-27 15:54:07.000000,2020-06-01 14:58:26.000000,2146,255.0,219.0,12044.0,2913.0,Image augmentation for machine learning experiments.,36.0,32,False,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,202610.0,8843.0,8287.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,200673.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,58124.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-11-05 20:07:42.000000,2021-11-05 20:07:41.000000,2929,563.0,668.0,11817.0,4360.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,235.0,32,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,['tensorflow'],,255821.0,1243.0,1079.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,255821.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2021-11-16 07:17:28.000000,2021-11-16 06:25:52.000000,2559,24.0,1487.0,11736.0,1522.0,Python Echarts Plotting Library.,30.0,32,True,2021-11-16 06:27:35.000000,1.9.1,67.0,pyecharts,,['jupyter'],,65687.0,2208.0,1926.0,https://pypi.org/project/pyecharts,2021-11-16 06:27:35.000000,282.0,65687.0,,,,2.0,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,,,,,,,,,,,,,,,,,,,,,,,,,
57,flair,flairNLP/flair,,nlp,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000000,2021-12-02 13:12:26.000000,2021-12-01 20:25:52.000000,1769,88.0,1612.0,11014.0,3979.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,214.0,32,True,2021-11-18 08:33:59.000000,0.10,23.0,flair,,['pytorch'],,62597.0,1107.0,1059.0,https://pypi.org/project/flair,2021-11-18 08:22:02.000000,48.0,62597.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-12-01 01:57:34.000000,2021-12-01 01:54:31.000000,2144,108.0,2367.0,10651.0,2357.0,"An open-source NLP research library, built on PyTorch.",253.0,32,True,2021-11-01 21:44:06.000000,2.8.0,236.0,allennlp,,['pytorch'],43.0,32780.0,2338.0,2104.0,https://pypi.org/project/allennlp,2021-11-01 21:44:06.000000,234.0,32780.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59,torchvision,pytorch/vision,,image,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000000,2021-12-02 14:04:49.000000,2021-12-02 10:08:01.000000,5283,568.0,1526.0,10411.0,,"Datasets, Transforms and Models specific to Computer Vision.",442.0,32,True,2021-10-21 16:58:04.000000,0.11.1,27.0,torchvision,conda-forge/torchvision,['pytorch'],,2640460.0,4612.0,,https://pypi.org/project/torchvision,2021-10-21 16:53:30.000000,4612.0,2637319.0,https://anaconda.org/conda-forge/torchvision,2021-09-27 23:35:13.750000,150794.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Albumentations,albumentations-team/albumentations,,image,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000000,2021-12-02 01:20:26.000000,2021-12-01 07:15:37.000000,1167,239.0,323.0,9254.0,687.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,98.0,32,True,2021-10-04 09:30:33.000000,1.1.0,49.0,albumentations,conda-forge/albumentations,['pytorch'],,167685.0,5985.0,5857.0,https://pypi.org/project/albumentations,2021-10-04 09:30:33.000000,128.0,166740.0,https://anaconda.org/conda-forge/albumentations,2021-07-15 13:53:18.638000,28350.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61,MoviePy,Zulko/moviepy,,image,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000000,2021-11-14 16:13:10.000000,2021-11-12 17:14:13.000000,1163,340.0,763.0,8758.0,1072.0,Video editing with Python.,144.0,32,True,2020-05-07 16:29:35.000000,1.0.3,84.0,moviepy,conda-forge/moviepy,,,1211176.0,13070.0,11940.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000000,1130.0,1209325.0,https://anaconda.org/conda-forge/moviepy,2020-02-23 19:57:49.975000,98132.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-12-02 00:47:47.000000,2021-12-02 00:47:43.000000,1254,169.0,767.0,8024.0,1613.0,Simple job queues for Python.,247.0,32,True,2021-09-09 11:33:34.000000,1.10,67.0,rq,conda-forge/rq,,,380297.0,12493.0,9169.0,https://pypi.org/project/rq,2021-09-09 11:32:32.000000,3324.0,379300.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099000,64813.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63,TextBlob,sloria/TextBlob,,nlp,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000000,2021-10-22 03:18:24.000000,2021-10-22 03:17:05.000000,1042,97.0,154.0,7960.0,535.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",35.0,32,True,2021-10-22 03:18:24.000000,0.17.1,57.0,textblob,conda-forge/textblob,,97.0,619790.0,18407.0,15915.0,https://pypi.org/project/textblob,2021-10-22 03:18:24.000000,2492.0,617534.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233000,144443.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2021-11-28 01:21:40.000000,2021-11-19 14:06:58.000000,630,240.0,1344.0,7074.0,3097.0,Declarative statistical visualization library for Python.,133.0,32,True,2020-04-01 13:29:16.000000,4.1.0,27.0,altair,conda-forge/altair,,,2853875.0,19172.0,18802.0,https://pypi.org/project/altair,2021-11-19 14:11:43.000000,370.0,2837964.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,1034236.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Hyperopt,hyperopt/hyperopt,,hyperopt,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000000,2021-11-30 14:23:20.000000,2021-11-29 10:21:36.000000,924,353.0,230.0,5965.0,1194.0,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,32,True,2021-11-17 10:05:44.000000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,1311923.0,5794.0,5290.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000000,504.0,1304296.0,https://anaconda.org/conda-forge/hyperopt,2020-10-14 07:57:14.292000,297490.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-11-27 15:30:48.000000,2021-11-27 15:30:48.000000,1131,56.0,436.0,5596.0,746.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,58.0,32,True,2021-09-29 13:11:34.000000,0.8.1,28.0,imbalanced-learn,conda-forge/imbalanced-learn,['sklearn'],,1907892.0,8472.0,8192.0,https://pypi.org/project/imbalanced-learn,2021-09-29 12:58:22.000000,280.0,1904456.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-09-29 14:10:14.261000,171800.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-12-02 15:18:56.000000,2021-12-02 15:18:56.000000,514,362.0,1252.0,5577.0,23998.0,NumPy & SciPy for GPU.,285.0,32,True,2021-11-11 07:02:21.000000,9.6.0,104.0,cupy,conda-forge/cupy,,22928.0,126153.0,1074.0,882.0,https://pypi.org/project/cupy,2021-11-10 08:22:49.000000,192.0,84355.0,https://anaconda.org/conda-forge/cupy,2021-11-12 15:11:06.183000,1052824.0,1.0,,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2021-11-11 07:05:26.114315,7.0,53298.0,,,,,,,,,,,,,,,,,,,,
68,UMAP,lmcinnes/umap,,data-viz,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000000,2021-11-30 16:21:33.000000,2021-11-30 16:21:33.000000,586,303.0,285.0,5230.0,1504.0,Uniform Manifold Approximation and Projection.,94.0,32,True,2021-10-29 16:33:56.000000,0.5.2,36.0,umap-learn,,,,1258592.0,4346.0,4120.0,https://pypi.org/project/umap-learn,2021-10-29 16:33:56.000000,226.0,1258592.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,MLxtend,rasbt/mlxtend,,sklearn-utils,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000000,2021-11-29 20:19:30.000000,2021-11-29 20:19:30.000000,729,99.0,295.0,3706.0,1249.0,A library of extension and helper modules for Python's data analysis and machine learning libraries.,85.0,32,True,2021-09-03 00:02:55.000000,0.19.0,47.0,mlxtend,conda-forge/mlxtend,['sklearn'],,1067885.0,4851.0,4661.0,https://pypi.org/project/mlxtend,2021-09-03 00:02:55.000000,190.0,1064310.0,https://anaconda.org/conda-forge/mlxtend,2021-09-03 13:27:33.719000,189500.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-11-08 14:42:04.000000,2021-09-26 10:28:21.000000,555,24.0,227.0,3493.0,1072.0,Geocoding library for Python.,123.0,32,True,2021-07-11 12:18:10.000000,2.2.0,58.0,geopy,conda-forge/geopy,,,2367155.0,37088.0,29844.0,https://pypi.org/project/geopy,2021-07-11 12:15:26.000000,7244.0,2358075.0,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605000,626586.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,numexpr,pydata/numexpr,,data-containers,https://github.com/pydata/numexpr,https://github.com/pydata/numexpr,MIT,2013-11-30 22:33:48.000000,2021-12-02 06:09:52.000000,2021-12-02 06:09:51.000000,174,60.0,256.0,1682.0,696.0,"Fast numerical array expression evaluator for Python, NumPy, PyTables, pandas, bcolz and more.",59.0,32,True,2021-12-02 06:01:02.000000,2.8.0,41.0,numexpr,conda-forge/numexpr,,,1461979.0,41320.0,35838.0,https://pypi.org/project/numexpr,2021-12-02 06:01:02.000000,5482.0,1410022.0,https://anaconda.org/conda-forge/numexpr,2021-11-16 18:28:45.809000,3325282.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
72,SageMaker SDK,aws/sagemaker-python-sdk,,ml-experiments,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000000,2021-12-02 13:00:54.000000,2021-11-23 18:22:34.000000,715,316.0,636.0,1515.0,2280.0,A library for training and deploying machine learning models on Amazon SageMaker.,233.0,32,True,2021-12-02 06:12:11.000000,2.70.0,393.0,sagemaker,,"['mxnet', 'tensorflow']",,1429225.0,985.0,957.0,https://pypi.org/project/sagemaker,2021-12-02 06:12:11.000000,28.0,1429225.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73,dask.distributed,dask/distributed,,distributed-ml,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000000,2021-12-02 14:19:16.000000,2021-11-30 15:00:55.000000,573,874.0,1639.0,1277.0,,A distributed task scheduler for Dask.,256.0,32,True,2021-11-08 17:52:26.000000,2021.11.1,163.0,distributed,conda-forge/distributed,,,6530406.0,22927.0,21149.0,https://pypi.org/project/distributed,2021-11-19 20:18:31.000000,1778.0,6443146.0,https://anaconda.org/conda-forge/distributed,2021-11-20 03:39:26.127000,5846437.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Graphviz,xflr6/graphviz,,data-viz,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000000,2021-12-01 17:21:47.000000,2021-12-01 17:21:40.000000,162,4.0,115.0,1094.0,1100.0,Simple Python interface for Graphviz.,17.0,32,True,2021-11-15 18:30:42.000000,0.18.2,52.0,graphviz,,,,6793799.0,30341.0,25959.0,https://pypi.org/project/graphviz,2021-11-28 19:51:43.000000,4382.0,6793799.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
75,Keras,keras-team/keras,,ml-frameworks,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000000,2021-12-02 05:56:32.000000,2021-12-02 05:25:28.000000,18898,247.0,10741.0,53330.0,6236.0,Deep Learning for humans.,1005.0,31,True,2021-11-03 16:24:54.000000,2.7.0,58.0,keras,conda-forge/keras,['tensorflow'],,5835838.0,0.0,,https://pypi.org/project/keras,2021-11-03 16:16:34.000000,0.0,5805305.0,https://anaconda.org/conda-forge/keras,2021-11-25 20:30:37.739000,1954157.0,2.0,https://keras.io,,,,,,,,,,,,,,,,,,,,,,,,,
