,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
38,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2022-04-20 23:03:36.000000,2022-04-20 20:39:00,1934.0,54.0,2592,428.0,2190.0,519.0,1686.0,12370,Open standard for machine learning interoperability.,229.0,41,True,2022-02-17 21:58:59.000,1.11.0,25.0,onnx,conda-forge/onnx,,,,6795.0,6447.0,https://pypi.org/project/onnx,2022-02-17 19:16:40.000,348.0,1119694.0,1127267.0,https://anaconda.org/conda-forge/onnx,2022-03-01 13:35:47.004,384213.0,,,,,1.0,17543.0,,,,,,,,,,,,,,,,,,,
39,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-04-21 14:35:42.000000,2022-04-21 04:19:40,2677.0,215.0,2634,273.0,3570.0,1019.0,1293.0,11678,Open source platform for the machine learning lifecycle.,389.0,41,True,2022-04-13 17:02:54.000,1.25.1,57.0,mlflow,conda-forge/mlflow,,,,300.0,,https://pypi.org/project/mlflow,2022-04-13 16:01:34.000,300.0,10320957.0,10335595.0,https://anaconda.org/conda-forge/mlflow,2022-04-13 23:51:35.810,526977.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2022-04-20 00:50:38.000000,2022-04-03 15:40:10,2821.0,7.0,1518,249.0,779.0,105.0,1892.0,9338,Statistical data visualization in Python.,166.0,41,True,2021-08-16 00:42:18.000,0.11.2,25.0,seaborn,conda-forge/seaborn,,,,161438.0,152596.0,https://pypi.org/project/seaborn,2021-08-16 00:42:18.000,8842.0,8541300.0,8594842.0,https://anaconda.org/conda-forge/seaborn,2021-08-16 06:42:17.619,3640776.0,,,,,1.0,218.0,,,,,,,,,,,,,,,,,,,
41,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-04-21 12:46:58.000000,2022-04-21 12:46:56,22916.0,2002.0,998,194.0,290.0,378.0,1413.0,6466,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",993.0,41,True,2022-04-07 07:35:23.000,1.0.5,102.0,catboost,conda-forge/catboost,,,,220.0,,https://pypi.org/project/catboost,2022-04-07 05:23:24.000,220.0,3641640.0,3663460.0,https://anaconda.org/conda-forge/catboost,2022-04-07 19:25:52.486,959185.0,,,,,2.0,77694.0,,,,,,,,,,,,,,,,,,,
42,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-04-21 14:06:34.000000,2022-04-21 14:06:34,4531.0,230.0,618,61.0,3535.0,1018.0,1763.0,1339,A distributed task scheduler for Dask.,267.0,41,True,2022-04-15 20:57:41.000,2022.4.1,171.0,distributed,conda-forge/distributed,,,,24287.0,23120.0,https://pypi.org/project/distributed,2022-04-15 20:57:41.000,1167.0,4645877.0,4739311.0,https://anaconda.org/conda-forge/distributed,2022-04-16 02:35:56.057,6633836.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-04-20 11:12:16.000000,2022-04-01 19:36:07,2142.0,108.0,2382,249.0,447.0,1332.0,580.0,16060,A game theoretic approach to explain the output of any machine learning model.,182.0,40,True,2021-10-20 18:36:57.000,0.40.0,94.0,shap,conda-forge/shap,,,,5336.0,5115.0,https://pypi.org/project/shap,2021-10-20 19:13:31.000,221.0,4502096.0,4527308.0,https://anaconda.org/conda-forge/shap,2022-01-23 08:45:26.945,1109358.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
44,h5py,h5py/h5py,data-containers,,https://github.com/h5py/h5py,https://github.com/h5py/h5py,BSD-3-Clause,2012-09-21 00:40:02.000,2022-04-06 13:24:17.000000,2022-04-06 13:21:11,3973.0,102.0,433,52.0,783.0,221.0,1090.0,1712,HDF5 for Python -- The h5py package is a Pythonic interface to the HDF5 binary data format.,179.0,40,True,2021-11-16 13:35:22.000,3.6.0,31.0,h5py,conda-forge/h5py,,,,172632.0,159102.0,https://pypi.org/project/h5py,2021-11-16 13:35:22.000,13530.0,11842982.0,11945315.0,https://anaconda.org/conda-forge/h5py,2021-11-26 22:25:41.747,7468215.0,,,,,1.0,1814.0,,,,,,,,,,,,,,,,,,,
45,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-04-20 12:02:28.000000,2022-04-19 17:23:42,11828.0,57.0,6903,1099.0,11001.0,1980.0,7720.0,19950,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",974.0,39,True,2022-03-22 00:13:06.000,2.0.0.beta1,982.0,mxnet,mxnet,,,['mxnet'],289.0,,https://pypi.org/project/mxnet,2022-03-25 17:06:28.000,284.0,269683.0,270172.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007,7235.0,,,,,2.0,24855.0,,,,,,,,5.0,,,,,,,,,,,
46,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-04-21 13:44:21.000000,2022-04-19 16:43:43,5865.0,233.0,1675,401.0,716.0,625.0,647.0,16277,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",108.0,39,True,2022-03-29 22:50:27.000,2.3.1,147.0,dash,conda-forge/dash,,,,1379.0,188.0,https://pypi.org/project/dash,2022-03-29 22:29:51.000,1191.0,879569.0,888314.0,https://anaconda.org/conda-forge/dash,2022-03-30 10:37:04.517,411037.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-04-21 12:08:49.000000,2022-04-21 11:37:01,30098.0,363.0,3926,338.0,4555.0,987.0,5678.0,13850,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",536.0,39,True,2022-04-05 14:41:42.000,2.8.27,250.0,rasa,,,,['tensorflow'],57.0,,https://pypi.org/project/rasa,2022-04-05 14:41:31.000,57.0,215569.0,215569.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-04-21 08:49:20.000000,2022-04-10 14:05:57,4440.0,209.0,1848,199.0,910.0,95.0,1730.0,11507,A very simple framework for state-of-the-art Natural Language Processing (NLP).,222.0,39,True,2022-04-10 20:35:57.000,0.11,25.0,flair,conda-forge/python-flair,,,['pytorch'],1372.0,1305.0,https://pypi.org/project/flair,2022-04-10 18:35:05.000,67.0,84010.0,84348.0,https://anaconda.org/conda-forge/python-flair,2021-11-18 16:11:16.757,7098.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
49,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-04-20 12:00:00.000000,2022-04-20 12:00:00,8067.0,68.0,3050,479.0,548.0,53.0,1972.0,11087,A toolkit for making real world machine learning and data analysis applications in C++.,175.0,39,False,2022-03-14 12:07:11.000,19.23.1,31.0,dlib,conda-forge/dlib,,,,14593.0,13826.0,https://pypi.org/project/dlib,2022-03-14 12:07:11.000,767.0,141338.0,147607.0,https://anaconda.org/conda-forge/dlib,2022-03-15 00:20:39.618,399683.0,,,,,2.0,24936.0,,,,,,,,,,,,,,,,,,,
50,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-04-20 04:58:00.000000,2022-03-25 20:01:52,3150.0,21.0,630,152.0,974.0,240.0,1398.0,7425,Declarative statistical visualization library for Python.,136.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,25668.0,25324.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,6229692.0,6245954.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1122111.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-04-21 12:12:21.000000,2022-04-20 11:48:16,8600.0,238.0,1562,230.0,3039.0,213.0,2451.0,6514,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,379.0,39,True,2022-03-15 10:10:19.000,3.11.5,36.0,pymc3,conda-forge/pymc3,,,,843.0,608.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,235.0,354087.0,360166.0,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553,399849.0,,,,,1.0,1903.0,,,,,,,,,,,,,,,,,,,
52,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2022-04-21 14:36:21.000000,2022-04-21 14:05:38,35393.0,1056.0,3455,257.0,17408.0,139.0,,5449,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1251.0,39,True,2022-04-20 23:03:40.000,2.38.0,61.0,apache-beam,conda-forge/apache-beam-with-aws,,,,149.0,,https://pypi.org/project/apache-beam,2022-04-20 20:51:29.000,149.0,6250698.0,6251679.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2022-04-21 05:29:42.235,6867.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-04-20 20:42:06.000000,2022-04-20 20:42:04,1904.0,50.0,7220,625.0,2032.0,120.0,1467.0,22153,The fastai deep learning library.,613.0,38,True,2022-04-02 04:09:17.000,2.5.6,129.0,fastai,,,,['pytorch'],298.0,,https://pypi.org/project/fastai,2022-04-02 04:09:17.000,298.0,245624.0,245624.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
54,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-04-21 07:22:23.000000,2022-04-20 23:34:13,4661.0,114.0,1672,262.0,2204.0,572.0,1789.0,18681,Streamlit The fastest way to build data apps in Python.,139.0,38,True,2022-03-29 19:26:47.000,1.8.1,157.0,streamlit,,,,,617.0,273.0,https://pypi.org/project/streamlit,2022-03-29 19:26:41.000,344.0,1016993.0,1016993.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-04-21 14:06:13.000000,2022-04-21 12:57:05,7337.0,381.0,1827,182.0,3203.0,60.0,1359.0,14320,Cloud-native neural search framework for kind of data.,146.0,38,True,2022-04-21 12:57:51.000,3.3.4,1735.0,jina,conda-forge/jina-core,jinaai/jina,,,265.0,265.0,https://pypi.org/project/jina,2022-04-21 12:57:00.000,,41665.0,82576.0,https://anaconda.org/conda-forge/jina-core,2022-04-13 13:05:14.395,3944.0,https://hub.docker.com/r/jinaai/jina,2022-04-21 13:15:04.602111,7.0,1049071.0,2.0,,,,,,,,,,,,,,,,,,,,
56,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-04-21 14:03:23.000000,2022-04-21 13:37:42,14533.0,463.0,1495,195.0,11146.0,300.0,4540.0,10125,An open-source vector database for scalable similarity search and AI applications.,202.0,38,True,2022-04-02 10:12:24.000,2.0.2,100.0,pymilvus,,milvusdb/milvus,,,15.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,15.0,37076.0,71097.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-04-02 06:39:20.199435,18.0,908784.0,1.0,18826.0,,,,,,,,,,,,,,,,,,,
57,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,558.0,4114.0,679.0,2086.0,9564,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,15222.0,12384.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,264622.0,292530.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,1925702.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
58,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000,2022-04-16 11:37:08.000000,2022-04-02 01:06:55,1628.0,9.0,1263,216.0,674.0,175.0,778.0,8243,Simple job queues for Python.,256.0,38,True,2021-12-07 12:48:17.000,1.10.1,68.0,rq,conda-forge/rq,,,,11875.0,10140.0,https://pypi.org/project/rq,2021-12-07 12:46:58.000,1735.0,525928.0,526943.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,70060.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
59,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-04-20 13:12:54.000000,2022-04-20 04:30:22,12289.0,873.0,684,128.0,2354.0,142.0,1021.0,6261,A hyperparameter optimization framework.,188.0,38,True,2021-10-04 06:37:16.000,2.10.0,45.0,optuna,conda-forge/optuna,,,,3306.0,3104.0,https://pypi.org/project/optuna,2022-04-12 04:16:37.000,202.0,2233814.0,2243070.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864,268424.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-04-21 12:54:23.000000,2022-04-21 05:35:07,25046.0,591.0,586,121.0,4995.0,386.0,1342.0,5958,NumPy & SciPy for GPU.,302.0,38,True,2022-04-08 01:52:44.000,10.3.1,112.0,cupy,conda-forge/cupy,cupy/cupy,,,1161.0,1003.0,https://pypi.org/project/cupy,2022-04-08 01:21:55.000,158.0,26525.0,70660.0,https://anaconda.org/conda-forge/cupy,2022-04-12 02:49:51.536,1282731.0,https://hub.docker.com/r/cupy/cupy,2022-04-08 01:56:36.461062,7.0,54579.0,1.0,28595.0,,,,,,,,,,,,,,,,,,,
61,xarray,pydata/xarray,data-containers,,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000,2022-04-20 11:33:56.000000,2022-04-19 03:26:53,4105.0,117.0,781,106.0,2897.0,950.0,2360.0,2476,N-D labeled arrays and datasets in Python.,370.0,38,True,2022-03-02 15:57:11.000,2022.3.0,66.0,xarray,conda-forge/xarray,,,,11372.0,10019.0,https://pypi.org/project/xarray,2022-03-02 15:57:11.000,1353.0,1248690.0,1316027.0,https://anaconda.org/conda-forge/xarray,2022-03-02 20:58:31.246,4915608.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
62,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-04-21 13:16:47.000000,2022-03-30 01:42:05,2006.0,101.0,6930,354.0,2135.0,561.0,5079.0,19271,OpenMMLab Detection Toolbox and Benchmark.,325.0,37,True,2022-03-30 05:12:51.000,2.23.0,31.0,mmdet,,,,['pytorch'],348.0,339.0,https://pypi.org/project/mmdet,2022-03-30 05:12:51.000,9.0,42714.0,42714.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-04-21 13:58:25.000000,2022-04-21 13:58:25,30690.0,1182.0,10349,929.0,19535.0,690.0,,18611,Apache Flink Python API.,1516.0,37,True,2022-03-11 09:05:38.000,1.14.4,30.0,apache-flink,,,,,15.0,,https://pypi.org/project/apache-flink,2022-03-11 09:05:38.000,15.0,13199.0,13199.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-04-19 03:54:35.000000,2022-04-05 21:12:31,1345.0,62.0,2924,266.0,217.0,74.0,430.0,17919,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",71.0,37,True,2022-04-03 22:14:28.000,0.1-weights-swin2,31.0,timm,conda-forge/timm,,,['pytorch'],2748.0,2669.0,https://pypi.org/project/timm,2022-01-17 04:57:50.000,79.0,1522241.0,1554585.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,14840.0,,,,,1.0,1107363.0,,,,,,,,,,,,,,,,,,,
65,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2022-04-17 17:43:04.000000,2022-03-23 12:42:24,4029.0,7.0,2314,488.0,2223.0,103.0,866.0,15599,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",585.0,37,True,2021-11-06 14:59:15.000,3.0.3,73.0,luigi,luigi,,,,2124.0,1725.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000,397.0,573012.0,573140.0,https://anaconda.org/anaconda/luigi,2022-03-05 07:01:28.404,9488.0,,,,,1.0,,stable/luigi,,,,,,,2.0,,,,,,,,,,,
66,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-04-16 02:25:58.000000,2022-04-14 21:46:05,2684.0,40.0,2180,277.0,3049.0,88.0,2425.0,10933,"An open-source NLP research library, built on PyTorch.",261.0,37,True,2022-04-14 22:03:15.000,2.9.3,263.0,allennlp,conda-forge/allennlp,,,['pytorch'],2600.0,2422.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,178.0,40193.0,41470.0,https://anaconda.org/conda-forge/allennlp,2022-04-15 04:27:02.306,51093.0,,,,,1.0,46.0,,,,,,,,,,,,,,,,,,,
67,Prefect,PrefectHQ/prefect,data-pipelines,,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000,2022-04-20 21:38:52.000000,2022-04-19 17:04:47,14484.0,178.0,855,145.0,3089.0,487.0,1702.0,8732,The easiest way to automate your data.,314.0,37,True,2022-04-05 18:36:59.000,1.2.0,128.0,prefect,conda-forge/prefect,,,,771.0,718.0,https://pypi.org/project/prefect,2022-04-13 17:05:30.000,53.0,208687.0,215531.0,https://anaconda.org/conda-forge/prefect,2022-04-06 06:44:42.866,253262.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
68,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-04-21 14:16:43.000000,2022-04-21 14:16:43,2278.0,128.0,1249,115.0,653.0,242.0,1235.0,5497,"An open-source, low-code machine learning library in Python.",78.0,37,True,2022-04-10 22:13:37.000,2.3.10,79.0,pycaret,conda-forge/pycaret,,,,2047.0,2035.0,https://pypi.org/project/pycaret,2022-04-10 22:13:37.000,12.0,500961.0,501423.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,8729.0,,,,,1.0,555.0,,,,,,,,,,,,,,,,,,,
69,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2022-04-21 14:12:13.000000,2022-04-21 14:12:12,10164.0,682.0,580,83.0,3372.0,989.0,2995.0,4613,"An orchestration platform for the development, production, and observation of data assets.",202.0,37,True,2022-04-14 20:26:22.000,0.14.9,444.0,dagster,conda-forge/dagster,,,,443.0,357.0,https://pypi.org/project/dagster,2022-04-14 20:00:43.000,86.0,184726.0,201295.0,https://anaconda.org/conda-forge/dagster,2022-04-15 14:58:00.485,480515.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-04-19 16:46:56.000000,2022-04-19 16:46:54,11405.0,159.0,967,167.0,397.0,550.0,668.0,3664,Probabilistic reasoning and statistical analysis in TensorFlow.,443.0,37,True,2022-02-14 17:24:33.000,0.16.0,42.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],311.0,,https://pypi.org/project/tensorflow-probability,2022-02-14 17:03:04.000,311.0,807522.0,808934.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-01-26 19:31:32.633,53670.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2022-04-20 10:46:51.000000,2022-03-01 15:56:42,1403.0,18.0,316,63.0,599.0,332.0,395.0,2762,Computing with Python functions.,109.0,37,True,2021-10-07 14:42:42.000,1.1.0,102.0,joblib,conda-forge/joblib,,,,183099.0,178208.0,https://pypi.org/project/joblib,2021-10-07 14:42:42.000,4891.0,23681307.0,23799302.0,https://anaconda.org/conda-forge/joblib,2021-10-07 20:15:36.705,8141658.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
72,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-04-21 14:18:25.000000,2022-04-21 14:16:04,16794.0,204.0,1026,79.0,6551.0,391.0,3631.0,1909,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,285.0,37,True,2022-04-15 15:00:55.000,1.0.2,61.0,mne,conda-forge/mne,,,,1756.0,1545.0,https://pypi.org/project/mne,2022-04-15 15:00:55.000,211.0,40955.0,44032.0,https://anaconda.org/conda-forge/mne,2022-04-15 15:19:37.288,190821.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-04-20 22:11:58.703000,2022-04-20 21:00:47,2463.0,134.0,763,100.0,1940.0,349.0,674.0,1602,A library for training and deploying machine learning models on Amazon SageMaker.,256.0,37,True,2022-04-20 16:44:22.000,2.87.0,420.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1342.0,1295.0,https://pypi.org/project/sagemaker,2022-04-20 16:44:22.000,47.0,5231223.0,5239799.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-04-20 22:11:58.703,248718.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
74,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-04-20 08:27:23.000000,2022-04-20 08:27:23,1364.0,43.0,205,31.0,354.0,60.0,382.0,1023,Python library for reading and writing image data.,87.0,37,True,2022-04-18 03:20:08.000,2.17.0,52.0,imageio,conda-forge/imageio,,,,62596.0,59985.0,https://pypi.org/project/imageio,2022-04-18 03:20:04.000,2611.0,13107613.0,13150844.0,https://anaconda.org/conda-forge/imageio,2022-04-18 14:34:28.014,2723313.0,,,,,1.0,187.0,,1.0,,,,,,,,,,,,,,,,,
