,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
38,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2022-04-07 02:37:59.000000,2022-04-03 15:40:10,2821.0,8.0,1511,248.0,779.0,106.0,1889.0,9288,Statistical data visualization in Python.,166.0,41,True,2021-08-16 00:42:18.000,0.11.2,25.0,seaborn,conda-forge/seaborn,,,,158797.0,149955.0,https://pypi.org/project/seaborn,2021-08-16 00:42:18.000,8842.0,8091805.0,8144289.0,https://anaconda.org/conda-forge/seaborn,2021-08-16 06:42:17.619,3568829.0,,,,,1.0,211.0,,,,,,,,,,,,,,,,,,,
39,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-04-07 07:24:03.000000,2022-04-07 01:34:09,22734.0,2371.0,954,194.0,288.0,357.0,1408.0,6459,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",991.0,41,True,2022-04-07 07:35:23.000,1.0.5,102.0,catboost,conda-forge/catboost,,,,220.0,,https://pypi.org/project/catboost,2022-04-07 05:23:24.000,220.0,4065010.0,4086642.0,https://anaconda.org/conda-forge/catboost,2022-02-04 07:12:46.792,951142.0,,,,,2.0,76744.0,,,,,,,,,,,,,,,,,,,
40,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-04-07 14:26:17.000000,2022-04-07 12:06:55,4485.0,202.0,613,62.0,3482.0,999.0,1749.0,1330,A distributed task scheduler for Dask.,266.0,41,True,2022-04-01 15:18:01.000,2022.4.0,170.0,distributed,conda-forge/distributed,,,,24088.0,22924.0,https://pypi.org/project/distributed,2022-04-01 15:18:01.000,1164.0,4598455.0,4690486.0,https://anaconda.org/conda-forge/distributed,2022-04-01 17:59:51.871,6534270.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
41,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-04-07 07:09:58.000000,2022-04-01 19:36:07,2142.0,111.0,2358,252.0,441.0,1314.0,578.0,15941,A game theoretic approach to explain the output of any machine learning model.,182.0,40,True,2021-10-20 18:36:57.000,0.40.0,94.0,shap,conda-forge/shap,,,,5203.0,4982.0,https://pypi.org/project/shap,2021-10-20 19:13:31.000,221.0,4603426.0,4628186.0,https://anaconda.org/conda-forge/shap,2022-01-23 08:45:26.945,1089448.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-04-07 10:55:30.000000,2022-04-02 12:49:29,4325.0,27.0,4094,432.0,1593.0,380.0,1375.0,13065,Topic Modelling for Humans.,423.0,40,True,2021-09-18 14:21:47.000,4.1.2,89.0,gensim,conda-forge/gensim,,,,34855.0,32034.0,https://pypi.org/project/gensim,2021-09-17 00:24:57.000,2821.0,5135919.0,5150113.0,https://anaconda.org/conda-forge/gensim,2021-11-09 13:39:50.380,778207.0,,,,,1.0,3517.0,,,,,,,,,,,,,,,,,,,
43,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-04-07 13:57:20.000000,2022-04-07 08:45:40,2620.0,190.0,2539,275.0,3499.0,1001.0,1264.0,11593,Open source platform for the machine learning lifecycle.,376.0,40,True,2022-02-28 09:33:08.000,1.24.0,55.0,mlflow,conda-forge/mlflow,,,,286.0,,https://pypi.org/project/mlflow,2022-02-28 07:17:09.000,286.0,10196180.0,10210284.0,https://anaconda.org/conda-forge/mlflow,2022-02-28 12:03:58.138,507763.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
44,h5py,h5py/h5py,data-containers,,https://github.com/h5py/h5py,https://github.com/h5py/h5py,BSD-3-Clause,2012-09-21 00:40:02.000,2022-04-06 13:24:17.000000,2022-04-06 13:21:11,3973.0,106.0,433,52.0,783.0,221.0,1089.0,1703,HDF5 for Python -- The h5py package is a Pythonic interface to the HDF5 binary data format.,179.0,40,True,2021-11-16 13:35:22.000,3.6.0,31.0,h5py,conda-forge/h5py,,,,170789.0,157259.0,https://pypi.org/project/h5py,2021-11-16 13:35:22.000,13530.0,12026103.0,12126744.0,https://anaconda.org/conda-forge/h5py,2021-11-26 22:25:41.747,7344681.0,,,,,1.0,1794.0,,,,,,,,,,,,,,,,,,,
45,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-04-07 08:30:46.000000,2022-04-06 07:59:07,11826.0,60.0,6903,1099.0,10991.0,1980.0,7717.0,19939,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",974.0,39,True,2022-03-22 00:13:06.000,2.0.0.beta1,982.0,mxnet,mxnet,,,['mxnet'],289.0,,https://pypi.org/project/mxnet,2022-03-25 17:06:28.000,284.0,311082.0,311569.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007,7182.0,,,,,2.0,24806.0,,,,,,,5.0,,,,,,,,,,,,
46,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-04-07 11:18:19.000000,2022-03-30 09:00:47,30070.0,399.0,3926,337.0,4537.0,987.0,5672.0,13803,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",538.0,39,True,2022-04-05 14:41:42.000,2.8.27,250.0,rasa,,,,['tensorflow'],57.0,,https://pypi.org/project/rasa,2022-04-05 14:41:31.000,57.0,270008.0,270008.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-04-06 19:16:01.000000,2022-04-05 21:15:57,4423.0,229.0,1844,199.0,900.0,86.0,1724.0,11454,A very simple framework for state-of-the-art Natural Language Processing (NLP).,222.0,39,True,2021-11-18 08:33:59.000,0.10,24.0,flair,conda-forge/python-flair,,,['pytorch'],1329.0,1262.0,https://pypi.org/project/flair,2022-04-06 08:00:22.000,67.0,87416.0,87748.0,https://anaconda.org/conda-forge/python-flair,2021-11-18 16:11:16.757,6976.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-04-07 05:08:55.000000,2022-04-07 02:37:52,8057.0,60.0,3050,480.0,544.0,53.0,1963.0,11041,A toolkit for making real world machine learning and data analysis applications in C++.,175.0,39,False,2022-03-14 12:07:11.000,19.23.1,31.0,dlib,conda-forge/dlib,,,,14428.0,13661.0,https://pypi.org/project/dlib,2022-03-14 12:07:11.000,767.0,140089.0,146298.0,https://anaconda.org/conda-forge/dlib,2022-03-15 00:20:39.618,395648.0,,,,,2.0,24929.0,,,,,,,,,,,,,,,,,,,
49,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-04-04 02:30:31.000000,2022-03-25 20:01:52,3150.0,29.0,630,152.0,971.0,240.0,1395.0,7394,Declarative statistical visualization library for Python.,136.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,24973.0,24629.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,5932507.0,5948549.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1106902.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
50,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-04-07 13:10:46.000000,2022-04-07 13:10:41,8577.0,262.0,1562,230.0,3025.0,213.0,2434.0,6486,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,378.0,39,True,2022-03-15 10:10:19.000,3.11.5,36.0,pymc3,conda-forge/pymc3,,,,235.0,,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,235.0,333568.0,339576.0,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553,395178.0,,,,,1.0,1903.0,,,,,,,,,,,,,,,,,,,
51,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2022-04-07 15:08:07.000000,2022-04-07 00:30:00,35205.0,1030.0,3410,257.0,17291.0,150.0,,5425,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1244.0,39,True,2022-03-04 19:21:39.000,2.37.0,59.0,apache-beam,conda-forge/apache-beam-with-aws,,,,147.0,,https://pypi.org/project/apache-beam,2022-03-04 16:24:20.000,147.0,6252444.0,6253262.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2022-03-05 07:40:22.263,5731.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-04-06 18:36:53.000000,2022-04-06 18:36:49,1900.0,49.0,7220,624.0,2031.0,120.0,1465.0,22112,The fastai deep learning library.,613.0,38,True,2022-04-02 04:09:17.000,2.5.6,129.0,fastai,,,,['pytorch'],298.0,,https://pypi.org/project/fastai,2022-04-02 04:09:17.000,298.0,237031.0,237031.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
53,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-04-07 06:35:16.000000,2022-04-01 23:36:56,4646.0,127.0,1665,262.0,2179.0,572.0,1772.0,18529,Streamlit The fastest way to build data apps in Python.,139.0,38,True,2022-03-29 19:26:47.000,1.8.1,157.0,streamlit,,,,,606.0,262.0,https://pypi.org/project/streamlit,2022-03-29 19:26:41.000,344.0,1001953.0,1001953.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-04-07 13:42:47.000000,2022-03-31 21:54:06,5796.0,184.0,1671,400.0,707.0,617.0,644.0,16189,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",108.0,38,True,2022-03-29 22:50:27.000,2.3.1,147.0,dash,conda-forge/dash,,,,1366.0,186.0,https://pypi.org/project/dash,2022-03-29 22:29:51.000,1180.0,907979.0,916378.0,https://anaconda.org/conda-forge/dash,2022-03-30 10:37:04.517,394753.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
55,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2022-03-27 23:38:58.000000,2022-03-23 12:42:24,4029.0,14.0,2314,489.0,2218.0,103.0,865.0,15539,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",585.0,38,True,2021-11-06 14:59:15.000,3.0.3,73.0,luigi,luigi,,,,2114.0,1715.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000,397.0,590962.0,591087.0,https://anaconda.org/anaconda/luigi,2022-03-05 07:01:28.404,9284.0,,,,,1.0,,stable/luigi,,,,,,2.0,,,,,,,,,,,,
56,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-04-07 14:17:22.000000,2022-04-06 23:09:13,7275.0,367.0,1823,181.0,3164.0,45.0,1336.0,14225,Cloud-native neural search framework for kind of data.,142.0,38,True,2022-03-30 08:40:53.000,3.2.10,1704.0,jina,conda-forge/jina-core,jinaai/jina,,,261.0,261.0,https://pypi.org/project/jina,2022-04-06 09:59:20.000,,54182.0,94918.0,https://anaconda.org/conda-forge/jina-core,2022-03-30 13:11:34.063,3630.0,https://hub.docker.com/r/jinaai/jina,2022-04-06 10:18:45.624853,6.0,1045686.0,2.0,,,,,,,,,,,,,,,,,,,,
57,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-04-07 14:05:32.000000,2022-04-07 14:05:32,14481.0,556.0,1495,194.0,11075.0,300.0,4471.0,10001,An open-source vector database for scalable similarity search and AI applications.,200.0,38,True,2022-04-02 10:12:24.000,2.0.2,100.0,pymilvus,,milvusdb/milvus,,,15.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,15.0,37038.0,69627.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-04-02 06:39:20.199435,18.0,891559.0,1.0,15322.0,,,,,,,,,,,,,,,,,,,
58,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,560.0,4114.0,679.0,2086.0,9552,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,15173.0,12335.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,282565.0,310132.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,1902128.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
59,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000,2022-04-03 17:36:24.000000,2022-04-02 01:06:55,1628.0,9.0,1261,216.0,674.0,172.0,778.0,8218,Simple job queues for Python.,256.0,38,True,2021-12-07 12:48:17.000,1.10.1,68.0,rq,conda-forge/rq,,,,11794.0,10059.0,https://pypi.org/project/rq,2021-12-07 12:46:58.000,1735.0,553893.0,554900.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,69534.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-04-07 07:27:54.000000,2022-04-07 07:27:17,24952.0,680.0,582,121.0,4968.0,384.0,1334.0,5924,NumPy & SciPy for GPU.,300.0,38,True,2022-03-31 07:02:10.000,10.3.0,111.0,cupy,conda-forge/cupy,cupy/cupy,,,1147.0,991.0,https://pypi.org/project/cupy,2022-03-31 04:28:12.000,156.0,28610.0,71714.0,https://anaconda.org/conda-forge/cupy,2022-03-31 20:12:30.703,1253105.0,https://hub.docker.com/r/cupy/cupy,2022-03-31 07:05:52.831399,7.0,54513.0,1.0,26786.0,,,,,,,,,,,,,,,,,,,
61,xarray,pydata/xarray,data-containers,,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000,2022-04-07 09:24:15.000000,2022-04-06 01:19:47,4079.0,113.0,781,106.0,2873.0,950.0,2292.0,2461,N-D labeled arrays and datasets in Python.,367.0,38,True,2022-03-02 15:57:11.000,2022.3.0,66.0,xarray,conda-forge/xarray,,,,11216.0,9863.0,https://pypi.org/project/xarray,2022-03-02 15:57:11.000,1353.0,1166531.0,1232854.0,https://anaconda.org/conda-forge/xarray,2022-03-02 20:58:31.246,4841647.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
62,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-04-07 13:57:18.000000,2022-03-30 01:42:05,2006.0,116.0,6930,354.0,2118.0,561.0,4985.0,19011,OpenMMLab Detection Toolbox and Benchmark.,325.0,37,True,2022-03-30 05:12:51.000,2.23.0,31.0,mmdet,,,,['pytorch'],328.0,319.0,https://pypi.org/project/mmdet,2022-03-30 05:12:51.000,9.0,41572.0,41572.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-04-07 14:15:34.000000,2022-04-07 13:25:11,30554.0,1228.0,10287,930.0,19380.0,690.0,,18498,Apache Flink Python API.,1508.0,37,True,2022-03-11 09:05:38.000,1.14.4,30.0,apache-flink,,,,,15.0,,https://pypi.org/project/apache-flink,2022-03-11 09:05:38.000,15.0,15434.0,15434.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-04-07 07:50:38.000000,2022-04-05 21:12:31,1345.0,89.0,2861,264.0,215.0,74.0,426.0,17550,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",71.0,37,True,2022-04-03 22:14:28.000,0.1-weights-swin2,31.0,timm,conda-forge/timm,,,['pytorch'],2568.0,2489.0,https://pypi.org/project/timm,2022-01-17 04:57:50.000,79.0,1377932.0,1408829.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,14003.0,,,,,1.0,1058115.0,,,,,,,,,,,,,,,,,,,
65,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-04-07 13:06:14.000000,2022-04-07 11:38:59,5469.0,206.0,2541,243.0,751.0,944.0,1562.0,14288,Graph Neural Network Library for PyTorch.,258.0,37,True,2022-03-12 16:46:16.000,2.0.4,33.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],39.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,39.0,69573.0,69853.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-01-19 15:40:54.095,5897.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2022-04-07 13:06:23.000000,2022-04-07 12:32:56,2607.0,156.0,1565,271.0,3019.0,277.0,1306.0,11245,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",166.0,37,True,2022-02-18 09:41:45.000,2.6.1,48.0,nni,,,,,240.0,212.0,https://pypi.org/project/nni,2022-02-18 09:41:45.000,28.0,8576.0,8576.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-04-07 13:04:26.000000,2022-03-25 16:53:43,2675.0,37.0,2172,277.0,3046.0,93.0,2421.0,10909,"An open-source NLP research library, built on PyTorch.",260.0,37,True,2022-03-22 00:06:06.000,2.9.2,262.0,allennlp,conda-forge/allennlp,,,['pytorch'],2569.0,2393.0,https://pypi.org/project/allennlp,2022-03-22 00:06:06.000,176.0,46627.0,47798.0,https://anaconda.org/conda-forge/allennlp,2022-03-22 03:16:11.096,46852.0,,,,,1.0,46.0,,,,,,,,,,,,,,,,,,,
68,Prefect,PrefectHQ/prefect,data-pipelines,,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000,2022-04-07 00:51:49.000000,2022-04-05 18:35:12,14473.0,189.0,850,146.0,3075.0,468.0,1690.0,8682,The easiest way to automate your data.,312.0,37,True,2022-04-05 18:36:59.000,1.2.0,127.0,prefect,conda-forge/prefect,,,,749.0,697.0,https://pypi.org/project/prefect,2022-04-05 18:36:59.000,52.0,214994.0,221762.0,https://anaconda.org/conda-forge/prefect,2022-04-06 06:44:42.866,250438.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
69,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-04-07 14:04:13.000000,2022-04-07 14:04:12,12177.0,836.0,678,129.0,2341.0,142.0,1006.0,6202,A hyperparameter optimization framework.,186.0,37,True,2021-10-04 06:37:16.000,2.10.0,44.0,optuna,conda-forge/optuna,,,,3190.0,3010.0,https://pypi.org/project/optuna,2022-02-14 04:42:41.000,180.0,1758383.0,1767536.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864,265453.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-04-05 02:48:06.000000,2022-04-05 02:48:06,2254.0,144.0,1230,115.0,637.0,226.0,1193.0,5434,"An open-source, low-code machine learning library in Python.",78.0,37,True,2022-03-27 21:49:05.000,2.3.9,78.0,pycaret,conda-forge/pycaret,,,,2004.0,1992.0,https://pypi.org/project/pycaret,2022-03-27 21:49:05.000,12.0,456212.0,456650.0,https://anaconda.org/conda-forge/pycaret,2022-03-24 20:05:13.423,8260.0,,,,,1.0,542.0,,,,,,,,,,,,,,,,,,,
71,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2022-04-07 14:39:29.000000,2022-04-07 14:39:28,10063.0,683.0,572,83.0,3260.0,956.0,2961.0,4541,"An orchestration platform for the development, production, and observation of data assets.",195.0,37,True,2022-03-31 22:06:00.000,0.14.7,440.0,dagster,conda-forge/dagster,,,,432.0,346.0,https://pypi.org/project/dagster,2022-03-31 20:13:22.000,86.0,184174.0,200531.0,https://anaconda.org/conda-forge/dagster,2022-04-02 15:49:26.691,474381.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
72,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-04-06 17:20:15.000000,2022-04-06 17:20:12,11375.0,145.0,967,168.0,396.0,550.0,661.0,3651,Probabilistic reasoning and statistical analysis in TensorFlow.,444.0,37,True,2022-02-14 17:24:33.000,0.16.0,42.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],311.0,,https://pypi.org/project/tensorflow-probability,2022-02-14 17:03:04.000,311.0,851287.0,852669.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-01-26 19:31:32.633,52520.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2022-03-10 08:56:01.000000,2022-03-01 15:56:42,1403.0,18.0,315,63.0,599.0,332.0,393.0,2751,Computing with Python functions.,109.0,37,True,2021-10-07 14:42:42.000,1.1.0,102.0,joblib,conda-forge/joblib,,,,179838.0,174947.0,https://pypi.org/project/joblib,2021-10-07 14:42:42.000,4891.0,23118870.0,23232777.0,https://anaconda.org/conda-forge/joblib,2021-10-07 20:15:36.705,7859627.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
74,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-04-07 14:06:10.000000,2022-04-06 02:12:16,16762.0,199.0,1016,80.0,6514.0,369.0,3620.0,1896,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,284.0,37,True,2022-03-21 14:38:39.000,1.0.0,59.0,mne,conda-forge/mne,,,,1717.0,1511.0,https://pypi.org/project/mne,2022-03-21 14:38:39.000,206.0,32951.0,35996.0,https://anaconda.org/conda-forge/mne,2022-04-01 16:58:22.203,188837.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
