,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-04-20 12:59:46.000000,2023-04-20 08:01:04,8645.0,325.0,1047.0,135.0,4811.0,589.0,3658.0,11379.0,Data Version Control | Git for Data & Models | ML Experiments Management.,282.0,41,True,2023-04-20 08:25:39.082,2.55.0,423.0,dvc,conda-forge/dvc,,,,7225.0,7134.0,https://pypi.org/project/dvc,2023-03-06 21:00:01.192,91.0,651985.0,690254.0,https://anaconda.org/conda-forge/dvc,2023-04-20 09:55:37.816,1488761.0,,,,,1.0,108919.0,,,,,,,dvc,dvc,dvc,,,,,,,,,
40,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2023-04-20 09:59:06.000000,2023-04-07 14:50:04,3460.0,95.0,685.0,148.0,1181.0,204.0,1574.0,8198.0,Declarative statistical visualization library for Python.,152.0,41,True,2023-01-27 23:10:18.000,4.2.2,21.0,altair,conda-forge/altair,,,,51974.0,51974.0,https://pypi.org/project/altair,,,10761238.0,10782443.0,https://anaconda.org/conda-forge/altair,2023-01-31 16:04:09.212,1717623.0,,,,,1.0,23.0,,,,,,,,,,,,,,,,,,
41,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-03-28 21:27:28.000000,2023-03-28 21:27:25,2659.0,44.0,7178.0,612.0,2174.0,141.0,1571.0,23778.0,The fastai deep learning library.,236.0,40,True,2023-03-28 20:28:42.000,2.7.12,49.0,fastai,,,,['pytorch'],13052.0,13052.0,https://pypi.org/project/fastai,,,302777.0,302777.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
42,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2023-04-20 14:36:07.000000,2023-04-20 14:27:52,5010.0,301.0,1041.0,118.0,1654.0,302.0,1661.0,16139.0,"Wrap UIs around any model, share with anyone.",148.0,40,True,2023-04-15 03:34:34.000,3.27.0,100.0,gradio,,,,,5460.0,5460.0,https://pypi.org/project/gradio,,,3439436.0,3439436.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,
43,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2023-04-20 14:20:11.000000,2023-04-20 07:34:59,15591.0,645.0,814.0,122.0,3052.0,120.0,1296.0,7973.0,A hyperparameter optimization framework.,228.0,40,True,2023-04-07 08:24:04.210,3.1.1,58.0,optuna,conda-forge/optuna,,,,7645.0,7299.0,https://pypi.org/project/optuna,2023-01-18 05:41:08.855,346.0,1581761.0,1592072.0,https://anaconda.org/conda-forge/optuna,2023-04-10 08:33:36.791,422775.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
44,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-04-20 08:49:08.000000,2023-04-20 08:49:08,1738.0,49.0,809.0,108.0,1365.0,419.0,1101.0,3652.0,Python tools for geographic data.,196.0,40,True,2022-12-10 18:41:03.313,0.12.2,45.0,geopandas,conda-forge/geopandas,,,['pandas'],22639.0,21170.0,https://pypi.org/project/geopandas,2022-12-10 18:41:03.313,1469.0,3959879.0,3992003.0,https://anaconda.org/conda-forge/geopandas,2022-12-10 19:00:54.177,2728752.0,,,,,1.0,1784.0,,,,,,,,,,,,,,,,,,
45,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-04-20 11:21:29.000000,2023-04-19 16:01:22,5276.0,147.0,683.0,58.0,4451.0,1385.0,2143.0,1457.0,A distributed task scheduler for Dask.,310.0,40,True,2023-04-14 18:45:36.756,2023.4.0,200.0,distributed,conda-forge/distributed,,,,29403.0,28149.0,https://pypi.org/project/distributed,2023-01-27 23:28:03.605,1254.0,4832423.0,4956202.0,https://anaconda.org/conda-forge/distributed,2023-04-14 20:10:56.118,10273728.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
46,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-04-02 11:28:15.000000,2023-01-30 18:15:21,1757.0,2.0,8334.0,1024.0,1439.0,53.0,1709.0,30898.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,39,True,2022-10-04 23:58:42.348,0.26.2,107.0,gym,conda-forge/gym,,,,42951.0,40301.0,https://pypi.org/project/gym,2022-10-04 23:58:42.348,2650.0,580247.0,586177.0,https://anaconda.org/conda-forge/gym,2023-01-26 10:09:31.076,213497.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
47,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-04-20 12:19:03.000000,2023-04-20 08:38:02,8269.0,114.0,2061.0,197.0,3926.0,23.0,1809.0,18155.0,Build multimodal AI services via cloud native technologies.,167.0,39,True,2023-04-14 09:55:59.000,3.15.0,100.0,jina,conda-forge/jina-core,jinaai/jina,,,487.0,487.0,https://pypi.org/project/jina,,,62038.0,96643.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,42091.0,https://hub.docker.com/r/jinaai/jina,2023-04-20 09:13:14.606817,8.0,1230827.0,2.0,,,,,,,,,,,,,,,,,,,
48,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-04-20 13:47:26.000000,2023-04-20 12:00:56,16923.0,521.0,2064.0,315.0,14925.0,457.0,7112.0,17419.0,"A cloud-native vector database, storage for next generation AI applications.",237.0,39,True,2023-04-18 06:40:09.000,2.2.6,100.0,pymilvus,,milvusdb/milvus,,,24.0,,https://pypi.org/project/pymilvus,2022-12-15 08:27:00.978,24.0,447676.0,526158.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-04-20 12:07:57.287367,26.0,3253599.0,1.0,28179.0,,,,,,,,,,,,,,,,,,
49,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-04-20 07:36:41.000000,2023-04-19 12:32:19,8182.0,43.0,2748.0,474.0,640.0,33.0,2087.0,11893.0,A toolkit for making real world machine learning and data analysis applications in C++.,185.0,39,False,2022-05-08 14:48:09.000,19.24,25.0,dlib,conda-forge/dlib,,,,19099.0,19099.0,https://pypi.org/project/dlib,,,201124.0,208473.0,https://anaconda.org/conda-forge/dlib,2023-03-24 02:36:47.638,559417.0,,,,,2.0,25225.0,,,,,,,,,,,,,,,,,,
50,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-04-16 20:57:14.000000,2023-04-16 20:29:57,872.0,110.0,1868.0,226.0,399.0,213.0,857.0,9353.0,Download market data from Yahoo! Finances API.,80.0,39,True,2023-04-16 18:05:37.780,0.2.18,83.0,yfinance,ranaroussi/yfinance,,,,21901.0,21672.0,https://pypi.org/project/yfinance,2022-06-16 15:33:16.000,229.0,687837.0,691405.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,74932.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
51,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-04-20 13:32:52.000000,2023-04-20 06:50:09,9488.0,139.0,1766.0,225.0,3567.0,198.0,2841.0,7474.0,Bayesian Modeling in Python.,448.0,39,True,2023-04-14 03:08:32.000,5.3.0,58.0,pymc3,conda-forge/pymc3,,,,1618.0,1370.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,248.0,293567.0,300054.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,504619.0,,,,,1.0,1908.0,,,,,,,,,,,,,,,,,,
52,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-04-09 08:13:02.000000,2023-04-09 08:13:02,1663.0,28.0,2176.0,166.0,750.0,52.0,948.0,6198.0,Python Data. Leaflet.js Maps.,150.0,39,True,2022-12-12 20:39:34.303,0.14.0,28.0,folium,conda-forge/folium,,,,24542.0,23820.0,https://pypi.org/project/folium,2022-12-12 20:39:34.303,722.0,862202.0,884333.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,1881160.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
53,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-04-20 14:31:41.000000,2023-04-20 14:16:48,5253.0,240.0,466.0,48.0,2958.0,571.0,1860.0,5849.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,143.0,39,True,2023-04-19 22:39:07.000,0.15.0,251.0,wandb,conda-forge/wandb,,,,21315.0,20879.0,https://pypi.org/project/wandb,2023-03-07 21:24:03.627,436.0,1917486.0,1923789.0,https://anaconda.org/conda-forge/wandb,2023-04-20 00:52:40.792,208009.0,,,,,1.0,,,,,,,,,,,,wandb/wandb,,,,,,,
54,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-04-20 13:33:59.000000,2023-04-20 09:37:10,36477.0,922.0,25731.0,2047.0,40851.0,,,35534.0,Apache Spark Python API.,2853.0,38,True,,,31.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,,,24455624.0,24489567.0,https://anaconda.org/conda-forge/pyspark,2023-04-16 06:33:25.403,2477869.0,,,,,2.0,,stable/spark,,,,,,,,,-7.0,,,,,,,,
55,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2023-04-20 08:09:36.000000,2023-04-19 14:23:20,1462.0,162.0,2622.0,259.0,1686.0,798.0,824.0,22115.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",180.0,38,True,2023-04-13 15:33:42.000,0.9.0,62.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],1238.0,1202.0,https://pypi.org/project/deepspeed,2023-01-17 18:45:01.408,36.0,318046.0,318459.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,16124.0,1.0,,,,,,,,,,,,,,,,,,,
56,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-04-20 13:39:51.000000,2023-04-19 13:18:30,797.0,71.0,2884.0,450.0,706.0,310.0,1755.0,20933.0,A library for efficient similarity search and clustering of dense vectors.,130.0,38,True,2023-04-20 13:45:29.000,1.7.4,74.0,pymilvus,conda-forge/faiss,,,,1017.0,993.0,https://pypi.org/project/pymilvus,2022-12-15 08:27:00.978,24.0,447676.0,467941.0,https://anaconda.org/conda-forge/faiss,2023-01-10 05:31:46.982,709304.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
57,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2023-03-31 07:29:14.000000,2022-06-16 14:46:20,2277.0,,2789.0,262.0,514.0,1558.0,630.0,19018.0,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:31:04.000,0.41.0,47.0,shap,conda-forge/shap,,,,10654.0,10654.0,https://pypi.org/project/shap,,,6683905.0,6717449.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1878504.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
58,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2023-04-20 12:12:55.000000,2023-04-17 22:54:06,1309.0,26.0,2173.0,330.0,1540.0,349.0,1811.0,13200.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",165.0,38,True,2023-02-01 18:05:00.771,0.27.0,75.0,horovod,,,,,895.0,860.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,35.0,89015.0,89015.0,,,,,,,,1.0,,stable/horovod,,,,,,,,,,,,,,,,,
59,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-04-20 13:55:19.000000,2023-04-19 19:36:04,5450.0,440.0,1677.0,199.0,1096.0,66.0,2042.0,12685.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,244.0,38,False,2023-03-30 15:49:56.000,0.12.2,23.0,flair,conda-forge/python-flair,,,['pytorch'],2374.0,2374.0,https://pypi.org/project/flair,,,90103.0,90619.0,https://anaconda.org/conda-forge/python-flair,2023-04-13 03:14:21.111,17057.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
60,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-04-20 01:33:29.000000,2023-04-03 11:48:38,1089.0,5.0,1311.0,246.0,636.0,293.0,993.0,10363.0,Video editing with Python.,155.0,38,True,2020-05-07 16:29:35.000,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,23633.0,23633.0,https://pypi.org/project/moviepy,,,7608041.0,7610503.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,169917.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
61,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2023-04-20 14:29:21.000000,2023-04-19 15:26:09,8537.0,506.0,1482.0,149.0,1797.0,451.0,1184.0,4273.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",212.0,38,True,2022-12-01 14:00:47.111,2.7.1,589.0,deepchem,conda-forge/deepchem,,,['tensorflow'],192.0,184.0,https://pypi.org/project/deepchem,2022-07-06 16:36:45.000,8.0,22716.0,25267.0,https://anaconda.org/conda-forge/deepchem,2022-12-02 15:08:43.839,96942.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
62,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-04-19 19:03:57.000000,2023-04-19 19:03:56,17378.0,96.0,1160.0,86.0,7199.0,485.0,3967.0,2207.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,335.0,38,True,2023-02-23 20:21:01.277,1.3.1,70.0,mne,conda-forge/mne,,,,2789.0,2538.0,https://pypi.org/project/mne,2022-12-22 16:38:01.174,251.0,67313.0,71116.0,https://anaconda.org/conda-forge/mne,2023-04-10 15:47:13.291,281444.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
63,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-04-18 14:57:53.000000,2023-04-18 14:57:53,1466.0,19.0,249.0,33.0,435.0,78.0,457.0,1230.0,Python library for reading and writing image data.,99.0,38,True,2023-03-27 02:40:05.778,2.27.0,75.0,imageio,conda-forge/imageio,,,,89426.0,86566.0,https://pypi.org/project/imageio,2023-01-23 02:51:38.269,2860.0,22412440.0,22475583.0,https://anaconda.org/conda-forge/imageio,2023-03-27 11:11:30.252,4735042.0,,,,,1.0,573.0,,,,,,,,,,,,,,,,,,
64,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-03-28 23:10:00.000000,2023-01-26 21:28:45,11896.0,1.0,6512.0,1086.0,11111.0,1794.0,7759.0,20381.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,37,True,2022-05-10 20:10:05.000,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6273.0,6273.0,https://pypi.org/project/mxnet,,,435651.0,436107.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,9338.0,,,,,2.0,25876.0,,,,,,,,,,,apache/mxnet,,,,,,,
65,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2023-04-10 01:17:15.000000,2023-04-10 01:12:31,1618.0,35.0,2776.0,382.0,452.0,2.0,1714.0,13444.0,Python Echarts Plotting Library.,39.0,37,True,2023-04-10 01:18:59.000,2.0.3,71.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],3223.0,2984.0,https://pypi.org/project/pyecharts,2023-01-09 20:22:33.734,239.0,105050.0,105050.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
66,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-04-20 14:21:17.000000,2023-04-20 10:00:34,2987.0,182.0,2710.0,171.0,3430.0,281.0,1863.0,11599.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",258.0,37,True,2023-03-31 09:24:03.000,1.0.2,30.0,dgl,,,,,82.0,82.0,https://pypi.org/project/dgl,,,64452.0,64452.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
67,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-04-18 14:31:21.000000,2023-04-16 17:47:01,4727.0,264.0,1591.0,127.0,882.0,269.0,1753.0,7206.0,"An open-source, low-code machine learning library in Python.",120.0,37,True,2023-03-18 23:05:00.482,3.0.0,89.0,pycaret,conda-forge/pycaret,,,,3492.0,3478.0,https://pypi.org/project/pycaret,2023-01-09 23:06:25.903,14.0,238026.0,239009.0,https://anaconda.org/conda-forge/pycaret,2023-03-16 01:07:14.896,30865.0,,,,,2.0,637.0,,,,,,,,,,,,,,,,,,
68,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-04-20 13:05:16.000000,2023-04-19 19:46:27,17613.0,918.0,1878.0,175.0,2908.0,449.0,1703.0,6380.0,End-to-End Speech Processing Toolkit.,342.0,37,True,2023-02-01 10:50:13.000,.202301,48.0,espnet,,,,,157.0,152.0,https://pypi.org/project/espnet,2022-05-28 02:21:31.000,5.0,14616.0,14617.0,,,,,,,,1.0,78.0,,,,,,,,,,,,,,,,,,
69,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-04-20 12:53:42.000000,2023-04-20 12:53:35,3559.0,196.0,469.0,77.0,1775.0,76.0,593.0,4237.0,Flax is a neural network library for JAX that is designed for flexibility.,193.0,37,True,2023-04-18 21:02:13.000,0.6.9,28.0,flax,conda-forge/flax,,,['jax'],2812.0,2812.0,https://pypi.org/project/flax,,,591661.0,592594.0,https://anaconda.org/conda-forge/flax,2023-03-16 08:47:43.339,23309.0,,,,,2.0,43.0,,,,,,,,,,,,,,,,,,
70,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2023-04-19 04:32:37.000000,2023-04-19 04:32:35,11855.0,80.0,1066.0,171.0,439.0,627.0,718.0,3899.0,Probabilistic reasoning and statistical analysis in TensorFlow.,473.0,37,True,2022-12-06 22:34:10.000,0.19.0,45.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],399.0,,https://pypi.org/project/tensorflow-probability,2022-12-06 22:30:03.065,399.0,857936.0,859916.0,https://anaconda.org/conda-forge/tensorflow-probability,2023-02-16 21:27:29.767,99015.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
71,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-04-20 11:58:05.000000,2023-04-20 11:18:55,2186.0,26.0,520.0,86.0,712.0,212.0,853.0,3255.0,Manipulation and analysis of geometric objects.,144.0,37,True,2023-01-30 08:58:01.143,2.0.1,120.0,shapely,conda-forge/shapely,,,,44401.0,43680.0,https://pypi.org/project/shapely,2023-01-30 08:58:01.143,721.0,10941041.0,11013812.0,https://anaconda.org/conda-forge/shapely,2023-03-17 20:19:14.578,6544179.0,,,,,2.0,1047.0,,,,,,,,,,,,,,,,,,
72,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2023-04-19 22:02:05.000000,2023-04-08 16:59:54,3710.0,40.0,509.0,150.0,1058.0,142.0,1533.0,1932.0,Rasterio reads and writes geospatial raster datasets.,143.0,37,True,2023-02-13 17:19:13.000,1.3.6,148.0,rasterio,conda-forge/rasterio,,,,8242.0,7340.0,https://pypi.org/project/rasterio,2023-02-13 17:19:04.179,902.0,927267.0,953376.0,https://anaconda.org/conda-forge/rasterio,2023-02-26 23:45:44.228,2218654.0,,,,,2.0,788.0,,,,,,,,,,,,,,,,,,
73,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-04-20 13:32:59.000000,2023-04-20 01:20:07,2994.0,162.0,959.0,133.0,2420.0,486.0,777.0,1820.0,A library for training and deploying machine learning models on Amazon SageMaker.,348.0,37,True,2023-04-20 01:20:57.199,2.148.0,499.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",2531.0,2460.0,https://pypi.org/project/sagemaker,2023-01-31 01:06:02.086,71.0,23184614.0,23198262.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,559578.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
74,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6655.0,1295.0,164.0,657.0,215.0,30405.0,Chinese Words Segmentation Utilities.,48.0,36,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,,23348.0,21727.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,1621.0,511318.0,513222.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,137107.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
75,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-04-17 12:53:07.000000,2023-04-12 00:20:02,2286.0,7.0,5392.0,367.0,1251.0,976.0,2957.0,21742.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,413.0,36,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1415.0,1363.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,52.0,237270.0,238135.0,https://anaconda.org/conda-forge/fairseq,2023-03-28 02:53:47.526,28408.0,,,,,1.0,304.0,,,,,,,,,,,,,,,,,,
76,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-04-18 11:31:53.000000,2023-04-17 10:28:29,2966.0,98.0,1770.0,284.0,3441.0,294.0,1615.0,12772.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",190.0,36,True,2022-11-14 10:58:33.000,2.10,52.0,nni,,,,,407.0,370.0,https://pypi.org/project/nni,2022-11-14 11:09:01.154,37.0,20655.0,20655.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
