,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,new_addition
38,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-09-05 14:30:43.000000,2024-09-05 14:30:24,2454.0,148.0,4692.0,309.0,512.0,45.0,859.0,31348.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",149.0,42,True,2024-08-23 23:42:07.000,1.0.9,60.0,timm,conda-forge/timm,,['pytorch'],6969269.0,5947330.0,36485.0,35590.0,https://pypi.org/project/timm,2024-08-23 23:31:27.000,895.0,5834016.0,https://anaconda.org/conda-forge/timm,2024-08-24 14:28:50.700,221014.0,1.0,,,,,,,,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,,
39,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-09-05 14:32:35.000000,2024-09-04 13:41:41,7623.0,122.0,2041.0,418.0,1112.0,463.0,1338.0,21132.0,Data Apps & Dashboards for Python. No JavaScript Required.,159.0,42,True,2024-09-04 14:31:07.000,2.18.0,180.0,dash,conda-forge/dash,,,76.0,3245981.0,69614.0,68345.0,https://pypi.org/project/dash,2024-09-04 14:26:34.000,1269.0,3217358.0,https://anaconda.org/conda-forge/dash,2024-09-05 04:54:06.311,1459763.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-09-05 13:28:27.000000,2024-09-04 10:38:51,3933.0,55.0,6910.0,433.0,5378.0,1007.0,2437.0,15947.0,"Datasets, Transforms and Models specific to Computer Vision.",606.0,42,True,2024-09-04 20:08:34.000,0.19.1,47.0,torchvision,conda-forge/torchvision,,['pytorch'],38565.0,13377945.0,5497.0,21.0,https://pypi.org/project/torchvision,2024-09-04 19:14:53.000,5476.0,13340535.0,https://anaconda.org/conda-forge/torchvision,2024-08-25 15:07:24.274,1553048.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
41,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-09-05 03:36:05.000000,2024-09-03 02:56:43,9329.0,49.0,1172.0,140.0,5505.0,222.0,4457.0,13566.0,ML Experiments and Data Management with Git.,301.0,42,True,2024-09-02 15:02:10.000,3.55.2,538.0,dvc,conda-forge/dvc,,,,600267.0,17607.0,17481.0,https://pypi.org/project/dvc,2024-09-02 15:02:10.000,126.0,557541.0,https://anaconda.org/conda-forge/dvc,2024-09-02 18:55:30.141,2179063.0,1.0,,,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,,,
42,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-08-14 20:01:50.000000,2024-07-22 11:32:48,3237.0,3.0,1904.0,261.0,1120.0,176.0,2403.0,12374.0,Statistical data visualization in Python.,213.0,42,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,419.0,18094687.0,473046.0,462540.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10506.0,17898371.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,10012000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
43,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-09-05 09:18:52.000000,2024-09-05 09:18:51,3763.0,97.0,782.0,142.0,1462.0,178.0,1803.0,9199.0,Declarative statistical visualization library for Python.,170.0,42,True,2024-08-27 04:41:23.000,5.4.1,42.0,altair,conda-forge/altair,,,174.0,22084817.0,159050.0,158209.0,https://pypi.org/project/altair,2024-08-27 04:31:06.000,841.0,22012005.0,https://anaconda.org/conda-forge/altair,2024-08-27 10:22:34.589,2402786.0,1.0,,,,,,,,vega/altair,,,,,,,,,,,,,,,,,
44,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-09-05 00:11:34.000000,2024-09-04 23:51:45,6907.0,319.0,651.0,58.0,5002.0,846.0,2426.0,8851.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",189.0,42,True,2024-08-28 22:11:23.000,0.17.8,283.0,wandb,conda-forge/wandb,,,277.0,12946058.0,54367.0,52983.0,https://pypi.org/project/wandb,2024-08-28 22:09:00.000,1384.0,12933950.0,https://anaconda.org/conda-forge/wandb,2024-08-28 20:54:30.560,605101.0,1.0,,,,,,,,wandb/wandb,,,,,,,,,,,,,,,,,
45,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-09-03 22:11:37.000000,2024-08-27 03:03:32,5854.0,19.0,1645.0,191.0,5027.0,677.0,1238.0,6658.0,TensorFlows Visualization Toolkit.,320.0,42,True,2024-08-14 18:18:37.000,2.17.1,62.0,tensorboard,conda-forge/tensorboard,,['tensorflow'],,21513117.0,259225.0,257050.0,https://pypi.org/project/tensorboard,2024-08-14 18:10:47.000,2175.0,21415698.0,https://anaconda.org/conda-forge/tensorboard,2024-08-15 09:13:38.483,4968389.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
46,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-09-03 19:28:26.000000,2024-09-03 19:28:26,14109.0,99.0,2216.0,184.0,4475.0,791.0,2099.0,6019.0,Image processing in Python.,670.0,42,False,2024-06-18 19:05:37.000,0.24.0,67.0,scikit-image,conda-forge/scikit-image,,,,17382632.0,200381.0,194319.0,https://pypi.org/project/scikit-image,2024-06-18 19:03:37.000,6062.0,17249339.0,https://anaconda.org/conda-forge/scikit-image,2024-08-17 02:34:14.270,6797987.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
47,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-09-02 11:29:22.000000,2024-09-02 11:28:02,6278.0,82.0,7641.0,437.0,3060.0,174.0,9111.0,42390.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",249.0,41,True,2024-07-17 10:49:23.000,2.8.1,46.0,paddleocr,,,['paddle'],230881.0,475540.0,3293.0,3201.0,https://pypi.org/project/paddleocr,2024-07-17 10:49:23.000,92.0,470730.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-09-05 01:34:45.000000,2024-09-05 01:34:42,2470.0,148.0,4042.0,343.0,2922.0,1123.0,1706.0,34617.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",340.0,41,True,2024-09-05 01:33:59.000,0.15.1,95.0,deepspeed,,,['pytorch'],,461111.0,8778.0,8581.0,https://pypi.org/project/deepspeed,2024-09-05 01:33:59.000,197.0,460783.0,,,,1.0,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,18380.0,,,,,,,,,,,,,,,,,,,,
49,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-09-05 05:19:57.000000,2024-09-05 05:17:02,1219.0,91.0,3540.0,482.0,1147.0,236.0,2244.0,30340.0,A library for efficient similarity search and clustering of dense vectors.,187.0,41,True,2024-08-30 07:29:13.000,2.4.6,100.0,pymilvus,conda-forge/faiss,,,,825509.0,4099.0,3940.0,https://pypi.org/project/pymilvus,2024-08-30 07:29:13.000,159.0,794245.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1594497.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-09-05 13:09:28.364231,2024-09-05 12:01:05,20670.0,668.0,2799.0,275.0,22168.0,700.0,10976.0,29302.0,"A cloud-native vector database, storage for next generation AI applications.",288.0,41,True,2024-08-30 09:21:31.000,2.4.10,100.0,pymilvus,,,,259969.0,1904227.0,159.0,,https://pypi.org/project/pymilvus,2024-08-30 07:29:13.000,159.0,794245.0,,,,1.0,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2024-09-05 13:09:28.364231,59.0,66334585.0,,,,,,,,,,,,,,,,,,,,
51,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-09-03 16:06:08.530000,2024-08-10 11:58:54,4534.0,14.0,4374.0,430.0,1708.0,382.0,1465.0,15547.0,Topic Modelling for Humans.,458.0,41,True,2024-07-19 14:39:26.000,4.3.3,94.0,gensim,conda-forge/gensim,,,4722.0,4201043.0,65193.0,63837.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1356.0,4168453.0,https://anaconda.org/conda-forge/gensim,2024-09-03 16:06:08.530,1366943.0,1.0,,,,,,,,piskvorky/gensim,,,,,,,,,,,,,,,,,
52,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-08-30 08:44:27.000000,2024-08-30 08:44:27,1533.0,46.0,2427.0,138.0,526.0,1166.0,991.0,14780.0,State-of-the-Art Text Embeddings.,179.0,41,True,2024-06-07 13:01:30.000,3.0.1,53.0,sentence-transformers,conda-forge/sentence-transformers,,['pytorch'],,4913606.0,47128.0,45545.0,https://pypi.org/project/sentence-transformers,2024-06-07 13:01:10.000,1583.0,4905931.0,https://anaconda.org/conda-forge/sentence-transformers,2024-06-07 15:19:38.412,368404.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
53,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-09-04 21:20:43.000000,2024-08-26 18:27:55,1294.0,66.0,2284.0,241.0,592.0,177.0,1170.0,12908.0,Download market data from Yahoo! Finances API.,122.0,41,True,2024-08-24 20:39:46.000,0.2.43,115.0,yfinance,ranaroussi/yfinance,,,,1966258.0,46265.0,45638.0,https://pypi.org/project/yfinance,2024-08-24 20:39:46.000,627.0,1963773.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,94462.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-09-03 15:45:07.000000,2024-09-03 15:45:06,10032.0,110.0,1986.0,224.0,4045.0,298.0,3055.0,8612.0,Bayesian Modeling and Probabilistic Programming in Python.,503.0,41,True,2024-07-11 13:49:51.000,5.16.2,89.0,pymc3,conda-forge/pymc3,,,1947.0,275288.0,4163.0,3971.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,263601.0,https://anaconda.org/conda-forge/pymc3,2024-06-02 18:14:42.309,595236.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-09-05 10:03:09.000000,2024-09-05 06:08:28,48537.0,505.0,1176.0,192.0,394.0,544.0,1777.0,7987.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1270.0,41,True,2024-09-05 10:59:44.000,1.2.6,112.0,catboost,conda-forge/catboost,,,294391.0,2650894.0,549.0,14.0,https://pypi.org/project/catboost,2024-09-05 10:03:09.000,535.0,2610929.0,https://anaconda.org/conda-forge/catboost,2024-04-18 20:39:24.300,1677221.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
56,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-09-04 20:23:27.000000,2024-09-04 20:23:27,3828.0,127.0,1129.0,137.0,3174.0,307.0,1203.0,2088.0,A library for training and deploying machine learning models on Amazon SageMaker.,456.0,41,True,2024-08-30 17:42:25.000,2.231.0,604.0,sagemaker,conda-forge/sagemaker-python-sdk,,"['mxnet', 'tensorflow']",,33835130.0,4482.0,4339.0,https://pypi.org/project/sagemaker,2024-08-30 17:42:25.000,143.0,33814126.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,1029235.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
57,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-08-27 06:50:53.000000,2024-08-27 06:50:42,2786.0,18.0,7546.0,607.0,2231.0,222.0,1593.0,26074.0,The fastai deep learning library.,670.0,40,True,2024-08-27 06:50:53.000,2.7.17,151.0,fastai,,,['pytorch'],,315129.0,18794.0,18490.0,https://pypi.org/project/fastai,2024-08-27 06:50:53.000,304.0,315129.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
58,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-09-03 08:25:22.000000,2024-09-03 08:25:22,7613.0,77.0,3605.0,252.0,3111.0,1016.0,2654.0,20905.0,Graph Neural Network Library for PyTorch.,517.0,40,True,2024-04-19 11:59:51.000,2.5.3,44.0,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,389778.0,6701.0,6377.0,https://pypi.org/project/torch-geometric,2024-04-19 11:59:51.000,324.0,388189.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-08-16 19:08:43.757,79465.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
59,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-09-02 16:21:40.000000,2024-09-02 16:21:40,978.0,74.0,1621.0,128.0,885.0,371.0,649.0,13988.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,149.0,40,True,2024-08-16 00:23:18.000,1.4.14,69.0,albumentations,conda-forge/albumentations,,['pytorch'],,4533041.0,27156.0,26604.0,https://pypi.org/project/albumentations,2024-08-16 00:23:18.000,552.0,4529241.0,https://anaconda.org/conda-forge/albumentations,2024-08-20 07:47:48.612,190041.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
60,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-09-01 13:05:09.000000,2024-09-01 13:05:09,8276.0,13.0,3351.0,478.0,711.0,50.0,2168.0,13347.0,A toolkit for making real world machine learning and data analysis applications in C++.,197.0,40,False,2024-08-09 19:26:11.000,19.24.6,39.0,dlib,conda-forge/dlib,,,25490.0,357231.0,30004.0,29791.0,https://pypi.org/project/dlib,2024-08-09 19:21:06.000,213.0,340590.0,https://anaconda.org/conda-forge/dlib,2024-08-31 20:33:43.161,837060.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-09-03 22:28:12.000000,2024-08-12 05:35:33,1813.0,38.0,762.0,120.0,638.0,33.0,943.0,8870.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,93.0,40,True,2024-08-08 16:56:21.000,0.20.0,97.0,tokenizers,conda-forge/tokenizers,,,57.0,28598184.0,100087.0,99175.0,https://pypi.org/project/tokenizers,2024-08-08 16:55:26.000,912.0,28558418.0,https://anaconda.org/conda-forge/tokenizers,2024-08-12 03:17:57.893,1988293.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-09-05 14:19:42.000000,2024-09-05 14:19:42,9909.0,73.0,1351.0,131.0,1244.0,146.0,973.0,8514.0,A PyTorch-based Speech Toolkit.,240.0,40,True,2024-09-02 14:04:56.000,1.0.1,17.0,speechbrain,,,['pytorch'],,4037771.0,2275.0,2213.0,https://pypi.org/project/speechbrain,2024-09-02 14:25:26.000,62.0,4037771.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
63,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-09-05 15:38:47.000000,2024-09-05 15:38:47,1547.0,91.0,925.0,95.0,1515.0,145.0,1434.0,7626.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",286.0,40,True,2024-09-05 15:36:16.000,0.34.1,57.0,accelerate,conda-forge/accelerate,,['pytorch'],,6517938.0,50432.0,49008.0,https://pypi.org/project/accelerate,2024-09-05 15:33:32.000,1424.0,6512326.0,https://anaconda.org/conda-forge/accelerate,2024-09-03 15:48:09.434,196424.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
64,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-09-03 20:47:21.021000,2024-09-03 08:58:09,2299.0,32.0,565.0,90.0,866.0,288.0,939.0,3827.0,Manipulation and analysis of geometric objects.,158.0,40,True,2024-08-19 21:56:13.000,2.0.6,125.0,shapely,conda-forge/shapely,,,3635.0,32501511.0,81108.0,78173.0,https://pypi.org/project/shapely,2024-08-19 21:56:13.000,2935.0,32294031.0,https://anaconda.org/conda-forge/shapely,2024-09-03 20:47:21.021,10161508.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-09-05 08:13:24.000000,2024-09-04 16:38:14,5884.0,110.0,715.0,56.0,5135.0,1571.0,2364.0,1565.0,A distributed task scheduler for Dask.,328.0,40,True,2024-08-30 20:43:22.000,2024.8.2,238.0,distributed,conda-forge/distributed,,,,6095513.0,36963.0,36149.0,https://pypi.org/project/distributed,2024-08-30 20:43:22.000,814.0,5812010.0,https://anaconda.org/conda-forge/distributed,2024-08-30 22:53:22.106,14742163.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
66,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-05-02 16:09:06.000000,2023-01-30 18:15:21,1757.0,,8590.0,1058.0,1452.0,102.0,1722.0,34440.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,39,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,629681.0,58077.0,56529.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,623777.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,312958.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
67,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-09-05 10:11:47.000000,2024-09-05 09:59:32,8569.0,29.0,2220.0,211.0,4193.0,22.0,1936.0,20871.0,Build multimodal AI applications with cloud-native stack.,177.0,39,True,2024-09-05 09:59:53.000,3.27.5,2469.0,jina,conda-forge/jina-core,,,,90464.0,1786.0,1759.0,https://pypi.org/project/jina,2024-09-05 09:58:58.000,27.0,57532.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,73081.0,2.0,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2024-09-05 10:08:16.457296,8.0,1699656.0,,,,,,,,,,,,,,,,,,,,
68,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-08-14 14:44:40.000000,2024-03-21 15:05:22,32610.0,,4591.0,352.0,6369.0,124.0,6642.0,18587.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",596.0,39,True,2024-04-18 15:06:29.000,3.6.20,373.0,rasa,,,['tensorflow'],,141768.0,4482.0,4422.0,https://pypi.org/project/rasa,2024-04-18 15:06:12.000,60.0,141768.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2024-09-03 11:27:56.000000,2024-08-30 09:20:57,6142.0,168.0,2088.0,201.0,1226.0,110.0,2213.0,13800.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,270.0,39,True,2024-07-25 12:21:58.000,0.14.0,33.0,flair,conda-forge/python-flair,,['pytorch'],,86410.0,3621.0,3480.0,https://pypi.org/project/flair,2024-07-25 12:15:28.000,141.0,85803.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,30364.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
70,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-09-05 06:59:25.000000,2024-09-05 06:59:25,4384.0,257.0,2997.0,172.0,5012.0,524.0,2349.0,13338.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,39,True,2024-09-03 04:16:25.000,2.4.0,453.0,dgl,,,,,112876.0,433.0,285.0,https://pypi.org/project/dgl,2024-05-13 01:10:39.000,148.0,112876.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
71,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-08-30 05:10:50.000000,2024-08-30 05:10:49,28935.0,315.0,805.0,126.0,6318.0,636.0,1712.0,8107.0,NumPy & SciPy for GPU.,385.0,39,True,2024-08-22 07:42:45.000,13.3.0,141.0,cupy,conda-forge/cupy,,,182316.0,119156.0,2492.0,2226.0,https://pypi.org/project/cupy,2024-08-22 07:08:16.000,266.0,28953.0,https://anaconda.org/conda-forge/cupy,2024-08-22 12:51:10.755,4512558.0,1.0,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2024-08-22 07:44:42.171252,13.0,66167.0,,,,,,,,,,,,,,,,,,,,
72,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-09-05 14:53:52.000000,2024-09-05 14:52:15,4869.0,262.0,1311.0,102.0,4145.0,932.0,1563.0,7731.0,A unified framework for machine learning with time series.,389.0,39,True,2024-08-27 11:56:34.000,0.32.3,78.0,sktime,conda-forge/sktime-all-extras,,['sklearn'],96.0,722930.0,3320.0,3200.0,https://pypi.org/project/sktime,2024-08-27 11:56:34.000,120.0,696509.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-08-27 19:11:08.275,1003993.0,1.0,,,,,,,,sktime/sktime,,,,,,,,,,,,,,,,,
73,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-09-04 07:45:40.000000,2024-09-04 07:45:33,1880.0,24.0,2220.0,163.0,867.0,88.0,1027.0,6841.0,Python Data. Leaflet.js Maps.,170.0,39,True,2024-06-16 15:22:45.000,0.17.0,32.0,folium,conda-forge/folium,,,,1504780.0,42873.0,42161.0,https://pypi.org/project/folium,2024-06-16 15:22:45.000,712.0,1436271.0,https://anaconda.org/conda-forge/folium,2024-06-17 06:35:28.582,3014422.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
