,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
38,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-05-26 14:27:36.000000,2022-05-26 14:24:07,2774,259.0,2712,274.0,3701.0,1032.0,1352.0,11899,Open source platform for the machine learning lifecycle.,410.0,41,True,2022-05-16 11:03:08.000,1.26.0,58.0,mlflow,conda-forge/mlflow,,,,313.0,,https://pypi.org/project/mlflow,2022-05-16 08:48:25.000,313.0,10608922.0,10624400.0,https://anaconda.org/conda-forge/mlflow,2022-05-16 13:59:36.818,572703.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
39,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-05-26 14:14:27.000000,2022-05-26 14:14:27,4638,237.0,623,59.0,3693.0,1125.0,1810.0,1358,A distributed task scheduler for Dask.,272.0,41,True,2022-05-24 15:17:51.000,2022.5.1,174.0,distributed,conda-forge/distributed,,,,24715.0,23539.0,https://pypi.org/project/distributed,2022-05-24 15:17:51.000,1176.0,5019707.0,5115893.0,https://anaconda.org/conda-forge/distributed,2022-05-24 16:45:36.093,6925409.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-05-26 11:06:34.000000,2022-05-25 18:29:08,11839,45.0,6901,1097.0,11027.0,1989.0,7726.0,19988,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",974.0,40,True,2022-05-17 21:11:13.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],289.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,284.0,329074.0,329561.0,https://anaconda.org/anaconda/mxnet,2022-05-02 19:57:38.379,7478.0,,,,,2.0,24961.0,,,,,,,,5.0,,,,,,,,,,,
41,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-05-24 21:22:03.000000,2022-05-24 21:22:03,2151,105.0,2428,250.0,455.0,1359.0,586.0,16406,A game theoretic approach to explain the output of any machine learning model.,182.0,40,True,2021-10-20 18:36:57.000,0.40.0,94.0,shap,conda-forge/shap,,,,5677.0,5456.0,https://pypi.org/project/shap,2021-10-20 19:13:31.000,221.0,4932372.0,4958622.0,https://anaconda.org/conda-forge/shap,2022-01-23 08:45:26.945,1181255.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-05-26 12:24:49.000000,2022-05-26 12:24:49,8661,216.0,1582,230.0,3080.0,209.0,2486.0,6590,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,384.0,40,True,2022-03-15 10:10:19.000,3.11.5,36.0,pymc3,conda-forge/pymc3,,,,862.0,625.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,237.0,355423.0,361546.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,408934.0,,,,,1.0,1903.0,,,,,,,,,,,,,,,,,,,
43,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-05-26 13:49:22.000000,2022-05-26 13:49:21,23163,1364.0,1004,193.0,293.0,397.0,1425.0,6528,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",991.0,40,True,2022-05-19 07:31:43.000,1.0.6,103.0,catboost,conda-forge/catboost,,,,229.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,229.0,2614678.0,2637677.0,https://anaconda.org/conda-forge/catboost,2022-05-19 10:30:35.525,1035100.0,,,,,2.0,80412.0,,,,,,,,,,,,,,,,,,,
44,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-05-26 12:09:17.000000,2022-05-25 02:44:29,2322,302.0,7239,619.0,2061.0,115.0,1487.0,22317,The fastai deep learning library.,613.0,39,True,2022-05-01 02:04:54.000,2.6.3,133.0,fastai,,,,['pytorch'],299.0,,https://pypi.org/project/fastai,2022-05-01 02:04:54.000,299.0,284899.0,284899.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
45,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-05-26 14:44:31.000000,2022-05-24 16:18:27,6020,288.0,1694,401.0,738.0,598.0,663.0,16533,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",116.0,39,True,2022-05-11 22:45:43.000,2.4.1,149.0,dash,conda-forge/dash,,,,1391.0,192.0,https://pypi.org/project/dash,2022-05-11 22:44:03.000,1199.0,874839.0,884393.0,https://anaconda.org/conda-forge/dash,2022-05-12 04:19:37.189,458601.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
46,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-05-26 12:58:11.000000,2022-05-25 11:17:53,30123,196.0,3992,339.0,4596.0,942.0,5696.0,14016,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",539.0,39,True,2022-05-20 13:24:18.000,2.8.28,251.0,rasa,,,,['tensorflow'],59.0,,https://pypi.org/project/rasa,2022-05-20 13:24:06.000,59.0,155489.0,155489.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-05-23 17:45:36.000000,2022-05-20 02:30:38,4489,146.0,1865,201.0,927.0,110.0,1766.0,11635,A very simple framework for state-of-the-art Natural Language Processing (NLP).,226.0,39,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,,,['pytorch'],1449.0,1377.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,72.0,87633.0,87982.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,7679.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000,2022-05-24 22:54:37.000000,2022-05-22 10:43:08,1639,17.0,1268,215.0,688.0,181.0,778.0,8319,Simple job queues for Python.,261.0,39,True,2021-12-07 12:48:17.000,1.10.1,68.0,rq,conda-forge/rq,,,,12070.0,10335.0,https://pypi.org/project/rq,2021-12-07 12:46:58.000,1735.0,574262.0,575280.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,71302.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
49,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-05-23 21:56:54.000000,2022-03-25 20:01:52,3150,14.0,665,153.0,976.0,230.0,1403.0,7519,Declarative statistical visualization library for Python.,136.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,27436.0,27092.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,8322361.0,8339164.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1176226.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
50,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-05-26 12:14:55.000000,2022-05-26 11:47:56,12732,951.0,698,127.0,2425.0,142.0,1059.0,6447,A hyperparameter optimization framework.,195.0,39,True,2021-10-04 06:37:16.000,2.10.0,45.0,optuna,conda-forge/optuna,,,,3549.0,3347.0,https://pypi.org/project/optuna,2022-04-12 04:16:37.000,202.0,3535591.0,3544800.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864,276297.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
51,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2022-05-26 14:12:08.000000,2022-05-26 07:13:05,36034,1019.0,3496,256.0,17747.0,140.0,,5526,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1275.0,39,True,2022-05-25 18:47:33.000,2.39.0,64.0,apache-beam,conda-forge/apache-beam-with-aws,,,,154.0,,https://pypi.org/project/apache-beam,2022-05-25 18:33:27.000,154.0,7149673.0,7150828.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2022-05-24 02:15:54.345,9243.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-05-26 12:31:05.000000,2022-05-26 06:45:50,4939,738.0,4530,361.0,1916.0,1129.0,3423.0,22205,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",108.0,38,True,2022-05-09 11:48:13.000,2.5.0,27.0,paddleocr,,,,['paddle'],657.0,651.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,6.0,61541.0,61541.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
53,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-05-26 08:59:56.000000,2022-05-24 21:07:44,4719,126.0,1716,268.0,2288.0,579.0,1840.0,19288,Streamlit The fastest way to build data apps in Python.,141.0,38,True,2022-05-04 16:36:28.000,1.9.0,159.0,streamlit,,,,,666.0,298.0,https://pypi.org/project/streamlit,2022-05-04 16:36:19.000,368.0,992892.0,992892.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-05-26 13:03:21.000000,2022-05-24 17:40:23,1385,80.0,3064,273.0,234.0,64.0,444.0,18689,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",75.0,38,True,2022-04-03 22:14:28.000,0.1-weights-swin2,31.0,timm,conda-forge/timm,,,['pytorch'],3130.0,3036.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,94.0,3299619.0,3334622.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,17193.0,,,,,1.0,1232024.0,,,,,,,,,,,,,,,,,,,
55,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-05-26 13:32:36.000000,2022-05-26 13:32:35,5555,194.0,2613,242.0,829.0,948.0,1606.0,14696,Graph Neural Network Library for PyTorch.,269.0,38,True,2022-03-12 16:46:16.000,2.0.4,33.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],43.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,43.0,87858.0,88152.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-05-16 23:57:36.692,6482.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
56,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-05-26 12:42:05.000000,2022-05-26 11:59:41,7500,401.0,1921,179.0,3304.0,66.0,1418.0,14650,Cloud-native neural search framework for kind of data.,147.0,38,True,2022-05-26 11:41:19.000,3.4.9,1829.0,jina,conda-forge/jina-core,jinaai/jina,,,287.0,285.0,https://pypi.org/project/jina,2022-05-26 12:01:17.000,2.0,59944.0,99903.0,https://anaconda.org/conda-forge/jina-core,2022-04-22 14:11:20.474,5228.0,https://hub.docker.com/r/jinaai/jina,2022-05-26 12:21:46.980285,7.0,1061276.0,2.0,,,,,,,,,,,,,,,,,,,,
57,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-05-15 01:29:43.000000,2022-05-08 14:53:24,8081,44.0,3069,479.0,552.0,47.0,1990.0,11152,A toolkit for making real world machine learning and data analysis applications in C++.,175.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,,,15125.0,14356.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,140625.0,147047.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,416334.0,,,,,2.0,24960.0,,,,,,,,,,,,,,,,,,,
58,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-05-26 01:22:41.000000,2022-05-26 00:43:15,2689,28.0,2188,277.0,3065.0,91.0,2429.0,11004,"An open-source NLP research library, built on PyTorch.",262.0,38,True,2022-04-14 22:03:15.000,2.9.3,263.0,allennlp,conda-forge/allennlp,,,['pytorch'],2683.0,2504.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,179.0,58763.0,60183.0,https://anaconda.org/conda-forge/allennlp,2022-04-15 04:27:02.306,58252.0,,,,,1.0,46.0,,,,,,,,,,,,,,,,,,,
59,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-05-26 14:28:03.000000,2022-05-26 14:28:03,14798,573.0,1548,200.0,11458.0,286.0,4862.0,10432,An open-source vector database for scalable similarity search and AI applications.,209.0,38,True,2022-04-02 10:12:24.000,2.0.2,100.0,pymilvus,,milvusdb/milvus,,,16.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,16.0,40096.0,75699.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-05-13 16:55:10.413664,18.0,955839.0,1.0,28671.0,,,,,,,,,,,,,,,,,,,
60,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127,,2509,556.0,4114.0,679.0,2086.0,9579,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,15360.0,12522.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,249298.0,277549.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,1977618.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-05-24 17:41:49.000000,2022-05-24 17:41:47,1004,57.0,1306,152.0,410.0,111.0,463.0,8998,Create HTML profiling reports from pandas DataFrame objects.,88.0,38,True,2022-05-02 02:53:44.000,3.2.0,32.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",8074.0,7916.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,158.0,1098948.0,1101930.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,205799.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
62,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-05-26 14:17:12.000000,2022-05-26 06:54:03,25187,455.0,598,122.0,5057.0,403.0,1351.0,6038,NumPy & SciPy for GPU.,303.0,38,True,2022-05-26 07:35:42.000,10.5.0,116.0,cupy,conda-forge/cupy,cupy/cupy,,,1199.0,1037.0,https://pypi.org/project/cupy,2022-05-26 05:27:01.000,162.0,25823.0,73446.0,https://anaconda.org/conda-forge/cupy,2022-05-04 10:15:12.738,1432322.0,https://hub.docker.com/r/cupy/cupy,2022-05-26 07:39:25.102869,7.0,54770.0,1.0,31348.0,,,,,,,,,,,,,,,,,,,
63,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-05-26 12:53:03.000000,2022-05-11 14:46:29,2056,102.0,7259,355.0,2181.0,547.0,5324.0,19833,OpenMMLab Detection Toolbox and Benchmark.,335.0,37,True,2022-04-30 14:57:36.000,2.24.1,33.0,mmdet,,,,['pytorch'],391.0,382.0,https://pypi.org/project/mmdet,2022-04-30 14:57:36.000,9.0,38210.0,38210.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
64,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2022-05-12 12:19:33.000000,2022-05-12 12:19:33,4036,14.0,2314,489.0,2225.0,103.0,870.0,15701,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",588.0,37,True,2021-11-06 14:59:15.000,3.0.3,73.0,luigi,luigi,,,,2141.0,1742.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000,397.0,576835.0,576968.0,https://anaconda.org/anaconda/luigi,2022-05-02 20:23:54.609,10049.0,,,,,1.0,,stable/luigi,,,,,,,2.0,,,,,,,,,,,
65,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-05-26 08:44:18.000000,2022-05-26 08:44:18,1186,47.0,2050,335.0,1387.0,308.0,1712.0,12455,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",146.0,37,True,2022-04-21 08:29:28.000,0.24.3,71.0,horovod,,,,,621.0,591.0,https://pypi.org/project/horovod,2022-04-21 08:29:28.000,30.0,64501.0,64501.0,,,,,,,,1.0,,stable/horovod,,,,,,,,,,,,,,,,,,
66,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-05-26 13:15:34.000000,2022-05-25 07:01:39,7551,240.0,931,137.0,3926.0,650.0,3053.0,9748,Data Version Control | Git for Data & Models | ML Experiments Management.,266.0,37,True,2022-04-28 13:08:05.000,2.10.2,349.0,dvc,conda-forge/dvc,,,,47.0,,https://pypi.org/project/dvc,2022-04-28 13:08:05.000,47.0,515847.0,550954.0,https://anaconda.org/conda-forge/dvc,2022-05-01 22:39:34.305,1057026.0,,,,,1.0,84393.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
67,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-05-22 13:06:25.000000,2022-05-12 19:46:42,1077,5.0,1238,242.0,609.0,286.0,885.0,9250,Video editing with Python.,149.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,,16621.0,15871.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,750.0,4693001.0,4694901.0,https://anaconda.org/conda-forge/moviepy,2022-04-16 23:09:18.943,110233.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
68,Prefect,PrefectHQ/prefect,data-pipelines,,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000,2022-05-26 09:31:38.000000,2022-05-24 22:47:05,14528,110.0,898,147.0,3151.0,537.0,1730.0,9160,The easiest way to automate your data.,328.0,37,True,2022-05-24 22:39:13.000,1.2.2,132.0,prefect,conda-forge/prefect,,,,851.0,787.0,https://pypi.org/project/prefect,2022-05-24 22:39:13.000,64.0,245980.0,252920.0,https://anaconda.org/conda-forge/prefect,2022-04-28 18:00:46.827,263739.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,Great Expectations,great-expectations/great_expectations,data-pipelines,,https://github.com/great-expectations/great_expectations,https://github.com/great-expectations/great_expectations,Apache-2.0,2017-09-11 00:18:46.000,2022-05-26 14:34:59.000000,2022-05-26 14:04:51,8952,700.0,948,63.0,3897.0,212.0,1115.0,6633,Always know what to expect from your data.,294.0,37,True,2022-05-19 18:14:29.000,0.15.6,160.0,great_expectations,conda-forge/great-expectations,,,,32.0,,https://pypi.org/project/great_expectations,2022-05-19 18:13:29.000,32.0,6393404.0,6401019.0,https://anaconda.org/conda-forge/great-expectations,2022-05-19 20:38:12.230,380784.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-05-24 18:41:10.000000,2022-05-01 13:54:15,2292,105.0,1312,115.0,686.0,245.0,1301.0,5704,"An open-source, low-code machine learning library in Python.",78.0,37,True,2022-04-10 22:13:37.000,2.3.10,79.0,pycaret,conda-forge/pycaret,,,,2153.0,2140.0,https://pypi.org/project/pycaret,2022-04-10 22:13:37.000,13.0,449592.0,450093.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,9998.0,,,,,1.0,566.0,,,,,,,,,,,,,,,,,,,
71,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2022-05-26 09:07:42.000000,2022-05-19 13:50:02,15083,885.0,1588,179.0,2537.0,329.0,1513.0,5081,End-to-End Speech Processing Toolkit.,273.0,37,True,2022-04-12 04:36:08.000,.202204,43.0,espnet,,,,,51.0,50.0,https://pypi.org/project/espnet,2022-04-12 04:36:31.000,1.0,8124.0,8125.0,,,,,,,,1.0,76.0,,,,,,,,,,,,,,,,,,,
72,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2022-05-26 14:48:46.000000,2022-05-26 14:04:30,10510,714.0,596,85.0,3769.0,984.0,3151.0,4769,"An orchestration platform for the development, production, and observation of data assets.",208.0,37,True,2022-05-21 08:23:52.000,0.14.16,460.0,dagster,conda-forge/dagster,,,,472.0,384.0,https://pypi.org/project/dagster,2022-05-25 15:40:30.000,88.0,279453.0,296444.0,https://anaconda.org/conda-forge/dagster,2022-05-22 16:05:51.382,509753.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-05-26 00:16:22.000000,2022-05-26 00:16:20,11449,133.0,967,166.0,398.0,550.0,678.0,3695,Probabilistic reasoning and statistical analysis in TensorFlow.,447.0,37,True,2022-02-14 17:24:33.000,0.16.0,42.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],311.0,,https://pypi.org/project/tensorflow-probability,2022-02-14 17:03:04.000,311.0,949118.0,950589.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-01-26 19:31:32.633,57373.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
74,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2022-05-20 16:57:04.000000,2022-05-20 16:57:04,1407,6.0,321,63.0,603.0,332.0,397.0,2806,Computing with Python functions.,110.0,37,True,2021-10-07 14:42:42.000,1.1.0,102.0,joblib,conda-forge/joblib,,,,190913.0,186022.0,https://pypi.org/project/joblib,2021-10-07 14:42:42.000,4891.0,24718610.0,24845238.0,https://anaconda.org/conda-forge/joblib,2021-10-07 20:15:36.705,8863990.0,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,
