,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
39,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-04-20 09:05:26.000000,2021-04-20 09:05:26.000000,1214,144.0,697.0,7660,1562.0,Simple job queues for Python.,234.0,34,True,2020-11-29 09:48:18.000000,1.7.0,63.0,rq,conda-forge/rq,,,502399.0,11100.0,7776.0,https://pypi.org/project/rq,2020-11-29 09:47:08.000000,3324.0,501525.0,https://anaconda.org/conda-forge/rq,2021-03-31 04:46:34.734000,49821.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-04-22 13:37:12.000000,2021-04-22 06:49:02.000000,1776,674.0,1519.0,4300,,Image processing in Python.,485.0,34,True,2021-01-19 08:17:34.000000,0.18.1,35.0,scikit-image,conda-forge/scikit-image,,,5033656.0,81053.0,66279.0,https://pypi.org/project/scikit-image,2020-12-23 06:36:46.000000,14774.0,4993098.0,https://anaconda.org/conda-forge/scikit-image,2021-01-21 20:53:16.554000,2392928.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-04-21 19:41:25.000000,2021-04-21 19:41:17.000000,995,438.0,561.0,2780,3917.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",200.0,34,True,2021-01-07 09:50:58.000000,4.2.0,21.0,tensorflow-datasets,,['tensorflow'],,5105721.0,4470.0,4368.0,https://pypi.org/project/tensorflow-datasets,2021-01-07 09:50:58.000000,102.0,5105721.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-04-21 22:23:35.000000,2021-04-14 02:40:33.000000,397,124.0,612.0,2233,1511.0,Manipulation and analysis of geometric objects.,114.0,34,True,2020-12-15 18:27:01.000000,1.7.1,100.0,shapely,conda-forge/shapely,,,4029032.0,23468.0,18010.0,https://pypi.org/project/shapely,2021-03-04 00:27:13.000000,5458.0,3994595.0,https://anaconda.org/conda-forge/shapely,2021-03-05 11:50:12.482000,2272871.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-04-22 05:45:49.000000,2021-04-20 05:35:04.000000,3689,668.0,5859.0,14999,,"Interactive Data Visualization in the browser, from Python.",557.0,33,True,2021-02-24 19:44:29.000000,2.3.0,93.0,bokeh,conda-forge/bokeh,,,1538807.0,38655.0,32783.0,https://pypi.org/project/bokeh,2021-04-06 23:56:28.000000,5872.0,1450225.0,https://anaconda.org/conda-forge/bokeh,2021-04-08 12:17:48.640000,4251980.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,pytorch-lightning,PyTorchLightning/pytorch-lightning,,ml-frameworks,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000000,2021-04-22 14:05:30.000000,2021-04-22 14:05:28.000000,1525,316.0,2933.0,13129,4759.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",435.0,33,True,2021-04-14 20:08:12.000000,1.2.8,163.0,pytorch-lightning,conda-forge/pytorch-lightning,['pytorch'],851.0,351716.0,2680.0,2666.0,https://pypi.org/project/pytorch-lightning,2021-04-14 20:08:12.000000,14.0,340554.0,https://anaconda.org/conda-forge/pytorch-lightning,2021-04-14 23:09:56.901000,111225.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-04-22 14:30:38.000000,2021-04-22 04:56:42.000000,1952,751.0,1065.0,8933,1962.0,Open source platform for the machine learning lifecycle.,286.0,33,True,2021-03-26 20:13:29.000000,1.15.0,43.0,mlflow,conda-forge/mlflow,,,4812337.0,154.0,,https://pypi.org/project/mlflow,2021-03-26 19:41:04.000000,154.0,4800556.0,https://anaconda.org/conda-forge/mlflow,2021-03-30 16:27:28.350000,282754.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,pydeck,visgl/deck.gl,,geospatial-data,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000000,2021-04-22 07:41:32.000000,2021-04-20 18:15:39.000000,1534,84.0,2019.0,8615,3603.0,WebGL2 powered geospatial visualization layers.,158.0,33,True,2021-04-13 02:26:45.000000,0.6.2,463.0,pydeck,conda-forge/pydeck,['jupyter'],,438645.0,2094.0,1532.0,https://pypi.org/project/pydeck,2021-04-13 02:26:45.000000,2.0,217957.0,https://anaconda.org/conda-forge/pydeck,2021-04-13 20:41:22.066000,26081.0,1.0,,,,,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2021-03-22 21:45:34.518000,560.0,218826.0,,,,,,,,,,,,,,
47,StatsModels,statsmodels/statsmodels,,ml-frameworks,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000000,2021-04-22 13:50:39.000000,2021-04-14 11:28:41.000000,2202,2088.0,2309.0,6239,,Statsmodels: statistical modeling and econometrics in Python.,310.0,33,True,2021-02-02 11:08:49.000000,0.12.2,25.0,statsmodels,conda-forge/statsmodels,,25.0,4173733.0,47518.0,40862.0,https://pypi.org/project/statsmodels,2021-02-02 11:08:49.000000,6656.0,4107541.0,https://anaconda.org/conda-forge/statsmodels,2021-02-15 17:38:00.380000,3839157.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-04-17 15:53:21.000000,2021-04-17 15:44:06.000000,535,25.0,223.0,3289,1061.0,Geocoding library for Python.,122.0,33,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,5350936.0,26625.0,19381.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,5342157.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,535519.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-04-22 14:13:34.000000,2021-04-22 07:16:16.000000,654,818.0,2002.0,2002,3621.0,N-D labeled arrays and datasets in Python.,310.0,33,True,2021-02-26 06:45:07.000000,0.17.0,56.0,xarray,conda-forge/xarray,,,565110.0,7008.0,5876.0,https://pypi.org/project/xarray,2021-02-26 06:36:47.000000,1132.0,520537.0,https://anaconda.org/conda-forge/xarray,2021-02-26 13:38:06.610000,2718995.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,xlrd,python-excel/xlrd,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000000,2021-01-09 20:35:27.639000,2020-12-12 15:24:25.000000,414,3.0,,1883,502.0,Please use openpyxl where you can...,50.0,33,True,2020-12-11 10:14:20.000000,2.0.1,24.0,xlrd,conda-forge/xlrd,,,9439682.0,82963.0,69389.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000000,13574.0,9412309.0,https://anaconda.org/conda-forge/xlrd,2021-01-09 20:35:27.639000,1341296.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-04-22 05:01:52.000000,2021-04-22 05:01:52.000000,6982,92.0,1339.0,20759,1719.0,The fastai deep learning library.,472.0,32,True,2021-03-31 06:04:10.000000,2.3.0,118.0,fastai,,['pytorch'],,200974.0,368.0,,https://pypi.org/project/fastai,2021-02-22 04:01:38.000000,368.0,200974.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-04-22 14:57:02.000000,2021-04-22 09:29:42.000000,2514,1466.0,5122.0,15675,7872.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",470.0,32,True,2021-02-13 01:42:06.000000,ray-1.2.0,44.0,ray,,,,390929.0,2100.0,1940.0,https://pypi.org/project/ray,2021-02-13 01:38:33.000000,160.0,390929.0,,,,1.0,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,
53,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-04-22 13:34:59.000000,2021-04-22 09:47:07.000000,1095,782.0,1562.0,12439,7743.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",277.0,32,True,2021-04-01 17:46:34.000000,0.2.12,91.0,jax,conda-forge/jaxlib,,,202926.0,1477.0,1431.0,https://pypi.org/project/jax,2021-04-01 17:46:34.000000,46.0,197840.0,https://anaconda.org/conda-forge/jaxlib,2021-04-08 04:28:56.615000,106824.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-04-12 06:43:52.000000,2021-03-05 08:15:30.000000,2848,556.0,664.0,11195,4348.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,231.0,32,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,['tensorflow'],,86019.0,1123.0,959.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,86019.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2021-04-15 01:52:46.000000,2020-06-01 14:58:26.000000,2017,228.0,211.0,10996,2913.0,Image augmentation for machine learning experiments.,36.0,32,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,253176.0,6551.0,5995.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,251434.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,38343.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-04-22 01:57:35.000000,2021-04-22 01:57:35.000000,2903,58.0,1847.0,10090,7931.0,A toolkit for making real world machine learning and data analysis applications in C++.,165.0,32,False,2021-03-28 13:36:18.000000,19.22,28.0,dlib,conda-forge/dlib,,24500.0,123743.0,10680.0,9322.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,117951.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,299351.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-04-22 00:06:04.000000,2021-04-20 22:34:51.000000,2032,109.0,2231.0,9942,2357.0,"An open-source NLP research library, built on PyTorch.",239.0,32,True,2021-04-20 21:46:17.000000,2.3.1,188.0,allennlp,,['pytorch'],37.0,41190.0,1831.0,1597.0,https://pypi.org/project/allennlp,2021-04-14 23:01:45.000000,234.0,41190.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-04-22 15:16:59.000000,2021-04-05 13:26:07.000000,1371,193.0,2038.0,5702,7691.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,312.0,32,True,2021-03-14 22:31:10.000000,3.11.2,33.0,pymc3,conda-forge/pymc3,,153.0,214546.0,2622.0,2336.0,https://pypi.org/project/pymc3,2021-03-14 22:31:10.000000,286.0,209527.0,https://anaconda.org/conda-forge/pymc3,2021-03-15 13:12:28.868000,270996.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-03-17 20:18:35.000000,2021-03-09 08:53:19.000000,1944,159.0,695.0,5230,1474.0,Python Data. Leaflet.js Maps.,121.0,32,True,2021-01-18 17:29:40.000000,0.12.1,25.0,folium,conda-forge/folium,,,430590.0,10478.0,9510.0,https://pypi.org/project/folium,2021-01-18 17:29:40.000000,968.0,424829.0,https://anaconda.org/conda-forge/folium,2021-03-12 17:41:57.124000,351455.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-04-22 09:23:55.000000,2021-04-22 06:48:42.000000,456,332.0,1011.0,5031,21702.0,A NumPy-compatible array library accelerated by CUDA.,260.0,32,True,2021-04-22 05:59:48.000000,9.0.0,92.0,cupy,conda-forge/cupy,,13040.0,122704.0,909.0,717.0,https://pypi.org/project/cupy,2021-04-22 01:30:04.000000,192.0,92564.0,https://anaconda.org/conda-forge/cupy,2021-04-01 13:48:44.506000,520961.0,1.0,,,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2021-04-22 07:00:43.262881,6.0,49750.0,,,,,,,,,,,,,,,,,,,,
61,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-04-22 14:54:11.000000,2021-04-22 10:46:38.000000,2964,152.0,,4737,31710.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1045.0,32,True,2021-02-22 21:19:14.000000,2.28.0,32.0,apache-beam,,,,2311363.0,186.0,,https://pypi.org/project/apache-beam,2021-04-15 22:38:08.000000,186.0,2311363.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,xmltodict,martinblech/xmltodict,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000000,2021-02-08 17:46:25.000000,2020-04-26 05:15:03.000000,420,70.0,136.0,4354,205.0,Python module that makes working with XML feel like you are working with JSON.,41.0,32,True,2019-02-11 07:00:26.000000,0.12.0,27.0,xmltodict,conda-forge/xmltodict,,,8530378.0,32204.0,23970.0,https://pypi.org/project/xmltodict,2019-02-11 07:00:26.000000,8234.0,8515692.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803000,822437.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Tablib,jazzband/tablib,,data-loading,https://github.com/jazzband/tablib,https://github.com/jazzband/tablib,MIT,2011-03-28 02:36:50.000000,2021-03-01 12:38:44.000000,2021-03-01 12:38:44.000000,565,33.0,198.0,3895,1124.0,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",111.0,32,True,2020-12-05 14:56:28.000000,3.0.0,38.0,tablib,conda-forge/tablib,,,1075982.0,12378.0,10020.0,https://pypi.org/project/tablib,2020-12-05 14:56:28.000000,2358.0,1074839.0,https://anaconda.org/conda-forge/tablib,2020-12-05 16:40:48.469000,60599.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,tensorflow-probability,tensorflow/probability,,probabilistics,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000000,2021-04-22 05:02:48.000000,2021-04-22 05:02:44.000000,881,457.0,565.0,3281,10481.0,Probabilistic reasoning and statistical analysis in TensorFlow.,408.0,32,True,2021-04-19 23:03:58.000000,0.12.2,36.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,707785.0,253.0,1.0,https://pypi.org/project/tensorflow-probability,2020-12-29 17:46:08.000000,252.0,706477.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-04-20 17:30:23.517000,34027.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-04-18 18:01:14.779000,2021-04-14 12:03:04.000000,1496,34.0,538.0,2787,874.0,A library for transfer learning by reusing parts of TensorFlow models.,69.0,32,True,2021-04-14 13:17:26.000000,0.12.0,15.0,tensorflow-hub,conda-forge/tensorflow-hub,['tensorflow'],,1601825.0,6557.0,6243.0,https://pypi.org/project/tensorflow-hub,2021-04-14 12:54:13.000000,314.0,1600306.0,https://anaconda.org/conda-forge/tensorflow-hub,2021-04-18 18:01:14.779000,51674.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,GeoPandas,geopandas/geopandas,,geospatial-data,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000000,2021-04-22 10:05:21.000000,2021-04-22 10:05:21.000000,560,302.0,726.0,2578,1377.0,Python tools for geographic data.,136.0,32,True,2021-02-28 21:10:46.000000,0.9.0,37.0,geopandas,conda-forge/geopandas,['pandas'],985.0,1019534.0,9239.0,8073.0,https://pypi.org/project/geopandas,2021-02-28 21:10:43.000000,1166.0,1003958.0,https://anaconda.org/conda-forge/geopandas,2021-03-01 09:07:56.799000,949139.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-04-21 13:21:39.000000,2021-04-20 08:27:03.000000,205,14.0,90.0,2267,4922.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",36.0,32,True,2021-04-19 13:57:59.000000,8.0.3,189.0,thinc,conda-forge/thinc,,,1926986.0,13745.0,12607.0,https://pypi.org/project/thinc,2021-03-09 12:42:58.000000,1138.0,1904392.0,https://anaconda.org/conda-forge/thinc,2021-04-20 07:02:55.474000,1129704.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,python-magic,ahupp/python-magic,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000000,2021-04-16 19:01:27.000000,2021-04-16 19:01:27.000000,218,28.0,133.0,1874,280.0,A python wrapper for libmagic.,49.0,32,True,2021-02-17 06:19:13.000000,0.4.22,22.0,python-magic,conda-forge/python-magic,,,2531120.0,18599.0,13467.0,https://pypi.org/project/python-magic,2021-02-17 06:19:13.000000,5132.0,2529343.0,https://anaconda.org/conda-forge/python-magic,2021-03-05 04:33:25.716000,85307.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Rasterio,mapbox/rasterio,,geospatial-data,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000000,2021-04-21 14:48:36.000000,2021-04-20 16:07:54.000000,399,139.0,1237.0,1473,3301.0,Rasterio reads and writes geospatial raster datasets.,107.0,32,True,2021-04-07 12:41:17.000000,1.2.2,123.0,rasterio,conda-forge/rasterio,,705.0,455607.0,3907.0,3057.0,https://pypi.org/project/rasterio,2021-04-07 12:41:17.000000,850.0,439270.0,https://anaconda.org/conda-forge/rasterio,2021-04-07 07:47:55.368000,995954.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,TF Addons,tensorflow/addons,,tensorflow-utils,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000000,2021-04-19 06:09:41.000000,2021-04-18 14:43:16.000000,421,172.0,644.0,1259,1352.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,157.0,32,True,2021-01-30 13:59:33.000000,0.12.1,25.0,tensorflow-addons,,['tensorflow'],,981780.0,2801.0,2783.0,https://pypi.org/project/tensorflow-addons,2021-01-30 13:59:33.000000,18.0,981780.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2021-04-15 17:20:47.000000,2021-04-07 11:44:00.000000,175,70.0,282.0,862,1145.0,Python library for reading and writing image data.,76.0,32,True,2020-07-10 07:45:22.000000,2.9.0,31.0,imageio,conda-forge/imageio,,,5324571.0,43766.0,39928.0,https://pypi.org/project/imageio,2020-07-06 13:20:41.000000,3838.0,5287606.0,https://anaconda.org/conda-forge/imageio,2020-07-06 14:13:25.518000,1885226.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,DeepSpeech,mozilla/DeepSpeech,,audio,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000000,2021-04-22 11:39:19.000000,2021-04-16 18:52:55.000000,3125,103.0,1892.0,17141,3447.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",161.0,31,True,2020-12-10 17:22:09.000000,0.9.3,100.0,deepspeech,,['tensorflow'],518040.0,42674.0,516.0,458.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000000,58.0,25964.0,,,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
73,PaddlePaddle,PaddlePaddle/Paddle,,ml-frameworks,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000000,2021-04-22 14:03:12.000000,2021-04-22 11:45:07.000000,3678,2551.0,10692.0,14957,15069.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,529.0,31,True,2021-04-16 06:47:11.000000,2.0.2,44.0,paddlepaddle,,['paddle'],15273.0,14775.0,54.0,38.0,https://pypi.org/project/paddlepaddle,2021-03-05 07:28:12.000000,16.0,14503.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,fairseq,pytorch/fairseq,,nlp,https://github.com/pytorch/fairseq,https://github.com/pytorch/fairseq,MIT,2017-08-29 16:26:12.000000,2021-04-22 09:38:14.000000,2021-04-21 22:50:13.000000,3022,778.0,1882.0,11894,1870.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,321.0,31,True,2021-01-05 20:26:45.000000,0.10.2,13.0,fairseq,,['pytorch'],115.0,24857.0,369.0,349.0,https://pypi.org/project/fairseq,2021-01-05 20:26:45.000000,20.0,24854.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,ChatterBot,gunthercox/ChatterBot,,nlp,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000000,2021-04-20 11:14:35.000000,2020-08-20 21:16:14.000000,3736,251.0,1231.0,11055,1847.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,31,True,2020-08-22 18:42:43.000000,1.0.8,86.0,chatterbot,,,,23188.0,4023.0,3343.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000000,680.0,23188.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
