,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
38,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-01-07 06:26:54.000000,2025-01-03 20:08:43,3625.0,49.0,3840.0,435.0,3321.0,383.0,3094.0,16859.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",323.0,42,True,2024-07-26 14:38:57.000,4.5.0,38.0,lightgbm,conda-forge/lightgbm,,,,43645.0,42568.0,https://pypi.org/project/lightgbm,2024-07-26 14:38:57.000,1077.0,8422546.0,8482829.0,https://anaconda.org/conda-forge/lightgbm,2024-10-10 08:17:38.424,2980277.0,,,,,2.0,276292.0,,,,,,,,,,,,,,,,,,,
39,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-12-16 00:47:34.151000,2024-11-11 06:24:40,14683.0,2.0,2887.0,460.0,1501.0,276.0,1569.0,13747.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,462.0,42,True,2024-08-18 19:48:21.000,3.9.1,63.0,nltk,conda-forge/nltk,,,,341722.0,337025.0,https://pypi.org/project/nltk,2024-08-18 19:48:21.000,4697.0,21142488.0,21206768.0,https://anaconda.org/conda-forge/nltk,2024-12-16 00:47:34.151,2956904.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-01-09 13:43:51.000000,2025-01-09 12:42:50,3846.0,61.0,795.0,139.0,1548.0,134.0,1918.0,9503.0,Declarative visualization library for Python.,173.0,42,True,2024-11-24 00:12:10.000,5.5.0,43.0,altair,conda-forge/altair,,,,190409.0,189493.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,22637278.0,22706349.0,https://anaconda.org/conda-forge/altair,2024-12-15 06:41:29.283,2555573.0,,,,,1.0,221.0,,vega/altair,,,,,,,,,,,,,,,,,
41,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-01-09 14:37:47.000000,2025-01-09 00:11:53,7552.0,431.0,690.0,63.0,5762.0,606.0,2843.0,9355.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",203.0,42,True,2025-01-07 21:18:04.000,0.19.2,298.0,wandb,conda-forge/wandb,,,,64278.0,62684.0,https://pypi.org/project/wandb,2025-01-07 21:12:01.000,1594.0,16338507.0,16353789.0,https://anaconda.org/conda-forge/wandb,2025-01-08 19:40:34.083,824784.0,,,,,1.0,444.0,,wandb/wandb,,,,,,,,,,,,,,,,,
42,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-12-18 21:39:43.000000,2024-12-18 21:39:43,5882.0,16.0,1660.0,190.0,5060.0,687.0,1241.0,6765.0,TensorFlows Visualization Toolkit.,322.0,42,True,2024-09-25 21:21:50.000,2.18.0,63.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],287060.0,284834.0,https://pypi.org/project/tensorboard,2024-09-25 21:21:50.000,2226.0,21939396.0,22035230.0,https://anaconda.org/conda-forge/tensorboard,2024-12-10 08:54:23.547,5270914.0,,,,,1.0,,-1.0,,,,,,,,,,,,,,,,,,
43,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-01-08 23:24:58.000000,2025-01-08 23:24:58,14235.0,72.0,2240.0,186.0,4556.0,808.0,2133.0,6137.0,Image processing in Python.,679.0,42,False,2024-12-13 21:31:26.000,0.25.0,71.0,scikit-image,conda-forge/scikit-image,,,,216521.0,209833.0,https://pypi.org/project/scikit-image,2024-12-13 21:31:26.000,6688.0,10952177.0,11085987.0,https://anaconda.org/conda-forge/scikit-image,2025-01-08 00:19:30.135,7359576.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
44,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2025-01-09 03:51:07.000000,2025-01-09 03:49:23,6390.0,88.0,7849.0,446.0,3202.0,169.0,9337.0,45608.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",266.0,41,True,2024-10-22 05:57:58.000,2.9.1,48.0,paddleocr,,,,['paddle'],4163.0,4055.0,https://pypi.org/project/paddleocr,2024-10-22 05:57:58.000,108.0,314770.0,334422.0,,,,,,,,1.0,1021938.0,,,,,,,,,,,,,,,,,,,
45,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-01-09 01:18:37.000000,2025-01-08 20:54:19,2641.0,130.0,4169.0,348.0,3120.0,1110.0,1926.0,36173.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",367.0,41,True,2024-12-18 17:52:34.000,0.16.2,101.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],10661.0,10425.0,https://pypi.org/project/deepspeed,2024-12-18 17:52:34.000,236.0,647815.0,648171.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,21407.0,1.0,,,,,,,,,,,,,,,,,,,,
46,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-01-07 14:38:17.000000,2025-01-07 14:27:53,1357.0,89.0,3649.0,480.0,1318.0,254.0,2326.0,32285.0,A library for efficient similarity search and clustering of dense vectors.,200.0,41,True,2025-01-02 11:19:58.000,2.5.3,111.0,pymilvus,conda-forge/faiss,,,,4513.0,4308.0,https://pypi.org/project/pymilvus,2025-01-02 11:19:58.000,205.0,1111711.0,1148764.0,https://anaconda.org/conda-forge/faiss,2024-12-20 08:17:21.787,2037920.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-01-08 21:21:38.000000,2024-12-13 21:16:38,2780.0,10.0,3289.0,245.0,1000.0,702.0,1859.0,23195.0,A game theoretic approach to explain the output of any machine learning model.,254.0,41,True,2024-06-27 10:16:34.000,0.46.0,104.0,shap,conda-forge/shap,,,,24612.0,23864.0,https://pypi.org/project/shap,2024-06-27 10:16:34.000,748.0,6654713.0,6750768.0,https://anaconda.org/conda-forge/shap,2024-12-10 12:59:40.676,4706711.0,,,,,1.0,,,shap/shap,,,,,,,,,,,,,,,,,
48,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-01-09 11:34:46.000000,2024-12-20 18:43:16,3979.0,33.0,6966.0,448.0,5471.0,1048.0,2489.0,16446.0,"Datasets, Transforms and Models specific to Computer Vision.",616.0,41,True,2024-10-29 17:40:34.000,0.20.1,49.0,torchvision,conda-forge/torchvision,,,['pytorch'],5875.0,21.0,https://pypi.org/project/torchvision,2024-10-29 17:40:34.000,5854.0,13691697.0,13736341.0,https://anaconda.org/conda-forge/torchvision,2024-12-28 03:50:55.334,2034069.0,,,,,1.0,39637.0,,,,,,,,,,,,,,,,,,,
49,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2025-01-06 17:41:13.000000,2025-01-06 17:41:13,1621.0,61.0,2496.0,143.0,619.0,1193.0,1079.0,15725.0,State-of-the-Art Text Embeddings.,201.0,41,True,2024-11-18 14:38:20.000,3.3.1,59.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],65723.0,63886.0,https://pypi.org/project/sentence-transformers,2024-11-18 14:37:38.000,1837.0,7143396.0,7153217.0,https://anaconda.org/conda-forge/sentence-transformers,2024-12-21 19:23:58.994,510709.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
50,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-01-07 22:27:05.000000,2024-12-19 22:46:16,1386.0,62.0,2477.0,245.0,657.0,196.0,1231.0,15327.0,Download market data from Yahoo! Finances API.,129.0,41,True,2024-12-19 22:51:55.000,0.2.51,123.0,yfinance,ranaroussi/yfinance,,,,57526.0,56783.0,https://pypi.org/project/yfinance,2024-12-19 22:51:55.000,743.0,3239689.0,3242010.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,97494.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-01-08 20:24:42.000000,2025-01-08 19:22:12,1188.0,164.0,1656.0,128.0,1097.0,153.0,971.0,14463.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,159.0,41,True,2025-01-08 20:24:20.000,2.0.0,80.0,albumentations,conda-forge/albumentations,,,['pytorch'],31587.0,30951.0,https://pypi.org/project/albumentations,2025-01-08 20:24:42.000,636.0,5106094.0,5110174.0,https://anaconda.org/conda-forge/albumentations,2025-01-08 01:29:24.231,220358.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-01-09 14:41:53.000000,2024-12-31 01:51:20,9373.0,32.0,1191.0,135.0,5556.0,244.0,4490.0,14066.0,Data Versioning and ML Experiments.,308.0,41,True,2024-12-01 16:53:49.000,3.58.0,541.0,dvc,conda-forge/dvc,,,,20393.0,20259.0,https://pypi.org/project/dvc,2024-12-01 16:53:49.000,134.0,425129.0,470475.0,https://anaconda.org/conda-forge/dvc,2024-12-20 18:40:34.170,2494034.0,,,,,1.0,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
53,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2025-01-07 12:42:44.000000,2025-01-07 12:24:09,6518.0,369.0,2106.0,203.0,1252.0,113.0,2235.0,14007.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,274.0,41,True,2024-12-20 08:57:44.000,0.15.0,34.0,flair,conda-forge/python-flair,,,['pytorch'],3864.0,3716.0,https://pypi.org/project/flair,2024-12-20 08:37:28.000,148.0,91718.0,92388.0,https://anaconda.org/conda-forge/python-flair,2024-12-26 18:30:16.572,36220.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-01-05 23:06:19.000000,2025-01-05 23:04:50,1305.0,117.0,1583.0,253.0,714.0,498.0,1077.0,12855.0,Video editing with Python.,171.0,41,True,2024-11-25 04:33:19.000,2.1.1,88.0,moviepy,conda-forge/moviepy,,,,52841.0,51836.0,https://pypi.org/project/moviepy,2024-11-25 04:33:19.000,1005.0,2214281.0,2217410.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,281651.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-12-16 12:54:03.000000,2024-12-16 12:54:02,3238.0,1.0,1929.0,263.0,1131.0,185.0,2433.0,12732.0,Statistical data visualization in Python.,213.0,41,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,549703.0,538860.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,17915045.0,18120028.0,https://anaconda.org/conda-forge/seaborn,2024-12-09 07:42:09.249,11273909.0,,,,,1.0,464.0,,,,,,,,,,,,,,,,,,,
56,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2025-01-07 20:55:33.000000,2025-01-07 20:53:22,10160.0,66.0,2038.0,225.0,4129.0,337.0,3084.0,8818.0,Bayesian Modeling and Probabilistic Programming in Python.,507.0,41,True,2025-01-07 20:55:33.000,5.20.0,96.0,pymc3,conda-forge/pymc3,,,,5374.0,5182.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,235838.0,247282.0,https://anaconda.org/conda-forge/pymc3,2024-12-21 13:26:06.624,628634.0,,,,,1.0,1963.0,,,,,,,,,,,,,,,,,,,
57,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-01-09 13:30:49.000000,2025-01-09 13:21:29,48965.0,291.0,1189.0,191.0,404.0,575.0,1797.0,8182.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1299.0,41,True,2024-12-07 11:22:32.000,node-package-v1.26.0,113.0,catboost,conda-forge/catboost,,,,551.0,16.0,https://pypi.org/project/catboost,2024-09-07 16:51:57.000,535.0,2987281.0,3027747.0,https://anaconda.org/conda-forge/catboost,2024-09-07 21:05:39.027,1829702.0,,,,,2.0,340812.0,,,,,,,,,,,,,,,,,,,
58,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-01-08 18:03:14.000000,2025-01-08 17:45:22,1639.0,50.0,990.0,98.0,1637.0,123.0,1581.0,8153.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",309.0,41,True,2024-12-13 18:56:09.000,1.2.1,66.0,accelerate,conda-forge/accelerate,,,['pytorch'],67350.0,65649.0,https://pypi.org/project/accelerate,2024-12-13 18:54:30.000,1701.0,7421768.0,7428768.0,https://anaconda.org/conda-forge/accelerate,2024-12-16 20:09:03.263,273032.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
59,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-12-14 04:24:44.000000,2024-12-14 04:24:41,2802.0,11.0,7565.0,603.0,2240.0,226.0,1594.0,26481.0,The fastai deep learning library.,670.0,40,True,2024-10-19 03:20:25.000,2.7.18,152.0,fastai,,,,['pytorch'],20533.0,20225.0,https://pypi.org/project/fastai,2024-10-19 03:20:25.000,308.0,351834.0,351834.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
60,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2025-01-09 13:12:27.000000,2025-01-09 13:12:27,36328.0,311.0,13420.0,938.0,25920.0,1257.0,,24371.0,Apache Flink Python API.,1960.0,40,True,2024-06-14 14:43:26.000,1.19.1,49.0,apache-flink,,,,,56.0,21.0,https://pypi.org/project/apache-flink,2024-08-01 04:14:17.000,35.0,41874118.0,41874118.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-01-09 12:28:54.000000,2025-01-09 12:24:04,1853.0,30.0,807.0,122.0,683.0,58.0,962.0,9238.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,104.0,40,True,2024-11-27 13:11:07.000,0.21.0,108.0,tokenizers,conda-forge/tokenizers,,,,128737.0,127641.0,https://pypi.org/project/tokenizers,2024-11-27 13:11:07.000,1096.0,30362002.0,30406691.0,https://anaconda.org/conda-forge/tokenizers,2024-11-27 19:20:00.476,2413186.0,,,,,1.0,71.0,,,,,,,,,,,,,,,,,,,
62,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2025-01-07 11:07:31.883000,2025-01-06 18:35:10,1937.0,54.0,2229.0,163.0,915.0,85.0,1057.0,6993.0,Python Data. Leaflet.js Maps.,173.0,40,True,2025-01-06 09:17:10.000,0.19.4,38.0,folium,conda-forge/folium,,,,50045.0,49228.0,https://pypi.org/project/folium,2025-01-06 09:17:10.000,817.0,1465386.0,1535344.0,https://anaconda.org/conda-forge/folium,2025-01-07 11:07:31.883,3358020.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-12-03 08:34:38.000000,2024-12-03 08:34:38,2327.0,10.0,571.0,89.0,890.0,294.0,959.0,3972.0,Manipulation and analysis of geometric objects.,163.0,40,True,2024-08-19 21:56:13.000,2.0.6,125.0,shapely,conda-forge/shapely,,,,93193.0,90258.0,https://pypi.org/project/shapely,2024-08-19 21:56:13.000,2935.0,28314531.0,28522194.0,https://anaconda.org/conda-forge/shapely,2024-09-25 14:46:10.973,11001152.0,,,,,1.0,3733.0,,,,,,,,,,,,,,,,,,,
64,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-01-09 00:34:53.000000,2025-01-09 00:34:51,4018.0,166.0,1136.0,138.0,3267.0,343.0,1208.0,2119.0,A library for training and deploying machine learning models on Amazon SageMaker.,465.0,40,True,2025-01-09 00:34:54.000,2.237.3,615.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",5213.0,5056.0,https://pypi.org/project/sagemaker,2024-12-05 03:00:39.000,157.0,24015351.0,24039546.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-12-17 18:43:08.208,1282371.0,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,
65,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-01-09 11:19:55.000000,2025-01-09 11:19:55,5960.0,62.0,719.0,57.0,5218.0,1582.0,2390.0,1587.0,A distributed task scheduler for Dask.,330.0,40,True,2024-12-17 20:26:42.000,2024.12.1,246.0,distributed,conda-forge/distributed,,,,38844.0,37955.0,https://pypi.org/project/distributed,2024-12-17 20:26:42.000,889.0,3872615.0,4159351.0,https://anaconda.org/conda-forge/distributed,2024-12-17 22:07:27.324,16057262.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-10-11 20:07:05.000000,2023-01-30 18:15:21,1757.0,,8614.0,1059.0,1458.0,121.0,1725.0,35102.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,39,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,62198.0,60650.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,454864.0,460932.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,345912.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-01-09 00:03:26.000000,2025-01-07 20:02:10,7673.0,42.0,3722.0,254.0,3245.0,1111.0,2685.0,21717.0,Graph Neural Network Library for PyTorch.,533.0,39,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],7820.0,7465.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,395431.0,397882.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-12-19 10:54:16.536,132360.0,,,,,1.0,,-2.0,,,,,,,,,,,,,,,,,,
68,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-01-08 16:49:28.000000,2025-01-08 16:49:28,1749.0,86.0,2335.0,159.0,263.0,5.0,1148.0,16627.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",78.0,39,True,2024-08-17 07:30:49.000,0.0.93,92.0,deepface,,,,,5098.0,5054.0,https://pypi.org/project/deepface,2024-08-17 07:24:30.000,44.0,301764.0,301764.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-12-28 16:27:19.000000,2024-12-28 16:27:13,8290.0,6.0,3366.0,480.0,730.0,53.0,2185.0,13681.0,A toolkit for making real world machine learning and data analysis applications in C++.,197.0,39,False,2024-08-09 19:26:11.000,19.24.6,39.0,dlib,conda-forge/dlib,,,,33368.0,33155.0,https://pypi.org/project/dlib,2024-08-09 19:21:06.000,213.0,139490.0,157628.0,https://anaconda.org/conda-forge/dlib,2024-09-11 22:57:26.780,985406.0,,,,,2.0,25552.0,,,,,,,,,,,,,,,,,,,
70,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2025-01-08 05:50:57.000000,2025-01-08 05:50:57,29415.0,229.0,856.0,128.0,6491.0,617.0,1805.0,9681.0,NumPy & SciPy for GPU.,396.0,39,True,2024-08-22 07:42:45.000,13.3.0,141.0,cupy,conda-forge/cupy,cupy/cupy,,,2705.0,2436.0,https://pypi.org/project/cupy,2024-08-22 07:08:16.000,269.0,28109.0,127077.0,https://anaconda.org/conda-forge/cupy,2024-10-18 20:21:57.477,5348210.0,https://hub.docker.com/r/cupy/cupy,2024-08-22 07:44:42.171252,13.0,73552.0,1.0,192773.0,,,,,,,,,,,,,,,,,,,
71,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-01-07 18:37:38.000000,2025-01-07 18:37:37,10302.0,77.0,1404.0,134.0,1308.0,146.0,1013.0,9159.0,A PyTorch-based Speech Toolkit.,249.0,39,True,2024-10-31 10:06:07.000,1.0.2,18.0,speechbrain,,,,['pytorch'],2752.0,2685.0,https://pypi.org/project/speechbrain,2024-10-30 18:31:32.000,67.0,2011075.0,2011075.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
72,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-01-07 17:00:14.000000,2025-01-06 20:35:20,5124.0,183.0,1395.0,109.0,4517.0,1005.0,1638.0,8068.0,A unified framework for machine learning with time series.,433.0,39,True,2024-12-09 16:14:44.000,0.35.0,85.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],3885.0,3755.0,https://pypi.org/project/sktime,2024-12-09 16:14:44.000,130.0,818806.0,843860.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-01-04 09:52:20.569,1052245.0,,,,,1.0,111.0,,sktime/sktime,,,,,,,,,,,,,,,,,
73,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-01-09 14:15:00.000000,2025-01-09 13:27:50,6637.0,118.0,1559.0,108.0,4598.0,702.0,757.0,4331.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",395.0,39,True,2024-10-30 12:58:53.000,4.9.7,40.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],21469.0,21140.0,https://pypi.org/project/tensorflow-datasets,2024-10-30 12:58:48.000,329.0,1704101.0,1705047.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,41634.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
