,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
39,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-03-14 09:46:18.000000,2024-03-13 20:24:03,2176.0,59.0,4414.0,310.0,446.0,70.0,774.0,29136.0,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT),..",130.0,41,True,2024-02-19 19:35:21.000,0.9.16,55.0,timm,conda-forge/timm,,,['pytorch'],24423.0,24423.0,https://pypi.org/project/timm,,,4659863.0,4770942.0,https://anaconda.org/conda-forge/timm,2024-02-21 16:25:26.726,125651.0,,1.0,6277015.0,,,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,,,,
40,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-03-14 13:57:22.000000,2024-03-14 10:39:04,19290.0,648.0,2699.0,295.0,19237.0,612.0,9711.0,25997.0,"A cloud-native vector database, storage for next generation AI applications.",265.0,41,True,2024-03-13 09:45:46.000,2.3.7,100.0,pymilvus,,milvusdb/milvus,,,88.0,,https://pypi.org/project/pymilvus,2024-03-13 09:45:46.000,88.0,731644.0,952741.0,,,,https://hub.docker.com/r/milvusdb/milvus,1.0,77622.0,,,,,,,,,2024-03-14 12:58:18.178921,42.0,11659859.0,,,,,,,,,,,
41,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-03-14 13:25:54.000000,2024-03-11 08:45:50,2639.0,57.0,3124.0,243.0,841.0,1348.0,1068.0,21328.0,A game theoretic approach to explain the output of any machine learning model.,236.0,41,True,2024-03-08 11:55:08.000,0.45.0,102.0,shap,conda-forge/shap,,,,16679.0,16204.0,https://pypi.org/project/shap,2024-03-08 11:55:08.000,475.0,7974115.0,8035092.0,https://anaconda.org/conda-forge/shap,2024-03-12 17:37:09.107,2378111.0,,1.0,,,,shap/shap,,,,,,,,,,,,,,,,,,,
42,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-03-14 10:16:58.000000,2024-03-08 14:23:14,7344.0,256.0,1933.0,418.0,1041.0,776.0,881.0,20266.0,Data Apps & Dashboards for Python. No JavaScript Required.,148.0,41,True,2024-03-06 20:00:34.000,2.16.1,106.0,dash,conda-forge/dash,,,,59602.0,59602.0,https://pypi.org/project/dash,,,2876838.0,2903734.0,https://anaconda.org/conda-forge/dash,2024-03-10 12:59:07.948,1210315.0,,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,
43,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-03-14 09:35:17.000000,2024-03-14 09:35:17,9232.0,119.0,1129.0,134.0,5407.0,300.0,4295.0,12981.0,ML Experiments Management with Git.,291.0,41,True,2024-03-11 15:04:18.000,3.48.4,520.0,dvc,conda-forge/dvc,,,,13612.0,13517.0,https://pypi.org/project/dvc,2024-03-11 15:04:18.000,95.0,542907.0,585873.0,https://anaconda.org/conda-forge/dvc,2024-03-11 20:26:08.093,1772386.0,,1.0,42968.0,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
44,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-03-13 20:06:15.000000,2024-03-13 02:54:00,3631.0,23.0,723.0,141.0,1331.0,163.0,1754.0,8822.0,Declarative statistical visualization library for Python.,162.0,41,True,2023-11-28 06:23:39.000,5.2.0,27.0,altair,conda-forge/altair,,,,113812.0,113812.0,https://pypi.org/project/altair,,,22293246.0,22373168.0,https://anaconda.org/conda-forge/altair,2023-12-05 00:22:25.208,2157877.0,,1.0,109.0,,,,,,,,,,,,,,,,,,,,,,
45,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-03-14 15:01:23.000000,2024-03-14 00:35:31,6205.0,196.0,588.0,57.0,4136.0,857.0,2164.0,7990.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,174.0,41,True,2024-03-05 21:28:02.000,0.16.4,269.0,wandb,conda-forge/wandb,,,,41052.0,40300.0,https://pypi.org/project/wandb,2024-03-05 21:19:33.000,752.0,12618354.0,12628864.0,https://anaconda.org/conda-forge/wandb,2024-02-06 19:13:02.985,462443.0,,1.0,,,,wandb/wandb,,,,,,,,,,,,,,,,,,,
46,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-03-14 11:07:15.000000,2024-03-14 11:07:11,47572.0,521.0,1142.0,192.0,380.0,523.0,1728.0,7668.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1217.0,41,True,2024-02-23 14:10:41.000,1.2.3,110.0,catboost,conda-forge/catboost,,,,384.0,13.0,https://pypi.org/project/catboost,2024-02-23 10:17:27.000,371.0,1996193.0,2035481.0,https://anaconda.org/conda-forge/catboost,2024-02-24 13:08:44.587,1454358.0,,2.0,228575.0,,,,,,,,,,,,,,,,,,,,,,
47,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-02-23 04:21:13.000000,2023-01-30 18:15:21,1757.0,,8561.0,1065.0,1450.0,81.0,1717.0,33677.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,40,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,53721.0,51012.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,2709.0,1056865.0,1062547.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,267088.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
48,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-03-07 16:39:48.000000,2024-03-04 02:10:25,2754.0,13.0,7517.0,614.0,2219.0,202.0,1586.0,25406.0,The fastai deep learning library.,665.0,40,True,2024-02-01 00:30:31.000,2.7.14,148.0,fastai,,,,['pytorch'],16862.0,16516.0,https://pypi.org/project/fastai,2024-02-01 00:30:31.000,346.0,450174.0,450174.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
49,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-03-14 09:33:56.000000,2024-03-06 15:19:44,32608.0,16.0,4364.0,348.0,6349.0,2.0,6641.0,17738.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,40,True,2024-03-04 17:27:13.000,3.6.19,100.0,rasa,,,,['tensorflow'],4004.0,4004.0,https://pypi.org/project/rasa,,,140816.0,140816.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
50,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-03-13 22:19:21.000000,2024-03-01 07:58:37,1344.0,61.0,2269.0,128.0,359.0,1010.0,912.0,13344.0,Multilingual Sentence & Image Embeddings with BERT.,144.0,40,True,2024-03-01 08:18:33.000,2.5.1,48.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],27465.0,26732.0,https://pypi.org/project/sentence-transformers,2024-03-01 08:18:32.000,733.0,3673281.0,3678205.0,https://anaconda.org/conda-forge/sentence-transformers,2024-03-01 13:46:07.960,206811.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
51,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-03-13 12:15:00.000000,2024-03-13 12:14:59,8246.0,12.0,2862.0,476.0,696.0,45.0,2128.0,12850.0,A toolkit for making real world machine learning and data analysis applications in C++.,191.0,40,False,2024-03-10 17:01:06.000,19.24.3,27.0,dlib,conda-forge/dlib,,,,25574.0,25574.0,https://pypi.org/project/dlib,,,392364.0,407327.0,https://anaconda.org/conda-forge/dlib,2024-01-11 01:14:47.895,662503.0,,2.0,25399.0,,,,,,,,,,,,,,,,,,,,,,
52,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-03-06 18:45:12.000000,2024-02-25 13:25:28,1189.0,62.0,2142.0,236.0,540.0,185.0,1096.0,11516.0,Download market data from Yahoo! Finances API.,108.0,40,True,2024-02-25 13:35:19.000,0.2.37,109.0,yfinance,ranaroussi/yfinance,,,,35028.0,34691.0,https://pypi.org/project/yfinance,2024-02-25 13:35:19.000,337.0,1697831.0,1700563.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,87426.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
53,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-03-14 12:14:18.000000,2024-03-13 09:33:17,9784.0,73.0,1929.0,227.0,3858.0,263.0,2989.0,8072.0,Bayesian Modeling and Probabilistic Programming in Python.,482.0,40,True,2024-02-14 10:23:42.000,5.10.4,78.0,pymc3,conda-forge/pymc3,,,,3146.0,2896.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,250.0,838391.0,844601.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,551234.0,,1.0,1936.0,,,,,,,,,,,,,,,,,,,,,,
54,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-03-14 11:13:55.000000,2024-03-14 11:13:55,1334.0,130.0,754.0,101.0,1273.0,127.0,1157.0,6704.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",231.0,40,True,2024-03-12 16:58:44.000,0.28.0,44.0,accelerate,conda-forge/accelerate,,,['pytorch'],29342.0,28725.0,https://pypi.org/project/accelerate,2024-03-12 15:54:38.000,617.0,7681140.0,7684846.0,https://anaconda.org/conda-forge/accelerate,2024-03-13 13:00:50.817,107486.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
55,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-03-14 12:29:46.000000,2024-03-13 08:55:47,1895.0,59.0,914.0,108.0,1562.0,440.0,1200.0,4099.0,Python tools for geographic data.,220.0,40,True,2024-01-31 19:22:01.000,0.14.3,52.0,geopandas,conda-forge/geopandas,,,['pandas'],34303.0,32356.0,https://pypi.org/project/geopandas,2024-01-31 19:21:57.000,1947.0,5977506.0,6053993.0,https://anaconda.org/conda-forge/geopandas,2024-01-31 21:02:18.644,3440778.0,,1.0,2460.0,,,,,,,,,,,,,,,,,,,,,,
56,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-03-14 11:53:25.000000,2024-03-13 14:36:44,5724.0,95.0,700.0,55.0,4962.0,1498.0,2316.0,1533.0,A distributed task scheduler for Dask.,323.0,40,True,2024-03-12 10:19:08.000,2024.3.0,223.0,distributed,conda-forge/distributed,,,,34571.0,33234.0,https://pypi.org/project/distributed,2024-03-12 10:19:08.000,1337.0,4630453.0,4915765.0,https://anaconda.org/conda-forge/distributed,2024-03-12 17:59:23.271,13124369.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
57,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-03-14 14:39:21.000000,2024-03-04 11:07:49,1025.0,92.0,3302.0,474.0,875.0,428.0,1886.0,27362.0,A library for efficient similarity search and clustering of dense vectors.,156.0,39,True,2024-03-13 09:45:46.000,2.3.7,92.0,pymilvus,conda-forge/faiss,,,,3585.0,3497.0,https://pypi.org/project/pymilvus,2024-03-13 09:45:46.000,88.0,731644.0,754328.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,1043495.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
58,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2024-03-12 10:59:35.000000,2024-02-05 13:23:18,2706.0,17.0,9118.0,372.0,3126.0,1427.0,6647.0,27295.0,OpenMMLab Detection Toolbox and Benchmark.,480.0,39,True,2024-01-05 06:25:30.000,3.3.0,53.0,mmdet,,,,['pytorch'],2302.0,2264.0,https://pypi.org/project/mmdet,2024-01-05 06:25:30.000,38.0,181312.0,181312.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
59,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-03-13 22:47:10.000000,2024-03-11 23:04:11,8526.0,17.0,2168.0,206.0,4165.0,22.0,1918.0,19767.0,Build multimodal AI applications with cloud-native stack.,176.0,39,True,2024-03-11 09:51:59.000,3.24.0,2458.0,jina,conda-forge/jina-core,jinaai/jina,,,1687.0,1670.0,https://pypi.org/project/jina,2024-03-11 09:48:39.000,17.0,85786.0,114420.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,60162.0,https://hub.docker.com/r/jinaai/jina,2.0,,,,,,,,,,2024-03-11 10:03:55.555687,8.0,1304852.0,,,,,,,,,,,
60,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-03-01 12:26:36.000000,2024-02-08 02:27:50,4512.0,3.0,4375.0,434.0,1687.0,378.0,1448.0,15077.0,Topic Modelling for Humans.,449.0,39,True,2023-08-24 08:48:21.000,4.3.2,93.0,gensim,conda-forge/gensim,,,,59895.0,56713.0,https://pypi.org/project/gensim,2023-08-24 08:48:21.000,3182.0,4703170.0,4736880.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1211943.0,,1.0,4555.0,,,piskvorky/gensim,,,,,,,,,,,,,,,,,,,
61,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2024-03-11 14:33:24.000000,2024-03-06 14:53:49,5897.0,120.0,2067.0,204.0,1180.0,65.0,2178.0,13463.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,258.0,39,True,2023-12-18 09:34:55.000,0.13.1,32.0,flair,conda-forge/python-flair,,,['pytorch'],3166.0,3069.0,https://pypi.org/project/flair,2023-12-18 09:34:55.000,97.0,128749.0,129267.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,22811.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
62,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-03-14 14:28:13.000000,2024-03-13 17:05:19,4008.0,300.0,2931.0,170.0,4592.0,479.0,2246.0,12850.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",286.0,39,True,2024-03-06 03:29:59.000,2.1.0,451.0,dgl,,,,,304.0,215.0,https://pypi.org/project/dgl,2024-03-05 07:16:21.000,89.0,78784.0,78784.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
63,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2024-03-14 09:48:53.000000,2024-03-14 08:34:54,17361.0,524.0,942.0,119.0,3433.0,95.0,1502.0,9390.0,A hyperparameter optimization framework.,260.0,39,False,2023-12-11 05:05:36.000,3.5.0,62.0,optuna,conda-forge/optuna,,,,13490.0,12985.0,https://pypi.org/project/optuna,2023-12-11 05:05:36.000,505.0,2368841.0,2384304.0,https://anaconda.org/conda-forge/optuna,2023-12-11 08:40:18.727,695870.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
64,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-03-14 12:05:33.000000,2024-03-13 20:13:10,4352.0,271.0,1242.0,101.0,3540.0,778.0,1406.0,7278.0,A unified framework for machine learning with time series.,328.0,39,True,2024-02-28 12:02:55.000,0.27.0,63.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],2409.0,2341.0,https://pypi.org/project/sktime,2024-02-28 12:02:55.000,68.0,910111.0,939333.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-02-28 22:27:58.715,935083.0,,1.0,84.0,,,sktime/sktime,,,,,,,,,,,,,,,,,,,
65,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-03-14 11:11:14.000000,2024-03-08 12:03:11,1797.0,29.0,2202.0,164.0,823.0,86.0,994.0,6616.0,Python Data. Leaflet.js Maps.,165.0,39,True,2024-02-29 08:58:17.000,0.16.0,31.0,folium,conda-forge/folium,,,,35872.0,35028.0,https://pypi.org/project/folium,2024-02-29 08:58:17.000,844.0,929695.0,997487.0,https://anaconda.org/conda-forge/folium,2024-02-29 12:23:49.642,2576122.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
66,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,MIT,2023-07-27 00:09:52.000,2024-03-14 13:53:24.000000,2024-03-14 05:05:16,8609.0,3947.0,615.0,41.0,714.0,376.0,1368.0,6066.0,"Call all LLM APIs using the OpenAI format. Use Bedrock, Azure, OpenAI, Cohere, Anthropic, Ollama, Sagemaker,..",140.0,39,True,2024-03-14 05:37:32.000,1.31.10,677.0,litellm,,,,others,1184.0,1107.0,https://pypi.org/project/litellm,2024-03-14 05:24:49.000,77.0,393219.0,393223.0,,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,
67,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-03-14 14:26:34.000000,2024-03-14 12:43:47,4253.0,202.0,579.0,85.0,2237.0,204.0,686.0,5309.0,Flax is a neural network library for JAX that is designed for flexibility.,217.0,39,True,2024-03-14 11:35:04.000,0.8.2,43.0,flax,conda-forge/flax,,,['jax'],6650.0,6421.0,https://pypi.org/project/flax,2024-03-14 11:35:04.000,229.0,3502054.0,3503203.0,https://anaconda.org/conda-forge/flax,2024-03-14 12:49:40.118,41355.0,,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,
68,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-03-14 05:53:02.000000,2024-03-13 17:27:31,17882.0,106.0,1302.0,84.0,7751.0,512.0,4258.0,2499.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,366.0,39,True,2024-01-16 18:38:53.000,1.6.1,77.0,mne,conda-forge/mne,,,,3884.0,3587.0,https://pypi.org/project/mne,2024-01-16 18:38:53.000,297.0,104900.0,112507.0,https://anaconda.org/conda-forge/mne,2024-01-16 19:57:33.854,349930.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
69,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-03-14 14:22:29.000000,2024-03-13 19:49:40,3565.0,143.0,1071.0,132.0,2888.0,269.0,1165.0,2023.0,A library for training and deploying machine learning models on Amazon SageMaker.,430.0,39,True,2024-03-06 19:57:33.000,2.212.0,572.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3803.0,3706.0,https://pypi.org/project/sagemaker,2024-03-05 18:25:33.000,97.0,26587389.0,26604047.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-03-06 22:10:37.385,716336.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
70,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-03-13 04:34:32.000000,2024-03-07 03:23:05,6131.0,10.0,7045.0,430.0,2843.0,1087.0,7529.0,37394.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",153.0,38,True,2023-10-18 12:32:48.000,2.7.1,8.0,paddleocr,,,,['paddle'],2312.0,2312.0,https://pypi.org/project/paddleocr,,,210834.0,210834.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
71,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-03-14 14:18:53.000000,2024-03-14 12:33:32,35039.0,569.0,12829.0,948.0,24485.0,1134.0,,22974.0,Apache Flink Python API.,1838.0,38,True,2023-11-28 07:09:06.000,1.16.3,46.0,apache-flink,,,,,45.0,21.0,https://pypi.org/project/apache-flink,2024-01-15 16:28:13.000,24.0,139252.0,139252.0,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,
72,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-10-25 21:28:33.000000,2023-01-26 21:28:45,11896.0,,6891.0,1072.0,11124.0,1805.0,7758.0,20701.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,38,False,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],7399.0,7100.0,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,294.0,484648.0,485073.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10650.0,,2.0,26656.0,,,apache/mxnet,,,,,,,,,,,,5.0,,,,,,,
73,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-03-14 14:35:42.000000,2024-03-13 17:17:21,3811.0,55.0,6685.0,402.0,5185.0,767.0,2345.0,15215.0,"Datasets, Transforms and Models specific to Computer Vision.",578.0,38,True,2024-02-22 21:54:54.000,0.17.1,39.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,,,10137313.0,10165454.0,https://anaconda.org/conda-forge/torchvision,2024-02-26 00:12:18.834,996969.0,,1.0,37206.0,,,,,,,,,,,,,,,,,,,,,,
74,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2024-01-15 03:16:24.000000,2024-01-15 03:16:24,28133.0,1.0,2511.0,543.0,4118.0,685.0,2087.0,9845.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,17688.0,14849.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2839.0,362417.0,388441.0,https://anaconda.org/conda-forge/theano,2023-06-16 13:23:49.668,2394260.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,
