,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-12-15 14:08:54.000000,2022-12-15 14:00:32,8357.0,675.0,2667,227.0,7899.0,639.0,5122.0,20952,"Build and train PyTorch models and connect them to the ML lifecycle using Lightning App templates, without handling..",809.0,40,True,2022-12-09 23:43:05.000,1.8.4.post0,234.0,pytorch-lightning,conda-forge/pytorch-lightning,['pytorch'],9782.0,3201429.0,395.0,,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,395.0,3179912.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-12-09 04:00:55.441,635753.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-12-15 02:32:28.000000,2022-12-13 22:14:27,6515.0,111.0,1815,409.0,866.0,724.0,725.0,17812,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",132.0,40,True,2022-12-12 16:06:19.000,2.7.1,156.0,dash,conda-forge/dash,,,1047316.0,39416.0,38199.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,1033885.0,https://anaconda.org/conda-forge/dash,2022-12-13 01:45:25.956,738754.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
41,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-12-15 13:28:56.000000,2022-12-15 13:28:54,8107.0,225.0,1992,183.0,3736.0,40.0,1709.0,16885,Build multimodal AI services via cloud native technologies Neural Search Generative AI Cloud Native.,161.0,40,True,2022-11-25 12:30:03.672,3.12.0,2182.0,jina,conda-forge/jina-core,,,92547.0,423.0,421.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,56201.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,33639.0,2.0,,,,,,,,,,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2022-12-15 13:27:42.114971,7.0,1159548.0,,,,,,,,,
42,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-12-15 12:38:59.000000,2022-12-12 13:46:40,4405.0,15.0,4296,430.0,1634.0,388.0,1415.0,13788,Topic Modelling for Humans.,440.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,4004.0,4679754.0,41878.0,38977.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4664805.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,938869.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
43,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-12-15 13:22:04.000000,2022-12-15 10:38:09,14635.0,635.0,779,121.0,2830.0,106.0,1234.0,7301,A hyperparameter optimization framework.,220.0,40,True,2022-12-01 06:15:47.582,3.0.4,53.0,optuna,conda-forge/optuna,,,1968106.0,5189.0,4949.0,https://pypi.org/project/optuna,2022-06-13 05:39:20.000,240.0,1958312.0,https://anaconda.org/conda-forge/optuna,2022-12-01 13:37:58.490,362402.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
44,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-12-15 13:06:07.000000,2022-12-15 13:06:06,9305.0,234.0,1707,225.0,3400.0,166.0,2753.0,7182,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with PyTensor.,428.0,40,True,2022-12-12 19:42:32.000,5.0.0,51.0,pymc3,conda-forge/pymc3,,1905.0,381676.0,1191.0,953.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,375192.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,478474.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
45,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-12-15 14:05:45.000000,2022-12-15 14:05:42,26320.0,2422.0,1059,194.0,320.0,451.0,1481.0,6844,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1037.0,40,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,105442.0,2369815.0,238.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,238.0,2346412.0,https://anaconda.org/conda-forge/catboost,2022-11-01 21:17:44.021,1195156.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
46,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-12-15 13:14:04.000000,2022-12-15 11:50:11,5087.0,177.0,664,59.0,4222.0,1295.0,2061.0,1427,A distributed task scheduler for Dask.,301.0,40,True,2022-12-02 21:17:01.521,2022.12.0,190.0,distributed,conda-forge/distributed,,,4537483.0,27246.0,26061.0,https://pypi.org/project/distributed,2022-06-24 16:00:19.000,1185.0,4424235.0,https://anaconda.org/conda-forge/distributed,2022-12-02 22:46:23.532,8946647.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
47,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-12-15 07:44:23.000000,2022-12-15 04:43:12,1637.0,117.0,3728,290.0,288.0,85.0,561.0,22534,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",89.0,39,True,2022-11-23 22:11:26.000,0.6.12,37.0,timm,conda-forge/timm,['pytorch'],2589244.0,1481124.0,6533.0,6427.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1419547.0,https://anaconda.org/conda-forge/timm,2022-11-24 16:33:10.061,39555.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-12-15 13:40:24.000000,2022-12-15 12:40:07,1166.0,90.0,1413,150.0,566.0,135.0,496.0,9928,Create HTML profiling reports from pandas DataFrame objects.,105.0,39,True,2022-11-22 16:08:00.781,3.5.0,35.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,1054590.0,10195.0,10031.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,164.0,1050412.0,https://anaconda.org/conda-forge/pandas-profiling,2022-11-23 13:57:11.205,317528.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-12-15 05:47:41.000000,2022-12-11 22:37:18,3328.0,77.0,695,150.0,1046.0,253.0,1442.0,7931,Declarative statistical visualization library for Python.,146.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,8914192.0,39994.0,39650.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,8894601.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1508562.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-12-13 18:33:58.037000,2022-12-12 20:54:50,1620.0,92.0,2154,166.0,718.0,47.0,913.0,6019,Python Data. Leaflet.js Maps.,147.0,39,True,2022-12-12 20:39:34.303,0.14.0,28.0,folium,conda-forge/folium,,,955065.0,20496.0,19821.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000,675.0,937290.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,1439814.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-12-15 08:49:04.000000,2022-12-15 08:48:35,5956.0,263.0,5585,402.0,2423.0,1318.0,4858.0,27189,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",142.0,38,True,2022-08-24 09:04:27.000,2.6.0,34.0,paddleocr,,['paddle'],,43620.0,1016.0,1007.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,43620.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-12-15 12:46:25.000000,2022-11-23 14:23:53,2162.0,30.0,8140,363.0,2619.0,609.0,6060.0,22392,OpenMMLab Detection Toolbox and Benchmark.,377.0,38,True,2022-11-23 15:04:00.847,2.26.0,43.0,mmdet,,['pytorch'],,96801.0,784.0,774.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,96801.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
53,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-12-13 14:18:54.000000,2022-06-16 14:46:20,2277.0,,2662,259.0,499.0,1492.0,624.0,18162,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:31:04.000,0.41.0,95.0,shap,conda-forge/shap,,,6708218.0,7933.0,7658.0,https://pypi.org/project/shap,2022-06-16 00:43:28.000,275.0,6675890.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1681060.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-12-15 14:43:50.000000,2022-12-15 14:43:50,6106.0,293.0,2987,245.0,1417.0,691.0,2212.0,16363,Graph Neural Network Library for PyTorch.,351.0,38,True,2022-12-01 07:31:52.000,2.2.0,36.0,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,105677.0,50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,105174.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-08-19 23:46:40.777,14592.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-12-15 13:35:50.000000,2022-12-15 11:25:23,16250.0,750.0,1905,308.0,13653.0,301.0,6360.0,14496,Vector database for scalable similarity search and AI applications.,229.0,38,True,2022-12-15 14:40:05.000,2.2.1,100.0,pymilvus,,,27380.0,253398.0,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,186999.0,,,,1.0,,,,,,,,,,,,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2022-12-15 11:30:34.365001,23.0,2482783.0,,,,,,,,,
56,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-12-15 09:53:57.000000,2022-12-14 10:36:06,4898.0,120.0,1960,204.0,1005.0,97.0,1926.0,12294,A very simple framework for state-of-the-art Natural Language Processing (NLP).,235.0,38,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,['pytorch'],,115066.0,1832.0,1756.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,114560.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,14699.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
57,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-12-13 12:29:58.000000,2022-12-09 13:10:25,8135.0,13.0,3152,472.0,596.0,42.0,2058.0,11586,A toolkit for making real world machine learning and data analysis applications in C++.,180.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,25105.0,135874.0,17794.0,17025.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,128756.0,https://anaconda.org/conda-forge/dlib,2022-12-03 02:02:47.387,513041.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
58,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-12-15 13:49:28.000000,2022-12-13 22:12:23,701.0,227.0,1738,205.0,325.0,439.0,460.0,8074,Download market data from Yahoo! Finances API.,68.0,38,True,2022-12-13 15:39:34.117,0.1.90,55.0,yfinance,ranaroussi/yfinance,,,543514.0,15703.0,15560.0,https://pypi.org/project/yfinance,2022-06-16 15:33:16.000,143.0,539661.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,65505.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
59,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-12-13 10:34:04.000000,2022-12-12 12:28:37,2149.0,82.0,497,82.0,662.0,168.0,809.0,3096,Manipulation and analysis of geometric objects.,139.0,38,True,2022-12-12 13:18:01.253,2.0.0,115.0,shapely,conda-forge/shapely,,358.0,9001379.0,36215.0,36215.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,8942143.0,https://anaconda.org/conda-forge/shapely,2022-12-12 15:00:24.005,5092204.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
60,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-12-13 02:16:47.000000,2022-12-13 01:59:31,3645.0,46.0,490,152.0,998.0,158.0,1470.0,1857,Rasterio reads and writes geospatial raster datasets.,140.0,38,True,2022-11-17 03:51:43.000,1.3.4,144.0,rasterio,conda-forge/rasterio,,763.0,1130419.0,6825.0,6024.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,1106278.0,https://anaconda.org/conda-forge/rasterio,2022-11-17 03:45:10.234,1954820.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-12-15 12:19:38.000000,2022-12-15 02:15:32,32425.0,543.0,11484,950.0,21501.0,924.0,,20320,Apache Flink Python API.,1665.0,37,True,2022-10-26 10:00:15.052,1.16.0,37.0,apache-flink,,,,61309.0,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,61309.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-12-15 09:48:23.000000,2022-12-14 17:54:14,2276.0,42.0,5022,355.0,1221.0,825.0,2930.0,20262,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,412.0,37,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,['pytorch'],278.0,65243.0,1117.0,1078.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,64463.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,22490.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
63,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-12-14 17:44:16.000000,2022-12-10 09:53:59,1276.0,37.0,2142,332.0,1499.0,343.0,1773.0,12892,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",163.0,37,True,2022-10-14 08:23:01.251,0.26.1,74.0,horovod,,,,83243.0,750.0,720.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,83243.0,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,,,,,,
64,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-11-22 23:28:35.000000,2022-11-22 00:42:46,2719.0,6.0,2230,279.0,3096.0,93.0,2476.0,11326,"An open-source NLP research library, built on PyTorch.",265.0,37,True,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,['pytorch'],47.0,112577.0,3102.0,2918.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,110639.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,93040.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2022-12-15 10:00:14.000000,2022-12-15 05:50:33,2677.0,211.0,2639,174.0,3092.0,335.0,1689.0,10857,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",240.0,37,True,2022-09-20 07:13:00.000,0.9.1,441.0,dgl,,,,35550.0,91.0,45.0,https://pypi.org/project/dgl,2022-03-16 02:32:44.000,46.0,35550.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
66,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-12-12 06:22:04.000000,2022-10-10 15:42:36,1084.0,5.0,1305,247.0,622.0,273.0,980.0,9910,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,1850502.0,20637.0,19855.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,782.0,1848247.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,146628.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
67,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,549.0,4114.0,679.0,2086.0,9634,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,False,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,286946.0,16027.0,13189.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,257678.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2253685.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
68,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-12-15 09:20:12.000000,2022-12-14 23:26:51,4933.0,114.0,385,39.0,2502.0,565.0,1576.0,5074,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,134.0,37,True,2022-12-14 19:49:33.469,0.13.7,241.0,wandb,conda-forge/wandb,,,1523452.0,14487.0,14216.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1518851.0,https://anaconda.org/conda-forge/wandb,2022-12-15 01:26:32.610,133440.0,1.0,,,,,,,,,,,,,,,,,wandb/wandb,,,,,,,,
69,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-12-14 00:00:57.000000,2022-12-14 00:00:55,11729.0,96.0,1038,172.0,425.0,599.0,706.0,3823,Probabilistic reasoning and statistical analysis in TensorFlow.,462.0,37,True,2022-12-06 22:34:10.000,0.19.0,45.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,811801.0,338.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,338.0,809969.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-12-07 15:29:11.499,84306.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
70,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-12-15 13:00:08.000000,2022-12-13 01:21:26,17250.0,117.0,1136,81.0,7041.0,456.0,3896.0,2091,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,323.0,37,True,2022-12-02 21:38:21.866,1.2.3,68.0,mne,conda-forge/mne,,,48544.0,2267.0,2045.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,44899.0,https://anaconda.org/conda-forge/mne,2022-12-03 01:59:22.463,255204.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
71,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-12-15 03:55:56.000000,2022-12-15 03:55:56,2800.0,137.0,905,131.0,2244.0,446.0,747.0,1748,A library for training and deploying machine learning models on Amazon SageMaker.,308.0,37,True,2022-12-15 03:54:01.337,2.123.0,466.0,sagemaker,conda-forge/sagemaker-python-sdk,"['mxnet', 'tensorflow']",,14795376.0,1887.0,1835.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,14782167.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,488760.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
72,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-12-14 21:19:39.000000,2022-12-11 09:17:41,1441.0,25.0,234,31.0,418.0,67.0,431.0,1167,Python library for reading and writing image data.,95.0,37,True,2022-11-07 03:34:30.716,2.22.4,68.0,imageio,conda-forge/imageio,,417.0,11996906.0,76844.0,74195.0,https://pypi.org/project/imageio,2022-05-30 03:37:43.000,2649.0,11939923.0,https://anaconda.org/conda-forge/imageio,2022-11-24 10:54:20.170,4045253.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
73,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6616,1291.0,164.0,651.0,212.0,29691,Chinese Words Segmentation Utilities.,48.0,36,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,654079.0,17808.0,16249.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,1559.0,652214.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,126869.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
74,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-12-14 16:35:59.000000,2022-09-26 12:15:06,11893.0,1.0,6881,1088.0,11098.0,1783.0,7753.0,20190,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,36,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,['mxnet'],25696.0,364150.0,290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,363682.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8611.0,2.0,,-1.0,,,,,,,,,,,,,,,apache/mxnet,5.0,,,,,,,
75,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2022-12-15 09:08:35.000000,2022-12-15 00:21:22,706.0,51.0,2731,446.0,612.0,233.0,1717.0,18648,A library for efficient similarity search and clustering of dense vectors.,116.0,36,True,2022-12-15 08:27:00.978,2.2.1,67.0,pymilvus,conda-forge/faiss,,,206074.0,843.0,826.0,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,186999.0,https://anaconda.org/conda-forge/faiss,2022-11-02 00:42:12.198,591351.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
