,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
39,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-06-23 13:45:59.000000,2022-06-22 19:02:18,2838,272.0,2768,274.0,3790.0,906.0,1488.0,12089,Open source platform for the machine learning lifecycle.,437.0,41,True,2022-05-28 01:18:34.000,1.26.1,59.0,mlflow,conda-forge/mlflow,,,,317.0,,https://pypi.org/project/mlflow,2022-05-28 01:10:58.000,317.0,11190002.0,11205947.0,https://anaconda.org/conda-forge/mlflow,2022-05-28 13:03:41.958,605916.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
40,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-06-23 14:58:06.000000,2022-06-23 14:58:06,4723,274.0,626,59.0,3791.0,1142.0,1861.0,1371,A distributed task scheduler for Dask.,277.0,41,True,2022-06-10 21:53:31.000,2022.6.0,176.0,distributed,conda-forge/distributed,,,,25138.0,23955.0,https://pypi.org/project/distributed,2022-06-10 21:53:31.000,1183.0,4819227.0,4917592.0,https://anaconda.org/conda-forge/distributed,2022-06-10 23:03:47.479,7180709.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
41,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-06-23 13:49:07.000000,2022-06-22 14:30:15,8745,200.0,1609,231.0,3134.0,203.0,2542.0,6727,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,387.0,40,True,2022-06-20 12:53:39.000,4.0.1,37.0,pymc3,conda-forge/pymc3,,,,879.0,641.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,389726.0,395910.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,419208.0,,,,,1.0,1903.0,1.0,,,,,,,,,,,,,,,,,
42,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-06-21 21:29:12.000000,2022-06-13 11:49:57,23311,951.0,1016,193.0,299.0,409.0,1430.0,6603,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",995.0,40,True,2022-05-19 07:31:43.000,1.0.6,103.0,catboost,conda-forge/catboost,,,,229.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,229.0,2426625.0,2449699.0,https://anaconda.org/conda-forge/catboost,2022-05-19 10:30:35.525,1060198.0,,,,,2.0,81976.0,,,,,,,,,,,,,,,,,,
43,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-06-23 12:31:52.000000,2022-06-23 10:03:27,13111,1088.0,705,126.0,2510.0,125.0,1084.0,6556,A hyperparameter optimization framework.,201.0,40,True,2022-06-13 05:38:25.000,2.10.1,47.0,optuna,conda-forge/optuna,,,,3781.0,3551.0,https://pypi.org/project/optuna,2022-06-13 05:39:20.000,230.0,3949883.0,3959083.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864,285206.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
44,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-06-22 21:06:01.000000,2022-06-22 21:03:17,2196,55.0,4535,330.0,1071.0,604.0,2863.0,17295,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,389.0,39,True,2022-06-13 15:07:55.000,0.12.1,15.0,fairseq,conda-forge/fairseq,,,['pytorch'],883.0,845.0,https://pypi.org/project/fairseq,2022-06-13 15:07:37.000,38.0,64868.0,65553.0,https://anaconda.org/conda-forge/fairseq,2022-05-28 17:39:59.245,15647.0,,,,,1.0,240.0,,,,,,,,,,,,,,,,,,
45,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-06-23 13:53:05.000000,2022-06-17 20:17:56,6165,325.0,1714,402.0,757.0,614.0,669.0,16690,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",117.0,39,True,2022-06-13 18:21:02.000,2.5.1,151.0,dash,conda-forge/dash,,,,1406.0,197.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1209.0,896476.0,906640.0,https://anaconda.org/conda-forge/dash,2022-06-14 01:55:09.921,498054.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
46,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-06-23 12:48:56.000000,2022-06-23 10:51:41,7641,407.0,1921,179.0,3363.0,66.0,1495.0,14965,Build cross-modal and multi-modal applications on the cloud.,150.0,39,True,2022-06-23 07:58:12.000,3.6.5,1879.0,jina,conda-forge/jina-core,jinaai/jina,,,306.0,304.0,https://pypi.org/project/jina,2022-06-23 10:53:26.000,2.0,82780.0,122001.0,https://anaconda.org/conda-forge/jina-core,2022-04-22 14:11:20.474,7918.0,https://hub.docker.com/r/jinaai/jina,2022-06-23 11:14:13.688455,7.0,1073593.0,2.0,,,,,,,,,,,,,,,,,,,
47,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-06-22 19:28:35.000000,2022-06-18 05:10:38,4511,117.0,1865,201.0,942.0,110.0,1783.0,11731,A very simple framework for state-of-the-art Natural Language Processing (NLP).,229.0,39,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,,,['pytorch'],1512.0,1440.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,72.0,119403.0,119777.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,8612.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
48,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-06-23 13:29:23.000000,2022-06-23 13:29:23,11856,39.0,6901,1093.0,11053.0,1989.0,7731.0,20009,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",974.0,38,True,2022-05-17 21:11:13.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],289.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,284.0,347292.0,347777.0,https://anaconda.org/anaconda/mxnet,2022-05-02 19:57:38.379,7704.0,,,,,2.0,25045.0,,,,,,,,5.0,,,,,,,,,,
49,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-06-23 10:25:11.000000,2022-06-22 21:05:33,4756,123.0,1748,266.0,2340.0,584.0,1884.0,19633,Streamlit The fastest way to build data apps in Python.,142.0,38,True,2022-06-02 17:46:00.000,1.10.0,167.0,streamlit,,,,,722.0,324.0,https://pypi.org/project/streamlit,2022-06-02 17:45:51.000,398.0,906742.0,906742.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
50,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-06-23 11:42:56.000000,2022-06-22 12:52:25,30232,147.0,3992,340.0,4688.0,942.0,5747.0,14478,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",544.0,38,True,2022-06-23 09:54:10.000,2.8.29,259.0,rasa,,,,['tensorflow'],60.0,,https://pypi.org/project/rasa,2022-06-23 09:54:00.000,60.0,191957.0,191957.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
51,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-06-22 21:50:20.000000,2022-06-21 19:03:16,2704,29.0,2188,279.0,3082.0,91.0,2438.0,11060,"An open-source NLP research library, built on PyTorch.",263.0,38,True,2022-04-14 22:03:15.000,2.9.3,263.0,allennlp,conda-forge/allennlp,,,['pytorch'],2758.0,2579.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,179.0,75087.0,76766.0,https://anaconda.org/conda-forge/allennlp,2022-04-15 04:27:02.306,70558.0,,,,,1.0,46.0,,,,,,,,,,,,,,,,,,
52,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-06-18 13:53:05.000000,2022-06-03 15:43:48,1006,58.0,1306,154.0,414.0,111.0,465.0,9144,Create HTML profiling reports from pandas DataFrame objects.,88.0,38,True,2022-05-02 02:53:44.000,3.2.0,32.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",8390.0,8232.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,158.0,1203833.0,1206910.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,215413.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
53,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-06-23 13:29:59.000000,2022-06-23 13:29:58,25327,455.0,598,120.0,5091.0,402.0,1356.0,6095,NumPy & SciPy for GPU.,306.0,38,True,2022-05-26 07:35:42.000,10.5.0,116.0,cupy,conda-forge/cupy,cupy/cupy,,,1231.0,1069.0,https://pypi.org/project/cupy,2022-05-26 05:27:01.000,162.0,144468.0,194368.0,https://anaconda.org/conda-forge/cupy,2022-06-01 09:20:39.153,1549480.0,https://hub.docker.com/r/cupy/cupy,2022-05-26 07:39:25.102869,7.0,54870.0,1.0,35695.0,,,,,,,,,,,,,,,,,,
54,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-06-23 01:59:59.000000,2022-06-23 01:59:59,3556,71.0,467,152.0,930.0,149.0,1397.0,1739,Rasterio reads and writes geospatial raster datasets.,127.0,38,True,2022-06-22 15:59:20.000,1.2.10,137.0,rasterio,conda-forge/rasterio,,,,5863.0,5068.0,https://pypi.org/project/rasterio,2022-06-22 15:49:13.000,795.0,778932.0,800076.0,https://anaconda.org/conda-forge/rasterio,2022-06-17 21:46:17.583,1585134.0,,,,,1.0,756.0,2.0,,,,,,,,,,,,,,,,,
55,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-06-23 13:32:09.000000,2022-06-23 13:23:58,4986,675.0,4606,370.0,1987.0,1119.0,3574.0,22909,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",108.0,37,True,2022-05-09 11:48:13.000,2.5.0,27.0,paddleocr,,,,['paddle'],697.0,691.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,6.0,50846.0,50846.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
56,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-06-23 02:33:27.000000,2022-06-01 14:14:31,2091,93.0,7297,358.0,2215.0,559.0,5417.0,20171,OpenMMLab Detection Toolbox and Benchmark.,343.0,37,True,2022-06-01 16:40:25.000,2.25.0,34.0,mmdet,,,,['pytorch'],436.0,427.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,9.0,39516.0,39516.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
57,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-06-21 23:55:47.000000,2022-06-21 21:56:53,1392,55.0,3122,277.0,236.0,64.0,459.0,19220,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",76.0,37,True,2022-04-03 22:14:28.000,0.1-weights-swin2,31.0,timm,conda-forge/timm,,,['pytorch'],3504.0,3410.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,94.0,2691088.0,2728414.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,20174.0,,,,,1.0,1348635.0,,,,,,,,,,,,,,,,,,
58,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-06-23 14:36:53.000000,2022-06-23 11:14:28,5585,148.0,2613,239.0,864.0,948.0,1626.0,14875,Graph Neural Network Library for PyTorch.,273.0,37,True,2022-03-12 16:46:16.000,2.0.4,33.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],43.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,43.0,86772.0,87091.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-05-16 23:57:36.692,7350.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
59,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-06-21 09:34:57.000000,2022-06-18 02:19:11,8085,31.0,3069,477.0,556.0,47.0,2002.0,11218,A toolkit for making real world machine learning and data analysis applications in C++.,176.0,37,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,,,15721.0,14952.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,131438.0,138009.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,432931.0,,,,,2.0,24976.0,,,,,,,,,,,,,,,,,,
60,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-06-23 14:35:58.000000,2022-06-23 13:28:15,15024,644.0,1548,203.0,11729.0,286.0,5082.0,10806,Vector database for scalable similarity search and AI applications.,210.0,37,True,2022-04-02 10:12:24.000,2.0.2,100.0,pymilvus,,milvusdb/milvus,,,16.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,16.0,23253.0,58522.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-05-13 16:55:10.413664,21.0,980580.0,1.0,33335.0,,,,,,,,,,,,,,,,,,
61,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-06-23 12:12:48.000000,2022-06-23 08:19:16,7622,274.0,939,136.0,3990.0,655.0,3100.0,9910,Data Version Control | Git for Data & Models | ML Experiments Management.,268.0,37,True,2022-06-07 21:15:21.000,2.11.0,350.0,dvc,conda-forge/dvc,,,,47.0,,https://pypi.org/project/dvc,2022-06-07 21:15:21.000,47.0,554519.0,590168.0,https://anaconda.org/conda-forge/dvc,2022-06-08 11:15:03.873,1100481.0,,,,,1.0,92568.0,,,,,,,,,dvc,dvc,dvc,,,,,,,
62,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127,,2509,555.0,4114.0,679.0,2086.0,9586,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,15471.0,12633.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,263424.0,291914.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2022818.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
63,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-06-04 16:37:32.000000,2022-06-01 11:58:49,1079,6.0,1238,244.0,613.0,286.0,890.0,9336,Video editing with Python.,149.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,,17232.0,16482.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,750.0,859853.0,861784.0,https://anaconda.org/conda-forge/moviepy,2022-04-16 23:09:18.943,113939.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
64,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-06-21 19:58:27.000000,2022-03-25 20:01:52,3150,,665,150.0,981.0,230.0,1403.0,7573,Declarative statistical visualization library for Python.,136.0,37,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,28962.0,28618.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,8250508.0,8267639.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1216355.0,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,
65,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-06-23 09:44:13.000000,2022-06-14 17:20:53,3799,461.0,1332,116.0,709.0,248.0,1348.0,5846,"An open-source, low-code machine learning library in Python.",87.0,37,True,2022-04-10 22:13:37.000,2.3.10,81.0,pycaret,conda-forge/pycaret,,,,2227.0,2214.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,427612.0,428170.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,11731.0,,,,,1.0,576.0,,,,,,,,,,,,,,,,,,
66,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-06-22 21:35:50.000000,2022-06-22 21:35:48,11489,126.0,990,166.0,402.0,552.0,683.0,3719,Probabilistic reasoning and statistical analysis in TensorFlow.,452.0,37,True,2022-06-07 18:01:34.000,0.17.0,43.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],333.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,333.0,843082.0,844614.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-06-09 10:00:06.955,61281.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
67,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-06-22 23:33:07.000000,2022-06-20 19:40:12,2030,34.0,455,87.0,531.0,162.0,722.0,2818,Manipulation and analysis of geometric objects.,132.0,37,True,2022-05-03 21:29:09.000,1.8.2,108.0,shapely,conda-forge/shapely,,,,34294.0,30517.0,https://pypi.org/project/shapely,2022-05-03 21:29:09.000,3777.0,7192397.0,7240811.0,https://anaconda.org/conda-forge/shapely,2022-06-04 20:23:43.749,3872664.0,,,,,1.0,50.0,,,,,,,,,,,,,,,,,,
68,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2022-06-23 07:08:12.000000,2022-06-23 06:44:12,5128,68.0,253,83.0,587.0,22.0,104.0,2536,"A refreshing functional take on deep learning, compatible with your favorite libraries.",52.0,37,True,2022-06-02 14:05:08.000,8.0.17,208.0,thinc,conda-forge/thinc,,,,22796.0,22177.0,https://pypi.org/project/thinc,2022-06-22 20:24:21.000,619.0,5339759.0,5372759.0,https://anaconda.org/conda-forge/thinc,2022-06-02 17:33:56.765,2112015.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
69,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-06-23 13:24:44.000000,2022-06-22 19:36:33,2547,142.0,803,100.0,2017.0,364.0,705.0,1645,A library for training and deploying machine learning models on Amazon SageMaker.,261.0,37,True,2022-06-20 23:09:13.000,2.96.0,435.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1529.0,1478.0,https://pypi.org/project/sagemaker,2022-06-20 23:09:13.000,51.0,10266258.0,10276031.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-06-21 03:16:56.708,302978.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
70,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-04-07 12:41:40.000000,2020-02-15 08:33:35,523,,6557,1293.0,163.0,642.0,210.0,28787,Chinese Words Segmentation Utilities.,48.0,36,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,,15176.0,13636.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,1540.0,657035.0,658819.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,110631.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
71,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-06-23 13:33:14.000000,2022-06-23 11:37:57,31086,641.0,10871,934.0,20047.0,942.0,,19177,Apache Flink Python API.,1557.0,36,True,2022-06-20 12:27:12.000,1.14.5,32.0,apache-flink,,,,,15.0,,https://pypi.org/project/apache-flink,2022-06-20 12:27:12.000,15.0,30890.0,30890.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
72,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-06-23 07:13:30.000000,2022-06-22 04:17:21,1198,37.0,2076,334.0,1406.0,312.0,1717.0,12530,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",147.0,36,True,2022-06-21 09:28:07.000,0.25.0,72.0,horovod,,,,,639.0,609.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,77457.0,77457.0,,,,,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,
73,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2022-04-08 21:32:31.000000,2021-06-01 10:43:00,1848,,4077,555.0,695.0,330.0,1253.0,12351,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,36,True,2020-08-22 18:42:43.000,1.0.8,86.0,chatterbot,,,,,4794.0,4444.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000,350.0,77803.0,77803.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
74,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2022-06-23 10:00:18.000000,2022-06-22 06:19:41,2727,151.0,1637,276.0,3152.0,300.0,1347.0,11616,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",171.0,36,True,2022-06-22 04:57:13.000,2.8,50.0,nni,,,,,269.0,239.0,https://pypi.org/project/nni,2022-06-22 05:07:14.000,30.0,9987.0,9987.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
75,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2022-06-23 14:24:33.000000,2022-06-23 10:11:15,2316,133.0,2256,176.0,2639.0,238.0,1364.0,9835,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",216.0,36,True,2022-05-30 15:06:10.000,0.8.2,439.0,dgl,,,,,59.0,14.0,https://pypi.org/project/dgl,2022-03-16 02:32:44.000,45.0,28049.0,28049.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
