,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-08-22 21:50:47.000000,2023-06-02 02:45:47,14445.0,,2649,469.0,1427.0,245.0,1483.0,12277,Suite of libraries and programs for symbolic and statistical natural language processing for English.,441.0,41,True,,,17.0,nltk,conda-forge/nltk,,,,216275.0,216275.0,https://pypi.org/project/nltk,11540438.0,11566318.0,https://anaconda.org/conda-forge/nltk,2023-06-16 13:20:53.756,2173998.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
40,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-08-30 23:52:19.000000,2023-08-30 00:15:21,8952.0,204.0,1077,135.0,5133.0,568.0,3876.0,11916,Data Version Control | Git for Data & Models | ML Experiments Management.,285.0,41,True,2023-08-29 14:50:12.000,3.17.0,468.0,dvc,conda-forge/dvc,,,,9242.0,9174.0,https://pypi.org/project/dvc,709532.0,756879.0,https://anaconda.org/conda-forge/dvc,2023-08-29 16:06:18.976,1675481.0,,,,,1.0,39074.0,2023-08-29 14:51:38.000,68.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
41,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-08-31 11:09:13.000000,2023-08-31 11:09:11,46414.0,426.0,1139,195.0,363.0,514.0,1612.0,7326,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1164.0,41,True,2023-08-28 20:57:58.000,1.2.1,107.0,catboost,conda-forge/catboost,,,,336.0,9.0,https://pypi.org/project/catboost,1945852.0,1989921.0,https://anaconda.org/conda-forge/catboost,2023-08-28 20:56:05.258,1373574.0,,,,,2.0,173670.0,2023-08-28 11:40:28.000,327.0,5.0,,,,,,,,,,,,,,,,,,
42,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-08-31 13:57:51.000000,2023-08-31 12:35:31,5754.0,364.0,547,54.0,3503.0,703.0,1990.0,7159,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,155.0,41,True,2023-08-28 20:59:42.000,0.15.9,260.0,wandb,conda-forge/wandb,,,,29022.0,28467.0,https://pypi.org/project/wandb,6492683.0,6501898.0,https://anaconda.org/conda-forge/wandb,2023-08-29 14:20:21.996,340956.0,,,,,1.0,,2023-08-28 20:53:51.000,555.0,,,,,,,,wandb/wandb,,,,,,,,,,,
43,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-08-01 15:41:14.000000,2023-01-30 18:15:21,1757.0,,8561,1050.0,1448.0,68.0,1715.0,32626,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,40,True,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,47757.0,45098.0,https://pypi.org/project/gym,346376.0,352504.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,245131.0,,,,,1.0,,2022-10-04 23:58:42.348,2659.0,,,,,,,,,,,,,,,,,,,
44,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2023-08-31 12:47:51.000000,2023-08-30 20:30:12,5708.0,165.0,2367,298.0,3623.0,674.0,2881.0,26867,Streamlit A faster way to build and share data apps.,195.0,40,True,2023-08-24 21:21:14.000,1.26.0,205.0,streamlit,,,,,1942.0,948.0,https://pypi.org/project/streamlit,2501408.0,2501408.0,,,,,,,,1.0,,2023-08-24 21:21:06.000,994.0,,,,,,,,,,,,,,,,,,,
45,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-08-30 20:28:21.000000,2023-08-29 16:49:04,7007.0,147.0,1936,414.0,987.0,764.0,830.0,19274,Data Apps & Dashboards for Python. No JavaScript Required.,140.0,40,True,2023-08-28 15:33:00.000,2.13.0,171.0,dash,conda-forge/dash,,,,52222.0,50837.0,https://pypi.org/project/dash,2005115.0,2033355.0,https://anaconda.org/conda-forge/dash,2023-08-29 07:58:10.918,1073140.0,,,,,1.0,,2023-08-28 15:28:35.000,1385.0,,,,,,,,,,,,,,,,,,,
46,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-08-31 14:10:30.000000,2023-08-24 13:49:49,8427.0,96.0,2157,204.0,4087.0,18.0,1879.0,19041,"Multimodal AI services & pipelines with cloud-native stack: gRPC, Kubernetes, Docker, OpenTelemetry, Prometheus,..",171.0,40,True,2023-08-10 15:51:36.000,3.20.1,2423.0,jina,conda-forge/jina-core,jinaai/jina,,,961.0,947.0,https://pypi.org/project/jina,224785.0,257045.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,53992.0,https://hub.docker.com/r/jinaai/jina,2023-08-24 14:32:07.415692,8.0,1256356.0,2.0,,2023-08-10 15:36:42.000,14.0,,,,,,,,,,,,,,,,,,,
47,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-08-26 23:55:59.000000,2023-08-26 23:55:59,8219.0,19.0,3243,479.0,669.0,47.0,2099.0,12208,A toolkit for making real world machine learning and data analysis applications in C++.,189.0,40,False,2023-06-03 20:05:00.841,19.24.2,34.0,dlib,conda-forge/dlib,,,,22564.0,21777.0,https://pypi.org/project/dlib,118876.0,126524.0,https://anaconda.org/conda-forge/dlib,2023-06-05 15:05:40.278,613403.0,,,,,2.0,25288.0,2022-05-08 14:40:14.000,787.0,,,,,,,,,,,,,,,,,,,
48,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2023-08-31 07:49:05.000000,2023-08-31 04:57:49,1232.0,268.0,847,156.0,1363.0,316.0,463.0,8021,Development repository for the Triton language and compiler.,159.0,40,True,2023-03-03 02:41:05.821,2.0.0,190.0,triton,,,,,6699.0,6649.0,https://pypi.org/project/triton,4363595.0,4363595.0,,,,,,,,1.0,,2023-03-17 16:48:01.607,50.0,,,,,,,,,,,,,,,,,,,
49,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-08-31 14:28:45.000000,2023-08-29 16:51:52,5469.0,144.0,701,57.0,4672.0,1406.0,2231.0,1488,A distributed task scheduler for Dask.,317.0,40,True,2023-08-18 20:25:47.000,2023.8.1,209.0,distributed,conda-forge/distributed,,,,31530.0,30247.0,https://pypi.org/project/distributed,7751275.0,8055350.0,https://anaconda.org/conda-forge/distributed,2023-08-18 21:49:20.600,11858945.0,,,,,1.0,,2023-08-18 20:25:47.000,1283.0,,,,,,,,,,,,,,,,,,,
50,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-08-31 09:57:55.000000,2023-08-22 05:26:03,2691.0,23.0,7429,613.0,2191.0,172.0,1579.0,24426,The fastai deep learning library.,654.0,39,True,2023-03-28 20:29:01.253,2.7.12,146.0,fastai,,,,['pytorch'],14872.0,14538.0,https://pypi.org/project/fastai,322466.0,322466.0,,,,,,,,2.0,,2023-03-28 20:29:01.253,334.0,,,,,,,,,,,,,,,,,,,
51,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-08-31 14:19:46.000000,2023-08-31 12:07:00,17870.0,665.0,2451,340.0,16669.0,674.0,8102.0,22582,"A cloud-native vector database, storage for next generation AI applications.",253.0,39,True,2023-08-23 15:38:04.000,2.3.0,100.0,pymilvus,,milvusdb/milvus,,,32.0,,https://pypi.org/project/pymilvus,459115.0,560592.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-08-31 12:48:06.078626,34.0,4562396.0,1.0,39646.0,2023-08-23 14:17:56.000,32.0,,,,,,,,,,,,,,,,,,,
52,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-08-31 09:52:54.000000,2023-08-31 07:49:22,3363.0,289.0,2884,170.0,3901.0,417.0,2033.0,12137,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",274.0,39,True,2023-08-15 07:31:40.000,1.1.2,448.0,dgl,,,,,214.0,138.0,https://pypi.org/project/dgl,125760.0,125760.0,,,,,,,,1.0,,2023-08-30 08:45:26.000,76.0,,,,,,,,,,,,,,,,,,,
53,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-08-23 20:34:21.000000,2023-08-13 12:05:02,1039.0,97.0,1963,229.0,449.0,171.0,985.0,10125,Download market data from Yahoo! Finances API.,91.0,39,True,2023-08-13 12:07:59.000,0.2.28,97.0,yfinance,ranaroussi/yfinance,,,,26913.0,26654.0,https://pypi.org/project/yfinance,1067263.0,1070446.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,79579.0,,,,,1.0,,2023-08-13 12:07:59.000,259.0,,,,,,,,,,,,,,,,,,,
54,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-08-31 11:27:58.000000,2023-08-28 10:00:16,16393.0,410.0,852,124.0,3194.0,128.0,1380.0,8554,A hyperparameter optimization framework.,236.0,39,False,2023-08-07 07:14:37.000,3.3.0,60.0,optuna,conda-forge/optuna,,,,9773.0,9381.0,https://pypi.org/project/optuna,1815174.0,1828142.0,https://anaconda.org/conda-forge/optuna,2023-08-07 10:47:33.490,492803.0,,,,,1.0,,2023-08-07 07:14:37.000,392.0,,,,,,,,,,,,,,,,,,,
55,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-08-30 19:04:54.000000,2023-08-30 06:59:20,9617.0,94.0,1800,229.0,3684.0,207.0,2895.0,7746,Bayesian Modeling in Python.,462.0,39,True,2023-08-09 08:31:31.000,5.7.2,67.0,pymc3,conda-forge/pymc3,,,,2158.0,1910.0,https://pypi.org/project/pymc3,416899.0,423433.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,534352.0,,,,,1.0,1923.0,2022-03-15 10:10:19.000,248.0,,,,,,,,,,,,,,,,,,,
56,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-08-31 07:01:07.000000,2023-08-29 22:35:03,3854.0,239.0,1123,104.0,2940.0,652.0,1244.0,6770,A unified framework for machine learning with time series.,283.0,39,True,2023-08-18 16:45:13.000,0.22.0,52.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1630.0,1586.0,https://pypi.org/project/sktime,793806.0,827337.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-08-21 09:01:06.403,838261.0,,,,,1.0,84.0,2023-08-18 16:45:13.000,44.0,,,,,,,,sktime/sktime,,,,,,,,,,,
57,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-08-31 12:07:10.000000,2023-08-31 12:02:03,1785.0,31.0,846,106.0,1424.0,429.0,1134.0,3823,Python tools for geographic data.,210.0,39,True,2023-06-06 14:56:58.336,0.13.2,48.0,geopandas,conda-forge/geopandas,,,['pandas'],26842.0,25226.0,https://pypi.org/project/geopandas,5410202.0,5445154.0,https://anaconda.org/conda-forge/geopandas,2023-06-06 13:24:28.136,3108559.0,,,,,1.0,2156.0,2023-06-06 14:56:58.336,1616.0,,,,,,,,,,,,,,,,,,,
58,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-08-31 13:30:04.000000,2023-08-31 11:42:41,37944.0,1023.0,26091,2042.0,42725.0,,,36583,Apache Spark Python API.,2934.0,38,True,,,32.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,25012460.0,25085577.0,https://anaconda.org/conda-forge/pyspark,2023-06-27 13:31:45.123,2778467.0,,,,,2.0,,,,,,,,,,stable/spark,,,,,,,,,,,,
59,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-08-31 07:43:17.000000,2023-08-30 02:22:15,6089.0,60.0,6622,414.0,2712.0,780.0,7187.0,32859,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",177.0,38,True,2022-08-24 09:04:27.000,2.6.0,39.0,paddleocr,,,,['paddle'],1741.0,1714.0,https://pypi.org/project/paddleocr,68931.0,68931.0,,,,,,,,1.0,,2023-08-10 09:02:06.000,27.0,,,,,,,,,,,,,,,,,,,
60,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-08-31 14:07:31.000000,2023-08-31 12:49:33,9636.0,343.0,2922,236.0,9341.0,647.0,5753.0,24501,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",898.0,38,True,2023-08-30 12:29:17.000,2.0.8,101.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],,,https://pypi.org/project/pytorch-lightning,4213504.0,4238256.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-08-30 20:33:24.075,924182.0,,,,,2.0,12974.0,,,,,,,,,,,,,,,,,,,,,
61,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-08-31 08:27:58.000000,2023-08-31 08:11:45,874.0,46.0,3089,463.0,787.0,343.0,1830.0,24187,A library for efficient similarity search and clustering of dense vectors.,136.0,38,True,2023-08-23 14:17:56.000,2.3.0,83.0,pymilvus,conda-forge/faiss,,,,2849.0,2817.0,https://pypi.org/project/pymilvus,459115.0,481235.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,862693.0,,,,,1.0,,2023-08-23 14:17:56.000,32.0,,,,,,,,,,,,,,,,,,,
62,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-08-29 22:30:16.000000,2023-01-26 21:28:45,11896.0,,6880,1080.0,11119.0,1799.0,7763.0,20526,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,38,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],6967.0,6672.0,https://pypi.org/project/mxnet,425715.0,426165.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10078.0,,,,,2.0,26350.0,2022-05-17 21:11:13.000,290.0,,,,,,,,apache/mxnet,,,,5.0,,,,,,,
63,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2023-08-31 14:12:23.000000,2023-08-30 12:48:42,6920.0,198.0,3349,256.0,2308.0,830.0,2432.0,18365,Graph Neural Network Library for PyTorch.,434.0,38,True,2023-04-27 10:39:41.624,2.3.1,39.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],104.0,,https://pypi.org/project/torch-geometric,230969.0,231770.0,https://anaconda.org/conda-forge/pytorch_geometric,2023-06-16 19:20:42.736,29637.0,,,,,1.0,,2023-04-27 10:39:41.624,104.0,3.0,,,,,,,,,,,,,,,,,,
64,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-08-31 09:15:58.000000,2023-08-30 21:59:41,2524.0,80.0,857,124.0,1601.0,252.0,573.0,8544,Computer Vision and Robotics Library for AI.,224.0,38,True,2023-08-02 10:18:58.000,0.7.0,37.0,kornia,conda-forge/kornia,,,['pytorch'],6051.0,5945.0,https://pypi.org/project/kornia,2379731.0,2382749.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,96190.0,,,,,1.0,808.0,2023-08-02 10:18:58.000,106.0,,,,,,,,,,,,,,,,,,,
65,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-08-31 12:02:21.000000,2023-08-30 22:03:42,19175.0,999.0,1978,179.0,3088.0,214.0,2014.0,6930,End-to-End Speech Processing Toolkit.,366.0,38,True,2023-08-03 13:36:23.000,.202308,50.0,espnet,,,,,226.0,221.0,https://pypi.org/project/espnet,29801.0,29802.0,,,,,,,,1.0,79.0,2023-08-03 13:37:00.000,5.0,,,,,,,,,,,,,,,,,,,
66,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2023-08-31 11:57:41.000000,2023-08-18 22:46:26,9127.0,684.0,1109,125.0,966.0,168.0,818.0,6498,A PyTorch-based Speech Toolkit.,219.0,38,True,2023-07-22 18:07:47.000,0.5.15,14.0,speechbrain,,,,['pytorch'],925.0,911.0,https://pypi.org/project/speechbrain,162003.0,162003.0,,,,,,,,1.0,,2023-07-22 18:08:45.000,14.0,,,,,,,,,,,,,,,,,,,
67,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-08-25 09:14:40.000000,2023-08-15 08:38:44,1690.0,15.0,2195,168.0,767.0,55.0,969.0,6378,Python Data. Leaflet.js Maps.,153.0,38,True,2022-12-12 20:39:34.303,0.14.0,28.0,folium,conda-forge/folium,,,,28994.0,28215.0,https://pypi.org/project/folium,655610.0,681080.0,https://anaconda.org/conda-forge/folium,2023-06-16 13:15:52.865,2266909.0,,,,,1.0,,2022-12-12 20:39:34.303,779.0,,,,,,,,,,,,,,,,,,,
68,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-08-31 14:23:55.000000,2023-08-31 11:14:38,1063.0,193.0,592,92.0,981.0,91.0,838.0,5598,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",172.0,38,True,2023-08-23 06:26:33.000,0.22.0,34.0,accelerate,conda-forge/accelerate,,,['pytorch'],12925.0,12635.0,https://pypi.org/project/accelerate,5383488.0,5386181.0,https://anaconda.org/conda-forge/accelerate,2023-08-23 14:08:26.871,59259.0,,,,,1.0,,2023-08-23 06:25:15.000,290.0,,,,,,,,,,,,,,,,,,,
69,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2023-08-31 14:32:03.000000,2023-08-30 17:29:38,5985.0,130.0,1459,111.0,3966.0,643.0,685.0,3988,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",291.0,38,True,2023-04-13 11:23:03.098,4.9.2,35.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],14389.0,14186.0,https://pypi.org/project/tensorflow-datasets,1830669.0,1831490.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,22178.0,,,,,1.0,,2023-04-13 11:23:03.098,203.0,,,,,,,,,,,,,,,,,,,
70,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-08-31 13:32:10.000000,2023-08-31 13:09:56,17551.0,125.0,1217,85.0,7386.0,531.0,4057.0,2328,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,348.0,38,True,2023-08-15 17:55:48.000,1.5.0,74.0,mne,conda-forge/mne,,,,3205.0,2935.0,https://pypi.org/project/mne,89607.0,97841.0,https://anaconda.org/conda-forge/mne,2023-08-15 19:52:43.445,321133.0,,,,,1.0,,2023-08-15 17:55:48.000,270.0,,,,,,,,,,,,,,,,,,,
71,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-08-31 09:24:43.000000,2023-08-30 04:15:47,3239.0,139.0,1042,135.0,2621.0,489.0,834.0,1914,A library for training and deploying machine learning models on Amazon SageMaker.,388.0,38,True,2023-08-29 17:11:28.000,2.182.0,534.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3017.0,2936.0,https://pypi.org/project/sagemaker,33404994.0,33423722.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-08-29 18:53:05.426,674235.0,,,,,2.0,,2023-08-29 17:11:28.000,81.0,,,,,,,,,,,,,,,,,,,
72,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-08-30 01:01:23.000000,2023-08-29 18:47:01,1500.0,15.0,263,32.0,464.0,95.0,478.0,1305,Python library for reading and writing image data.,105.0,38,True,2023-08-26 12:23:06.000,2.31.2,82.0,imageio,conda-forge/imageio,,,,102682.0,99711.0,https://pypi.org/project/imageio,15371009.0,15440456.0,https://anaconda.org/conda-forge/imageio,2023-06-12 06:54:47.545,5485266.0,,,,,1.0,824.0,2023-08-26 12:23:02.000,2971.0,,,,,,,,,,,,,,,,,,,
73,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2023-06-16 13:21:35.778000,2020-02-15 08:33:35,523.0,,6699,1288.0,164.0,662.0,219.0,31143,Chinese Words Segmentation Utilities.,49.0,37,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,,25365.0,23719.0,https://pypi.org/project/jieba,559452.0,561351.0,https://anaconda.org/conda-forge/jieba,2023-06-16 13:21:35.778,144337.0,,,,,1.0,,2020-01-20 14:27:23.000,1646.0,,,,,,,,,,,,,,,,,,,
74,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2023-08-31 14:23:28.000000,2023-06-26 06:46:56,1325.0,4.0,2205,333.0,1563.0,359.0,1845.0,13538,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",170.0,37,True,2023-06-12 09:28:02.604,0.28.1,77.0,horovod,,,,,1014.0,983.0,https://pypi.org/project/horovod,93361.0,93361.0,,,,,,,,2.0,,2023-06-12 09:28:02.604,31.0,,,,,,,stable/horovod,,,,,,,,,,,,
75,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-08-24 16:28:11.000000,2023-08-16 18:54:36,5608.0,69.0,1694,205.0,1138.0,45.0,2123.0,13047,A very simple framework for state-of-the-art Natural Language Processing (NLP).,249.0,37,False,2023-03-30 15:49:56.000,0.12.2,23.0,flair,conda-forge/python-flair,,,['pytorch'],2682.0,2682.0,https://pypi.org/project/flair,87248.0,87801.0,https://anaconda.org/conda-forge/python-flair,2023-07-23 11:04:16.024,20487.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
76,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-08-30 00:30:58.000000,2023-08-30 00:29:59,1331.0,34.0,1532,151.0,700.0,175.0,533.0,11064,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,112.0,37,True,2023-08-11 15:54:46.000,4.5.1,50.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",1401.0,1212.0,https://pypi.org/project/pandas-profiling,967432.0,972107.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,392729.0,,,,,2.0,,2023-02-03 17:59:40.571,189.0,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,,
