,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
39,MXNet,apache/incubator-mxnet,,ml-frameworks,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000000,2021-02-25 13:56:04.000000,2021-02-24 19:48:37.000000,6804,1829.0,7580.0,19289,11528.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",948.0,33,True,2020-08-28 05:08:24.000000,1.7.0,977.0,mxnet,mxnet,,,['mxnet'],2283.0,1839.0,https://pypi.org/project/mxnet,2021-02-07 21:07:57.000000,444.0,99036.0,99602.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007000,5835.0,,,,,2.0,23541.0,,,,,,,,0.0,,,,,,,,,,,,,
40,PyFlink,apache/flink,,ml-frameworks,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000000,2021-02-25 14:25:06.000000,2021-02-25 10:48:12.000000,8542,499.0,,15600,25808.0,Apache Flink Python API.,1198.0,33,True,2021-01-15 01:51:44.000000,1.12.1,13.0,apache-flink,,,,,262.0,262.0,https://pypi.org/project/apache-flink,2021-01-15 01:51:44.000000,0.0,1526.0,1526.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
41,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-02-25 09:38:46.000000,2021-02-24 21:00:07.000000,3645,624.0,5774.0,14710,,"Interactive Data Visualization in the browser, from Python.",548.0,33,True,2020-10-21 02:39:03.000000,2.2.3,90.0,bokeh,conda-forge/bokeh,,,,36695.0,30823.0,https://pypi.org/project/bokeh,2021-02-24 19:44:29.000000,5872.0,601497.0,684603.0,https://anaconda.org/conda-forge/bokeh,2021-01-13 10:22:16.472000,3822904.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
42,luigi,spotify/luigi,,data-pipelines,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000000,2021-02-25 14:34:04.000000,2021-02-23 17:07:44.000000,2207,63.0,840.0,14243,3948.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",551.0,33,True,2020-09-23 11:57:43.000000,3.0.2,72.0,luigi,luigi,,,,2016.0,1340.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000000,676.0,329681.0,329791.0,https://anaconda.org/anaconda/luigi,2021-02-20 16:21:48.759000,6603.0,,,,,1.0,,stable/luigi,,,,,,,,,,,,,,,,,,,,
43,pytorch-lightning,PyTorchLightning/pytorch-lightning,,ml-frameworks,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000000,2021-02-25 14:00:52.000000,2021-02-25 06:42:23.000000,1412,300.0,2655.0,12110,4443.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",395.0,33,True,2021-02-24 17:24:53.000000,1.2.1,155.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],2031.0,2017.0,https://pypi.org/project/pytorch-lightning,2021-02-24 17:24:53.000000,14.0,96193.0,101955.0,https://anaconda.org/conda-forge/pytorch-lightning,2021-02-24 18:57:18.692000,46058.0,,,,,2.0,113.0,,,,,,,,,,,,,,,,,,,,,
44,onnx,onnx/onnx,,model-serialisation,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000000,2021-02-24 23:58:40.000000,2021-02-24 23:37:03.000000,1817,515.0,956.0,9815,1687.0,Open standard for machine learning interoperability.,192.0,33,True,2021-01-30 01:25:24.000000,1.8.1,20.0,onnx,conda-forge/onnx,,,,2892.0,2596.0,https://pypi.org/project/onnx,2021-01-29 23:57:20.000000,296.0,240582.0,245803.0,https://anaconda.org/conda-forge/onnx,2021-02-03 21:06:56.548000,193417.0,,,,,1.0,10509.0,,,,,,,,,,,,,,,,,,,,,
45,pydeck,visgl/deck.gl,,geospatial-data,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000000,2021-02-25 09:27:29.000000,2021-02-24 04:20:36.000000,1520,85.0,1989.0,8471,3577.0,WebGL2 powered geospatial visualization layers.,155.0,33,True,2021-02-24 04:22:20.393000,8.4.8,457.0,pydeck,conda-forge/pydeck,,,['jupyter'],1995.0,1433.0,https://pypi.org/project/pydeck,2021-02-12 18:57:45.000000,2.0,80990.0,274452.0,https://anaconda.org/conda-forge/pydeck,2021-02-12 20:05:23.366000,16330.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2021-02-23 07:47:42.235000,560.0,192102.0,,,,,,,,,,,,,,
46,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-02-24 11:33:58.000000,2021-02-24 11:33:58.000000,1192,139.0,683.0,7536,1555.0,Simple job queues for Python.,228.0,33,True,2020-11-29 09:48:18.000000,1.7.0,63.0,rq,conda-forge/rq,,,,10681.0,7357.0,https://pypi.org/project/rq,2020-11-29 09:47:08.000000,3324.0,202935.0,203760.0,https://anaconda.org/conda-forge/rq,2020-11-29 15:11:15.371000,45397.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
47,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-02-24 10:11:53.000000,2021-02-23 22:07:48.000000,6947,74.0,1320.0,20499,1681.0,The fastai deep learning library.,472.0,32,True,2021-02-22 04:01:24.000000,2.2.7,117.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-02-21 04:12:12.000000,368.0,94789.0,94789.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
48,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-02-25 15:01:31.000000,2021-02-25 15:01:31.000000,2412,1316.0,4786.0,14969,7360.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",442.0,32,True,2021-02-13 01:42:06.000000,ray-1.2.0,44.0,ray,,,,,1819.0,1659.0,https://pypi.org/project/ray,2021-02-13 01:38:33.000000,160.0,137059.0,137059.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
49,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-02-25 14:29:50.000000,2021-02-25 12:12:36.000000,997,742.0,1452.0,11630,7045.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",261.0,32,True,2021-01-27 04:52:22.000000,0.2.9,88.0,jax,conda-forge/jaxlib,,,,1194.0,1148.0,https://pypi.org/project/jax,2021-01-27 04:52:22.000000,46.0,74527.0,78808.0,https://anaconda.org/conda-forge/jaxlib,2021-02-12 21:37:49.873000,81349.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
50,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-02-23 06:25:58.000000,2021-02-20 12:22:58.000000,2876,47.0,1821.0,9914,7918.0,A toolkit for making real world machine learning and data analysis applications in C++.,164.0,32,False,2020-12-04 19:23:04.000000,19.21.1,28.0,dlib,conda-forge/dlib,,,,9857.0,8499.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,38138.0,43669.0,https://anaconda.org/conda-forge/dlib,2021-01-14 21:24:20.585000,274195.0,,,,,2.0,24376.0,,,,,,,,,,,,,,,,,,,,,
51,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-02-25 06:22:41.000000,2021-02-24 21:00:32.000000,1992,111.0,2173.0,9714,2357.0,"An open-source NLP research library, built on PyTorch.",233.0,32,True,2021-02-24 21:20:22.000000,2.1.0,173.0,allennlp,,,,['pytorch'],1689.0,1455.0,https://pypi.org/project/allennlp,2021-02-24 12:03:37.000000,234.0,13465.0,13465.0,,,,,,,,1.0,36.0,,,,,,,,,,,,,,,,,,,,,
52,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-02-25 14:44:09.000000,2021-02-25 09:49:41.000000,1898,717.0,1052.0,8475,1912.0,Open source platform for the machine learning lifecycle.,283.0,32,True,2021-02-20 04:51:31.000000,1.14.0,41.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-02-20 01:23:38.000000,154.0,1836939.0,1847236.0,https://anaconda.org/conda-forge/mlflow,2021-02-24 14:09:03.940000,226539.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
53,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-02-24 22:15:55.000000,2021-02-24 22:15:55.000000,1346,148.0,2002.0,5586,7669.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Theano.,308.0,32,True,2021-02-12 18:40:12.000000,3.11.1,32.0,pymc3,conda-forge/pymc3,,,,2379.0,2093.0,https://pypi.org/project/pymc3,2021-02-12 18:40:12.000000,286.0,88986.0,93811.0,https://anaconda.org/conda-forge/pymc3,2021-02-14 13:44:24.828000,250891.0,,,,,1.0,150.0,,,,,,,,,,,,,,,,,,,,,
54,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-02-08 13:46:29.000000,2021-01-18 17:35:27.000000,1899,148.0,690.0,5156,1473.0,Python Data. Leaflet.js Maps.,120.0,32,True,2021-01-18 17:29:40.000000,0.12.1,25.0,folium,conda-forge/folium,,,,9625.0,8657.0,https://pypi.org/project/folium,2021-01-18 17:29:40.000000,968.0,148242.0,153830.0,https://anaconda.org/conda-forge/folium,2021-01-06 21:06:10.173000,329715.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
55,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-02-25 14:55:01.000000,2021-02-25 03:09:52.000000,2877,139.0,,4606,30791.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1019.0,32,True,2021-02-22 21:19:14.000000,2.28.0,30.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-01-08 20:08:17.000000,186.0,971587.0,971587.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
56,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-02-25 05:40:46.000000,2021-02-23 21:18:53.000000,1754,674.0,1492.0,4209,,Image processing in Python.,482.0,32,True,2021-01-19 08:17:34.000000,0.18.1,35.0,scikit-image,conda-forge/scikit-image,,,,76386.0,61612.0,https://pypi.org/project/scikit-image,2020-12-23 06:36:46.000000,14774.0,1353464.0,1391893.0,https://anaconda.org/conda-forge/scikit-image,2021-01-21 20:53:16.554000,2190500.0,,,,,1.0,,,-4.0,,,,,,,,,,,,,,,,,,,
57,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-02-20 06:25:44.000000,2020-12-27 16:15:28.000000,535,25.0,212.0,3225,1004.0,Geocoding library for Python.,117.0,32,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,,24236.0,16992.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,2762991.0,2771704.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,514098.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
58,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-02-25 14:42:06.000000,2021-02-25 14:42:03.000000,1449,45.0,516.0,2728,841.0,A library for transfer learning by reusing parts of TensorFlow models.,67.0,32,True,2021-01-06 16:20:30.000000,0.11.0,14.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],5821.0,5507.0,https://pypi.org/project/tensorflow-hub,2021-01-06 16:20:30.000000,314.0,628516.0,630066.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:36.561000,49606.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
59,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-02-24 20:45:41.000000,2021-02-24 20:45:32.000000,955,396.0,544.0,2678,3813.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",187.0,32,True,2021-01-07 09:50:58.000000,4.2.0,21.0,tensorflow-datasets,,,,['tensorflow'],3854.0,3752.0,https://pypi.org/project/tensorflow-datasets,2021-01-07 09:50:58.000000,102.0,374480.0,374480.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
60,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-02-23 14:38:58.000000,2021-02-23 12:42:24.000000,197,13.0,88.0,2201,4905.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",36.0,32,True,2021-01-24 04:05:27.000000,8.0.1,188.0,thinc,conda-forge/thinc,,,,12527.0,11389.0,https://pypi.org/project/thinc,2021-01-24 04:05:27.000000,1138.0,729820.0,748467.0,https://anaconda.org/conda-forge/thinc,2021-02-03 12:19:56.063000,895100.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
61,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-02-18 13:33:11.000000,2021-02-18 13:33:10.000000,386,150.0,575.0,2164,1488.0,Manipulation and analysis of geometric objects.,106.0,32,True,2020-08-20 23:31:01.000000,1.7.1,99.0,shapely,conda-forge/shapely,,,,21955.0,16497.0,https://pypi.org/project/shapely,2020-08-20 23:31:01.000000,5458.0,1529866.0,1562572.0,https://anaconda.org/conda-forge/shapely,2021-02-12 15:19:51.518000,2093221.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
62,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-02-25 14:06:48.000000,2021-02-25 08:46:41.000000,626,785.0,1930.0,1944,3543.0,N-D labeled arrays and datasets in Python.,299.0,32,True,2020-11-30 21:28:55.000000,0.16.2,55.0,xarray,conda-forge/xarray,,,,6389.0,5257.0,https://pypi.org/project/xarray,2020-11-30 21:26:20.000000,1132.0,206398.0,248242.0,https://anaconda.org/conda-forge/xarray,2020-12-01 04:59:09.242000,2468802.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
63,python-magic,ahupp/python-magic,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000000,2021-02-18 18:34:43.000000,2021-02-17 04:01:28.000000,217,29.0,131.0,1832,279.0,A python wrapper for libmagic.,49.0,32,True,2021-02-17 06:19:13.000000,0.4.22,22.0,python-magic,conda-forge/python-magic,,,,17340.0,12208.0,https://pypi.org/project/python-magic,2021-02-17 06:19:13.000000,5132.0,1086579.0,1088259.0,https://anaconda.org/conda-forge/python-magic,2020-12-24 22:42:00.639000,77315.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
64,jieba,fxsjy/jieba,,chinese-nlp,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000000,2020-12-05 18:32:32.000000,2020-02-15 08:33:35.000000,6065,592.0,197.0,25574,523.0,Chinese Words Segmentation Utilities.,48.0,31,True,2020-01-20 14:27:23.000000,0.42.1,32.0,jieba,conda-forge/jieba,,,,11852.0,9336.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000000,2516.0,105815.0,107295.0,https://anaconda.org/conda-forge/jieba,2020-03-25 20:57:40.090000,68104.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
65,DeepSpeech,mozilla/DeepSpeech,,audio,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000000,2021-02-25 14:44:35.000000,2021-02-12 19:35:13.000000,3077,103.0,1845.0,16639,3359.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",157.0,31,True,2020-12-10 17:22:09.000000,0.9.3,100.0,deepspeech,,,,['tensorflow'],464.0,406.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000000,58.0,5826.0,21180.0,,,,,,,,1.0,445287.0,,7.0,,,,,,,,,,,,,,,,,,,
66,fairseq,pytorch/fairseq,,nlp,https://github.com/pytorch/fairseq,https://github.com/pytorch/fairseq,MIT,2017-08-29 16:26:12.000000,2021-02-25 06:57:06.000000,2021-02-25 06:56:59.000000,2883,659.0,1820.0,11326,1798.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,312.0,31,True,2021-01-05 20:26:45.000000,0.10.2,13.0,fairseq,,,,['pytorch'],331.0,311.0,https://pypi.org/project/fairseq,2021-01-05 20:26:45.000000,20.0,8835.0,8838.0,,,,,,,,1.0,102.0,,1.0,,,,,,,,,,,,,,,,,,,
67,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-02-10 18:44:43.000000,2021-02-10 18:44:34.000000,2813,553.0,664.0,10974,4346.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,231.0,31,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1077.0,913.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,52707.0,52707.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
68,ChatterBot,gunthercox/ChatterBot,,nlp,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000000,2021-02-22 16:29:16.000000,2020-08-20 21:16:14.000000,3688,237.0,1227.0,10880,1847.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,31,True,2020-08-22 18:42:43.000000,1.0.8,86.0,chatterbot,,,,,3875.0,3195.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000000,680.0,21580.0,21580.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
69,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2020-10-19 12:23:22.000000,2020-06-01 14:58:26.000000,1965,221.0,205.0,10737,2913.0,Image augmentation for machine learning experiments.,36.0,31,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,5945.0,5389.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,93887.0,95593.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,34138.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
70,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2021-02-08 07:14:13.000000,2021-01-19 10:14:13.000000,2359,25.0,1353.0,10600,1512.0,Python Echarts Plotting Library.,30.0,31,True,2020-10-29 15:14:08.000000,1.9.0,66.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],1777.0,1495.0,https://pypi.org/project/pyecharts,2020-10-29 15:14:08.000000,282.0,12214.0,12214.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
71,wordcloud,amueller/word_cloud,,data-viz,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000000,2021-01-21 10:00:39.000000,2020-11-11 21:35:51.000000,2025,97.0,345.0,7894,540.0,A little word cloud generator in Python.,59.0,31,True,2020-11-11 21:41:02.000000,1.8.1,16.0,wordcloud,conda-forge/wordcloud,,,,10187.0,9083.0,https://pypi.org/project/wordcloud,2020-11-11 21:41:02.000000,1104.0,182755.0,186291.0,https://anaconda.org/conda-forge/wordcloud,2021-01-14 18:03:24.960000,190950.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
72,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2021-02-24 22:24:08.000000,2021-02-24 21:20:32.000000,580,292.0,1300.0,6439,3063.0,Declarative statistical visualization library for Python.,126.0,31,True,2020-04-01 13:29:16.000000,4.1.0,26.0,altair,conda-forge/altair,,,,8704.0,8334.0,https://pypi.org/project/altair,2020-04-01 13:23:10.000000,370.0,465014.0,476350.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,623534.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
73,Catboost,catboost/catboost,,ml-frameworks,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000000,2021-02-25 10:05:06.000000,2021-02-25 10:05:01.000000,861,319.0,1058.0,5719,14934.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",740.0,31,True,2020-12-27 09:12:53.000000,0.24.4,91.0,catboost,conda-forge/catboost,,,,162.0,,https://pypi.org/project/catboost,2020-12-27 06:58:33.000000,162.0,594676.0,613664.0,https://anaconda.org/conda-forge/catboost,2020-12-29 11:38:06.128000,586569.0,,,,,2.0,49810.0,,,,,,,,,,,,,,,,,,,,,
74,Chainer,chainer/chainer,,ml-frameworks,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000000,2021-02-17 11:20:21.000000,2021-02-17 11:20:21.000000,1370,18.0,2018.0,5535,30575.0,A flexible framework of neural networks for deep learning.,318.0,31,True,2021-01-13 10:14:54.000000,7.0.0.post1,109.0,chainer,,,,,2654.0,1912.0,https://pypi.org/project/chainer,2021-01-13 09:29:55.000000,742.0,12875.0,12875.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
75,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-02-18 15:40:00.937000,2021-02-18 13:54:47.000000,1065,30.0,420.0,5056,735.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,54.0,31,True,2021-02-18 14:00:33.000000,0.8.0,27.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],4484.0,4204.0,https://pypi.org/project/imbalanced-learn,2021-02-18 13:50:00.000000,280.0,545184.0,547955.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-02-18 15:40:00.937000,110863.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
