,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
39,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-12-30 14:12:49.000000,2021-12-30 14:12:49.000000,3320,231.0,,5180.0,34064.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1190.0,34,True,2021-12-30 02:00:52.000000,2.35.0,51.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-12-30 00:07:35.000000,186.0,4149431.0,4149431.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
40,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-12-30 04:13:03.000000,2021-12-29 20:50:47.000000,1929,314.0,2024.0,4701.0,,Image processing in Python.,538.0,34,True,2021-12-15 17:06:01.000000,0.19.1,43.0,scikit-image,conda-forge/scikit-image,,,,104174.0,89400.0,https://pypi.org/project/scikit-image,2021-12-15 17:04:53.000000,14774.0,6048345.0,6094317.0,https://anaconda.org/conda-forge/scikit-image,2021-12-17 22:08:09.599000,3080144.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
41,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-12-21 12:40:42.000000,2021-12-21 12:40:42.000000,227,20.0,97.0,2425.0,5011.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",43.0,34,True,2021-11-05 12:27:02.000000,8.0.13,200.0,thinc,conda-forge/thinc,,,,19179.0,18041.0,https://pypi.org/project/thinc,2021-12-17 10:16:52.000000,1138.0,5634255.0,5664995.0,https://anaconda.org/conda-forge/thinc,2021-12-08 16:36:35.030000,1782956.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
42,TF Addons,tensorflow/addons,,tensorflow-utils,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000000,2021-12-29 23:10:34.000000,2021-12-29 23:10:34.000000,480,218.0,695.0,1428.0,1428.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,182.0,34,True,2021-11-10 21:09:55.000000,0.15.0,28.0,tensorflow-addons,,,,['tensorflow'],5019.0,5001.0,https://pypi.org/project/tensorflow-addons,2021-11-10 21:40:18.000000,18.0,7097440.0,7097440.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
43,Airflow,apache/airflow,,data-pipelines,https://github.com/apache/airflow,https://github.com/apache/airflow,Apache-2.0,2015-04-13 18:04:58.000000,2021-12-30 14:08:05.000000,2021-12-30 14:08:04.000000,9778,946.0,3872.0,24506.0,,"Platform to programmatically author, schedule, and monitor workflows.",2206.0,33,True,2021-12-21 17:25:57.000000,2.2.3,100.0,apache-airflow,conda-forge/airflow,apache/airflow,,,294.0,,https://pypi.org/project/apache-airflow,2021-12-21 16:23:13.000000,294.0,4052224.0,4776223.0,https://anaconda.org/conda-forge/airflow,2021-12-22 16:00:13.998000,516015.0,https://hub.docker.com/r/apache/airflow,2021-12-21 23:47:08.459338,308.0,56931214.0,2.0,,226321.0,stable/airflow,,,,,,,,,,,,,,,,,,
44,MXNet,apache/incubator-mxnet,,ml-frameworks,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000000,2021-12-29 13:45:20.000000,2021-12-29 00:24:06.000000,6882,1953.0,7695.0,19802.0,11762.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",971.0,33,True,2021-12-18 21:55:54.000000,1.9.0,981.0,mxnet,mxnet,,,['mxnet'],444.0,,https://pypi.org/project/mxnet,2021-12-18 21:55:54.000000,444.0,295837.0,296342.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007000,6860.0,,,,,2.0,,24385.0,,,,,,,0.0,,,,,,,,,,,,
45,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-12-29 22:54:17.000000,2021-12-29 18:50:25.000000,3843,715.0,6104.0,15838.0,,"Interactive Data Visualization in the browser, from Python.",590.0,33,True,2021-11-22 17:49:14.000000,2.4.2,116.0,bokeh,conda-forge/bokeh,,,,48351.0,42479.0,https://pypi.org/project/bokeh,2021-12-09 00:55:55.000000,5872.0,1977903.0,2089784.0,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205000,6265372.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
46,dash,plotly/dash,,data-viz,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000000,2021-12-24 23:37:02.000000,2021-12-24 23:36:39.000000,1608,553.0,617.0,15667.0,5518.0,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",103.0,33,True,2021-09-04 01:00:46.000000,2.0.0,143.0,dash,conda-forge/dash,,,,1773.0,165.0,https://pypi.org/project/dash,2021-09-04 00:32:40.000000,1608.0,1011388.0,1019242.0,https://anaconda.org/conda-forge/dash,2021-09-21 14:47:05.413000,337746.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
47,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-12-29 23:48:31.000000,2021-12-27 03:13:41.000000,2413,936.0,1180.0,10948.0,2419.0,Open source platform for the machine learning lifecycle.,347.0,33,True,2021-11-30 01:37:44.000000,1.22.0,52.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-11-30 00:54:31.000000,154.0,14763228.0,14777601.0,https://anaconda.org/conda-forge/mlflow,2021-12-08 06:29:58.220000,459948.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-12-29 09:56:21.000000,2021-12-16 13:16:59.000000,2987,36.0,1941.0,10825.0,7995.0,A toolkit for making real world machine learning and data analysis applications in C++.,171.0,33,False,2021-08-14 14:21:18.000000,19.22.1,29.0,dlib,conda-forge/dlib,,,,13896.0,12538.0,https://pypi.org/project/dlib,2021-08-14 14:21:18.000000,1358.0,122737.0,129070.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,378964.0,,,,,2.0,,24832.0,,,,,,,,,,,,,,,,,,,
49,pandas-profiling,pandas-profiling/pandas-profiling,,data-viz,https://github.com/pandas-profiling/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,MIT,2016-01-09 23:47:55.000000,2021-12-29 08:19:57.000000,2021-12-23 17:54:10.000000,1194,95.0,434.0,8356.0,922.0,Create HTML profiling reports from pandas DataFrame objects.,83.0,33,True,2021-09-27 23:12:22.000000,3.1.0,31.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",6390.0,6230.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000000,160.0,1965782.0,1968623.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966000,181878.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
50,StatsModels,statsmodels/statsmodels,,ml-frameworks,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000000,2021-12-23 15:17:05.000000,2021-12-21 20:10:45.000000,2372,2242.0,2459.0,6967.0,,Statsmodels: statistical modeling and econometrics in Python.,349.0,33,True,2021-11-12 23:27:25.000000,0.13.1,29.0,statsmodels,conda-forge/statsmodels,,,,61939.0,55283.0,https://pypi.org/project/statsmodels,2021-12-15 13:56:38.577000,6656.0,7217011.0,7299250.0,https://anaconda.org/conda-forge/statsmodels,2021-11-13 01:23:06.115000,5427783.0,,,,,2.0,,26.0,,,,,,,,,,,,,,,,,,,
51,Optuna,optuna/optuna,,hyperopt,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000000,2021-12-30 03:36:54.000000,2021-12-28 06:13:25.000000,627,142.0,899.0,5728.0,11170.0,A hyperparameter optimization framework.,171.0,33,True,2021-10-04 06:37:16.000000,2.10.0,42.0,optuna,conda-forge/optuna,,,,2476.0,2424.0,https://pypi.org/project/optuna,2021-12-06 06:45:58.000000,52.0,703112.0,705075.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864000,49078.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
52,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-12-15 15:51:51.000000,2021-09-26 10:28:21.000000,555,24.0,227.0,3526.0,1072.0,Geocoding library for Python.,123.0,33,True,2021-07-11 12:18:10.000000,2.2.0,58.0,geopy,conda-forge/geopy,,,,38288.0,31044.0,https://pypi.org/project/geopy,2021-07-11 12:15:26.000000,7244.0,3361437.0,3370638.0,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605000,634877.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
53,Graphviz,xflr6/graphviz,,data-viz,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000000,2021-12-21 11:02:13.000000,2021-12-21 10:59:04.000000,164,4.0,119.0,1120.0,1129.0,Simple Python interface for Graphviz.,17.0,33,True,2021-12-12 11:06:31.000000,0.19.1,53.0,graphviz,,,,,31124.0,26742.0,https://pypi.org/project/graphviz,2021-12-12 11:06:31.000000,4382.0,8393297.0,8393297.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
54,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2021-12-29 11:44:58.030000,2021-12-23 02:38:56.000000,193,72.0,334.0,971.0,1314.0,Python library for reading and writing image data.,83.0,33,True,2021-12-23 02:39:09.000000,2.13.5,45.0,imageio,conda-forge/imageio,,,,57326.0,53488.0,https://pypi.org/project/imageio,2021-12-23 02:39:06.000000,3838.0,14535221.0,14576467.0,https://anaconda.org/conda-forge/imageio,2021-12-29 11:44:58.030000,2433416.0,,,,,1.0,,92.0,,,,,,,,,,,,,,,,,,,
55,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-12-23 22:18:20.000000,2021-11-29 01:25:55.000000,7126,96.0,1446.0,21759.0,1851.0,The fastai deep learning library.,605.0,32,True,2021-10-23 07:16:08.000000,2.5.3,126.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-10-23 07:16:08.000000,368.0,207646.0,207646.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
56,PaddlePaddle,PaddlePaddle/Paddle,,ml-frameworks,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000000,2021-12-30 13:54:05.000000,2021-12-30 12:22:23.000000,4209,2796.0,11978.0,17351.0,15069.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,679.0,32,True,2021-12-08 05:04:30.000000,2.2.1,51.0,paddlepaddle,,,,['paddle'],101.0,85.0,https://pypi.org/project/paddlepaddle,2021-12-02 06:01:39.000000,16.0,105185.0,105424.0,,,,,,,,2.0,,15306.0,,,,,,,,,,,,,,,,,,,
57,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2021-10-27 15:54:07.000000,2020-06-01 14:58:26.000000,2164,256.0,219.0,12139.0,2913.0,Image augmentation for machine learning experiments.,36.0,32,False,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,9110.0,8554.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,239102.0,241076.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,59221.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
58,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-12-02 18:50:34.000000,2021-12-02 18:50:33.000000,2929,563.0,669.0,11892.0,4361.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,235.0,32,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1263.0,1099.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,335175.0,335175.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
59,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2021-12-13 09:21:35.000000,2021-11-16 06:25:52.000000,2559,29.0,1501.0,11851.0,1522.0,Python Echarts Plotting Library.,30.0,32,True,2021-11-16 06:27:35.000000,1.9.1,67.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],2252.0,1970.0,https://pypi.org/project/pyecharts,2021-11-16 06:27:35.000000,282.0,81746.0,81746.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
60,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-12-30 11:51:07.000000,2021-12-24 00:03:40.000000,2152,112.0,2379.0,10724.0,2357.0,"An open-source NLP research library, built on PyTorch.",254.0,32,True,2021-11-01 21:44:06.000000,2.8.0,242.0,allennlp,,,,['pytorch'],2387.0,2153.0,https://pypi.org/project/allennlp,2021-12-30 11:51:07.000000,234.0,34352.0,34352.0,,,,,,,,1.0,,43.0,,,,,,,,,,,,,,,,,,,
61,torchvision,pytorch/vision,,image,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000000,2021-12-30 12:48:12.000000,2021-12-27 09:09:33.000000,5438,584.0,1548.0,10626.0,,"Datasets, Transforms and Models specific to Computer Vision.",446.0,32,True,2021-12-16 10:07:38.000000,0.11.2,28.0,torchvision,conda-forge/torchvision,,,['pytorch'],4612.0,,https://pypi.org/project/torchvision,2021-12-15 22:24:28.000000,4612.0,3173787.0,3177083.0,https://anaconda.org/conda-forge/torchvision,2021-09-27 23:35:13.750000,158217.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
62,Albumentations,albumentations-team/albumentations,,image,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000000,2021-12-29 22:10:33.000000,2021-12-24 19:26:29.000000,1188,239.0,331.0,9418.0,698.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,100.0,32,True,2021-10-04 09:30:33.000000,1.1.0,49.0,albumentations,conda-forge/albumentations,,,['pytorch'],6259.0,6131.0,https://pypi.org/project/albumentations,2021-10-04 09:30:33.000000,128.0,190922.0,191897.0,https://anaconda.org/conda-forge/albumentations,2021-07-15 13:53:18.638000,29270.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
63,MoviePy,Zulko/moviepy,,image,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000000,2021-12-30 09:32:20.000000,2021-11-12 17:14:13.000000,1183,346.0,765.0,8833.0,1072.0,Video editing with Python.,145.0,32,True,2020-05-07 16:29:35.000000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,,13666.0,12536.0,https://pypi.org/project/moviepy,2021-12-15 14:41:26.454000,1130.0,1454022.0,1455893.0,https://anaconda.org/conda-forge/moviepy,2020-02-23 19:57:49.975000,99164.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
64,TextBlob,sloria/TextBlob,,nlp,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000000,2021-12-15 14:34:36.304000,2021-10-22 03:17:05.000000,1057,101.0,154.0,8004.0,535.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",35.0,32,True,2021-10-22 03:18:24.000000,0.17.1,59.0,textblob,conda-forge/textblob,,,,18917.0,16425.0,https://pypi.org/project/textblob,2021-12-15 14:34:36.304000,2492.0,770593.0,772883.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233000,146617.0,,,,,1.0,,97.0,,,,,,,,,,,,,,,,,,,
65,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2021-12-26 14:56:05.000000,2021-12-26 14:56:05.000000,841,74.0,361.0,7195.0,479.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",70.0,32,True,2021-11-21 09:12:04.000000,2.4.1,16.0,tensorboardX,conda-forge/tensorboardx,,,,17564.0,16230.0,https://pypi.org/project/tensorboardX,2021-11-21 09:12:04.000000,1334.0,623862.0,637236.0,https://anaconda.org/conda-forge/tensorboardx,2021-08-10 02:00:22.589000,628296.0,,,,,1.0,,341.0,,,,,,,,,,,,,,,,,,,
66,Hyperopt,hyperopt/hyperopt,,hyperopt,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000000,2021-12-16 22:20:37.000000,2021-11-29 10:21:36.000000,924,356.0,231.0,6008.0,1194.0,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,32,True,2021-11-17 10:05:44.000000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,5985.0,5481.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000000,504.0,1820837.0,1828884.0,https://anaconda.org/conda-forge/hyperopt,2020-10-14 07:57:14.292000,313857.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
67,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-12-30 13:25:51.000000,2021-12-28 09:09:05.000000,534,360.0,1267.0,5650.0,24091.0,NumPy & SciPy for GPU.,289.0,32,True,2021-12-09 06:46:26.000000,10.0.0,105.0,cupy,conda-forge/cupy,cupy/cupy,,,1094.0,902.0,https://pypi.org/project/cupy,2021-12-09 03:55:11.000000,192.0,97603.0,141195.0,https://anaconda.org/conda-forge/cupy,2021-12-16 20:36:38.854000,1098904.0,https://hub.docker.com/r/cupy/cupy,2021-12-09 06:50:02.321705,7.0,53680.0,1.0,,23737.0,,,,,,,,,,,,,,,,,,,
68,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-12-20 08:30:06.000000,2021-12-07 14:20:09.000000,1131,56.0,439.0,5633.0,757.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,61.0,32,True,2021-09-29 13:11:34.000000,0.8.1,28.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],8929.0,8649.0,https://pypi.org/project/imbalanced-learn,2021-09-29 12:58:22.000000,280.0,2816996.0,2820514.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-09-29 14:10:14.261000,175900.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
69,UMAP,lmcinnes/umap,,data-viz,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000000,2021-12-30 00:48:12.000000,2021-12-29 17:27:23.000000,598,305.0,285.0,5299.0,1512.0,Uniform Manifold Approximation and Projection.,95.0,32,True,2021-10-29 16:33:56.000000,0.5.2,36.0,umap-learn,,,,,4515.0,4289.0,https://pypi.org/project/umap-learn,2021-10-29 16:33:56.000000,226.0,1554839.0,1554839.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
70,MLxtend,rasbt/mlxtend,,sklearn-utils,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000000,2021-12-20 19:21:56.000000,2021-12-20 19:21:56.000000,729,99.0,298.0,3739.0,1251.0,A library of extension and helper modules for Python's data analysis and machine learning libraries.,85.0,32,True,2021-09-03 00:02:55.000000,0.19.0,47.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],5063.0,4873.0,https://pypi.org/project/mlxtend,2021-09-03 00:02:55.000000,190.0,1345785.0,1349395.0,https://anaconda.org/conda-forge/mlxtend,2021-09-03 13:27:33.719000,191332.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
71,SageMaker SDK,aws/sagemaker-python-sdk,,ml-experiments,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000000,2021-12-30 04:56:31.000000,2021-12-30 00:21:45.000000,724,324.0,638.0,1534.0,2299.0,A library for training and deploying machine learning models on Amazon SageMaker.,240.0,32,True,2021-12-20 16:35:39.000000,2.72.1,396.0,sagemaker,,,,"['mxnet', 'tensorflow']",1023.0,995.0,https://pypi.org/project/sagemaker,2021-12-20 16:35:39.000000,28.0,2332871.0,2332871.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
72,dask.distributed,dask/distributed,,distributed-ml,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000000,2021-12-30 06:57:08.000000,2021-12-23 14:36:41.000000,581,881.0,1656.0,1284.0,,A distributed task scheduler for Dask.,258.0,32,True,2021-12-10 19:50:18.000000,2021.12.0,164.0,distributed,conda-forge/distributed,,,,23284.0,21506.0,https://pypi.org/project/distributed,2021-12-10 19:50:18.000000,1778.0,5625108.0,5714549.0,https://anaconda.org/conda-forge/distributed,2021-12-11 01:03:02.700000,5992609.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
73,Keras,keras-team/keras,,ml-frameworks,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000000,2021-12-29 02:09:18.000000,2021-12-29 02:09:13.000000,18898,247.0,10791.0,53566.0,6303.0,Deep Learning for humans.,1010.0,31,True,2021-11-03 16:24:54.000000,2.7.0,59.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],0.0,,https://pypi.org/project/keras,2021-12-21 23:41:49.000000,0.0,7342899.0,7373895.0,https://anaconda.org/conda-forge/keras,2021-11-25 20:30:37.739000,1983805.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
74,jieba,fxsjy/jieba,,chinese-nlp,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000000,2021-07-25 14:17:48.000000,2020-02-15 08:33:35.000000,6437,630.0,208.0,27637.0,523.0,Chinese Words Segmentation Utilities.,48.0,31,False,2020-01-20 14:27:23.000000,0.42.1,32.0,jieba,conda-forge/jieba,,,,14545.0,12029.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000000,2516.0,487700.0,489482.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597000,99800.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
