,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
39,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-08-18 16:17:12.000000,2022-08-18 16:16:13,4851.0,228.0,637,57.0,3940.0,1200.0,1938.0,1386,A distributed task scheduler for Dask.,282.0,41,True,2022-08-05 20:00:25.245,2022.8.0,180.0,distributed,conda-forge/distributed,,,,25839.0,24652.0,https://pypi.org/project/distributed,2022-06-24 16:00:19.000,1187.0,4678109.0,4780425.0,https://anaconda.org/conda-forge/distributed,2022-08-12 21:28:09.515,7673722.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
40,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-08-17 17:27:59.000000,2022-05-06 00:53:28,4383.0,,4251,431.0,1618.0,395.0,1397.0,13451,Topic Modelling for Humans.,430.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,,,38539.0,35638.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4860797.0,4875379.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,857603.0,,,,,1.0,,3831.0,,,,,,,,,,,,,,,,,,,
41,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-08-18 08:53:51.000000,2022-08-18 08:53:48,4694.0,203.0,1893,203.0,970.0,115.0,1827.0,11940,A very simple framework for state-of-the-art Natural Language Processing (NLP).,232.0,40,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,,,['pytorch'],1626.0,1550.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,182129.0,182558.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,10727.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
42,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-08-18 16:19:05.000000,2022-08-18 15:55:03,4873.0,161.0,1815,271.0,2493.0,606.0,2013.0,20336,Streamlit The fastest way to build data apps in Python.,150.0,39,True,2022-08-11 17:31:46.000,1.12.0,174.0,streamlit,,,,,786.0,365.0,https://pypi.org/project/streamlit,2022-07-27 21:22:03.770,421.0,841975.0,841975.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
43,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-08-18 10:02:08.000000,2022-08-16 18:43:51,11884.0,47.0,6901,1092.0,11083.0,1989.0,7742.0,20062,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",979.0,39,True,2022-05-17 21:11:13.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,387025.0,387505.0,https://anaconda.org/anaconda/mxnet,2022-05-02 19:57:38.379,7995.0,,,,,2.0,,25374.0,,,,,,,5.0,,,,,,,,,,,,
44,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-08-18 15:50:44.000000,2022-08-18 15:07:15,7433.0,465.0,2542,227.0,6792.0,571.0,4823.0,19754,"The most intuitive, flexible, way for researchers, ML engineers and data scientists to build models (with PyTorch),..",739.0,39,True,2022-08-18 13:20:42.000,app/0.5.6,216.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],399.0,3.0,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,396.0,1809579.0,1829490.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-08-18 05:29:54.287,512213.0,,,,,2.0,-1.0,7830.0,,,,,,,,,,,,,,,,,,,
45,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-08-18 14:04:28.000000,2022-08-15 16:53:12,6342.0,238.0,1743,403.0,797.0,648.0,690.0,17164,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",121.0,39,True,2022-08-02 18:10:36.000,2.6.1,153.0,dash,conda-forge/dash,,,,1431.0,214.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,1014702.0,1026041.0,https://anaconda.org/conda-forge/dash,2022-08-03 10:34:17.016,578295.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
46,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-08-18 14:38:42.000000,2022-08-18 05:38:25,7771.0,299.0,1938,179.0,3441.0,30.0,1555.0,15366,Build cross-modal and multimodal applications on the cloud Neural Search Creative AI Cloud Native.,151.0,39,True,2022-08-17 21:11:30.000,3.7.11,1957.0,jina,conda-forge/jina-core,jinaai/jina,,,340.0,338.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,84886.0,122942.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,18102.0,https://hub.docker.com/r/jinaai/jina,2022-08-17 21:26:17.075096,7.0,1092331.0,2.0,,,,,,,,,,,,,,,,,,,,,
47,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-08-18 15:37:22.000000,2022-08-16 08:43:38,30433.0,296.0,4076,340.0,4861.0,886.0,5769.0,14701,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",548.0,39,True,2022-08-12 11:17:02.756,3.2.6,269.0,rasa,,,,['tensorflow'],60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,156787.0,156787.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-08-17 22:30:54.000000,2022-08-16 19:26:32,3231.0,81.0,665,152.0,1013.0,230.0,1414.0,7692,Declarative statistical visualization library for Python.,138.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,31726.0,31382.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,7309225.0,7327049.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1301211.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
49,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-08-18 09:51:04.000000,2022-08-17 16:55:32,8827.0,185.0,1664,230.0,3208.0,202.0,2596.0,6910,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,406.0,39,True,2022-08-17 12:14:26.000,4.1.5,43.0,pymc3,conda-forge/pymc3,,,,925.0,687.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,404707.0,410968.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,436938.0,,,,,1.0,-1.0,1904.0,,,,,,,,,,,,,,,,,,,
50,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-08-18 09:38:26.000000,2022-08-18 09:37:30,23711.0,581.0,1016,194.0,301.0,409.0,1444.0,6691,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1015.0,39,True,2022-05-19 07:31:43.000,1.0.6,103.0,catboost,conda-forge/catboost,,,,229.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,229.0,2631073.0,2654099.0,https://anaconda.org/conda-forge/catboost,2022-05-19 10:30:35.525,1100698.0,,,,,2.0,,85227.0,,,,,,,,,,,,,,,,,,,
51,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-08-17 22:13:02.000000,2022-08-16 00:56:08,1473.0,90.0,3293,279.0,253.0,66.0,506.0,20376,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",79.0,38,True,2022-08-17 18:45:05.000,0.1-weights-moreit,34.0,timm,conda-forge/timm,,,['pytorch'],4282.0,4176.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1028564.0,1070997.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,25619.0,,,,,1.0,-1.0,1614973.0,,,,,,,,,,,,,,,,,,,
52,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-08-11 18:04:44.000000,2022-08-01 21:26:36,2222.0,48.0,4783,343.0,1121.0,693.0,2895.0,18919,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,399.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],953.0,914.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,38312.0,39023.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,17669.0,,,,,1.0,,260.0,,,,,,,,,,,,,,,,,,,
53,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-08-18 12:59:40.000000,2022-08-18 11:24:51,15336.0,586.0,1616,207.0,12251.0,304.0,5425.0,11640,Vector database for scalable similarity search and AI applications.,219.0,38,True,2022-08-15 01:20:34.000,2.1.1,100.0,pymilvus,,milvusdb/milvus,,,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,120754.0,160906.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-08-18 11:31:26.042968,21.0,1218302.0,1.0,,42753.0,,,,,,,,,,,,,,,,,,,
54,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-08-17 23:29:04.000000,2022-08-17 23:29:04,8112.0,31.0,3069,473.0,574.0,47.0,2027.0,11346,A toolkit for making real world machine learning and data analysis applications in C++.,177.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,,,16405.0,15636.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,90367.0,97104.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,457751.0,,,,,2.0,,25000.0,,,,,,,,,,,,,,,,,,,
55,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-08-17 22:52:31.000000,2022-08-17 22:52:31,2712.0,25.0,2188,281.0,3090.0,91.0,2450.0,11150,"An open-source NLP research library, built on PyTorch.",264.0,38,True,2022-07-14 18:35:21.000,2.10.0,264.0,allennlp,conda-forge/allennlp,,,['pytorch'],2870.0,2686.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,75662.0,77451.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,78730.0,,,,,1.0,,47.0,,,,,,,,,,,,,,,,,,,
56,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-08-15 13:13:20.000000,2022-08-15 13:13:10,1142.0,50.0,1616,111.0,171.0,773.0,730.0,8277,Multilingual Sentence & Image Embeddings with BERT.,93.0,38,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],4075.0,3948.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,127.0,1375261.0,1376640.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,31737.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
57,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-08-18 14:55:58.000000,2022-08-18 06:27:33,25669.0,468.0,614,122.0,5237.0,440.0,1387.0,6258,NumPy & SciPy for GPU.,308.0,38,True,2022-07-28 07:58:34.000,11.0.0,119.0,cupy,conda-forge/cupy,cupy/cupy,,,1337.0,1172.0,https://pypi.org/project/cupy,2022-06-30 05:15:19.000,165.0,21615.0,74873.0,https://anaconda.org/conda-forge/cupy,2022-07-29 02:06:47.365,1757698.0,https://hub.docker.com/r/cupy/cupy,2022-07-28 08:01:43.084374,8.0,55065.0,1.0,,41228.0,,,,,,,,,,,,,,,,,,,
58,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-08-18 09:53:27.000000,2022-08-13 12:22:59,3997.0,328.0,1408,114.0,743.0,269.0,1428.0,6126,"An open-source, low-code machine learning library in Python.",99.0,38,True,2022-04-10 22:13:37.000,2.3.10,82.0,pycaret,conda-forge/pycaret,,,,2434.0,2421.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,556818.0,557498.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,15756.0,,,,,1.0,,604.0,,,,,,,,,,,,,,,,,,,
59,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-08-18 10:51:21.589000,2022-08-18 03:59:02,3588.0,46.0,478,153.0,949.0,143.0,1426.0,1794,Rasterio reads and writes geospatial raster datasets.,130.0,38,True,2022-08-18 03:55:32.000,1.3.1,141.0,rasterio,conda-forge/rasterio,,,,6170.0,5369.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,629648.0,651638.0,https://anaconda.org/conda-forge/rasterio,2022-08-18 10:51:21.589,1692549.0,,,,,1.0,2.0,761.0,,,,,,,,,,,,,,,,,,,
60,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-08-18 11:59:59.000000,2022-07-28 06:57:27,2113.0,40.0,7578,360.0,2325.0,647.0,5638.0,20931,OpenMMLab Detection Toolbox and Benchmark.,350.0,37,True,2022-07-28 16:04:00.658,2.25.1,35.0,mmdet,,,,['pytorch'],544.0,534.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,79073.0,79073.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
61,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-08-18 13:45:11.000000,2022-08-18 07:43:26,5727.0,186.0,2759,243.0,1016.0,1000.0,1684.0,15286,Graph Neural Network Library for PyTorch.,297.0,37,True,2022-08-17 10:35:01.175,2.1.0,34.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,101378.0,101758.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-05-16 23:57:36.692,9516.0,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
62,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-08-18 07:56:23.000000,2022-08-17 22:09:44,1225.0,40.0,2102,334.0,1436.0,329.0,1734.0,12660,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",155.0,37,True,2022-06-21 09:28:07.000,0.25.0,72.0,horovod,,,,,675.0,645.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,87983.0,87983.0,,,,,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,,,
63,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-08-18 12:49:59.000000,2022-08-18 12:49:58,7833.0,291.0,968,135.0,4097.0,634.0,3196.0,10172,Data Version Control | Git for Data & Models | ML Experiments Management.,271.0,37,True,2022-08-16 19:35:28.815,2.18.1,358.0,dvc,conda-forge/dvc,,,,47.0,,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,461465.0,497947.0,https://anaconda.org/conda-forge/dvc,2022-08-13 23:54:11.278,1167334.0,,,,,1.0,,113473.0,,,,,,,,dvc,dvc,dvc,,,,,,,,,
64,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,554.0,4114.0,679.0,2086.0,9607,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,15622.0,12784.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,271090.0,299689.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2087742.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
65,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-08-03 13:54:35.000000,2022-08-03 13:54:31,1023.0,17.0,1330,153.0,421.0,118.0,465.0,9382,Create HTML profiling reports from pandas DataFrame objects.,89.0,37,True,2022-05-02 02:53:44.000,3.2.0,32.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",8925.0,8767.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,158.0,1192023.0,1195708.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,265369.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
66,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2022-08-17 09:41:25.000000,2022-08-17 09:41:25,814.0,97.0,835,111.0,236.0,31.0,519.0,6112,Unsupervised text tokenizer for Neural Network-based text generation.,68.0,37,True,2022-08-07 07:57:04.639,0.1.97,32.0,sentencepiece,conda-forge/sentencepiece,,,,17628.0,17217.0,https://pypi.org/project/sentencepiece,2021-06-18 09:34:31.000,411.0,5571710.0,5580986.0,https://anaconda.org/conda-forge/sentencepiece,2022-04-08 22:58:03.701,220713.0,,,,,1.0,,21541.0,,,,,,,,,,,,,,,,,,,
67,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-08-18 16:26:04.000000,2022-08-18 16:26:02,4768.0,182.0,347,35.0,2227.0,463.0,1444.0,4561,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,120.0,37,True,2022-08-05 22:14:20.000,0.13.1,234.0,wandb,conda-forge/wandb,,,,11408.0,11137.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1664223.0,1667666.0,https://anaconda.org/conda-forge/wandb,2022-08-06 04:22:31.208,86098.0,,,,,1.0,,,,,,,,,,,,,wandb/wandb,,,,,,,,
68,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-08-16 20:16:27.000000,2022-08-16 20:16:25,11567.0,121.0,1011,168.0,412.0,568.0,686.0,3756,Probabilistic reasoning and statistical analysis in TensorFlow.,458.0,37,True,2022-06-07 18:01:34.000,0.17.0,43.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],339.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,339.0,942618.0,944257.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-08-08 13:42:52.189,68855.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
69,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-08-18 09:17:19.000000,2022-08-14 12:26:17,2051.0,38.0,474,86.0,561.0,178.0,742.0,2927,Manipulation and analysis of geometric objects.,134.0,37,True,2022-08-17 21:23:55.000,1.8.4,110.0,shapely,conda-forge/shapely,,,,32182.0,32182.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,7837100.0,7888595.0,https://anaconda.org/conda-forge/shapely,2022-08-18 05:54:21.849,4221014.0,,,,,1.0,,205.0,,,,,,,,,,,,,,,,,,,
70,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2022-08-17 15:37:53.000000,2022-08-05 11:46:12,5153.0,50.0,255,84.0,622.0,25.0,106.0,2567,"A refreshing functional take on deep learning, compatible with your favorite libraries.",53.0,37,True,2022-07-08 13:54:53.000,8.1.0,209.0,thinc,conda-forge/thinc,,,,23888.0,23268.0,https://pypi.org/project/thinc,2022-06-22 20:24:21.000,620.0,4007644.0,4040852.0,https://anaconda.org/conda-forge/thinc,2022-07-08 17:40:18.742,2191754.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
71,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-08-18 13:45:45.000000,2022-08-18 06:43:13,2634.0,135.0,837,116.0,2096.0,387.0,721.0,1680,A library for training and deploying machine learning models on Amazon SageMaker.,277.0,37,True,2022-08-17 00:13:21.000,2.104.0,442.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1651.0,1599.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,8941367.0,8952157.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-08-17 04:29:50.354,356082.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
72,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6593,1293.0,164.0,644.0,212.0,29086,Chinese Words Segmentation Utilities.,48.0,36,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,,15842.0,14283.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,1559.0,453146.0,454950.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,115465.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
73,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-08-18 11:56:01.000000,2022-08-17 09:16:01,5064.0,133.0,4914,377.0,2109.0,1361.0,3761.0,24024,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",118.0,36,True,2022-05-09 11:48:13.000,2.5.0,27.0,paddleocr,,,,['paddle'],778.0,769.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,37680.0,37680.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
