,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
227,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-01-24 17:33:24.000000,2024-01-24 17:33:23,1514.0,52.0,605.0,79.0,627.0,86.0,213.0,7744.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",44.0,31,False,2023-09-11 17:53:22.000,2.5.0,24.0,cleanlab,conda-forge/cleanlab,,,,245.0,237.0,https://pypi.org/project/cleanlab,11535.0,12128.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,19601.0,,,,,2.0,,,2023-09-11 17:53:22.000,8.0,,,,,,,,,,,,,,,,,,
228,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000000,2023-04-18 11:08:13,2759.0,,1267.0,215.0,711.0,186.0,828.0,7301.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],576.0,537.0,https://pypi.org/project/auto-sklearn,15832.0,16460.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20741.0,,,,,2.0,,51.0,2022-09-20 10:32:07.471,39.0,,,,,,,,,,,,,,,,,,
229,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-01-24 21:40:48.000000,2024-01-22 12:10:22,357.0,3.0,1455.0,135.0,131.0,12.0,313.0,7271.0,A Python implementation of global optimization with gaussian processes.,44.0,31,True,2023-04-25 22:00:01.831,1.4.3,14.0,bayesian-optimization,,,,,2455.0,2336.0,https://pypi.org/project/bayesian-optimization,231372.0,231373.0,,,,,,,,2.0,,141.0,2023-04-25 22:00:01.831,119.0,bayesian-optimization/BayesianOptimization,,,,,,,,,,,,,,,,,
230,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-01-24 13:01:47.000000,2024-01-22 01:39:06,5898.0,119.0,916.0,111.0,1599.0,92.0,622.0,7107.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-29 21:48:30.000,2.7.1,96.0,perspective-python,conda-forge/perspective,,,['jupyter'],128.0,113.0,https://pypi.org/project/perspective-python,6061.0,18670.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,505765.0,,,,,2.0,,1991.0,2023-11-29 16:47:42.000,15.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,,,517.0,,,,,,,,,,,,
231,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-01-22 22:26:56.000000,2024-01-19 13:09:23,984.0,68.0,873.0,137.0,671.0,126.0,305.0,6485.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,83.0,31,True,2023-12-25 07:08:29.000,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,319.0,319.0,https://pypi.org/project/dowhy,34161.0,34650.0,https://anaconda.org/conda-forge/dowhy,2023-11-30 17:35:40.350,18593.0,,,,,2.0,,33.0,,,,,,,,,,,,,,,,,,,,
232,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1803.0,200.0,206.0,12.0,1343.0,6293.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13.000,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1448.0,1448.0,https://pypi.org/project/tensorpack,8071.0,8453.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10260.0,,,,,3.0,,161.0,,,,,,,,,,,,,,,,,,,,
233,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-01-08 14:33:00.000000,2024-01-08 14:32:50,1082.0,7.0,369.0,82.0,524.0,51.0,450.0,5538.0,A scikit-learn compatible neural network library that wraps PyTorch.,61.0,31,True,2023-09-04 10:10:59.000,0.15.0,19.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1140.0,1086.0,https://pypi.org/project/skorch,56618.0,76071.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,778129.0,,,,,3.0,,,2023-09-04 09:59:43.000,54.0,,,,,,,,,,,,,,,,,,
234,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-11-12 21:40:25.000000,2022-01-27 13:24:16,139.0,,1006.0,154.0,113.0,94.0,79.0,4437.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,,,3.0,imutils,conda-forge/imutils,,,,40133.0,40133.0,https://pypi.org/project/imutils,464135.0,467808.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,154289.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
235,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-17 22:23:08.000000,2024-01-05 20:03:54,779.0,14.0,370.0,73.0,281.0,58.0,503.0,4411.0,Visualizer for pandas data structures.,30.0,31,True,2024-01-08 14:23:02.000,3.9.0,179.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1021.0,998.0,https://pypi.org/project/dtale,78291.0,84272.0,https://anaconda.org/conda-forge/dtale,2024-01-05 22:01:34.870,263204.0,,,,,2.0,,,2024-01-05 20:43:17.000,23.0,,,,,,,,,,,,,,,,,,
236,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2024-01-13 11:36:10.000000,2023-11-02 13:49:44,662.0,35.0,822.0,148.0,126.0,124.0,104.0,3914.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,2972.0,2922.0,https://pypi.org/project/ta,73360.0,74006.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,22627.0,,,,,2.0,,,2023-11-02 13:53:35.000,50.0,,,,,,,,,,,,,,,,,,
237,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-01-12 14:48:30.000000,2024-01-12 14:48:30,249.0,9.0,267.0,47.0,50.0,26.0,94.0,3733.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,4758.0,4624.0,https://pypi.org/project/gpustat,866237.0,873497.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,275912.0,,,,,2.0,,,2023-08-22 19:39:06.000,134.0,,,,,,,,,,,,,,,,,,
238,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-01-24 23:24:45.000000,2024-01-17 00:53:36,1401.0,23.0,447.0,52.0,753.0,42.0,463.0,3512.0,NeuralProphet: A simple forecasting package.,51.0,31,True,2023-06-14 22:41:07.000,0.6.2,28.0,neuralprophet,,,,['pytorch'],366.0,361.0,https://pypi.org/project/neuralprophet,88878.0,88878.0,,,,,,,,2.0,,,2023-12-11 20:39:24.000,5.0,,,,,,,,,,,,,,,,,,
239,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,1.0,703.0,185.0,737.0,262.0,669.0,3401.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,31,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,283.0,254.0,https://pypi.org/project/dyNET,325382.0,325549.0,,,,,,,,3.0,,14610.0,2020-10-21 14:31:01.000,29.0,,,,,,,,,,,,,,,,,,
240,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-11-13 09:43:52.000000,2022-05-31 03:18:45,1556.0,,426.0,94.0,122.0,72.0,348.0,3212.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,31,False,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1095.0,1035.0,https://pypi.org/project/nmslib,230008.0,232662.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,103540.0,,,,,2.0,,,2021-02-03 00:02:08.000,60.0,,,,,,,,,,,,,,,,,,
241,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-01-08 13:11:43.000000,2024-01-08 13:11:42,1490.0,2.0,355.0,91.0,734.0,126.0,441.0,3141.0,Quickly and accurately render even the largest data.,54.0,31,True,2023-10-26 15:10:16.000,0.16.0,33.0,datashader,conda-forge/datashader,,,,3486.0,3486.0,https://pypi.org/project/datashader,78558.0,95467.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,743999.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
242,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,,324.0,67.0,75.0,9.0,120.0,2942.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,12174.0,11790.0,https://pypi.org/project/ImageHash,1027458.0,1031552.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,352130.0,,,,,2.0,,,2022-09-28 08:48:24.658,384.0,,,,,,,,,,,,,,,,,,
243,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-01-16 16:16:45.000000,2024-01-16 16:16:40,1277.0,5.0,272.0,54.0,215.0,51.0,407.0,2910.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,36.0,31,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,642.0,626.0,https://pypi.org/project/stumpy,189880.0,212141.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,957225.0,,,,,2.0,,,2023-08-21 11:33:22.000,16.0,,,,,,,,,,,,,,,,,,
244,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-12-27 20:29:35.000000,2023-11-29 20:31:13,1079.0,9.0,378.0,63.0,487.0,199.0,268.0,2798.0,A Hyperparameter Tuning Library for Keras.,60.0,31,True,2023-11-07 19:21:59.000,1.4.6,31.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],3139.0,3139.0,https://pypi.org/project/keras-tuner,139853.0,140808.0,https://anaconda.org/conda-forge/keras-tuner,2023-11-10 05:23:26.167,27713.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
245,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-01-24 20:49:39.000000,2023-04-20 03:41:53,699.0,,245.0,40.0,805.0,71.0,282.0,2734.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],4098.0,4032.0,https://pypi.org/project/fairscale,399655.0,406209.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,170425.0,,,,,2.0,,,2022-12-11 18:09:31.906,66.0,,,,,,,,,,,,,,,,,,
246,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2024-01-23 14:45:45.000000,2024-01-18 13:45:09,965.0,9.0,221.0,39.0,523.0,72.0,171.0,2681.0,JAX-based neural network library.,80.0,31,True,2023-11-10 14:04:13.000,0.0.11,13.0,dm-haiku,conda-forge/dm-haiku,,,,1679.0,1679.0,https://pypi.org/project/dm-haiku,144489.0,144902.0,https://anaconda.org/conda-forge/dm-haiku,2023-11-16 14:41:40.026,14479.0,,,,,3.0,,,,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,,
247,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-01-25 12:16:28.000000,2024-01-24 16:13:09,1143.0,30.0,229.0,26.0,985.0,100.0,402.0,2665.0,A python library for self-supervised learning on images.,36.0,31,True,2024-01-24 16:34:00.000,1.4.26,113.0,lightly,,,,['pytorch'],209.0,202.0,https://pypi.org/project/lightly,19730.0,19730.0,,,,,,,,2.0,,,2024-01-24 16:35:38.000,7.0,,,,,,,,,,,,,,,,,,
248,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-01-25 07:28:09.000000,2024-01-22 12:31:23,794.0,23.0,312.0,39.0,868.0,40.0,252.0,2635.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",42.0,31,True,2023-09-09 13:24:13.000,0.7.0,13.0,python-doctr,,,,"['tensorflow', 'pytorch']",235.0,232.0,https://pypi.org/project/python-doctr,13586.0,78934.0,,,,,,,,2.0,,2287180.0,2023-09-09 13:24:13.000,3.0,,,,,,,,,,,,,,,,,,
249,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-11-20 19:06:35.000000,2023-11-20 19:03:21,997.0,5.0,478.0,57.0,135.0,341.0,164.0,2610.0,A high performance implementation of HDBSCAN clustering.,86.0,31,True,2023-07-18 17:54:02.116,0.8.33,51.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],3256.0,3030.0,https://pypi.org/project/hdbscan,457733.0,503671.0,https://anaconda.org/conda-forge/hdbscan,2023-10-06 14:12:48.829,1791604.0,,,,,2.0,,,2023-11-20 19:06:35.000,226.0,,,,,,,,,,,,,,,,,,
250,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2024-01-25 02:36:31.000000,2023-12-03 09:09:14,2415.0,48.0,247.0,27.0,1124.0,75.0,224.0,2473.0,Database system for AI-powered apps.,73.0,31,True,2023-11-19 16:35:30.000,0.3.9,36.0,evadb,,,,['pytorch'],142.0,142.0,https://pypi.org/project/evadb,17746.0,40474.0,,,,,,,,3.0,,409111.0,,,georgia-tech-db/evadb,,,,,,,,,,,,,,,,,
251,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-01-25 08:08:12.000000,2024-01-25 06:45:28,5507.0,134.0,699.0,88.0,5707.0,201.0,848.0,2051.0,TFX is an end-to-end platform for deploying production ML pipelines.,182.0,31,True,2023-09-06 22:01:30.000,1.14.0,95.0,tfx,,,,['tensorflow'],14.0,,https://pypi.org/project/tfx,51173.0,51173.0,,,,,,,,2.0,,,2023-09-06 22:01:30.000,14.0,,,,,,,,,,,,,,,,,,
252,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2023-12-18 04:15:22.000000,2023-11-17 20:35:45,543.0,11.0,155.0,44.0,76.0,4.0,127.0,1951.0,a python library for doing approximate and phonetic matching of strings.,31.0,31,True,,,14.0,jellyfish,conda-forge/jellyfish,,,,7906.0,7906.0,https://pypi.org/project/jellyfish,2407918.0,2425959.0,https://anaconda.org/conda-forge/jellyfish,2023-11-17 23:08:09.681,775770.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
253,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-01-24 11:47:41.000000,2024-01-24 10:40:41,4139.0,16.0,1075.0,154.0,1087.0,49.0,609.0,1710.0,Documentation and samples for ArcGIS API for Python.,89.0,31,True,2023-10-03 15:37:18.000,2.2.0,40.0,arcgis,,esridocker/arcgis-api-python-notebook,,,37.0,4.0,https://pypi.org/project/arcgis,106706.0,106822.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,,10254.0,2023-12-12 19:09:17.000,33.0,,,,,,,,,,,,,,,,,,
254,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-01-11 00:02:53.000000,2024-01-11 00:02:53,859.0,51.0,107.0,21.0,342.0,92.0,213.0,1640.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,45.0,31,True,2024-01-10 21:26:20.000,0.11.3,47.0,equinox,,,,['jax'],439.0,385.0,https://pypi.org/project/equinox,62737.0,62737.0,,,,,,,,1.0,,,2024-01-10 21:26:20.000,54.0,,,,,,,,,,,,,,,,,,
255,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2024-01-24 01:12:08.000000,2024-01-11 16:09:25,1799.0,45.0,367.0,52.0,123.0,41.0,421.0,1626.0,Reinforcement Learning environments based on the 1993 game Doom.,53.0,31,True,2023-12-16 01:55:15.000,1.2.3,29.0,vizdoom,,,,,233.0,217.0,https://pypi.org/project/vizdoom,1500.0,1625.0,,,,,,,,1.0,,11781.0,2023-12-16 01:55:15.000,16.0,Farama-Foundation/ViZDoom,,,,,,,,,,,,,,,,,
256,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2024-01-15 09:58:06.763000,2024-01-13 15:45:51,1242.0,15.0,135.0,30.0,103.0,33.0,246.0,1475.0,Statistical package in Python based on Pandas.,43.0,31,False,2024-01-13 15:48:45.000,0.5.4,40.0,pingouin,conda-forge/pingouin,,,,1768.0,1694.0,https://pypi.org/project/pingouin,58894.0,61500.0,https://anaconda.org/conda-forge/pingouin,2024-01-15 09:58:06.763,112060.0,,,,,2.0,,,2024-01-13 15:46:36.000,74.0,,,,,,,,,,,,,,,,,,
257,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-01-05 01:33:52.000000,2024-01-05 01:33:47,818.0,3.0,320.0,120.0,768.0,205.0,166.0,1446.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",83.0,31,True,2023-05-26 02:36:01.000,0.7.5,30.0,tensorflow-model-optimization,,,,['tensorflow'],3472.0,3442.0,https://pypi.org/project/tensorflow-model-optimization,584526.0,584526.0,,,,,,,,2.0,,,2023-05-26 02:35:42.850,30.0,,,,,,,,,,,,,,,,,,
258,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2024-01-02 10:44:19.000000,2024-01-02 10:44:11,937.0,12.0,427.0,87.0,217.0,49.0,235.0,1396.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,73.0,31,True,2023-02-02 20:53:47.943,3.1.0,24.0,emcee,conda-forge/emcee,,,,2593.0,2227.0,https://pypi.org/project/emcee,121162.0,124636.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,319613.0,,,,,2.0,,,2023-02-02 20:53:47.943,366.0,,,,,,,,,,,,,,,,,,
259,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-01-25 01:44:50.000000,2024-01-25 01:44:45,3772.0,210.0,46.0,163.0,495.0,124.0,371.0,1354.0,Multiplatform plotting library based on Grammar of Graphics.,20.0,31,True,2023-12-28 14:30:03.000,4.2.0,68.0,lets-plot,,,,,58.0,56.0,https://pypi.org/project/lets-plot,23265.0,23276.0,,,,,,,,2.0,,585.0,2023-12-28 13:56:03.000,2.0,,,,,,,,,,,,,,,,,,
260,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2024-01-22 23:28:49.000000,2024-01-22 23:26:03,1527.0,17.0,163.0,18.0,778.0,106.0,439.0,1233.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,107.0,31,True,2023-09-18 03:57:15.000,0.26.0,59.0,pyjanitor,conda-forge/pyjanitor,,,,552.0,532.0,https://pypi.org/project/pyjanitor,190019.0,192697.0,https://anaconda.org/conda-forge/pyjanitor,2023-06-16 16:12:04.304,187491.0,,,,,2.0,,,2023-09-18 03:57:09.000,20.0,,,,,,,,,,,,,,,,,,
261,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-01-21 18:18:01.000000,2024-01-05 16:06:48,1120.0,14.0,277.0,44.0,509.0,27.0,182.0,1219.0,ARCH models in Python.,35.0,31,False,2024-01-05 08:24:51.000,6.3.0,46.0,arch,conda-forge/arch-py,,,,1436.0,1366.0,https://pypi.org/project/arch,254278.0,260733.0,https://anaconda.org/conda-forge/arch-py,2024-01-05 09:54:56.136,277591.0,,,,,2.0,,,2024-01-05 08:24:51.000,70.0,,,,,,,,,,,,,,,,,,
262,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2024-01-22 19:48:52.000000,2024-01-22 16:11:41,10408.0,165.0,223.0,36.0,1422.0,206.0,341.0,1113.0,Computations and statistics on manifolds with geometric structures.,89.0,31,True,2023-08-30 05:36:10.000,2.7.0,32.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,94.0,91.0,https://pypi.org/project/geomstats,3124.0,3235.0,https://anaconda.org/conda-forge/geomstats,2023-08-30 16:59:06.279,2115.0,,,,,3.0,,,2023-08-30 05:33:32.000,3.0,,,,,,,,,,,,,,,,,,
263,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-01-12 17:42:34.000000,2024-01-12 17:42:34,922.0,5.0,214.0,59.0,98.0,44.0,173.0,979.0,Input pipeline framework.,28.0,31,True,2023-08-11 23:14:04.000,1.14.0,56.0,tensorflow-transform,,,,['tensorflow'],1672.0,1616.0,https://pypi.org/project/tensorflow-transform,621235.0,621235.0,,,,,,,,2.0,,,2023-08-11 23:14:04.000,56.0,,,,,,,,,,,,,,,,,,
264,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-01-22 10:30:41.000000,2024-01-19 16:05:05,642.0,19.0,93.0,23.0,495.0,309.0,397.0,885.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",45.0,31,True,2023-10-17 08:55:43.000,0.9.0,17.0,hvplot,conda-forge/hvplot,,,,4285.0,4285.0,https://pypi.org/project/hvplot,141227.0,153266.0,https://anaconda.org/conda-forge/hvplot,2023-12-22 17:00:16.835,517698.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
