,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
39,dask.distributed,dask/distributed,,distributed-ml,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000000,2021-03-04 02:41:12.000000,2021-03-04 02:37:28.000000,511,741.0,1280.0,1152,3816.0,A distributed task scheduler for Dask.,228.0,34,True,2021-02-05 19:40:27.000000,2021.2.0,143.0,distributed,conda-forge/distributed,,,,18685.0,16907.0,https://pypi.org/project/distributed,2021-02-05 19:40:27.000000,1778.0,964345.0,1029967.0,https://anaconda.org/conda-forge/distributed,2021-02-06 03:40:27.263000,3806095.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
40,PyFlink,apache/flink,,ml-frameworks,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000000,2021-03-04 14:19:34.000000,2021-03-04 13:15:28.000000,8542,499.0,,15662,25908.0,Apache Flink Python API.,1202.0,33,True,2021-01-15 01:51:44.000000,1.12.1,13.0,apache-flink,,,,,263.0,263.0,https://pypi.org/project/apache-flink,2021-01-15 01:51:44.000000,0.0,1542.0,1542.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
41,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-03-04 13:34:55.000000,2021-03-03 05:53:55.000000,3659,628.0,5792.0,14778,,"Interactive Data Visualization in the browser, from Python.",550.0,33,True,2021-02-24 19:44:29.000000,2.3.0,90.0,bokeh,conda-forge/bokeh,,,,36846.0,30974.0,https://pypi.org/project/bokeh,2021-02-24 19:44:29.000000,5872.0,586862.0,669389.0,https://anaconda.org/conda-forge/bokeh,2021-03-01 11:07:11.701000,3878786.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
42,pytorch-lightning,PyTorchLightning/pytorch-lightning,,ml-frameworks,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000000,2021-03-04 13:50:49.000000,2021-03-04 09:26:54.000000,1412,300.0,2687.0,12380,4483.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",400.0,33,True,2021-02-24 17:24:53.000000,1.2.1,155.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],2090.0,2076.0,https://pypi.org/project/pytorch-lightning,2021-02-24 17:24:53.000000,14.0,92491.0,98618.0,https://anaconda.org/conda-forge/pytorch-lightning,2021-02-24 18:57:18.692000,55106.0,,,,,2.0,116.0,,,,,,,,,,,,,,,,,,,,,
43,onnx,onnx/onnx,,model-serialisation,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000000,2021-03-04 05:06:52.000000,2021-02-24 23:37:03.000000,1817,515.0,967.0,9851,1687.0,Open standard for machine learning interoperability.,192.0,33,True,2021-01-30 01:25:24.000000,1.8.1,20.0,onnx,conda-forge/onnx,,,,2918.0,2622.0,https://pypi.org/project/onnx,2021-01-29 23:57:20.000000,296.0,243900.0,249077.0,https://anaconda.org/conda-forge/onnx,2021-02-25 19:54:27.777000,196741.0,,,,,1.0,10646.0,,,,,,,,,,,,,,,,,,,,,
44,pydeck,visgl/deck.gl,,geospatial-data,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000000,2021-03-03 18:13:21.000000,2021-02-27 19:00:52.000000,1520,85.0,1993.0,8493,3585.0,WebGL2 powered geospatial visualization layers.,156.0,33,True,2021-02-25 21:59:29.561000,8.4.9,458.0,pydeck,conda-forge/pydeck,,,['jupyter'],2005.0,1443.0,https://pypi.org/project/pydeck,2021-02-12 18:57:45.000000,2.0,92927.0,286334.0,https://anaconda.org/conda-forge/pydeck,2021-02-12 20:05:23.366000,17291.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2021-02-23 07:47:42.235000,560.0,192077.0,,,,,,,,,,,,,,
45,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-03-02 21:37:32.000000,2021-02-24 11:33:58.000000,1192,139.0,683.0,7558,1555.0,Simple job queues for Python.,228.0,33,True,2020-11-29 09:48:18.000000,1.7.0,63.0,rq,conda-forge/rq,,,,10719.0,7395.0,https://pypi.org/project/rq,2020-11-29 09:47:08.000000,3324.0,210093.0,210913.0,https://anaconda.org/conda-forge/rq,2020-11-29 15:11:15.371000,45953.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
46,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-03-04 13:53:39.000000,2021-03-03 17:59:16.000000,1768,667.0,1494.0,4222,,Image processing in Python.,483.0,33,True,2021-01-19 08:17:34.000000,0.18.1,35.0,scikit-image,conda-forge/scikit-image,,,,76912.0,62138.0,https://pypi.org/project/scikit-image,2020-12-23 06:36:46.000000,14774.0,1240088.0,1278315.0,https://anaconda.org/conda-forge/scikit-image,2021-01-21 20:53:16.554000,2217182.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
47,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-02-24 10:11:53.000000,2021-02-23 22:07:48.000000,6947,74.0,1321.0,20527,1681.0,The fastai deep learning library.,472.0,32,True,2021-02-22 04:01:24.000000,2.2.7,117.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-02-21 04:12:12.000000,368.0,112098.0,112098.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
48,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-03-04 13:44:03.000000,2021-03-04 10:54:10.000000,2417,1348.0,4848.0,15061,7436.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",446.0,32,True,2021-02-13 01:42:06.000000,ray-1.2.0,44.0,ray,,,,,1839.0,1679.0,https://pypi.org/project/ray,2021-02-13 01:38:33.000000,160.0,139900.0,139900.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
49,luigi,spotify/luigi,,data-pipelines,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000000,2021-03-01 00:36:42.000000,2021-02-23 17:07:44.000000,2229,70.0,840.0,14272,3948.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",551.0,32,True,2020-09-23 11:57:43.000000,3.0.2,72.0,luigi,luigi,,,,2019.0,1343.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000000,676.0,334932.0,335040.0,https://anaconda.org/anaconda/luigi,2021-02-20 16:21:48.759000,6607.0,,,,,2.0,,stable/luigi,-1.0,,,,,,,,,,,,,,,,,,,
50,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-03-04 14:14:30.000000,2021-03-04 13:15:17.000000,997,742.0,1461.0,11709,7127.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",262.0,32,True,2021-01-27 04:52:22.000000,0.2.9,88.0,jax,conda-forge/jaxlib,,,,1231.0,1185.0,https://pypi.org/project/jax,2021-01-27 04:52:22.000000,46.0,68326.0,72509.0,https://anaconda.org/conda-forge/jaxlib,2021-02-12 21:37:49.873000,83679.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
51,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-03-03 12:23:38.000000,2021-02-20 12:22:58.000000,2876,47.0,1823.0,9939,7918.0,A toolkit for making real world machine learning and data analysis applications in C++.,164.0,32,False,2020-12-04 19:23:04.000000,19.21.1,28.0,dlib,conda-forge/dlib,,,,9948.0,8590.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,39936.0,45421.0,https://anaconda.org/conda-forge/dlib,2021-01-14 21:24:20.585000,277154.0,,,,,2.0,24400.0,,,,,,,,,,,,,,,,,,,,,
52,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-03-04 01:12:52.000000,2021-03-04 01:12:52.000000,1992,111.0,2180.0,9726,2357.0,"An open-source NLP research library, built on PyTorch.",234.0,32,True,2021-03-01 23:30:13.000000,1.5.0,175.0,allennlp,,,,['pytorch'],1703.0,1469.0,https://pypi.org/project/allennlp,2021-02-24 21:30:54.000000,234.0,13353.0,13353.0,,,,,,,,1.0,36.0,,,,,,,,,,,,,,,,,,,,,
53,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-03-04 14:43:36.000000,2021-03-03 08:48:49.000000,1903,726.0,1053.0,8525,1919.0,Open source platform for the machine learning lifecycle.,284.0,32,True,2021-03-02 01:00:55.000000,1.14.1,42.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-03-01 23:55:56.000000,154.0,1932374.0,1942528.0,https://anaconda.org/conda-forge/mlflow,2021-03-02 11:17:56.478000,233555.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
54,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-03-04 10:34:12.000000,2021-03-03 15:08:50.000000,1346,148.0,2005.0,5598,7675.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Theano.,308.0,32,True,2021-02-12 18:40:12.000000,3.11.1,32.0,pymc3,conda-forge/pymc3,,,,2409.0,2123.0,https://pypi.org/project/pymc3,2021-02-12 18:40:12.000000,286.0,91669.0,96446.0,https://anaconda.org/conda-forge/pymc3,2021-02-14 13:44:24.828000,253144.0,,,,,1.0,150.0,,,,,,,,,,,,,,,,,,,,,
55,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-02-08 13:46:29.000000,2021-01-18 17:35:27.000000,1923,154.0,690.0,5168,1473.0,Python Data. Leaflet.js Maps.,120.0,32,True,2021-01-18 17:29:40.000000,0.12.1,25.0,folium,conda-forge/folium,,,,9728.0,8760.0,https://pypi.org/project/folium,2021-01-18 17:29:40.000000,968.0,155538.0,161088.0,https://anaconda.org/conda-forge/folium,2021-01-06 21:06:10.173000,333028.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
56,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-03-04 14:05:16.000000,2021-03-04 03:47:57.000000,2881,136.0,,4626,30917.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1022.0,32,True,2021-02-22 21:19:14.000000,2.28.0,30.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-01-08 20:08:17.000000,186.0,1168024.0,1168024.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
57,xmltodict,martinblech/xmltodict,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000000,2021-02-08 17:46:25.000000,2020-04-26 05:15:03.000000,418,70.0,135.0,4294,205.0,Python module that makes working with XML feel like you are working with JSON.,41.0,32,True,2019-02-11 07:00:26.000000,0.12.0,27.0,xmltodict,conda-forge/xmltodict,,,,30247.0,22013.0,https://pypi.org/project/xmltodict,2019-02-11 07:00:26.000000,8234.0,3303228.0,3316095.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803000,707723.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
58,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-02-20 06:25:44.000000,2020-12-27 16:15:28.000000,535,25.0,213.0,3232,1004.0,Geocoding library for Python.,117.0,32,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,,24456.0,17212.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,2768701.0,2777322.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,517318.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
59,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-03-04 09:49:09.000000,2021-03-04 09:49:06.000000,1456,45.0,521.0,2737,845.0,A library for transfer learning by reusing parts of TensorFlow models.,67.0,32,True,2021-01-06 16:20:30.000000,0.11.0,14.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],5906.0,5592.0,https://pypi.org/project/tensorflow-hub,2021-01-06 16:20:30.000000,314.0,620552.0,622061.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:36.561000,49803.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
60,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-03-04 14:41:22.000000,2021-03-04 14:01:50.000000,955,396.0,547.0,2694,3828.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",190.0,32,True,2021-01-07 09:50:58.000000,4.2.0,21.0,tensorflow-datasets,,,,['tensorflow'],3923.0,3821.0,https://pypi.org/project/tensorflow-datasets,2021-01-07 09:50:58.000000,102.0,374297.0,374297.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
61,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-03-04 13:22:51.000000,2021-03-03 09:45:34.000000,197,11.0,90.0,2207,4910.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",36.0,32,True,2021-01-24 04:05:27.000000,8.0.1,188.0,thinc,conda-forge/thinc,,,,12662.0,11524.0,https://pypi.org/project/thinc,2021-01-24 04:05:27.000000,1138.0,736165.0,754617.0,https://anaconda.org/conda-forge/thinc,2021-02-03 12:19:56.063000,904196.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
62,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-03-04 00:27:13.000000,2021-03-03 21:49:44.000000,388,118.0,607.0,2170,1499.0,Manipulation and analysis of geometric objects.,109.0,32,True,2020-08-20 23:31:01.000000,1.7.1,100.0,shapely,conda-forge/shapely,,,,22131.0,16673.0,https://pypi.org/project/shapely,2021-03-04 00:27:13.000000,5458.0,1588899.0,1621489.0,https://anaconda.org/conda-forge/shapely,2021-02-12 15:19:51.518000,2118389.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
63,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-03-04 14:26:20.000000,2021-03-04 00:45:43.000000,638,783.0,1933.0,1960,3547.0,N-D labeled arrays and datasets in Python.,299.0,32,True,2021-02-26 06:45:07.000000,0.17.0,56.0,xarray,conda-forge/xarray,,,,6452.0,5320.0,https://pypi.org/project/xarray,2021-02-26 06:36:47.000000,1132.0,212004.0,253700.0,https://anaconda.org/conda-forge/xarray,2021-02-26 13:38:06.610000,2501778.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
64,python-magic,ahupp/python-magic,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000000,2021-02-18 18:34:43.000000,2021-02-17 04:01:28.000000,217,29.0,132.0,1835,279.0,A python wrapper for libmagic.,49.0,32,True,2021-02-17 06:19:13.000000,0.4.22,22.0,python-magic,conda-forge/python-magic,,,,17449.0,12317.0,https://pypi.org/project/python-magic,2021-02-17 06:19:13.000000,5132.0,1117557.0,1119216.0,https://anaconda.org/conda-forge/python-magic,2020-12-24 22:42:00.639000,77997.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
65,DeepSpeech,mozilla/DeepSpeech,,audio,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000000,2021-03-04 14:27:27.000000,2021-03-03 14:45:25.000000,3089,100.0,1851.0,16690,3366.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",158.0,31,True,2020-12-10 17:22:09.000000,0.9.3,100.0,deepspeech,,,,['tensorflow'],468.0,410.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000000,58.0,5406.0,20516.0,,,,,,,,1.0,453318.0,,,,,,,,,,,,,,,,,,,,,
66,fairseq,pytorch/fairseq,,nlp,https://github.com/pytorch/fairseq,https://github.com/pytorch/fairseq,MIT,2017-08-29 16:26:12.000000,2021-03-04 10:29:30.000000,2021-03-04 05:17:29.000000,2892,667.0,1829.0,11388,1814.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,314.0,31,True,2021-01-05 20:26:45.000000,0.10.2,13.0,fairseq,,,,['pytorch'],333.0,313.0,https://pypi.org/project/fairseq,2021-01-05 20:26:45.000000,20.0,9258.0,9261.0,,,,,,,,1.0,106.0,,,,,,,,,,,,,,,,,,,,,
67,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-02-26 00:48:19.000000,2021-02-25 19:35:56.000000,2813,553.0,664.0,11002,4347.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,231.0,31,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1079.0,915.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,38118.0,38118.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
68,ChatterBot,gunthercox/ChatterBot,,nlp,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000000,2021-02-22 16:29:16.000000,2020-08-20 21:16:14.000000,3700,246.0,1227.0,10905,1847.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,31,True,2020-08-22 18:42:43.000000,1.0.8,86.0,chatterbot,,,,,3888.0,3208.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000000,680.0,24046.0,24046.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
69,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2020-10-19 12:23:22.000000,2020-06-01 14:58:26.000000,1965,222.0,205.0,10769,2913.0,Image augmentation for machine learning experiments.,36.0,31,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,6026.0,5470.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,94414.0,96058.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,34532.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
70,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2021-02-08 07:14:13.000000,2021-01-19 10:14:13.000000,2360,26.0,1355.0,10641,1512.0,Python Echarts Plotting Library.,30.0,31,True,2020-10-29 15:14:08.000000,1.9.0,66.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],1784.0,1502.0,https://pypi.org/project/pyecharts,2020-10-29 15:14:08.000000,282.0,13437.0,13437.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
71,wordcloud,amueller/word_cloud,,data-viz,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000000,2021-03-01 23:14:14.000000,2021-03-01 23:14:14.000000,2025,97.0,349.0,7912,543.0,A little word cloud generator in Python.,62.0,31,True,2020-11-11 21:41:02.000000,1.8.1,16.0,wordcloud,conda-forge/wordcloud,,,,10311.0,9207.0,https://pypi.org/project/wordcloud,2020-11-11 21:41:02.000000,1104.0,182071.0,185579.0,https://anaconda.org/conda-forge/wordcloud,2021-01-14 18:03:24.960000,192954.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
72,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2021-02-24 22:24:08.000000,2021-02-24 21:20:32.000000,580,292.0,1303.0,6453,3063.0,Declarative statistical visualization library for Python.,126.0,31,True,2020-04-01 13:29:16.000000,4.1.0,26.0,altair,conda-forge/altair,,,,8895.0,8525.0,https://pypi.org/project/altair,2020-04-01 13:23:10.000000,370.0,479589.0,490913.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,634185.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
73,Catboost,catboost/catboost,,ml-frameworks,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000000,2021-03-04 13:59:33.000000,2021-03-04 13:59:29.000000,861,319.0,1060.0,5735,15060.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",744.0,31,True,2020-12-27 09:12:53.000000,0.24.4,91.0,catboost,conda-forge/catboost,,,,162.0,,https://pypi.org/project/catboost,2020-12-27 06:58:33.000000,162.0,697913.0,716581.0,https://anaconda.org/conda-forge/catboost,2020-12-29 11:38:06.128000,594058.0,,,,,2.0,50271.0,,,,,,,,,,,,,,,,,,,,,
74,Chainer,chainer/chainer,,ml-frameworks,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000000,2021-02-17 11:20:21.000000,2021-02-17 11:20:21.000000,1370,18.0,2019.0,5533,30575.0,A flexible framework of neural networks for deep learning.,318.0,31,True,2021-01-13 10:14:54.000000,7.0.0.post1,109.0,chainer,,,,,2672.0,1930.0,https://pypi.org/project/chainer,2021-01-13 09:29:55.000000,742.0,12590.0,12590.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
75,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-03-02 21:30:35.000000,2021-03-02 21:30:35.000000,1065,30.0,421.0,5070,736.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,55.0,31,True,2021-02-18 14:00:33.000000,0.8.0,27.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],4563.0,4283.0,https://pypi.org/project/imbalanced-learn,2021-02-18 13:50:00.000000,280.0,604898.0,607633.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-02-18 15:40:00.937000,112152.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
