,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,new_addition,brew_id,apt_id,yum_id,trending,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,gitlab_id,gitlab_url
39,dask.distributed,dask/distributed,,distributed-ml,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000000,2021-01-21 01:40:22.000000,2021-01-20 17:32:27.000000,506,713.0,1256.0,1135,3773.0,A distributed task scheduler for Dask.,226.0,34,True,2020-12-11 02:10:35.000000,2021.1.0,141.0,distributed,conda-forge/distributed,,,,18037.0,16259.0,https://pypi.org/project/distributed,2021-01-15 21:36:03.000000,1778.0,721062.0,784365.0,https://anaconda.org/conda-forge/distributed,2021-01-18 10:40:02.269000,3545008.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
40,PyFlink,apache/flink,,ml-frameworks,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000000,2021-01-21 14:47:12.000000,2021-01-21 10:48:34.000000,8281,460.0,,15306,25405.0,Apache Flink Python API.,1181.0,33,True,2021-01-15 01:51:44.000000,1.12.1,12.0,apache-flink,,,,,242.0,242.0,https://pypi.org/project/apache-flink,2021-01-15 01:51:44.000000,0.0,2487.0,2487.0,,,,,,,,2.0,,,,,,,,,True,,,,,,,,,,,,,,
41,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-01-21 12:27:54.000000,2021-01-21 03:02:20.000000,3621,605.0,5744.0,14547,,"Interactive Data Visualization in the browser, from Python.",546.0,33,True,2020-10-21 02:39:03.000000,2.2.3,83.0,bokeh,conda-forge/bokeh,,,,35801.0,29929.0,https://pypi.org/project/bokeh,2021-01-19 00:27:21.000000,5872.0,984778.0,1064732.0,https://anaconda.org/conda-forge/bokeh,2021-01-13 10:22:16.472000,3597951.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
42,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-01-21 15:36:12.000000,2021-01-21 15:36:11.000000,2310,1235.0,4554.0,14528,7001.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",420.0,33,True,2020-12-24 10:13:39.000000,1.1.0,43.0,ray,,,,,1662.0,1502.0,https://pypi.org/project/ray,2020-12-24 10:13:39.000000,160.0,147167.0,147167.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
43,luigi,spotify/luigi,,data-pipelines,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000000,2021-01-17 18:35:42.000000,2021-01-14 12:33:44.000000,2207,63.0,836.0,14139,3943.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",551.0,33,True,2020-09-23 11:57:43.000000,3.0.2,72.0,luigi,luigi,,,,1986.0,1310.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000000,676.0,339287.0,339393.0,https://anaconda.org/anaconda/luigi,2020-07-21 19:50:10.849000,6260.0,,,,,1.0,,stable/luigi,,,,,,,,,,,,,,,,,,,,,
44,pytorch-lightning,PyTorchLightning/pytorch-lightning,,ml-frameworks,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000000,2021-01-21 14:32:25.000000,2021-01-21 10:18:06.000000,1330,327.0,2452.0,11541,4081.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",367.0,33,True,2021-01-19 20:06:40.000000,1.1.5,146.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],1713.0,1699.0,https://pypi.org/project/pytorch-lightning,2021-01-12 20:45:54.000000,14.0,90913.0,93021.0,https://anaconda.org/conda-forge/pytorch-lightning,2021-01-12 23:11:01.475000,14748.0,,,,,2.0,39.0,,,,,,,,,,,,,,,,,,,,,,
45,shap,slundberg/shap,,interpretability,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000000,2021-01-21 13:57:34.000000,2021-01-15 17:47:40.000000,1647,907.0,498.0,11470,1775.0,A game theoretic approach to explain the output of any machine learning model.,142.0,33,True,2021-01-15 18:02:54.000000,0.38.1,92.0,shap,conda-forge/shap,,,,2028.0,1892.0,https://pypi.org/project/shap,2020-11-04 21:38:32.000000,136.0,758245.0,770721.0,https://anaconda.org/conda-forge/shap,2020-12-16 19:26:39.477000,361804.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
46,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-01-20 09:08:34.000000,2021-01-18 13:58:30.000000,2832,46.0,1810.0,9822,7910.0,A toolkit for making real world machine learning and data analysis applications in C++.,164.0,33,False,2020-12-04 19:23:04.000000,19.21.1,28.0,dlib,conda-forge/dlib,,,,9384.0,8026.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,59662.0,65048.0,https://anaconda.org/conda-forge/dlib,2021-01-14 21:24:20.585000,261252.0,,,,,2.0,24312.0,,,,,,,,,,,,,,,,,,,,,,
47,onnx,onnx/onnx,,model-serialisation,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000000,2021-01-21 15:35:04.000000,2021-01-19 20:30:25.000000,1769,509.0,927.0,9654,1665.0,Open standard for machine learning interoperability.,191.0,33,True,2020-11-07 00:55:30.000000,1.8.0,19.0,onnx,conda-forge/onnx,,,,2711.0,2415.0,https://pypi.org/project/onnx,2020-11-06 22:46:10.000000,296.0,298334.0,303363.0,https://anaconda.org/conda-forge/onnx,2021-01-13 07:24:33.224000,181427.0,,,,,1.0,9977.0,,,,,,,,,,,,,,,,,,,,,,
48,pydeck,visgl/deck.gl,,geospatial-data,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000000,2021-01-21 12:11:51.000000,2021-01-20 23:06:19.000000,1492,104.0,1943.0,8347,3491.0,WebGL2 powered geospatial visualization layers.,150.0,33,True,2021-01-13 17:50:12.453000,8.3.14,441.0,pydeck,conda-forge/pydeck,,,['jupyter'],1941.0,1379.0,https://pypi.org/project/pydeck,2020-10-26 06:55:35.000000,2.0,99495.0,235513.0,https://anaconda.org/conda-forge/pydeck,2020-10-26 12:26:44.805000,12011.0,,,,,1.0,,,deck.gl,https://www.npmjs.com/package/deck.gl,2021-01-11 00:20:01.484000,560.0,134927.0,,True,,,,,,,,,,,,,,
49,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-01-21 03:04:22.000000,2021-01-19 01:23:09.000000,1192,139.0,670.0,7483,1550.0,Simple job queues for Python.,223.0,33,True,2020-11-29 09:48:18.000000,1.7.0,63.0,rq,conda-forge/rq,,,,10451.0,7127.0,https://pypi.org/project/rq,2020-11-29 09:47:08.000000,3324.0,208619.0,209417.0,https://anaconda.org/conda-forge/rq,2020-11-29 15:11:15.371000,43106.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
50,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-01-15 21:49:19.000000,2020-12-27 16:15:28.000000,535,25.0,212.0,3183,1004.0,Geocoding library for Python.,117.0,33,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,,22997.0,15753.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,3827699.0,3836315.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,499749.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
51,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-01-15 13:05:12.000000,2020-12-15 22:43:38.000000,370,136.0,569.0,2116,1481.0,Manipulation and analysis of geometric objects.,104.0,33,True,2020-08-20 23:31:01.000000,1.7.1,99.0,shapely,conda-forge/shapely,,,,21119.0,15661.0,https://pypi.org/project/shapely,2020-08-20 23:31:01.000000,5458.0,1854610.0,1886053.0,https://anaconda.org/conda-forge/shapely,2020-10-13 00:26:59.387000,1980966.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
52,xlrd,python-excel/xlrd,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000000,2021-01-09 20:35:27.639000,2020-12-12 15:24:25.000000,406,3.0,,1850,502.0,Please use openpyxl where you can...,50.0,33,True,2020-12-11 10:14:20.000000,2.0.1,24.0,xlrd,conda-forge/xlrd,,,,75597.0,62023.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000000,13574.0,4837702.0,4862874.0,https://anaconda.org/conda-forge/xlrd,2021-01-09 20:35:27.639000,1157918.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-01-21 14:26:27.000000,2021-01-20 17:16:40.000000,6903,64.0,1303.0,20309,1649.0,The fastai deep learning library.,472.0,32,True,2021-01-13 19:38:43.000000,2.2.5,116.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-01-13 19:38:43.000000,368.0,131828.0,131828.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
54,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-01-21 14:09:27.000000,2021-01-21 09:15:25.000000,946,714.0,1378.0,11124,6648.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",245.0,32,True,2021-01-12 17:00:28.000000,0.2.8,87.0,jax,conda-forge/jaxlib,,,,1052.0,1006.0,https://pypi.org/project/jax,2021-01-12 17:00:28.000000,46.0,63672.0,67526.0,https://anaconda.org/conda-forge/jaxlib,2021-01-18 19:48:22.594000,69376.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
55,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2020-12-15 01:23:04.000000,2020-11-16 14:28:10.000000,2711,546.0,663.0,10827,4345.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,230.0,32,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],970.0,888.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,82.0,75471.0,75471.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
56,Rasa,RasaHQ/rasa,,nlp,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000000,2021-01-21 14:42:06.000000,2021-01-21 09:46:44.000000,3223,564.0,4349.0,10565,24267.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",456.0,32,True,2021-01-12 22:16:23.000000,2.2.5,177.0,rasa,,,,['tensorflow'],64.0,,https://pypi.org/project/rasa,2021-01-12 22:16:11.000000,64.0,67971.0,67971.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
57,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-01-21 11:06:24.000000,2021-01-21 08:20:27.000000,1316,150.0,1981.0,5495,7649.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Theano.,304.0,32,True,2021-01-21 08:36:54.000000,3.11.0,31.0,pymc3,conda-forge/pymc3,,,,2258.0,1972.0,https://pypi.org/project/pymc3,2021-01-21 08:37:19.000000,286.0,109625.0,114346.0,https://anaconda.org/conda-forge/pymc3,2020-12-07 20:54:14.048000,240767.0,,,,,1.0,145.0,,,,,,,,,,,,,,,,,,,,,,
58,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-01-18 18:15:18.000000,2021-01-18 17:35:27.000000,1899,148.0,685.0,5094,1473.0,Python Data. Leaflet.js Maps.,120.0,32,True,2021-01-18 17:29:40.000000,0.12.1,25.0,folium,conda-forge/folium,,,,9092.0,8124.0,https://pypi.org/project/folium,2021-01-18 17:29:40.000000,968.0,197986.0,203424.0,https://anaconda.org/conda-forge/folium,2021-01-06 21:06:10.173000,315433.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
59,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-01-21 14:16:28.000000,2021-01-20 23:12:52.000000,2817,124.0,,4527,30281.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1000.0,32,True,2021-01-08 20:56:28.000000,2.27.0,30.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-01-08 20:08:17.000000,186.0,1345219.0,1345219.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
60,xmltodict,martinblech/xmltodict,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000000,2020-11-05 01:54:38.000000,2020-04-26 05:15:03.000000,397,63.0,134.0,4242,205.0,Python module that makes working with XML feel like you are working with JSON.,41.0,32,True,2019-02-11 07:00:26.000000,0.12.0,27.0,xmltodict,conda-forge/xmltodict,,,,28693.0,20459.0,https://pypi.org/project/xmltodict,2019-02-11 07:00:26.000000,8234.0,3660667.0,3672246.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803000,613720.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
61,Tablib,jazzband/tablib,,data-loading,https://github.com/jazzband/tablib,https://github.com/jazzband/tablib,MIT,2011-03-28 02:36:50.000000,2020-12-13 06:03:08.000000,2020-12-11 07:22:54.000000,560,34.0,197.0,3844,1123.0,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",110.0,32,True,2020-12-05 14:56:28.000000,3.0.0,38.0,tablib,conda-forge/tablib,,,,11479.0,9121.0,https://pypi.org/project/tablib,2020-12-05 14:56:28.000000,2358.0,502243.0,503361.0,https://anaconda.org/conda-forge/tablib,2020-12-05 16:40:48.469000,55939.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
62,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-01-19 14:51:56.000000,2021-01-19 14:51:51.000000,1438,45.0,498.0,2686,824.0,A library for transfer learning by reusing parts of TensorFlow models.,67.0,32,True,2021-01-06 16:20:30.000000,0.11.0,14.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],5393.0,5079.0,https://pypi.org/project/tensorflow-hub,2021-01-06 16:20:30.000000,314.0,727174.0,728739.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:36.561000,48530.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
63,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-01-21 13:49:40.000000,2021-01-20 23:21:14.000000,945,391.0,527.0,2632,3707.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",181.0,32,True,2021-01-07 09:50:58.000000,4.2.0,21.0,tensorflow-datasets,,,,['tensorflow'],3532.0,3430.0,https://pypi.org/project/tensorflow-datasets,2021-01-07 09:50:58.000000,102.0,513065.0,513065.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
64,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-01-21 14:03:22.000000,2021-01-21 11:38:57.000000,198,17.0,86.0,2156,4895.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",36.0,32,True,2020-12-11 09:45:43.000000,7.4.5,186.0,thinc,conda-forge/thinc,,,,11852.0,10714.0,https://pypi.org/project/thinc,2021-01-21 06:26:35.000000,1138.0,771496.0,789559.0,https://anaconda.org/conda-forge/thinc,2020-12-18 09:40:27.092000,848983.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
65,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-01-21 12:38:58.000000,2021-01-21 07:24:04.000000,625,785.0,1882.0,1903,3486.0,N-D labeled arrays and datasets in Python.,288.0,32,True,2020-11-30 21:28:55.000000,0.16.2,55.0,xarray,conda-forge/xarray,,,,6064.0,4932.0,https://pypi.org/project/xarray,2020-11-30 21:26:20.000000,1132.0,258188.0,298032.0,https://anaconda.org/conda-forge/xarray,2020-12-01 04:59:09.242000,2310952.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
66,jieba,fxsjy/jieba,,chinese-nlp,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000000,2020-12-05 18:32:32.000000,2020-02-15 08:33:35.000000,6065,592.0,196.0,25317,523.0,Chinese Words Segmentation Utilities.,48.0,31,True,2020-01-20 14:27:23.000000,0.42.1,32.0,jieba,conda-forge/jieba,,,,11576.0,9060.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000000,2516.0,142061.0,143505.0,https://anaconda.org/conda-forge/jieba,2020-03-25 20:57:40.090000,65000.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
67,DeepSpeech,mozilla/DeepSpeech,,audio,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000000,2021-01-20 22:38:19.000000,2021-01-20 22:38:18.000000,3020,96.0,1831.0,16348,3342.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",153.0,31,True,2020-12-10 17:22:09.000000,0.9.3,100.0,deepspeech,,,,['tensorflow'],413.0,384.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000000,29.0,11155.0,25732.0,,,,,,,,1.0,408158.0,,,,,,,,,,,,,,,,,,,,,,
68,fairseq,pytorch/fairseq,,nlp,https://github.com/pytorch/fairseq,https://github.com/pytorch/fairseq,MIT,2017-08-29 16:26:12.000000,2021-01-21 05:59:20.000000,2021-01-21 04:42:42.000000,2789,616.0,1755.0,11021,1719.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,286.0,31,True,2021-01-05 20:26:45.000000,0.10.2,13.0,fairseq,,,,['pytorch'],292.0,272.0,https://pypi.org/project/fairseq,2021-01-05 20:26:45.000000,20.0,8214.0,8215.0,,,,,,,,1.0,57.0,,,,,,,,,,,,,,,,,,,,,,
69,ChatterBot,gunthercox/ChatterBot,,nlp,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000000,2021-01-03 01:13:36.000000,2020-08-20 21:16:14.000000,3659,219.0,1222.0,10748,1847.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,31,True,2020-08-22 18:42:43.000000,1.0.8,86.0,chatterbot,,,,,3772.0,3092.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000000,680.0,23034.0,23034.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
70,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2020-10-19 12:23:22.000000,2020-06-01 14:58:26.000000,1954,213.0,203.0,10578,2913.0,Image augmentation for machine learning experiments.,36.0,31,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,5367.0,5089.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,278.0,115515.0,117171.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,31473.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
71,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2021-01-19 10:14:14.000000,2021-01-19 10:14:13.000000,2328,23.0,1336.0,10412,1512.0,Python Echarts Plotting Library.,30.0,31,True,2020-10-29 15:14:08.000000,1.9.0,66.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],1725.0,1443.0,https://pypi.org/project/pyecharts,2020-10-29 15:14:08.000000,282.0,28108.0,28108.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
72,wordcloud,amueller/word_cloud,,data-viz,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000000,2021-01-21 10:00:39.000000,2020-11-11 21:35:51.000000,2025,97.0,343.0,7815,540.0,A little word cloud generator in Python.,58.0,31,True,2020-11-11 21:41:02.000000,1.8.1,16.0,wordcloud,conda-forge/wordcloud,,,,9605.0,8501.0,https://pypi.org/project/wordcloud,2020-11-11 21:41:02.000000,1104.0,213247.0,216688.0,https://anaconda.org/conda-forge/wordcloud,2021-01-14 18:03:24.960000,182412.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
73,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2021-01-12 16:59:04.000000,2021-01-12 16:59:02.000000,570,287.0,1202.0,6352,3047.0,Declarative statistical visualization library for Python.,121.0,31,True,2020-04-01 13:29:16.000000,4.1.0,26.0,altair,conda-forge/altair,,,,7816.0,7446.0,https://pypi.org/project/altair,2020-04-01 13:23:10.000000,370.0,608759.0,619572.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,583902.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
74,Catboost,catboost/catboost,,ml-frameworks,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000000,2021-01-21 14:30:23.000000,2021-01-21 14:30:18.000000,858,299.0,1033.0,5647,14379.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",727.0,31,True,2020-12-27 09:12:53.000000,0.24.4,91.0,catboost,conda-forge/catboost,,,,162.0,,https://pypi.org/project/catboost,2020-12-27 06:58:33.000000,162.0,662810.0,681342.0,https://anaconda.org/conda-forge/catboost,2020-12-29 11:38:06.128000,554977.0,,,,,2.0,47597.0,,,,,,,,,,,,,,,,,,,,,,
75,Chainer,chainer/chainer,,ml-frameworks,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000000,2021-01-13 10:14:54.000000,2020-12-23 09:08:19.000000,1371,16.0,2016.0,5520,30550.0,A flexible framework of neural networks for deep learning.,319.0,31,True,2021-01-13 10:14:54.000000,7.0.0.post1,109.0,chainer,,,,,2560.0,1818.0,https://pypi.org/project/chainer,2021-01-13 09:29:55.000000,742.0,17236.0,17236.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
