,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
39,rq,rq/rq,,data-pipelines,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000000,2021-04-20 09:05:26.000000,2021-04-20 09:05:26.000000,1214,144.0,697.0,7670,1562.0,Simple job queues for Python.,234.0,34,True,2020-11-29 09:48:18.000000,1.7.0,63.0,rq,conda-forge/rq,,,,11148.0,7824.0,https://pypi.org/project/rq,2020-11-29 09:47:08.000000,3324.0,489497.0,490380.0,https://anaconda.org/conda-forge/rq,2021-03-31 04:46:34.734000,50353.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
40,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-04-28 23:37:56.000000,2021-04-27 00:39:47.000000,1776,674.0,1522.0,4310,,Image processing in Python.,487.0,34,True,2021-01-19 08:17:34.000000,0.18.1,35.0,scikit-image,conda-forge/scikit-image,,,,81686.0,66912.0,https://pypi.org/project/scikit-image,2020-12-23 06:36:46.000000,14774.0,5059036.0,5100006.0,https://anaconda.org/conda-forge/scikit-image,2021-01-21 20:53:16.554000,2417249.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
41,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-04-29 15:16:28.000000,2021-04-29 15:00:07.000000,995,438.0,561.0,2789,3927.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",200.0,34,True,2021-01-07 09:50:58.000000,4.2.0,21.0,tensorflow-datasets,,,,['tensorflow'],4568.0,4466.0,https://pypi.org/project/tensorflow-datasets,2021-01-07 09:50:58.000000,102.0,4842329.0,4842329.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
42,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/Toblerity/Shapely,https://github.com/Toblerity/Shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2021-04-27 22:27:07.000000,2021-04-27 22:27:07.000000,397,124.0,613.0,2248,1512.0,Manipulation and analysis of geometric objects.,114.0,34,True,2020-12-15 18:27:01.000000,1.7.1,100.0,shapely,conda-forge/shapely,,,,23691.0,18233.0,https://pypi.org/project/shapely,2021-03-04 00:27:13.000000,5458.0,4048858.0,4083597.0,https://anaconda.org/conda-forge/shapely,2021-03-05 11:50:12.482000,2292778.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
43,PyFlink,apache/flink,,ml-frameworks,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000000,2021-04-29 13:56:35.000000,2021-04-29 13:49:35.000000,8725,499.0,,16099,26788.0,Apache Flink Python API.,1254.0,33,True,2021-04-29 13:21:18.000000,1.13.0,16.0,apache-flink,,,,,279.0,279.0,https://pypi.org/project/apache-flink,2021-04-29 13:21:18.000000,0.0,7965.0,7965.0,,,,,,,,2.0,-1.0,,,,,,,,,,,,,,,,,,,,,
44,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-04-29 13:50:37.000000,2021-04-29 11:49:31.000000,3689,668.0,5875.0,15039,,"Interactive Data Visualization in the browser, from Python.",558.0,33,True,2021-02-24 19:44:29.000000,2.3.0,93.0,bokeh,conda-forge/bokeh,,,,39073.0,33201.0,https://pypi.org/project/bokeh,2021-04-06 23:56:28.000000,5872.0,1442553.0,1532132.0,https://anaconda.org/conda-forge/bokeh,2021-04-08 12:17:48.640000,4299797.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
45,pytorch-lightning,PyTorchLightning/pytorch-lightning,,ml-frameworks,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000000,2021-04-29 14:02:56.000000,2021-04-29 12:40:51.000000,1554,320.0,2970.0,13230,4806.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",439.0,33,True,2021-04-23 09:09:15.000000,1.2.10,164.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],2761.0,2747.0,https://pypi.org/project/pytorch-lightning,2021-04-22 21:08:16.000000,14.0,376942.0,388675.0,https://anaconda.org/conda-forge/pytorch-lightning,2021-04-27 13:23:26.579000,116289.0,,,,,2.0,,2220.0,,,,,,,,,,,,,,,,,,,,
46,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-04-29 12:57:24.000000,2021-04-29 04:51:00.000000,1993,772.0,1070.0,9132,1975.0,Open source platform for the machine learning lifecycle.,286.0,33,True,2021-04-27 02:13:55.000000,1.16.0,44.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-04-26 23:21:32.000000,154.0,4758696.0,4770733.0,https://anaconda.org/conda-forge/mlflow,2021-04-27 09:39:10.303000,288891.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
47,StatsModels,statsmodels/statsmodels,,ml-frameworks,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000000,2021-04-28 16:09:02.000000,2021-04-28 16:09:02.000000,2202,2088.0,2309.0,6258,,Statsmodels: statistical modeling and econometrics in Python.,312.0,33,True,2021-02-02 11:08:49.000000,0.12.2,25.0,statsmodels,conda-forge/statsmodels,,,,47901.0,41245.0,https://pypi.org/project/statsmodels,2021-02-02 11:08:49.000000,6656.0,4106803.0,4173737.0,https://anaconda.org/conda-forge/statsmodels,2021-02-15 17:38:00.380000,3882185.0,,,,,2.0,,25.0,,,,,,,,,,,,,,,,,,,,
48,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-04-17 15:53:21.000000,2021-04-17 15:44:06.000000,535,25.0,223.0,3299,1061.0,Geocoding library for Python.,122.0,33,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,,27007.0,19763.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,4438582.0,4447402.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,538032.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
49,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-04-29 14:25:14.000000,2021-04-27 07:00:07.000000,654,818.0,2016.0,2009,3631.0,N-D labeled arrays and datasets in Python.,312.0,33,True,2021-02-26 06:45:07.000000,0.17.0,56.0,xarray,conda-forge/xarray,,,,7105.0,5973.0,https://pypi.org/project/xarray,2021-02-26 06:36:47.000000,1132.0,519519.0,564612.0,https://anaconda.org/conda-forge/xarray,2021-02-26 13:38:06.610000,2750680.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
50,xlrd,python-excel/xlrd,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000000,2021-01-09 20:35:27.639000,2020-12-12 15:24:25.000000,414,3.0,,1884,502.0,Please use openpyxl where you can...,50.0,33,True,2020-12-11 10:14:20.000000,2.0.1,24.0,xlrd,conda-forge/xlrd,,,,83571.0,69997.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000000,13574.0,9400802.0,9428445.0,https://anaconda.org/conda-forge/xlrd,2021-01-09 20:35:27.639000,1354555.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
51,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-04-29 06:50:14.000000,2021-04-29 06:50:14.000000,6982,92.0,1350.0,20801,1721.0,The fastai deep learning library.,472.0,32,True,2021-03-31 06:04:10.000000,2.3.0,118.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-02-22 04:01:38.000000,368.0,204120.0,204120.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
52,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-04-29 14:26:39.000000,2021-04-29 08:14:34.000000,2566,1525.0,5163.0,15770,7926.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",472.0,32,True,2021-04-22 22:28:01.000000,ray-1.3.0,45.0,ray,,,,,2156.0,1996.0,https://pypi.org/project/ray,2021-04-22 20:25:11.000000,160.0,391361.0,391361.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
53,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-04-29 10:45:09.000000,2021-04-29 09:11:09.000000,1095,782.0,1569.0,12490,7792.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",278.0,32,True,2021-04-01 17:46:34.000000,0.2.12,91.0,jax,conda-forge/jaxlib,,,,1518.0,1472.0,https://pypi.org/project/jax,2021-04-01 17:46:34.000000,46.0,202066.0,207322.0,https://anaconda.org/conda-forge/jaxlib,2021-04-08 04:28:56.615000,110387.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
54,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-04-12 06:43:52.000000,2021-03-05 08:15:30.000000,2848,556.0,666.0,11218,4348.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,231.0,32,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1126.0,962.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,92377.0,92377.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
55,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2021-04-15 01:52:46.000000,2020-06-01 14:58:26.000000,2017,229.0,211.0,11033,2913.0,Image augmentation for machine learning experiments.,36.0,32,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,6645.0,6089.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,267637.0,269410.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,39025.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
56,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-04-28 12:06:17.000000,2021-04-28 12:05:22.000000,2903,58.0,1855.0,10113,7935.0,A toolkit for making real world machine learning and data analysis applications in C++.,166.0,32,False,2021-03-28 13:36:18.000000,19.22,28.0,dlib,conda-forge/dlib,,,,10786.0,9428.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,117939.0,123794.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,302814.0,,,,,2.0,,24510.0,,,,,,,,,,,,,,,,,,,,
57,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-04-29 13:02:51.000000,2021-04-27 22:34:10.000000,2032,109.0,2238.0,9956,2357.0,"An open-source NLP research library, built on PyTorch.",240.0,32,True,2021-04-23 00:15:51.000000,2.4.0,190.0,allennlp,,,,['pytorch'],1842.0,1608.0,https://pypi.org/project/allennlp,2021-04-23 00:31:09.000000,234.0,38950.0,38950.0,,,,,,,,1.0,,37.0,,,,,,,,,,,,,,,,,,,,
58,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-04-26 09:27:45.000000,2021-04-05 13:26:07.000000,1371,193.0,2041.0,5714,7691.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,312.0,32,True,2021-03-14 22:31:10.000000,3.11.2,33.0,pymc3,conda-forge/pymc3,,,,2674.0,2388.0,https://pypi.org/project/pymc3,2021-03-14 22:31:10.000000,286.0,203484.0,208549.0,https://anaconda.org/conda-forge/pymc3,2021-03-15 13:12:28.868000,273459.0,,,,,1.0,,155.0,,,,,,,,,,,,,,,,,,,,
59,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-04-26 04:54:37.000000,2021-03-09 08:53:19.000000,1944,159.0,695.0,5244,1474.0,Python Data. Leaflet.js Maps.,121.0,32,True,2021-01-18 17:29:40.000000,0.12.1,25.0,folium,conda-forge/folium,,,,10625.0,9657.0,https://pypi.org/project/folium,2021-01-18 17:29:40.000000,968.0,422637.0,428436.0,https://anaconda.org/conda-forge/folium,2021-03-12 17:41:57.124000,353763.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
60,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-04-29 09:28:02.729362,2021-04-29 09:21:33.000000,456,332.0,1016.0,5090,21742.0,A NumPy-compatible array library accelerated by CUDA.,262.0,32,True,2021-04-22 05:59:48.000000,9.0.0,92.0,cupy,conda-forge/cupy,cupy/cupy,,,914.0,722.0,https://pypi.org/project/cupy,2021-04-22 01:30:04.000000,192.0,88775.0,120175.0,https://anaconda.org/conda-forge/cupy,2021-04-23 16:47:47.389000,542864.0,https://hub.docker.com/r/cupy/cupy,2021-04-29 09:28:02.729362,6.0,49878.0,1.0,,15031.0,,,,,,,,,,,,,,,,,,,,
61,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-04-29 13:00:20.000000,2021-04-29 07:16:18.000000,2978,147.0,,4749,31841.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1048.0,32,True,2021-02-22 21:19:14.000000,2.28.0,33.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2021-04-27 17:14:41.000000,186.0,2476171.0,2476171.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
62,Optuna,optuna/optuna,,hyperopt,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000000,2021-04-29 10:05:56.000000,2021-04-28 06:10:40.000000,495,188.0,612.0,4489,9831.0,A hyperparameter optimization framework.,134.0,32,True,2021-04-05 03:39:39.000000,2.7.0,37.0,optuna,conda-forge/optuna,,,,1275.0,1223.0,https://pypi.org/project/optuna,2021-04-05 03:39:39.000000,52.0,462266.0,463713.0,https://anaconda.org/conda-forge/optuna,2021-04-05 06:39:55.179000,24615.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
63,xmltodict,martinblech/xmltodict,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000000,2021-02-08 17:46:25.000000,2020-04-26 05:15:03.000000,420,70.0,136.0,4371,205.0,Python module that makes working with XML feel like you are working with JSON.,41.0,32,True,2019-02-11 07:00:26.000000,0.12.0,27.0,xmltodict,conda-forge/xmltodict,,,,32453.0,24219.0,https://pypi.org/project/xmltodict,2019-02-11 07:00:26.000000,8234.0,8764645.0,8779538.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803000,834009.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
64,Tablib,jazzband/tablib,,data-loading,https://github.com/jazzband/tablib,https://github.com/jazzband/tablib,MIT,2011-03-28 02:36:50.000000,2021-03-01 12:38:44.000000,2021-03-01 12:38:44.000000,565,33.0,198.0,3894,1124.0,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",111.0,32,True,2020-12-05 14:56:28.000000,3.0.0,38.0,tablib,conda-forge/tablib,,,,12463.0,10105.0,https://pypi.org/project/tablib,2020-12-05 14:56:28.000000,2358.0,1066124.0,1067274.0,https://anaconda.org/conda-forge/tablib,2020-12-05 16:40:48.469000,60968.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
65,tensorflow-probability,tensorflow/probability,,probabilistics,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000000,2021-04-28 22:49:21.000000,2021-04-28 22:49:09.000000,881,457.0,570.0,3287,10515.0,Probabilistic reasoning and statistical analysis in TensorFlow.,408.0,32,True,2021-04-19 23:03:58.000000,0.12.2,36.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],253.0,1.0,https://pypi.org/project/tensorflow-probability,2020-12-29 17:46:08.000000,252.0,746035.0,747358.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-04-20 17:30:23.517000,34421.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
66,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-04-28 07:53:22.000000,2021-04-28 07:53:20.000000,1496,34.0,542.0,2792,876.0,A library for transfer learning by reusing parts of TensorFlow models.,69.0,32,True,2021-04-14 13:17:26.000000,0.12.0,15.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],6676.0,6362.0,https://pypi.org/project/tensorflow-hub,2021-04-14 12:54:13.000000,314.0,1675101.0,1676627.0,https://anaconda.org/conda-forge/tensorflow-hub,2021-04-18 18:01:14.779000,51912.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
67,GeoPandas,geopandas/geopandas,,geospatial-data,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000000,2021-04-29 08:40:01.000000,2021-04-29 08:40:01.000000,560,302.0,728.0,2589,1379.0,Python tools for geographic data.,136.0,32,True,2021-02-28 21:10:46.000000,0.9.0,37.0,geopandas,conda-forge/geopandas,,,['pandas'],9362.0,8196.0,https://pypi.org/project/geopandas,2021-02-28 21:10:43.000000,1166.0,997441.0,1013168.0,https://anaconda.org/conda-forge/geopandas,2021-03-01 09:07:56.799000,958352.0,,,,,2.0,,994.0,,,,,,,,,,,,,,,,,,,,
68,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-04-29 10:00:22.000000,2021-04-29 09:28:58.000000,207,16.0,90.0,2275,4923.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",36.0,32,True,2021-04-19 13:57:59.000000,8.0.3,189.0,thinc,conda-forge/thinc,,,,13900.0,12762.0,https://pypi.org/project/thinc,2021-03-09 12:42:58.000000,1138.0,1926313.0,1950026.0,https://anaconda.org/conda-forge/thinc,2021-04-23 21:53:35.709000,1185698.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
69,python-magic,ahupp/python-magic,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000000,2021-04-26 03:29:02.000000,2021-04-26 03:29:02.000000,218,28.0,133.0,1878,282.0,A python wrapper for libmagic.,50.0,32,True,2021-02-17 06:19:13.000000,0.4.22,22.0,python-magic,conda-forge/python-magic,,,,18850.0,13718.0,https://pypi.org/project/python-magic,2021-02-17 06:19:13.000000,5132.0,2541163.0,2542960.0,https://anaconda.org/conda-forge/python-magic,2021-03-05 04:33:25.716000,86271.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
70,Rasterio,mapbox/rasterio,,geospatial-data,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000000,2021-04-28 18:52:50.000000,2021-04-28 17:21:16.000000,402,139.0,1241.0,1482,3302.0,Rasterio reads and writes geospatial raster datasets.,108.0,32,True,2021-04-27 01:33:11.000000,1.2.3,124.0,rasterio,conda-forge/rasterio,,,,3935.0,3085.0,https://pypi.org/project/rasterio,2021-04-27 01:33:11.000000,850.0,455365.0,471885.0,https://anaconda.org/conda-forge/rasterio,2021-04-07 07:47:55.368000,1007129.0,,,,,2.0,,705.0,,,,,,,,,,,,,,,,,,,,
71,TF Addons,tensorflow/addons,,tensorflow-utils,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000000,2021-04-29 12:42:10.000000,2021-04-28 18:55:28.000000,421,172.0,645.0,1270,1354.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,159.0,32,True,2021-01-30 13:59:33.000000,0.12.1,25.0,tensorflow-addons,,,,['tensorflow'],2865.0,2847.0,https://pypi.org/project/tensorflow-addons,2021-01-30 13:59:33.000000,18.0,1069888.0,1069888.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
72,dask.distributed,dask/distributed,,distributed-ml,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000000,2021-04-29 14:49:57.000000,2021-04-29 02:07:30.000000,525,790.0,1338.0,1180,,A distributed task scheduler for Dask.,239.0,32,True,2021-04-02 16:23:04.000000,2021.4.0,147.0,distributed,conda-forge/distributed,,,,19637.0,17859.0,https://pypi.org/project/distributed,2021-04-23 18:51:56.000000,1778.0,3309753.0,3380559.0,https://anaconda.org/conda-forge/distributed,2021-04-23 23:14:34.568000,4177568.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
73,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2021-04-26 07:11:48.000000,2021-04-26 07:11:48.000000,176,70.0,283.0,866,1146.0,Python library for reading and writing image data.,77.0,32,True,2020-07-10 07:45:22.000000,2.9.0,31.0,imageio,conda-forge/imageio,,,,44151.0,40313.0,https://pypi.org/project/imageio,2020-07-06 13:20:41.000000,3838.0,5412497.0,5449821.0,https://anaconda.org/conda-forge/imageio,2020-07-06 14:13:25.518000,1903543.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
74,PaddlePaddle,PaddlePaddle/Paddle,,ml-frameworks,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000000,2021-04-29 13:47:04.000000,2021-04-29 12:47:24.000000,3678,2551.0,10719.0,15015,15069.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,535.0,31,True,2021-04-16 06:47:11.000000,2.0.2,44.0,paddlepaddle,,,,['paddle'],55.0,39.0,https://pypi.org/project/paddlepaddle,2021-03-05 07:28:12.000000,16.0,14163.0,14435.0,,,,,,,,2.0,,15274.0,,,,,,,,,,,,,,,,,,,,
