,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-05-24 11:46:31.000000,2023-05-24 11:46:30,8199.0,50.0,2757.0,474.0,652.0,33.0,2091.0,11977.0,A toolkit for making real world machine learning and data analysis applications in C++.,186.0,41,False,2023-05-14 13:10:44.000,19.24.2,26.0,dlib,conda-forge/dlib,,,,20026.0,20026.0,https://pypi.org/project/dlib,,,169301.0,176775.0,https://anaconda.org/conda-forge/dlib,2023-03-24 02:36:47.638,576798.0,,,,,2.0,25249.0,,,,,,,,,,,,,,,,,,
40,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-05-25 04:06:24.000000,2023-05-17 22:15:20,14442.0,5.0,2611.0,468.0,1419.0,229.0,1480.0,11972.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,440.0,41,True,,,17.0,nltk,conda-forge/nltk,,,,196217.0,196217.0,https://pypi.org/project/nltk,,,10271624.0,10296084.0,https://anaconda.org/conda-forge/nltk,2023-01-02 21:54:06.351,1981264.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
41,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-05-25 14:06:14.000000,2023-05-25 10:52:25,8741.0,263.0,1062.0,135.0,4910.0,567.0,3736.0,11555.0,Data Version Control | Git for Data & Models | ML Experiments Management.,283.0,41,True,2023-05-23 07:20:01.904,2.58.1,432.0,dvc,conda-forge/dvc,,,,7599.0,7504.0,https://pypi.org/project/dvc,2023-03-06 21:00:01.192,95.0,713367.0,752355.0,https://anaconda.org/conda-forge/dvc,2023-05-23 09:10:00.069,1545308.0,,,,,1.0,107907.0,,,,,,,,dvc,dvc,dvc,,,,,,,,
42,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-05-18 13:34:55.000000,2023-01-30 18:15:21,1757.0,,8421.0,1035.0,1441.0,52.0,1711.0,31835.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,40,True,2022-10-04 23:58:42.348,0.26.2,107.0,gym,conda-forge/gym,,,,44863.0,42188.0,https://pypi.org/project/gym,2022-10-04 23:58:42.348,2675.0,509827.0,515901.0,https://anaconda.org/conda-forge/gym,2023-01-26 10:09:31.076,224751.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
43,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-05-24 09:27:40.000000,2023-05-06 13:54:43,1752.0,51.0,785.0,107.0,1377.0,337.0,1112.0,3690.0,Python tools for geographic data.,199.0,40,True,2023-05-06 12:23:05.000,0.13.0,29.0,geopandas,conda-forge/geopandas,,,['pandas'],22438.0,22438.0,https://pypi.org/project/geopandas,,,4546424.0,4579460.0,https://anaconda.org/conda-forge/geopandas,2023-05-06 14:44:04.133,2839130.0,,,,,1.0,1918.0,,,,,,,,,,,,,,,,,,
44,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-05-25 14:25:07.000000,2023-05-25 12:50:33,5310.0,132.0,688.0,58.0,4484.0,1389.0,2166.0,1466.0,A distributed task scheduler for Dask.,310.0,40,True,2023-05-12 15:55:44.393,2023.5.0,202.0,distributed,conda-forge/distributed,,,,30124.0,28853.0,https://pypi.org/project/distributed,2023-01-27 23:28:03.605,1271.0,4787171.0,4914746.0,https://anaconda.org/conda-forge/distributed,2023-05-12 17:03:02.764,10716379.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
45,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-05-23 14:45:44.000000,2023-03-28 21:27:25,2659.0,22.0,7186.0,613.0,2178.0,145.0,1574.0,23929.0,The fastai deep learning library.,236.0,39,True,2023-03-28 20:28:42.000,2.7.12,49.0,fastai,,,,['pytorch'],13535.0,13535.0,https://pypi.org/project/fastai,,,286693.0,286693.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
46,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-05-25 13:53:36.000000,2023-05-25 13:35:27,17154.0,584.0,2175.0,321.0,15405.0,560.0,7350.0,18918.0,"A cloud-native vector database, storage for next generation AI applications.",243.0,39,True,2023-05-02 12:50:11.000,2.2.8,100.0,pymilvus,,milvusdb/milvus,,,24.0,,https://pypi.org/project/pymilvus,2022-12-15 08:27:00.978,24.0,558408.0,642671.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-05-25 13:42:28.070174,28.0,3581157.0,1.0,28740.0,,,,,,,,,,,,,,,,,,
47,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-05-25 13:56:26.000000,2023-05-23 23:03:37,8327.0,111.0,2069.0,198.0,3985.0,40.0,1831.0,18413.0,Build multimodal AI services via cloud native technologies.,169.0,39,True,2023-05-23 15:01:26.000,3.16.1,2389.0,jina,conda-forge/jina-core,jinaai/jina,,,576.0,565.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,11.0,333170.0,367398.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,45679.0,https://hub.docker.com/r/jinaai/jina,2023-05-23 15:13:07.533031,8.0,1245860.0,2.0,,,,,,,,,,,,,,,,,,,
48,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-05-25 06:45:48.000000,2023-05-25 04:44:19,15909.0,702.0,822.0,123.0,3097.0,117.0,1306.0,8127.0,A hyperparameter optimization framework.,229.0,39,False,2023-04-06 07:39:03.000,3.1.1,58.0,optuna,conda-forge/optuna,,,,7902.0,7902.0,https://pypi.org/project/optuna,,,1544932.0,1555418.0,https://anaconda.org/conda-forge/optuna,2023-04-10 08:33:36.791,440429.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
49,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-05-25 14:30:08.000000,2023-05-24 08:44:44,9518.0,123.0,1789.0,227.0,3594.0,184.0,2865.0,7580.0,Bayesian Modeling in Python.,455.0,39,True,2023-05-23 08:46:22.000,5.4.0,60.0,pymc3,conda-forge/pymc3,,,,1789.0,1540.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,249.0,361983.0,368507.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,514024.0,,,,,1.0,1910.0,,,,,,,,,,,,,,,,,,
50,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-05-24 14:39:07.000000,2023-05-24 13:16:11,1672.0,24.0,2154.0,167.0,758.0,47.0,957.0,6249.0,Python Data. Leaflet.js Maps.,151.0,39,True,2022-12-12 20:36:08.000,0.14.0,24.0,folium,conda-forge/folium,,,,25288.0,25288.0,https://pypi.org/project/folium,,,748174.0,771379.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,1995655.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
51,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-05-25 13:53:55.000000,2023-05-25 08:03:15,5352.0,242.0,473.0,48.0,3101.0,613.0,1892.0,6097.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,147.0,39,True,2023-05-17 23:02:07.000,0.15.3,100.0,wandb,conda-forge/wandb,,,,23279.0,23279.0,https://pypi.org/project/wandb,,,2313441.0,2320520.0,https://anaconda.org/conda-forge/wandb,2023-05-18 01:38:04.735,240717.0,,,,,1.0,,,,,,,,,,,,wandb/wandb,,,,,,,
52,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-05-25 13:00:52.000000,2023-05-24 00:58:03,3086.0,193.0,977.0,130.0,2484.0,451.0,796.0,1842.0,A library for training and deploying machine learning models on Amazon SageMaker.,364.0,39,True,2023-05-23 21:23:00.717,2.159.0,510.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",2682.0,2606.0,https://pypi.org/project/sagemaker,2023-01-31 01:06:02.086,76.0,25893915.0,25908180.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,599147.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
53,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-05-25 14:05:39.000000,2023-05-25 12:34:25,36818.0,878.0,25844.0,2047.0,41285.0,,,35815.0,Apache Spark Python API.,2876.0,38,True,,,31.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,,,24371968.0,24406539.0,https://anaconda.org/conda-forge/pyspark,2023-04-16 06:33:25.403,2558266.0,,,,,2.0,,,stable/spark,,,,,,,,,,,,,,,,
54,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-05-25 02:09:13.000000,2023-05-24 18:17:46,2299.0,15.0,5702.0,401.0,1269.0,1009.0,2977.0,25288.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,416.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1576.0,1522.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,54.0,508416.0,509387.0,https://anaconda.org/conda-forge/fairseq,2023-05-12 10:37:16.727,32863.0,,,,,1.0,311.0,,,,,,,,,,,,,,,,,,
55,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2023-05-25 06:32:26.000000,2023-05-24 23:27:32,1538.0,185.0,2977.0,277.0,1786.0,863.0,923.0,25004.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",194.0,38,True,2023-05-03 17:33:56.000,0.9.2,64.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],1517.0,1476.0,https://pypi.org/project/deepspeed,2023-01-17 18:45:01.408,41.0,310677.0,311089.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,16485.0,1.0,,,,,,,,,,,,,,,,,,,
56,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-05-25 12:48:36.868000,2023-05-24 14:56:38,822.0,68.0,2937.0,448.0,730.0,314.0,1766.0,21954.0,A library for efficient similarity search and clustering of dense vectors.,130.0,38,True,2023-04-28 13:29:01.044,2.2.8,75.0,pymilvus,conda-forge/faiss,,,,1116.0,1092.0,https://pypi.org/project/pymilvus,2022-12-15 08:27:00.978,24.0,558408.0,579203.0,https://anaconda.org/conda-forge/faiss,2023-05-25 12:48:36.868,748625.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
57,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-05-15 07:24:27.000000,2023-01-26 21:28:45,11896.0,,6518.0,1082.0,11115.0,1794.0,7762.0,20413.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,38,True,2022-05-10 20:10:05.000,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6427.0,6427.0,https://pypi.org/project/mxnet,,,356056.0,356512.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,9507.0,,,,,2.0,26089.0,,,,,,,,,,,apache/mxnet,,,,,,,
58,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2023-05-23 17:20:38.000000,2022-06-16 14:46:20,2277.0,,2824.0,261.0,524.0,1573.0,634.0,19287.0,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:43:28.000,0.41.0,96.0,shap,conda-forge/shap,,,,11764.0,11383.0,https://pypi.org/project/shap,2022-06-16 00:43:28.000,381.0,3790190.0,3824000.0,https://anaconda.org/conda-forge/shap,2023-05-20 07:01:50.614,1927173.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
59,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2023-05-25 11:47:17.000000,2023-05-25 11:47:16,6694.0,279.0,3239.0,254.0,2038.0,777.0,2363.0,17683.0,Graph Neural Network Library for PyTorch.,416.0,38,True,2023-04-27 10:39:41.624,2.3.1,39.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],79.0,,https://pypi.org/project/torch-geometric,2022-12-01 06:49:00.984,79.0,185969.0,186689.0,https://anaconda.org/conda-forge/pytorch_geometric,2023-04-28 15:41:29.223,24489.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
60,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2023-05-24 17:24:38.000000,2023-05-24 16:52:39,1320.0,20.0,2181.0,329.0,1550.0,339.0,1833.0,13299.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",167.0,38,True,2023-05-10 09:15:00.705,0.28.0,76.0,horovod,,,,,934.0,899.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,35.0,74734.0,74734.0,,,,,,,,1.0,,,stable/horovod,,,,,,,,,,,,,,,,
61,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-05-25 13:40:13.000000,2023-05-12 12:28:30,5531.0,341.0,1685.0,199.0,1121.0,58.0,2071.0,12813.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,245.0,38,False,2023-03-30 15:49:56.000,0.12.2,23.0,flair,conda-forge/python-flair,,,['pytorch'],2483.0,2483.0,https://pypi.org/project/flair,,,76375.0,76909.0,https://anaconda.org/conda-forge/python-flair,2023-04-13 03:14:21.111,18167.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
62,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-05-25 10:12:12.000000,2023-05-23 16:11:31,878.0,32.0,1834.0,223.0,407.0,169.0,912.0,9534.0,Download market data from Yahoo! Finances API.,80.0,38,True,2023-04-16 18:04:55.000,0.2.18,54.0,yfinance,ranaroussi/yfinance,,,,23168.0,23168.0,https://pypi.org/project/yfinance,,,651878.0,655353.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,76467.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
63,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-05-25 14:17:50.000000,2023-05-25 11:36:29,2441.0,93.0,822.0,125.0,1515.0,214.0,543.0,8209.0,Differentiable Computer Vision Library.,217.0,38,True,2023-04-20 21:02:06.000,0.6.12,35.0,kornia,conda-forge/kornia,,,['pytorch'],4409.0,4409.0,https://pypi.org/project/kornia,,,2670423.0,2672676.0,https://anaconda.org/conda-forge/kornia,2023-04-21 03:46:10.761,80747.0,,,,,1.0,642.0,,,,,,,,,,,,,,,,,,
64,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-05-25 06:20:48.000000,2023-05-24 01:29:25,3592.0,214.0,1095.0,105.0,2630.0,585.0,1116.0,6490.0,A unified framework for machine learning with time series.,258.0,38,True,2023-05-21 21:40:01.762,0.19.0,44.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1282.0,1239.0,https://pypi.org/project/sktime,2023-01-30 10:01:15.197,43.0,1094258.0,1117072.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-05-14 14:53:16.872,501902.0,,,,,1.0,80.0,,,,,,,,,,,sktime/sktime,,,,,,,
65,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-05-25 09:37:36.000000,2023-05-24 12:48:19,17421.0,103.0,1145.0,86.0,7241.0,447.0,3997.0,2246.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,339.0,38,True,2023-05-10 15:02:48.000,1.4.0,53.0,mne,conda-forge/mne,,,,2688.0,2688.0,https://pypi.org/project/mne,,,58930.0,62829.0,https://anaconda.org/conda-forge/mne,2023-05-16 20:18:13.598,292465.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
66,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-05-25 03:39:45.000000,2023-05-25 03:39:45,1481.0,29.0,254.0,32.0,450.0,84.0,464.0,1253.0,Python library for reading and writing image data.,100.0,38,True,2023-05-23 19:34:10.365,2.29.0,78.0,imageio,conda-forge/imageio,,,,93775.0,90848.0,https://pypi.org/project/imageio,2023-01-23 02:51:38.269,2927.0,15052611.0,15117907.0,https://anaconda.org/conda-forge/imageio,2023-05-02 12:56:29.829,4961594.0,,,,,1.0,682.0,,,,,,,,,,,,,,,,,,
67,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2023-04-10 01:17:15.000000,2023-04-10 01:12:31,1618.0,25.0,2743.0,382.0,452.0,7.0,1716.0,13551.0,Python Echarts Plotting Library.,39.0,37,True,2023-04-10 01:18:59.000,2.0.3,2.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],3125.0,3125.0,https://pypi.org/project/pyecharts,,,92020.0,92020.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
68,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-05-25 12:50:09.000000,2023-05-25 12:27:04,3054.0,162.0,2822.0,169.0,3519.0,409.0,1904.0,11770.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",261.0,37,True,2023-05-05 08:50:34.000,1.1.0,444.0,dgl,,,,,161.0,94.0,https://pypi.org/project/dgl,2022-09-20 03:47:24.680,67.0,65901.0,65901.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
69,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-05-24 22:17:16.000000,2023-05-24 22:17:16,1091.0,3.0,1330.0,248.0,641.0,310.0,995.0,10488.0,Video editing with Python.,157.0,37,True,2020-05-07 16:29:35.000,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,25021.0,25021.0,https://pypi.org/project/moviepy,,,697670.0,700231.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,179307.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
70,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2023-05-25 07:31:30.000000,2023-05-25 07:31:30,882.0,48.0,932.0,117.0,251.0,17.0,603.0,7456.0,Unsupervised text tokenizer for Neural Network-based text generation.,78.0,37,True,2023-05-02 03:20:40.000,0.1.99,25.0,sentencepiece,conda-forge/sentencepiece,,,,30012.0,30012.0,https://pypi.org/project/sentencepiece,,,10282230.0,10295878.0,https://anaconda.org/conda-forge/sentencepiece,2023-05-24 22:33:35.788,447913.0,,,,,1.0,27125.0,,,,,,,,,,,,,,,,,,
71,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-05-19 06:16:17.000000,2023-05-19 06:16:15,4825.0,231.0,1608.0,128.0,897.0,278.0,1791.0,7317.0,"An open-source, low-code machine learning library in Python.",120.0,37,True,2023-05-18 16:48:01.811,3.0.2,91.0,pycaret,conda-forge/pycaret,,,,3702.0,3688.0,https://pypi.org/project/pycaret,2023-01-09 23:06:25.903,14.0,224502.0,225512.0,https://anaconda.org/conda-forge/pycaret,2023-03-16 01:07:14.896,32752.0,,,,,2.0,640.0,,,,,,,,,,,,,,,,,,
72,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2023-05-24 15:02:32.000000,2023-05-24 14:47:33,8826.0,702.0,1434.0,148.0,1833.0,384.0,1191.0,4333.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",216.0,37,True,2022-12-01 13:22:37.000,2.7.1,18.0,deepchem,conda-forge/deepchem,,,['tensorflow'],204.0,204.0,https://pypi.org/project/deepchem,,,21383.0,23944.0,https://anaconda.org/conda-forge/deepchem,2022-12-02 15:08:43.839,99880.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
73,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2023-05-24 23:05:07.000000,2023-05-24 23:05:05,11898.0,87.0,1072.0,170.0,442.0,633.0,720.0,3913.0,Probabilistic reasoning and statistical analysis in TensorFlow.,476.0,37,True,2023-05-16 16:00:03.696,0.20.1,47.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],406.0,,https://pypi.org/project/tensorflow-probability,2022-12-06 22:30:03.065,406.0,1078395.0,1080412.0,https://anaconda.org/conda-forge/tensorflow-probability,2023-02-16 21:27:29.767,102896.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
74,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-05-23 21:44:09.000000,2023-05-20 10:40:37,2191.0,13.0,518.0,87.0,719.0,194.0,857.0,3297.0,Manipulation and analysis of geometric objects.,144.0,37,True,2023-01-30 08:56:47.000,2.0.1,26.0,shapely,conda-forge/shapely,,,,45982.0,45982.0,https://pypi.org/project/shapely,,,11707511.0,11787352.0,https://anaconda.org/conda-forge/shapely,2023-03-17 20:19:14.578,7258930.0,,,,,2.0,1393.0,,,,,,,,,,,,,,,,,,
75,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6655.0,1289.0,164.0,657.0,216.0,30623.0,Chinese Words Segmentation Utilities.,48.0,36,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,,24012.0,22381.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,1631.0,540252.0,542164.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,139580.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
76,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-05-25 13:11:38.000000,2023-05-25 13:02:45,3510.0,124.0,6532.0,391.0,4772.0,717.0,2126.0,14016.0,"Datasets, Transforms and Models specific to Computer Vision.",531.0,36,True,2023-05-08 20:12:27.000,0.15.2,34.0,torchvision,conda-forge/torchvision,,,['pytorch'],,,https://pypi.org/project/torchvision,,,5772562.0,5783238.0,https://anaconda.org/conda-forge/torchvision,2023-05-08 00:12:23.200,671756.0,,,,,1.0,24981.0,-6.0,,,,,,,,,,,,,,,,,
