,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
38,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-04-25 11:35:11.000000,2024-04-24 21:47:07,3834.0,54.0,6847.0,407.0,5235.0,993.0,2364.0,15438.0,"Datasets, Transforms and Models specific to Computer Vision.",584.0,42,True,2024-04-24 16:20:12.000,0.18.0,44.0,torchvision,conda-forge/torchvision,,,['pytorch'],5347.0,21.0,https://pypi.org/project/torchvision,2024-04-24 15:47:57.000,5326.0,11550568.0,11579818.0,https://anaconda.org/conda-forge/torchvision,2024-02-26 00:12:18.834,1065762.0,,,,,1.0,37543.0,,,,,,,,,,,,,,,,,,,
39,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-04-19 08:49:48.000000,2024-04-05 06:11:40,14511.0,3.0,2832.0,467.0,1456.0,266.0,1515.0,13029.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,454.0,42,True,2023-07-20 15:52:53.307,0.9.9,59.0,nltk,conda-forge/nltk,,,,281381.0,268284.0,https://pypi.org/project/nltk,2023-07-20 15:52:53.307,13097.0,19831175.0,19858292.0,https://anaconda.org/conda-forge/nltk,2023-06-16 13:20:53.756,2494803.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-04-25 15:16:40.000000,2024-04-25 02:08:52,6390.0,317.0,602.0,56.0,4385.0,814.0,2277.0,8203.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,175.0,42,True,2024-04-03 20:37:46.000,0.16.6,273.0,wandb,conda-forge/wandb,,,,44419.0,43620.0,https://pypi.org/project/wandb,2024-04-19 19:29:06.000,799.0,12505086.0,12515897.0,https://anaconda.org/conda-forge/wandb,2024-03-25 23:14:36.046,486537.0,,,,,1.0,,,,wandb/wandb,,,,,,,,,,,,,,,,
41,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-04-24 19:59:21.000000,2024-04-23 12:25:06,13929.0,100.0,2190.0,186.0,4401.0,766.0,2070.0,5868.0,Image processing in Python.,658.0,42,False,2024-04-20 19:25:20.000,0.23.2,65.0,scikit-image,conda-forge/scikit-image,,,,188989.0,178278.0,https://pypi.org/project/scikit-image,2024-04-20 19:25:20.000,10711.0,13899686.0,14033326.0,https://anaconda.org/conda-forge/scikit-image,2023-10-11 16:58:18.971,6147466.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-04-25 12:41:10.000000,2024-04-24 15:25:18,2274.0,184.0,3836.0,328.0,2693.0,1032.0,1596.0,32671.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",305.0,41,True,2024-04-23 23:26:47.000,0.14.2,90.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],6827.0,6718.0,https://pypi.org/project/deepspeed,2024-04-23 23:26:47.000,109.0,487560.0,487910.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,17878.0,1.0,,,-1.0,,,,,,,,,,,,,,,,,
43,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-04-22 17:39:55.000000,2024-04-11 17:16:39,2209.0,73.0,4562.0,304.0,460.0,65.0,799.0,29759.0,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT),..",134.0,41,True,2024-02-19 19:35:21.000,0.9.16,56.0,timm,conda-forge/timm,,,['pytorch'],27600.0,27154.0,https://pypi.org/project/timm,2024-02-19 19:33:42.000,446.0,4949369.0,5062181.0,https://anaconda.org/conda-forge/timm,2024-02-21 16:25:26.726,139109.0,,,,,1.0,6473559.0,,,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,
44,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-04-25 14:16:11.035525,2024-04-25 12:41:27,19649.0,674.0,2578.0,274.0,20093.0,723.0,10011.0,26902.0,"A cloud-native vector database, storage for next generation AI applications.",269.0,41,True,2024-04-16 15:00:53.000,2.4.0,93.0,pymilvus,,milvusdb/milvus,,,89.0,,https://pypi.org/project/pymilvus,2024-03-20 10:41:55.000,89.0,591318.0,853789.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-04-25 14:16:11.035525,43.0,14220632.0,1.0,211436.0,,,,,,,,,,,,,,,,,,,
45,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-04-25 13:52:24.000000,2024-04-25 10:24:33,1380.0,70.0,2322.0,131.0,397.0,1049.0,923.0,13778.0,Multilingual Sentence & Image Embeddings with BERT.,156.0,41,True,2024-04-17 13:16:06.000,2.7.0,51.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],31595.0,30774.0,https://pypi.org/project/sentence-transformers,2024-04-17 13:15:42.000,821.0,4332622.0,4337969.0,https://anaconda.org/conda-forge/sentence-transformers,2024-04-17 14:59:51.983,229946.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
46,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-04-25 13:07:57.000000,2024-04-25 08:56:58,9255.0,94.0,1135.0,138.0,5437.0,232.0,4405.0,13118.0,ML Experiments and Data Management with Git.,292.0,41,True,2024-04-16 15:45:20.000,3.50.0,522.0,dvc,conda-forge/dvc,,,,14631.0,14532.0,https://pypi.org/project/dvc,2024-04-16 15:45:20.000,99.0,459397.0,502374.0,https://anaconda.org/conda-forge/dvc,2024-04-17 00:08:53.461,1810823.0,,,,,1.0,43350.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
47,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-04-21 14:39:00.000000,2024-04-12 11:59:46,8258.0,23.0,3321.0,477.0,703.0,52.0,2136.0,13024.0,A toolkit for making real world machine learning and data analysis applications in C++.,193.0,41,False,2024-04-03 23:33:43.000,19.24.4,37.0,dlib,conda-forge/dlib,,,,27349.0,26544.0,https://pypi.org/project/dlib,2024-04-03 23:33:43.000,805.0,544545.0,559629.0,https://anaconda.org/conda-forge/dlib,2024-04-04 08:17:12.401,682902.0,,,,,2.0,25423.0,,,,,,,,,,,,,,,,,,,
48,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-04-14 13:46:37.000000,2024-04-14 06:39:40,3660.0,41.0,761.0,141.0,1355.0,168.0,1771.0,8914.0,Declarative statistical visualization library for Python.,163.0,41,True,2024-03-30 15:36:52.000,5.3.0,40.0,altair,conda-forge/altair,,,,125827.0,125140.0,https://pypi.org/project/altair,2024-03-30 15:24:57.000,687.0,23259911.0,23338850.0,https://anaconda.org/conda-forge/altair,2024-03-30 18:57:22.082,2210283.0,,,,,1.0,120.0,,,vega/altair,,,,,,,,,,,,,,,,
49,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,MIT,2023-07-27 00:09:52.000,2024-04-25 15:25:01.000000,2024-04-25 15:25:00,10498.0,4270.0,883.0,57.0,1122.0,568.0,1588.0,8231.0,"Call all LLM APIs using the OpenAI format. Use Bedrock, Azure, OpenAI, Cohere, Anthropic, Ollama, Sagemaker,..",197.0,41,True,2024-04-25 15:09:46.000,1.35.26.de1,777.0,litellm,,,,others,1633.0,1530.0,https://pypi.org/project/litellm,2024-04-25 06:41:23.000,103.0,560256.0,560503.0,,,,,,,,1.0,247.0,,,,,,,,,,,,,,,,,,,
50,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-04-24 15:16:51.000000,2024-04-22 17:46:17,9848.0,122.0,1921.0,225.0,3908.0,255.0,3009.0,8155.0,Bayesian Modeling and Probabilistic Programming in Python.,488.0,41,True,2024-04-15 09:11:30.000,5.13.1,82.0,pymc3,conda-forge/pymc3,,,,3385.0,3135.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,250.0,874157.0,880353.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,556264.0,,,,,1.0,1937.0,,,,,,,,,,,,,,,,,,,
51,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-04-25 03:35:05.000000,2024-04-25 03:27:41,47790.0,537.0,1147.0,192.0,383.0,502.0,1755.0,7744.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1227.0,41,True,2024-04-18 20:19:33.000,1.2.5,111.0,catboost,conda-forge/catboost,,,,399.0,13.0,https://pypi.org/project/catboost,2024-04-18 18:24:32.000,386.0,2064891.0,2103998.0,https://anaconda.org/conda-forge/catboost,2024-04-18 20:39:24.300,1477481.0,,,,,2.0,242663.0,,,,,,,,,,,,,,,,,,,
52,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-04-06 17:21:54.000000,2023-01-30 18:15:21,1757.0,,8546.0,1062.0,1451.0,90.0,1721.0,33871.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,40,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,55144.0,52420.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,2724.0,501306.0,507004.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,273546.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-04-25 09:09:30.000000,2024-04-17 03:08:02,2762.0,20.0,7512.0,610.0,2225.0,214.0,1587.0,25608.0,The fastai deep learning library.,665.0,40,True,2024-02-01 00:30:31.000,2.7.14,148.0,fastai,,,,['pytorch'],17343.0,16991.0,https://pypi.org/project/fastai,2024-02-01 00:30:31.000,352.0,386080.0,386080.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
54,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-04-20 20:01:06.000000,2024-03-21 15:05:22,32610.0,18.0,4517.0,350.0,6357.0,115.0,6642.0,17954.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,40,True,2024-04-18 15:06:29.000,3.6.20,373.0,rasa,,,,['tensorflow'],4164.0,4097.0,https://pypi.org/project/rasa,2024-04-18 15:06:12.000,67.0,114076.0,114076.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-04-24 23:38:04.000000,2024-04-16 21:18:37,1192.0,18.0,2197.0,238.0,548.0,139.0,1134.0,11825.0,Download market data from Yahoo! Finances API.,110.0,40,True,2024-04-16 21:20:42.000,0.2.38,110.0,yfinance,ranaroussi/yfinance,,,,37256.0,36895.0,https://pypi.org/project/yfinance,2024-04-16 21:20:42.000,361.0,1596265.0,1598967.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,89198.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
56,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-04-25 14:18:06.000000,2024-04-25 12:31:54,1400.0,148.0,788.0,100.0,1349.0,128.0,1236.0,6960.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",245.0,40,True,2024-04-17 15:46:08.000,0.29.3,48.0,accelerate,conda-forge/accelerate,,,['pytorch'],34290.0,33607.0,https://pypi.org/project/accelerate,2024-04-17 15:42:33.000,683.0,7997121.0,8001205.0,https://anaconda.org/conda-forge/accelerate,2024-04-11 13:57:39.766,122548.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-04-25 10:08:13.000000,2024-04-23 18:16:27,1840.0,63.0,2202.0,164.0,846.0,86.0,1006.0,6678.0,Python Data. Leaflet.js Maps.,166.0,40,True,2024-02-29 08:58:17.000,0.16.0,31.0,folium,conda-forge/folium,,,,37399.0,36539.0,https://pypi.org/project/folium,2024-02-29 08:58:17.000,860.0,1094440.0,1162598.0,https://anaconda.org/conda-forge/folium,2024-02-29 12:23:49.642,2658181.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
58,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-04-25 13:57:47.000000,2024-04-25 11:47:32,1927.0,52.0,891.0,105.0,1594.0,441.0,1216.0,4184.0,Python tools for geographic data.,223.0,40,True,2024-01-31 19:22:01.000,0.14.3,53.0,geopandas,conda-forge/geopandas,,,['pandas'],36173.0,34153.0,https://pypi.org/project/geopandas,2024-04-13 20:59:29.000,2020.0,6814223.0,6891013.0,https://anaconda.org/conda-forge/geopandas,2024-01-31 21:02:18.644,3531154.0,,,,,1.0,2509.0,,,,,,,,,,,,,,,,,,,
59,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-04-25 15:48:46.000000,2024-04-25 15:18:02,6259.0,109.0,1505.0,105.0,4241.0,670.0,717.0,4175.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",305.0,40,True,2023-12-18 13:28:11.000,4.9.4,37.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],17473.0,17245.0,https://pypi.org/project/tensorflow-datasets,2023-12-18 13:28:06.000,228.0,3402382.0,3403190.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,28285.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
60,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-04-25 05:23:39.000000,2024-04-24 21:35:06,3645.0,163.0,1089.0,135.0,2981.0,277.0,1178.0,2040.0,A library for training and deploying machine learning models on Amazon SageMaker.,436.0,40,True,2024-04-24 21:35:10.000,2.217.0,581.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3978.0,3879.0,https://pypi.org/project/sagemaker,2024-04-24 21:35:10.000,99.0,27937778.0,27954661.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-04-23 08:21:13.817,742875.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-04-25 08:10:54.000000,2024-04-23 16:12:26,5754.0,82.0,703.0,55.0,4989.0,1507.0,2327.0,1541.0,A distributed task scheduler for Dask.,323.0,40,True,2024-04-22 08:34:19.000,2024.4.2,227.0,distributed,conda-forge/distributed,,,,35274.0,33923.0,https://pypi.org/project/distributed,2024-04-19 21:09:55.000,1351.0,3682073.0,3967906.0,https://anaconda.org/conda-forge/distributed,2024-04-19 23:27:47.312,13434170.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
62,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-04-25 15:01:01.000000,2024-04-25 09:51:55,1068.0,74.0,3396.0,475.0,922.0,453.0,1928.0,28175.0,A library for efficient similarity search and clustering of dense vectors.,171.0,39,True,2024-03-20 10:41:55.000,2.4.0,93.0,pymilvus,conda-forge/faiss,,,,3677.0,3588.0,https://pypi.org/project/pymilvus,2024-03-20 10:41:55.000,89.0,591318.0,615073.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,1116490.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-04-24 11:04:13.000000,2024-04-08 03:19:54,4515.0,6.0,4375.0,436.0,1691.0,382.0,1452.0,15238.0,Topic Modelling for Humans.,451.0,39,True,2023-08-24 08:48:21.000,4.3.2,93.0,gensim,conda-forge/gensim,,,,61747.0,58547.0,https://pypi.org/project/gensim,2023-08-24 08:48:21.000,3200.0,5214073.0,5247521.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1235933.0,,,,,1.0,4556.0,,,piskvorky/gensim,,,,,,,,,,,,,,,,
64,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2024-04-24 08:25:19.000000,2024-04-05 10:50:52,5935.0,137.0,2066.0,202.0,1187.0,74.0,2184.0,13565.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,260.0,39,True,2023-12-18 09:34:55.000,0.13.1,32.0,flair,conda-forge/python-flair,,,['pytorch'],3284.0,3185.0,https://pypi.org/project/flair,2023-12-18 09:34:55.000,99.0,151549.0,152071.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,23522.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
65,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2024-04-25 14:03:57.000000,2024-04-25 10:32:44,17519.0,583.0,948.0,118.0,3495.0,104.0,1524.0,9645.0,A hyperparameter optimization framework.,263.0,39,False,2024-04-01 06:04:15.000,3.6.1,64.0,optuna,conda-forge/optuna,,,,14484.0,13954.0,https://pypi.org/project/optuna,2024-04-01 06:04:15.000,530.0,2217259.0,2235825.0,https://anaconda.org/conda-forge/optuna,2024-03-29 06:40:40.525,854041.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-04-25 15:42:29.000000,2024-04-25 15:42:28,9794.0,159.0,1279.0,127.0,1186.0,124.0,941.0,7881.0,A PyTorch-based Speech Toolkit.,234.0,39,True,2024-02-26 20:55:33.000,1.0.0,16.0,speechbrain,,,,['pytorch'],1805.0,1774.0,https://pypi.org/project/speechbrain,2024-02-26 20:55:33.000,31.0,3619293.0,3619293.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-04-25 00:53:27.000000,2024-04-24 21:15:42,4477.0,234.0,1265.0,102.0,3679.0,797.0,1448.0,7405.0,A unified framework for machine learning with time series.,356.0,39,True,2024-03-28 01:36:35.000,0.28.0,65.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],2625.0,2555.0,https://pypi.org/project/sktime,2024-03-28 01:36:35.000,70.0,862244.0,890882.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-03-28 10:15:16.543,945034.0,,,,,1.0,87.0,,,sktime/sktime,,,,,,,,,,,,,,,,
68,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-04-25 10:51:05.000000,2024-04-25 00:06:52,4378.0,231.0,588.0,83.0,2332.0,216.0,703.0,5516.0,Flax is a neural network library for JAX that is designed for flexibility.,219.0,39,True,2024-03-14 11:35:04.000,0.8.2,43.0,flax,conda-forge/flax,,,['jax'],7262.0,7025.0,https://pypi.org/project/flax,2024-03-14 11:35:04.000,237.0,3460610.0,3461853.0,https://anaconda.org/conda-forge/flax,2024-03-14 12:49:40.118,45982.0,,,,,2.0,50.0,,,,,,,,,,,,,,,,,,,
69,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-04-24 21:15:05.000000,2024-04-24 21:15:05,17944.0,125.0,1283.0,83.0,7807.0,514.0,4281.0,2549.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,369.0,39,True,2024-04-19 18:04:01.000,1.7.0,78.0,mne,conda-forge/mne,,,,4064.0,3756.0,https://pypi.org/project/mne,2024-04-19 18:04:01.000,308.0,109548.0,117134.0,https://anaconda.org/conda-forge/mne,2024-04-19 20:25:11.111,356561.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
70,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-04-25 14:20:06.000000,2024-04-25 14:20:06,6152.0,18.0,7175.0,432.0,2877.0,1207.0,7648.0,38462.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",195.0,38,True,2024-03-29 09:49:07.000,2.7.5,44.0,paddleocr,,,,['paddle'],2537.0,2491.0,https://pypi.org/project/paddleocr,2024-03-29 09:49:07.000,46.0,162629.0,162629.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2024-04-24 23:49:07.000000,2024-02-05 13:23:18,2706.0,5.0,9163.0,371.0,3137.0,1496.0,6663.0,27791.0,OpenMMLab Detection Toolbox and Benchmark.,480.0,38,True,2024-01-05 06:25:30.000,3.3.0,53.0,mmdet,,,,['pytorch'],2453.0,2414.0,https://pypi.org/project/mmdet,2024-01-05 06:25:30.000,39.0,218243.0,218243.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
72,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-04-25 13:52:54.000000,2024-04-25 09:59:27,35208.0,425.0,12950.0,945.0,24708.0,1180.0,,23159.0,Apache Flink Python API.,1853.0,38,True,2024-01-15 16:28:13.000,1.18.1,47.0,apache-flink,,,,,45.0,21.0,https://pypi.org/project/apache-flink,2024-03-15 08:32:38.000,24.0,67141.0,67141.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
73,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-10-25 21:28:33.000000,2023-01-26 21:28:45,11896.0,,6891.0,1070.0,11124.0,1805.0,7758.0,20714.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,38,False,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],7517.0,7216.0,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,296.0,599465.0,599887.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10708.0,,,,,2.0,26806.0,,,apache/mxnet,,,,,,,,,5.0,,,,,,,
74,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-04-19 12:21:16.000000,2024-04-10 23:04:20,8539.0,28.0,2176.0,207.0,4172.0,22.0,1923.0,20037.0,Build multimodal AI applications with cloud-native stack.,176.0,38,True,2024-04-10 14:42:19.000,3.25.1,2461.0,jina,conda-forge/jina-core,jinaai/jina,,,1730.0,1713.0,https://pypi.org/project/jina,2024-04-10 14:39:06.000,17.0,30637.0,58739.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,61536.0,https://hub.docker.com/r/jinaai/jina,2024-04-10 14:51:03.408997,8.0,1305884.0,2.0,,,,,,,,,,,,,,,,,,,,
