,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-09-06 22:36:19.000000,2024-09-05 14:30:24,2454.0,123.0,4692.0,309.0,513.0,47.0,860.0,31438.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",149.0,42,True,2024-08-23 23:42:07.000,1.0.9,60.0,timm,conda-forge/timm,,['pytorch'],6993947.0,6084413.0,36922.0,36027.0,https://pypi.org/project/timm,2024-08-23 23:31:27.000,895.0,5970644.0,https://anaconda.org/conda-forge/timm,2024-08-24 14:28:50.700,224470.0,1.0,,,,,,,,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,
40,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-09-12 11:34:44.000000,2024-09-12 09:43:39,3938.0,58.0,6910.0,434.0,5388.0,1007.0,2438.0,15974.0,"Datasets, Transforms and Models specific to Computer Vision.",606.0,42,True,2024-09-04 20:08:34.000,0.19.1,47.0,torchvision,conda-forge/torchvision,,['pytorch'],38634.0,13521009.0,5521.0,21.0,https://pypi.org/project/torchvision,2024-09-04 19:14:53.000,5500.0,13482998.0,https://anaconda.org/conda-forge/torchvision,2024-08-25 15:07:24.274,1578256.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
41,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-09-10 03:22:57.000000,2024-09-10 03:22:55,9331.0,50.0,1172.0,139.0,5508.0,222.0,4459.0,13594.0,ML Experiments and Data Management with Git.,301.0,42,True,2024-09-02 15:02:10.000,3.55.2,538.0,dvc,conda-forge/dvc,,,,624658.0,17723.0,17597.0,https://pypi.org/project/dvc,2024-09-02 15:02:10.000,126.0,581572.0,https://anaconda.org/conda-forge/dvc,2024-09-02 18:55:30.141,2197417.0,1.0,,,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
42,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-08-14 20:01:50.000000,2024-07-22 11:32:48,3237.0,3.0,1904.0,262.0,1120.0,176.0,2403.0,12391.0,Statistical data visualization in Python.,213.0,42,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,419.0,18243912.0,476824.0,466233.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10591.0,18046199.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,10083220.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
43,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-09-10 17:40:19.000000,2024-09-10 17:40:09,3770.0,104.0,782.0,142.0,1468.0,183.0,1808.0,9219.0,Declarative statistical visualization library for Python.,171.0,42,True,2024-08-27 04:41:23.000,5.4.1,42.0,altair,conda-forge/altair,,,175.0,22227848.0,160586.0,159742.0,https://pypi.org/project/altair,2024-08-27 04:31:06.000,844.0,22154764.0,https://anaconda.org/conda-forge/altair,2024-08-27 10:22:34.589,2411757.0,1.0,,,,,,,,vega/altair,,,,,,,,,,,,,,,,
44,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-09-12 15:10:19.000000,2024-09-12 08:00:40,6963.0,353.0,652.0,58.0,5067.0,853.0,2431.0,8883.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",190.0,42,True,2024-09-11 22:13:42.000,0.18.0,286.0,wandb,conda-forge/wandb,,,288.0,12753874.0,54800.0,53397.0,https://pypi.org/project/wandb,2024-09-11 22:02:53.000,1403.0,12741623.0,https://anaconda.org/conda-forge/wandb,2024-08-28 20:54:30.560,612297.0,1.0,,,,,,,,wandb/wandb,,,,,,,,,,,,,,,,
45,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-09-06 15:58:56.000000,2024-09-06 15:58:56,5855.0,17.0,1645.0,191.0,5028.0,678.0,1238.0,6661.0,TensorFlows Visualization Toolkit.,320.0,42,True,2024-08-14 18:18:37.000,2.17.1,62.0,tensorboard,conda-forge/tensorboard,,['tensorflow'],,21206260.0,260597.0,258409.0,https://pypi.org/project/tensorboard,2024-08-14 18:10:47.000,2188.0,21108523.0,https://anaconda.org/conda-forge/tensorboard,2024-08-15 09:13:38.483,4984625.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
46,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-09-11 16:18:50.000000,2024-09-11 16:18:50,14110.0,92.0,2216.0,184.0,4481.0,791.0,2099.0,6026.0,Image processing in Python.,670.0,42,False,2024-06-18 19:05:37.000,0.24.0,67.0,scikit-image,conda-forge/scikit-image,,,,19225534.0,201172.0,195110.0,https://pypi.org/project/scikit-image,2024-06-18 19:03:37.000,6062.0,19091488.0,https://anaconda.org/conda-forge/scikit-image,2024-08-17 02:34:14.270,6836378.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
47,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-09-11 11:17:35.000000,2024-09-11 11:16:30,6281.0,81.0,7661.0,438.0,3064.0,175.0,9131.0,42565.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",255.0,41,True,2024-07-17 10:49:23.000,2.8.1,46.0,paddleocr,,,['paddle'],273831.0,565665.0,3339.0,3245.0,https://pypi.org/project/paddleocr,2024-07-17 10:49:23.000,94.0,559961.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
48,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-09-12 00:52:44.000000,2024-09-11 23:21:43,2479.0,147.0,4042.0,342.0,2931.0,1123.0,1731.0,34684.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",341.0,41,True,2024-09-05 01:33:59.000,0.15.1,95.0,deepspeed,,,['pytorch'],,462742.0,8857.0,8660.0,https://pypi.org/project/deepspeed,2024-09-05 01:33:59.000,197.0,462414.0,,,,1.0,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,18423.0,,,,,,,,,,,,,,,,,,,
49,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-09-12 03:07:01.000000,2024-09-12 03:01:04,1229.0,94.0,3540.0,481.0,1158.0,236.0,2252.0,30448.0,A library for efficient similarity search and clustering of dense vectors.,187.0,41,True,2024-08-30 07:29:13.000,2.4.6,100.0,pymilvus,conda-forge/faiss,,,,874232.0,4119.0,3960.0,https://pypi.org/project/pymilvus,2024-08-30 07:29:13.000,159.0,842410.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1622962.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
50,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-09-12 13:00:58.403216,2024-09-12 12:37:08,20725.0,678.0,2812.0,276.0,22277.0,705.0,11038.0,29427.0,"A cloud-native vector database, storage for next generation AI applications.",288.0,41,True,2024-09-10 07:31:57.000,2.4.11,100.0,pymilvus,,,,262270.0,1957203.0,159.0,,https://pypi.org/project/pymilvus,2024-08-30 07:29:13.000,159.0,842410.0,,,,1.0,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2024-09-12 13:00:58.403216,59.0,66620886.0,,,,,,,,,,,,,,,,,,,
51,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-09-11 14:56:12.000000,2024-09-11 14:56:06,1546.0,59.0,2432.0,138.0,530.0,1149.0,1000.0,14811.0,State-of-the-Art Text Embeddings.,181.0,41,True,2024-09-11 14:06:41.000,3.1.0,54.0,sentence-transformers,conda-forge/sentence-transformers,,['pytorch'],,4967028.0,47928.0,46318.0,https://pypi.org/project/sentence-transformers,2024-09-11 14:04:17.000,1610.0,4959210.0,https://anaconda.org/conda-forge/sentence-transformers,2024-06-07 15:19:38.412,375286.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
52,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-09-08 11:53:20.000000,2024-08-26 18:27:55,1294.0,64.0,2284.0,241.0,592.0,177.0,1172.0,12968.0,Download market data from Yahoo! Finances API.,122.0,41,True,2024-08-24 20:39:46.000,0.2.43,115.0,yfinance,ranaroussi/yfinance,,,,1924292.0,46692.0,46065.0,https://pypi.org/project/yfinance,2024-08-24 20:39:46.000,627.0,1921798.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,94782.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
53,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-09-11 11:28:54.000000,2024-09-11 11:28:54,10043.0,112.0,1986.0,224.0,4049.0,298.0,3056.0,8629.0,Bayesian Modeling and Probabilistic Programming in Python.,503.0,41,True,2024-07-11 13:49:51.000,5.16.2,89.0,pymc3,conda-forge/pymc3,,,1947.0,273405.0,4219.0,4027.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,261677.0,https://anaconda.org/conda-forge/pymc3,2024-06-02 18:14:42.309,597337.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
54,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-09-11 08:40:36.000000,2024-09-11 08:40:31,48559.0,484.0,1176.0,191.0,395.0,544.0,1776.0,7987.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1272.0,41,True,2024-09-07 20:11:05.000,1.2.7,113.0,catboost,conda-forge/catboost,,,299819.0,2907040.0,550.0,15.0,https://pypi.org/project/catboost,2024-09-07 16:51:57.000,535.0,2866655.0,https://anaconda.org/conda-forge/catboost,2024-09-07 21:05:39.027,1693578.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
55,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-09-11 19:39:11.000000,2024-09-11 18:54:12,3835.0,120.0,1129.0,137.0,3178.0,307.0,1203.0,2090.0,A library for training and deploying machine learning models on Amazon SageMaker.,458.0,41,True,2024-08-30 17:42:25.000,2.231.0,604.0,sagemaker,conda-forge/sagemaker-python-sdk,,"['mxnet', 'tensorflow']",,32672569.0,4503.0,4360.0,https://pypi.org/project/sagemaker,2024-08-30 17:42:25.000,143.0,32651273.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,1043540.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
56,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-08-27 06:50:53.000000,2024-08-27 06:50:42,2786.0,18.0,7546.0,607.0,2233.0,222.0,1593.0,26092.0,The fastai deep learning library.,670.0,40,True,2024-08-27 06:50:53.000,2.7.17,151.0,fastai,,,['pytorch'],,328121.0,18867.0,18563.0,https://pypi.org/project/fastai,2024-08-27 06:50:53.000,304.0,328121.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
57,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-09-11 22:46:11.000000,2024-09-10 05:33:20,7615.0,74.0,3610.0,252.0,3114.0,1020.0,2654.0,20938.0,Graph Neural Network Library for PyTorch.,518.0,40,True,2024-04-19 11:59:51.000,2.5.3,44.0,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,399209.0,6752.0,6421.0,https://pypi.org/project/torch-geometric,2024-04-19 11:59:51.000,331.0,397566.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-08-16 19:08:43.757,82167.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
58,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-09-03 16:06:08.530000,2024-08-10 11:58:54,4534.0,8.0,4374.0,430.0,1708.0,383.0,1465.0,15550.0,Topic Modelling for Humans.,458.0,40,True,2024-07-19 14:39:26.000,4.3.3,94.0,gensim,conda-forge/gensim,,,4724.0,4283132.0,65436.0,64074.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1362.0,4250350.0,https://anaconda.org/conda-forge/gensim,2024-09-03 16:06:08.530,1375018.0,1.0,,,,,,,-1.0,piskvorky/gensim,,,,,,,,,,,,,,,,
59,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-09-12 02:23:31.000000,2024-09-12 02:23:28,983.0,78.0,1621.0,129.0,890.0,371.0,652.0,14024.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,149.0,40,True,2024-08-16 00:23:18.000,1.4.14,69.0,albumentations,conda-forge/albumentations,,['pytorch'],,4478939.0,27359.0,26807.0,https://pypi.org/project/albumentations,2024-08-16 00:23:18.000,552.0,4475107.0,https://anaconda.org/conda-forge/albumentations,2024-08-20 07:47:48.612,191610.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
60,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-09-11 22:57:26.780000,2024-09-07 17:29:40,8277.0,14.0,3361.0,479.0,713.0,52.0,2171.0,13392.0,A toolkit for making real world machine learning and data analysis applications in C++.,197.0,40,False,2024-08-09 19:26:11.000,19.24.6,39.0,dlib,conda-forge/dlib,,,25491.0,306938.0,30154.0,29941.0,https://pypi.org/project/dlib,2024-08-09 19:21:06.000,213.0,290127.0,https://anaconda.org/conda-forge/dlib,2024-09-11 22:57:26.780,845704.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
61,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-09-03 22:28:12.000000,2024-08-12 05:35:33,1813.0,35.0,762.0,119.0,638.0,34.0,943.0,8881.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,93.0,40,True,2024-08-08 16:56:21.000,0.20.0,97.0,tokenizers,conda-forge/tokenizers,,,57.0,29193572.0,101470.0,100558.0,https://pypi.org/project/tokenizers,2024-08-08 16:55:26.000,912.0,29153321.0,https://anaconda.org/conda-forge/tokenizers,2024-08-12 03:17:57.893,2012539.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
62,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-09-11 15:38:30.000000,2024-09-11 15:38:30,9978.0,142.0,1351.0,132.0,1256.0,146.0,989.0,8553.0,A PyTorch-based Speech Toolkit.,241.0,40,True,2024-09-02 14:04:56.000,1.0.1,17.0,speechbrain,,,['pytorch'],,3466200.0,2288.0,2226.0,https://pypi.org/project/speechbrain,2024-09-02 14:25:26.000,62.0,3466200.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
63,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-09-12 15:09:02.000000,2024-09-11 19:44:39,1560.0,93.0,925.0,95.0,1527.0,143.0,1452.0,7643.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",289.0,40,True,2024-09-05 16:45:17.000,0.34.2,58.0,accelerate,conda-forge/accelerate,,['pytorch'],,6777342.0,51211.0,49787.0,https://pypi.org/project/accelerate,2024-09-05 16:45:17.000,1424.0,6771579.0,https://anaconda.org/conda-forge/accelerate,2024-09-06 14:22:25.390,201712.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
64,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-09-09 20:32:06.000000,2024-09-09 20:32:06,2305.0,35.0,565.0,90.0,868.0,288.0,943.0,3833.0,Manipulation and analysis of geometric objects.,158.0,40,True,2024-08-19 21:56:13.000,2.0.6,125.0,shapely,conda-forge/shapely,,,3637.0,32459033.0,81653.0,78718.0,https://pypi.org/project/shapely,2024-08-19 21:56:13.000,2935.0,32250413.0,https://anaconda.org/conda-forge/shapely,2024-09-03 20:47:21.021,10217364.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
65,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-09-12 13:48:13.000000,2024-09-12 13:48:13,5886.0,104.0,715.0,56.0,5141.0,1574.0,2367.0,1567.0,A distributed task scheduler for Dask.,329.0,40,True,2024-08-30 20:43:22.000,2024.8.2,238.0,distributed,conda-forge/distributed,,,,5622200.0,37091.0,36277.0,https://pypi.org/project/distributed,2024-08-30 20:43:22.000,814.0,5337559.0,https://anaconda.org/conda-forge/distributed,2024-08-30 22:53:22.106,14801337.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
66,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-05-02 16:09:06.000000,2023-01-30 18:15:21,1757.0,,8590.0,1059.0,1452.0,102.0,1722.0,34468.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,39,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,841510.0,58286.0,56738.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,835561.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,315303.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
67,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-09-12 11:46:25.000000,2024-09-12 09:51:47,8575.0,30.0,2218.0,212.0,4195.0,22.0,1936.0,20902.0,Build multimodal AI applications with cloud-native stack.,177.0,39,True,2024-09-12 09:52:08.000,3.27.7,2471.0,jina,conda-forge/jina-core,,,,93841.0,1787.0,1760.0,https://pypi.org/project/jina,2024-09-12 09:51:08.000,27.0,60891.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,73541.0,2.0,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2024-09-12 10:00:42.533296,8.0,1699953.0,,,,,,,,,,,,,,,,,,,
68,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-08-14 14:44:40.000000,2024-03-21 15:05:22,32610.0,,4591.0,352.0,6370.0,124.0,6642.0,18612.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",597.0,39,True,2024-04-18 15:06:29.000,3.6.20,373.0,rasa,,,['tensorflow'],,147964.0,4491.0,4431.0,https://pypi.org/project/rasa,2024-04-18 15:06:12.000,60.0,147964.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
69,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2024-09-10 09:52:19.000000,2024-08-30 09:20:57,6142.0,146.0,2088.0,201.0,1227.0,110.0,2213.0,13809.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,270.0,39,True,2024-07-25 12:21:58.000,0.14.0,33.0,flair,conda-forge/python-flair,,['pytorch'],,85701.0,3634.0,3493.0,https://pypi.org/project/flair,2024-07-25 12:15:28.000,141.0,85086.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,30762.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
70,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-09-12 08:55:33.000000,2024-09-12 08:55:33,4394.0,261.0,2997.0,172.0,5023.0,524.0,2353.0,13356.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,39,True,2024-09-03 04:16:25.000,2.4.0,453.0,dgl,,,,,105386.0,439.0,291.0,https://pypi.org/project/dgl,2024-05-13 01:10:39.000,148.0,105386.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
71,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-09-12 00:52:13.000000,2024-09-11 15:39:32,28940.0,301.0,805.0,126.0,6320.0,636.0,1714.0,8117.0,NumPy & SciPy for GPU.,385.0,39,True,2024-08-22 07:42:45.000,13.3.0,141.0,cupy,conda-forge/cupy,,,182541.0,116825.0,2504.0,2238.0,https://pypi.org/project/cupy,2024-08-22 07:08:16.000,266.0,25239.0,https://anaconda.org/conda-forge/cupy,2024-08-22 12:51:10.755,4584134.0,1.0,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2024-08-22 07:44:42.171252,13.0,66397.0,,,,,,,,,,,,,,,,,,,
72,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-09-12 09:15:15.000000,2024-09-10 06:38:58,4891.0,271.0,1318.0,102.0,4173.0,935.0,1564.0,7743.0,A unified framework for machine learning with time series.,389.0,39,True,2024-09-10 06:38:13.000,0.33.0,80.0,sktime,conda-forge/sktime-all-extras,,['sklearn'],97.0,723127.0,3344.0,3224.0,https://pypi.org/project/sktime,2024-09-10 06:38:13.000,120.0,696625.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-09-07 16:29:31.495,1007062.0,1.0,,,,,,,,sktime/sktime,,,,,,,,,,,,,,,,
73,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-09-04 07:45:40.000000,2024-09-04 07:45:33,1880.0,16.0,2220.0,162.0,867.0,88.0,1034.0,6845.0,Python Data. Leaflet.js Maps.,170.0,39,True,2024-06-16 15:22:45.000,0.17.0,32.0,folium,conda-forge/folium,,,,1541846.0,43190.0,42472.0,https://pypi.org/project/folium,2024-06-16 15:22:45.000,718.0,1472842.0,https://anaconda.org/conda-forge/folium,2024-06-17 06:35:28.582,3036177.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
