,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-11-13 08:01:16.000000,2023-11-08 18:18:59,2071.0,108.0,4267.0,308.0,413.0,69.0,747.0,27618.0,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT),..",122.0,41,True,2023-11-04 15:23:03.000,0.9.10,52.0,timm,conda-forge/timm,,,['pytorch'],18629.0,18629.0,https://pypi.org/project/timm,3487086.0,3596627.0,https://anaconda.org/conda-forge/timm,2023-11-06 16:38:30.168,111856.0,,,,,1.0,5764246.0,,,,,,,,,,huggingface/pytorch-image-models,,,,,,,,,,,
40,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-11-16 13:36:44.000000,2023-11-16 12:34:41,18424.0,649.0,2451.0,348.0,17631.0,674.0,8851.0,24097.0,"A cloud-native vector database, storage for next generation AI applications.",259.0,41,True,2023-11-14 10:46:35.000,2.2.15,100.0,pymilvus,,milvusdb/milvus,,,67.0,,https://pypi.org/project/pymilvus,498506.0,655839.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-11-16 13:22:14.391630,37.0,7651448.0,1.0,51669.0,2023-11-14 09:49:05.000,67.0,,,,,,,,,,,,,,,,,,,
41,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2023-11-16 13:54:27.000000,2023-11-04 16:10:10,2560.0,88.0,3019.0,258.0,757.0,1412.0,932.0,20454.0,A game theoretic approach to explain the output of any machine learning model.,226.0,41,True,2023-10-09 10:28:05.000,0.43.0,99.0,shap,conda-forge/shap,,,,14715.0,14285.0,https://pypi.org/project/shap,7240501.0,7303596.0,https://anaconda.org/conda-forge/shap,2023-10-09 21:10:21.871,2208353.0,,,,,1.0,,2023-10-09 10:28:05.000,430.0,,,,,,,,shap/shap,,,,,,,,,,,
42,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-11-01 12:33:08.000000,2023-10-01 14:51:00,4509.0,38.0,4148.0,433.0,1681.0,375.0,1444.0,14781.0,Topic Modelling for Humans.,447.0,41,True,2023-08-24 08:44:46.000,4.3.2,43.0,gensim,conda-forge/gensim,,,,52348.0,52348.0,https://pypi.org/project/gensim,3878553.0,3915317.0,https://anaconda.org/conda-forge/gensim,2023-08-24 12:30:21.806,1174952.0,,,,,1.0,4532.0,,,,,,,,,,piskvorky/gensim,,,,,,,,,,,
43,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-11-09 20:19:23.000000,2023-11-09 20:19:22,14452.0,7.0,2680.0,465.0,1433.0,249.0,1493.0,12521.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,444.0,41,True,,,17.0,nltk,conda-forge/nltk,,,,231521.0,231521.0,https://pypi.org/project/nltk,12667122.0,12694103.0,https://anaconda.org/conda-forge/nltk,2023-06-16 13:20:53.756,2347373.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
44,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-11-15 14:31:00.000000,2023-11-15 14:28:17,9065.0,133.0,1117.0,136.0,5245.0,585.0,3937.0,12398.0,ML Experiments Management with Git.,289.0,41,True,2023-11-15 14:31:00.000,3.30.0,485.0,dvc,conda-forge/dvc,,,,10611.0,10526.0,https://pypi.org/project/dvc,871765.0,917216.0,https://anaconda.org/conda-forge/dvc,2023-11-14 11:24:20.839,1729271.0,,,,,1.0,42562.0,2023-11-15 14:31:00.000,85.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
45,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-11-16 08:42:14.000000,2023-11-16 00:01:33,5947.0,258.0,549.0,54.0,3768.0,774.0,2062.0,7458.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,167.0,41,True,2023-11-07 21:04:35.000,0.16.0,265.0,wandb,conda-forge/wandb,,,,33343.0,32711.0,https://pypi.org/project/wandb,8058780.0,8069342.0,https://anaconda.org/conda-forge/wandb,2023-10-04 19:30:33.577,422483.0,,,,,1.0,,2023-11-07 21:01:39.000,632.0,,,,,,,,wandb/wandb,,,,,,,,,,,
46,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-11-16 13:47:42.000000,2023-11-16 13:47:35,46860.0,527.0,1139.0,198.0,371.0,520.0,1630.0,7456.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1188.0,41,True,2023-09-19 20:01:10.000,1.2.2,109.0,catboost,conda-forge/catboost,,,,346.0,11.0,https://pypi.org/project/catboost,2078549.0,2120606.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1419928.0,,,,,2.0,193545.0,2023-09-19 18:13:58.000,335.0,,,,,,,,,,,,,,,,,,,
47,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-11-16 13:40:29.000000,2023-11-01 22:40:55,2729.0,39.0,7453.0,614.0,2205.0,183.0,1580.0,24790.0,The fastai deep learning library.,662.0,40,True,2023-10-15 04:04:44.000,2.7.13,147.0,fastai,,,,['pytorch'],15604.0,15266.0,https://pypi.org/project/fastai,448239.0,448239.0,,,,,,,,2.0,,2023-10-15 04:04:44.000,338.0,,,,,,,,,,,,,,,,,,,
48,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-11-15 01:09:43.000000,2023-10-26 19:38:28,7069.0,85.0,1936.0,412.0,1003.0,764.0,837.0,19635.0,Data Apps & Dashboards for Python. No JavaScript Required.,142.0,40,True,2023-10-26 20:29:58.000,2.14.1,173.0,dash,conda-forge/dash,,,,55662.0,54233.0,https://pypi.org/project/dash,2224334.0,2252384.0,https://anaconda.org/conda-forge/dash,2023-10-27 05:04:11.728,1150087.0,,,,,1.0,,2023-10-26 20:27:41.000,1429.0,,,,,,,,,,,,,,,,,,,
49,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-11-15 15:32:02.454965,2023-11-15 15:11:25,8492.0,66.0,2157.0,206.0,4136.0,18.0,1901.0,19334.0,Build multimodal AI applications with cloud-native stack.,177.0,40,True,2023-10-31 14:36:40.000,3.22.4,2436.0,jina,conda-forge/jina-core,jinaai/jina,,,1307.0,1291.0,https://pypi.org/project/jina,86153.0,116363.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,57766.0,https://hub.docker.com/r/jinaai/jina,2023-11-15 15:32:02.454965,8.0,1259505.0,2.0,,2023-11-03 05:21:06.000,16.0,,,,,,,,,,,,,,,,,,,
50,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-11-16 09:09:15.000000,2023-10-23 12:18:50,32584.0,140.0,4315.0,352.0,6277.0,1.0,6641.0,17229.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",591.0,40,True,2023-10-23 10:55:37.000,3.6.13,100.0,rasa,,,,['tensorflow'],3771.0,3771.0,https://pypi.org/project/rasa,137073.0,137073.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
51,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-11-13 01:10:47.000000,2023-11-13 01:10:47,8232.0,14.0,3243.0,481.0,679.0,47.0,2115.0,12383.0,A toolkit for making real world machine learning and data analysis applications in C++.,191.0,40,False,2023-06-03 20:05:00.841,19.24.2,34.0,dlib,conda-forge/dlib,,,,23906.0,23112.0,https://pypi.org/project/dlib,147030.0,162732.0,https://anaconda.org/conda-forge/dlib,2023-10-17 10:36:07.545,633559.0,,,,,2.0,25336.0,2022-05-08 14:40:14.000,794.0,,,,,,,,,,,,,,,,,,,
52,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-11-16 10:11:50.000000,2023-11-14 16:39:39,9683.0,70.0,1800.0,231.0,3755.0,207.0,2935.0,7872.0,Bayesian Modeling in Python with MCMC and VI.,471.0,40,True,2023-11-12 10:34:43.000,5.9.2,73.0,pymc3,conda-forge/pymc3,,,,2526.0,2277.0,https://pypi.org/project/pymc3,504214.0,510629.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,543855.0,,,,,1.0,1929.0,2022-03-15 10:10:19.000,249.0,,,,,,,,,,,,,,,,,,,
53,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-11-16 09:35:49.000000,2023-11-13 11:15:54,1828.0,49.0,895.0,106.0,1474.0,449.0,1152.0,3926.0,Python tools for geographic data.,213.0,40,True,2023-11-11 09:30:40.000,0.14.1,50.0,geopandas,conda-forge/geopandas,,,['pandas'],29665.0,27914.0,https://pypi.org/project/geopandas,6588594.0,6669059.0,https://anaconda.org/conda-forge/geopandas,2023-11-11 14:20:49.573,3298060.0,,,,,1.0,2217.0,2023-11-11 09:30:36.000,1751.0,,,,,,,,,,,,,,,,,,,
54,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-11-16 13:34:09.000000,2023-11-16 13:20:34,5595.0,138.0,705.0,57.0,4819.0,1451.0,2274.0,1496.0,A distributed task scheduler for Dask.,318.0,40,True,2023-11-10 21:36:09.000,2023.11.0,216.0,distributed,conda-forge/distributed,,,,32644.0,31343.0,https://pypi.org/project/distributed,4516307.0,4816511.0,https://anaconda.org/conda-forge/distributed,2023-11-10 22:39:02.890,12608596.0,,,,,1.0,,2023-11-10 21:36:09.000,1301.0,,,,,,,,,,,,,,,,,,,
55,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-11-16 06:50:19.000000,2023-10-12 07:43:04,2677.0,40.0,9005.0,376.0,3075.0,1203.0,6575.0,26112.0,OpenMMLab Detection Toolbox and Benchmark.,466.0,39,True,2023-10-12 07:46:52.000,3.2.0,52.0,mmdet,,,,['pytorch'],1931.0,1900.0,https://pypi.org/project/mmdet,167463.0,167463.0,,,,,,,,1.0,,2023-10-12 07:46:52.000,31.0,,,,,,,,,,,,,,,,,,,
56,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-11-16 10:51:38.000000,2023-11-16 10:51:38,3586.0,271.0,2884.0,171.0,4140.0,417.0,2107.0,12435.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",281.0,39,True,2023-08-15 07:31:40.000,1.1.2,448.0,dgl,,,,,237.0,161.0,https://pypi.org/project/dgl,67025.0,67025.0,,,,,,,,1.0,,2023-08-30 08:45:26.000,76.0,,,,,,,,,,,,,,,,,,,
57,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-11-16 09:38:41.000000,2023-11-16 09:13:30,16778.0,387.0,894.0,122.0,3330.0,115.0,1451.0,8899.0,A hyperparameter optimization framework.,255.0,39,False,2023-10-17 07:05:49.000,3.4.0,61.0,optuna,conda-forge/optuna,,,,11115.0,10691.0,https://pypi.org/project/optuna,2067109.0,2081072.0,https://anaconda.org/conda-forge/optuna,2023-10-20 10:10:01.680,572487.0,,,,,1.0,,2023-10-17 07:05:49.000,424.0,,,,,,,,,,,,,,,,,,,
58,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-11-16 09:14:27.000000,2023-11-15 21:32:48,4060.0,235.0,1170.0,104.0,3167.0,716.0,1306.0,7022.0,A unified framework for machine learning with time series.,304.0,39,True,2023-11-06 00:08:12.000,0.24.1,57.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1918.0,1863.0,https://pypi.org/project/sktime,825285.0,858146.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-11-06 08:49:23.870,920102.0,,,,,1.0,84.0,2023-11-06 00:08:12.000,55.0,,,,,,,,sktime/sktime,,,,,,,,,,,
59,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-11-07 12:59:16.000000,2023-11-07 12:53:58,1758.0,35.0,2233.0,170.0,784.0,65.0,976.0,6472.0,Python Data. Leaflet.js Maps.,156.0,39,True,2023-11-06 17:38:34.000,0.15.0,29.0,folium,conda-forge/folium,,,,31591.0,30789.0,https://pypi.org/project/folium,816294.0,888606.0,https://anaconda.org/conda-forge/folium,2023-11-06 19:27:34.985,2458641.0,,,,,1.0,,2023-11-06 17:38:34.000,802.0,,,,,,,,,,,,,,,,,,,
60,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-11-16 10:40:31.000000,2023-11-15 16:29:39,1160.0,120.0,647.0,94.0,1089.0,107.0,963.0,6013.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",192.0,39,True,2023-10-30 14:12:25.000,0.24.1,37.0,accelerate,conda-forge/accelerate,,,['pytorch'],18556.0,18158.0,https://pypi.org/project/accelerate,7364979.0,7368440.0,https://anaconda.org/conda-forge/accelerate,2023-10-30 20:25:30.968,86530.0,,,,,1.0,,2023-10-30 14:11:01.000,398.0,,,,,,,,,,,,,,,,,,,
61,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-11-15 23:23:37.000000,2023-11-15 23:23:34,3977.0,224.0,527.0,81.0,2051.0,91.0,663.0,4882.0,Flax is a neural network library for JAX that is designed for flexibility.,208.0,39,True,2023-10-28 02:07:21.000,0.7.5,36.0,flax,conda-forge/flax,,,['jax'],4977.0,4977.0,https://pypi.org/project/flax,10093506.0,10094665.0,https://anaconda.org/conda-forge/flax,2023-11-09 02:38:30.298,37063.0,,,,,2.0,50.0,,,,,,,,,,,,,,,,,,,,,
62,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-11-16 12:56:16.000000,2023-11-15 21:12:50,17724.0,198.0,1217.0,84.0,7575.0,531.0,4196.0,2401.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,357.0,39,True,2023-09-06 17:49:45.000,1.5.1,75.0,mne,conda-forge/mne,,,,3458.0,3177.0,https://pypi.org/project/mne,100189.0,108247.0,https://anaconda.org/conda-forge/mne,2023-09-06 18:39:29.631,338476.0,,,,,1.0,,2023-09-06 17:48:48.000,281.0,,,,,,,,,,,,,,,,,,,
63,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-11-16 13:55:35.000000,2023-11-16 13:41:41,38803.0,1018.0,26282.0,2034.0,43813.0,,,37199.0,Apache Spark Python API.,2974.0,38,True,,,33.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,26587542.0,26659132.0,https://anaconda.org/conda-forge/pyspark,2023-10-04 13:44:45.676,2935219.0,,,,,2.0,,,,-7.0,,,,stable/spark,,,,,,,,,,,,,,
64,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-11-16 05:31:28.000000,2023-11-16 05:31:28,6115.0,37.0,6693.0,419.0,2771.0,986.0,7245.0,34583.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",184.0,38,True,2023-10-18 12:32:48.000,2.7.1,40.0,paddleocr,,,,['paddle'],2002.0,1972.0,https://pypi.org/project/paddleocr,94859.0,94859.0,,,,,,,,1.0,,2023-09-15 08:35:48.000,30.0,,,,,,,,,,,,,,,,,,,
65,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-10-25 21:28:33.000000,2023-01-26 21:28:45,11896.0,,6880.0,1075.0,11124.0,1805.0,7763.0,20644.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",983.0,38,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],7146.0,6851.0,https://pypi.org/project/mxnet,340887.0,341328.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10444.0,,,,,2.0,26475.0,2022-05-17 21:11:13.000,290.0,,,,,,,,apache/mxnet,,,,5.0,,,,,,,
66,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2023-11-16 14:19:55.000000,2023-11-16 11:18:37,7101.0,210.0,3425.0,254.0,2520.0,875.0,2486.0,18932.0,Graph Neural Network Library for PyTorch.,463.0,38,True,2023-10-12 08:28:59.000,2.4.0,40.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],123.0,,https://pypi.org/project/torch-geometric,239570.0,240410.0,https://anaconda.org/conda-forge/pytorch_geometric,2023-11-08 13:56:02.983,33631.0,,,,,1.0,,2023-10-12 08:27:10.000,123.0,,,,,,,,,,,,,,,,,,,
67,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-11-15 05:03:57.000000,2023-11-09 20:20:56,1079.0,40.0,2001.0,233.0,477.0,172.0,1017.0,10633.0,Download market data from Yahoo! Finances API.,94.0,38,True,2023-10-04 21:06:36.000,0.2.31,102.0,yfinance,ranaroussi/yfinance,,,,29773.0,29500.0,https://pypi.org/project/yfinance,1038053.0,1040982.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,82019.0,,,,,1.0,,2023-10-04 21:06:36.000,273.0,,,,,,,,,,,,,,,,,,,
68,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2023-07-01 12:19:02.000000,2022-12-20 16:49:55,28132.0,,2511.0,545.0,4118.0,685.0,2088.0,9806.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,17291.0,14453.0,https://pypi.org/project/theano,300286.0,327366.0,https://anaconda.org/conda-forge/theano,2023-06-16 13:23:49.668,2383123.0,,,,,2.0,,2020-07-27 16:13:54.000,2838.0,4.0,,,,,,,,,,,,,,,,,,
69,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-11-15 12:46:26.000000,2023-11-14 09:00:13,2599.0,83.0,877.0,125.0,1692.0,228.0,599.0,8822.0,Geometric Computer Vision Library for AI.,242.0,38,True,2023-08-02 09:57:58.000,0.7.0,36.0,kornia,conda-forge/kornia,,,['pytorch'],7059.0,7059.0,https://pypi.org/project/kornia,2129055.0,2132141.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,107549.0,,,,,1.0,868.0,,,,,,,,,,,,,,,,,,,,,
70,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2023-11-16 07:44:59.000000,2023-11-16 06:46:38,1483.0,299.0,914.0,163.0,1668.0,357.0,532.0,8772.0,Development repository for the Triton language and compiler.,188.0,38,True,2023-09-01 07:26:13.000,2.1.0,191.0,triton,,,,,93.0,21.0,https://pypi.org/project/triton,6824172.0,6824172.0,,,,,,,,1.0,,2023-09-01 07:26:13.000,72.0,-3.0,,,,,,,,,,,,,,,,,,
71,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-11-16 14:00:28.000000,2023-11-15 12:30:58,1743.0,50.0,633.0,119.0,541.0,266.0,580.0,7801.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,82.0,38,True,2023-11-14 19:06:30.000,0.15.0,81.0,tokenizers,conda-forge/tokenizers,,,,48782.0,48782.0,https://pypi.org/project/tokenizers,15375662.0,15409937.0,https://anaconda.org/conda-forge/tokenizers,2023-11-16 07:53:27.784,1371039.0,,,,,1.0,33.0,,,,,,,,,,,,,,,,,,,,,
72,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2023-11-15 09:53:16.000000,2023-11-15 09:53:05,6075.0,95.0,1459.0,112.0,4028.0,643.0,700.0,4044.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",299.0,38,True,2023-09-08 09:07:53.000,4.9.3,36.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],15307.0,15095.0,https://pypi.org/project/tensorflow-datasets,1907747.0,1908578.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,24948.0,,,,,1.0,,2023-09-08 09:07:47.000,212.0,,,,,,,,,,,,,,,,,,,
73,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-11-08 03:51:58.000000,2023-10-29 21:14:26,2226.0,23.0,543.0,89.0,763.0,229.0,891.0,3490.0,Manipulation and analysis of geometric objects.,149.0,38,True,2023-10-12 20:37:19.000,2.0.2,121.0,shapely,conda-forge/shapely,,,,57065.0,55992.0,https://pypi.org/project/shapely,16613173.0,16835268.0,https://anaconda.org/conda-forge/shapely,2023-10-13 10:53:16.010,8657568.0,,,,,2.0,2682.0,2023-10-12 20:37:19.000,1073.0,,,,,,,,,,,,,,,,,,,
74,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-11-13 22:06:59.000000,2023-11-07 06:46:07,3352.0,132.0,1042.0,135.0,2717.0,489.0,907.0,1953.0,A library for training and deploying machine learning models on Amazon SageMaker.,406.0,38,True,2023-11-07 06:46:16.000,2.197.0,552.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3318.0,3231.0,https://pypi.org/project/sagemaker,36177568.0,36195348.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-11-07 09:32:41.291,693454.0,,,,,2.0,,2023-11-07 06:46:16.000,87.0,,,,,,,,,,,,,,,,,,,
75,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-11-07 06:44:28.000000,2023-11-07 06:44:27,1514.0,18.0,268.0,32.0,472.0,95.0,485.0,1338.0,Python library for reading and writing image data.,108.0,38,True,2023-11-06 02:23:42.000,2.32.0,87.0,imageio,conda-forge/imageio,,,,109980.0,106932.0,https://pypi.org/project/imageio,17170833.0,17318162.0,https://anaconda.org/conda-forge/imageio,2023-10-09 12:27:51.214,5892616.0,,,,,1.0,890.0,2023-11-06 02:23:38.000,3048.0,,,,,,,,,,,,,,,,,,,
