,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
40,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-06-08 10:25:48.000000,2023-01-30 18:15:21,1757.0,,8452.0,1037.0,1442.0,54.0,1711.0,32139.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,40,True,2022-10-04 23:58:42.348,0.26.2,107.0,gym,conda-forge/gym,,,,45417.0,42789.0,https://pypi.org/project/gym,2022-10-04 23:58:42.348,2628.0,480329.0,486334.0,https://anaconda.org/conda-forge/gym,2023-01-26 10:09:31.076,228209.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
41,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2023-06-07 20:47:53.000000,2023-06-05 22:55:41,2380.0,103.0,2833.0,257.0,543.0,1516.0,703.0,19392.0,A game theoretic approach to explain the output of any machine learning model.,212.0,40,True,2022-06-16 00:31:04.000,0.41.0,47.0,shap,conda-forge/shap,,,,11659.0,11659.0,https://pypi.org/project/shap,,,3994133.0,4027638.0,https://anaconda.org/conda-forge/shap,2023-05-20 07:01:50.614,1943308.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
42,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-06-06 17:34:20.000000,2023-05-31 15:42:32,6850.0,190.0,1890.0,408.0,951.0,744.0,807.0,18813.0,Data Apps & Dashboards for Python. No JavaScript Required.,136.0,40,True,2023-05-31 16:21:43.000,2.10.2,166.0,dash,conda-forge/dash,,,,48861.0,47531.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1330.0,1519623.0,1535627.0,https://anaconda.org/conda-forge/dash,2023-06-05 08:50:32.313,976267.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
43,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-06-07 23:43:50.000000,2023-06-07 23:43:49,5402.0,242.0,494.0,49.0,3150.0,620.0,1912.0,6168.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,149.0,40,True,2023-06-06 21:21:04.600,0.15.4,255.0,wandb,conda-forge/wandb,,,,24587.0,24164.0,https://pypi.org/project/wandb,2021-02-01 20:56:31.000,423.0,2373411.0,2380658.0,https://anaconda.org/conda-forge/wandb,2023-06-06 23:51:30.435,253662.0,,,,,1.0,,,,,,,,,,,,wandb/wandb,,,,,,,
44,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-06-08 13:10:20.000000,2023-06-06 08:58:39,1758.0,45.0,788.0,107.0,1392.0,339.0,1118.0,3707.0,Python tools for geographic data.,200.0,40,True,2023-06-06 09:00:28.000,0.13.2,31.0,geopandas,conda-forge/geopandas,,,['pandas'],22858.0,22858.0,https://pypi.org/project/geopandas,,,4960673.0,4993836.0,https://anaconda.org/conda-forge/geopandas,2023-06-06 13:24:28.136,2883228.0,,,,,1.0,1977.0,,,,,,,,,,,,,,,,,,
45,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-06-08 13:20:15.000000,2023-06-08 13:18:04,5333.0,125.0,695.0,58.0,4509.0,1385.0,2177.0,1469.0,A distributed task scheduler for Dask.,310.0,40,True,2023-05-26 20:10:45.778,2023.5.1,203.0,distributed,conda-forge/distributed,,,,30366.0,29132.0,https://pypi.org/project/distributed,2023-01-27 23:28:03.605,1234.0,4900016.0,5028148.0,https://anaconda.org/conda-forge/distributed,2023-05-26 21:16:58.434,10891304.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
46,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2023-06-08 14:21:31.000000,2023-06-08 03:20:46,1571.0,199.0,3036.0,283.0,1834.0,886.0,962.0,25585.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",204.0,39,True,2023-06-02 22:14:06.000,0.9.3,65.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],1660.0,1606.0,https://pypi.org/project/deepspeed,2023-01-17 18:45:01.408,54.0,289316.0,289720.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,16582.0,1.0,,,,,,,,,,,,,,,,,,,
47,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-05-26 22:59:26.000000,2023-05-26 22:59:26,2668.0,24.0,7183.0,612.0,2179.0,146.0,1575.0,24001.0,The fastai deep learning library.,238.0,39,True,2023-03-28 20:28:42.000,2.7.12,49.0,fastai,,,,['pytorch'],13721.0,13721.0,https://pypi.org/project/fastai,,,314219.0,314219.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
48,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-06-08 14:18:27.000000,2023-06-08 12:28:35,17248.0,593.0,2175.0,328.0,15614.0,560.0,7426.0,19672.0,"A cloud-native vector database, storage for next generation AI applications.",246.0,39,True,2023-06-02 11:11:00.518,2.2.9,100.0,pymilvus,,milvusdb/milvus,,,24.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,24.0,466549.0,551198.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-06-08 13:52:48.857903,28.0,3699807.0,1.0,24329.0,,,,,,,,,,,,,,,,,,
49,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-06-07 16:02:00.000000,2023-06-07 12:39:24,8337.0,104.0,2082.0,199.0,3994.0,40.0,1836.0,18531.0,Build multimodal AI services via cloud native technologies.,169.0,39,True,2023-06-06 15:33:49.246,3.17.0,2395.0,jina,conda-forge/jina-core,jinaai/jina,,,644.0,632.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,12.0,380410.0,413869.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,47091.0,https://hub.docker.com/r/jinaai/jina,2023-06-07 13:08:59.328879,8.0,1248709.0,2.0,,,,,,,,,,,,,,,,,,,
50,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-06-07 15:52:27.000000,2023-06-07 15:51:17,932.0,70.0,1839.0,223.0,411.0,171.0,914.0,9607.0,Download market data from Yahoo! Finances API.,83.0,39,True,2023-06-07 15:52:27.000,0.2.20,55.0,yfinance,ranaroussi/yfinance,,,,23685.0,23685.0,https://pypi.org/project/yfinance,,,646315.0,649665.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,77071.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
51,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-06-08 11:13:13.000000,2023-06-08 06:44:49,15954.0,564.0,824.0,123.0,3111.0,118.0,1311.0,8194.0,A hyperparameter optimization framework.,230.0,39,False,2023-05-30 05:59:24.000,3.2.0,59.0,optuna,conda-forge/optuna,,,,8159.0,8159.0,https://pypi.org/project/optuna,,,1587637.0,1598036.0,https://anaconda.org/conda-forge/optuna,2023-05-30 09:42:55.678,447169.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
52,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-06-08 12:46:56.000000,2023-06-08 11:40:56,9534.0,114.0,1788.0,227.0,3610.0,192.0,2870.0,7608.0,Bayesian Modeling in Python.,458.0,39,True,2023-05-30 09:43:35.000,5.4.1,61.0,pymc3,conda-forge/pymc3,,,,1836.0,1591.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,245.0,427250.0,433738.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,517652.0,,,,,1.0,1911.0,,,,,,,,,,,,,,,,,,
53,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-06-08 06:01:17.000000,2023-06-08 01:22:28,3115.0,194.0,984.0,129.0,2506.0,454.0,803.0,1856.0,A library for training and deploying machine learning models on Amazon SageMaker.,369.0,39,True,2023-06-07 18:11:16.321,2.163.0,514.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",2722.0,2651.0,https://pypi.org/project/sagemaker,2023-01-31 01:06:02.086,71.0,25385286.0,25399647.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-06-06 08:51:14.714,617541.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
54,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-06-04 14:34:01.000000,2023-06-04 04:35:26,2307.0,23.0,5624.0,410.0,1276.0,915.0,2996.0,26232.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,417.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1583.0,1583.0,https://pypi.org/project/fairseq,,,578677.0,579667.0,https://anaconda.org/conda-forge/fairseq,2023-05-12 10:37:16.727,34484.0,,,,,1.0,314.0,,,,,,,,,,,,,,,,,,
55,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-06-08 13:48:37.000000,2023-06-07 22:24:21,9309.0,348.0,2852.0,233.0,8968.0,640.0,5539.0,23612.0,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",877.0,38,True,2023-06-07 17:09:43.000,2.0.3,100.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],,,https://pypi.org/project/pytorch-lightning,,,4010481.0,4033821.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-04-24 18:49:45.463,825723.0,,,,,2.0,12127.0,,,,,,,,,,,,,,,,,,
56,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-06-08 13:20:15.000000,2023-06-07 19:39:24,830.0,68.0,2970.0,449.0,743.0,306.0,1792.0,22385.0,A library for efficient similarity search and clustering of dense vectors.,130.0,38,True,2023-06-02 11:11:00.518,2.2.9,76.0,pymilvus,conda-forge/faiss,,,,1159.0,1135.0,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,24.0,466549.0,487335.0,https://anaconda.org/conda-forge/faiss,2023-05-29 16:35:58.793,769097.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
57,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-06-06 07:22:23.000000,2023-01-26 21:28:45,11896.0,,6517.0,1083.0,11116.0,1795.0,7762.0,20421.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,38,True,2022-05-10 20:10:05.000,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6488.0,6488.0,https://pypi.org/project/mxnet,,,336713.0,337165.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,9580.0,,,,,2.0,26104.0,,,,,,,,,,,apache/mxnet,,,,,,,
58,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2023-06-07 12:18:08.000000,2023-06-06 21:02:18,1323.0,23.0,2189.0,333.0,1556.0,343.0,1835.0,13342.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",169.0,38,True,2023-05-10 09:15:00.705,0.28.0,76.0,horovod,,,,,949.0,918.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,31.0,70931.0,70931.0,,,,,,,,2.0,,,stable/horovod,,,,,,,,,,,,,,,,
59,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-06-05 18:23:08.000000,2023-05-12 12:28:30,5531.0,227.0,1687.0,200.0,1123.0,63.0,2073.0,12847.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,245.0,38,False,2023-03-30 15:49:56.000,0.12.2,23.0,flair,conda-forge/python-flair,,,['pytorch'],2524.0,2524.0,https://pypi.org/project/flair,,,76530.0,77061.0,https://anaconda.org/conda-forge/python-flair,2023-04-13 03:14:21.111,18595.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
60,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-06-06 11:17:00.000000,2023-06-05 22:17:07,2446.0,77.0,824.0,125.0,1519.0,212.0,547.0,8256.0,Differentiable Computer Vision Library.,218.0,38,True,2023-04-20 21:02:06.000,0.6.12,35.0,kornia,conda-forge/kornia,,,['pytorch'],4639.0,4639.0,https://pypi.org/project/kornia,,,2602010.0,2604259.0,https://anaconda.org/conda-forge/kornia,2023-04-21 03:46:10.761,82807.0,,,,,1.0,671.0,,,,,,,,,,,,,,,,,,
61,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-06-08 07:51:57.000000,2023-06-06 17:50:01,3619.0,227.0,1068.0,104.0,2651.0,592.0,1123.0,6536.0,A unified framework for machine learning with time series.,259.0,38,True,2023-05-31 20:39:25.000,0.19.1,44.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1303.0,1303.0,https://pypi.org/project/sktime,,,1356018.0,1379848.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-05-31 12:50:59.857,548067.0,,,,,1.0,81.0,,,,,,,,,,,sktime/sktime,,,,,,,
62,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-05-28 19:34:26.000000,2023-05-24 13:16:11,1672.0,23.0,2156.0,168.0,759.0,48.0,957.0,6269.0,Python Data. Leaflet.js Maps.,151.0,38,True,2022-12-12 20:36:08.000,0.14.0,24.0,folium,conda-forge/folium,,,,25770.0,25770.0,https://pypi.org/project/folium,,,705720.0,729161.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,2039427.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
63,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-06-07 19:37:17.000000,2023-06-07 19:37:16,17432.0,104.0,1198.0,86.0,7251.0,503.0,3999.0,2258.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,340.0,38,True,2023-06-06 15:29:15.630,1.4.2,73.0,mne,conda-forge/mne,,,,2987.0,2733.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,254.0,61511.0,65414.0,https://anaconda.org/conda-forge/mne,2023-06-06 15:49:33.314,296679.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
64,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2023-06-02 23:44:22.976000,2023-05-31 23:31:45,3756.0,55.0,521.0,149.0,1070.0,127.0,1556.0,1967.0,Rasterio reads and writes geospatial raster datasets.,148.0,38,True,2023-05-22 22:47:26.000,1.3.7,149.0,rasterio,conda-forge/rasterio,,,,8762.0,7881.0,https://pypi.org/project/rasterio,2019-02-27 20:54:09.000,881.0,1597653.0,1624507.0,https://anaconda.org/conda-forge/rasterio,2023-06-02 23:44:22.976,2335638.0,,,,,1.0,805.0,,,,,,,,,,,,,,,,,,
65,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-06-08 03:49:16.000000,2023-06-08 03:49:16,1489.0,33.0,256.0,32.0,453.0,75.0,470.0,1259.0,Python library for reading and writing image data.,103.0,38,True,2023-06-05 03:01:13.000,2.31.0,55.0,imageio,conda-forge/imageio,,,,92326.0,92326.0,https://pypi.org/project/imageio,,,15632312.0,15697847.0,https://anaconda.org/conda-forge/imageio,2023-05-02 12:56:29.829,5045210.0,,,,,1.0,720.0,,,,,,,,,,,,,,,,,,
66,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-06-06 18:37:58.000000,2023-06-02 16:22:32,1905.0,141.0,4149.0,300.0,349.0,62.0,676.0,25575.0,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",101.0,37,True,2023-05-14 15:08:21.000,0.9.2,47.0,timm,conda-forge/timm,,,['pytorch'],256.0,,https://pypi.org/project/timm,2023-01-12 05:36:03.120,256.0,3019098.0,3116089.0,https://anaconda.org/conda-forge/timm,2023-05-14 20:41:59.966,70806.0,,,,,1.0,4653443.0,,,,,,,,,,,huggingface/pytorch-image-models,,,,,,,
67,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2023-06-05 03:56:36.000000,2023-04-10 01:12:31,1618.0,24.0,2747.0,381.0,452.0,5.0,1721.0,13606.0,Python Echarts Plotting Library.,39.0,37,True,2023-04-10 01:18:59.000,2.0.3,2.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],3205.0,3205.0,https://pypi.org/project/pyecharts,,,106954.0,106954.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
68,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-06-08 13:31:22.000000,2023-06-08 13:27:00,6002.0,204.0,2312.0,279.0,1506.0,1294.0,1329.0,13597.0,The interactive graphing library for Python This project now includes Plotly Express!.,231.0,37,True,2023-04-05 18:48:14.000,5.14.1,92.0,plotly,conda-forge/plotly,,,,,,https://pypi.org/project/plotly,,,8209106.0,8289635.0,https://anaconda.org/conda-forge/plotly,2023-04-05 21:57:15.625,4300065.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,,,28090.0,,,,,,,,,,,
69,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-06-06 14:55:23.000000,2023-06-02 02:31:55,2996.0,68.0,1797.0,283.0,3484.0,283.0,1654.0,12971.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",191.0,37,True,2023-05-16 23:50:39.741,2.10.1,54.0,nni,,,,,437.0,403.0,https://pypi.org/project/nni,2022-06-22 05:07:14.000,34.0,13441.0,13441.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
70,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-06-08 11:25:24.000000,2023-06-08 11:25:23,3099.0,170.0,2741.0,169.0,3582.0,318.0,1934.0,11840.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",267.0,37,True,2023-05-05 08:50:34.000,1.1.0,31.0,dgl,,,,,98.0,98.0,https://pypi.org/project/dgl,,,63587.0,63587.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
71,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-05-26 02:38:21.000000,2023-05-26 02:38:21,1093.0,5.0,1362.0,251.0,641.0,322.0,998.0,10537.0,Video editing with Python.,158.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,,26336.0,25451.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,885.0,619163.0,621725.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,181921.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
72,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2023-03-30 13:02:05.000000,2022-12-20 16:49:55,28132.0,,2511.0,550.0,4117.0,685.0,2087.0,9738.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,16822.0,13978.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2844.0,250942.0,279089.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2336246.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
73,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2023-06-08 13:54:32.000000,2023-06-08 13:15:32,10380.0,58.0,1953.0,351.0,3363.0,127.0,1122.0,8226.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,329.0,37,True,2023-03-15 21:02:03.563,9.8.0,28.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,32.0,,https://pypi.org/project/vowpalwabbit,2022-11-09 15:43:07.686,32.0,90136.0,92671.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-03-15 10:43:24.558,119178.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
74,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2023-06-07 16:28:04.000000,2023-05-25 07:31:30,882.0,48.0,937.0,118.0,254.0,17.0,607.0,7551.0,Unsupervised text tokenizer for Neural Network-based text generation.,78.0,37,True,2023-05-02 03:20:40.000,0.1.99,25.0,sentencepiece,conda-forge/sentencepiece,,,,31159.0,31159.0,https://pypi.org/project/sentencepiece,,,10538512.0,10552381.0,https://anaconda.org/conda-forge/sentencepiece,2023-06-06 08:02:29.817,468911.0,,,,,1.0,27422.0,,,,,,,,,,,,,,,,,,
75,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-06-07 17:01:45.000000,2023-06-07 17:01:44,4837.0,191.0,1605.0,128.0,902.0,281.0,1798.0,7372.0,"An open-source, low-code machine learning library in Python.",120.0,37,True,2023-05-18 16:48:01.811,3.0.2,91.0,pycaret,conda-forge/pycaret,,,,3810.0,3796.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,14.0,222540.0,223541.0,https://anaconda.org/conda-forge/pycaret,2023-03-16 01:07:14.896,33434.0,,,,,2.0,640.0,,,,,,,,,,,,,,,,,,
76,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-06-08 10:10:05.000000,2023-06-07 03:18:50,18085.0,905.0,1822.0,178.0,2958.0,403.0,1711.0,6658.0,End-to-End Speech Processing Toolkit.,353.0,37,True,2023-05-01 12:53:04.000,.202304,49.0,espnet,,,,,188.0,188.0,https://pypi.org/project/espnet,,,19419.0,19420.0,,,,,,,,1.0,78.0,,,,,,,,,,,,,,,,,,
