,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
38,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2024-11-07 03:19:56.000000,2024-11-07 03:19:56,18390.0,242.0,1021.0,118.0,3694.0,72.0,1617.0,10855.0,A hyperparameter optimization framework.,275.0,43,True,2024-09-02 05:17:47.000,4.0.0,66.0,optuna,conda-forge/optuna,,,,19807.0,18809.0,https://pypi.org/project/optuna,2024-09-02 05:17:47.000,998.0,3712323.0,3746630.0,https://anaconda.org/conda-forge/optuna,2024-09-03 06:05:16.374,1818315.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
39,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-11-07 00:03:27.000000,2024-11-07 00:03:27,2527.0,117.0,4752.0,313.0,531.0,49.0,874.0,32154.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",153.0,42,True,2024-10-16 21:19:16.000,1.0.11,62.0,timm,conda-forge/timm,,,['pytorch'],40645.0,39691.0,https://pypi.org/project/timm,2024-10-16 21:17:47.000,954.0,5580432.0,5694193.0,https://anaconda.org/conda-forge/timm,2024-10-17 16:34:27.541,259304.0,,,,,1.0,7179198.0,,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,,,
40,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-11-07 14:22:36.000000,2024-11-07 14:22:36,3953.0,43.0,6946.0,435.0,5425.0,1035.0,2456.0,16201.0,"Datasets, Transforms and Models specific to Computer Vision.",612.0,42,True,2024-10-29 17:40:34.000,0.20.1,49.0,torchvision,conda-forge/torchvision,,,['pytorch'],5875.0,21.0,https://pypi.org/project/torchvision,2024-10-29 17:40:34.000,5854.0,14776181.0,14816696.0,https://anaconda.org/conda-forge/torchvision,2024-11-05 11:38:14.193,1763759.0,,,,,1.0,39138.0,,,,,,,,,,,,,,,,,,,,
41,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-11-05 11:24:45.000000,2024-11-05 06:42:45,9355.0,54.0,1180.0,135.0,5534.0,234.0,4479.0,13863.0,Data Versioning and ML Experiments.,306.0,42,True,2024-10-23 02:16:24.000,3.56.0,539.0,dvc,conda-forge/dvc,,,,19005.0,18872.0,https://pypi.org/project/dvc,2024-10-23 02:16:24.000,133.0,633630.0,677743.0,https://anaconda.org/conda-forge/dvc,2024-10-23 06:04:08.856,2338007.0,,,,,1.0,,,,,,,,,,dvc,dvc,dvc,,,,,,,,,
42,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-11-06 20:28:06.000000,2024-11-06 05:59:33,3813.0,83.0,794.0,140.0,1515.0,194.0,1833.0,9344.0,Declarative statistical visualization library for Python.,173.0,42,True,2024-08-27 04:41:23.000,5.4.1,42.0,altair,conda-forge/altair,,,,174209.0,173335.0,https://pypi.org/project/altair,2024-08-27 04:31:06.000,874.0,22156221.0,22227225.0,https://anaconda.org/conda-forge/altair,2024-10-02 18:03:41.017,2485081.0,,,,,1.0,195.0,,vega/altair,,,,,,,,,,,,,,,,,,
43,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-11-07 14:46:05.000000,2024-11-07 03:48:20,7250.0,465.0,673.0,61.0,5416.0,887.0,2488.0,9120.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",196.0,42,True,2024-11-06 20:22:47.000,0.18.6,292.0,wandb,conda-forge/wandb,,,,58932.0,57436.0,https://pypi.org/project/wandb,2024-11-06 20:19:22.000,1496.0,19533284.0,19547107.0,https://anaconda.org/conda-forge/wandb,2024-10-23 22:43:47.058,718453.0,,,,,1.0,350.0,,wandb/wandb,,,,,,,,,,,,,,,,,,
44,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-11-07 09:23:23.000000,2024-11-07 09:23:18,48753.0,330.0,1176.0,191.0,399.0,553.0,1784.0,8078.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1281.0,42,True,2024-09-07 20:11:05.000,1.2.7,113.0,catboost,conda-forge/catboost,,,,550.0,15.0,https://pypi.org/project/catboost,2024-09-07 16:51:57.000,535.0,3399600.0,3439942.0,https://anaconda.org/conda-forge/catboost,2024-09-07 21:05:39.027,1757777.0,,,,,2.0,320136.0,,,,,,,,,,,,,,,,,,,,
45,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-10-25 12:01:32.000000,2024-10-18 17:32:05,5869.0,24.0,1656.0,189.0,5048.0,685.0,1241.0,6711.0,TensorFlows Visualization Toolkit.,321.0,42,True,2024-09-25 21:21:50.000,2.18.0,63.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],272465.0,270239.0,https://pypi.org/project/tensorboard,2024-09-25 21:21:50.000,2226.0,22025589.0,22122196.0,https://anaconda.org/conda-forge/tensorboard,2024-09-27 11:17:28.293,5120190.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
46,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-11-01 15:50:50.000000,2024-11-01 15:50:50,14177.0,121.0,2224.0,186.0,4526.0,809.0,2114.0,6079.0,Image processing in Python.,673.0,42,False,2024-06-18 19:05:37.000,0.24.0,69.0,scikit-image,conda-forge/scikit-image,,,,208183.0,201881.0,https://pypi.org/project/scikit-image,2024-10-07 07:58:05.000,6302.0,16424541.0,16558472.0,https://anaconda.org/conda-forge/scikit-image,2024-10-25 04:11:47.125,7098354.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
47,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-11-07 04:38:22.000000,2024-11-07 04:37:52,2552.0,142.0,4071.0,345.0,3019.0,1099.0,1847.0,35372.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",348.0,41,True,2024-10-22 21:15:07.000,0.15.3,97.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],9644.0,9432.0,https://pypi.org/project/deepspeed,2024-10-22 21:15:07.000,212.0,511174.0,511511.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,19574.0,1.0,,,,,,,,,,,,,,,,,,,,,
48,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-10-11 20:07:05.000000,2023-01-30 18:15:21,1757.0,,8602.0,1059.0,1457.0,114.0,1723.0,34749.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,41,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,60038.0,58490.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,4610518.0,4616510.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,329611.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
49,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-11-06 15:48:13.000000,2024-11-06 15:44:46,1304.0,121.0,3600.0,480.0,1257.0,247.0,2299.0,31308.0,A library for efficient similarity search and clustering of dense vectors.,195.0,41,True,2024-10-29 10:36:06.000,2.4.9,103.0,pymilvus,conda-forge/faiss,,,,4301.0,4121.0,https://pypi.org/project/pymilvus,2024-10-29 10:36:06.000,180.0,1031336.0,1065553.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1813534.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
50,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-11-07 11:54:57.733421,2024-11-07 10:58:25,21131.0,648.0,2909.0,284.0,23010.0,791.0,11389.0,30395.0,"A cloud-native vector database, storage for next generation AI applications.",292.0,41,True,2024-11-05 13:20:57.000,2.4.15,103.0,pymilvus,,milvusdb/milvus,,,180.0,,https://pypi.org/project/pymilvus,2024-10-29 10:36:06.000,180.0,1031336.0,2115988.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-11-07 11:54:57.733421,64.0,66965892.0,1.0,278032.0,,,,,,,,,,,,,,,,,,,,
51,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-10-19 04:07:45.000000,2024-10-19 04:07:43,2799.0,15.0,7554.0,605.0,2235.0,229.0,1593.0,26272.0,The fastai deep learning library.,670.0,41,True,2024-10-19 03:20:25.000,2.7.18,152.0,fastai,,,,['pytorch'],19578.0,19270.0,https://pypi.org/project/fastai,2024-10-19 03:20:25.000,308.0,490576.0,490576.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
52,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-11-06 14:12:12.000000,2024-11-06 14:12:12,1583.0,63.0,2460.0,141.0,574.0,1175.0,1032.0,15239.0,State-of-the-Art Text Embeddings.,192.0,41,True,2024-10-21 12:19:51.000,3.2.1,57.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],55389.0,53656.0,https://pypi.org/project/sentence-transformers,2024-10-21 12:19:46.000,1733.0,6060355.0,6069115.0,https://anaconda.org/conda-forge/sentence-transformers,2024-10-21 22:42:01.150,438004.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
53,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-11-06 09:28:17.000000,2024-11-03 12:04:30,1346.0,83.0,2416.0,244.0,622.0,180.0,1198.0,14578.0,Download market data from Yahoo! Finances API.,127.0,41,True,2024-10-25 18:03:13.000,0.2.48,120.0,yfinance,ranaroussi/yfinance,,,,51029.0,50356.0,https://pypi.org/project/yfinance,2024-10-25 18:03:13.000,673.0,2942889.0,2945307.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,96726.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
54,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-08-14 20:01:50.000000,2024-07-22 11:32:48,3237.0,,1904.0,263.0,1123.0,176.0,2416.0,12548.0,Statistical data visualization in Python.,213.0,41,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,509376.0,498533.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,18481128.0,18681867.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,10639034.0,,,,,1.0,448.0,,,,,,,,-1.0,,,,,,,,,,,,
55,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-11-04 16:28:07.000000,2024-11-04 16:28:07,10274.0,329.0,1368.0,135.0,1285.0,136.0,1007.0,8882.0,A PyTorch-based Speech Toolkit.,248.0,41,True,2024-10-31 10:06:07.000,1.0.2,18.0,speechbrain,,,,['pytorch'],2504.0,2437.0,https://pypi.org/project/speechbrain,2024-10-30 18:31:32.000,67.0,3444279.0,3444279.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
56,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-11-06 19:49:51.000000,2024-11-06 19:49:51,10105.0,93.0,2007.0,225.0,4087.0,310.0,3072.0,8708.0,Bayesian Modeling and Probabilistic Programming in Python.,505.0,41,True,2024-11-04 09:19:29.000,5.18.0,91.0,pymc3,conda-forge/pymc3,,,,4694.0,4502.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,213756.0,225317.0,https://anaconda.org/conda-forge/pymc3,2024-06-02 18:14:42.309,611933.0,,,,,1.0,1955.0,,,,,,,,,,,,,,,,,,,,
57,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-11-07 00:13:12.000000,2024-11-07 00:13:12,3880.0,76.0,1137.0,137.0,3213.0,326.0,1204.0,2104.0,A library for training and deploying machine learning models on Amazon SageMaker.,460.0,41,True,2024-11-04 17:40:41.000,2.233.0,609.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",4878.0,4722.0,https://pypi.org/project/sagemaker,2024-11-04 17:40:41.000,156.0,25979869.0,26002504.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,1154405.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
58,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-11-07 02:49:46.000000,2024-11-07 02:47:48,6344.0,90.0,7767.0,442.0,3153.0,186.0,9192.0,44044.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",266.0,40,True,2024-10-22 05:57:58.000,2.9.1,48.0,paddleocr,,,,['paddle'],3691.0,3583.0,https://pypi.org/project/paddleocr,2024-10-22 05:57:58.000,108.0,288507.0,300641.0,,,,,,,,1.0,606711.0,,,,,,,,,,,,,,,,,,,,
59,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-11-07 06:50:38.000000,2024-10-31 05:48:50,7639.0,50.0,3649.0,252.0,3159.0,1056.0,2663.0,21316.0,Graph Neural Network Library for PyTorch.,522.0,40,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],7193.0,6838.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,378505.0,380530.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-09-26 16:16:39.995,105333.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
60,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-11-04 23:42:22.000000,2024-11-04 23:42:20,1065.0,111.0,1645.0,128.0,975.0,158.0,891.0,14220.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,152.0,40,True,2024-11-01 00:16:00.000,1.4.21,76.0,albumentations,conda-forge/albumentations,,,['pytorch'],29124.0,28529.0,https://pypi.org/project/albumentations,2024-11-01 00:16:00.000,595.0,4612960.0,4616868.0,https://anaconda.org/conda-forge/albumentations,2024-09-22 17:25:30.224,203246.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
61,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-10-23 02:26:25.000000,2024-10-23 02:26:14,8287.0,13.0,3366.0,478.0,726.0,53.0,2175.0,13534.0,A toolkit for making real world machine learning and data analysis applications in C++.,197.0,40,False,2024-08-09 19:26:11.000,19.24.6,39.0,dlib,conda-forge/dlib,,,,31507.0,31294.0,https://pypi.org/project/dlib,2024-08-09 19:21:06.000,213.0,168672.0,186120.0,https://anaconda.org/conda-forge/dlib,2024-09-11 22:57:26.780,912869.0,,,,,2.0,25515.0,,,,,,,,,,,,,,,,,,,,
62,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-11-07 14:17:23.000000,2024-11-07 13:36:27,1838.0,26.0,798.0,121.0,665.0,53.0,955.0,9034.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,101.0,40,True,2024-11-05 17:30:25.000,0.20.3,103.0,tokenizers,conda-forge/tokenizers,,,,114084.0,113039.0,https://pypi.org/project/tokenizers,2024-11-05 17:30:25.000,1045.0,31266250.0,31308423.0,https://anaconda.org/conda-forge/tokenizers,2024-11-06 05:02:40.946,2192986.0,,,,,1.0,67.0,,,,,,,,,,,,,,,,,,,,
63,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-11-07 01:12:33.000000,2024-11-05 12:39:53,1609.0,94.0,965.0,97.0,1589.0,127.0,1520.0,7915.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",300.0,40,True,2024-11-07 01:12:33.000,1.1.1,64.0,accelerate,conda-forge/accelerate,,,['pytorch'],58611.0,57015.0,https://pypi.org/project/accelerate,2024-11-07 01:12:33.000,1596.0,7919186.0,7925557.0,https://anaconda.org/conda-forge/accelerate,2024-10-12 14:55:25.760,235727.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
64,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-10-30 22:40:27.000000,2024-10-30 22:40:26,2320.0,36.0,565.0,90.0,886.0,288.0,954.0,3892.0,Manipulation and analysis of geometric objects.,160.0,40,True,2024-08-19 21:56:13.000,2.0.6,125.0,shapely,conda-forge/shapely,,,,86921.0,83986.0,https://pypi.org/project/shapely,2024-08-19 21:56:13.000,2935.0,32472835.0,32680874.0,https://anaconda.org/conda-forge/shapely,2024-09-25 14:46:10.973,10604955.0,,,,,1.0,3699.0,,,,,,,,,,,,,,,,,,,,
65,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-11-07 13:25:04.000000,2024-11-07 13:25:03,5924.0,66.0,719.0,57.0,5185.0,1570.0,2385.0,1577.0,A distributed task scheduler for Dask.,329.0,40,True,2024-10-17 09:14:52.000,2024.10.0,241.0,distributed,conda-forge/distributed,,,,38044.0,37192.0,https://pypi.org/project/distributed,2024-10-17 09:14:52.000,852.0,4629106.0,4913467.0,https://anaconda.org/conda-forge/distributed,2024-10-17 20:38:10.413,15355534.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
66,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-09-03 16:06:08.530000,2024-08-10 11:58:54,4534.0,2.0,4376.0,429.0,1709.0,384.0,1465.0,15655.0,Topic Modelling for Humans.,458.0,39,True,2024-07-19 14:39:26.000,4.3.3,94.0,gensim,conda-forge/gensim,,,,67651.0,66274.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1377.0,4312342.0,4344614.0,https://anaconda.org/conda-forge/gensim,2024-09-03 16:06:08.530,1417965.0,,,,,1.0,4982.0,,piskvorky/gensim,,,,,,,,,,,,,,,,,,
67,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2024-10-28 11:17:02.000000,2024-10-28 11:17:02,1673.0,100.0,2184.0,150.0,246.0,5.0,1124.0,14300.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",71.0,39,True,2024-08-17 07:30:49.000,0.0.93,92.0,deepface,,,,,4462.0,4418.0,https://pypi.org/project/deepface,2024-08-17 07:24:30.000,44.0,226388.0,226388.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
68,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-11-06 22:38:10.000000,2024-11-04 08:33:55,5000.0,216.0,1354.0,108.0,4337.0,975.0,1601.0,7907.0,A unified framework for machine learning with time series.,409.0,39,True,2024-10-19 19:36:24.000,0.34.0,83.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],3594.0,3466.0,https://pypi.org/project/sktime,2024-10-19 19:36:24.000,128.0,802270.0,827973.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-10-25 05:41:19.084,1028083.0,,,,,1.0,102.0,,sktime/sktime,,,,,,,,,,,,,,,,,,
69,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-11-07 12:50:51.000000,2024-11-07 12:47:01,1908.0,34.0,2224.0,163.0,887.0,84.0,1043.0,6909.0,Python Data. Leaflet.js Maps.,170.0,39,True,2024-10-22 13:40:31.000,0.18.0,33.0,folium,conda-forge/folium,,,,46054.0,45287.0,https://pypi.org/project/folium,2024-10-22 13:40:31.000,767.0,1535142.0,1604599.0,https://anaconda.org/conda-forge/folium,2024-10-23 06:24:47.661,3195028.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
70,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-11-06 12:00:40.000000,2024-11-06 12:00:40,2039.0,29.0,928.0,104.0,1705.0,449.0,1268.0,4506.0,Python tools for geographic data.,235.0,39,True,2024-07-02 12:26:55.000,1.0.1,57.0,geopandas,conda-forge/geopandas,,,['pandas'],45818.0,42979.0,https://pypi.org/project/geopandas,2024-07-02 12:26:50.000,2839.0,7242737.0,7320215.0,https://anaconda.org/conda-forge/geopandas,2024-09-21 05:55:22.256,4104920.0,,,,,1.0,2746.0,,,,,,,,,,,,,,,,,,,,
71,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-11-07 15:01:44.000000,2024-11-07 14:53:56,6571.0,159.0,1542.0,110.0,4529.0,701.0,744.0,4304.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",341.0,39,True,2024-10-30 12:58:53.000,4.9.7,40.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],20348.0,20019.0,https://pypi.org/project/tensorflow-datasets,2024-10-30 12:58:48.000,329.0,1779362.0,1780250.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,37326.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
72,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-11-06 17:24:45.000000,2024-11-06 17:24:44,18173.0,101.0,1313.0,83.0,8062.0,532.0,4378.0,2716.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,379.0,39,True,2024-08-19 02:18:45.000,1.8.0,80.0,mne,conda-forge/mne,,,,4981.0,4593.0,https://pypi.org/project/mne,2024-08-19 02:18:45.000,388.0,165768.0,173907.0,https://anaconda.org/conda-forge/mne,2024-08-19 02:39:24.602,439529.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
73,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-11-07 11:48:50.000000,2024-11-07 11:48:50,36098.0,433.0,13325.0,944.0,25605.0,1242.0,,24063.0,Apache Flink Python API.,1937.0,38,True,2024-06-14 14:43:26.000,1.19.1,49.0,apache-flink,,,,,56.0,21.0,https://pypi.org/project/apache-flink,2024-08-01 04:14:17.000,35.0,217531.0,217531.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
