,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
38,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-04-14 13:25:34.000000,2022-04-13 23:49:01,2653,206.0,2616,273.0,3547.0,1018.0,1276.0,11642,Open source platform for the machine learning lifecycle.,383.0,41,True,2022-04-13 17:02:54.000,1.25.1,57.0,mlflow,conda-forge/mlflow,,,,297.0,,https://pypi.org/project/mlflow,2022-04-13 16:01:34.000,297.0,10260328.0,10274600.0,https://anaconda.org/conda-forge/mlflow,2022-04-13 23:51:35.810,513820.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
39,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2022-04-13 01:02:05.000000,2022-04-03 15:40:10,2821,8.0,1515,248.0,779.0,105.0,1892.0,9313,Statistical data visualization in Python.,166.0,41,True,2021-08-16 00:42:18.000,0.11.2,25.0,seaborn,conda-forge/seaborn,,,,160183.0,151341.0,https://pypi.org/project/seaborn,2021-08-16 00:42:18.000,8842.0,8488585.0,8541615.0,https://anaconda.org/conda-forge/seaborn,2021-08-16 06:42:17.619,3605925.0,,,,,1.0,211.0,,,,,,,,,,,,,,,,,,,
40,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-04-14 13:02:12.000000,2022-04-14 13:02:10,22815,2296.0,998,194.0,290.0,378.0,1409.0,6465,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",992.0,41,True,2022-04-07 07:35:23.000,1.0.5,102.0,catboost,conda-forge/catboost,,,,220.0,,https://pypi.org/project/catboost,2022-04-07 05:23:24.000,220.0,3933696.0,3955419.0,https://anaconda.org/conda-forge/catboost,2022-04-07 19:25:52.486,954990.0,,,,,2.0,77298.0,,,,,,,,,,,,,,,,,,,
41,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-04-14 14:43:53.000000,2022-04-14 09:06:51,4502,210.0,613,61.0,3506.0,999.0,1758.0,1333,A distributed task scheduler for Dask.,266.0,41,True,2022-04-01 15:18:01.000,2022.4.0,170.0,distributed,conda-forge/distributed,,,,24188.0,23024.0,https://pypi.org/project/distributed,2022-04-01 15:18:01.000,1164.0,4599440.0,4692174.0,https://anaconda.org/conda-forge/distributed,2022-04-01 17:59:51.871,6584141.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-04-14 10:24:22.000000,2022-04-01 19:36:07,2142,108.0,2368,250.0,445.0,1323.0,579.0,15996,A game theoretic approach to explain the output of any machine learning model.,182.0,40,True,2021-10-20 18:36:57.000,0.40.0,94.0,shap,conda-forge/shap,,,,5275.0,5054.0,https://pypi.org/project/shap,2021-10-20 19:13:31.000,221.0,4685206.0,4710238.0,https://anaconda.org/conda-forge/shap,2022-01-23 08:45:26.945,1101424.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-04-13 06:44:04.000000,2022-04-02 12:49:29,4325,25.0,4094,431.0,1596.0,380.0,1377.0,13090,Topic Modelling for Humans.,423.0,40,True,2021-09-18 14:21:47.000,4.1.2,89.0,gensim,conda-forge/gensim,,,,35050.0,32229.0,https://pypi.org/project/gensim,2021-09-17 00:24:57.000,2821.0,5217319.0,5231556.0,https://anaconda.org/conda-forge/gensim,2021-11-09 13:39:50.380,780601.0,,,,,1.0,3517.0,,,,,,,,,,,,,,,,,,,
44,h5py,h5py/h5py,data-containers,,https://github.com/h5py/h5py,https://github.com/h5py/h5py,BSD-3-Clause,2012-09-21 00:40:02.000,2022-04-06 13:24:17.000000,2022-04-06 13:21:11,3973,103.0,433,52.0,783.0,221.0,1090.0,1708,HDF5 for Python -- The h5py package is a Pythonic interface to the HDF5 binary data format.,179.0,40,True,2021-11-16 13:35:22.000,3.6.0,31.0,h5py,conda-forge/h5py,,,,171756.0,158226.0,https://pypi.org/project/h5py,2021-11-16 13:35:22.000,13530.0,11999151.0,12100655.0,https://anaconda.org/conda-forge/h5py,2021-11-26 22:25:41.747,7407708.0,,,,,1.0,1808.0,,,,,,,,,,,,,,,,,,,
45,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-04-14 13:06:07.000000,2022-04-06 07:59:07,11826,59.0,6903,1098.0,10998.0,1980.0,7719.0,19941,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",974.0,39,True,2022-03-22 00:13:06.000,2.0.0.beta1,982.0,mxnet,mxnet,,,['mxnet'],289.0,,https://pypi.org/project/mxnet,2022-03-25 17:06:28.000,284.0,290985.0,291472.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007,7213.0,,,,,2.0,24838.0,,,,,,,5.0,,,,,,,,,,,,
46,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-04-13 21:54:01.000000,2022-04-13 01:46:20,5826,203.0,1675,402.0,713.0,625.0,646.0,16236,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",108.0,39,True,2022-03-29 22:50:27.000,2.3.1,147.0,dash,conda-forge/dash,,,,1378.0,187.0,https://pypi.org/project/dash,2022-03-29 22:29:51.000,1191.0,908051.0,916631.0,https://anaconda.org/conda-forge/dash,2022-03-30 10:37:04.517,403283.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-04-13 12:51:57.000000,2022-04-12 15:22:28,30089,392.0,3926,337.0,4549.0,987.0,5672.0,13819,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",538.0,39,True,2022-04-05 14:41:42.000,2.8.27,250.0,rasa,,,,['tensorflow'],57.0,,https://pypi.org/project/rasa,2022-04-05 14:41:31.000,57.0,248933.0,248933.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-04-13 19:09:47.000000,2022-04-10 14:05:57,4440,222.0,1848,200.0,907.0,95.0,1729.0,11488,A very simple framework for state-of-the-art Natural Language Processing (NLP).,222.0,39,True,2022-04-10 20:35:57.000,0.11,25.0,flair,conda-forge/python-flair,,,['pytorch'],1346.0,1279.0,https://pypi.org/project/flair,2022-04-10 18:35:05.000,67.0,87370.0,87704.0,https://anaconda.org/conda-forge/python-flair,2021-11-18 16:11:16.757,7028.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
49,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-04-14 14:39:27.000000,2022-04-12 22:53:52,8064,66.0,3050,479.0,546.0,53.0,1970.0,11063,A toolkit for making real world machine learning and data analysis applications in C++.,175.0,39,False,2022-03-14 12:07:11.000,19.23.1,31.0,dlib,conda-forge/dlib,,,,14530.0,13763.0,https://pypi.org/project/dlib,2022-03-14 12:07:11.000,767.0,141144.0,147378.0,https://anaconda.org/conda-forge/dlib,2022-03-15 00:20:39.618,397344.0,,,,,2.0,24933.0,,,,,,,,,,,,,,,,,,,
50,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-04-04 02:30:31.000000,2022-03-25 20:01:52,3150,25.0,630,152.0,971.0,240.0,1396.0,7415,Declarative statistical visualization library for Python.,136.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,,25337.0,24993.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,6163849.0,6179985.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1113446.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-04-13 17:07:24.000000,2022-04-13 17:07:20,8588,246.0,1562,230.0,3035.0,213.0,2440.0,6504,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,378.0,39,True,2022-03-15 10:10:19.000,3.11.5,36.0,pymc3,conda-forge/pymc3,,,,235.0,,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,235.0,341945.0,347988.0,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553,397467.0,,,,,1.0,1903.0,,,,,,,,,,,,,,,,,,,
52,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2022-04-14 14:33:29.000000,2022-04-13 20:14:51,35336,1080.0,3437,257.0,17352.0,132.0,,5436,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1245.0,39,True,2022-03-04 19:21:39.000,2.37.0,60.0,apache-beam,conda-forge/apache-beam-with-aws,,,,148.0,,https://pypi.org/project/apache-beam,2022-04-14 06:50:41.000,148.0,6193695.0,6194587.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2022-03-05 07:40:22.263,6248.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-04-06 18:36:53.000000,2022-04-06 18:36:49,1900,49.0,7220,625.0,2031.0,120.0,1465.0,22127,The fastai deep learning library.,613.0,38,True,2022-04-02 04:09:17.000,2.5.6,129.0,fastai,,,,['pytorch'],298.0,,https://pypi.org/project/fastai,2022-04-02 04:09:17.000,298.0,240711.0,240711.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
54,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-04-14 06:35:21.000000,2022-04-12 22:26:27,4648,109.0,1665,264.0,2186.0,572.0,1775.0,18615,Streamlit The fastest way to build data apps in Python.,139.0,38,True,2022-03-29 19:26:47.000,1.8.1,157.0,streamlit,,,,,611.0,267.0,https://pypi.org/project/streamlit,2022-03-29 19:26:41.000,344.0,1020973.0,1020973.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-04-14 14:06:49.000000,2022-04-14 14:06:48,7305,371.0,1827,182.0,3181.0,46.0,1347.0,14273,Cloud-native neural search framework for kind of data.,143.0,38,True,2022-04-13 10:02:52.000,3.3.1,1723.0,jina,conda-forge/jina-core,jinaai/jina,,,263.0,263.0,https://pypi.org/project/jina,2022-04-14 12:33:37.000,,46724.0,87553.0,https://anaconda.org/conda-forge/jina-core,2022-04-13 13:05:14.395,3754.0,https://hub.docker.com/r/jinaai/jina,2022-04-14 12:53:56.816177,7.0,1047640.0,2.0,,,,,,,,,,,,,,,,,,,,
56,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-04-14 14:37:34.000000,2022-04-14 14:37:34,14512,482.0,1495,195.0,11115.0,300.0,4509.0,10083,An open-source vector database for scalable similarity search and AI applications.,200.0,38,True,2022-04-02 10:12:24.000,2.0.2,100.0,pymilvus,,milvusdb/milvus,,,15.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,15.0,36570.0,69875.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-04-02 06:39:20.199435,18.0,899962.0,1.0,17097.0,,,,,,,,,,,,,,,,,,,
57,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127,,2509,559.0,4114.0,679.0,2086.0,9559,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,15201.0,12363.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,276843.0,304592.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,1914693.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
58,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,BSD-3-Clause,2011-11-14 10:53:48.000,2022-04-03 17:36:24.000000,2022-04-02 01:06:55,1628,9.0,1261,216.0,674.0,174.0,778.0,8235,Simple job queues for Python.,256.0,38,True,2021-12-07 12:48:17.000,1.10.1,68.0,rq,conda-forge/rq,,,,11838.0,10103.0,https://pypi.org/project/rq,2021-12-07 12:46:58.000,1735.0,541624.0,542635.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,69759.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
59,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-04-14 12:04:07.000000,2022-04-14 07:15:20,12238,864.0,681,128.0,2351.0,142.0,1015.0,6223,A hyperparameter optimization framework.,186.0,38,True,2021-10-04 06:37:16.000,2.10.0,45.0,optuna,conda-forge/optuna,,,,3251.0,3049.0,https://pypi.org/project/optuna,2022-04-12 04:16:37.000,202.0,2077134.0,2086344.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864,267109.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-04-14 04:35:51.000000,2022-04-14 04:35:50,25014,685.0,586,121.0,4985.0,386.0,1339.0,5940,NumPy & SciPy for GPU.,301.0,38,True,2022-04-08 01:52:44.000,10.3.1,112.0,cupy,conda-forge/cupy,cupy/cupy,,,1155.0,997.0,https://pypi.org/project/cupy,2022-04-08 01:21:55.000,158.0,28734.0,72300.0,https://anaconda.org/conda-forge/cupy,2022-04-12 02:49:51.536,1266559.0,https://hub.docker.com/r/cupy/cupy,2022-04-08 01:56:36.461062,7.0,54533.0,1.0,27068.0,,,,,,,,,,,,,,,,,,,
61,xarray,pydata/xarray,data-containers,,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000,2022-04-13 17:36:40.000000,2022-04-13 14:49:23,4095,117.0,781,106.0,2889.0,950.0,2330.0,2469,N-D labeled arrays and datasets in Python.,368.0,38,True,2022-03-02 15:57:11.000,2022.3.0,66.0,xarray,conda-forge/xarray,,,,11297.0,9944.0,https://pypi.org/project/xarray,2022-03-02 15:57:11.000,1353.0,1203409.0,1270274.0,https://anaconda.org/conda-forge/xarray,2022-03-02 20:58:31.246,4881161.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
62,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-04-14 13:18:36.000000,2022-03-30 01:42:05,2006,112.0,6930,354.0,2128.0,561.0,5047.0,19129,OpenMMLab Detection Toolbox and Benchmark.,325.0,37,True,2022-03-30 05:12:51.000,2.23.0,31.0,mmdet,,,,['pytorch'],336.0,327.0,https://pypi.org/project/mmdet,2022-03-30 05:12:51.000,9.0,42210.0,42210.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-04-14 13:47:52.000000,2022-04-14 12:35:02,30631,1230.0,10315,929.0,19462.0,690.0,,18550,Apache Flink Python API.,1507.0,37,True,2022-03-11 09:05:38.000,1.14.4,30.0,apache-flink,,,,,15.0,,https://pypi.org/project/apache-flink,2022-03-11 09:05:38.000,15.0,14255.0,14255.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-04-09 08:30:57.000000,2022-04-05 21:12:31,1345,87.0,2899,265.0,216.0,74.0,429.0,17706,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",71.0,37,True,2022-04-03 22:14:28.000,0.1-weights-swin2,31.0,timm,conda-forge/timm,,,['pytorch'],2652.0,2573.0,https://pypi.org/project/timm,2022-01-17 04:57:50.000,79.0,1521431.0,1553076.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,14333.0,,,,,1.0,1083710.0,,,,,,,,,,,,,,,,,,,
65,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2022-04-13 22:16:43.000000,2022-03-23 12:42:24,4029,8.0,2314,488.0,2220.0,103.0,865.0,15571,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",585.0,37,True,2021-11-06 14:59:15.000,3.0.3,73.0,luigi,luigi,,,,2121.0,1722.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000,397.0,579513.0,579639.0,https://anaconda.org/anaconda/luigi,2022-03-05 07:01:28.404,9332.0,,,,,1.0,,stable/luigi,,,,,,2.0,,,,,,,,,,,,
66,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-04-13 16:55:43.000000,2022-04-11 21:28:50,5481,197.0,2551,242.0,763.0,937.0,1571.0,14351,Graph Neural Network Library for PyTorch.,261.0,37,True,2022-03-12 16:46:16.000,2.0.4,33.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],39.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,39.0,70825.0,71108.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-01-19 15:40:54.095,5945.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-04-14 01:23:11.000000,2022-04-13 22:38:32,2683,39.0,2172,277.0,3048.0,93.0,2423.0,10926,"An open-source NLP research library, built on PyTorch.",261.0,37,True,2022-03-22 00:06:06.000,2.9.2,262.0,allennlp,conda-forge/allennlp,,,['pytorch'],2584.0,2408.0,https://pypi.org/project/allennlp,2022-03-22 00:06:06.000,176.0,43469.0,44687.0,https://anaconda.org/conda-forge/allennlp,2022-03-22 03:16:11.096,48733.0,,,,,1.0,46.0,,,,,,,,,,,,,,,,,,,
68,Prefect,PrefectHQ/prefect,data-pipelines,,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000,2022-04-14 14:47:05.000000,2022-04-14 14:46:30,14483,179.0,855,146.0,3082.0,487.0,1694.0,8712,The easiest way to automate your data.,314.0,37,True,2022-04-05 18:36:59.000,1.2.0,128.0,prefect,conda-forge/prefect,,,,756.0,703.0,https://pypi.org/project/prefect,2022-04-13 17:05:30.000,53.0,219175.0,225977.0,https://anaconda.org/conda-forge/prefect,2022-04-06 06:44:42.866,251708.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-04-14 00:26:17.183000,2022-04-10 22:11:06,2260,121.0,1246,116.0,643.0,231.0,1206.0,5466,"An open-source, low-code machine learning library in Python.",78.0,37,True,2022-04-10 22:13:37.000,2.3.10,79.0,pycaret,conda-forge/pycaret,,,,2020.0,2008.0,https://pypi.org/project/pycaret,2022-04-10 22:13:37.000,12.0,491685.0,492134.0,https://anaconda.org/conda-forge/pycaret,2022-04-14 00:26:17.183,8475.0,,,,,1.0,546.0,,,,,,,,,,,,,,,,,,,
70,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2022-04-14 14:25:24.000000,2022-04-13 23:30:39,10127,701.0,573,83.0,3323.0,985.0,2977.0,4579,"An orchestration platform for the development, production, and observation of data assets.",200.0,37,True,2022-04-07 22:44:32.000,0.14.8,442.0,dagster,conda-forge/dagster,,,,437.0,351.0,https://pypi.org/project/dagster,2022-04-07 21:14:59.000,86.0,191690.0,208107.0,https://anaconda.org/conda-forge/dagster,2022-04-08 21:36:52.222,476101.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-04-13 18:15:43.000000,2022-04-13 18:15:41,11384,144.0,967,168.0,397.0,550.0,667.0,3659,Probabilistic reasoning and statistical analysis in TensorFlow.,443.0,37,True,2022-02-14 17:24:33.000,0.16.0,42.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],311.0,,https://pypi.org/project/tensorflow-probability,2022-02-14 17:03:04.000,311.0,831444.0,832839.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-01-26 19:31:32.633,53030.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
72,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2022-04-13 10:17:16.000000,2022-03-01 15:56:42,1403,18.0,315,63.0,599.0,332.0,394.0,2755,Computing with Python functions.,109.0,37,True,2021-10-07 14:42:42.000,1.1.0,102.0,joblib,conda-forge/joblib,,,,181490.0,176599.0,https://pypi.org/project/joblib,2021-10-07 14:42:42.000,4891.0,23180200.0,23296256.0,https://anaconda.org/conda-forge/joblib,2021-10-07 20:15:36.705,8007923.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-04-14 14:17:26.000000,2022-04-14 14:14:00,16777,203.0,1023,79.0,6534.0,385.0,3625.0,1901,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,284.0,37,True,2022-04-08 20:10:50.000,1.0.1,60.0,mne,conda-forge/mne,,,,1730.0,1522.0,https://pypi.org/project/mne,2022-04-08 20:10:50.000,208.0,36885.0,39949.0,https://anaconda.org/conda-forge/mne,2022-04-09 00:32:21.256,189971.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
74,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-04-14 14:17:40.000000,2022-04-13 23:29:53,2452,129.0,760,100.0,1937.0,355.0,670.0,1596,A library for training and deploying machine learning models on Amazon SageMaker.,255.0,37,True,2022-04-13 18:54:49.000,2.86.1,418.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1332.0,1285.0,https://pypi.org/project/sagemaker,2022-04-13 18:54:49.000,47.0,5079125.0,5087591.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-04-13 22:59:06.122,245531.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
