,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,helm_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
40,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-08-24 14:32:53.000000,2023-08-24 14:32:51,5725.0,355.0,534,54.0,3480.0,693.0,1986.0,7123,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,154.0,41,True,2023-08-01 21:13:51.000,0.15.8,259.0,wandb,conda-forge/wandb,,,,28669.0,28170.0,https://pypi.org/project/wandb,2023-08-01 21:11:58.000,499.0,5602959.0,5611983.0,https://anaconda.org/conda-forge/wandb,2023-08-03 02:01:41.391,333900.0,,,,,1.0,,,,,,,,wandb/wandb,,,,,,,,,,,,
41,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-08-01 15:41:14.000000,2023-01-30 18:15:21,1757.0,,8561,1049.0,1448.0,68.0,1714.0,32596,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,40,True,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,47590.0,44931.0,https://pypi.org/project/gym,2022-10-04 23:58:42.348,2659.0,365537.0,371640.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,244155.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2023-08-24 06:52:23.000000,2023-08-23 18:17:38,5695.0,162.0,2312,298.0,3606.0,655.0,2868.0,26704,Streamlit A faster way to build and share data apps.,195.0,40,True,2023-07-20 22:07:55.000,1.25.0,62.0,streamlit,,,,,938.0,938.0,https://pypi.org/project/streamlit,,,2389074.0,2389074.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-08-23 20:28:02.000000,2023-08-22 19:41:18,6992.0,147.0,1921,415.0,983.0,763.0,829.0,19207,Data Apps & Dashboards for Python. No JavaScript Required.,140.0,40,True,2023-08-16 18:05:53.000,2.12.1,170.0,dash,conda-forge/dash,,,,51930.0,50554.0,https://pypi.org/project/dash,2023-08-16 18:04:33.000,1376.0,1982777.0,2010811.0,https://anaconda.org/conda-forge/dash,2023-08-17 04:22:03.341,1065319.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
44,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-08-24 14:01:53.000000,2023-08-24 13:49:49,8427.0,100.0,2106,204.0,4084.0,13.0,1879.0,19008,"Multimodal AI services & pipelines with cloud-native stack: gRPC, Kubernetes, Docker, OpenTelemetry, Prometheus,..",171.0,40,True,2023-08-10 15:51:36.000,3.20.1,100.0,jina,conda-forge/jina-core,jinaai/jina,,,903.0,903.0,https://pypi.org/project/jina,,,229620.0,261854.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,53637.0,https://hub.docker.com/r/jinaai/jina,2023-08-10 16:05:47.069847,8.0,1255885.0,2.0,,,,,,,,,,,,,,,,,,,,
45,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-08-15 20:50:21.000000,2023-08-06 13:33:09,8218.0,19.0,2789,479.0,669.0,45.0,2099.0,12189,A toolkit for making real world machine learning and data analysis applications in C++.,189.0,40,False,2023-05-14 13:10:44.000,19.24.2,26.0,dlib,conda-forge/dlib,,,,21651.0,21651.0,https://pypi.org/project/dlib,,,119653.0,127283.0,https://anaconda.org/conda-forge/dlib,2023-06-05 15:05:40.278,611889.0,,,,,2.0,25288.0,,,,,,,,,,,,,,,,,,,
46,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2023-08-24 14:46:14.000000,2023-08-24 13:58:18,1208.0,253.0,847,153.0,1334.0,316.0,453.0,7931,Development repository for the Triton language and compiler.,155.0,40,True,2023-03-03 02:41:05.821,2.0.0,190.0,triton,,,,,6436.0,6387.0,https://pypi.org/project/triton,2023-03-17 16:48:01.607,49.0,4195572.0,4195572.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-08-22 05:26:03.000000,2023-08-22 05:26:03,2691.0,24.0,7222,612.0,2189.0,159.0,1579.0,24400,The fastai deep learning library.,240.0,39,True,2023-03-28 20:28:42.000,2.7.12,49.0,fastai,,,,['pytorch'],14472.0,14472.0,https://pypi.org/project/fastai,,,315647.0,315647.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
48,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-08-24 02:40:13.280361,2023-08-24 01:46:24,17815.0,648.0,2451,342.0,16587.0,674.0,8066.0,22430,"A cloud-native vector database, storage for next generation AI applications.",252.0,39,True,2023-08-23 15:38:04.000,2.3.0,100.0,pymilvus,,milvusdb/milvus,,,32.0,,https://pypi.org/project/pymilvus,2023-08-23 14:17:56.000,32.0,456642.0,555348.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-08-24 02:40:13.280361,32.0,4443011.0,1.0,37569.0,,,,,,,,,,,,,,,,,,,
49,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-08-24 12:28:14.000000,2023-08-24 12:28:14,6172.0,213.0,2335,280.0,1542.0,1343.0,1346.0,13999,The interactive graphing library for Python This project now includes Plotly Express!.,244.0,39,True,2023-08-16 18:25:11.000,5.16.1,95.0,plotly,conda-forge/plotly,,,,10.0,10.0,https://pypi.org/project/plotly,,,11553776.0,11711236.0,https://anaconda.org/conda-forge/plotly,2023-08-16 21:22:51.337,4664352.0,,,,,1.0,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,,,37862.0,,,,,,,,,,,,,
50,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-08-23 20:34:21.000000,2023-08-13 12:05:02,1039.0,101.0,1963,227.0,449.0,171.0,984.0,10089,Download market data from Yahoo! Finances API.,91.0,39,True,2023-08-13 12:07:59.000,0.2.28,97.0,yfinance,ranaroussi/yfinance,,,,26688.0,26429.0,https://pypi.org/project/yfinance,2023-08-13 12:07:59.000,259.0,1041465.0,1044638.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,79349.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-08-24 08:47:23.000000,2023-08-17 06:32:22,16391.0,418.0,852,123.0,3190.0,128.0,1379.0,8532,A hyperparameter optimization framework.,236.0,39,False,2023-08-07 07:14:37.000,3.3.0,60.0,optuna,conda-forge/optuna,,,,9676.0,9284.0,https://pypi.org/project/optuna,2023-08-07 07:14:37.000,392.0,1735075.0,1747904.0,https://anaconda.org/conda-forge/optuna,2023-08-07 10:47:33.490,487525.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2023-08-24 11:22:41.000000,2023-08-24 11:22:41,9615.0,97.0,1800,229.0,3680.0,207.0,2894.0,7736,Bayesian Modeling in Python.,462.0,39,True,2023-08-09 08:31:31.000,5.7.2,67.0,pymc3,conda-forge/pymc3,,,,2131.0,1883.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,248.0,417155.0,423680.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,533592.0,,,,,1.0,1923.0,,,,,,,,,,,,,,,,,,,
53,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-08-24 14:21:38.000000,2023-08-23 23:52:28,3834.0,236.0,1123,105.0,2923.0,649.0,1240.0,6754,A unified framework for machine learning with time series.,280.0,39,True,2023-08-18 16:45:13.000,0.22.0,52.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1611.0,1567.0,https://pypi.org/project/sktime,2023-08-18 16:45:13.000,44.0,760247.0,792802.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-08-21 09:01:06.403,813865.0,,,,,1.0,84.0,,,,,,,sktime/sktime,,,,,,,,,,,,
54,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-08-24 13:05:19.000000,2023-08-21 17:34:56,1783.0,30.0,846,107.0,1420.0,429.0,1133.0,3813,Python tools for geographic data.,210.0,39,True,2023-06-06 14:56:58.336,0.13.2,48.0,geopandas,conda-forge/geopandas,,,['pandas'],26640.0,25039.0,https://pypi.org/project/geopandas,2023-06-06 14:56:58.336,1601.0,5355962.0,5390727.0,https://anaconda.org/conda-forge/geopandas,2023-06-06 13:24:28.136,3091895.0,,,,,1.0,2156.0,,,,,,,,,,,,,,,,,,,
55,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-08-24 14:07:17.000000,2023-08-24 10:18:43,37859.0,1026.0,26076,2042.0,42631.0,,,36531,Apache Spark Python API.,2930.0,38,True,,,32.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,,,25260358.0,25333036.0,https://anaconda.org/conda-forge/pyspark,2023-06-27 13:31:45.123,2761784.0,,,,,2.0,,,,,,,,,,,,stable/spark,,,,,,,,
56,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-08-24 09:33:03.000000,2023-08-24 03:55:07,6088.0,61.0,6610,411.0,2695.0,746.0,7180.0,32705,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",177.0,38,True,2022-08-24 09:04:27.000,2.6.0,39.0,paddleocr,,,,['paddle'],1713.0,1686.0,https://pypi.org/project/paddleocr,2023-08-10 09:02:06.000,27.0,65864.0,65864.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-08-24 06:28:05.000000,2023-08-24 05:51:56,1986.0,84.0,4245,300.0,373.0,62.0,717.0,26475,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",108.0,38,True,2023-08-03 23:55:13.000,0.9.5,48.0,timm,conda-forge/timm,,,['pytorch'],288.0,10.0,https://pypi.org/project/timm,2023-08-03 23:52:58.000,278.0,3748919.0,3854226.0,https://anaconda.org/conda-forge/timm,2023-08-04 20:58:37.045,88319.0,,,,,1.0,5248965.0,,,,,,,huggingface/pytorch-image-models,,,,,,,,,,,,
58,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-08-24 14:05:40.000000,2023-08-24 13:35:46,9607.0,334.0,2916,236.0,9305.0,648.0,5735.0,24422,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",898.0,38,True,2023-08-16 07:30:01.000,2.0.7,100.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],,,https://pypi.org/project/pytorch-lightning,,,4243847.0,4268374.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-08-16 09:12:41.182,916223.0,,,,,2.0,12917.0,,,,,,,,,,,,,,,,,,,
59,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-08-23 14:17:56.000000,2023-08-19 17:26:36,871.0,46.0,3089,463.0,785.0,343.0,1829.0,24065,A library for efficient similarity search and clustering of dense vectors.,136.0,38,True,2023-08-23 14:17:56.000,2.3.0,83.0,pymilvus,conda-forge/faiss,,,,2501.0,2469.0,https://pypi.org/project/pymilvus,2023-08-23 14:17:56.000,32.0,456642.0,478584.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,855755.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-08-21 15:44:06.000000,2023-01-26 21:28:45,11896.0,,6880,1081.0,11118.0,1799.0,7763.0,20519,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,38,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,,,['mxnet'],6953.0,6658.0,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,290.0,431787.0,432237.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10064.0,,,,,2.0,26345.0,,,,,,,apache/mxnet,,,,,5.0,,,,,,,
61,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-08-24 09:41:43.000000,2023-08-24 09:34:13,3337.0,281.0,2790,170.0,3870.0,299.0,2027.0,12117,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",273.0,38,True,2023-08-15 07:31:40.000,1.1.2,33.0,dgl,,,,,137.0,137.0,https://pypi.org/project/dgl,,,118005.0,118005.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
62,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2023-07-01 12:19:02.000000,2022-12-20 16:49:55,28132.0,,2511,547.0,4118.0,685.0,2087.0,9770,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,38,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,17028.0,14190.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,408027.0,435725.0,https://anaconda.org/conda-forge/theano,2023-06-16 13:23:49.668,2354392.0,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,
63,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-08-24 05:47:40.000000,2023-08-24 05:24:23,2518.0,76.0,838,124.0,1598.0,227.0,572.0,8512,Computer Vision and Robotics Library for AI.,223.0,38,True,2023-08-02 09:57:58.000,0.7.0,36.0,kornia,conda-forge/kornia,,,['pytorch'],5849.0,5849.0,https://pypi.org/project/kornia,,,2365732.0,2368718.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,95137.0,,,,,1.0,797.0,,,,,,,,,,,,,,,,,,,
64,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-08-23 22:55:35.000000,2023-08-23 02:51:39,19170.0,1064.0,1978,180.0,3087.0,214.0,2010.0,6909,End-to-End Speech Processing Toolkit.,365.0,38,True,2023-08-03 13:36:23.000,.202308,50.0,espnet,,,,,225.0,220.0,https://pypi.org/project/espnet,2023-08-03 13:37:00.000,5.0,28945.0,28946.0,,,,,,,,1.0,79.0,,,,,,,,,,,,,,,,,,,
65,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2023-08-24 13:16:48.000000,2023-08-18 22:46:26,9127.0,690.0,1107,126.0,966.0,168.0,813.0,6458,A PyTorch-based Speech Toolkit.,219.0,38,True,2023-07-22 18:07:47.000,0.5.15,14.0,speechbrain,,,,['pytorch'],913.0,899.0,https://pypi.org/project/speechbrain,2023-07-22 18:08:45.000,14.0,197998.0,197998.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-08-15 08:38:49.000000,2023-08-15 08:38:44,1690.0,16.0,2195,168.0,766.0,55.0,968.0,6367,Python Data. Leaflet.js Maps.,152.0,38,True,2022-12-12 20:39:34.303,0.14.0,28.0,folium,conda-forge/folium,,,,28788.0,28013.0,https://pypi.org/project/folium,2022-12-12 20:39:34.303,775.0,641992.0,667271.0,https://anaconda.org/conda-forge/folium,2023-06-16 13:15:52.865,2249843.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-08-24 14:28:00.000000,2023-08-24 14:27:59,1048.0,194.0,592,93.0,960.0,91.0,825.0,5547,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",171.0,38,True,2023-08-23 06:26:33.000,0.22.0,34.0,accelerate,conda-forge/accelerate,,,['pytorch'],12494.0,12204.0,https://pypi.org/project/accelerate,2023-08-23 06:25:15.000,290.0,5181880.0,5184479.0,https://anaconda.org/conda-forge/accelerate,2023-08-23 14:08:26.871,57179.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
68,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-08-24 13:40:01.000000,2023-08-24 06:04:23,17537.0,115.0,1217,85.0,7368.0,531.0,4054.0,2326,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,348.0,38,True,2023-08-15 17:55:48.000,1.5.0,74.0,mne,conda-forge/mne,,,,3192.0,2922.0,https://pypi.org/project/mne,2023-08-15 17:55:48.000,270.0,81483.0,89672.0,https://anaconda.org/conda-forge/mne,2023-08-15 19:52:43.445,319373.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-08-23 22:57:06.000000,2023-08-23 14:45:30,3224.0,138.0,1037,135.0,2608.0,480.0,835.0,1911,A library for training and deploying machine learning models on Amazon SageMaker.,386.0,38,True,2023-08-21 21:23:48.000,2.179.0,531.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",2997.0,2917.0,https://pypi.org/project/sagemaker,2023-08-21 21:23:48.000,80.0,32291515.0,32310210.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-08-22 00:20:25.314,673052.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
70,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-08-24 13:25:42.000000,2023-08-24 13:25:42,5462.0,149.0,679,57.0,4662.0,1142.0,2230.0,1486,A distributed task scheduler for Dask.,316.0,38,True,,,174.0,distributed,conda-forge/distributed,,,,30160.0,30160.0,https://pypi.org/project/distributed,,,6549168.0,6851199.0,https://anaconda.org/conda-forge/distributed,2023-08-18 21:49:20.600,11779215.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-08-23 17:10:27.000000,2023-08-12 13:53:29,1496.0,15.0,260,32.0,462.0,88.0,477.0,1301,Python library for reading and writing image data.,105.0,38,True,2023-06-12 03:02:52.000,2.31.1,56.0,imageio,conda-forge/imageio,,,,99135.0,99135.0,https://pypi.org/project/imageio,,,15267522.0,15336524.0,https://anaconda.org/conda-forge/imageio,2023-06-12 06:54:47.545,5450119.0,,,,,1.0,819.0,,,,,,,,,,,,,,,,,,,
72,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2023-06-16 13:21:35.778000,2020-02-15 08:33:35,523.0,,6699,1287.0,164.0,662.0,219.0,31119,Chinese Words Segementation Utilities.,49.0,37,False,2020-01-20 14:23:50.000,0.42.1,9.0,jieba,conda-forge/jieba,,,,23638.0,23638.0,https://pypi.org/project/jieba,,,550885.0,552780.0,https://anaconda.org/conda-forge/jieba,2023-06-16 13:21:35.778,144041.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-08-23 09:48:48.000000,2023-08-18 15:10:40,2313.0,10.0,5781,414.0,1297.0,976.0,3011.0,27251,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,420.0,37,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1891.0,1891.0,https://pypi.org/project/fairseq,,,283109.0,284358.0,https://anaconda.org/conda-forge/fairseq,2023-06-16 19:21:01.221,46064.0,,,,,1.0,317.0,,,,,,,,,,,,,,,,,,,
74,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2023-07-28 17:48:29.000000,2023-06-26 06:46:56,1325.0,5.0,2205,334.0,1562.0,359.0,1842.0,13518,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",170.0,37,True,2023-06-12 09:28:02.604,0.28.1,77.0,horovod,,,,,1008.0,977.0,https://pypi.org/project/horovod,2023-06-12 09:28:02.604,31.0,79062.0,79062.0,,,,,,,,2.0,,,,,,,,,,,,stable/horovod,,,,,,,,
75,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-08-22 12:18:41.000000,2023-08-16 18:54:36,5608.0,69.0,1692,205.0,1138.0,44.0,2121.0,13032,A very simple framework for state-of-the-art Natural Language Processing (NLP).,249.0,37,False,2023-03-30 15:49:56.000,0.12.2,23.0,flair,conda-forge/python-flair,,,['pytorch'],2673.0,2673.0,https://pypi.org/project/flair,,,87734.0,88285.0,https://anaconda.org/conda-forge/python-flair,2023-07-23 11:04:16.024,20403.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
76,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-08-23 19:58:43.000000,2023-08-21 11:12:40,1330.0,33.0,1532,151.0,700.0,174.0,531.0,11038,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,112.0,37,True,2023-08-11 15:54:46.000,4.5.1,50.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",1374.0,1186.0,https://pypi.org/project/pandas-profiling,2023-02-03 17:59:40.571,188.0,938840.0,943497.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,391206.0,,,,,2.0,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,,,
