,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
39,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-07-14 14:48:53.000000,2022-07-13 14:50:33,4786.0,276.0,629,58.0,3860.0,1156.0,1880.0,1373,A distributed task scheduler for Dask.,279.0,41,True,2022-07-08 21:15:19.197,2022.7.0,178.0,distributed,conda-forge/distributed,,,5357446.0,25443.0,24256.0,https://pypi.org/project/distributed,2022-06-24 16:00:19.000,1187.0,5257827.0,https://anaconda.org/conda-forge/distributed,2022-07-08 22:39:14.703,7371868.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
40,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-07-14 14:34:12.000000,2022-07-14 14:08:10,7170.0,325.0,2498,226.0,6445.0,531.0,4676.0,19353,"The most intuitive, flexible, way for researchers, ML engineers and data scientists to build models (with PyTorch) and..",705.0,40,True,2022-07-13 00:39:05.491,1.6.5,211.0,pytorch-lightning,conda-forge/pytorch-lightning,['pytorch'],7206.0,1736003.0,396.0,,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,396.0,1716502.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-06-07 13:19:15.354,482547.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
41,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-07-13 16:37:40.000000,2022-07-13 16:37:40,8788.0,197.0,1635,229.0,3163.0,198.0,2566.0,6806,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,399.0,40,True,2022-07-08 10:59:26.000,4.1.2,40.0,pymc3,conda-forge/pymc3,,1904.0,399736.0,900.0,662.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,393542.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,426058.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
42,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-07-14 11:14:46.000000,2022-07-13 19:41:37,6272.0,340.0,1714,403.0,770.0,614.0,677.0,16823,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",119.0,39,True,2022-06-13 18:21:02.000,2.5.1,151.0,dash,conda-forge/dash,,,929587.0,1412.0,203.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1209.0,919017.0,https://anaconda.org/conda-forge/dash,2022-06-14 01:55:09.921,528538.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
43,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-07-14 11:59:42.000000,2022-07-13 23:03:46,7691.0,374.0,1928,178.0,3400.0,54.0,1535.0,15084,Build cross-modal and multi-modal applications on the cloud.,151.0,39,True,2022-07-13 09:45:52.000,3.6.11,1912.0,jina,conda-forge/jina-core,,,106239.0,315.0,313.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,67611.0,https://anaconda.org/conda-forge/jina-core,2022-04-22 14:11:20.474,13754.0,2.0,,,,,,,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2022-07-13 10:01:54.184569,7.0,1080349.0,,,,,,,,,,,
44,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-07-14 12:02:12.000000,2022-07-12 12:19:49,4587.0,142.0,1893,201.0,956.0,104.0,1812.0,11804,A very simple framework for state-of-the-art Natural Language Processing (NLP).,231.0,39,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,['pytorch'],,180181.0,1561.0,1485.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,179778.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,9685.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
45,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-07-14 00:37:00.000000,2022-07-12 05:07:11,3229.0,79.0,665,151.0,1010.0,230.0,1410.0,7632,Declarative statistical visualization library for Python.,137.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,7192768.0,30068.0,29724.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,7175443.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1247430.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
46,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-07-14 14:15:30.000000,2022-07-14 14:05:36,23488.0,648.0,1016,193.0,300.0,409.0,1434.0,6634,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1002.0,39,True,2022-05-19 07:31:43.000,1.0.6,103.0,catboost,conda-forge/catboost,,83374.0,2366147.0,229.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,229.0,2343225.0,https://anaconda.org/conda-forge/catboost,2022-05-19 10:30:35.525,1074281.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
47,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-07-14 13:14:28.000000,2022-07-07 14:35:29,11865.0,38.0,6901,1094.0,11064.0,1989.0,7737.0,20027,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",974.0,38,True,2022-05-17 21:11:13.000,1.9.1,983.0,mxnet,mxnet,['mxnet'],25212.0,336601.0,289.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,284.0,336120.0,https://anaconda.org/anaconda/mxnet,2022-05-02 19:57:38.379,7789.0,2.0,,,,,,,,,,,,,,5.0,,,,,,,,,,
48,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-07-14 14:47:35.000000,2022-07-13 23:14:40,4782.0,133.0,1786,268.0,2372.0,611.0,1922.0,19920,Streamlit The fastest way to build data apps in Python.,143.0,38,True,2022-06-02 17:46:00.000,1.10.0,168.0,streamlit,,,,829395.0,765.0,344.0,https://pypi.org/project/streamlit,2022-06-02 17:45:51.000,421.0,829395.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
49,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-07-14 09:02:14.000000,2022-07-13 17:34:34,1436.0,91.0,3243,278.0,244.0,68.0,484.0,19676,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",77.0,38,True,2022-07-10 23:53:09.000,0.6.5,32.0,timm,conda-forge/timm,['pytorch'],1445096.0,1044884.0,3813.0,3707.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1005916.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,22582.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
50,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-07-14 02:50:00.000000,2022-07-07 23:31:11,2212.0,56.0,4688,343.0,1097.0,648.0,2877.0,18398,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,396.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,['pytorch'],254.0,54501.0,907.0,868.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,53811.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,16456.0,1.0,,,,,,,,-1.0,,,,,,,,,,,,,,,,
51,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-07-14 12:54:25.000000,2022-07-13 10:46:17,30288.0,185.0,4040,340.0,4751.0,865.0,5755.0,14552,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",544.0,38,True,2022-07-12 12:12:52.000,2.8.31,263.0,rasa,,['tensorflow'],,191599.0,60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,191599.0,,,,1.0,,,,,,,,-1.0,,,,,,,,,,,,,,,,
52,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-07-14 00:08:29.000000,2022-07-14 00:08:29,2708.0,24.0,2188,279.0,3086.0,91.0,2441.0,11098,"An open-source NLP research library, built on PyTorch.",263.0,38,True,2022-04-14 22:03:15.000,2.9.3,263.0,allennlp,conda-forge/allennlp,['pytorch'],46.0,81743.0,2807.0,2628.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,179.0,80026.0,https://anaconda.org/conda-forge/allennlp,2022-04-15 04:27:02.306,73868.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
53,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-07-14 07:26:57.000000,2022-07-08 09:49:41,1014.0,54.0,1313,153.0,420.0,112.0,465.0,9226,Create HTML profiling reports from pandas DataFrame objects.,88.0,38,True,2022-05-02 02:53:44.000,3.2.0,32.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,1296392.0,8598.0,8440.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,158.0,1293125.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,232012.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
54,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-07-14 07:10:06.000000,2022-07-13 13:45:34,25461.0,411.0,603,121.0,5136.0,413.0,1366.0,6169,NumPy & SciPy for GPU.,305.0,38,True,2022-06-30 06:53:59.000,10.6.0,118.0,cupy,conda-forge/cupy,,36886.0,198902.0,1258.0,1093.0,https://pypi.org/project/cupy,2022-06-30 05:15:19.000,165.0,148116.0,https://anaconda.org/conda-forge/cupy,2022-07-04 00:37:32.410,1626736.0,1.0,,,,,,,,,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2022-06-30 06:57:22.472169,7.0,54970.0,,,,,,,,,,,
55,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-07-14 11:17:06.000000,2022-07-12 11:18:53,3905.0,467.0,1375,115.0,723.0,246.0,1392.0,5944,"An open-source, low-code machine learning library in Python.",95.0,38,True,2022-04-10 22:13:37.000,2.3.10,82.0,pycaret,conda-forge/pycaret,,590.0,447781.0,2298.0,2285.0,https://pypi.org/project/pycaret,2022-06-06 15:35:50.000,13.0,447162.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,13702.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
56,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-07-14 00:58:59.000000,2022-07-13 13:10:12,3572.0,51.0,468,153.0,938.0,150.0,1411.0,1765,Rasterio reads and writes geospatial raster datasets.,128.0,38,True,2022-07-06 01:50:13.000,1.3.0,139.0,rasterio,conda-forge/rasterio,,761.0,740519.0,5982.0,5181.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,719095.0,https://anaconda.org/conda-forge/rasterio,2022-07-06 11:11:40.160,1627551.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
57,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-07-14 14:26:46.000000,2022-07-14 08:24:33,5028.0,591.0,4739,370.0,2049.0,1199.0,3671.0,23312,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",117.0,37,True,2022-05-09 11:48:13.000,2.5.0,27.0,paddleocr,,['paddle'],,42466.0,732.0,723.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,42466.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
58,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-07-14 08:15:44.000000,2022-06-29 03:06:58,2092.0,60.0,7491,360.0,2225.0,636.0,5496.0,20495,OpenMMLab Detection Toolbox and Benchmark.,343.0,37,True,2022-06-01 16:40:25.000,2.25.0,34.0,mmdet,,['pytorch'],,50579.0,484.0,474.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,50579.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
59,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-07-14 14:20:46.000000,2022-07-14 13:29:51,5643.0,162.0,2700,239.0,925.0,981.0,1642.0,15034,Graph Neural Network Library for PyTorch.,284.0,37,True,2022-03-12 16:46:16.000,2.0.4,33.0,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,89701.0,50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,89348.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-05-16 23:57:36.692,8487.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
60,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-07-14 08:32:05.000000,2022-07-07 09:16:37,1203.0,33.0,2076,332.0,1413.0,312.0,1721.0,12583,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",150.0,37,True,2022-06-21 09:28:07.000,0.25.0,72.0,horovod,,,,88821.0,651.0,621.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,88821.0,,,,1.0,,stable/horovod,,,,,,,,,,,,,,,,,,,,,,
61,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-07-14 14:43:37.000000,2022-07-14 08:44:27,15188.0,675.0,1548,207.0,12033.0,286.0,5206.0,11307,Vector database for scalable similarity search and AI applications.,213.0,37,True,2022-04-02 10:12:24.000,2.0.2,100.0,pymilvus,,,36285.0,59160.0,16.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,16.0,23376.0,,,,1.0,,,,,,,,,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2022-07-14 08:53:14.282441,21.0,1040434.0,,,,,,,,,,,
62,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-07-14 12:32:14.000000,2022-07-13 22:54:10,8098.0,34.0,3069,476.0,564.0,47.0,2008.0,11260,A toolkit for making real world machine learning and data analysis applications in C++.,176.0,37,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,24986.0,118995.0,16006.0,15237.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,112380.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,442584.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
63,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-07-14 12:27:48.000000,2022-07-14 12:27:47,7737.0,341.0,953,136.0,4033.0,630.0,3146.0,10008,Data Version Control | Git for Data & Models | ML Experiments Management.,270.0,37,True,2022-07-10 22:35:25.871,2.13.0,352.0,dvc,conda-forge/dvc,,100020.0,603350.0,47.0,,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,567725.0,https://anaconda.org/conda-forge/dvc,2022-07-11 12:39:25.770,1125999.0,1.0,,,,,,,,,,,,,,,dvc,dvc,dvc,,,,,,,
64,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,555.0,4114.0,679.0,2086.0,9596,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,298644.0,15540.0,12702.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,270234.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2045528.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
65,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-07-06 10:06:00.000000,2022-06-01 11:58:49,1079.0,5.0,1238,245.0,614.0,286.0,892.0,9403,Video editing with Python.,149.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,1348590.0,17651.0,16901.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,750.0,1346554.0,https://anaconda.org/conda-forge/moviepy,2022-04-16 23:09:18.943,122197.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
66,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-07-14 09:58:37.000000,2022-07-14 09:58:35,11498.0,90.0,990,165.0,404.0,552.0,685.0,3728,Probabilistic reasoning and statistical analysis in TensorFlow.,453.0,37,True,2022-06-07 18:01:34.000,0.17.0,43.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,902679.0,333.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,333.0,901103.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-06-09 10:00:06.955,64656.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
67,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-07-13 14:32:19.000000,2022-07-11 06:40:15,2036.0,34.0,457,88.0,537.0,162.0,728.0,2856,Manipulation and analysis of geometric objects.,132.0,37,True,2022-05-03 21:29:09.000,1.8.2,108.0,shapely,conda-forge/shapely,,60.0,7268598.0,34943.0,31166.0,https://pypi.org/project/shapely,2022-05-03 21:29:09.000,3777.0,7219165.0,https://anaconda.org/conda-forge/shapely,2022-07-02 17:46:15.161,4003589.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
68,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2022-07-14 10:39:55.000000,2022-07-14 10:07:00,5143.0,71.0,255,84.0,609.0,25.0,105.0,2546,"A refreshing functional take on deep learning, compatible with your favorite libraries.",53.0,37,True,2022-07-08 13:54:53.000,8.1.0,209.0,thinc,conda-forge/thinc,,,3943974.0,23213.0,22593.0,https://pypi.org/project/thinc,2022-06-22 20:24:21.000,620.0,3910711.0,https://anaconda.org/conda-forge/thinc,2022-07-08 17:40:18.742,2162125.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
69,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-07-14 14:28:45.000000,2022-07-14 13:41:34,16980.0,199.0,1073,79.0,6765.0,451.0,3738.0,1972,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,299.0,37,True,2022-05-12 13:39:57.000,1.0.3,62.0,mne,conda-forge/mne,,,39923.0,1950.0,1728.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,36655.0,https://anaconda.org/conda-forge/mne,2022-06-19 00:52:47.756,212479.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
70,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-07-14 00:54:07.000000,2022-07-12 23:59:27,2575.0,121.0,810,99.0,2042.0,369.0,711.0,1658,A library for training and deploying machine learning models on Amazon SageMaker.,268.0,37,True,2022-07-08 05:22:40.000,2.99.0,438.0,sagemaker,conda-forge/sagemaker-python-sdk,"['mxnet', 'tensorflow']",,10027601.0,1575.0,1523.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,10017472.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-07-08 07:46:11.457,324154.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
71,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-07-14 13:48:51.000000,2022-07-14 13:19:54,31260.0,625.0,10893,940.0,20263.0,942.0,,19330,Apache Flink Python API.,1575.0,36,True,2022-07-05 17:28:53.000,1.15.1,33.0,apache-flink,,,,59159.0,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,59159.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
72,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2022-07-05 01:27:09.000000,2021-06-01 10:43:00,1848.0,,4077,554.0,697.0,330.0,1253.0,12398,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,36,False,2020-08-22 18:42:43.000,1.0.8,86.0,chatterbot,,,,63754.0,4831.0,4481.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000,350.0,63754.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
73,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2022-07-14 09:35:15.000000,2022-07-14 09:35:15,2739.0,108.0,1637,275.0,3167.0,300.0,1358.0,11696,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",174.0,36,True,2022-06-22 04:57:13.000,2.8,50.0,nni,,,,9135.0,275.0,245.0,https://pypi.org/project/nni,2022-06-22 05:07:14.000,30.0,9135.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
74,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2022-07-14 13:30:38.000000,2022-07-14 13:30:38,2363.0,152.0,2376,174.0,2699.0,229.0,1401.0,9971,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",220.0,36,True,2022-05-30 15:06:10.000,0.8.2,439.0,dgl,,,,29999.0,68.0,22.0,https://pypi.org/project/dgl,2022-03-16 02:32:44.000,46.0,29999.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
75,glfw,glfw/glfw,image,,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000,2022-07-13 21:04:21.000000,2022-07-13 19:54:55,4571.0,103.0,3673,375.0,567.0,473.0,1169.0,9286,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",181.0,36,False,2022-04-09 06:23:40.000,2.5.3,45.0,glfw,conda-forge/glfw,,2815314.0,93557.0,150.0,1.0,https://pypi.org/project/glfw,2022-04-09 06:23:40.000,149.0,60042.0,https://anaconda.org/conda-forge/glfw,2022-06-22 21:43:30.520,62464.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
