,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,new_addition,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
39,psycopg2,psycopg/psycopg2,,db-clients,https://github.com/psycopg/psycopg2,https://github.com/psycopg/psycopg2,BSD-3-Clause-Attribution,2013-01-21 11:05:11.000000,2020-12-25 15:42:39.583000,2020-12-16 23:41:45.000000,361.0,44.0,928.0,2022,2871.0,PostgreSQL database adapter for the Python programming language.,111.0,35,False,2020-12-25 13:51:59.000000,2.8.6,45.0,psycopg2,psycopg2,,,,408173.0,288961.0,https://pypi.org/project/psycopg2,2020-09-06 22:41:27.000000,119212.0,5327588.0,5328051.0,https://anaconda.org/anaconda/psycopg2,2020-12-16 23:03:43.011000,28729.0,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,
40,MXNet,apache/incubator-mxnet,,ml-frameworks,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000000,2021-01-08 01:51:51.000000,2021-01-05 13:44:48.000000,6803.0,1812.0,7543.0,19211,11497.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",948.0,34,True,2020-08-28 05:08:24.000000,1.7.0,976.0,mxnet,mxnet,,,['mxnet'],2150.0,1706.0,https://pypi.org/project/mxnet,2020-08-28 06:18:15.000000,444.0,150059.0,150628.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007000,5663.0,,,,,2.0,23327.0,,,,,,,,0.0,,,,,,,,,,,
41,dash,plotly/dash,,data-viz,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000000,2021-01-07 01:35:50.000000,2021-01-07 01:35:48.000000,1401.0,401.0,551.0,13645,3542.0,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",70.0,34,True,2020-12-09 22:01:52.000000,1.18.1,136.0,dash,conda-forge/dash,,,,17853.0,16245.0,https://pypi.org/project/dash,2020-12-09 21:34:25.000000,1608.0,233447.0,239836.0,https://anaconda.org/conda-forge/dash,2020-12-11 15:37:58.126000,204467.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,nltk,nltk/nltk,,nlp,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000000,2021-01-05 07:02:26.000000,2021-01-02 00:33:13.000000,2397.0,243.0,1220.0,9532,,Suite of libraries and programs for symbolic and statistical natural language processing for English.,386.0,34,True,2019-08-20 10:55:21.000000,3.4.5,39.0,nltk,conda-forge/nltk,,,,105958.0,84966.0,https://pypi.org/project/nltk,2020-04-12 23:46:10.000000,20992.0,4563052.0,4574576.0,https://anaconda.org/conda-forge/nltk,2019-08-08 17:07:46.504000,610810.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
43,Theano,Theano/Theano,,ml-frameworks,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000000,2020-11-01 11:19:03.292000,2020-09-05 10:39:50.000000,2501.0,674.0,2081.0,9326,28123.0,"Theano is a Python library that allows you to define, optimize, and evaluate mathematical expressions involving multi-..",382.0,34,True,2020-07-27 16:13:54.000000,1.0.5,45.0,theano,conda-forge/theano,,,,15410.0,9936.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000000,5474.0,205788.0,229088.0,https://anaconda.org/conda-forge/theano,2020-11-01 11:19:03.292000,1258228.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
44,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-01-08 00:29:36.000000,2021-01-08 00:29:37.000000,1830.0,661.0,1027.0,8114,1844.0,Open source platform for the machine learning lifecycle.,272.0,34,True,2020-12-31 09:17:41.000000,1.13.1,40.0,mlflow,conda-forge/mlflow,,,,1913.0,1759.0,https://pypi.org/project/mlflow,2020-12-31 08:55:08.000000,154.0,2479185.0,2488454.0,https://anaconda.org/conda-forge/mlflow,2020-12-31 14:14:06.094000,194665.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
45,kafka-python,dpkp/kafka-python,,db-clients,https://github.com/dpkp/kafka-python,https://github.com/dpkp/kafka-python,Apache-2.0,2012-09-24 13:00:26.000000,2021-01-07 11:56:19.000000,2020-12-02 14:45:13.000000,1099.0,137.0,1148.0,4165,2152.0,Python client for Apache Kafka.,202.0,34,True,2020-09-30 07:33:37.000000,2.0.1,36.0,kafka-python,conda-forge/kafka-python,,,,7657.0,5637.0,https://pypi.org/project/kafka-python,2020-09-30 07:24:01.000000,2020.0,1919653.0,1924963.0,https://anaconda.org/conda-forge/kafka-python,2020-09-30 13:01:38.284000,232742.0,,,,,2.0,1666.0,,,,,,,,,,,,,,,,,,,
46,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-01-07 16:14:10.000000,2021-01-07 16:14:09.000000,3591.0,591.0,5722.0,14489,,"Interactive Data Visualization in the browser, from Python.",543.0,33,True,2020-10-21 02:39:03.000000,2.2.3,81.0,bokeh,conda-forge/bokeh,,,,35398.0,29526.0,https://pypi.org/project/bokeh,2020-12-08 11:21:40.000000,5872.0,1075183.0,1153665.0,https://anaconda.org/conda-forge/bokeh,2020-11-23 14:37:30.508000,3531734.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
47,Ray,ray-project/ray,,distributed-ml,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000000,2021-01-08 02:30:02.000000,2021-01-08 02:30:00.000000,2280.0,1163.0,4442.0,14350,6872.0,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged..",413.0,33,True,2020-12-24 10:13:39.000000,1.1.0,43.0,ray,,,,,1600.0,1440.0,https://pypi.org/project/ray,2020-12-24 10:13:39.000000,160.0,180745.0,180745.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,luigi,spotify/luigi,,data-pipelines,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000000,2021-01-07 09:23:20.000000,2020-12-29 12:23:53.000000,2208.0,67.0,835.0,14079,3940.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",547.0,33,True,2020-09-23 11:57:43.000000,3.0.2,72.0,luigi,luigi,,,,1974.0,1298.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000000,676.0,370081.0,370186.0,https://anaconda.org/anaconda/luigi,2020-07-21 19:50:10.849000,6230.0,,,,,1.0,,,stable/luigi,,,,,,,,,,,,,,,,,
49,shap,slundberg/shap,,interpretability,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000000,2021-01-05 21:04:58.000000,2021-01-05 05:03:17.000000,1625.0,880.0,490.0,11343,1746.0,A game theoretic approach to explain the output of any machine learning model.,141.0,33,True,2020-11-04 21:38:32.000000,0.37.0,92.0,shap,conda-forge/shap,,,,1970.0,1834.0,https://pypi.org/project/shap,2020-11-04 21:38:32.000000,136.0,779803.0,791734.0,https://anaconda.org/conda-forge/shap,2020-12-16 19:26:39.477000,346014.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
50,pytorch-lightning,PyTorchLightning/pytorch-lightning,,ml-frameworks,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000000,2021-01-08 00:00:49.000000,2021-01-07 05:24:47.000000,1273.0,351.0,2363.0,11298,4041.0,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.",361.0,33,True,2021-01-06 10:28:26.000000,1.1.3,145.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],1602.0,1588.0,https://pypi.org/project/pytorch-lightning,2021-01-06 10:28:26.000000,14.0,96388.0,98287.0,https://anaconda.org/conda-forge/pytorch-lightning,2021-01-06 12:51:32.031000,13288.0,,,,,2.0,30.0,,,,,,,,,,,,,,,,,,,
51,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-01-06 12:48:35.000000,2021-01-06 12:48:16.000000,2832.0,46.0,1804.0,9780,7899.0,A toolkit for making real world machine learning and data analysis applications in C++.,162.0,33,False,2020-12-04 19:23:04.000000,19.21.1,28.0,dlib,conda-forge/dlib,,,,9191.0,7833.0,https://pypi.org/project/dlib,2020-12-04 19:23:04.000000,1358.0,72497.0,77820.0,https://anaconda.org/conda-forge/dlib,2020-12-05 11:14:31.456000,257990.0,,,,,2.0,24288.0,,,,,,,,,,,,,,,,,,,
52,onnx,onnx/onnx,,model-serialisation,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000000,2021-01-08 02:34:22.000000,2021-01-07 22:16:14.000000,1752.0,514.0,910.0,9602,1657.0,Open standard for machine learning interoperability.,190.0,33,True,2020-11-07 00:55:30.000000,1.8.0,19.0,onnx,conda-forge/onnx,,,,2634.0,2338.0,https://pypi.org/project/onnx,2020-11-06 22:46:10.000000,296.0,324525.0,329476.0,https://anaconda.org/conda-forge/onnx,2020-11-10 11:04:34.755000,178740.0,,,,,1.0,9687.0,,,,,,,,,,,,,,,,,,,
53,peewee,coleifer/peewee,,db-clients,https://github.com/coleifer/peewee,https://github.com/coleifer/peewee,MIT,2010-10-11 20:14:11.000000,2020-12-29 14:56:49.000000,2020-12-29 14:56:31.000000,1254.0,2.0,1914.0,8067,4283.0,"a small, expressive orm -- supports postgresql, mysql and sqlite.",144.0,33,True,2020-11-07 18:48:43.000000,3.14.0,165.0,peewee,conda-forge/peewee,,,,18191.0,11727.0,https://pypi.org/project/peewee,2020-11-07 18:47:45.000000,6464.0,169499.0,174480.0,https://anaconda.org/conda-forge/peewee,2020-11-11 21:24:13.453000,268995.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
54,python-bigquery,googleapis/python-bigquery,,db-clients,https://github.com/googleapis/python-bigquery,https://github.com/googleapis/python-bigquery,Apache-2.0,2019-12-10 00:09:04.000000,2021-01-07 13:22:46.000000,2021-01-06 23:26:11.000000,1333.0,43.0,162.0,3426,1071.0,Google BigQuery API client library.,86.0,33,True,2020-12-09 21:06:40.000000,2.6.1,74.0,google-cloud-bigquery,,,,,7493.0,6243.0,https://pypi.org/project/google-cloud-bigquery,2020-12-09 21:06:40.000000,1250.0,7786569.0,7786569.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
55,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2020-12-31 17:30:28.000000,2020-12-27 16:15:28.000000,524.0,24.0,211.0,3145,1004.0,Geocoding library for Python.,117.0,33,True,2020-12-27 13:15:23.000000,2.1.0,57.0,geopy,conda-forge/geopy,,,,22476.0,15232.0,https://pypi.org/project/geopy,2020-12-27 13:12:21.000000,7244.0,3708315.0,3716837.0,https://anaconda.org/conda-forge/geopy,2020-12-27 14:22:55.127000,494311.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
56,xlrd,python-excel/xlrd,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000000,2020-12-12 15:24:26.000000,2020-12-12 15:24:25.000000,406.0,3.0,,1841,502.0,Please use openpyxl where you can...,50.0,33,True,2020-12-11 10:14:20.000000,2.0.1,24.0,xlrd,conda-forge/xlrd,,,,74467.0,60893.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000000,13574.0,5430293.0,5454864.0,https://anaconda.org/conda-forge/xlrd,2020-07-25 21:25:25.518000,1130281.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-01-08 01:18:42.000000,2021-01-08 01:18:41.000000,6874.0,59.0,1292.0,20233,1639.0,The fastai deep learning library.,472.0,32,True,2021-01-07 16:53:05.000000,2.2.2,113.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-01-07 16:53:29.000000,368.0,136022.0,136022.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
58,jax,google/jax,,ml-frameworks,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000000,2021-01-08 00:47:29.000000,2021-01-08 00:45:11.000000,931.0,715.0,1339.0,10986,6475.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",241.0,32,True,2020-12-05 06:20:45.000000,0.2.7,86.0,jax,conda-forge/jaxlib,,,,1004.0,958.0,https://pypi.org/project/jax,2020-12-05 06:20:45.000000,46.0,92309.0,95992.0,https://anaconda.org/conda-forge/jaxlib,2020-10-14 04:33:18.732000,66295.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
59,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2020-12-15 01:23:04.000000,2020-11-16 14:28:10.000000,2696.0,544.0,663.0,10775,4345.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,230.0,32,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],960.0,878.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,82.0,87631.0,87631.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,Rasa,RasaHQ/rasa,,nlp,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000000,2021-01-07 23:34:17.000000,2021-01-04 08:48:36.000000,3223.0,564.0,4322.0,10488,24099.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",452.0,32,True,2021-01-06 18:40:23.000000,2.2.3,175.0,rasa,,,,['tensorflow'],64.0,,https://pypi.org/project/rasa,2021-01-06 18:40:12.000000,64.0,73751.0,73751.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
61,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc3,https://github.com/pymc-devs/pymc3,Apache-2.0,2009-05-05 09:43:50.000000,2021-01-07 17:16:06.000000,2021-01-05 17:33:40.000000,1316.0,150.0,1955.0,5473,7622.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Theano.,301.0,32,True,2020-12-07 15:59:43.000000,3.10.0,30.0,pymc3,conda-forge/pymc3,,,,2207.0,1921.0,https://pypi.org/project/pymc3,2020-12-07 15:45:00.000000,286.0,116323.0,120994.0,https://anaconda.org/conda-forge/pymc3,2020-12-07 20:54:14.048000,238202.0,,,,,1.0,145.0,,,,,,,,,,,,,,,,,,,
62,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-01-06 21:06:10.173000,2021-01-04 08:41:39.000000,1867.0,143.0,683.0,5075,1467.0,Python Data. Leaflet.js Maps.,120.0,32,True,2021-01-06 16:59:13.000000,0.12.0,24.0,folium,conda-forge/folium,,,,8906.0,7938.0,https://pypi.org/project/folium,2021-01-06 19:37:18.000000,968.0,231207.0,236563.0,https://anaconda.org/conda-forge/folium,2021-01-06 21:06:10.173000,310703.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
63,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2021-01-08 01:46:17.000000,2021-01-08 00:48:30.000000,2816.0,122.0,,4494,30154.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",989.0,32,True,2020-12-11 21:24:20.000000,2.26.0,29.0,apache-beam,,,,,186.0,,https://pypi.org/project/apache-beam,2020-12-11 19:58:03.000000,186.0,1694949.0,1694949.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,xmltodict,martinblech/xmltodict,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000000,2020-11-05 01:54:38.000000,2020-04-26 05:15:03.000000,395.0,63.0,134.0,4224,205.0,Python module that makes working with XML feel like you are working with JSON.,41.0,32,True,2019-02-11 07:00:26.000000,0.12.0,27.0,xmltodict,conda-forge/xmltodict,,,,28254.0,20020.0,https://pypi.org/project/xmltodict,2019-02-11 07:00:26.000000,8234.0,3972890.0,3984037.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803000,590816.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
65,Tablib,jazzband/tablib,,data-loading,https://github.com/jazzband/tablib,https://github.com/jazzband/tablib,MIT,2011-03-28 02:36:50.000000,2020-12-13 06:03:08.000000,2020-12-11 07:22:54.000000,557.0,34.0,197.0,3831,1123.0,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",110.0,32,True,2020-12-05 14:56:28.000000,3.0.0,38.0,tablib,conda-forge/tablib,,,,11314.0,8956.0,https://pypi.org/project/tablib,2020-12-05 14:56:28.000000,2358.0,564278.0,565391.0,https://anaconda.org/conda-forge/tablib,2020-12-05 16:40:48.469000,55694.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
66,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-01-06 16:20:30.000000,2021-01-06 15:41:01.000000,1418.0,42.0,492.0,2671,816.0,A library for transfer learning by reusing parts of TensorFlow models.,66.0,32,True,2021-01-06 16:20:30.000000,0.11.0,14.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],5225.0,4911.0,https://pypi.org/project/tensorflow-hub,2021-01-06 16:20:30.000000,314.0,923369.0,924925.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:36.561000,48244.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,TensorFlow Datasets,tensorflow/datasets,,data-loading,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000000,2021-01-07 20:47:58.000000,2021-01-07 20:47:47.000000,900.0,380.0,514.0,2601,3670.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",178.0,32,True,2021-01-07 09:50:58.000000,4.2.0,21.0,tensorflow-datasets,,,,['tensorflow'],3390.0,3288.0,https://pypi.org/project/tensorflow-datasets,2021-01-07 09:50:58.000000,102.0,557537.0,557537.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
68,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-01-05 02:39:31.000000,2021-01-05 02:39:30.000000,187.0,14.0,81.0,2142,4869.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",36.0,32,True,2020-12-11 09:45:43.000000,7.4.5,182.0,thinc,conda-forge/thinc,,,,11585.0,10447.0,https://pypi.org/project/thinc,2020-12-16 23:18:41.000000,1138.0,858522.0,876370.0,https://anaconda.org/conda-forge/thinc,2020-12-18 09:40:27.092000,838899.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
69,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2021-01-08 00:34:57.000000,2021-01-07 23:28:47.000000,612.0,766.0,1865.0,1888,3465.0,N-D labeled arrays and datasets in Python.,288.0,32,True,2020-11-30 21:28:55.000000,0.16.2,55.0,xarray,conda-forge/xarray,,,,5935.0,4803.0,https://pypi.org/project/xarray,2020-11-30 21:26:20.000000,1132.0,275925.0,314241.0,https://anaconda.org/conda-forge/xarray,2020-12-01 04:59:09.242000,2222354.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
70,DeepSpeech,mozilla/DeepSpeech,,audio,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000000,2021-01-07 16:42:04.000000,2021-01-03 09:56:24.000000,2971.0,85.0,1822.0,16243,3331.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",152.0,31,True,2020-12-10 17:22:09.000000,0.9.3,100.0,deepspeech,,,,['tensorflow'],406.0,377.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000000,29.0,13198.0,27219.0,,,,,,,,1.0,392608.0,,,,,,,,,,,,,,,,,,,
71,fairseq,pytorch/fairseq,,nlp,https://github.com/pytorch/fairseq,https://github.com/pytorch/fairseq,MIT,2017-08-29 16:26:12.000000,2021-01-07 20:57:36.000000,2021-01-07 05:43:05.000000,2748.0,602.0,1741.0,10906,1701.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,283.0,31,True,2021-01-05 20:26:45.000000,0.10.2,13.0,fairseq,,,,['pytorch'],283.0,263.0,https://pypi.org/project/fairseq,2021-01-05 20:26:45.000000,20.0,8832.0,8833.0,,,,,,,,1.0,53.0,,,,,,,,,,,,,,,,,,,
72,ChatterBot,gunthercox/ChatterBot,,nlp,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000000,2021-01-03 01:13:36.000000,2020-08-20 21:16:14.000000,3563.0,203.0,1218.0,10693,1847.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,31,True,2020-08-22 18:42:43.000000,1.0.8,86.0,chatterbot,,,,,3709.0,3029.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000000,680.0,24557.0,24557.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2020-10-19 12:23:22.000000,2020-06-01 14:58:26.000000,1948.0,213.0,203.0,10510,2913.0,Image augmentation for machine learning experiments.,36.0,31,True,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,5255.0,4977.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,278.0,146776.0,148387.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,30609.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
74,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2020-12-23 04:48:43.000000,2020-12-23 04:48:42.000000,2309.0,23.0,1327.0,10332,1510.0,Python Echarts Plotting Library.,29.0,31,True,2020-10-29 15:14:08.000000,1.9.0,66.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],1694.0,1412.0,https://pypi.org/project/pyecharts,2020-10-29 15:14:08.000000,282.0,35606.0,35606.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
