,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
38,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-12-15 06:41:29.283000,2024-12-02 16:01:53,3831.0,59.0,795.0,140.0,1532.0,200.0,1845.0,9458.0,Declarative visualization library for Python.,173.0,43,True,2024-11-24 00:12:10.000,5.5.0,43.0,altair,conda-forge/altair,,,,185825.0,184909.0,https://pypi.org/project/altair,2024-11-23 23:39:56.000,916.0,25026010.0,25096527.0,https://anaconda.org/conda-forge/altair,2024-12-15 06:41:29.283,2538550.0,,,,,1.0,,215.0,vega/altair,,,,,,,,,,,,,,,,,
39,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-12-18 21:39:43.000000,2024-12-18 21:39:43,5882.0,26.0,1658.0,189.0,5059.0,688.0,1240.0,6749.0,TensorFlows Visualization Toolkit.,322.0,43,True,2024-09-25 21:21:50.000,2.18.0,63.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],282905.0,280679.0,https://pypi.org/project/tensorboard,2024-09-25 21:21:50.000,2226.0,27101127.0,27198120.0,https://anaconda.org/conda-forge/tensorboard,2024-12-10 08:54:23.547,5237632.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
40,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-12-19 00:51:53.000000,2024-12-19 00:51:53,2603.0,147.0,4773.0,314.0,556.0,46.0,894.0,32653.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",162.0,42,True,2024-12-03 19:05:39.000,1.0.12,63.0,timm,conda-forge/timm,,,['pytorch'],44129.0,43122.0,https://pypi.org/project/timm,2024-12-03 18:46:09.000,1007.0,5790433.0,5905350.0,https://anaconda.org/conda-forge/timm,2024-12-17 14:22:47.539,284870.0,,,,,1.0,,7339427.0,huggingface/pytorch-image-models,,,,,,,,,,,,,,,,,
41,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-12-14 22:05:59.000000,2024-12-08 18:23:22,1373.0,69.0,2449.0,241.0,644.0,190.0,1217.0,15124.0,Download market data from Yahoo! Finances API.,128.0,42,True,2024-11-19 21:44:10.000,0.2.50,122.0,yfinance,ranaroussi/yfinance,,,,55240.0,54532.0,https://pypi.org/project/yfinance,2024-11-19 21:44:10.000,708.0,3289728.0,3292104.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,97435.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
42,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-12-19 12:12:28.000000,2024-12-19 07:07:09,7470.0,445.0,680.0,62.0,5675.0,598.0,2829.0,9275.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",202.0,42,True,2024-12-13 01:07:06.000,0.19.1,297.0,wandb,conda-forge/wandb,,,,62792.0,61229.0,https://pypi.org/project/wandb,2024-12-13 01:03:09.000,1563.0,18459788.0,18474895.0,https://anaconda.org/conda-forge/wandb,2024-12-14 01:53:47.787,800268.0,,,,,1.0,,408.0,wandb/wandb,,,,,,,,,,,,,,,,,
43,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-12-19 11:05:13.000000,2024-12-19 11:05:08,48925.0,343.0,1189.0,191.0,402.0,575.0,1792.0,8152.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1295.0,42,True,2024-12-07 11:22:32.000,node-package-v1.26.0,113.0,catboost,conda-forge/catboost,,,,551.0,16.0,https://pypi.org/project/catboost,2024-09-07 16:51:57.000,535.0,3580476.0,3621196.0,https://anaconda.org/conda-forge/catboost,2024-09-07 21:05:39.027,1807309.0,,,,,2.0,,333847.0,,,,,,,,,,,,,,,,,,
44,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-12-18 16:51:22.000000,2024-12-18 16:51:22,14231.0,116.0,2240.0,186.0,4548.0,808.0,2128.0,6123.0,Image processing in Python.,677.0,42,False,2024-12-13 21:31:26.000,0.25.0,71.0,scikit-image,conda-forge/scikit-image,,,,214352.0,207664.0,https://pypi.org/project/scikit-image,2024-12-13 21:31:26.000,6688.0,13951152.0,14086277.0,https://anaconda.org/conda-forge/scikit-image,2024-11-09 20:51:08.980,7296801.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
45,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-12-19 12:18:16.000000,2024-12-19 12:16:26,6379.0,96.0,7849.0,443.0,3190.0,169.0,9291.0,45109.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",266.0,41,True,2024-10-22 05:57:58.000,2.9.1,48.0,paddleocr,,,,['paddle'],4030.0,3922.0,https://pypi.org/project/paddleocr,2024-10-22 05:57:58.000,108.0,380674.0,398299.0,,,,,,,,1.0,,898891.0,,,,,,,,,,,,,,,,,,
46,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-12-18 20:42:25.000000,2024-12-18 17:53:17,2622.0,142.0,4169.0,346.0,3108.0,1110.0,1910.0,35937.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",364.0,41,True,2024-12-18 17:52:34.000,0.16.2,101.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],10375.0,10139.0,https://pypi.org/project/deepspeed,2024-12-18 17:52:34.000,236.0,542252.0,542610.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,21149.0,1.0,,,,,,,,,,,,,,,,,,,,
47,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-12-18 22:36:07.000000,2024-12-18 22:34:27,1347.0,100.0,3649.0,480.0,1313.0,254.0,2317.0,32005.0,A library for efficient similarity search and clustering of dense vectors.,198.0,41,True,2024-11-26 08:17:49.000,2.4.10,105.0,pymilvus,conda-forge/faiss,,,,4439.0,4251.0,https://pypi.org/project/pymilvus,2024-11-26 08:17:49.000,188.0,1432662.0,1469125.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1969025.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-12-19 14:24:29.054499,2024-12-19 10:22:47,21490.0,714.0,2950.0,285.0,23653.0,766.0,11673.0,31445.0,"A cloud-native vector database, storage for next generation AI applications.",297.0,41,True,2024-11-26 08:17:49.000,2.4.10,105.0,pymilvus,,milvusdb/milvus,,,188.0,,https://pypi.org/project/pymilvus,2024-11-26 08:17:49.000,188.0,1432662.0,2504015.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-12-19 14:24:29.054499,66.0,67199657.0,1.0,,290950.0,,,,,,,,,,,,,,,,,,
49,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-12-14 04:24:44.000000,2024-12-14 04:24:41,2802.0,12.0,7565.0,603.0,2237.0,226.0,1594.0,26395.0,The fastai deep learning library.,670.0,41,True,2024-10-19 03:20:25.000,2.7.18,152.0,fastai,,,,['pytorch'],20278.0,19970.0,https://pypi.org/project/fastai,2024-10-19 03:20:25.000,308.0,522864.0,522864.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
50,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-12-13 21:16:38.000000,2024-12-13 21:16:38,2780.0,15.0,3289.0,245.0,991.0,708.0,1845.0,23108.0,A game theoretic approach to explain the output of any machine learning model.,254.0,41,True,2024-06-27 10:16:34.000,0.46.0,104.0,shap,conda-forge/shap,,,,23912.0,23164.0,https://pypi.org/project/shap,2024-06-27 10:16:34.000,748.0,6961522.0,7056819.0,https://anaconda.org/conda-forge/shap,2024-12-10 12:59:40.676,4574273.0,,,,,1.0,,,shap/shap,,,,,,,,,,,,,,,,,
51,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-12-19 10:54:16.536000,2024-12-17 17:02:38,7665.0,43.0,3712.0,254.0,3225.0,1095.0,2676.0,21615.0,Graph Neural Network Library for PyTorch.,531.0,41,True,2024-09-26 08:11:27.000,2.6.1,46.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],7661.0,7306.0,https://pypi.org/project/torch-geometric,2024-09-26 08:11:27.000,355.0,487101.0,489560.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-12-19 10:54:16.536,130333.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-12-19 11:34:58.000000,2024-12-12 12:51:53,3978.0,39.0,6966.0,445.0,5465.0,1048.0,2488.0,16383.0,"Datasets, Transforms and Models specific to Computer Vision.",616.0,41,True,2024-10-29 17:40:34.000,0.20.1,49.0,torchvision,conda-forge/torchvision,,,['pytorch'],5875.0,21.0,https://pypi.org/project/torchvision,2024-10-29 17:40:34.000,5854.0,15883036.0,15926935.0,https://anaconda.org/conda-forge/torchvision,2024-12-18 03:05:28.998,1956194.0,,,,,1.0,,39508.0,,,,,,,,,,,,,,,,,,
53,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-12-12 18:49:49.000000,2024-12-12 18:49:49,1617.0,68.0,2496.0,144.0,614.0,1193.0,1072.0,15588.0,State-of-the-Art Text Embeddings.,199.0,41,True,2024-11-18 14:38:20.000,3.3.1,59.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],62585.0,60748.0,https://pypi.org/project/sentence-transformers,2024-11-18 14:37:38.000,1837.0,8128587.0,8138327.0,https://anaconda.org/conda-forge/sentence-transformers,2024-11-18 19:12:20.997,496785.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-12-19 13:55:13.000000,2024-12-19 13:55:13,1132.0,137.0,1651.0,128.0,1042.0,161.0,958.0,14406.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,156.0,41,True,2024-12-17 21:35:12.000,1.4.23,78.0,albumentations,conda-forge/albumentations,,,['pytorch'],30860.0,30240.0,https://pypi.org/project/albumentations,2024-12-17 21:35:35.000,620.0,5310047.0,5314119.0,https://anaconda.org/conda-forge/albumentations,2024-09-22 17:25:30.224,215853.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
55,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-12-17 12:00:16.000000,2024-12-17 12:00:15,9369.0,35.0,1191.0,134.0,5550.0,243.0,4489.0,14029.0,Data Versioning and ML Experiments.,308.0,41,True,2024-12-01 16:53:49.000,3.58.0,541.0,dvc,conda-forge/dvc,,,,19880.0,19746.0,https://pypi.org/project/dvc,2024-12-01 16:53:49.000,134.0,527214.0,572483.0,https://anaconda.org/conda-forge/dvc,2024-12-01 20:24:37.522,2444532.0,,,,,1.0,,,,,,,,,,dvc,dvc,dvc,,,,,,,,
56,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2024-12-19 13:28:23.000000,2024-12-19 13:16:19,6499.0,351.0,2104.0,204.0,1247.0,119.0,2232.0,13995.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,274.0,41,True,2024-07-25 12:21:58.000,0.14.0,33.0,flair,conda-forge/python-flair,,,['pytorch'],3830.0,3685.0,https://pypi.org/project/flair,2024-07-25 12:15:28.000,145.0,100844.0,101509.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,35262.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
57,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-12-05 16:37:31.000000,2024-12-05 16:35:57,1267.0,79.0,1583.0,254.0,707.0,498.0,1071.0,12744.0,Video editing with Python.,168.0,41,True,2024-11-25 04:33:19.000,2.1.1,88.0,moviepy,conda-forge/moviepy,,,,51661.0,50656.0,https://pypi.org/project/moviepy,2024-11-25 04:33:19.000,1005.0,2328263.0,2331397.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,279001.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
58,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-12-16 12:54:03.000000,2024-12-16 12:54:02,3238.0,1.0,1929.0,263.0,1129.0,185.0,2432.0,12675.0,Statistical data visualization in Python.,213.0,41,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,537941.0,527098.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,10843.0,20155074.0,20360743.0,https://anaconda.org/conda-forge/seaborn,2024-12-09 07:42:09.249,11106001.0,,,,,1.0,-1.0,460.0,,,,,,,,,,,,,,,,,,
59,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-12-19 12:38:00.000000,2024-12-19 12:37:56,10147.0,98.0,2025.0,226.0,4117.0,325.0,3081.0,8794.0,Bayesian Modeling and Probabilistic Programming in Python.,507.0,41,True,2024-12-05 17:01:07.000,5.19.1,95.0,pymc3,conda-forge/pymc3,,,,5197.0,5005.0,https://pypi.org/project/pymc3,2024-05-31 12:35:21.000,192.0,278031.0,289587.0,https://anaconda.org/conda-forge/pymc3,2024-06-02 18:14:42.309,623190.0,,,,,1.0,,1962.0,,,,,,,,,,,,,,,,,,
60,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-12-19 13:14:39.000000,2024-12-19 13:14:39,4007.0,165.0,1136.0,136.0,3253.0,343.0,1207.0,2113.0,A library for training and deploying machine learning models on Amazon SageMaker.,464.0,41,True,2024-12-17 19:30:11.000,2.237.2,615.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",5127.0,4970.0,https://pypi.org/project/sagemaker,2024-12-05 03:00:39.000,157.0,24684535.0,24708429.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-12-17 18:43:08.208,1242509.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
61,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2024-10-11 20:07:05.000000,2023-01-30 18:15:21,1757.0,,8614.0,1059.0,1458.0,121.0,1724.0,34989.0,A toolkit for developing and comparing reinforcement learning algorithms.,383.0,40,False,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,61641.0,60093.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,1548.0,2080724.0,2086816.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,341180.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
62,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-12-19 09:51:44.000000,2024-12-19 09:51:44,36223.0,374.0,13369.0,939.0,25806.0,1242.0,,24283.0,Apache Flink Python API.,1953.0,40,True,2024-06-14 14:43:26.000,1.19.1,49.0,apache-flink,,,,,56.0,21.0,https://pypi.org/project/apache-flink,2024-08-01 04:14:17.000,35.0,32170218.0,32170218.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
63,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-11-18 11:53:59.000000,2024-11-18 11:53:59,8288.0,11.0,3366.0,479.0,727.0,53.0,2184.0,13639.0,A toolkit for making real world machine learning and data analysis applications in C++.,197.0,40,False,2024-08-09 19:26:11.000,19.24.6,39.0,dlib,conda-forge/dlib,,,,32827.0,32614.0,https://pypi.org/project/dlib,2024-08-09 19:21:06.000,213.0,175458.0,193512.0,https://anaconda.org/conda-forge/dlib,2024-09-11 22:57:26.780,962853.0,,,,,2.0,,25546.0,,,,,,,,,,,,,,,,,,
64,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-11-27 19:20:00.476000,2024-11-27 15:01:48,1846.0,33.0,807.0,122.0,673.0,58.0,961.0,9161.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,101.0,40,True,2024-11-27 13:11:07.000,0.21.0,108.0,tokenizers,conda-forge/tokenizers,,,,124480.0,123384.0,https://pypi.org/project/tokenizers,2024-11-27 13:11:07.000,1096.0,35817700.0,35862182.0,https://anaconda.org/conda-forge/tokenizers,2024-11-27 19:20:00.476,2357510.0,,,,,1.0,,69.0,,,,,,,,,,,,,,,,,,
65,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-12-16 20:09:03.263000,2024-12-13 15:47:33,1636.0,68.0,989.0,97.0,1627.0,123.0,1566.0,8073.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",307.0,40,True,2024-12-13 18:56:09.000,1.2.1,66.0,accelerate,conda-forge/accelerate,,,['pytorch'],64915.0,63214.0,https://pypi.org/project/accelerate,2024-12-13 18:54:30.000,1701.0,8411474.0,8418399.0,https://anaconda.org/conda-forge/accelerate,2024-12-16 20:09:03.263,263153.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-12-16 09:59:29.229000,2024-12-14 16:13:03,1925.0,45.0,2226.0,163.0,905.0,86.0,1051.0,6967.0,Python Data. Leaflet.js Maps.,172.0,40,True,2024-12-13 17:29:32.000,0.19.2,36.0,folium,conda-forge/folium,,,,48991.0,48189.0,https://pypi.org/project/folium,2024-12-13 17:29:32.000,802.0,1710324.0,1780914.0,https://anaconda.org/conda-forge/folium,2024-12-16 09:59:29.229,3317760.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
67,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-12-03 08:34:38.000000,2024-12-03 08:34:38,2327.0,12.0,571.0,89.0,890.0,294.0,958.0,3951.0,Manipulation and analysis of geometric objects.,163.0,40,True,2024-08-19 21:56:13.000,2.0.6,125.0,shapely,conda-forge/shapely,,,,91512.0,88577.0,https://pypi.org/project/shapely,2024-08-19 21:56:13.000,2935.0,33623470.0,33833171.0,https://anaconda.org/conda-forge/shapely,2024-09-25 14:46:10.973,10899377.0,,,,,1.0,,3726.0,,,,,,,,,,,,,,,,,,
68,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-12-19 08:10:09.000000,2024-12-17 20:23:33,5952.0,63.0,719.0,57.0,5211.0,1580.0,2389.0,1583.0,A distributed task scheduler for Dask.,329.0,40,True,2024-12-17 20:26:42.000,2024.12.1,246.0,distributed,conda-forge/distributed,,,,38630.0,37741.0,https://pypi.org/project/distributed,2024-12-17 20:26:42.000,889.0,6258573.0,6546555.0,https://anaconda.org/conda-forge/distributed,2024-12-17 22:07:27.324,15839059.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
69,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-12-18 15:02:53.000000,2024-12-05 00:45:19,4535.0,1.0,4379.0,430.0,1713.0,384.0,1465.0,15744.0,Topic Modelling for Humans.,458.0,39,True,2024-07-19 14:39:26.000,4.3.3,94.0,gensim,conda-forge/gensim,,,,69702.0,68325.0,https://pypi.org/project/gensim,2024-07-19 14:39:26.000,1377.0,4819134.0,4851547.0,https://anaconda.org/conda-forge/gensim,2024-09-03 16:06:08.530,1456505.0,,,,,1.0,,5203.0,piskvorky/gensim,,,,,,,,,,,,,,,,,
70,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2024-12-19 11:19:59.000000,2024-12-19 11:19:59,1705.0,72.0,2250.0,153.0,254.0,4.0,1142.0,15118.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",73.0,39,True,2024-08-17 07:30:49.000,0.0.93,92.0,deepface,,,,,4931.0,4887.0,https://pypi.org/project/deepface,2024-08-17 07:24:30.000,44.0,317704.0,317704.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
71,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-12-19 05:37:07.000000,2024-12-18 10:07:36,29395.0,293.0,856.0,127.0,6474.0,617.0,1803.0,9610.0,NumPy & SciPy for GPU.,398.0,39,True,2024-08-22 07:42:45.000,13.3.0,141.0,cupy,conda-forge/cupy,cupy/cupy,,,2669.0,2400.0,https://pypi.org/project/cupy,2024-08-22 07:08:16.000,269.0,63248.0,161744.0,https://anaconda.org/conda-forge/cupy,2024-10-18 20:21:57.477,5225212.0,https://hub.docker.com/r/cupy/cupy,2024-08-22 07:44:42.171252,13.0,72287.0,1.0,,192373.0,,,,,,,,,,,,,,,,,,
72,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-12-09 18:31:50.000000,2024-12-09 18:31:50,10283.0,122.0,1404.0,134.0,1306.0,146.0,1011.0,9080.0,A PyTorch-based Speech Toolkit.,248.0,39,True,2024-10-31 10:06:07.000,1.0.2,18.0,speechbrain,,,,['pytorch'],2684.0,2617.0,https://pypi.org/project/speechbrain,2024-10-30 18:31:32.000,67.0,2571737.0,2571737.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
73,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-12-19 00:08:16.000000,2024-12-18 22:11:01,5095.0,197.0,1391.0,108.0,4464.0,995.0,1626.0,8026.0,A unified framework for machine learning with time series.,427.0,39,True,2024-12-09 16:14:44.000,0.35.0,85.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],3815.0,3685.0,https://pypi.org/project/sktime,2024-12-09 16:14:44.000,130.0,971295.0,996781.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-12-14 09:46:59.648,1044902.0,,,,,1.0,1.0,110.0,sktime/sktime,,,,,,,,,,,,,,,,,
