,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
39,scikit-image,scikit-image/scikit-image,,image,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000000,2021-12-16 09:58:21.000000,2021-12-15 23:56:09.000000,1928,313.0,2021.0,4686.0,,Image processing in Python.,537.0,34,True,2021-12-15 17:06:01.000000,0.19.1,43.0,scikit-image,conda-forge/scikit-image,,,,103124.0,88350.0,https://pypi.org/project/scikit-image,2021-12-15 17:04:53.000000,14774.0,6564635.0,6610373.0,https://anaconda.org/conda-forge/scikit-image,2021-12-10 00:06:53.398000,3064510.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
40,Thinc,explosion/thinc,,ml-frameworks,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000000,2021-12-16 12:02:54.000000,2021-12-16 12:02:53.000000,223,18.0,97.0,2421.0,5008.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",42.0,34,True,2021-11-05 12:27:02.000000,8.0.13,199.0,thinc,conda-forge/thinc,,,,18880.0,17742.0,https://pypi.org/project/thinc,2021-11-05 12:27:02.000000,1138.0,5661331.0,5691891.0,https://anaconda.org/conda-forge/thinc,2021-12-08 16:36:35.030000,1772502.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
41,TF Addons,tensorflow/addons,,tensorflow-utils,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000000,2021-12-15 06:31:51.000000,2021-12-15 06:31:51.000000,482,218.0,691.0,1422.0,1423.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,182.0,34,True,2021-11-10 21:09:55.000000,0.15.0,28.0,tensorflow-addons,,,,['tensorflow'],4913.0,4895.0,https://pypi.org/project/tensorflow-addons,2021-11-10 21:40:18.000000,18.0,7298460.0,7298460.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
42,Airflow,apache/airflow,,data-pipelines,https://github.com/apache/airflow,https://github.com/apache/airflow,Apache-2.0,2015-04-13 18:04:58.000000,2021-12-16 13:54:43.000000,2021-12-16 13:36:53.000000,9746,957.0,3801.0,24390.0,,"Platform to programmatically author, schedule, and monitor workflows.",2186.0,33,True,2021-11-15 18:37:15.000000,2.2.2,99.0,apache-airflow,conda-forge/airflow,apache/airflow,,,294.0,,https://pypi.org/project/apache-airflow,2021-12-14 23:07:51.000000,294.0,4310156.0,5009831.0,https://anaconda.org/conda-forge/airflow,2021-11-15 23:14:59.448000,506067.0,https://hub.docker.com/r/apache/airflow,2021-12-15 08:53:33.893106,307.0,55006547.0,2.0,,219905.0,stable/airflow,,,,,,,,,,,,,,,,,,
43,Bokeh,bokeh/bokeh,,data-viz,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000000,2021-12-16 13:16:34.000000,2021-12-16 13:16:34.000000,3843,715.0,6101.0,15819.0,,"Interactive Data Visualization in the browser, from Python.",587.0,33,True,2021-11-22 17:49:14.000000,2.4.2,116.0,bokeh,conda-forge/bokeh,,,,47967.0,42095.0,https://pypi.org/project/bokeh,2021-12-09 00:55:55.000000,5872.0,2092661.0,2203729.0,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205000,6219850.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
44,dash,plotly/dash,,data-viz,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000000,2021-12-16 09:50:07.000000,2021-12-15 16:03:15.000000,1608,553.0,616.0,15585.0,5518.0,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",102.0,33,True,2021-09-04 01:00:46.000000,2.0.0,143.0,dash,conda-forge/dash,,,,1770.0,162.0,https://pypi.org/project/dash,2021-09-04 00:32:40.000000,1608.0,840989.0,848772.0,https://anaconda.org/conda-forge/dash,2021-09-21 14:47:05.413000,334678.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
45,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2021-12-16 12:30:14.000000,2021-12-16 09:32:05.000000,2413,936.0,1175.0,10891.0,2405.0,Open source platform for the machine learning lifecycle.,345.0,33,True,2021-11-30 01:37:44.000000,1.22.0,52.0,mlflow,conda-forge/mlflow,,,,154.0,,https://pypi.org/project/mlflow,2021-11-30 00:54:31.000000,154.0,14763105.0,14777357.0,https://anaconda.org/conda-forge/mlflow,2021-12-08 06:29:58.220000,456086.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
46,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2021-12-16 13:17:08.000000,2021-12-16 13:16:59.000000,2987,36.0,1936.0,10779.0,7995.0,A toolkit for making real world machine learning and data analysis applications in C++.,171.0,33,False,2021-08-14 14:21:18.000000,19.22.1,29.0,dlib,conda-forge/dlib,,,,13790.0,12432.0,https://pypi.org/project/dlib,2021-08-14 14:21:18.000000,1358.0,125816.0,132123.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,377340.0,,,,,2.0,,24815.0,,,,,,,,,,,,,,,,,,,
47,torchvision,pytorch/vision,,image,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000000,2021-12-16 13:37:37.000000,2021-12-16 13:37:37.000000,5438,584.0,1543.0,10531.0,,"Datasets, Transforms and Models specific to Computer Vision.",444.0,33,True,2021-12-16 10:07:38.000000,0.11.2,28.0,torchvision,conda-forge/torchvision,,,['pytorch'],4612.0,,https://pypi.org/project/torchvision,2021-12-15 22:24:28.000000,4612.0,3406650.0,3409898.0,https://anaconda.org/conda-forge/torchvision,2021-09-27 23:35:13.750000,155927.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48,pandas-profiling,pandas-profiling/pandas-profiling,,data-viz,https://github.com/pandas-profiling/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,MIT,2016-01-09 23:47:55.000000,2021-12-14 09:26:04.000000,2021-12-06 17:52:39.000000,1194,95.0,433.0,8322.0,922.0,Create HTML profiling reports from pandas DataFrame objects.,83.0,33,True,2021-09-27 23:12:22.000000,3.1.0,31.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",6269.0,6109.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000000,160.0,2349086.0,2351910.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966000,180769.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
49,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2021-12-13 16:53:48.000000,2021-12-13 16:17:47.000000,630,240.0,1344.0,7122.0,3102.0,Declarative statistical visualization library for Python.,133.0,33,True,2020-04-01 13:29:16.000000,4.1.0,27.0,altair,conda-forge/altair,,,,19957.0,19587.0,https://pypi.org/project/altair,2021-11-19 14:11:43.000000,370.0,3966590.0,3982607.0,https://anaconda.org/conda-forge/altair,2020-04-01 16:49:36.519000,1041120.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
50,StatsModels,statsmodels/statsmodels,,ml-frameworks,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000000,2021-12-15 17:33:21.000000,2021-12-15 15:44:10.000000,2372,2242.0,2451.0,6929.0,,Statsmodels: statistical modeling and econometrics in Python.,348.0,33,True,2021-11-12 23:27:25.000000,0.13.1,29.0,statsmodels,conda-forge/statsmodels,,,,61320.0,54664.0,https://pypi.org/project/statsmodels,2021-12-15 13:56:38.577000,6656.0,7517406.0,7599148.0,https://anaconda.org/conda-forge/statsmodels,2021-11-13 01:23:06.115000,5395024.0,,,,,2.0,,26.0,,,,,,,,,,,,,,,,,,,
51,Optuna,optuna/optuna,,hyperopt,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000000,2021-12-16 13:42:19.000000,2021-12-16 00:50:54.000000,619,142.0,885.0,5670.0,11085.0,A hyperparameter optimization framework.,167.0,33,True,2021-10-04 06:37:16.000000,2.10.0,42.0,optuna,conda-forge/optuna,,,,2401.0,2349.0,https://pypi.org/project/optuna,2021-12-06 06:45:58.000000,52.0,815800.0,817735.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864000,48385.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
52,geopy,geopy/geopy,,geospatial-data,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000000,2021-12-15 15:51:51.000000,2021-09-26 10:28:21.000000,555,24.0,227.0,3509.0,1072.0,Geocoding library for Python.,123.0,33,True,2021-07-11 12:18:10.000000,2.2.0,58.0,geopy,conda-forge/geopy,,,,37733.0,30489.0,https://pypi.org/project/geopy,2021-07-11 12:15:26.000000,7244.0,3824051.0,3833200.0,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605000,631281.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
53,GeoPandas,geopandas/geopandas,,geospatial-data,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000000,2021-12-16 12:07:42.000000,2021-12-11 15:43:18.000000,657,412.0,835.0,2917.0,1505.0,Python tools for geographic data.,156.0,33,True,2021-10-16 06:59:55.000000,0.10.2,40.0,geopandas,conda-forge/geopandas,,,['pandas'],12470.0,11304.0,https://pypi.org/project/geopandas,2021-10-16 06:59:50.000000,1166.0,1988672.0,2006821.0,https://anaconda.org/conda-forge/geopandas,2021-12-01 18:19:27.710000,1250926.0,,,,,1.0,,1301.0,,,,,,,,,,,,,,,,,,,
54,Graphviz,xflr6/graphviz,,data-viz,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000000,2021-12-15 10:43:17.000000,2021-12-15 10:43:09.000000,164,4.0,118.0,1113.0,1128.0,Simple Python interface for Graphviz.,17.0,33,True,2021-12-12 11:06:31.000000,0.19.1,53.0,graphviz,,,,,30783.0,26401.0,https://pypi.org/project/graphviz,2021-12-12 11:06:31.000000,4382.0,9028369.0,9028369.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
55,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2021-12-09 10:32:02.335000,2021-12-08 19:10:14.000000,192,72.0,332.0,960.0,1308.0,Python library for reading and writing image data.,83.0,33,True,2021-12-08 19:10:28.000000,2.13.3,43.0,imageio,conda-forge/imageio,,,,56679.0,52841.0,https://pypi.org/project/imageio,2021-12-08 19:10:24.000000,3838.0,11237529.0,11278500.0,https://anaconda.org/conda-forge/imageio,2021-12-09 10:32:02.335000,2417274.0,,,,,1.0,,45.0,,,,,,,,,,,,,,,,,,,
56,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2021-12-07 14:34:43.000000,2021-11-29 01:25:55.000000,7126,96.0,1445.0,21711.0,1851.0,The fastai deep learning library.,605.0,32,True,2021-10-23 07:16:08.000000,2.5.3,126.0,fastai,,,,['pytorch'],368.0,,https://pypi.org/project/fastai,2021-10-23 07:16:08.000000,368.0,239558.0,239558.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
57,MXNet,apache/incubator-mxnet,,ml-frameworks,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000000,2021-12-16 08:30:14.000000,2021-12-16 01:25:44.000000,6875,1944.0,7693.0,19797.0,11753.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",971.0,32,True,2021-03-21 14:56:00.000000,1.8.0,980.0,mxnet,mxnet,,,['mxnet'],444.0,,https://pypi.org/project/mxnet,2021-03-31 20:05:38.000000,444.0,335778.0,336283.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007000,6842.0,,,,,2.0,,24322.0,,,,,,,0.0,,,,,,,,,,,,
58,PaddlePaddle,PaddlePaddle/Paddle,,ml-frameworks,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000000,2021-12-16 14:05:01.000000,2021-12-16 14:05:01.000000,4167,2850.0,11886.0,17226.0,15069.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,672.0,32,True,2021-12-08 05:04:30.000000,2.2.1,51.0,paddlepaddle,,,,['paddle'],99.0,83.0,https://pypi.org/project/paddlepaddle,2021-12-02 06:01:39.000000,16.0,109593.0,109832.0,,,,,,,,2.0,,15306.0,,,,,,,,,,,,,,,,,,,
59,imgaug,aleju/imgaug,,image,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000000,2021-10-27 15:54:07.000000,2020-06-01 14:58:26.000000,2151,256.0,219.0,12102.0,2913.0,Image augmentation for machine learning experiments.,36.0,32,False,2020-02-06 06:18:40.000000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,8987.0,8431.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000000,556.0,260234.0,262195.0,https://anaconda.org/conda-forge/imgaug,2020-02-14 16:06:53.525000,58830.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
60,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-12-02 18:50:34.000000,2021-12-02 18:50:33.000000,2929,563.0,669.0,11859.0,4361.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,235.0,32,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1257.0,1093.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,410886.0,410886.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
61,pyecharts,pyecharts/pyecharts,,data-viz,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000000,2021-12-13 09:21:35.000000,2021-11-16 06:25:52.000000,2559,26.0,1497.0,11793.0,1522.0,Python Echarts Plotting Library.,30.0,32,True,2021-11-16 06:27:35.000000,1.9.1,67.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],2229.0,1947.0,https://pypi.org/project/pyecharts,2021-11-16 06:27:35.000000,282.0,86917.0,86917.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
62,flair,flairNLP/flair,,nlp,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000000,2021-12-16 13:18:45.000000,2021-12-16 13:16:48.000000,1769,88.0,1621.0,11057.0,4093.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,214.0,32,True,2021-11-18 08:33:59.000000,0.10,23.0,flair,,,,['pytorch'],1127.0,1079.0,https://pypi.org/project/flair,2021-11-18 08:22:02.000000,48.0,66697.0,66697.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
63,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2021-12-16 13:03:47.000000,2021-12-14 21:24:57.000000,2147,111.0,2373.0,10694.0,2357.0,"An open-source NLP research library, built on PyTorch.",254.0,32,True,2021-11-01 21:44:06.000000,2.8.0,237.0,allennlp,,,,['pytorch'],2369.0,2135.0,https://pypi.org/project/allennlp,2021-12-15 11:50:41.000000,234.0,36836.0,36836.0,,,,,,,,1.0,,43.0,,,,,,,,,,,,,,,,,,,
64,Albumentations,albumentations-team/albumentations,,image,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000000,2021-12-16 11:04:27.000000,2021-12-14 14:18:02.000000,1179,239.0,328.0,9335.0,693.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,98.0,32,True,2021-10-04 09:30:33.000000,1.1.0,49.0,albumentations,conda-forge/albumentations,,,['pytorch'],6142.0,6014.0,https://pypi.org/project/albumentations,2021-10-04 09:30:33.000000,128.0,206724.0,207687.0,https://anaconda.org/conda-forge/albumentations,2021-07-15 13:53:18.638000,28902.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
65,MoviePy,Zulko/moviepy,,image,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000000,2021-12-15 14:41:26.454000,2021-11-12 17:14:13.000000,1183,346.0,764.0,8791.0,1072.0,Video editing with Python.,145.0,32,True,2020-05-07 16:29:35.000000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,,13387.0,12257.0,https://pypi.org/project/moviepy,2021-12-15 14:41:26.454000,1130.0,1422123.0,1423987.0,https://anaconda.org/conda-forge/moviepy,2020-02-23 19:57:49.975000,98831.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
66,TextBlob,sloria/TextBlob,,nlp,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000000,2021-12-15 14:34:36.304000,2021-10-22 03:17:05.000000,1057,101.0,154.0,7988.0,535.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",35.0,32,True,2021-10-22 03:18:24.000000,0.17.1,59.0,textblob,conda-forge/textblob,,,,18661.0,16169.0,https://pypi.org/project/textblob,2021-12-15 14:34:36.304000,2492.0,821479.0,823757.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233000,145852.0,,,,,1.0,,97.0,,,,,,,,,,,,,,,,,,,
67,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2021-11-21 09:12:04.000000,2021-09-12 12:57:41.000000,841,74.0,361.0,7183.0,474.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",67.0,32,True,2021-11-21 09:12:04.000000,2.4.1,16.0,tensorboardX,conda-forge/tensorboardx,,,,17371.0,16037.0,https://pypi.org/project/tensorboardX,2021-11-21 09:12:04.000000,1334.0,684478.0,697816.0,https://anaconda.org/conda-forge/tensorboardx,2021-08-10 02:00:22.589000,626636.0,,,,,1.0,,341.0,,,,,,,,,,,,,,,,,,,
68,Catboost,catboost/catboost,,ml-frameworks,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000000,2021-12-16 13:59:39.000000,2021-12-16 13:59:37.000000,937,320.0,1357.0,6264.0,19943.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",930.0,32,True,2021-11-04 04:25:01.000000,1.0.3,100.0,catboost,conda-forge/catboost,,,,162.0,,https://pypi.org/project/catboost,2021-11-04 02:36:37.000000,162.0,3316191.0,3338070.0,https://anaconda.org/conda-forge/catboost,2021-11-09 18:53:14.338000,881835.0,,,,,2.0,,69981.0,,,,,,,,,,,,,,,,,,,
69,Hyperopt,hyperopt/hyperopt,,hyperopt,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000000,2021-11-30 14:23:20.000000,2021-11-29 10:21:36.000000,924,356.0,231.0,5993.0,1194.0,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,32,True,2021-11-17 10:05:44.000000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,5906.0,5402.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000000,504.0,1906683.0,1914534.0,https://anaconda.org/conda-forge/hyperopt,2020-10-14 07:57:14.292000,306222.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
70,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2021-12-16 11:40:38.000000,2021-12-16 06:45:14.000000,534,360.0,1264.0,5625.0,24079.0,NumPy & SciPy for GPU.,287.0,32,True,2021-12-09 06:46:26.000000,10.0.0,105.0,cupy,conda-forge/cupy,cupy/cupy,,,1084.0,892.0,https://pypi.org/project/cupy,2021-12-09 03:55:11.000000,192.0,109628.0,152570.0,https://anaconda.org/conda-forge/cupy,2021-12-15 13:17:01.892000,1082315.0,https://hub.docker.com/r/cupy/cupy,2021-12-09 06:50:02.321705,7.0,53485.0,1.0,,23312.0,,,,,,,,,,,,,,,,,,,
71,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,,sklearn-utils,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000000,2021-12-08 12:43:13.000000,2021-12-07 14:20:09.000000,1131,56.0,439.0,5614.0,757.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,61.0,32,True,2021-09-29 13:11:34.000000,0.8.1,28.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],8700.0,8420.0,https://pypi.org/project/imbalanced-learn,2021-09-29 12:58:22.000000,280.0,2800403.0,2803895.0,https://anaconda.org/conda-forge/imbalanced-learn,2021-09-29 14:10:14.261000,174646.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
72,UMAP,lmcinnes/umap,,data-viz,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000000,2021-12-03 13:30:07.000000,2021-12-03 13:30:07.000000,587,303.0,285.0,5265.0,1506.0,Uniform Manifold Approximation and Projection.,94.0,32,True,2021-10-29 16:33:56.000000,0.5.2,36.0,umap-learn,,,,,4437.0,4211.0,https://pypi.org/project/umap-learn,2021-10-29 16:33:56.000000,226.0,1636762.0,1636762.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
73,MLxtend,rasbt/mlxtend,,sklearn-utils,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000000,2021-11-29 20:19:30.000000,2021-11-29 20:19:30.000000,729,99.0,297.0,3729.0,1249.0,A library of extension and helper modules for Python's data analysis and machine learning libraries.,85.0,32,True,2021-09-03 00:02:55.000000,0.19.0,47.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],4968.0,4778.0,https://pypi.org/project/mlxtend,2021-09-03 00:02:55.000000,190.0,1338130.0,1341728.0,https://anaconda.org/conda-forge/mlxtend,2021-09-03 13:27:33.719000,190709.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
74,tensorflow-hub,tensorflow/hub,,tensorflow-utils,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000000,2021-12-13 10:38:32.000000,2021-12-13 10:38:29.000000,1605,14.0,614.0,3007.0,1017.0,A library for transfer learning by reusing parts of TensorFlow models.,83.0,32,True,2021-04-14 13:17:26.000000,0.12.0,15.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],9851.0,9537.0,https://pypi.org/project/tensorflow-hub,2021-04-14 12:54:13.000000,314.0,3485354.0,3486766.0,https://anaconda.org/conda-forge/tensorflow-hub,2021-04-18 18:01:14.779000,59328.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
