,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
39,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-11-14 15:47:28.000000,2022-11-02 03:58:23,2592.0,80.0,7313,610.0,2143.0,118.0,1562.0,22973,The fastai deep learning library.,647.0,40,True,2022-11-02 03:05:36.811,2.7.10,144.0,fastai,,['pytorch'],,386746.0,11859.0,11558.0,https://pypi.org/project/fastai,2022-07-04 04:05:22.000,301.0,386746.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2022-11-17 05:39:43.000000,2022-11-07 15:13:24,6478.0,131.0,1796,408.0,845.0,702.0,717.0,17646,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",130.0,40,True,2022-11-03 16:58:26.780,2.7.0,155.0,dash,conda-forge/dash,,,1125712.0,38230.0,37013.0,https://pypi.org/project/dash,2022-06-13 18:17:06.000,1217.0,1112734.0,https://anaconda.org/conda-forge/dash,2022-11-03 21:10:14.341,700839.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
41,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2022-11-10 14:27:50.000000,2022-11-03 13:49:57,4393.0,10.0,4280,433.0,1629.0,396.0,1407.0,13700,Topic Modelling for Humans.,433.0,40,True,2022-05-01 16:17:56.000,4.2.0,90.0,gensim,conda-forge/gensim,,3982.0,4806656.0,40826.0,37925.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4791780.0,https://anaconda.org/conda-forge/gensim,2022-07-29 07:43:10.680,919439.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
42,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2022-11-17 10:05:00.000000,2022-11-17 06:28:24,14426.0,570.0,767,124.0,2792.0,101.0,1223.0,7173,A hyperparameter optimization framework.,219.0,40,True,2022-10-11 07:19:02.279,3.0.3,52.0,optuna,conda-forge/optuna,,,1969868.0,4902.0,4662.0,https://pypi.org/project/optuna,2022-06-13 05:39:20.000,240.0,1960108.0,https://anaconda.org/conda-forge/optuna,2022-10-13 04:36:59.724,351367.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
43,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2022-11-17 14:18:46.000000,2022-11-15 20:02:25,9056.0,228.0,1690,225.0,3350.0,185.0,2711.0,7139,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,424.0,40,True,2022-10-31 09:04:40.000,4.3.0,49.0,pymc3,conda-forge/pymc3,,1905.0,378175.0,1105.0,867.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,238.0,371741.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,468348.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
44,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2022-11-16 17:19:56.000000,2022-11-16 17:19:56,1592.0,111.0,3628,290.0,274.0,80.0,547.0,22005,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",86.0,39,True,2022-10-03 21:44:35.000,0.6.11,36.0,timm,conda-forge/timm,['pytorch'],2364661.0,1593751.0,5945.0,5839.0,https://pypi.org/project/timm,2022-05-15 21:31:51.000,106.0,1536167.0,https://anaconda.org/conda-forge/timm,2021-06-30 20:44:15.682,35939.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
45,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2022-11-17 01:34:11.000000,2022-06-16 14:46:20,2277.0,,2639,257.0,491.0,1475.0,621.0,17944,A game theoretic approach to explain the output of any machine learning model.,205.0,39,True,2022-06-16 00:31:04.000,0.41.0,95.0,shap,conda-forge/shap,,,4032334.0,7521.0,7246.0,https://pypi.org/project/shap,2022-06-16 00:43:28.000,275.0,4000445.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1626348.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
46,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-11-17 14:25:27.000000,2022-11-17 14:25:25,8019.0,241.0,1978,184.0,3645.0,27.0,1678.0,16650,Build cross-modal and multimodal applications on the cloud Neural Search Creative AI Cloud Native MLOps.,157.0,39,True,2022-10-24 14:44:26.000,3.11.0,2109.0,jina,conda-forge/jina-core,,,131052.0,388.0,386.0,https://pypi.org/project/jina,2022-07-06 04:21:41.000,2.0,94336.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,30646.0,2.0,,,,,,,,,,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2022-11-17 11:59:07.322069,7.0,1139397.0,,,,,,,,,
47,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2022-11-17 13:27:58.000000,2022-11-14 15:33:02,30798.0,347.0,4154,342.0,5137.0,712.0,5978.0,15075,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",563.0,39,True,2022-11-10 10:23:00.995,3.3.1,278.0,rasa,,['tensorflow'],,171086.0,60.0,,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,171086.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-11-17 12:29:21.000000,2022-10-20 19:10:48,1141.0,116.0,1401,150.0,516.0,138.0,489.0,9836,Create HTML profiling reports from pandas DataFrame objects.,101.0,39,True,2022-10-20 17:20:10.567,3.4.0,34.0,pandas-profiling,conda-forge/pandas-profiling,"['jupyter', 'pandas']",,1003586.0,9812.0,9648.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,164.0,999491.0,https://anaconda.org/conda-forge/pandas-profiling,2022-10-21 13:45:24.192,307180.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-11-16 22:41:25.000000,2022-11-16 22:41:25,3315.0,65.0,695,151.0,1033.0,253.0,1434.0,7883,Declarative statistical visualization library for Python.,145.0,39,True,2021-12-29 13:30:58.000,4.2.0,28.0,altair,conda-forge/altair,,,9143733.0,37189.0,36845.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000,344.0,9124511.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1460917.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2022-11-17 14:06:36.000000,2022-11-17 14:06:34,24509.0,782.0,1059,192.0,316.0,451.0,1477.0,6806,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1035.0,39,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,98096.0,2440795.0,238.0,,https://pypi.org/project/catboost,2022-05-19 06:17:02.000,238.0,2417518.0,https://anaconda.org/conda-forge/catboost,2022-11-01 21:17:44.021,1171581.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-11-17 14:42:47.000000,2022-11-17 14:08:14,1596.0,68.0,2137,166.0,695.0,244.0,751.0,5978,Python Data. Leaflet.js Maps.,145.0,39,True,2022-10-07 19:35:37.609,0.13.0,27.0,folium,conda-forge/folium,,,895588.0,19754.0,19079.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000,675.0,878877.0,https://anaconda.org/conda-forge/folium,2022-10-07 23:31:22.691,1336922.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-11-17 10:53:19.000000,2022-11-17 07:54:54,5936.0,473.0,5412,395.0,2385.0,1256.0,4644.0,26685,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",136.0,38,True,2022-08-24 09:04:27.000,2.6.0,32.0,paddleocr,,['paddle'],,42016.0,957.0,948.0,https://pypi.org/project/paddleocr,2022-05-10 06:17:14.000,9.0,42016.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
53,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-11-16 17:59:54.000000,2022-11-08 19:03:01,2267.0,45.0,5003,352.0,1209.0,811.0,2924.0,19858,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,409.0,38,True,2022-06-27 19:32:58.000,0.12.2,16.0,fairseq,conda-forge/fairseq,['pytorch'],278.0,58767.0,1074.0,1035.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,39.0,58005.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,21221.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2022-11-17 14:05:55.000000,2022-11-17 12:36:36,6009.0,276.0,2936,244.0,1304.0,660.0,2190.0,16110,Graph Neural Network Library for PyTorch.,340.0,38,True,2022-08-17 10:35:01.175,2.1.0,35.0,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,120758.0,50.0,,https://pypi.org/project/torch-geometric,2022-03-12 16:46:16.000,50.0,120275.0,https://anaconda.org/conda-forge/pytorch_geometric,2022-08-19 23:46:40.777,13548.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-11-17 14:21:39.642953,2022-11-17 12:37:10,16082.0,739.0,1854,309.0,13340.0,361.0,6110.0,14274,Vector database for scalable similarity search and AI applications.,227.0,38,True,2022-09-29 11:28:14.000,2.1.4,100.0,pymilvus,,,24392.0,249373.0,17.0,,https://pypi.org/project/pymilvus,2022-04-02 07:36:26.000,17.0,185255.0,,,,1.0,,,,,,,,,,,,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2022-11-17 14:21:39.642953,23.0,2343819.0,,,,,,,,,
56,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2022-11-16 14:47:32.000000,2022-11-15 15:12:18,4843.0,79.0,1960,203.0,989.0,96.0,1914.0,12214,A very simple framework for state-of-the-art Natural Language Processing (NLP).,235.0,38,True,2022-05-20 04:39:30.000,0.11.3,27.0,flair,conda-forge/python-flair,['pytorch'],,181996.0,1773.0,1697.0,https://pypi.org/project/flair,2022-05-20 04:39:30.000,76.0,181503.0,https://anaconda.org/conda-forge/python-flair,2022-05-21 19:10:11.815,13828.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
57,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-11-12 17:57:38.000000,2022-11-12 17:57:38,8130.0,18.0,3069,472.0,590.0,47.0,2052.0,11520,A toolkit for making real world machine learning and data analysis applications in C++.,179.0,38,False,2022-05-08 14:48:09.000,19.24,32.0,dlib,conda-forge/dlib,,25072.0,126810.0,17387.0,16618.0,https://pypi.org/project/dlib,2022-05-08 14:40:14.000,769.0,119800.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,497999.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
58,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-11-17 13:52:09.861000,2022-11-16 14:05:43,26102.0,364.0,641,125.0,5368.0,439.0,1436.0,6473,NumPy & SciPy for GPU.,316.0,38,True,2022-11-11 05:39:28.000,11.3.0,124.0,cupy,conda-forge/cupy,,48667.0,78160.0,1419.0,1254.0,https://pypi.org/project/cupy,2022-06-30 05:15:19.000,165.0,19889.0,https://anaconda.org/conda-forge/cupy,2022-11-17 13:52:09.861,2094150.0,1.0,13.0,,,,,,,,,,,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2022-11-11 05:47:01.574060,8.0,55631.0,,,,,,,,,
59,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2022-11-17 14:39:32.000000,2022-11-17 13:08:58,3637.0,43.0,490,152.0,990.0,158.0,1453.0,1846,Rasterio reads and writes geospatial raster datasets.,138.0,38,True,2022-11-17 03:51:43.000,1.3.4,144.0,rasterio,conda-forge/rasterio,,762.0,1517087.0,6620.0,5819.0,https://pypi.org/project/rasterio,2022-07-06 00:22:41.000,801.0,1493480.0,https://anaconda.org/conda-forge/rasterio,2022-11-17 03:45:10.234,1887992.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
60,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-11-17 13:31:36.000000,2022-10-25 08:06:32,2147.0,34.0,8028,363.0,2566.0,609.0,5995.0,22117,OpenMMLab Detection Toolbox and Benchmark.,372.0,37,True,2022-10-25 09:31:00.856,2.25.3,41.0,mmdet,,['pytorch'],,86354.0,722.0,712.0,https://pypi.org/project/mmdet,2022-06-01 16:40:25.000,10.0,86354.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2022-11-15 01:51:53.000000,2022-09-26 12:15:06,11893.0,9.0,6881,1089.0,11096.0,1779.0,7753.0,20166,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,37,True,2022-10-24 07:38:03.000,1.9.1,983.0,mxnet,mxnet,['mxnet'],25671.0,397744.0,290.0,,https://pypi.org/project/mxnet,2022-05-17 21:11:13.000,285.0,397271.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8502.0,2.0,-1.0,,,,,,,,,,,,,,,,apache/mxnet,5.0,,,,,,,
62,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2022-11-17 13:06:22.000000,2022-11-17 10:16:13,32295.0,610.0,11338,947.0,21329.0,975.0,,20153,Apache Flink Python API.,1659.0,37,True,2022-09-27 20:53:12.584,1.14.6,36.0,apache-flink,,,,70341.0,16.0,,https://pypi.org/project/apache-flink,2022-07-05 17:28:53.000,16.0,70341.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
63,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2022-11-17 14:39:40.000000,2022-11-17 07:22:54,1267.0,42.0,2129,331.0,1489.0,336.0,1766.0,12843,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",163.0,37,True,2022-10-14 08:23:01.251,0.26.1,74.0,horovod,,,,92719.0,729.0,699.0,https://pypi.org/project/horovod,2022-06-21 09:28:07.000,30.0,92719.0,,,,1.0,-1.0,,stable/horovod,,,,,,,,,,,,,,,,,,,,,,
64,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-10-23 19:42:13.000000,2022-10-18 23:31:00,2718.0,6.0,2226,280.0,3095.0,95.0,2469.0,11292,"An open-source NLP research library, built on PyTorch.",264.0,37,True,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,['pytorch'],47.0,104204.0,3029.0,2845.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,184.0,102294.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,89807.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2022-11-17 10:09:09.000000,2022-11-17 09:53:01,2614.0,191.0,2583,175.0,3014.0,334.0,1638.0,10696,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",237.0,37,True,2022-09-20 07:13:00.000,0.9.1,441.0,dgl,,,,34211.0,84.0,38.0,https://pypi.org/project/dgl,2022-03-16 02:32:44.000,46.0,34211.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
66,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-10-29 19:02:49.000000,2022-10-10 15:42:36,1084.0,5.0,1287,244.0,618.0,322.0,977.0,9795,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35.000,1.0.3,85.0,moviepy,conda-forge/moviepy,,,2228516.0,19953.0,19171.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000,782.0,2226301.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,141811.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
67,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2022-03-16 06:30:00.008000,2021-11-23 08:52:10,28127.0,,2509,548.0,4114.0,679.0,2086.0,9629,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,296317.0,15888.0,13050.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,267270.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2207627.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
68,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-11-16 14:53:18.000000,2022-11-14 23:24:01,1181.0,37.0,1735,117.0,199.0,825.0,749.0,8831,Multilingual Sentence & Image Embeddings with BERT.,103.0,37,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,['pytorch'],,2002565.0,4773.0,4646.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,127.0,2000676.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,49127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-11-17 14:10:04.000000,2022-11-14 20:45:30,628.0,157.0,1712,203.0,293.0,441.0,433.0,7938,Download market data from Yahoo! Finances API.,65.0,37,True,2022-11-16 12:45:37.703,0.1.87,52.0,yfinance,ranaroussi/yfinance,,,570094.0,15075.0,14932.0,https://pypi.org/project/yfinance,2022-06-16 15:33:16.000,143.0,566264.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,61287.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
70,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-11-17 06:23:19.000000,2022-11-16 00:22:01,4888.0,110.0,377,37.0,2414.0,538.0,1543.0,4982,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,131.0,37,True,2022-11-03 20:34:30.000,0.13.5,239.0,wandb,conda-forge/wandb,,,1561112.0,13561.0,13290.0,https://pypi.org/project/wandb,2022-07-05 19:33:55.000,271.0,1556747.0,https://anaconda.org/conda-forge/wandb,2022-11-04 11:42:29.774,122236.0,1.0,,,,,,,,,,,,,,,,,wandb/wandb,,,,,,,,
71,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2022-11-17 02:07:48.000000,2022-11-17 02:07:46,11700.0,119.0,1033,169.0,419.0,594.0,705.0,3809,Probabilistic reasoning and statistical analysis in TensorFlow.,461.0,37,True,2022-09-19 18:56:12.656,0.18.0,44.0,tensorflow-probability,conda-forge/tensorflow-probability,['tensorflow'],,939944.0,338.0,,https://pypi.org/project/tensorflow-probability,2022-06-07 18:00:50.000,338.0,938155.0,https://anaconda.org/conda-forge/tensorflow-probability,2022-11-10 11:31:25.744,80542.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
72,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-11-16 13:49:23.000000,2022-11-16 08:09:30,2114.0,62.0,492,83.0,633.0,179.0,785.0,3054,Manipulation and analysis of geometric objects.,137.0,37,True,2022-10-13 16:38:01.000,1.8.5.post1,111.0,shapely,conda-forge/shapely,,330.0,8189165.0,34980.0,34980.0,https://pypi.org/project/shapely,2022-08-03 10:59:58.000,,8131861.0,https://anaconda.org/conda-forge/shapely,2022-11-15 13:51:15.683,4868766.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
73,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2022-11-17 14:33:48.000000,2022-11-17 14:33:48,25573.0,901.0,614,94.0,12238.0,36.0,702.0,2996,State of the Art Natural Language Processing.,132.0,37,True,2022-11-10 20:17:50.000,4.2.3,111.0,spark-nlp,,['spark'],,2849538.0,212.0,199.0,https://pypi.org/project/spark-nlp,2022-07-01 14:01:34.000,13.0,2849538.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
74,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-11-17 03:56:53.000000,2022-11-16 01:04:11,17225.0,173.0,1133,81.0,7015.0,452.0,3887.0,2060,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,320.0,37,True,2022-11-11 17:05:35.271,1.2.2,67.0,mne,conda-forge/mne,,,46272.0,2188.0,1966.0,https://pypi.org/project/mne,2022-05-12 13:36:41.000,222.0,42695.0,https://anaconda.org/conda-forge/mne,2022-11-11 20:48:28.834,246836.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
75,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-11-17 03:24:16.000000,2022-11-15 03:24:09,2729.0,93.0,881,130.0,2196.0,443.0,736.0,1730,A library for training and deploying machine learning models on Amazon SageMaker.,294.0,37,True,2022-11-15 03:25:36.299,2.117.0,457.0,sagemaker,conda-forge/sagemaker-python-sdk,"['mxnet', 'tensorflow']",,8647857.0,1832.0,1780.0,https://pypi.org/project/sagemaker,2022-07-05 18:31:54.000,52.0,8635249.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,453893.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
