,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
38,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-01-10 20:06:37.000000,2024-01-09 16:34:26,2585.0,47.0,3064.0,252.0,784.0,1416.0,956.0,20923.0,A game theoretic approach to explain the output of any machine learning model.,229.0,41,True,2023-12-07 12:26:48.000,0.44.0,100.0,shap,conda-forge/shap,,,,15695.0,15246.0,https://pypi.org/project/shap,2023-12-07 12:26:48.000,449.0,6589169.0,6649878.0,https://anaconda.org/conda-forge/shap,2024-01-08 16:40:58.890,2246256.0,,,,,1.0,,,,shap/shap,,,,,,,,,,,,,,,,
39,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-01-11 10:09:45.000000,2024-01-11 10:09:44,9150.0,127.0,1108.0,137.0,5333.0,505.0,4047.0,12747.0,ML Experiments Management with Git.,290.0,41,True,2024-01-04 16:18:34.000,3.38.1,291.0,dvc,conda-forge/dvc,,,,11884.0,11884.0,https://pypi.org/project/dvc,,,607315.0,651756.0,https://anaconda.org/conda-forge/dvc,2024-01-04 19:09:19.497,1748626.0,,,,,1.0,45315.0,,,,,,,,,dvc,dvc,dvc,,,,,,,,
40,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-01-09 19:28:45.000000,2024-01-09 19:28:45,3619.0,42.0,778.0,141.0,1317.0,175.0,1742.0,8653.0,Declarative statistical visualization library for Python.,160.0,41,True,2023-11-28 06:23:39.000,5.2.0,39.0,altair,conda-forge/altair,,,,100057.0,99409.0,https://pypi.org/project/altair,2023-11-28 05:41:35.000,648.0,14757476.0,14842245.0,https://anaconda.org/conda-forge/altair,2023-12-05 00:22:25.208,2119217.0,,,,,1.0,96.0,,,,,,,,,,,,,,,,,,,
41,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-01-11 07:38:40.000000,2024-01-11 07:38:36,47173.0,477.0,1139.0,198.0,376.0,523.0,1657.0,7534.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1193.0,41,True,2023-09-19 20:01:10.000,1.2.2,109.0,catboost,conda-forge/catboost,,,,367.0,12.0,https://pypi.org/project/catboost,2023-09-19 18:13:58.000,355.0,1556684.0,1597178.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1434449.0,,,,,2.0,208747.0,,,,,,,,,,,,,,,,,,,
42,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-01-11 14:36:58.000000,2024-01-11 05:13:22,2044.0,168.0,3671.0,309.0,2406.0,875.0,1487.0,30699.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",279.0,40,True,2023-12-21 00:47:46.000,0.12.6,81.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],5467.0,5369.0,https://pypi.org/project/deepspeed,2023-12-21 00:47:46.000,98.0,344884.0,345246.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,17395.0,1.0,,,,,,,,,,,,,,,,,,,,
43,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-01-11 15:17:34.000000,2024-01-11 01:23:15,6018.0,152.0,2680.0,303.0,4021.0,698.0,3136.0,29523.0,Streamlit A faster way to build and share data apps.,216.0,40,True,2023-11-30 20:05:51.000,1.29.0,212.0,streamlit,,,,,1319.0,,https://pypi.org/project/streamlit,2023-11-30 20:05:42.000,1319.0,2761196.0,2761196.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
44,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-01-10 17:54:16.000000,2024-01-10 17:54:15,8511.0,44.0,2194.0,205.0,4155.0,18.0,1911.0,19559.0,Build multimodal AI applications with cloud-native stack.,176.0,40,True,2023-12-14 15:31:33.000,3.23.2,2454.0,jina,conda-forge/jina-core,jinaai/jina,,,1474.0,1457.0,https://pypi.org/project/jina,2023-12-14 15:28:30.000,17.0,122738.0,151677.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,59103.0,https://hub.docker.com/r/jinaai/jina,2024-01-08 08:54:01.226227,8.0,1260983.0,2.0,,,,,,,,,,,,,,,,,,,,
45,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-01-11 13:47:59.000000,2023-11-29 14:40:08,32592.0,19.0,4494.0,350.0,6317.0,111.0,6641.0,17446.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",592.0,40,True,2023-12-05 16:10:28.000,3.5.17,368.0,rasa,,,,['tensorflow'],3935.0,3868.0,https://pypi.org/project/rasa,2023-12-05 16:10:15.000,67.0,154159.0,154159.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
46,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-01-01 12:37:49.000000,2023-10-01 14:51:00,4509.0,,4375.0,433.0,1685.0,376.0,1444.0,14910.0,Topic Modelling for Humans.,449.0,40,True,2023-08-24 08:48:21.000,4.3.2,93.0,gensim,conda-forge/gensim,,,,57697.0,54539.0,https://pypi.org/project/gensim,2023-08-24 08:48:21.000,3158.0,3610849.0,3645922.0,https://anaconda.org/conda-forge/gensim,2023-08-24 12:30:21.806,1190918.0,,,,,1.0,4553.0,,,piskvorky/gensim,,,,,,,,,,,,,,,,
47,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-01-11 09:30:22.000000,2024-01-11 09:30:22,1144.0,66.0,2100.0,235.0,517.0,177.0,1048.0,11025.0,Download market data from Yahoo! Finances API.,102.0,40,True,2024-01-07 00:36:29.000,0.2.35,107.0,yfinance,ranaroussi/yfinance,,,,32069.0,31765.0,https://pypi.org/project/yfinance,2024-01-07 00:36:29.000,304.0,1160744.0,1163555.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,84336.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000,2024-01-11 14:16:35.000000,2024-01-11 14:09:24,9718.0,59.0,1910.0,227.0,3798.0,261.0,2956.0,7969.0,Bayesian Modeling and Probabilistic Programming in Python.,474.0,40,True,2023-12-21 11:15:57.000,5.10.3,77.0,pymc3,conda-forge/pymc3,,,,2836.0,2587.0,https://pypi.org/project/pymc3,2022-03-15 10:10:19.000,249.0,562796.0,569102.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,547184.0,,,,,1.0,1935.0,,,,,,,,,,,,,,,,,,,
49,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-01-11 06:53:06.000000,2024-01-10 19:28:59,6047.0,167.0,594.0,55.0,3904.0,810.0,2106.0,7701.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,170.0,40,True,2024-01-09 21:46:16.000,0.16.2,267.0,wandb,conda-forge/wandb,,,,36962.0,36271.0,https://pypi.org/project/wandb,2024-01-09 21:20:59.000,691.0,10580514.0,10591012.0,https://anaconda.org/conda-forge/wandb,2024-01-10 00:10:20.527,440933.0,,,,,1.0,,,,wandb/wandb,,,,,,,,,,,,,,,,
50,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-01-11 11:53:10.000000,2024-01-07 13:27:25,1863.0,48.0,907.0,106.0,1509.0,457.0,1175.0,4010.0,Python tools for geographic data.,216.0,40,True,2024-01-04 21:40:30.000,0.14.2,51.0,geopandas,conda-forge/geopandas,,,['pandas'],31929.0,30083.0,https://pypi.org/project/geopandas,2024-01-04 21:40:25.000,1846.0,5417562.0,5495581.0,https://anaconda.org/conda-forge/geopandas,2024-01-05 07:21:01.270,3353717.0,,,,,1.0,2416.0,,,,,,,,,,,,,,,,,,,
51,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-01-11 14:50:08.000000,2024-01-11 10:02:15,5653.0,105.0,706.0,56.0,4876.0,1464.0,2295.0,1512.0,A distributed task scheduler for Dask.,321.0,40,True,2023-12-15 20:45:45.000,2023.12.1,218.0,distributed,conda-forge/distributed,,,,33549.0,32229.0,https://pypi.org/project/distributed,2023-12-15 20:45:45.000,1320.0,3117196.0,3409160.0,https://anaconda.org/conda-forge/distributed,2023-12-15 21:59:40.423,12846435.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
52,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-10-22 22:49:37.000000,2023-01-30 18:15:21,1757.0,,8561.0,1062.0,1449.0,76.0,1716.0,33375.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,39,True,2023-07-20 15:30:49.667,0.0.1,108.0,gym,conda-forge/gym,,,,51887.0,49189.0,https://pypi.org/project/gym,2023-07-20 15:30:49.667,2698.0,1067760.0,1073577.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,261769.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2024-01-10 04:44:25.000000,2024-01-05 06:10:48,2701.0,24.0,9088.0,376.0,3098.0,1320.0,6602.0,26723.0,OpenMMLab Detection Toolbox and Benchmark.,478.0,39,True,2024-01-05 06:25:30.000,3.3.0,53.0,mmdet,,,,['pytorch'],2094.0,2060.0,https://pypi.org/project/mmdet,2024-01-05 06:25:30.000,34.0,139161.0,139161.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
54,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-01-07 05:14:04.000000,2024-01-07 05:14:04,2733.0,25.0,7501.0,619.0,2215.0,200.0,1583.0,25078.0,The fastai deep learning library.,662.0,39,True,2023-10-15 04:04:44.000,2.7.13,147.0,fastai,,,,['pytorch'],16227.0,15882.0,https://pypi.org/project/fastai,2023-10-15 04:04:44.000,345.0,342341.0,342341.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
55,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-01-11 14:01:44.000000,2024-01-09 17:54:08,7097.0,39.0,2018.0,414.0,1008.0,806.0,851.0,19917.0,Data Apps & Dashboards for Python. No JavaScript Required.,143.0,39,True,2023-11-28 00:56:54.000,2.14.2,174.0,dash,conda-forge/dash,,,,58244.0,56791.0,https://pypi.org/project/dash,2023-11-28 00:51:13.000,1453.0,2036582.0,2063906.0,https://anaconda.org/conda-forge/dash,2023-11-28 06:37:33.255,1174914.0,,,,,1.0,53.0,,,,,,,,,,,,,,,,,,,
56,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000,2024-01-11 13:13:04.000000,2023-12-18 06:57:31,5779.0,73.0,2054.0,204.0,1168.0,53.0,2172.0,13340.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,251.0,39,True,2023-12-18 09:34:55.000,0.13.1,32.0,flair,conda-forge/python-flair,,,['pytorch'],3068.0,2973.0,https://pypi.org/project/flair,2023-12-18 09:34:55.000,95.0,117049.0,117579.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,22273.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2024-01-10 05:03:49.000000,2024-01-10 05:03:48,16866.0,215.0,910.0,121.0,3358.0,81.0,1480.0,9119.0,A hyperparameter optimization framework.,254.0,39,False,2023-12-11 05:05:36.000,3.5.0,62.0,optuna,conda-forge/optuna,,,,12199.0,11727.0,https://pypi.org/project/optuna,2023-12-11 05:05:36.000,472.0,1852742.0,1866735.0,https://anaconda.org/conda-forge/optuna,2023-12-11 08:40:18.727,601701.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
58,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-01-10 12:16:52.000000,2024-01-02 16:42:29,1775.0,31.0,2246.0,167.0,799.0,71.0,987.0,6538.0,Python Data. Leaflet.js Maps.,159.0,39,True,2023-12-04 11:12:36.000,0.15.1,30.0,folium,conda-forge/folium,,,,33652.0,32830.0,https://pypi.org/project/folium,2023-12-04 11:12:36.000,822.0,707032.0,776741.0,https://anaconda.org/conda-forge/folium,2023-12-04 11:42:27.248,2509559.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
59,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-01-11 15:25:26.000000,2024-01-11 15:13:07,1233.0,119.0,707.0,95.0,1159.0,97.0,1068.0,6329.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",208.0,39,True,2024-01-11 15:26:04.000,0.26.1,40.0,accelerate,conda-forge/accelerate,,,['pytorch'],23429.0,22912.0,https://pypi.org/project/accelerate,2024-01-11 15:25:26.000,517.0,6411428.0,6414965.0,https://anaconda.org/conda-forge/accelerate,2024-01-10 22:01:19.103,95525.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
60,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-01-11 05:08:23.000000,2024-01-10 17:41:00,3460.0,153.0,1024.0,132.0,2794.0,234.0,1144.0,1994.0,A library for training and deploying machine learning models on Amazon SageMaker.,417.0,39,True,2024-01-09 17:53:35.000,2.203.1,161.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3453.0,3453.0,https://pypi.org/project/sagemaker,,,46801802.0,46818947.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-11-27 10:45:24.319,702980.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-01-08 10:06:57.000000,2024-01-02 02:55:36,6124.0,15.0,7009.0,414.0,2810.0,1183.0,7296.0,35746.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",184.0,38,True,2023-10-18 12:32:48.000,2.7.1,40.0,paddleocr,,,,['paddle'],2168.0,2131.0,https://pypi.org/project/paddleocr,2023-09-15 08:35:48.000,37.0,114350.0,114350.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
62,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-01-11 09:01:19.000000,2024-01-09 16:30:59,947.0,49.0,3169.0,470.0,844.0,389.0,1868.0,26219.0,A library for efficient similarity search and clustering of dense vectors.,150.0,38,True,2024-01-03 03:52:59.000,2.3.5,90.0,pymilvus,conda-forge/faiss,,,,3440.0,3359.0,https://pypi.org/project/pymilvus,2024-01-03 03:52:59.000,81.0,357313.0,380089.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,1002157.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
63,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-01-11 13:43:29.000000,2024-01-11 13:27:50,7303.0,283.0,3465.0,252.0,2745.0,907.0,2534.0,19343.0,Graph Neural Network Library for PyTorch.,476.0,38,True,2023-10-12 08:28:59.000,2.4.0,40.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],137.0,,https://pypi.org/project/torch-geometric,2023-10-12 08:27:10.000,137.0,210456.0,211294.0,https://anaconda.org/conda-forge/pytorch_geometric,2023-11-08 13:56:02.983,35201.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
64,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-01-11 14:14:55.000000,2024-01-11 11:19:42,3770.0,56.0,6835.0,397.0,5128.0,950.0,2300.0,15007.0,"Datasets, Transforms and Models specific to Computer Vision.",566.0,38,True,2023-12-15 02:04:19.000,0.16.2,37.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,,,9878564.0,9907153.0,https://anaconda.org/conda-forge/torchvision,2023-12-13 18:56:48.112,956983.0,,,,,1.0,35898.0,,,,,,,,,,,,,,,,,,,
65,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-01-10 12:58:50.000000,2024-01-10 12:58:50,1298.0,83.0,2157.0,130.0,302.0,1029.0,835.0,12828.0,Multilingual Sentence & Image Embeddings with BERT.,131.0,38,True,2022-06-26 19:52:06.000,2.2.2,43.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],22758.0,22106.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,652.0,2823737.0,2828564.0,https://anaconda.org/conda-forge/sentence-transformers,2023-06-16 19:21:44.846,193112.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
66,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-01-11 10:31:38.000000,2024-01-11 08:29:50,3844.0,358.0,2830.0,169.0,4412.0,345.0,2170.0,12632.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",283.0,38,True,2023-12-11 09:43:07.000,1.1.3,34.0,dgl,,,,,176.0,176.0,https://pypi.org/project/dgl,,,63987.0,63987.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
67,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2024-01-11 01:14:47.895000,2024-01-09 02:59:09,8235.0,4.0,2819.0,479.0,682.0,43.0,2120.0,12530.0,A toolkit for making real world machine learning and data analysis applications in C++.,191.0,38,False,2023-05-14 13:10:44.000,19.24.2,26.0,dlib,conda-forge/dlib,,,,24286.0,24286.0,https://pypi.org/project/dlib,,,360374.0,375666.0,https://anaconda.org/conda-forge/dlib,2024-01-11 01:14:47.895,646978.0,,,,,2.0,25362.0,,,,,,,,,,,,,,,,,,,
68,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000,2023-07-01 12:19:02.000000,2022-12-20 16:49:55,28132.0,,2511.0,543.0,4118.0,685.0,2088.0,9833.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,38,False,2020-07-27 16:13:54.000,1.0.5,45.0,theano,conda-forge/theano,,,,17488.0,14650.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000,2838.0,345117.0,371651.0,https://anaconda.org/conda-forge/theano,2023-06-16 13:23:49.668,2388062.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
69,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2024-01-11 15:41:57.000000,2024-01-11 12:48:22,1597.0,215.0,1046.0,171.0,1815.0,415.0,578.0,9492.0,Development repository for the Triton language and compiler.,209.0,38,True,2024-01-10 03:11:56.000,2.2.0,192.0,triton,,,,,102.0,21.0,https://pypi.org/project/triton,2024-01-10 03:11:56.000,81.0,7246657.0,7246657.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,
70,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2024-01-11 01:13:00.000000,2024-01-11 00:21:52,2627.0,51.0,912.0,126.0,1725.0,271.0,603.0,8997.0,Geometric Computer Vision Library for SpatialAI.,245.0,38,True,2023-12-27 11:10:14.000,0.7.1,38.0,kornia,conda-forge/kornia,,,['pytorch'],8058.0,7931.0,https://pypi.org/project/kornia,2023-12-27 11:10:14.000,127.0,1984317.0,1987336.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,111215.0,,,,,1.0,895.0,,,,,,,,,,,,,,,,,,,
71,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-01-11 10:54:24.000000,2024-01-11 03:30:35,28124.0,383.0,725.0,126.0,6016.0,529.0,1606.0,7451.0,NumPy & SciPy for GPU.,354.0,38,True,2023-12-07 07:57:50.000,12.3.0,138.0,cupy,conda-forge/cupy,cupy/cupy,,,2069.0,1860.0,https://pypi.org/project/cupy,2023-12-07 05:15:09.000,209.0,16914.0,94285.0,https://anaconda.org/conda-forge/cupy,2024-01-04 21:37:05.609,3253209.0,https://hub.docker.com/r/cupy/cupy,2023-12-07 08:04:13.783114,11.0,58646.0,1.0,168015.0,,12.0,,,,,,,,,,,,,,,,,
72,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-01-11 10:48:32.000000,2024-01-11 00:10:48,4159.0,168.0,1185.0,102.0,3285.0,743.0,1327.0,7145.0,A unified framework for machine learning with time series.,315.0,38,True,2023-12-27 02:41:28.000,0.25.0,59.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],2121.0,2062.0,https://pypi.org/project/sktime,2023-12-27 02:41:28.000,59.0,652439.0,683315.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-12-27 11:05:10.395,926257.0,,,,,1.0,84.0,,,sktime/sktime,,,,,,,,,,,,,,,,
73,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-01-11 01:43:07.000000,2024-01-10 10:19:25,4105.0,231.0,579.0,82.0,2138.0,187.0,676.0,5098.0,Flax is a neural network library for JAX that is designed for flexibility.,215.0,38,True,2023-10-28 02:08:03.000,0.7.5,40.0,flax,conda-forge/flax,,,['jax'],5854.0,5652.0,https://pypi.org/project/flax,2023-10-28 02:08:03.000,202.0,2904333.0,2905474.0,https://anaconda.org/conda-forge/flax,2023-11-09 02:38:30.298,38767.0,,,,,2.0,50.0,,,,,,,,,,,,,,,,,,,
74,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-01-10 11:08:45.000000,2024-01-09 13:00:34,6140.0,105.0,1504.0,109.0,4107.0,648.0,704.0,4088.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",302.0,38,True,2023-12-18 13:28:11.000,4.9.4,37.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],16090.0,15875.0,https://pypi.org/project/tensorflow-datasets,2023-12-18 13:28:06.000,215.0,2133975.0,2134783.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,25865.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
