,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,bitbucket_id
37,Plotly,plotly/plotly.py,,data-viz,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000000,2022-01-13 03:43:45.000000,2021-12-21 03:49:19.000000,5375.0,121.0,2078,268.0,1295.0,1036.0,1160.0,10809.0,The interactive graphing library for Python (includes Plotly Express).,191.0,41,True,2021-12-21 03:50:17.000000,5.5.0,276.0,plotly,conda-forge/plotly,,,,3787.0,9.0,https://pypi.org/project/plotly,2021-12-21 03:47:21.000000,3774.0,6299913.0,6377538.0,https://anaconda.org/conda-forge/plotly,2021-12-21 05:39:52.763000,2154561.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133000,4.0,44478.0,,,,,,,,,,,,,
38,torchvision,pytorch/vision,,image,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000000,2022-01-13 12:50:15.000000,2022-01-13 08:48:13.000000,2368.0,302.0,5438,361.0,3160.0,584.0,1555.0,10689.0,"Datasets, Transforms and Models specific to Computer Vision.",450.0,41,True,2021-12-16 10:07:38.000000,0.11.2,28.0,torchvision,conda-forge/torchvision,,,['pytorch'],3401.0,,https://pypi.org/project/torchvision,2021-12-15 22:24:28.000000,3401.0,2875968.0,2879252.0,https://anaconda.org/conda-forge/torchvision,2021-09-27 23:35:13.750000,160948.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
39,MXNet,apache/incubator-mxnet,,ml-frameworks,https://github.com/apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,Apache-2.0,2015-04-30 16:21:15.000000,2022-01-13 10:38:55.000000,2022-01-13 10:38:55.000000,11767.0,80.0,6882,1099.0,10884.0,1953.0,7695.0,19818.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",971.0,40,True,2021-12-18 21:55:54.000000,1.9.0,981.0,mxnet,mxnet,,,['mxnet'],286.0,,https://pypi.org/project/mxnet,2021-12-18 21:55:54.000000,281.0,254845.0,255344.0,https://anaconda.org/anaconda/mxnet,2020-02-29 00:58:31.007000,6889.0,,,,,2.0,24454.0,,,,,,,,5.0,,,,,,,,,,,,
40,onnx,onnx/onnx,,model-serialisation,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000000,2022-01-13 07:31:27.000000,2022-01-13 00:46:31.000000,1872.0,35.0,2276,431.0,2106.0,481.0,1324.0,11930.0,Open standard for machine learning interoperability.,218.0,40,True,2021-10-26 19:14:09.000000,1.10.2,24.0,onnx,conda-forge/onnx,,,,5556.0,5238.0,https://pypi.org/project/onnx,2021-10-26 19:14:09.000000,318.0,1199202.0,1206302.0,https://anaconda.org/conda-forge/onnx,2021-12-14 07:56:56.053000,338028.0,,,,,1.0,17355.0,,,,,,,,,,,,,,,,,,,,
41,mlflow,mlflow/mlflow,,ml-experiments,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000000,2022-01-13 13:08:24.000000,2022-01-13 02:07:10.000000,2443.0,184.0,2413,276.0,3255.0,936.0,1187.0,11050.0,Open source platform for the machine learning lifecycle.,348.0,40,True,2021-11-30 01:37:44.000000,1.22.0,52.0,mlflow,conda-forge/mlflow,,,,260.0,,https://pypi.org/project/mlflow,2021-11-30 00:54:31.000000,260.0,14624963.0,14639050.0,https://anaconda.org/conda-forge/mlflow,2021-12-08 06:29:58.220000,464902.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
42,Catboost,catboost/catboost,,ml-frameworks,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000000,2022-01-13 13:18:54.000000,2022-01-13 13:18:52.000000,20485.0,1859.0,952,190.0,277.0,343.0,1366.0,6297.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",938.0,40,True,2021-11-04 04:25:01.000000,1.0.3,100.0,catboost,conda-forge/catboost,,,,194.0,,https://pypi.org/project/catboost,2021-11-04 02:36:37.000000,194.0,3117278.0,3139022.0,https://anaconda.org/conda-forge/catboost,2021-11-09 18:53:14.338000,896447.0,,,,,2.0,71336.0,,,,,,,,,,,,,,,,,,,,
43,h5py,h5py/h5py,,data-containers,https://github.com/h5py/h5py,https://github.com/h5py/h5py,BSD-3-Clause,2012-09-21 00:40:02.000000,2022-01-10 21:19:13.000000,2022-01-08 18:29:28.000000,3867.0,85.0,431,51.0,766.0,221.0,1059.0,1658.0,HDF5 for Python -- The h5py package is a Pythonic interface to the HDF5 binary data format.,174.0,40,True,2021-11-16 13:35:22.000000,3.6.0,31.0,h5py,conda-forge/h5py,,,,158975.0,145445.0,https://pypi.org/project/h5py,2021-11-16 13:35:22.000000,13530.0,10577098.0,10675195.0,https://anaconda.org/conda-forge/h5py,2021-11-26 22:25:41.747000,6864863.0,,,,,2.0,1657.0,,,,,,,,,,,,,,,,,,,,
44,dask.distributed,dask/distributed,,distributed-ml,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000000,2022-01-13 15:23:01.000000,2022-01-13 12:59:56.000000,4288.0,102.0,581,66.0,3231.0,881.0,1667.0,1287.0,A distributed task scheduler for Dask.,258.0,40,True,2021-12-10 19:50:18.000000,2021.12.0,164.0,distributed,conda-forge/distributed,,,,22806.0,21661.0,https://pypi.org/project/distributed,2021-12-10 19:50:18.000000,1145.0,4427955.0,4516950.0,https://anaconda.org/conda-forge/distributed,2021-12-11 01:03:02.700000,6051719.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
45,shap,slundberg/shap,,interpretability,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000000,2022-01-12 15:30:27.000000,2021-12-04 17:24:08.000000,2011.0,7.0,2220,246.0,414.0,1237.0,567.0,15100.0,A game theoretic approach to explain the output of any machine learning model.,162.0,39,True,2021-10-20 18:36:57.000000,0.40.0,94.0,shap,conda-forge/shap,,,,4456.0,4235.0,https://pypi.org/project/shap,2021-10-20 19:13:31.000000,221.0,4668169.0,4686354.0,https://anaconda.org/conda-forge/shap,2021-10-24 14:05:16.285000,745590.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
46,Rasa,RasaHQ/rasa,,nlp,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000000,2022-01-13 14:05:22.000000,2022-01-12 14:29:35.000000,29664.0,771.0,3851,339.0,4295.0,979.0,5502.0,13362.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",520.0,39,True,2022-01-07 17:49:17.000000,2.8.21,238.0,rasa,,,,['tensorflow'],56.0,,https://pypi.org/project/rasa,2021-12-23 16:13:38.000000,56.0,214647.0,214647.0,,,,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,
47,Altair,altair-viz/altair,,data-viz,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000000,2022-01-11 02:44:36.000000,2021-12-29 13:37:47.000000,3109.0,34.0,630,151.0,959.0,240.0,1351.0,7204.0,Declarative statistical visualization library for Python.,133.0,39,True,2021-12-29 13:30:58.000000,4.2.0,28.0,altair,conda-forge/altair,,,,20992.0,20648.0,https://pypi.org/project/altair,2021-12-29 13:25:37.000000,344.0,3666351.0,3682299.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885000,1052602.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000000,2022-01-13 16:00:49.000000,2022-01-13 12:30:02.000000,8329.0,197.0,1491,231.0,2825.0,196.0,2301.0,6274.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,354.0,39,True,2021-08-24 01:17:21.000000,3.11.4,35.0,pymc3,conda-forge/pymc3,,,,802.0,575.0,https://pypi.org/project/pymc3,2021-08-24 01:17:21.000000,227.0,241216.0,247158.0,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553000,373286.0,,,,,1.0,1480.0,,,,,,,,,pymc-devs/pymc,,,,,,,,,,,
49,CuPy,cupy/cupy,,gpu-utilities,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000000,2022-01-13 12:33:46.000000,2022-01-13 12:33:45.000000,24241.0,881.0,534,120.0,4717.0,360.0,1276.0,5683.0,NumPy & SciPy for GPU.,293.0,39,True,2021-12-09 06:46:26.000000,10.0.0,105.0,cupy,conda-forge/cupy,cupy/cupy,,,1053.0,908.0,https://pypi.org/project/cupy,2021-12-09 03:55:11.000000,145.0,82468.0,125041.0,https://anaconda.org/conda-forge/cupy,2021-12-16 20:36:38.854000,1114058.0,https://hub.docker.com/r/cupy/cupy,2021-12-09 06:50:02.321705,7.0,53838.0,1.0,24013.0,,,,,,,,,,,,,,,,,,,,
50,Beam,apache/beam,,data-pipelines,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000000,2022-01-13 15:42:51.000000,2022-01-13 01:47:26.000000,34207.0,936.0,3332,252.0,16488.0,209.0,,5215.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1196.0,39,True,2021-12-30 02:00:52.000000,2.35.0,51.0,apache-beam,,,,,142.0,,https://pypi.org/project/apache-beam,2021-12-30 00:07:35.000000,142.0,22230750.0,22230750.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
51,Streamlit,streamlit/streamlit,,others,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000000,2022-01-13 06:35:08.000000,2022-01-13 01:18:38.000000,4534.0,116.0,1552,254.0,2027.0,553.0,1671.0,17297.0,Streamlit The fastest way to build data apps in Python.,133.0,38,True,2021-12-28 16:53:17.000000,1.3.1,146.0,streamlit,,,,,485.0,203.0,https://pypi.org/project/streamlit,2021-12-28 16:53:17.000000,282.0,643855.0,643855.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
52,dash,plotly/dash,,data-viz,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000000,2022-01-12 22:52:58.000000,2022-01-12 15:44:58.000000,5620.0,85.0,1608,397.0,647.0,553.0,618.0,15734.0,"Analytical Web Apps for Python, R, Julia, and Jupyter. No JavaScript Required.",104.0,38,True,2021-09-04 01:00:46.000000,2.0.0,143.0,dash,conda-forge/dash,,,,1274.0,166.0,https://pypi.org/project/dash,2021-09-04 00:32:40.000000,1108.0,1140139.0,1147896.0,https://anaconda.org/conda-forge/dash,2021-09-21 14:47:05.413000,341322.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
53,luigi,spotify/luigi,,data-pipelines,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000000,2022-01-11 02:46:18.000000,2022-01-11 02:45:55.000000,4021.0,15.0,2314,489.0,2206.0,103.0,864.0,15302.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",576.0,38,True,2021-11-06 14:59:15.000000,3.0.3,73.0,luigi,luigi,,,,2022.0,1623.0,https://pypi.org/project/luigi,2020-09-23 11:57:12.000000,397.0,569871.0,569995.0,https://anaconda.org/anaconda/luigi,2021-04-17 18:49:18.708000,8849.0,,,,,1.0,,stable/luigi,,,,,,,2.0,,,,,,,,,,,,
54,flair,flairNLP/flair,,nlp,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,MIT,2018-06-11 11:04:18.000000,2022-01-12 12:06:52.000000,2022-01-05 13:21:18.000000,4144.0,316.0,1769,201.0,865.0,88.0,1651.0,11136.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,215.0,38,True,2021-11-18 08:33:59.000000,0.10,23.0,flair,,,,['pytorch'],1176.0,1110.0,https://pypi.org/project/flair,2021-11-18 08:22:02.000000,66.0,58487.0,58487.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
55,dlib,davisking/dlib,,ml-frameworks,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000000,2022-01-13 12:34:25.000000,2022-01-10 11:02:20.000000,7998.0,23.0,2987,481.0,504.0,36.0,1940.0,10868.0,A toolkit for making real world machine learning and data analysis applications in C++.,171.0,38,False,2021-08-14 14:21:18.000000,19.22.1,29.0,dlib,conda-forge/dlib,,,,13441.0,12679.0,https://pypi.org/project/dlib,2021-08-14 14:21:18.000000,762.0,112191.0,118453.0,https://anaconda.org/conda-forge/dlib,2021-04-03 09:47:47.788000,380710.0,,,,,2.0,24848.0,,,,,,,,,,,,,,,,,,,,
56,Milvus,milvus-io/milvus,,nn-search,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000000,2022-01-13 14:32:17.000000,2022-01-13 13:49:35.000000,14020.0,4198.0,1370,189.0,10455.0,237.0,4105.0,9214.0,An open-source vector database for embedding similarity search and AI applications.,180.0,38,True,2021-06-09 09:16:17.000000,1.1.2,100.0,pymilvus,,milvusdb/milvus,,,15.0,,https://pypi.org/project/pymilvus,2021-12-31 11:23:42.000000,15.0,23849.0,51266.0,,,,https://hub.docker.com/r/milvusdb/milvus,2021-12-31 11:09:41.885641,17.0,723310.0,1.0,6341.0,,,,,,,,,,,,,,,,,,,,
57,Optuna,optuna/optuna,,hyperopt,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000000,2022-01-13 14:06:10.000000,2022-01-12 09:22:47.000000,11248.0,577.0,635,129.0,2196.0,142.0,911.0,5792.0,A hyperparameter optimization framework.,172.0,38,True,2021-10-04 06:37:16.000000,2.10.0,42.0,optuna,conda-forge/optuna,,,,2651.0,2489.0,https://pypi.org/project/optuna,2021-12-06 06:45:58.000000,162.0,644332.0,646257.0,https://anaconda.org/conda-forge/optuna,2021-10-04 08:58:48.864000,50069.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
58,Shapely,Toblerity/Shapely,,geospatial-data,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000000,2022-01-13 13:19:09.000000,2022-01-13 13:19:09.000000,1988.0,82.0,440,88.0,469.0,146.0,670.0,2594.0,Manipulation and analysis of geometric objects.,131.0,38,True,2021-10-25 16:52:16.000000,1.8.0,105.0,shapely,conda-forge/shapely,,,,28922.0,25287.0,https://pypi.org/project/shapely,2021-10-25 16:26:07.000000,3635.0,5506407.0,5547756.0,https://anaconda.org/conda-forge/shapely,2021-11-20 09:37:12.537000,3101205.0,,,,,1.0,,,,,,,,,,shapely/shapely,,,,,,,,,,,
59,xarray,pydata/xarray,,data-containers,https://github.com/pydata/xarray,https://github.com/pydata/xarray,Apache-2.0,2013-09-30 17:21:10.000000,2022-01-13 06:26:26.000000,2022-01-13 00:02:03.000000,3976.0,110.0,754,106.0,2773.0,935.0,2216.0,2373.0,N-D labeled arrays and datasets in Python.,356.0,38,True,2021-12-10 02:09:26.000000,0.20.2,63.0,xarray,conda-forge/xarray,,,,10014.0,8741.0,https://pypi.org/project/xarray,2021-12-10 02:09:26.000000,1273.0,871451.0,934987.0,https://anaconda.org/conda-forge/xarray,2021-12-10 08:48:43.752000,4447521.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
60,Fastai,fastai/fastai,,ml-frameworks,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000000,2022-01-07 11:44:45.000000,2021-11-29 01:25:55.000000,1851.0,22.0,7126,628.0,2003.0,96.0,1447.0,21814.0,The fastai deep learning library.,605.0,37,True,2021-10-23 07:16:08.000000,2.5.3,126.0,fastai,,,,['pytorch'],288.0,,https://pypi.org/project/fastai,2021-10-23 07:16:08.000000,288.0,185526.0,185526.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
61,Jina,jina-ai/jina,,ml-frameworks,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000000,2022-01-13 13:57:33.000000,2022-01-13 11:23:14.000000,6931.0,471.0,1765,166.0,2874.0,79.0,1193.0,13181.0,Cloud-native neural search framework for kind of data.,135.0,37,True,2022-01-04 08:43:20.000000,2.6.4,1546.0,jina,,jinaai/jina,,,209.0,209.0,https://pypi.org/project/jina,2022-01-11 13:03:56.000000,,13189.0,57035.0,,,,https://hub.docker.com/r/jinaai/jina,2022-01-11 13:34:36.126016,6.0,1008465.0,2.0,,,,,,,,,,,,,,,,,,,,,
62,AllenNLP,allenai/allennlp,,nlp,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000000,2022-01-13 11:57:06.000000,2022-01-13 01:17:48.000000,2642.0,41.0,2156,282.0,3004.0,104.0,2387.0,10747.0,"An open-source NLP research library, built on PyTorch.",255.0,37,True,2021-11-01 21:44:06.000000,2.8.0,250.0,allennlp,,,,['pytorch'],2340.0,2164.0,https://pypi.org/project/allennlp,2022-01-13 11:57:06.000000,176.0,30077.0,30077.0,,,,,,,,1.0,43.0,,,,,,,,,,,,,,,,,,,,
63,Theano,Theano/Theano,,ml-frameworks,https://github.com/Theano/Theano,https://github.com/Theano/Theano,BSD-3-Clause,2011-08-10 03:48:06.000000,2021-12-01 00:24:43.000000,2021-11-23 08:52:10.000000,28127.0,1.0,2509,562.0,4114.0,679.0,2086.0,9502.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",384.0,37,True,2020-07-27 16:13:54.000000,1.0.5,45.0,theano,conda-forge/theano,,,,14820.0,11982.0,https://pypi.org/project/theano,2020-07-27 16:13:54.000000,2838.0,219726.0,247169.0,https://anaconda.org/conda-forge/theano,2021-11-10 16:59:17.809000,1811255.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
64,Dagster,dagster-io/dagster,,data-pipelines,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000000,2022-01-13 15:56:19.000000,2022-01-13 01:56:27.000000,9415.0,643.0,506,77.0,2496.0,860.0,2717.0,4175.0,"An orchestration platform for the development, production, and observation of data assets.",181.0,37,True,2022-01-06 22:20:31.000000,0.13.13,412.0,dagster,conda-forge/dagster,,,,369.0,286.0,https://pypi.org/project/dagster,2022-01-06 21:31:06.000000,83.0,153953.0,170626.0,https://anaconda.org/conda-forge/dagster,2022-01-07 16:38:47.303000,433500.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
65,tensorflow-probability,tensorflow/probability,,probabilistics,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000000,2022-01-12 20:54:53.000000,2022-01-12 20:54:51.000000,11236.0,129.0,949,173.0,382.0,526.0,637.0,3569.0,Probabilistic reasoning and statistical analysis in TensorFlow.,433.0,37,True,2021-11-18 15:49:59.000000,0.15.0,41.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],299.0,,https://pypi.org/project/tensorflow-probability,2021-11-17 17:40:22.000000,299.0,762036.0,763419.0,https://anaconda.org/conda-forge/tensorflow-probability,2021-10-22 19:50:42.522000,48412.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
66,joblib,joblib/joblib,,data-pipelines,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000000,2022-01-13 11:42:58.000000,2021-11-08 20:50:44.000000,1385.0,2.0,315,65.0,582.0,332.0,376.0,2641.0,Computing with Python functions.,106.0,37,True,2021-10-07 14:42:42.000000,1.1.0,102.0,joblib,conda-forge/joblib,,,,158625.0,153734.0,https://pypi.org/project/joblib,2021-10-07 14:42:42.000000,4891.0,24070853.0,24172665.0,https://anaconda.org/conda-forge/joblib,2021-10-07 20:15:36.705000,6719652.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
67,MNE,mne-tools/mne-python,,medical-data,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000000,2022-01-12 22:53:02.000000,2022-01-12 22:02:50.000000,16571.0,236.0,973,76.0,6298.0,354.0,3548.0,1779.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,278.0,37,True,2021-12-01 22:27:11.000000,0.24.1,58.0,mne,conda-forge/mne,,,,1518.0,1326.0,https://pypi.org/project/mne,2021-12-01 22:27:11.000000,192.0,23746.0,26802.0,https://anaconda.org/conda-forge/mne,2021-12-18 15:46:02.719000,180320.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
68,Rasterio,mapbox/rasterio,,geospatial-data,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000000,2022-01-11 22:04:17.000000,2022-01-06 21:09:29.000000,3473.0,43.0,455,158.0,883.0,140.0,1355.0,1651.0,Rasterio reads and writes geospatial raster datasets.,118.0,37,True,2021-10-21 15:00:11.000000,1.3a2,133.0,rasterio,conda-forge/rasterio,,,,4925.0,4197.0,https://pypi.org/project/rasterio,2021-10-15 02:04:49.000000,728.0,619793.0,639349.0,https://anaconda.org/conda-forge/rasterio,2022-01-04 20:48:48.980000,1368327.0,,,,,1.0,743.0,,,,,,,,,rasterio/rasterio,,,,,,,,,,,
69,TF Addons,tensorflow/addons,,tensorflow-utils,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000000,2022-01-06 15:11:27.000000,2022-01-03 15:51:36.000000,1429.0,30.0,484,58.0,1768.0,218.0,699.0,1431.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,182.0,37,True,2021-11-10 21:09:55.000000,0.15.0,28.0,tensorflow-addons,,,,['tensorflow'],5235.0,5096.0,https://pypi.org/project/tensorflow-addons,2021-11-10 21:40:18.000000,139.0,6937111.0,6937111.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
70,Graphviz,xflr6/graphviz,,data-viz,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000000,2022-01-01 15:57:53.000000,2022-01-01 15:57:43.000000,1131.0,640.0,166,29.0,31.0,4.0,119.0,1120.0,Simple Python interface for Graphviz.,17.0,37,True,2021-12-12 11:06:31.000000,0.19.1,53.0,graphviz,,,,,29965.0,27063.0,https://pypi.org/project/graphviz,2021-12-12 11:06:31.000000,2902.0,7848241.0,7848241.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
71,imageio,imageio/imageio,,image,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000000,2022-01-12 22:35:36.000000,2022-01-11 12:23:14.000000,1318.0,43.0,194,30.0,314.0,72.0,339.0,975.0,Python library for reading and writing image data.,83.0,37,True,2021-12-23 02:39:09.000000,2.13.5,45.0,imageio,conda-forge/imageio,,,,56643.0,54101.0,https://pypi.org/project/imageio,2021-12-23 02:39:06.000000,2542.0,16005330.0,16046224.0,https://anaconda.org/conda-forge/imageio,2021-12-29 11:44:58.030000,2453575.0,,,,,1.0,104.0,,1.0,,,,,,,,,,,,,,,,,,
72,PaddleOCR,PaddlePaddle/PaddleOCR,,ocr,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000000,2022-01-13 11:28:28.000000,2022-01-10 09:18:27.000000,3850.0,684.0,3802,332.0,1533.0,1014.0,2809.0,18571.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",85.0,36,True,2021-05-26 11:43:06.000000,2.1.1,20.0,paddleocr,,,,['paddle'],495.0,491.0,https://pypi.org/project/paddleocr,2022-01-10 07:14:20.000000,4.0,27888.0,27888.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
